,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.059692970177535554,0.02252129994093763,0.004604866378143498,0.05572601361256262,-0.05589053681040616,0.023774972775535353,0.010126563229985142,-0.012140944772869632,0.034290973281249054,-0.001819389964513866,-0.048412882591740876,0.08258820553315617,-0.08569947128959542,0.04901029545212181,0.027139254795930184,-0.015253716783434292,0.02552442592356986,-0.02107172940370229,0.007807523056458231
CXCL8,-0.025490424142387776,-0.009078256537911304,0.006667868965177368,0.00036600850543144607,0.07770363873185968,0.04349038913825099,-0.02439194407613126,-0.015539407215388058,-0.01846902592903835,0.03458147895747139,,-0.0778252695967775,0.019335415394992353,0.012991177957002826,-0.06883913077035425,-0.10662793957277185,-0.0302533030057077,-0.0002745123738383704,-0.03078607562329993
GRN,0.012314977504380329,0.032486275460784676,0.050055209183525386,0.06730116935502319,-0.006195848058296588,0.08513804348892891,-0.023875457168813945,-0.018748463680826617,0.009708951642441448,0.01922808034937534,0.01783518190383773,0.011761272356634529,-0.03985025619549967,-0.06860884119744544,0.002870272592175733,0.03626862031073346,-0.03923221232155464,-0.03222926471569917,-0.025987804991553135
MIA,0.04377024255693238,-0.032487751709051535,-0.02119152219111401,0.09798270589274954,-0.005765386231039697,0.009311649139396657,0.029823842137165314,-0.01897763956573737,0.011732862490479631,-0.024037355514813976,-0.009542814848548659,-0.017601690089378615,0.05489598456954503,0.023403537345506598,0.12690581095598533,0.1725883842340703,-0.04130934812581454,0.07128675180604134,0.06808154258271659
COL4A4,0.08521818548432614,-0.01552179518421747,-0.0356378285040081,0.058897393059723115,0.0064257806256120915,-0.014978998531386949,-0.01076784361557273,0.022910472878219453,,0.00572704357601868,,,-0.0037480801147456127,-0.03558246530991626,0.09131317111670356,-0.003801381546538206,-0.027242752328947763,-0.02046903346621912,0.020851432407442697
TAC1,-0.04702304037867715,0.05310415053475607,-0.0026837061908503075,-0.016440558790767373,-0.06848914532882562,-0.05377390442255021,0.041365661375962336,0.05980559060507548,,-0.04132282822010322,,,,,,,0.010384249846113648,-0.002335757456174426,-0.041298593608918244
RARRES2,0.05125291024782484,0.0024919072129943767,-0.029461715288646707,-0.010409031173439384,-0.0203556730994009,0.1126207375901362,-0.016192118523497796,-0.06565221080622707,-0.04402541853989093,0.0466502688551598,0.04657373853011077,0.01190660297764855,0.07228019812249274,0.03793604846871787,-0.057433062564534954,-0.0026348822723443878,0.0024162513659589063,0.05226164087242985,-0.022414108986599273
FGF7,0.021364859760611348,,-0.026895021495401315,-0.03690868620865044,-0.006062408872678764,0.05549833217537303,0.03632089423346876,0.010999404922491116,0.05624066835788703,0.04628893493315591,-0.0020122396017206905,0.017494503201107604,0.035987086587164326,-0.022195301167389155,0.05207010873024196,0.06389129166987706,0.009757385166312096,0.031849156639586096,0.005404943016977701
EFNA2,,,,,,,,,,,,,,,,-0.02506305872800817,,,
HBEGF,0.12596079153085607,0.04167015931999983,-0.0328230855866362,0.04939803487995848,-0.008656163610952932,0.03613740415595849,0.010452652099720842,-0.028841321347441405,0.0038719122077139987,-0.036687232286024704,-0.009197815077039578,-0.03339729916772046,0.011879532340003109,0.10343935656422427,0.05134591433705681,0.008070315515279532,-0.02591058251236372,-0.033765920031419,-0.006541198072476907
CSF3,0.07857001979148727,,,-0.021724864827135267,0.1257766712267085,-0.015847492136287177,,,-0.037708887733600524,,,,,,-0.03192956569922544,-0.09226010799107302,-0.019379408756106446,-0.02411968977704987,-0.038426044496919276
PI3,0.06884837655405475,-0.004346939669201916,,-0.028115517087328776,0.11483514196930904,-0.017844485309715503,,,,,,0.03615916190095143,,,-0.07592561799312424,-0.06731852105358903,-0.015085028120860757,-0.04465644900418833,-0.09092064024304804
PCSK1N,-0.12254168974964919,-0.009912519353214227,0.0034843325649402323,0.002281601157537209,-0.028661176820805306,0.03294563880131317,-0.00461038549277805,-0.030990823594429145,0.05124022720981035,-0.024914221721879404,0.02430743798048974,-0.013421112038386593,0.046740571157370216,0.024862026371455813,-0.0488621581475022,0.005131824576474013,-0.011489861408062779,0.04494928323517809,0.012383815182370092
NTS,,,,,,-0.00013740621317218118,0.00569833921368552,0.0019369446078733976,,,,,,,-0.009116157428788024,0.02415623384674393,0.022801540203011974,0.07252709143344815,
SFRP1,-0.0012013121601177296,0.050973204966341217,0.005380387972169182,,-0.018608037128290393,0.01168789576238367,-0.01577009090129703,-0.02274908470647084,0.11346060296262099,0.029674603240897483,0.09270512378372153,-0.012444481718855803,0.0014477970032789592,-0.017959496248505485,-0.0032175594654032013,0.024775701891613006,0.02865723427724014,-0.034887976399676154,0.04172359471617595
CXCL13,,,-0.04022880038086191,-0.015774822411167632,,,,,0.08837338291103057,,,,,,-0.022697711200641808,0.021331387588070214,-0.03161184845612294,,-0.031168741839488617
MICA,0.10097602969585279,0.017780060859375234,0.008506277259030573,0.018281043334897943,0.05792933659208342,0.057404778505964864,0.013402712814748233,0.03219425287445506,0.041487814019384325,0.01140181227845375,-0.029816853569921132,0.027151584117763587,-0.007632786375857439,-0.022399370118631013,0.058877439413219844,0.11390663314818673,-0.010192704452781599,0.045840019570278695,0.03374889131994861
TG,-0.039055754322221484,0.009165187690481462,0.036979541085025755,,-0.005798186994511061,-0.019126505165462503,-0.022459415846414168,-0.01646341364561694,0.07299914795272057,0.07197199949678829,-0.02010009502623767,-0.056095206869422834,-0.0037159234656770276,0.12618523244011134,0.03563116281376609,0.05093834608210548,-0.01594955120152648,0.017650681448470124,0.03962802375891674
ADA,0.010453309129260704,-0.020092110369181865,-0.001193334816724362,-0.030233925060236918,0.03563438132474197,0.060628057288669386,-0.03347266108908837,-0.026737907749088526,0.041344858843771405,-0.004831329116368499,0.005509070181861602,0.050287483659610804,0.024657825761542584,-0.021197167125676136,0.05937730915015246,0.006750933698033224,-0.004508922004829284,-0.02543511251875595,-0.059261789876456444
LAMC3,-0.04740504791059871,0.04087054462984915,0.03814098216083083,0.10500252380751543,-0.026436363342598503,0.12549773387030064,0.032431354866759625,-0.06536120984822558,0.028687746716678397,0.012041824503933433,-0.059055508659860576,0.06639019668646727,-0.12313998370687461,0.003688926308877039,0.06340824588175943,0.05788501943446339,-0.05677816771845866,-0.035053767775596836,0.05225396183224265
CCL7,,0.11715527817744899,,,0.06596365862429943,,,,,,,,,,-0.03273995753021114,,,0.027165651762898767,-0.06506781329788078
NGF,0.042376982614135784,0.06183468648977842,,,-0.013960619509487071,,,,-0.01171550284951978,,,,0.07494127830704245,-0.007968391978805141,-0.02607269404626845,-0.024726169052977597,-0.03327020987398998,-0.04097471969584429,-0.04354850229406224
TNFSF15,-0.003202617190124437,,,,0.02043696394451342,,,,-0.024013760901284632,,-0.04764081906089664,,-0.05076466439620829,-0.042238053559672896,0.009823112369807917,,-0.012034280134144542,-0.005444510490055397,0.010595877301807173
HMGB1,0.027688492465291047,-0.022371041125152362,-0.02409608380315213,0.07282856138276535,-0.05657022955557006,0.061322092270120185,0.02770971593631485,-0.02866907339138341,0.029885611670847956,0.004137635338615987,0.0012412966890608355,-0.048727192085408405,-0.031253538895199794,-0.07171185213405767,0.06775509123233592,-0.04228960090413197,0.03716027546256676,0.03752854542916316,-0.03588455591083549
ITGB3BP,0.07330622259137094,0.0037196062291438236,-0.03064754046622459,0.0001370052235359338,0.026099655678110973,0.06499880579269172,0.02131435759382968,0.01780619361729662,0.060162197241910444,0.03454511926491754,0.01038341137480496,-0.01436853410666508,0.13424531537773948,0.03548101470240482,0.034297010942377096,-0.009994336182233764,0.03349737647803078,0.05274446980091944,0.027650605813062945
AANAT,-0.06274315961848655,0.014089496707652983,,,-0.014710418693782094,-0.014294866770504386,-0.02019788392391501,-0.018977640621322137,,-0.02196767250882769,,0.04065114936223683,,0.047006758955996396,-0.02872218082172931,0.004898897775382437,,0.03699289717424424,-0.023462895442432696
RELN,-0.0752290251232052,0.07041759535530827,-0.04614375569072133,-0.024465517193461277,0.01911053086561872,-0.04194562426271816,0.016401311820797966,-0.010397584320728457,,-0.02432010957485134,,,-0.022706469225545776,,,,0.035831679252024504,,-0.019430414562936614
IL15,-0.01920241374025248,0.008862544629953648,0.0305485322856419,,-0.03773409335721634,0.12192359055826867,0.006463221519221766,-0.005389834729236611,-0.021192468511601777,-0.020374000922630798,0.05064810348421295,0.029859837279391233,-0.008494998107262456,0.11041391615842194,0.049827525859911875,-0.007344465692451745,0.07522327755173099,-0.01226188445998945,0.05504836869181693
UTS2,,,,,,0.015232929050702258,,,,,-0.012041930635096211,0.07235083958875507,,,0.011485305255390515,,,,
BSG,0.000954312810859025,-0.014502691997734116,0.0003884397941034213,0.013771881995755684,0.037018949472026975,-0.03740832066359705,0.0017672309127619629,0.016212485524950682,0.00836359575070392,0.05534021564306585,-0.07033398488510968,-0.04665620459961601,-0.0673036901704061,0.05432773872352465,0.03035902369687914,0.01849320680204008,-0.03183924147114979,0.047176143243911554,0.0488642501778528
ADAMTS3,0.09311803954701556,-0.0008096848858054657,0.02236278166147391,,0.024165746777227715,0.0764745046259862,0.0012072998904394516,0.004673849510082927,0.09840408482406089,0.016799566194875774,-0.03123143614994938,0.015954884821980635,,0.10342197119062684,0.005817857296366635,0.008384038401522317,-0.04326840581367924,0.12088873793507066,0.05374187064340938
CD34,0.03197345818987789,0.010694077754804373,-0.03855943390647798,0.1325494341181745,0.1002850952710726,0.08165960053206112,0.01651851509361348,-0.0023738960254944797,0.06657435311684072,-0.025189569327214466,-0.09093810069886843,0.07804395867115718,-0.12587425961437376,-0.014439262398506814,0.05988716658089061,0.07867690969928047,0.03355467101682052,0.032782484282143434,-0.0013336440792497868
CCL23,,,,,,-0.016265289224088392,,,,,0.024928744221669966,,,,,,,,
PLAT,0.07606582020323335,0.030350677777221752,0.023883472801442807,0.03944009488695763,-0.04059268887535006,0.05514207430012146,-0.0003787619014828507,-0.035596594734954703,0.03601560335700885,-0.006796808193214917,-0.026430900399356735,0.09064219322105559,0.10577405004430177,-0.017717781825725164,0.04198727019293598,0.017763912089474553,-0.04902404172904695,0.01895407383471873,0.023131154471669982
NTF3,,,,,,,,0.03819208643268707,-0.011016482383364458,,,,,,0.0473573349787904,0.05827893444315979,0.0011000009224122935,,
LTA,,,-0.01663663242302407,,-0.01860803625777717,,-0.019452667167432266,,,-0.020374003437606984,,,,,,,,-0.03599084521101447,
CKLF,0.03642678690947653,-0.0454023745796537,-0.03848443132077214,0.05642657759889972,-0.074026161479806,0.09163538477083173,0.015195120747570831,0.011485076492653304,0.030363557048978786,0.012153273780683739,0.06510192596929563,0.06269054348478399,-0.08764562383225354,-0.0009645595966466711,0.09806156257836439,0.04501210411401452,0.046537104061898656,0.020167710258490745,0.04384641958106327
APELA,,,,,,,,,0.05468129170065064,,,,,,,,,,
CD24,0.003170485080522128,0.03472045680648237,-0.06298127496091623,-0.011378633880548163,0.02164624829473181,0.01858233509640437,-0.015896693535394052,0.03724204750814205,0.018986186495241947,0.003084950526976504,-0.006280354886851181,0.0927890267593317,0.07427100105144634,0.0555089495368582,0.017845281763944815,-0.013983248854572432,0.10781016990335186,-0.014958995103872382,-0.014779683306813151
HSP90AA1,-0.1539912466034779,-0.0008717292911158943,0.0448258097771135,-0.11015274294757714,-0.0021420215616848623,-0.1047558832220096,0.03825288342216816,-0.004480035852784715,-0.0481520268634324,-0.06939468131880014,-0.024501209463463302,-0.14541141650373907,-0.05334713751400343,-0.008004933717820196,-0.12392628144413162,-0.1589131139948574,-0.009888081926713022,-0.006899657525982517,-0.10713070980958524
BMP4,-0.029473420051768232,-0.024602313657547056,-0.017635805607892865,-0.030082734544650856,0.048450089367262264,0.03007627215007539,0.015939830417142264,-0.021979231605670804,0.0022648737210841786,0.0020089035499870397,-0.004048031314518007,0.02638263283636988,0.07364990225137225,0.1288505300299881,0.09555250800831705,0.10786920634661087,-0.021922717692416594,0.02024757242986928,0.05669451770788292
SCGB3A1,,-0.024464849880926988,,-0.02322173211968002,,,,-0.01600782547849494,-0.03396516280846441,-0.014216710163835184,-0.055477254819407414,0.19887647235593514,0.018474689694584795,,0.0425656626915696,0.09591043594201698,-0.02499140249341454,-0.03593790791943271,0.10390270240010122
IGFBP4,0.05893994100322577,0.018387297907836428,0.0036425712345053564,0.0605981051814146,0.04361403044706487,0.08682028330257156,0.019342891962325102,-0.020042467894530253,0.02770669779522873,-0.00832463954844068,-0.0827929075494703,0.03952426549834426,-0.04530433402397289,-0.017102861485888916,0.03369988711147879,-0.034315916103043895,-0.07262855518182203,-0.013743320564043473,0.04567474527976981
RSPO4,0.12558834028843663,,-0.014448609014389671,,0.013710662677462944,,-0.022624636163957625,-0.01600782313698834,,0.008549082161085807,,,-0.0220202657660198,,,,-0.016830646003687517,0.00696063821863528,-0.029585781766435806
LEFTY2,-0.017176430535822688,0.0196726135359259,0.07737640332809399,-0.005284720241407336,-0.018586844853047173,0.12591933187181018,0.006933207697368295,-0.017552773849686294,-0.02715211596246468,0.08420299948990292,-0.020159357262161823,0.049876780128014914,,-0.0374593662159432,0.08290079322787441,0.040930415267416864,-0.022888566634103626,0.054896584765794315,-0.08037099478961712
PF4,,-0.025378354568616996,-0.01513327834358235,,-0.012667144941679026,,,,,,,,,,,0.12560927770680064,,0.05247997053365117,-0.023176216959907712
ANGPTL2,0.0375349058358751,0.05181997783688005,-0.05015614668279352,0.05625760448012918,-0.025037215575080117,0.08983205626759366,0.025718259906777566,-0.02836787146373811,0.012009223861924549,0.05702776612505435,-0.07376446947884246,0.05785042019995685,0.042996033763828795,0.018888605559036667,0.1311402658777769,0.05040520958009221,-0.01848436351282158,-0.05206406788273909,0.02701333286912395
LRIG2,0.03666988456026554,0.019211734567855233,-0.015615018196209982,0.04528421165290261,0.036296776989828354,0.05671676734707202,-0.004388255044434116,-0.029824506676371237,0.02742984832152795,0.017240973148838958,-0.0054661530589554105,0.009136262353654152,0.08384554917865542,-0.02217935822152249,0.03363725216069407,0.04451210702709368,-0.05615227011653529,0.05373777259136633,0.029781181592948854
ICOSLG,-0.01110920763906441,0.04996624942811666,-0.012472062806848828,-0.02803464560933882,-0.03295231496871773,-0.009189947819008589,0.01725601638710651,0.09279055950864608,-0.001056423658199478,0.013491498650199378,0.003999283494746192,0.027370491500548853,0.012856669787256088,0.02587719113472204,0.03073427405281042,0.03726045116163036,0.019181071639809866,0.008833744668079478,0.045672839704835204
WIF1,-0.08511419792438939,0.0035333456769529765,,-0.03765668962147553,,-0.05494668851447057,-0.017458895847775595,-0.011016683787692362,,-0.04504302414706033,,,,,,,0.0077798751189760255,,-0.01840665577524161
NPPC,-0.022965539257328967,0.006309342869179231,,-0.02913358515437196,0.05324799979609099,0.021278338999935757,0.049066836910461036,-0.00949488600307951,,0.052684999190835004,-0.039718693510467834,-0.04012762656309908,0.1378931905423404,0.07366571474184552,0.06446645937265526,0.014858622106093698,0.035671209314777394,,-0.03613669012150562
LYZ,0.001855112203742282,0.029154025068312276,-0.07501002742231361,-0.032042753113407055,0.003050836005161614,0.12212218770042584,0.016113501671149902,-0.044965266431720705,0.034479371007500655,0.06393801236941628,-0.034808554756822506,0.059556722993075954,0.04392544558725911,-0.05971455224074858,0.033299385268652316,0.06921713814651274,0.006106864306450921,-0.04037889041244523,-0.033711900960059826
EREG,,,,0.006887542115886208,,,,,0.08029349634698194,,,,,,-0.03277684167291538,-0.028415116718186948,-0.02096285336347065,-0.03106760502745096,-0.00786803788494052
SPTAN1,-0.0520434803550639,-0.020176244151199608,-0.009834922313584264,0.005722708337706164,-0.09904059196284887,-0.04340859195859052,-0.019028703625675734,0.039426635028290004,0.023892574260404857,-0.03401799165433072,-0.11228705389282793,0.05579567116798008,-0.018037997942306306,0.07057592539763062,-0.037823703745977565,0.016320757305599704,0.0879819067698238,0.07517818209643977,0.0027464340238884267
PTH2,,,,,,,,,,,,,,,,,0.0004246621136769644,,
LIPC,0.09795845429583251,-0.031069776560311263,-0.008337329070324221,,0.02740399008702931,0.028966446388370284,0.005353994395651848,,0.06110264509602228,0.011632198611456212,-0.025007259256609075,-0.05306741902903237,0.062292587726729194,0.029571399612889085,,,,0.010614207719762691,0.019280851821849875
COL8A1,0.0984451200677557,0.088289223769805,-0.005678326303994056,-0.027123890224514405,0.01331587648542713,0.020176019361542633,-0.01758820048571393,-0.0008496186666426596,0.0060896548291945445,0.06684751381969554,-0.0563805978739284,0.033470745307621896,-0.046678968839084324,-0.026752403608506226,0.05192797897903426,0.10307547938307891,0.02817737099564993,-0.00018608871303056943,-0.01868934189136563
GSTM2,-0.029065556121185582,0.0016859941003284644,-0.03316092148017093,-0.03614981222216997,0.0267523018873551,-0.04482582122221975,0.06132079881784269,-0.008894051693966828,0.04122583939332101,0.0969710056259371,0.0287540434016972,0.0736996817709239,0.03106056632527953,-0.060682410756671266,0.059297117816695985,-0.027931141323049115,-0.03573212963512709,-0.02854390269898484,0.03900414857397343
IL4,,,,,,,,,,,,0.01379157762168123,,,,,,,
SPX,-0.018755554953816925,0.007991897543909117,-0.03427285468367291,,-0.022050729765355527,0.0499973504936429,0.00469031974004647,-0.01051402585102023,,-0.019348665009211587,-0.05265474737924478,,,-0.04435747549692338,-0.033009933328600506,0.05776305541190651,0.04938980796075512,0.08316390227418807,0.05521709701305334
MFGE8,0.10037724493457176,0.03103832375298351,0.04633838952056275,0.01740135186662447,-0.02359747609032965,0.03052207200193557,0.04865822322678095,-0.006914194557949215,-0.017727995445462913,0.030217529710516545,-0.02423814295147477,0.1232674612144143,0.008526225526132454,0.01156163995048098,0.004293661453681905,0.026230637649653193,-0.02867035428957925,0.00842514228325789,0.028135302272674807
TGFA,0.04409366586221193,0.028475677141616394,0.03246430877478112,0.012362140569024384,-0.005219295745157157,0.051075957523849726,-0.050427398845501514,-0.02869362325381887,0.06831919693245872,0.022771941838160354,-0.008192557390311017,-0.012105263110218962,0.0979246904328911,0.020367370585772173,0.029878244405843354,0.004979955891858489,0.014612053793386448,0.07249426288967917,0.09292488372661588
SLIT2,-0.06746990055020619,0.010580262276643654,-0.03945955193817789,-0.017260021103878347,0.0070120464093588394,-0.031154208426643664,0.054803788819153564,-0.04250365949091897,-0.021566657637969548,-0.017069442580856804,0.03807438031144928,-0.08202984880021595,-0.047723866797377196,-0.039693992383982676,0.025511745462432407,0.06729446219551312,0.02389296372337879,-0.026784533300395156,-0.009036046336474363
PLTP,-0.018522410681065478,-0.06348118112340684,-0.004542596542712997,0.05845388081844627,-0.01851031096482893,0.08075163857751425,-0.002628789924139258,0.012796233216755631,0.03956793908668816,0.018151235523412742,-0.04879865387921529,0.0918489559871511,-0.016053465724749756,0.010149188861704057,0.06406545836496243,0.013207343247360588,-0.0930846945198369,0.008810180655643382,0.01900537670499163
APOD,-0.07046784915862704,6.377971639240551e-05,0.04489063787440739,0.04121467851508418,-0.03517515009042648,-0.024617708866194764,-0.027146261529164512,-0.07276077147634968,0.12483065638590482,-0.012569025571064433,-0.03301636627741587,-0.04773470365333353,-0.08040280003525863,-0.03515322808778289,0.126979401327981,0.10995866134447942,-0.06353861086554939,-0.05375420409506214,0.06507808251277906
B2M,0.06349024666877284,0.07465361845832849,0.019270965051478565,0.07222863996150845,-0.056351456118213246,0.11115542034097782,-0.015024161302533257,-0.001060349450000599,0.0021728042727327556,0.09194853753678349,-0.0863195846062784,0.09138097849950233,-0.06395563965486865,-0.019687218189972024,0.10928661857412195,0.11438093990648694,-0.07983882294266932,-0.030217997509111274,-0.006416507081148458
OMG,0.01265489413584041,-0.044594735926761005,0.004638266602128601,0.06584246111189086,-0.049392719498455376,-0.04700560218679495,0.0004077603404166648,-0.029157535689270063,0.05509011578968215,0.012129768977522036,-0.0026940175342941948,0.1712655109239919,-0.1041880181993463,-0.03984700372308328,0.06788332804510293,0.07982938234781209,0.061988926245092495,0.043879073056999986,-0.02827120467803443
CXCL3,0.02262948865206662,-0.027474595073331862,0.047877137938306155,-0.011970365590416865,0.09126989044947861,0.12242891573102054,0.02515881701067832,-0.01712498707594268,0.04561374228042978,-0.014672971929794098,-0.04093409675948226,0.04613491770330335,,,-0.04456995974402162,-0.04108799166352631,-0.022701471770384028,0.008814783496122726,-0.036525643169057126
CXCL10,0.047737995221113626,0.05752338395906685,-0.0017103289766694843,,0.022421304547668858,0.05148079832672486,-0.020206098068295184,-0.026014108775286135,0.02862068765291035,-0.023317128086655505,0.0022494303074064516,-0.03176257282012699,0.06717650649715215,-0.016897351569302922,0.016625937796938654,-0.030812149756540858,0.008483300968084967,-0.0028313736430824557,-0.014130798311598136
RSPO3,,-0.03323239005808688,,-0.021724865504758023,0.02450216094805137,-0.02347292921355827,-0.025927811644419596,0.043442973835840226,,-0.015332972872802452,,,,,-0.05679010344493451,-2.979559735499024e-05,0.08346938882202605,-0.02564928100043471,-0.004640153141136084
CORT,0.001237190981331509,0.021423541247385488,-0.027027076812950527,-0.028831856358919026,0.030416306188687393,-0.03127550464224158,0.06123870184302857,-0.030134951209121342,,0.019660952218425905,,,,,0.021495955619265098,0.01083818202945032,-0.0003579470112838014,,
NCAN,0.04127634463080019,0.0045351054262919785,-0.0009373709786422216,0.05139609996578292,-0.035477346038397785,0.051217625619308094,-0.02935980335147937,0.022491268851855185,,-0.018619525538633816,-0.04023133990116997,0.10912977261052664,-0.021338887481337138,0.03493317137341335,0.10562686342981097,0.09655781342874131,0.03604761712920505,0.07273967079574692,0.06401980203864532
PRG4,0.0517655785246742,0.0018424854144114718,,0.21697391080933195,0.026401306921235403,-0.02033393398589713,0.009174659005670108,,,-0.01792677992222225,,,,,0.11083709502203304,0.013452283541807681,0.010717859649534858,0.03148384078011465,-0.0322581365438076
ZG16B,,-0.03392536282177952,-0.018210440895512107,,0.05341371770614922,-0.004794727695055418,-0.01545690994812366,,-0.003544717466167485,,,,,-0.03258610002136472,,,,-0.019167780753972963,0.005658153973210519
TGM2,0.0550499651345511,0.005059801904737625,-0.044618650642848985,-0.04498244009639026,0.06621166476188978,0.023676499238819048,0.006126083392046941,0.01777389966818138,0.01669254839513817,0.02369086372380088,-0.11418879802481001,0.0316762357417859,-0.10826229149298712,-0.03439037750242427,0.029339949920153558,-0.009082978038010088,-0.04795861590133164,-0.012988473574950319,-0.022206163404538227
VEGFC,-0.058517992171444155,0.016393567419195502,-0.023382907385260412,-0.03230303148671927,0.007213903352158392,0.06207226811553728,0.0018487848441037906,-0.011288434066230374,0.08161347054665478,-0.018294993469625417,-0.018832628869483524,0.06015349211371144,-0.07385483357102815,0.05820565676313128,-0.030763863920576753,-0.04816551554207408,-0.02872514489272567,-0.010377595773935907,0.045882071281395355
