,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.032530243650210615,,,,,,,,,,-0.02261217156614444,,-0.04013498161722658,
BMP1,-0.00041731235762519685,0.06602571924661674,0.04906429048938324,0.007710850759433209,0.013988569647989224,-0.029105939243437403,0.06419696624971001,0.1505413688377057,-0.031944076598323934,0.07739786330220808,-0.004421533431586538,0.09477458111277391,-0.050644727332170236,-0.05302503082151578,0.018837922784149596,0.051008676460878276,0.02154645218784825,0.0139062644690003,-0.006742175664647521,0.020842950500849666,0.09113656302308162
NDP,-0.02834658346744723,0.05434823719692947,0.004035984674475417,0.009559921924036647,0.022722702348326202,-0.03289894775869643,0.012741230867599424,0.020760044673064453,-0.00788365195058074,-0.01759782303223784,-0.05341888790045822,0.021141563790639466,-0.01962281511799688,-0.054540419935467474,0.03958547589746046,0.009792166528931065,0.03614363733920435,0.07629005350628465,-0.07320928710648623,0.09198495642950602,-0.028650948390730152
TNFSF18,0.007322059036814534,-0.004963864701050527,-0.032369679903224,0.009857966903086714,,,,0.02210168261869501,-0.01575423481073134,,,,,0.21778560773361147,,,,-0.023319533407897792,,0.07062768636509424,-0.008150584041857332
IL36G,,,,,,,,,,,,0.06446611275864814,,,,,,,,,
RTN4,-0.024399250336112677,0.0335720478143593,0.14278314807180634,-0.003151034563864615,0.0641156442797625,0.0010376928292297717,-0.04001745881906194,-0.21417949421813384,-0.09762319039429451,0.013719238859670633,0.0031628501100198574,-0.08449787492556562,-0.04590488925693969,-0.001907921834784519,-0.04373505050715268,-0.049050909444922894,-0.031066519990302213,-0.09719582200615802,0.0389985846467171,-0.030180236872467285,-0.058698158095502044
HEBP1,0.02078524449785473,-0.036787252954108327,0.009095240328261407,0.05818675367763296,-0.023875166241634292,0.0279459366692104,0.062148516033569294,0.07263622767559581,0.030705880726149246,-0.013772097539997582,0.05756231304262546,0.03965713207940248,-0.07671420630531099,0.10845672663931276,-0.024361596752682957,0.04550787893575854,0.06677978183089962,-0.023767814239701934,0.025983880187897667,0.11043341571469581,0.039135669328442986
WNT7B,-0.029743640679692814,-0.024369655981582285,0.03411772759427991,0.013431261403231686,0.022724045083195372,0.011342447813062062,-0.04288259769131958,-0.08270912036235116,-0.0671956573190771,0.034634117423594867,-0.002628738167846242,-0.0068720548894795576,0.009251718644632806,,-0.05280322245063966,-0.003656032662378883,-0.0436453438387944,-0.017737411329180493,-0.02365267837790454,0.006271998834828238,0.006922516975297095
PTMA,-0.032774285983901585,-0.03826776906762756,-0.04116239331478441,0.02808545993483485,-0.004605945712856436,0.014493684995967829,-0.0032299641122849475,-0.11633228693811153,-0.08389404147990544,0.036024536170308964,-0.008342622229879519,0.11095030086681383,-0.04828627076074292,0.07769453618048819,-0.06998412751831155,-0.042594454992248273,-0.0021016635670992084,-0.07564128444307433,0.04475830002961946,-0.04497504525178925,0.00403715112448493
FASLG,0.049210548413467045,,,,,,,,,,,,,,,,,,,-0.03480905586437379,
CEACAM1,-0.019349549765280426,,-0.036713884773083745,0.0070636731058480754,,0.008807524847584972,-0.030229644323618212,0.10946841064523949,-0.04100158279599773,,,,-0.06460286153389018,0.0767442187494884,0.04200811984767156,0.014923127328729177,0.015526873491803718,0.055885871032570686,-0.015698626636884344,-0.03044840436946814,
PDAP1,0.11494509954479352,0.09467843836290173,0.011881153763562469,-0.00635282186999705,-0.010184903970101664,-0.043607861108037146,0.05242955189089069,0.1494046009289426,0.05845284173642042,0.04404851738163522,0.008010876433086272,0.05010567813026452,-0.02848191944005216,-0.09355192866441042,0.03088893069025657,-0.04089144809422342,-0.06521904926777591,0.06647525839269836,-0.006837542330912703,-0.0031220044788330993,-0.03673921304134757
QDPR,-0.04353402027676636,0.0041108477660734095,0.00046947809144229266,0.05799045085956531,0.07143043393716327,0.011176046476217241,-0.037579108547519606,-0.13302053172785713,-0.007131564640432037,0.014455310617366846,-0.04790016892500307,0.010114614349527826,0.025309711265130284,-0.051919809363556016,-0.14353015125696283,0.041830819512507146,0.00576216632973251,-0.020019080451860412,-0.011861317523058168,0.0424571122866227,-0.06040030986219715
POMC,0.06230148787865691,-0.02857682681773073,-0.02087437580345035,-0.040721638119436354,,0.02498318546195971,-0.01908635627556692,0.044754794516019054,-0.00900563595742846,-0.032767216238436286,-0.027201864340051708,-0.04472408641264087,-0.012712825534641821,-0.06774041645595201,0.11222526745234257,0.0076476797894119404,-0.021225319980875745,-0.016010886062700708,-0.025680890917940496,0.0940533851418515,0.026476515292743974
CCL18,,0.10817580907395781,-0.0009122588350486027,,,,,,,,0.011860357955721672,,0.033549439873345945,,-0.03357531453108552,0.08566080421419164,0.13143548608953254,,-0.015916496480729396,,
CCL17,,,,,,-0.03715380102486465,,,0.029557038054797924,-0.01507903761932941,,0.018324637808258205,,,,-0.02509742167130475,-0.029510971370080897,0.03675276179571823,,0.010495039321612836,
VEGFD,,0.05066530101429106,-0.009062688283561588,-0.012774835546374097,,0.03178258075369627,0.03637106157896718,0.1010386701369299,0.054310338314756776,0.0901665242631039,-0.018378679141423666,0.021266410947451915,0.025690182196588997,0.027733510027252772,,,-0.012366097873252192,0.0008813716796335298,,,
TNFSF13,,,-0.025951310341374677,,,-0.01132749088452767,,,,,,,,,,-0.03936178968551917,0.026653766290525956,0.04690417726377971,-0.017628505551463947,-0.032800769684082146,-0.0024813839073653567
WNT5A,0.0413436524369246,0.07699545847585686,0.04931965257797928,0.05597907198228017,-0.004817363527538203,-0.002408854821267944,-0.014122553408089407,0.11343430945308004,-0.011736872596324293,-0.0031395594222624916,-0.010038008040143242,0.06945074575929444,-0.031582320298142806,-0.02282610932129576,0.12036680499689319,0.022913146203278154,0.02842303996937046,0.06645433814985136,-0.025457180519880048,0.054691778647362486,0.06427559363113101
CXCL8,,0.04350948136800993,0.002790508974792954,-0.008205810860119801,-0.01988265437136534,0.0431697293800254,0.047812212103984696,0.08123667861903275,0.04010905913881367,-0.010300164220499501,0.05106433534296647,0.06775965108253193,0.09333372562020759,0.003514580863593605,0.05741067399619557,-0.007635087660833672,-0.017860195714065868,-0.04232773692380147,-0.020808927030699923,-0.0518626028658037,0.08720266835412412
GRN,-0.04075128024216445,0.04137397758229573,0.0021164018237632702,0.008844640503941747,-0.011697068436862782,-0.06380963162445231,-0.005753360652831278,0.13893693297277643,-0.006761655309807617,0.05751110852758733,-0.03355925143957127,-0.003909141272832843,-2.900828235718174e-07,-0.0292068049411469,0.04063371898539811,0.01558420450124205,-0.033994301177025454,0.03651061697634689,0.014071360631649463,0.014160197888834566,-0.0066374817515554
MIA,-0.0030456499442431616,0.003434983431888467,0.026866624080419454,0.014450771142471678,0.053208207406336784,0.009284767353077329,0.05375082098597536,0.055618668590405984,0.00529867970652703,-0.012579167360449554,0.08619311857531914,0.08478533385852173,-0.02190191253975785,-0.006191388342641977,-0.03377492326044359,0.1359505806103763,0.09417539103221217,0.010228285284520735,0.021286425697107016,0.06814336936683961,-0.002746186121464683
COL4A4,-0.034446769888406975,0.05021915644265769,0.0001650727260761691,-0.04909334939416281,0.022309844615287157,0.005268130177889624,0.05266617672248842,-0.0037837018375488727,-0.0033254039635005565,0.01925324516248998,,0.044563376816972436,,-0.021721673517381104,0.07382457341874547,0.0560279799834853,0.022154864246078532,0.051759509582834595,-0.019357573565101052,0.03352411407979678,0.03649065473426026
