,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH916T1
TAC1,-0.03785829044240226,0.011655487359758429,-0.055289606196312964,-0.06225958147797566,-0.051708917901809474,-0.014838781167975108,,-0.018793978400248323
RARRES2,-0.021591610733211263,0.04635781055026745,0.029543218471968318,0.08282676958814314,0.0783991612745034,0.04565043157789261,0.02155817481690803,0.008711280179563678
FGF7,0.0666512870879256,0.027758244363636796,0.017797103130666188,-0.011931767565175715,-0.04543769529571986,-0.005476048726617685,-0.037024680543698285,0.05153459256833461
HBEGF,-0.0048661485914650434,0.08049575656315101,-0.04557033961745544,0.059788424292459126,0.06747602123318651,0.007980726731165056,0.05997281896344704,0.01845281494828548
CSF3,-0.010967857949971908,0.10825609365877449,-0.018151559481699227,0.044732931910187027,-0.016868342246017236,,0.004554744972596267,0.040700014448537124
PI3,-0.03580961815568457,-0.028451642668204664,-0.021639964929329816,0.01004449877829556,-0.018993976007034587,,,-0.03270262424641797
PCSK1N,0.0026156788865587983,-0.006964283813608861,0.003749414950571368,-0.03938867575909808,-0.014410664811255884,0.015768008597027424,-0.03509284130076422,-0.038044094351898095
NTS,,,,0.07579125859572607,-0.020733221736265805,-0.018775471819494446,,-0.022289706474145427
SFRP1,0.011297592469771127,,-0.013287832111720788,-0.020291261956188297,-0.029679172190314636,0.0352017526973954,0.004579442080740562,-0.021771750165362112
CXCL13,,0.09911235064964737,,-0.020108899729835074,,,-0.0015008779756766958,
MICA,-0.020250869692116875,0.038902362096835875,-0.01623026623974575,-0.027557964175955102,-0.07099398464015254,-0.0151335085510958,0.029169876048284405,0.01413195698629977
TG,-0.024096570707237613,,-0.014339676096175829,0.015373491266169641,-0.020358579914514206,-0.01585967242040031,0.007140656485301,-0.029353937849384126
ADA,-0.03563489151313005,0.01092482219105749,-0.017241309045488915,-0.007283645256365449,0.03218367293996605,-0.028676784648564182,-0.01641685891489514,0.0026778783736113743
LAMC3,0.08444031408104781,-0.045577013425177566,0.033415739787675404,-0.05639188928850626,0.07783308090884117,-0.001117839156228697,0.03423951996849782,-0.026146116318424815
CCL7,,,-0.010367562906614386,0.014636118383237317,,,,-0.01577285789683806
NGF,-0.017415231730743098,,-0.02375473461894734,-0.0028211128591193236,,,0.04912131079730665,0.04823494698251722
TNFSF15,-0.021544815131171024,,0.039348496070042156,0.10969586783219717,,,-0.016257462692762764,-0.0021080449858380365
HMGB1,0.0223343375144558,0.045185302010661954,0.005513795436763735,0.022407129495360813,0.07933059469379614,-0.029394824100657923,0.07571564832549942,0.022684728307449657
ITGB3BP,0.05091171030555195,-0.03129112501878592,0.046760967935254895,-0.024298084260580274,0.08202372306414489,0.016480480720921835,0.037292828351050966,-0.005763629953522474
AANAT,0.08002205517741628,,-0.010504577809494847,-0.017786454912113937,-0.015215701195645474,-0.014262696091880115,,-0.016688341417385347
RELN,-0.01048849142077774,-0.02749674301564719,-0.018233594629168084,0.0007536255624516549,0.03560128385407638,-0.03140185278075362,,
IL15,0.08256718261876926,,-0.03646107702735274,-0.01629090759734047,0.011931985674100688,0.07327737570128717,0.07119302650322369,0.02792450415621232
UTS2,,,,,0.032911507322415774,,,
BSG,-0.036820510939902816,-0.044028615799314844,-0.06788924411730825,-0.05597839640547727,-0.0375406735218073,-0.05258717423872747,0.043625358659666276,0.02384792600827463
ADAMTS3,0.06372820457579308,,0.006998682699637633,-0.043725585045456185,0.0770486545035339,-0.014775101792891028,0.15833118931040807,-0.005597527611686019
CD34,0.013222520567029451,-0.040485292933547135,-0.018863436249007257,-0.0012301348178044196,0.05475821026223302,0.017160946169687323,0.0854272315710852,0.008456141973578853
CCL23,,,,,0.02683047967567377,,,
PLAT,0.06220913903661645,0.024002533614962736,0.043997450167674194,0.007240528322082559,0.049658274057354325,0.012289421528777699,0.052581128567160386,0.03408473071931448
NTF3,,,,,,,-0.012580568446704335,
LTA,,,-0.013287831490095114,,,0.08757752136639199,,0.015753026826851507
CKLF,0.05762966321652989,0.019332383312646098,0.014060987839855965,0.031076753855663938,0.07719955354941105,0.03195236236600152,-0.018917301693672804,-0.0036534932776435005
APELA,,,,,,,-0.0172974260865824,
CD24,-0.04467226596617199,0.046201872172219674,0.019549595206302745,-0.04981930490864003,-0.008535333630403204,0.05005407336568497,0.016246440631497074,0.04405669300353081
HSP90AA1,-0.0016011695529365814,-0.0053038340248103034,0.0013218992799017696,-0.0890755707732665,-0.061014049015305605,0.06593602241118786,-0.04974962709462406,-0.041453764569290785
BMP4,-0.03769082145563337,-0.04449642573456505,0.05465501113208661,0.00017072553694578052,0.021303456391652428,0.0074692866884441735,-0.016897272768443727,-0.03871841080724984
SCGB3A1,,-0.004928304578613375,,-0.021181472069541407,,,0.03778522962559716,-0.03307146601700293
IGFBP4,0.061339638797834314,-0.03398425140348261,0.05794912535466184,-0.005973896744056494,0.09789909183638376,0.048198402242989595,0.029969250352845596,-0.008541737892240216
RSPO4,0.08961464756267372,,-0.020339354129012346,-0.02444686192589509,,0.01864033867442982,,0.0265468488904231
LEFTY2,0.09979206758470521,0.1332721428502018,0.049171267350817324,-0.016732804378854618,0.05595883301372329,-0.00014826350753101002,0.024054804452460467,-0.015444478183561797
PF4,,,-0.00904549438285264,,,,,-0.022459987356980154
ANGPTL2,0.01756188443117376,0.02699962820991898,0.019523136374297905,-0.009090794870551526,0.04610041949257248,0.028139891736990014,-0.10715394784424591,0.054922155789730774
LRIG2,0.0715868833154889,0.03719892148985888,0.06306366685837475,0.042221060834281586,0.0392696644591328,0.026616400921838815,-0.04524704080253286,0.034046443656066114
ICOSLG,0.046154041200394236,0.00588658778677736,0.04197115523000088,0.028001876362591056,0.06232238933638989,0.06757872374617425,0.06614038749776376,0.051459577666504885
WIF1,-0.04950914080346638,-0.04232227380087575,,0.02250309744657342,-0.015460455946709736,-0.012328565037537084,,
NPPC,-0.04341814321541824,0.035264948561361635,-0.014031792464840986,-0.04264566698983935,0.04108736398718304,-0.024049113149995263,,
LYZ,-0.006335819010921534,0.04700995460071548,-0.04011710635769635,0.021908705254450683,0.07586587083186809,-0.0339076892089977,0.054504053036044,-0.010722108756157726
EREG,,0.029191687953947276,,-4.9236183694623444e-05,,,-0.021495053267802357,0.013713144178502005
SPTAN1,-0.01059223996581176,0.04337732846626769,-0.0248604677639595,-0.05312790533471136,-0.031242982950504816,-0.03796520163594332,0.08008338130750897,-0.01876596039612148
LIPC,0.025023898922206397,,-0.016255427090461717,-0.007567510986222135,-0.01941183488441003,-0.019635448706549898,-0.026876802870099498,0.04951406478532347
COL8A1,0.017846873545767517,-0.03048448284132032,0.05956764011115258,-0.03504093169697073,0.01696535386935765,-0.04537666991429507,-0.025005859792179157,0.06883922694611037
GSTM2,0.03113879727858476,0.010685051625308552,0.011866335734862152,0.012352134683691295,-0.009543411031348651,0.0035740872567345565,-0.008054480341104227,0.0023718717392224725
SPX,-0.019684032669281627,,0.11969335867406904,-0.04746957866553958,-0.044581197046501694,-0.005158274815750019,,-0.010156668144358753
MFGE8,0.030013245376432456,-0.025099173361193328,0.04176777261545899,-0.06798591868889166,0.023586629433942758,-0.008949468622630224,0.005248706162280519,-0.008647210435718936
TGFA,0.03750184660680185,-0.010237391324284877,0.008162829404934607,-0.04767820044264687,-0.007740416504430137,-0.04229739479250959,0.13582165195438414,0.010136366882450117
SLIT2,-0.04311419318525668,-0.019398501204169572,-0.010646482195703282,-0.009911675533480643,-0.05055944424061782,0.00967214552601457,0.034698651839855106,0.04496106846689436
PLTP,-9.783920251182988e-05,0.09233437637371111,-0.023968197681868236,-0.013976067955404564,0.06812938134441737,0.059307912294215254,0.04985004891030129,-0.043376618613561006
APOD,0.01276598512468018,-0.0008050198782206844,0.006497384810542996,-0.024121834118565912,0.03526760407808181,-0.03212979086871545,0.025775402441798715,-0.04561612780629205
B2M,0.08498898759219652,0.09373359542589524,0.07073852299444419,-0.030278054610789515,0.11681984338149635,0.09343590209087461,0.13012573930468183,0.009717962673255738
OMG,0.01840913996523178,0.03646547647086425,0.05078518694774054,-0.04101886869711292,-0.06423549990301412,-0.007837212734931443,-0.013612935336718547,0.07554114046027328
CXCL3,0.07067165386355481,0.04206878399640335,-0.03425270606787712,0.025696802837800965,-0.019977488320071065,0.010577681350883517,0.03735448224636344,0.056393169126360713
CXCL10,0.002383014173830323,,-0.05865742442413046,0.01654316181362187,0.10135269697826607,0.06679860661500803,-0.018549018924005563,0.05027714328471304
RSPO3,,-0.024416530380705893,-0.010504577033325479,-0.023668571474702783,-0.024984988166310697,0.0003099350059945692,,0.03672565154443916
CORT,-0.023852452768961342,-0.03240406236648579,0.02658115873819561,-0.02872538508860953,-0.043242119761581,0.0020186126664647197,,
NCAN,0.05156066616915529,-0.057562166607845966,0.01824568719822416,-0.07410479502492971,0.04206031854052741,-0.03438747168374699,,-0.025861363316766695
PRG4,-0.032552997706996524,0.048793643664916404,-0.010367564522245165,-0.016946612201350967,0.03320741746795006,-0.006976405547894675,,0.05824107355594777
ZG16B,,,-0.01203282657852215,,-0.023367947119661114,-0.010914866623657394,0.09132629070123781,-0.019958216463914043
TGM2,0.09786890981756648,0.03418084532311695,0.008329182710174087,0.054773787245118465,0.034886081030083074,0.017333407891585037,0.02422928871175562,-0.028266143134127914
VEGFC,0.1250655268428861,-0.005016652495400199,0.044459392026196726,-0.026086451742336723,-0.028535975352195507,-0.010142369605904889,-0.013308612855918112,0.007631293786687154
WNT6,-0.029623438530736502,-0.013728302666702536,-0.014339676691566786,-0.02335080008604581,0.015457993321856696,-0.024290646363521764,-0.027115777070954118,-0.024103648258218296
NRG4,-0.022076437242892162,-0.018301502041531324,0.07825611245340411,-0.024138232929353284,-0.026958710805923956,-0.020969226058308452,,-0.016006368327354973
PMCH,,,-0.0010123415178473524,,,-0.01597634165233603,,0.07857031548000853
COL9A1,0.00011508062178573017,-0.0407920560030528,-0.013178371490751717,0.03365305174877145,0.023106930401084514,0.030025578242504927,,-0.024848690308547115
GDF11,0.02877573382388944,-0.048607492620428315,0.02168979395279855,-0.024426791706343723,0.06408045111994964,0.07428401975390388,-0.010032782931238951,0.02896838458047552
RAET1E,,,,,,,,-0.01755887232679367
IL24,,,,,,,-0.015291583580072949,
SORBS1,-0.019413187219757624,0.07413127891552694,0.04179839514930836,0.011754234801514458,0.003556541386743778,0.01889668228833163,-0.042804521283375835,0.03891971425510541
DLL1,-0.05991872276639084,0.004277117052848415,-0.002811438087140879,0.04221354339248389,0.05718712168417318,0.031826090051146665,0.04159645159028427,0.03595445332862801
TLN1,0.04306220332307479,-0.007315083320651745,-0.010323517569874291,0.08399617521731793,0.051626716491275544,0.01630106866790546,0.06429787862306532,-0.023414333504435843
COL2A1,-0.022596687292212914,,,-0.015135895527284492,-0.01997749511863175,,,-0.023294673308637763
SHH,,,-0.01077360174824506,0.000991364511516967,-0.015704738555842115,0.005259445902459922,,0.0037895544565440848
PON2,0.051933807503307707,0.03155680048951184,0.0075230802780614225,-0.03165157537523547,0.02160927074012503,-0.050756795374098586,0.06970161648981771,0.0018970673897371368
ICAM5,-0.052654722894645345,-0.026098857449530274,-0.01679142299373524,-0.02076395488688452,-0.018697915483145356,0.04174585357782281,-0.014475362715912845,0.015202549819717666
HPX,-0.035983762635145244,0.10029800204437042,0.01858074814209132,0.013879099402820979,0.06632012353568101,-0.021419749268740407,-0.028742437845720382,-0.012349309899613652
SFRP2,-0.029419579345054302,,-0.012269964857534624,,0.008026249089325739,-0.01785196031978064,0.0875183665376299,-0.0143527396988391
CFC1,,,,,,-0.013736463572040709,,
CD70,,,-0.020855449110251466,,,-0.025623314140617623,0.04474315789433687,0.00882019635798737
HP,-0.04817811555452179,0.05271468187660347,0.016634333338894285,0.12686270238107308,0.06986201914451848,0.03521847618684136,,0.04386336788147108
CXCL2,0.04109092548468882,-0.04531182104661645,0.008710274567110226,0.014372324570179673,-0.007636605659981453,0.017101725904485995,0.05709318466606299,-0.03533094389498437
NPPB,,-0.07649105823678588,-0.03837808298107433,,,-0.012028206147629245,,-0.01623667803533301
CCK,-0.04742120128235762,-0.0018102724783876337,-0.029349842858980516,-0.030130288072247376,-0.07253383815364259,-0.03336465387917288,,-0.0010452500421487538
SEMA6A,0.08086812629526419,-0.01081461546279363,-0.019125207025312906,-0.0190102089399307,0.09905994084575484,0.006956385768892253,0.013952518114989319,0.039931880008978154
IRAK4,-0.06962167983718213,0.061752177341788166,0.014778390931053268,-0.009554801088195407,0.10712855327793386,0.03385812982598299,0.06127692787642138,0.056290717304194694
GSTP1,0.06585674810991883,0.022533450381453657,-0.004236668978295008,-0.043768722770196444,0.043683535793906894,0.029511938124412447,0.05798861238440942,-0.013048103274166112
VCAM1,-0.021276973261933438,0.06160929977039361,-0.027194388003477704,0.08719095551201386,0.035266871422443266,0.027767920718536412,-0.03706189332627862,0.03374901659727647
NXPH3,0.0389156097711876,-0.06045279323963073,0.0011027985651455568,0.009979054973981405,0.036902638718754495,0.013576606547684146,0.027322135318247266,0.02549179393768432
MTMR4,-0.05256705318902273,0.007838245625737573,0.009735109243256396,0.041948486804868,0.027915742132441506,0.03497691056575654,-0.014278147331774028,0.04963016519172335
LAMC2,-0.020160130260485545,,0.050163751749607174,,,-0.015142169622846532,-0.022211721320103975,-0.03093585083460434
IL10,0.022809302126621547,0.055329955892576804,0.04004889926481546,0.12331953625355528,-0.011758640714560396,0.07473858916378984,0.007472652903043399,-0.003121053190903973
SEMA4D,-0.0026749580407831263,0.03157774519343205,0.04284306145415259,0.029103789957264443,-0.01890627578686591,-0.015709047312167768,0.016071293626422775,0.0813739148922453
TRH,-0.03934174174799169,-0.018857439937253646,-0.013684089843636277,-0.014894868748318387,-0.0024668269549227226,0.0058643567542065525,,-0.01818616825513604
SEMA6D,-0.011444886613793403,0.029769267018941323,0.017959715676627647,-0.08961129784124515,0.005757750321711171,-0.02560868074511268,-0.020605891091216036,0.0587707706929969
CEL,,-0.02069377394840438,,0.020435194432774525,,,,-0.025753496320173486
PDCD1LG2,0.0355783413515145,0.07582175779710523,0.06466722302670545,0.014239363623374319,0.09921925611769913,-0.03439980966701577,0.004769537108296978,0.12050802474450449
SPINT1,-0.031214030469153123,0.12325043214377576,-0.030022100741148958,0.008417861420801965,0.05089957558031877,-0.026306210806697417,-0.04204118520873722,-0.03696972362647165
CTHRC1,0.004158714881432481,-0.022156095973131392,-0.0018312182546291,-0.005747743712471251,0.12485926428351789,0.028038717512236192,-0.09381372686115193,0.004787872862935947
PODXL,0.062107486102379296,0.06828031010733604,0.039383248397224346,0.06253190658767452,0.05674460304175631,-0.01723278446352478,0.027622714014878584,-0.006062973925445181
JAM3,0.03161471140675285,0.05072995062621023,0.0032785217014988355,0.038514668625985064,0.049775821923113014,0.018029257615905517,0.03570996731457105,-0.013195850450192493
TGFB2,-0.007769906158380772,0.08712198517002198,0.0011124490002209755,-0.03625834824069056,0.10582766550011173,0.04816915636317261,-0.029362407613786886,0.056638255796734496
COL18A1,0.049595640529692946,0.05879433833856808,0.07621022790411074,-0.06814613833543677,0.04761658637975098,-0.0036300437162582284,0.05764004676933856,-0.014885853707599381
NODAL,,,0.03268064556834472,-0.03587421435044811,0.062225684208883206,,,-0.024889425097972755
INHBB,-0.006229206247093388,0.016312115539451798,-0.023286217630579528,-0.04569196429318952,0.05219828005701401,0.018130036347364105,-0.007661617437370964,0.06057320774944613
LCN1,,,,,-0.0175314107633146,,,-0.018390843192169135
ARF4,0.021603476336060894,0.002312988747372164,0.040384830138084485,0.05218080144105175,0.02394844038414372,-0.002771802094431239,0.03460681259736014,0.009122757708760471
CXCL14,-0.02076778621414542,0.003013731723380598,0.00848547186833693,-0.03981654572832968,-0.044710454024784595,-0.029226511900162854,-0.03970920402179409,0.05769159437095224
LIF,0.10878980638357856,-0.002974942372908003,0.05927950574255687,0.04282147167817713,0.0023983776586881758,0.020070601548901376,0.07077868417559609,-0.013653078389840754
IL17B,-0.024096581860360025,-0.018857439937253646,,,0.11957998746260286,,-0.02658238948984016,0.02470910096952319
MMP1,,0.06161897197492758,,0.05731489128150399,,,-0.09684279855266188,0.08061926065615709
MATN1,-0.018985860720305017,0.0051397635599069935,,,0.023423872900513315,0.01002850207839993,-0.015291585784176075,-0.02211826675177154
ADAM28,-0.0762838334650016,0.013229392475507156,0.027347342400640025,-0.011164677505069016,-0.006622399238129865,0.05165324101373225,0.17084514624245226,0.0214771958323289
TCN2,0.03689867622915648,0.00963228769364861,0.030729428747308236,-0.018578575641096214,0.0598317453502638,-0.04810376232782924,0.06340500984473234,0.008989841080559335
THPO,,,-0.02185687915942864,,0.0399214304982618,-0.02500351523099946,,-0.023943783621586445
CUBN,-0.02035162749718519,-0.029578195491231262,0.0111745860037585,0.006522803541248712,-0.00920518265486853,0.004182169832909701,0.07671692360141318,0.11041590212946348
TIMP3,0.00760531541868645,0.04127440260469821,0.033194045921150536,-0.0946105495653583,-0.04706843777665802,-0.0011888830041837325,-0.03258327636946004,-0.03920109107531573
PIGF,-0.05493458749204799,-0.006524979532618819,-0.003645001841969182,-0.011319763313129625,0.018711147734419963,0.02780707980698465,0.030768556586436673,0.06831296504128158
CRH,,,-0.012151940906474956,-0.01513589830447795,-0.026958699628167448,-0.01917301549569085,,0.07941095791568212
BDNF,-0.03439230991589916,-0.021831968222430255,-0.01306255573501357,-0.03299865119304513,-0.05435868982715343,-0.026867661292055135,-0.023587242087207142,0.052863746182705174
CCL5,0.10471547080897116,,0.07291906511911173,0.02715208268090826,0.04195038794442831,-0.007787742619730087,0.003942199138077963,0.05035765286315196
GAD1,-0.04604365856429412,0.014408101080302788,0.027843396250323303,-0.06298125474834709,-0.0805398126380125,0.009565905972569108,0.043436629152513055,0.057463605061617164
COL14A1,0.11427211413745504,-0.0006119809406876413,0.005569070070317137,0.020944385213901778,0.01933323594169138,0.006847268394534801,0.01144792895301919,0.037171207542707904
HLA-A,0.055559877131186194,0.003851365745089482,-0.01776654428597916,0.007994181840140554,0.12875503441451272,0.06903533209101403,0.018095929993814742,0.014092426299514314
FGF18,,-0.018857418878931297,-0.009654626175185248,0.01434328463626619,,0.19618002227748596,-0.015877729023830757,0.0043896979700883765
ADM,0.008330460658489127,-0.050503352559925926,-0.022444493998719013,0.06383548522534647,0.05783164357819229,-0.06067200060848325,-0.08858463236816287,0.03125800591136631
CCL15,,,,,,,,0.009966101750870423
GNAI2,-0.01665555691414325,0.003735877541445643,-0.021450250934093244,-0.011099575392574116,0.06253469960417583,0.054818852575691045,-0.03971509759366237,0.034049472170219426
HDC,,,,,0.07296834919331335,,,-0.013857717187141256
COL11A1,,-0.008881204684720546,0.004178578971164555,0.028092177926808307,-0.03187358046824731,-0.02492514527123584,-0.004380008821913908,-0.025680894981094708
NUCB2,0.03592518739259534,-0.024136950196540344,0.038998575227075394,0.018428472265648962,0.07561048449887904,0.02406925122591732,-0.024007972802696405,0.02330895542721051
CXCL1,0.04149198021704998,0.03823182245667515,0.05958812039055727,0.13154303666207356,0.019853165364465707,0.04082235837114122,0.010789546163395261,-0.01692098630241296
VCAN,0.0016612579742049504,-0.023465993635450128,0.00478446887133961,-0.004772735508537863,0.011191333186874005,0.010197618934484313,0.0037699082321761444,-0.029224313051977348
MMP7,-0.03448615650103392,,0.011349456647682542,,-0.012796484051801843,-0.01202820608191161,-0.031476254821512686,0.03482413212474252
PTPN6,-0.0014564340561675838,-0.003292576597859119,0.01587085574417313,0.06857721487959723,0.05765303095292452,0.03254068315049234,0.051222928569514,0.04464572930993793
PTGS2,0.07441665965993866,-0.05116675794670641,0.0009114783276662483,-0.029269474541334023,-0.05090713149945532,-0.02707706295103847,0.036964453711173774,0.06004606204210646
XCL1,,,0.04442565430204074,-0.01583797527598487,,0.08013888538838251,-0.015078399749484902,
CD58,8.965328284095659e-05,0.08418832302686777,0.029543491968458135,0.008923125942092026,0.048143301249016654,0.016668532864259386,0.0852928167219244,0.034792678141205305
TNFSF14,-0.025306155477926993,-0.025691948071786534,-0.043181960569532225,0.01823054357373799,-0.012525552391405811,0.09599932850596646,,-0.026182223039114508
CNTN4,-0.03140814150015446,-0.02167864661232916,-0.018878617986633543,-0.03730069519769207,-0.02694041776414577,0.0005127735382740778,,0.0037464798403246905
NTF4,,,-0.013287832163522929,,,,,
INSL3,,,-0.009654624281486673,,,-0.013869786687194357,,-0.0017115222204171128
BTLA,,,-0.015324822818080574,-0.016511616469831996,,,,-0.020882859366257344
MFNG,0.07488519338795134,0.02521624638636922,0.038669532868829605,-0.03908269797299271,0.06936941707859798,0.08861252718188924,-0.03937509682438849,-0.03261336030679119
ICAM1,0.07947599664255625,0.0055188564461941,-0.019515592111841572,0.04957122626089604,0.08667102540429734,0.05844881055180394,-0.0390694915855998,0.032886794226608375
PROS1,0.05538043727272758,0.02394904926296113,0.016533479126140355,0.06200742619811867,0.09832056036685996,-0.022245062663170948,-0.007574989872098718,0.044149942458410696
CLCF1,-0.014366175322485908,0.05654473469025786,0.00914548780387085,0.052163671972630915,0.06697727193341589,0.05392386222559423,0.001501554222459037,0.01346107818006553
PSAP,0.023242766670444653,0.01773314723081757,-0.05789610670427553,0.004196545690394577,-0.08137112910901985,0.0325073157918068,-0.0922969023487025,0.01857627550502946
EFEMP1,-0.019533924134604225,0.08406503668181986,0.04038607737437081,0.0787168518547746,0.04637194816953364,0.10868774161334527,0.03582686914033202,0.08353080429291786
C1QTNF1,0.0629662341041257,0.0013166182740047905,0.003972380788833691,-0.03252171878569731,0.03294124798180458,0.02838788516983617,-0.009682910777835804,0.009624274369080862
ALB,-0.005383605913468433,,0.05030945300313531,0.0014377765583577558,0.01366398469713692,-0.015142169235246352,-0.01447536747485026,0.044425849173060125
CCL13,,,,,,,0.09835376492549641,
EFNA3,-0.020224235044852733,-0.015950457963102023,0.029109976509001725,-0.018567507217220686,0.017616145498993156,-0.020699961423537958,-0.05802544226408432,0.04126801336164851
DRAXIN,0.07359309369692425,0.03890920617355317,0.03811241147709206,0.013079887892003816,0.09957835649505933,-0.03105062000623882,0.00817832234149544,0.0036493146711317043
NPTX2,0.005037671813253159,-0.04105614810936148,-0.030393443301215104,-0.021485838417426864,-0.0658370953526955,-0.03272238972958904,0.06292689931968472,-0.021959413911277932
FGF11,0.01327991479574832,-0.008783087785337944,-0.011743363975727904,0.034518076087973366,0.07090458027978645,-0.017860204192653134,-0.05104445813030293,0.003418203197528308
CD59,0.012951294511573236,0.028237372369194234,-0.024672345367399845,-0.04310590137575793,-0.06830441081063023,0.08581729563806065,0.09118671541478081,0.019259561702905555
COL9A2,0.032950654160990966,0.06642771299247714,-0.019645939737208663,-0.04969455694047696,0.0031480765439343516,0.07170334786284117,0.05506526416852875,0.05674161975087455
DLL3,-0.017419335343964747,0.031570514849691825,0.005812500544544223,-0.03480676852183658,0.028037257599334394,0.02066442603216503,0.02391435847235066,0.051433119155208526
FGF5,,,,,-0.017092054148832414,,-0.034923067216632256,0.03361133951612242
LIN7C,-0.040673080003819716,-0.014409723029457387,0.004851207733633728,-0.0014861978352953083,-0.0217456668752859,-0.004677927895016014,0.01078169611021939,0.02541738828786544
GDF7,-0.018985873640811172,,-0.017226668393299418,,-0.030574891750534194,-0.03951203044636376,,0.027100011117051123
PSPN,-0.03244823467687985,0.058497175906648574,0.010658630013762646,-0.026480733307062566,0.0006550830337536582,0.03755193990856489,-0.02371544079084002,-0.016700218514675996
ANGPT1,0.009440090236465123,-0.02215609466752929,0.025434093176665173,-0.04294740596643947,0.09039083250596933,-0.019755208274449095,0.021207770808450727,0.04741018441853908
PNOC,-0.036157211391309035,0.013692362134172664,-0.04332297968629761,0.027179866948305344,-0.05460418547780919,0.006866040011648175,-0.01447536747485026,0.05205783009010073
L1CAM,-0.007457788143521293,-0.007051218867817996,0.0472197059123155,0.01627367318334471,-0.010993318581775092,-0.010027939247004788,0.035716054265488135,0.03266828072013163
APOA1,-0.040785417525547055,-0.04450996952802356,-0.015035482156664432,0.035903909825939766,0.009005520058289973,-0.018060875025127755,-0.00467066031330041,0.052234522781210234
PSEN1,-0.013053688207376816,0.0099243079243353,0.014380732419294547,0.010424945436646323,-0.0266036470420223,0.03969094123685797,0.017027520258430653,-0.005086777928556941
CALM2,0.009944156220764923,0.0076843397793108295,-0.02581801246029344,-0.012378707649443016,-0.05574854827838724,-0.02800896707466539,0.04729839352008764,0.04786602157423622
CLEC2B,0.022454971817103802,-0.0412503601705126,0.029709825487554593,0.048916403921153775,0.11704395762911911,0.007701358454933822,0.02764366554716049,0.005901328398938209
NTNG1,-0.00783835891764573,,0.02964904837516986,-0.022107223746453124,0.04626504722630692,0.09510663035730386,0.04343101290301358,0.05141720648728226
LRIG1,0.03615678661431419,0.008864952092530447,0.0011953524173164047,-0.01454113276928871,0.04416824810950059,-0.0014278707784910023,-0.06288908960685974,0.0256817155918719
