,MGH258,UKF243,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.04084102691414456,,,,,,,,,,-0.019712700514869837,,0.09548078886241332,
BMP1,0.028416911891840046,0.036999305233056834,0.04638259068083862,0.04800107605404015,-0.05868946402072676,0.05008826391784688,0.09785328360524587,-0.004977988019060759,-0.009967927342916683,0.06575865955306996,0.03802099680613176,0.012310325111005337,-0.045475911160078895,-0.04468030228446812,0.055821754866918094,-0.0420674243338725,-0.03579184409366046,-0.017216685000610743,-0.02026471969741409,0.08676838137285446
NDP,0.07735451493574397,0.10782245713482139,0.015426637846174575,-0.00804600680134862,-0.012944048302258449,0.052693263757317615,0.02724876158429903,-0.02020955314950156,0.04930702352686836,0.01697368246048371,0.1593781848100565,0.005887666941884405,-0.018730980476972154,-0.005622113236685312,0.02923383973378682,0.07612191925440841,0.07240133285479582,0.03526036182366034,0.12188464588301608,0.10832896505098497
TNFSF18,0.0652497833430978,0.18502466569110482,0.025846633282708868,,,-0.014292940040997657,0.02871459574792444,-0.020368220343921058,,,0.26171335662798867,,-0.01687929006457739,,,,-0.020329360091387822,,0.032761698383374914,0.03212878189726829
IL36G,,,,,,,,,,0.04152727925753748,,,,,,,,,,
RTN4,-0.09041605471115215,-0.09266578414182026,-0.012929780113530681,0.03544749520728007,-0.008447891378243689,-0.07788708751495457,-0.1612799565584838,-0.005544620913368737,-0.04831652444673861,-0.07051953441440602,-0.05817835534106589,-0.10258367518377932,0.007625272520806851,-0.04942690147800074,-0.04848167981042286,-0.0685822314927203,0.017965639891516814,-0.03132771354824755,0.03685971099611274,-0.08818574322430632
HEBP1,0.05048158750092773,-0.032071708653878664,0.016230050066507004,-0.07993774688732229,-0.002654427400524578,0.04772818629771994,0.053437332072373576,0.04466141454049119,0.02770805783118516,0.04481707532079229,0.013462286845509184,-0.050527218002414255,0.011344542578416316,-0.04978392099703288,0.04479969266601265,0.061060127216852056,0.013408832264723792,0.018508077408518772,0.07863658188830774,0.020872101505475575
WNT7B,0.007915694024261751,0.03290279934748506,0.016731750214639744,-0.04062996682417325,0.03855850177665019,0.010508744469862994,-0.007704831301238256,-0.02662777688402995,-0.01700092834010384,0.021119655156519115,-0.029535381761116208,0.03847765723864406,,-0.03521067648509635,0.01653175464520581,0.04261767153728581,-0.02997059382770553,0.00773360361835229,0.07435311339711947,-0.007699646813064296
PTMA,-0.03619941299299573,-0.12106074922771703,0.03671371021802756,0.130654847933449,0.0034460831541950503,0.10462159902818988,-0.10384208318040174,-0.011121916892057788,0.015528649352777821,0.09815172255848661,0.010810471333295305,-0.08924008562942137,0.06279696647049453,-0.1327463623050591,-0.026266623595702494,-0.09079322640300728,-0.0004821973013017716,-0.006711671219217567,-0.0843850880881569,-0.043870945540943874
FASLG,-0.02593283001501364,,,,,,,,,,,,,,,,,,-0.02133489690425647,
CEACAM1,-0.027380218404575767,,-0.014147432264692459,,-0.05692223737874843,,0.029312298476719362,0.011518276807308532,,,,-0.09457748211685128,0.04148069286311165,-0.015916666191805536,0.03440007504464844,-7.656620888989007e-05,-0.029211168037403985,0.04273536054198746,0.031227126768270243,
PDAP1,0.08965173340359645,0.05314817256240972,-0.03919875224420614,-0.006346926542715459,0.034089944839462656,0.08156252739313512,0.09570647183765385,-0.0014401825912165784,0.007272848961050259,0.02283170303462508,0.0657842059762062,0.03661644395616869,0.04384209032035411,0.04773721502519421,-0.09286599727706604,-0.041273007399011956,-0.0013668187153193737,0.0019977823297545887,0.028046569422842442,0.06986706107187647
QDPR,-0.114570974894093,-0.016799089200808495,-0.021908810812306865,0.07295823102361197,-0.004848054852805872,-0.01632602770440461,-0.11880816847802711,-0.01046276417211433,0.005339203717836341,-0.06642714473639497,-0.08637001023072387,-0.04506568294709676,0.023102723335946075,-0.11549596181004367,0.02955384892438228,0.13118966486977446,0.012759484157392578,0.03783916868690971,0.0648041564802174,-0.08202312799716223
POMC,0.055513078413281305,0.060668333473829855,-0.012415002177040387,,0.07305261201577594,0.034774485564898774,-0.02927133450529481,-0.023633672206161898,-0.04572575160756628,0.0019748587112755228,0.08466376070505198,0.0018004807395946348,0.0008100019771153052,0.08173240446218337,0.019004424576955614,0.12095126896323086,-0.03953639102934405,0.021776757486626497,0.006811540470650171,-0.00344546317914203
CCL18,,-0.032961569803153276,,,,,,,,,,-0.019438196319947126,,-0.045338085049544924,0.0042696862172696935,0.03513277475710002,,-0.0021317575233980647,,
CCL17,,,,,-0.015769364499130203,,,-0.014582249905064711,-0.007613165515563276,-0.008231242685536653,,,,,-0.0335839993324076,-0.03884981385118087,-0.02599005692433413,,0.01171096505267536,
VEGFD,,0.0252264489200033,-0.02026335832880451,,0.061017671032037306,,0.06006017608776812,0.01491863750493714,-0.015434842734722417,-0.02495410691682627,,-0.06691297160769034,-0.015250838639898305,,,0.04010156966227142,0.08442140921044446,,,
TNFSF13,,,,,-0.029686410354545525,0.03910021727896713,,,,,,,,,0.044951225878711976,0.07248199081630176,-0.02787097493634867,0.08794324107630756,0.02010818671951972,0.06498854909436576
