,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RARRES2,0.06304778433168608,0.11959753111572619,0.020067212842212905,-0.05624281694598113,0.02761803496167818,0.07056392345651866,-0.19505431834863574,-0.1973443419473835,-0.5846782823889577,0.2697933183811312,-0.01855756428670146,-0.11689993356543134,0.0637427728230975,-0.1516882046071782,0.014634637164689296,0.007484988403215327,0.02733424507438915,0.03666246067666422,0.011886384655216341,-0.04239682941277698,0.010717885196460067,0.0594737487847335,0.04541229683940723
FGF7,0.033895594601887916,-0.030498236191483046,,-0.03628542099197138,0.0059419787873081185,0.027797360035853345,0.1253231817090731,-0.044852408939723885,-0.143085921705073,0.0004623752907914021,0.006577840314072802,0.03728299919622414,-0.014704296434493305,-0.03382359705504657,-0.033530693276071846,0.11803400104756702,0.04628404655879614,0.0037130525580267885,-0.06319728156350371,0.084630159162061,-0.06679241045865145,0.033681815221744925,-0.04170562719807166
EFNA2,,,,,,,,,,,,,,,,,,-0.021891759540560864,,,,,
HBEGF,-0.004932864865329007,-0.01680039750633484,-0.028510457689546655,-0.07769081537285408,0.0726573012941609,0.007055869756448875,-0.10535698278727523,-0.1952109573185178,-0.21712994858767937,-0.3584476259002497,-0.003771825336026906,-0.1593835508598828,-0.026872797788314015,-0.06222071250430066,0.08416358095174035,0.030688634419165698,0.01484289306846614,0.05953344811310834,-0.05183007912034986,-0.06721047397858709,0.04570710624418608,-0.1317398987792864,-0.0049006219497953205
CSF3,,-0.06203832489771873,,,0.035218486596832015,0.07273059006568315,0.000630553804495531,,-0.06383620619018877,,,,-0.025836092671636602,,,,0.023037120671199784,0.04632628573212727,-0.04595141248889251,0.002184700328571254,-0.016064751354274424,0.02603385359650579,
PI3,,-0.07349364705736017,-0.06542867623070997,,-0.007472973011342305,-0.03201878134777918,-0.021890432328974082,,-0.09715318017790044,,,,,,,-0.0010062972753502337,0.041298388050097105,0.06871709892280804,-0.08186373569986466,,0.1063721575602617,0.0814426134821977,
PCSK1N,0.10649985487978572,0.18419708521961436,0.07365651172464313,0.1673880350234602,-0.009426753053641995,0.033755569785149805,-0.006153457944116427,0.22019731519302438,0.3183411794714583,-0.19042605499612397,0.040531647195224466,0.5067852902398468,0.004865693242342911,0.309986374986128,0.017271561195854865,-0.04696416088202235,-0.04886149792554434,-0.024385261829260457,-0.08167911240294136,0.14623811965445213,-0.07832953075666524,0.20073403646207602,0.13354174016246823
NTS,,,,,,,-0.1351583136551648,0.052514026217309245,-0.11946019269175816,-0.05600733451109979,-0.015853257057324082,-0.09939880380279666,,,,,0.05179316616893331,0.0045067713943785365,-0.07007968504728686,,-0.023789706146627145,,
SFRP1,-0.018270131278345418,0.15231103853888503,0.06701204629096383,-0.010890227306462432,,0.03437425366512316,0.08842599069799983,-0.1308677450737438,-0.06777398292192632,0.011543635570331468,-0.007929790500384603,-0.15838288657478652,-0.029911762791728812,0.0353330367775124,-0.02654553745873249,-0.13257910093223166,0.02167284761337626,0.022467103465937634,-0.11272942055495562,-0.09135103863806326,-0.023236893645617342,0.09290207377064712,0.04004334112864601
CXCL13,,,,-0.0010921842762673297,-0.02958150247518709,,0.005331407876659944,,,,,,-0.04863014908231619,,,,-0.008885309071849768,0.051753720190821,0.034933246905525094,,,-0.10001821763159421,
MICA,0.005862280580542963,-0.04396892823066777,0.03053678003688303,-0.04643498594043397,-0.04422568753848282,-0.005500796368353366,-0.02127997735896665,0.05486319459160567,-0.2471127250595408,0.001641801606830482,-0.007432141678384352,-0.07290052234505408,-0.037378482393044414,-0.11537482002538624,-0.011094816063747267,-0.06776869597619004,0.008692934869107495,0.01625179664389285,-0.060925646447826304,0.0023667947068611475,0.005798106248175015,-0.042183689867636036,0.0051095771887747134
TG,-0.02655991389555056,0.021710581795310893,-0.0038758535899611917,-0.006555131522527679,,-0.013529996925323614,0.009764281557051616,0.009601493529983072,-0.03860378774398873,0.021858519714598703,0.06519891940632266,,0.04471246561867974,-0.012132310320802015,0.02204876790968057,0.022211939573531386,-0.020549491689226793,-0.019879193768280092,-0.04048438714255333,,0.021000348213593683,0.017413334817577106,
ADA,0.035607967920612354,-0.013751478293967596,-0.0442017071822637,-0.01552679975963917,-0.045124034678393314,-0.00700997189392827,0.07465485210976436,-0.024808777761773065,-0.41922089449728417,-0.05980564857070631,0.006267563360945938,-0.23179499514172414,-0.07234229343853507,-0.09750959745601319,0.05004191581564825,-0.15491133261893325,0.011311039158148028,-0.05721843163491379,-0.04777630427740614,-0.05590202791757697,-0.05800366637695464,-0.025264745638219798,0.13463406530416702
LAMC3,-0.02482718349822169,0.013736734336836308,-0.07627728613037675,0.008240356375795283,0.014827544256345354,-0.058899232927392305,-0.0245193908738609,-0.12628283599768853,-0.3492116647701472,-0.10737011546711082,-0.007821095508999619,-0.061892968078731646,-0.05028519961680367,0.10537774461134528,0.0021114007206944744,-0.20612972143004188,0.02409841647214473,-0.07031904854080298,-0.06941325286971911,0.06044815410271603,-0.028947157410179333,-0.08144794251255308,-0.04845582193598898
CCL7,,,-0.034248959080764786,,,-0.028034985746779328,0.0180689662759814,,,,,,,,,,0.05071205715769673,,,,-0.016834302187582802,0.06031009945050231,
NGF,,-0.03574204250592363,-0.05361223923181363,,,0.006348502466620472,0.06763438797216431,0.004525556716931572,,,,0.11958753801462066,-0.0539423430771406,,,,-0.026769763744286686,-0.021597497461957292,0.0034066861513828484,,-0.032951835655418905,-0.02575186289285341,
TNFSF15,,0.06405017548084321,,,,0.05976515316872532,0.015282567946100964,-0.07029369299518749,,,,,-0.0164529316383757,,-0.006172783564490658,,0.07501718297375898,,-0.003858711036960048,,0.062125962956651404,-0.09532259272697523,
HMGB1,0.019954357393815455,0.058091541058097815,-0.05008046118950825,0.03020937520903372,-0.07240560235881036,-0.039114839349153614,-0.03862758864304877,-0.2053940456337977,-0.5457692887048646,0.14237422981362305,-0.056055667033663804,-0.2714105901591807,0.05829214311147186,-0.0138396634266357,-0.04878239064180058,-0.09917023545930666,0.0676699896207482,-0.06422417144890445,-0.17678156732073483,-0.016470708500085068,0.036128080651466624,0.047953738375355215,-0.06267816808575016
ITGB3BP,-0.017665675122392744,-0.07429666720567621,0.023077323278859842,-0.03242182275291047,0.013642803319804761,0.04175086882004555,-0.0010915157540955258,-0.22190214469395328,-0.4150539731799349,-0.0920619385373917,0.01569319293498398,0.0016466111302723004,0.018734033049017433,-0.1589287506276961,0.055410465089161046,0.08700656055600572,-0.013417218308579906,0.02296581956121505,-0.04880097081050981,0.026193979737241833,-0.08733865157951863,-0.08128535515022535,0.08371202797261904
AANAT,,0.02874166835268588,0.042571438432898505,,,0.0017722161983570622,0.003514059017081233,,0.010264149157938997,-0.06470861744559869,-0.03176989118402111,-0.06832786431593918,,0.0018270773974042654,,-0.05509962413889561,-0.02033442786685127,-0.015084788417614512,,,-0.017811393741532244,0.05654440718610853,
RELN,-0.022018872779894193,0.06769268620028043,-0.07677420908884383,-0.0684551178721513,0.010379206430680623,0.04292669251623434,0.11675129682158812,-0.008549659863473036,0.2871808649778789,0.05539087374361278,0.003582680510162545,0.05473742339337777,,0.009953129526278692,,,,,0.08136178789526398,0.003656398122656707,,0.07299867576414742,-0.0168396740231863
IL15,0.0020762507595245526,-0.06285422437470743,0.013305489083217513,-0.030918221560882565,,-0.031113441549819897,-0.01687388227482168,0.03276670671035904,-0.1456273297629011,-0.0020041871315364785,-0.02171206925384466,-0.07245014484780901,-0.038687175544839504,-0.0034979274043892457,0.09061293789880294,-0.001406491470541197,0.011285305150135393,-0.0061044942123426454,-0.01557763107922411,0.12138197842775822,0.0144157845343296,0.0005448877514019205,
UTS2,,,,,,,,,-0.21025733874372865,,,,,,0.061537104290649985,-0.020605738451966456,-0.017316253556358904,,,,,,
BSG,0.04242774587569748,-0.13007134887936828,0.04463087685539528,-0.011315451792785708,-0.04955986847393814,0.05607902637532361,-0.02540076559356767,0.022310099204879728,0.257345651690379,-0.2844941219960445,0.03430445197306557,0.3320413826846997,0.05984453121274672,-0.221176345143385,0.055503306107474754,0.16412560352471905,0.03122873511307058,0.05035278734257478,-0.01048475751715186,-0.0332054605792939,-0.04994417663547852,-0.0751169700399177,0.1569199491381973
ADAMTS3,-0.03946299875733542,-0.0711248109338563,0.0631732578432582,-0.0500233472428619,,0.05925060829902317,-0.037336663673564384,0.04163380599998067,-0.5300133659532907,-0.07986658861323141,0.03998044648782681,0.06908371294940228,-0.03227990521835831,0.03791072926249067,0.11081680810664328,-0.27263683969354163,-0.0467968880802215,0.021256393464280862,-0.035175916192305,0.03474468283298413,-0.021397467929125096,0.028666152245663677,
CD34,0.054358181256282584,0.1501900557977017,-0.12353563495571522,-0.04500647278453779,-0.0037913846157667072,-0.06121775735730614,0.008608401801247561,-0.056699001295478994,-0.29751970202166333,-0.015569272516447182,-0.05156052740855837,-0.04699204107731941,-0.06532786693751053,0.08927297556663316,0.010555350277050507,-0.11419796903807461,0.02424722424550721,-0.04607573214292113,-0.03692878395489881,-0.008780245670703532,-0.10345044565517077,-0.06743412594373606,-0.0026113907393424877
CCL23,,,,,,,,,-0.08239584675781392,,,,,,0.1592466867411747,,,,,,,,
PLAT,0.06766198558900405,-0.07590261535471678,-0.12524511902938124,-0.08910920346293076,-0.056796944266842425,0.010015522162523272,8.652354799968541e-05,-0.32253489159531323,-0.5012401437314455,-0.40644339293657206,0.007104668283344922,-0.013534670203890624,0.011355974013736529,-0.08855222032370043,0.06864119118106611,-0.2011566728249981,-0.013752084207192787,-0.0593858447258896,-0.2905856135135952,-0.030488474413713978,-0.03886716758043278,-0.13863896159818534,0.0063580965731086375
NTF3,,,,,,,,,,,0.060580702123793115,,-0.03504572019997615,,,,0.02364086487595305,0.0297364363862823,-0.021497435346837512,,,,
LTA,,,,0.060442862417465444,,0.05801769527039954,,,,-0.06243564712073611,,,,-0.012908443028477552,,,,,,,0.045861818946199846,,
CKLF,0.010158186646396634,0.0063623298951619505,-0.00529071016870033,-0.08296089104823309,0.035952999619236294,-0.051632198992009166,-0.07846966210101335,-0.2663719733865767,-0.6163926919412631,-0.03877660138109979,0.0009562882592236842,-0.2285963488540588,-0.040451443803994146,-0.17596834833260963,0.0855331045504746,-0.05424668653621366,-0.026206008243769573,-0.026204425948437533,-0.0992192044629496,-0.13186560347392282,-0.011941635534725275,-0.07280021752334574,-0.005284541156590117
APELA,,,,,,,,,,,,,-0.003686987543370044,,,,,,,,,,
CD24,-0.0035605951806635967,-0.08124914766987926,-0.06487219823204181,-0.16010943950628626,0.0226566369729281,-0.012310285444809546,0.14018046021903485,0.04201726154364004,-0.11739402310283036,0.18964653571566029,0.030959933583336055,-0.009487571281020676,-0.036007632562960974,0.06214174838871642,0.0878529743837008,-0.15340357347047007,0.0009261609266515405,0.04540832907011329,-0.05200433683527534,0.20224664996822178,0.05536773535307483,0.19264104302987892,0.0743752457598615
HSP90AA1,0.0283540108610112,0.06901864988281195,0.06181754225203462,0.016485029097222884,0.03185582500455941,-0.008963623369334147,0.25379239240449436,0.5275184196488636,0.6773982582164548,0.10578241731213346,0.060821641291398935,0.4928939317169374,0.03971459494533352,0.33588347114496214,0.008884336721380018,0.24431612481771858,-0.03145617397034865,0.07406992801173672,0.02267620999292373,0.020325338328505162,0.12891420852578253,0.24173373227561937,0.06432980874490965
BMP4,-0.009407950050566322,0.1429701103331257,0.003952960269257201,-0.01842559818530257,-0.006838328154861577,0.03659196753473031,-0.023635985493426312,-0.2077779090036657,0.08078600455360899,0.06989832215413289,-0.07316231125586838,0.014997354103777161,0.03989620312443134,0.02661989879359291,0.09719169422490301,-0.0510230494524696,0.03800017224258089,-0.03592352886344238,-0.05634624782151169,,-0.023409722991540663,0.04735392222148196,
SCGB3A1,,,-0.030236106330969084,,-0.04354620979378747,,0.01961332552730039,-0.025042214393809114,,,0.04688445435842544,-0.004774636615324899,-0.01081858821142361,-0.007768984017266759,0.12569920109081065,-0.07964794975969401,0.014729611241791283,-0.02104472593520217,-0.05958000411112467,,-0.03529703090954809,0.07680069455804868,
IGFBP4,0.0002013309348553361,-0.01236564306732582,-0.1058875556280749,0.0003580883914377629,-0.07855634673793906,-0.16516278315778923,-0.07831136235388866,-0.2830387223940134,-0.35601536077449547,-0.2432877005528859,-0.04130456477788861,-0.13812817324718699,-0.0015207553248104957,-0.10191205763196289,0.0015686066736135507,-0.1424437823252366,0.02825795028381031,-0.020476700745147725,-0.17181557031129166,0.03108187574133428,-0.033270789672740726,-0.11647704773705744,0.10327342629348991
RSPO4,,-0.043662569330109306,,0.0019583474887137436,,0.01924465229219825,-0.06776489215025659,,,-0.024061544901278046,0.06894541965946796,,,-0.019850588087790853,,,,,0.023918711286819345,,-0.03161583557978606,-0.07821693845710928,
LEFTY2,-0.026297308633695775,-0.040409981947948787,-0.07193598548327204,0.022982835079459918,-0.010634313384945148,-0.004787586103728928,-0.06490394989589812,-0.0749217189367873,-0.3945467398369301,-0.1410769422570634,-0.037052536893631846,-0.021682499972213252,0.10458912968939241,-0.02846823286524048,0.09798802647797937,-0.12078589409669263,0.06723543900341271,-0.02517159024149934,0.15603334968509733,0.1674882324571478,0.035745663114162766,0.05960575917318948,
PF4,,,-0.013674908987789563,-0.03733166947174184,,-0.016871077078364684,,,,,,,,,,,,-0.0200653132560437,,,-0.023971446187471795,-0.028229124034101896,
ANGPTL2,-0.0274774753100384,-0.053615974811418415,-0.05519489806307302,-0.017273605730926855,0.009952795543183148,0.04489605885113074,-0.09589730346387351,-0.4120986844763469,-0.43036636865186506,-0.028106158774155607,0.023007883693227205,-0.2585575984853736,0.06337809645643214,-0.26316588537887553,0.08415149003836468,-0.17848564214267507,-0.016845393584458936,-0.0858534853606423,-0.04243143645821165,0.07211927637206056,-0.021335353154030585,-0.1102353833145115,-0.008886605080368162
LRIG2,0.04733656462437373,-0.08502431870193958,0.05613451330827569,-0.022136354434910004,0.015206196283023244,0.024490061860535716,-0.007699827602798932,-0.09970836019173292,-0.18198235017702818,-0.07317552598141797,-0.017835342677288025,0.054806024171216376,-0.03699995494179782,-0.09866737978090165,0.06906996307858405,-0.037404417186724305,-0.010571968206919321,0.00449623948860702,-0.04481499095954323,-0.021747815076117366,-0.02897324441032111,0.06939076849763354,-0.025058059542671304
ICOSLG,-0.007847849927459467,-0.002984786708328655,0.058140467857433105,-0.04670338810731497,-0.06335838041161941,0.017124586511022735,0.0016757617430714113,-0.11018229060151478,-0.30148068354681495,-0.04203152629491543,0.053108177926516925,-0.05801123913383416,0.08390448349512945,-0.10770661244978581,0.06813676644202878,0.14247438186012543,0.040852612381800726,-0.06288677477190874,-0.054676941571961034,0.0722495219043955,-0.06778667035946144,0.03342735867650036,0.042028791492715274
WIF1,,0.32948845883114375,0.0020247902646436124,,0.0024905038730165152,,0.14307627471284987,0.28412584412045866,0.5231259912038464,0.055682178623827676,0.047622120159983954,0.13653415650845938,,0.1214858392588007,,,,,0.03784575122133219,0.06415569571447231,,0.0055883674615396966,0.1530213195996562
NPPC,0.021728224906746,0.03498953361957577,0.07053304270890869,,0.025612828343776334,0.059122495882084715,0.12783063808721926,0.13875231625469986,0.06408671614865426,0.09359917743997809,0.039371102708568737,0.0950268221961766,,-0.19049748215221915,-0.034542967839884295,-0.09422252853459534,0.07505370613380283,-0.03796491785914718,0.04391240328299841,-0.020234318834053026,,0.09731422124005104,0.09553308905078707
LYZ,-0.07195688612839957,0.047655422946065076,-0.10848694277281876,-0.10348145872251084,0.010330075111437496,-0.05683974713654863,-0.13775204739640223,-0.11714199057125538,-0.36820041052691604,0.004414553261124751,-0.05898588478831926,-0.3005741497705657,-0.04656549569878087,-0.0850530630690147,0.037393422961461864,0.10781989887172629,-0.007659007559805464,0.02122136365234493,0.03846864399852042,0.06904359645748728,0.03652893545605249,-0.025511356304908486,-0.08985255520562639
EREG,,,,,0.002427069386335845,,-0.043322351262514235,,,,,-0.08519096618461727,-0.003475667698651681,,,,0.03271324812723491,0.027628964169211737,-0.029821925779195315,,0.01323159955982026,-0.04237668870437412,
SPTAN1,0.06589436005459616,0.13489651831090202,0.04193733358865693,0.08552373912998677,0.025059220137975197,0.0311328794831487,0.037309214262462025,0.23504878016952988,0.3691860454828839,0.17428009238400602,0.05158324977156075,0.45850847952877494,-0.013732049011694272,0.18479977827453775,0.00489951884352547,-0.1396133578065172,-0.018107753173027933,0.010368541358866756,0.047604963622334906,0.06066372798391809,-0.0791381366839133,0.2776264602473096,0.20594208803732922
PTH2,,,,,,,,,,,,,,,,,,,-0.052387098158808744,,,,
LIPC,-0.019996591947753963,0.007405684405198748,0.038183788389819256,-0.03212471383954114,,0.061823116951524,-0.015632247780116543,0.006746995838747445,-0.11404503136031316,0.031356170448955105,,-0.011299656066115419,-0.027199951716739862,-0.05233243673303144,0.025352138374656732,0.05158419984623528,,,,,-0.030308981118766423,-0.01285579845359685,
COL8A1,-0.021426962009412912,-0.14744662646830659,-0.06622966897485338,0.08524079102671231,0.09780612157311872,0.005075750091928013,-0.09642074253943887,-0.267283986884041,-0.2235310186617599,-0.10209807336424764,0.012048603950027164,-0.1687336300212054,0.07815548490325795,-0.20123118175781995,0.12432957475126133,-0.07015163894605672,0.0495704976067357,0.002295347810961591,-0.08340658393381957,-0.027479082599531742,-0.06027203169512797,-0.07200715878610878,
GSTM2,-0.013056873520983553,-0.03803510082841762,0.03509685808769432,-0.0012143660595883294,0.057798501198213836,0.0191796221861843,-0.0661773807449343,0.023959909042656193,-0.1815701561517996,-0.08433357871217383,0.020617760811873963,-0.04325910061632111,-0.029085717211039495,-0.07005954660180692,0.11226837699663916,0.02504059764511186,-0.027953633933629252,-0.009428010633546164,-0.01926608712230161,0.009000245401599901,0.015879491580809087,-0.026877955694921535,
IL4,,,,,,,,,,,,,,,,-0.048944086139433525,,,,,,,
SPX,0.01564370987064012,0.14383495547374273,0.04669666560571101,-0.014647821000155955,,0.016851744376804683,0.2075445623519042,0.06460889539841037,0.2339378143985757,0.171114870659895,0.002980631359995464,0.20351809928701656,,0.19868993190964895,-0.04579333015722502,,-0.023370025846093906,-0.02491365112736818,0.29258762804298444,-0.08345538185404859,-0.06200155844800988,0.2354756609811744,0.0024567277210097204
MFGE8,0.015202725990312062,-0.07531034077174925,-0.08517244634794043,0.023812852723019355,0.014521917026147102,-0.007309215554005034,0.09276710977711895,-0.10477664957915515,-0.16238716224125696,-0.15833360857869475,-0.0420097600223088,0.056595120519236916,0.036141597855267334,-0.07378561805721572,-0.07811527811889789,-0.15238217737177612,-0.01620791845269892,0.004285358048029797,-0.08791404930063298,0.10131195078075773,-0.06181871003465284,-0.02653120295089506,0.1287238949889625
TGFA,-0.04012948857135702,-0.15832872537389056,0.10774903942375476,-0.0488045100994208,-0.04893688237157625,0.005516381389096377,-0.07552445682607671,-0.20083262120287657,-0.3392389717684908,-0.2874238557079015,0.01585568038826775,-0.18105550228510747,-0.029317004317318273,-0.09682161523114609,-0.05344650705136708,0.09581329361221418,-0.010335933659227501,0.04381289722736766,-0.01995405300347034,0.05168837247847752,0.0382175833660274,-0.04981820565967183,-0.0888434007761205
