,UKF260,UKF269,UKF275,ZH1007nec,ZH8811Bbulk,ZH8812bulk
COL9A1,-0.016526709419131022,0.06906961870767396,-0.02631383539872834,-0.0354602015270991,0.11027629463916148,0.02119569762937212
GDF11,0.03051597270061522,0.12997200283697147,0.03758175025393584,-0.03349780140960866,0.021820900744266666,0.05072382874349475
IL24,,,,,-0.013578737506383859,
SORBS1,0.0022156293150454517,-0.03748698712342058,0.012489043560858342,0.08385840585062537,-0.0021392199298439,0.022409525455717328
DLL1,0.01699385405799052,0.11808623045046349,-0.015570936212051661,0.08790969548530668,0.1816715425527576,0.0035527451502480553
TLN1,-0.07843436561790905,0.11394408516986658,0.04347279143126665,-0.036990605668408054,-0.10223758358150817,-0.020283758892329865
COL2A1,-0.013819975429238962,0.06092126808403367,,,-0.0353903437791579,
SHH,0.00745676068023579,0.06926780933530322,0.01699446120877963,-0.06946920147545924,0.03371887427858992,-0.01566243026994004
PON2,-0.012480129990488581,0.16318475756635392,0.04531861867956268,0.11095262702287638,0.06276554647251731,0.06300227939872216
ICAM5,0.056030103834401435,-0.06021946729648589,0.032295944172409455,,-0.015444040278613519,
HPX,-0.0209304495428314,0.16682797351624004,0.04183886674920411,-0.002734176591736035,0.006060103946275011,-0.005486531549177302
SFRP2,,0.014776536253307947,-0.007882883270451365,0.08219698962950196,-0.06056114300672788,0.047217382541743125
CFC1,,,-0.021516431623559637,,,
CD70,,,0.01859392166463862,,-0.03468628580072051,
HP,-0.04400710703211604,0.006225573263690996,-0.025383182977610094,0.03941505617924952,-0.12589242762854222,-0.03288711046255431
CXCL2,-0.046888982311041584,0.05156710470002425,0.0034030549324249454,-0.053928007343767285,-0.04012674421949388,-0.05495295034294764
NPPB,,,0.06900749828284114,,0.04240040295341003,
CCK,0.08967309492037188,-0.15348510298895246,-0.04105544953358461,,0.08083940379232452,-0.003907411013192974
SEMA6A,0.028389183310511466,0.12988052599768576,-0.011653640116438444,0.11748439729355577,0.07805623223464396,0.04745195046261586
IRAK4,0.014049528215869477,0.09466404727422983,-0.017299698886755317,-0.053495399741690736,0.02903882705889804,-0.0226511473596829
GSTP1,-0.009702150882247094,0.22008361970825474,-0.06261087756245871,-0.06320519084537743,0.11304596654572957,-0.004263658525274058
VCAM1,-0.07358981502609269,0.1416955209619824,-0.04031192257173196,0.053799615625789436,-0.009290266657415976,0.0462614664473732
NXPH3,0.03101025624530053,0.07800546724094111,0.012405698225315176,0.05138394480986751,0.04049286221843098,0.06268057933625745
MTMR4,-0.028383744912923874,0.07268321609157087,-0.027423256159932158,0.06093564225408922,0.018160532885109028,0.04153638563973512
LAMC2,,,-0.023718292238292384,,0.07338818457180386,-0.004482808727860121
IL10,-0.0034745631367411353,0.023706668302335032,-0.033639420757858446,-0.012740480823387948,-0.0017830627011391576,0.01701929944031516
SEMA4D,-0.0031869064646945786,-0.056832775856074054,0.0015587953560927718,-0.03134667438436884,0.15171817983390998,-0.06010725170291099
TRH,-0.013599903603485694,0.03013468098079756,-0.01691874753451816,0.10521533199552323,0.00962795877830456,0.041175209843763605
SEMA6D,0.0321658511085504,0.16275937803331675,0.051879766018849575,0.07289118384847164,0.028412609972115244,0.01559492915377763
CEL,0.029523413623611827,,,-0.04878681891634162,0.10812462824695526,0.016211677956949107
PDCD1LG2,0.01950997168934584,0.030191153183538655,-0.01662658388389091,0.004880244628775988,-0.009278233051416342,0.11312707448546028
SPINT1,-0.036275025293243265,0.10019470909778627,0.014574119434464235,-0.012522026897687694,0.03466528509118806,-0.01862399691657769
CTHRC1,0.05078516210730425,0.09766238013957537,0.008736063828417942,-0.0015732402727270571,-0.043007031057861654,0.042086142765502106
PODXL,-0.02182378733803157,0.1588875386274627,0.07821591911323501,0.09022859652906288,-0.06120254844073008,0.03488383950566139
JAM3,-0.0041597609407437435,0.13406191573030152,0.01926647862981723,-0.05578221971517744,-0.08832346250780201,0.03939272265200978
TGFB2,0.0177553483412958,0.1721762057067204,-0.019110926129834418,0.006328273469722192,0.019190836060021324,0.09648816591658257
COL18A1,0.02742757070745533,0.11315658588916105,0.07335515950564889,0.09335163978364183,-0.039329381209311357,0.01990361400810223
NODAL,0.012816231162964433,0.009138210910963143,,-0.0007791796594619545,0.007900243605758897,-0.03734749268764887
INHBB,0.0028130239794071526,0.10407347975091498,-0.022549401212871554,-0.07689835900047215,-0.05332619575149985,0.05045945754818192
LCN1,,0.0670560112667625,,,0.1381877601644933,
ARF4,-0.037035103116729695,0.158090865455133,-0.028963719861345695,-0.023913330825365477,0.1334613582858772,0.05893317958853526
CXCL14,0.08127074185725601,-0.01994909023213067,0.07948401845881185,-0.026704441852415543,-0.14431687975509042,0.07033421538555755
LIF,-0.046468505739342914,0.046753714804001936,0.03755449505001063,-0.12160122322404263,-0.11902704063010565,0.024991216181181893
IL17B,,0.04302318374595345,,-0.050229227148562636,0.06972396346452729,
MMP1,-0.013599900636705952,,,0.021982858249870982,-0.02610816137431356,
MATN1,,0.035136892900711314,-0.01907728652262731,,0.03132129065020105,-0.025113518751060042
ADAM28,9.080021383026582e-05,0.06564947455766455,-0.03978080540796305,-0.048232447970555724,-0.031258896519426684,-0.031719224028214435
TCN2,0.07284245463070124,0.10056943141627545,0.04875827913504997,0.05080629035319908,0.04609114008118246,0.0581129665715161
THPO,,0.03087000887173591,0.01997926003339618,-0.048298552856643036,,
CUBN,0.01866829586463209,0.08896880198789796,-0.026430221522304745,-0.04081052704148656,0.054401906078064347,0.07248348764953595
TIMP3,0.020105090586661555,0.08354603698528623,-0.021195323433118217,0.0631254411351112,0.033948027531341886,0.0366472048173785
PIGF,-0.05119266599941375,0.13077266625502604,-0.05135431440562786,0.042294322532922854,0.08484107391765362,0.02376303092404877
CRH,-0.013819977964982237,-0.023573428884445486,0.006457680176239613,,0.05926468748649846,-0.01852883656159608
BDNF,0.04583645626585124,-0.1539592608393071,0.08523887335929572,-0.04214754556041578,-0.030249324772643558,0.03235259622470656
CCL5,-0.05422566375844314,0.09003925263281277,-0.015191775871271292,-0.06571048370381537,-0.02548432351728069,-0.011237112463494318
GAD1,0.08957598884214446,-0.0998244020226378,-0.06629400006457194,0.019688946782866798,0.053808386430636165,0.04746111866241259
COL14A1,0.01082001060544324,0.056083476958389986,-0.027069989763775695,-0.07041088375065331,-0.06994565475643395,-0.05002840862987358
HLA-A,-0.08994052625171699,0.17922410216392234,-0.005398640475393627,0.0857958723909496,-0.18382684022456255,0.04783666493280151
FGF18,0.00017709904596177592,,-0.020442064095351077,,-0.024726172387222526,
ADM,-0.07325574965837231,0.08198306839608042,0.07433632846005489,-0.11132879782861481,-0.09554281714941482,0.04660604798400403
GNAI2,-0.03942494277762622,0.13386207977893969,0.010295816063854343,-0.002371036537908782,-0.03410173758589648,0.06648127311650674
HDC,,0.0374877368122473,,,,
COL11A1,-0.03880950702921346,-0.014299429491022515,0.03536404606874351,0.012837802163509916,-0.043619160447750646,0.08619309973367696
NUCB2,-0.003225167828618682,0.0856210484586254,-0.014832518916801343,0.026574659555137988,-0.08668163633103805,-0.043212058684929076
CXCL1,0.023010863361155296,0.0333927664532991,0.0034402508659943302,-0.036257758906596556,-0.0398015397952024,-0.037749285946741984
VCAN,-0.053627282383187834,0.07625397277872407,0.024426917624928428,0.029884934715971628,0.15921095316268077,0.0007630401433608816
MMP7,,-0.026292699035791803,-0.003916496013877532,0.007120419615049153,-0.09377493547101345,
PTPN6,-0.03598981762663769,0.08575396675406095,0.10058505652304794,0.07656153272010036,-0.014889749147737047,0.035724484782007175
PTGS2,-0.04386345572187288,-0.1239341682433371,0.02610698890977008,-0.057445985738668305,-0.07894320996295391,0.10175553169374008
XCL1,-0.014461016116849084,,-0.03094508315862067,,,
CD58,-0.039961689801796624,0.16406591889812835,0.05797246959292176,0.008911644362270207,0.03682020938203512,-0.025215795812299
TNFSF14,-0.02172148449783582,0.04942189742381401,0.05840831693014697,-0.04680942808054431,-0.026956659610493084,-0.010642927178782503
CNTN4,0.06419357137511773,-0.09335994382584994,-0.01837960389832703,,0.11183152493020491,0.03536072435220207
INSL3,,,-0.021725265409344375,,-0.015647097993065257,
BTLA,-0.015076090707599826,,,,,
MFNG,0.013796944424367805,0.1056124245574379,-0.005913445112746882,0.04356457905832533,0.04293492027806122,0.05794048530386449
ICAM1,-0.08376059607980492,0.16385926207150342,-0.02122944755289817,-0.07089466804522805,-0.06257231495424899,0.004130586860942612
PROS1,-0.07602496102253647,0.15086501193899957,0.07226786409163506,-0.02461320343080823,-0.09605136851212104,0.022127864910267313
CLCF1,-0.07844770492624803,-0.03297052368624978,0.011770646144140112,-0.0287676536558931,0.005690401180809435,0.06837776534457987
PSAP,-0.008322731980810861,-0.17272247963002835,-0.030693624417840824,-0.008199813925640499,-0.16162975264551502,0.057005809871009616
EFEMP1,-0.11820922586737259,0.06038890884090045,-0.08110309942977616,-0.0032000520045067813,-0.11801178150793981,0.028731288543098782
C1QTNF1,-0.04938610529450844,0.11726827579141774,0.04628227205365903,-0.10150203498285944,-0.12873339557271188,0.05196587292478246
ALB,0.0075123439639586415,0.0008751893755661521,-0.023718291631165758,-0.030836098549670135,-0.012253167373621268,-0.011848695530879146
EFNA3,0.04457383669898888,-0.09189707404317952,0.022626080977318844,0.04022391660897019,0.03981257283649287,-0.009573751838774278
DRAXIN,0.011650585145960778,0.17745174950310694,0.0564134985752629,-0.03635563528973157,-0.10143863634511661,0.09420199455688982
RAET1L,,,,,0.03486172581894389,
NPTX2,0.08827791254552783,-0.15650391307594116,-0.019889538665359408,-0.05173085529902418,-0.007452248448063719,0.052543598763152566
FGF11,-0.03143923179953584,0.15046239877218406,0.04795114586739814,-0.06540175727567435,-0.024787531525020255,-0.010461566933054443
CD59,0.05299700079002021,-0.14488099531764254,-0.01564076026661753,0.0683816881232479,-0.08907592750900307,0.04519559758428669
COL9A2,0.020427698689418544,0.07972992405550072,-0.00819767521629916,0.049045443713904395,0.11786644275732808,0.07198151051235092
DLL3,0.06367862411368687,0.09189644559922398,-0.03908877242157358,-0.020698088993509077,0.19189093380491992,0.04739293994580734
FGF5,,-0.023355306514827916,,,,
LIN7C,0.01751541773093565,0.09744561349777965,-0.009102972811609721,-0.09102982864467835,-0.011298157856142545,0.04539488701693076
GDF7,,0.04560701696392514,-0.06189059483531189,,-0.013578741808402841,-0.04103488135907681
PSPN,-0.02874904351539666,0.06330610508871251,-0.024233739879453816,-0.006312761131292641,-0.03772848472212797,-0.0024103193316189664
ANGPT1,-0.019130136228492786,0.12862948439962996,-0.029949241196137066,-0.011863162979471202,-0.04374970624982257,0.08541766110030248
PNOC,0.09031159134296633,-0.0914716792665588,-0.021216314936712204,,-0.01443969376776937,
L1CAM,0.024646192246952234,-0.10064766033303513,0.01836476687695344,-0.0415385981702311,-0.07710413249113886,-0.027162919695176372
APOA1,0.010925186444330954,0.05337905843960473,-0.02829007484362916,0.08494047619264161,0.037948585140278435,0.08257064609267009
PSEN1,0.05902514229807719,0.012184229052212446,0.013989624683605088,0.0675720749004957,0.03696725485032183,-0.03125398065257259
CALM2,0.0768635449569669,-0.20610729333956843,-0.0315914909333905,0.07175428033417529,0.06111661360203108,-0.0636386422596553
CLEC2B,-0.054839261639702354,0.14885270404400416,-0.002531730895963556,-0.019003544599074936,-0.06364519015596219,0.0001839329109827444
NTNG1,-0.005853403380106645,0.0059201173322953595,-0.009385451012893748,-0.06122703454606772,0.11059626545143342,0.016162230431318595
LRIG1,-0.014028032520166753,0.11764403134421927,0.0727677873867513,0.09055513916040839,0.14804587816658166,0.09667693799110767
CPAMD8,0.020634780595361862,-0.019558523655915813,-0.001040378043034957,,-0.01525461979551399,-0.05035055465069565
GHRL,0.08141053984963657,-0.014777673800004342,0.013785924629920447,0.054907010007901456,,-0.05051110582014699
NPY,-0.002108801913219817,-0.05626204761007527,-0.034991265814825534,0.04974080404676994,-0.08246909159235494,-0.023811612261180164
MMP2,0.001914406485427769,0.21390654344512214,0.028874893729421692,0.1156703912143588,0.03616148029684178,0.03823954873558699
PPY,,,-0.01761196264687496,,-0.057613956007987056,
ALKAL2,,0.02007209613207762,0.032625578684842435,-0.04927133701834948,0.06326777891537037,0.08285660200022843
CSF1,-0.07932315416171543,0.11259088354953155,0.0055201123480347605,-0.14555948518204698,-0.061043973086360094,0.047236505573242764
SEMA4C,0.012099500750747443,0.018635120593814725,-0.006621891531870348,0.005162632305238436,0.007933403358431018,0.03583755198064358
ICAM2,0.09387630305842093,0.11466457319488214,-0.02965567550767648,0.19051476787971908,0.03337164043903941,-0.001565421115001293
SYTL3,0.014614312018578738,0.029076696445599105,-0.024886793797672824,-0.057634447544804436,0.008326639276130407,-0.019337918700693117
IL1A,0.02410311088989374,0.09746642593779666,0.05050501868742588,-0.10692219397716836,-0.012480431974503497,-0.0029459793562581498
HLA-G,,,,-0.01730916417419453,-0.016917336760646436,
PGF,-0.06575302596937165,0.1562411611802194,0.023222471996383172,0.08370381994308287,0.10186131765018722,0.10666313674299094
LGALS8,-0.0047094090775338365,0.05512650656615392,0.013852089204727393,0.01518142193190798,-0.037242152831414056,-0.03190701407400017
DKK3,0.1191985276664302,-0.1604470220775573,0.004618905924970116,0.11274205263515755,0.06870532166264738,0.035506042961169285
COL16A1,-0.03643326772422582,0.08632946252196701,0.08638307307760287,-0.04345249826912702,0.032293488550887824,-0.002159605562768937
TPH1,0.06211651447654483,-0.027006417572777996,0.007876811039158911,-0.010140370561796152,-0.02022849954611479,0.09013854223685636
TNC,-0.07679505534293421,0.19265571817124066,0.0632402412068144,-0.0450354889351438,-0.1858118247678382,0.03388036917804517
TNFSF9,0.04285126960130604,-0.059399622366247996,-0.02124737260522031,,-0.03411269071719538,0.02616067753378946
C4A,,,-0.020878098324616973,-0.02919000678622278,,-0.018873733926445566
CNTN2,0.04211760295609361,-0.03481345943591637,-0.0554425246927078,0.14732339802955507,0.16793369501933253,-0.04424936073872127
F7,,-0.03176959666444346,,,,
LUM,-0.02760175691386839,0.19971307296146554,0.009200107171400568,0.036348394126963945,0.04722670780100656,0.03746406788166446
BTC,0.030510389577055243,,,,0.011296883458584664,-0.029354618301003044
APOC1,0.06337112031433843,0.21278594867537237,-0.018473376281250814,-0.011935430089712781,-0.005176908447443873,0.008709334376710951
PKM,-0.029779928779072075,0.09964720272012532,0.11472491796578854,-0.07402345002482001,-0.1534892497643292,0.01330587033012095
TNF,-0.00014953863443500063,0.1426645330929922,0.03484065715491701,0.045718061405199274,-0.01583991376247758,
GNAS,0.07497264033556016,-0.10132583494665606,0.06449382090634175,0.024043171949405143,0.0022187558975099745,0.0669048713857149
BMP8B,0.0007510764576898243,0.04434418122270961,-0.0062382213328867385,0.015691506281050163,-0.011063241181009226,0.03673514545217912
LIPH,,,-0.016833454622267215,0.010891165762120656,0.02862552924402776,
CCL28,,,-0.02592075084212589,-0.039267195351950744,,-0.023648191563962875
PTPN11,0.018372889583635196,0.038567270277456545,-0.005135068992693294,0.019123449937186048,0.004097205135019491,0.07141646762325793
ADAM12,-0.0075734240317502765,0.11046317444322902,0.10849879254201744,0.12753223248715861,-0.062152594222899725,-0.004198873160878788
EPO,-0.019339943992856594,,-0.0018043531933340734,,0.0038489165734857476,
EDN3,-0.0015427351778886432,0.054845516700580764,0.015179822614077179,,0.0173992913448214,0.005805145247211417
CCL22,,,-0.018861454665642357,,-0.016772932067416778,0.025235208482622742
CCL2,-0.11589107015022568,-0.0072189665441324295,-0.034086025469532384,0.04780216991724464,-0.10466620370228392,0.01992708220943683
DSCAM,-0.00994804745736065,0.052494427908059464,0.024514127696611505,0.011992432694270654,0.14926467671276947,0.08393482027954174
ANG,-0.000864756905792677,0.014355501679519178,0.014189817195873027,-0.06030450982015416,-0.020726871385660185,0.007300497125090827
FBLN2,0.06570637835753114,0.0987341637717671,-0.012533587697050071,-0.048409554983657364,-0.007287722978586467,-0.029335470694668804
VTN,-0.0007264617723369128,-0.032050729742606025,0.00848542393235594,-0.03748673272241323,-0.012897304730819188,
VEGFA,-0.08033372079576077,0.10570266646836785,0.05556359944808648,-0.13172733283741855,-0.1260397589264564,0.02217134791888415
F10,-0.018192690172255957,0.019269788155378793,-0.019311137229788066,,0.051105960648495284,-0.025397274160470034
SERPINA1,-0.06397138844047866,0.13727748280693047,-0.036169121476343886,0.022518706035787067,-0.1329110025325039,-0.03227081362742927
VWF,0.07098348786080882,0.12193538610597224,0.02134921530247203,0.07523345446142857,0.051557365097498295,0.027240866220019606
GDNF,,,,,0.009439586892453642,
VASP,-0.05136990258084942,0.09584539753773574,0.0034715980640368034,-0.07499098025260421,-0.014587388012583906,0.07582736686997549
ADAM15,-0.003666670847614829,0.0702536883329299,-0.0011500323125430562,-0.028273686867335616,-0.04778804306804741,0.0374535992516205
WNT2,-0.015668286894619833,-0.04832956155221628,,-0.04780628591913712,-0.018837539466348585,
CALCB,-0.023552513316315426,-0.0351187270609456,,,-0.02230997638742425,
OLFM2,0.04566495985483513,0.006545102737469031,0.03270247215087391,0.10270590466603238,0.06934895451524815,0.034351100805258765
MFAP2,-0.01943416974484741,0.12091951732867932,-0.010202027491811445,0.03691619948364859,0.05802476726645246,0.05662863915622944
HLA-C,-0.05691450762985397,0.18165585444810214,-0.06221473692456759,0.08222411543684947,-0.14535816874238847,-0.004598566013930593
THBS1,-0.027517203744194915,0.040350792137387084,-0.001332414466149254,0.05361875588142004,-0.05587898905714646,0.013719459680842573
HSPA4,0.03826604228697819,0.02420510669398622,0.031130539190047168,0.01685394200526821,0.006432785797198545,-0.010996805895351718
LMAN1,-0.09745937774439256,0.17783024511591444,-0.017429956901848256,-0.09566990048822571,-0.11033250948120871,-0.017125789019701843
LYPD3,0.05638825845763925,0.02364375004379755,-0.024658165397606496,-0.023485149251390783,0.03628450646657725,
APOE,-0.022167487560825577,0.05315954254027061,-0.026108414787500426,-0.015243600086529453,0.03556160109427134,0.03624902073869735
SOSTDC1,-0.009450953240591753,0.01995458551486081,0.005924819361931982,,0.08359818457016308,
ANXA1,-0.04189274993617348,0.17188363702136367,-0.05016539832021326,0.04260336245231083,-0.08418696671245439,0.03978272816858596
