,MGH258,UKF243,UKF259,UKF275,UKF296,ZH916T1,ZH916bulk
LCN1,,,,,,0.011572461947362788,-0.016789647282438622
ARF4,-0.029490538297095577,-0.042536773984009145,-0.029044231470418184,0.0205182651346034,-0.05833027653968051,0.07282398797638612,-0.0159157265541933
CXCL14,0.01401042106081011,-0.10271160537407278,0.024340993171481893,0.0042501804350251506,-0.04202401913635819,-0.03841613376071219,0.030218558045668642
LIF,-0.028957231643753495,-0.020995636350408835,0.030090654636770176,0.04394942121534736,-0.013623969816668424,0.0048877852214035036,-0.046847588389344344
IL17B,,-0.032315501245883185,,,,-0.056596171943729644,-0.018983004460263696
MMP1,,,,,,0.03820640880395355,-0.0424825086019261
MATN1,,0.020441665898118203,,-0.01027396591417201,,0.04005992850775188,-0.017299402583396743
ADAM28,-0.04605129977973447,-0.04660593211856844,0.01599704947444379,0.00030718040794350086,-0.02048667183793482,0.05104368488376077,0.03565834835847406
TCN2,-0.02124945896134708,0.004291872724990365,-0.03408964134747215,0.040336197864162614,0.0521259108068816,0.06430586883148556,0.024776199170125128
THPO,,,0.09198903757826063,-0.021092006536040694,-0.0141770343629896,-0.004308717787343692,-0.025924727639834236
CUBN,-0.04291016356425807,0.1171451015400943,-0.009885098419348032,0.016768490238432437,0.04293489388760373,-0.01747742541845452,0.04936994886342195
TIMP3,-0.019566057118598292,-0.03332424969432152,0.00011047559846252399,-0.0444897985173769,0.06865268888247536,0.08683627206218783,0.05128270718434133
PIGF,-0.06619065910521284,-0.06039547912744895,-0.034922660633036694,-0.011951014630707635,0.03868361823607349,-0.03934890803407345,-0.053224018465473984
CRH,,,-0.011430026941237367,-0.016173620565533422,-0.02565039082059472,-0.01895883502389712,-0.03788842215743044
BDNF,,-0.04612292068545837,-0.02146954652456616,-0.00542067517416589,-0.02306256699406159,0.057851182372283885,-0.017203244003605886
CCL5,0.10667276609110242,-0.021590397172515163,0.020655961248171435,0.022289418482798525,0.13105023662678303,0.11856716652286863,0.1321666669457421
GAD1,0.003973720116913853,-0.07600795117103465,-0.019637834490971902,-0.055964685024468976,-0.023218979574846713,-0.010268173342873091,0.007244084261193006
COL14A1,0.07563193739031683,0.014871668217716506,0.023200065988002515,-0.02231727729841211,-0.0029486349213405966,0.08989070926457568,0.03413773598231219
HLA-A,0.02083256579043272,-0.06905045813838737,0.06958889087289435,0.0725932289904748,0.0998666202956108,0.06290362227361888,0.02068483250316307
CD5L,-0.005083000681548251,,,,,,
FGF18,,,-0.00908107092844266,-0.01100895923966196,,0.048170758770727344,-0.023748956856824936
ADM,-0.06435935791094254,0.12056191501863486,0.08551255795915556,0.040728336734568445,-0.0333178573004874,0.02694190618202794,-0.044632491346498444
CCL15,,,,,0.039238110619558404,0.03939533200642533,
GNAI2,0.024978001795405602,-0.12660521512025474,-0.03927235790091312,0.037707161387608254,0.02920249815229999,0.0024487054685193676,0.004200647244115116
HDC,,,,,-0.01725871585485697,0.04453761651814624,-0.017299394748661042
COL11A1,-0.027000713690616848,,0.04567298151486636,-0.02102589664355989,-0.022847355663006497,0.024460929417659597,-0.007287458696965052
NUCB2,0.09332998205960204,0.08164525183225535,-0.018628282634983506,-0.01073239971315143,0.018868094405422635,0.023880502046676313,0.001942711528767946
FGF16,,,,,,,0.10001453684007919
CXCL1,,0.12223095498819131,0.02982859417425713,0.10706245874426143,-0.012901185908126733,0.1360091959283416,-0.016582832409068833
VCAN,-0.008552284536929673,-0.049960273295001474,-0.05045400703040768,0.0092871679747707,0.012287497122180918,0.012530667679751587,-0.06528489464542926
MMP7,,-0.015919455849530265,0.046947101015315504,-0.01014653335551743,-0.02492229630717524,0.08708774257578063,-0.009952401796516913
PTPN6,0.004481919338599574,-0.0702926635671065,-0.04290486852613833,0.05584948207151417,0.1751218684532122,0.10194332085047772,0.08475487737694222
PTGS2,-0.03565219317592985,0.04476454270334164,0.0452607081907374,-0.03467350979583969,-0.027514295791089452,0.09267210103461067,-0.02366627571232366
XCL1,0.0010695382893264186,,-0.009880530166243443,0.01704306791687347,,,0.035769295146497716
CD58,0.0835296371982838,-0.004960518401290319,0.00955865381503545,0.025395520180323514,-0.005459758479052735,0.008084644965963079,-0.03108118537955776
TNFSF14,0.0647833978181769,0.035424799600869084,-0.0262996319484117,0.024461914160953505,0.09938078318285301,0.03448963866351244,0.03695701017320776
CNTN4,,-0.012399769413619042,-0.001689479825519595,-0.00705967060619166,0.010773682863399291,-0.01655958911175789,0.02742980341899362
NTF4,,,-0.012498437968767663,,,,
INSL3,,,-0.0090810691472436,-0.011700020127453891,,0.02489750138630253,
BTLA,,,-0.014414416514074505,,-0.016091989520491536,0.08662640793768794,
MFNG,0.06261391649137299,-0.011387306494079607,0.025248885925448748,0.01892505777071296,0.049942099899885586,0.06314586079650077,-0.06657576581767333
ICAM1,-0.03295963923661121,0.04234836672381802,0.014782231173892435,0.04635710229793693,0.030289037858936392,0.020924612572096248,-0.06743249881951016
PROS1,-0.008919784130743786,-0.012033584676255472,-0.00945577551444171,-0.006434404567159835,0.03282410964959736,-0.00046704952442741315,-0.05660315584598339
CLCF1,0.028413310407913523,0.00721752026669252,0.030390234477186216,0.04609713423390368,-0.025601162527688133,-0.02485808628492313,-0.011095612270223288
PSAP,-0.007319939904115581,-0.05724236868552401,0.04868680027318082,-0.0653356809983815,0.041411505222391336,0.0710113879570669,-0.01867754987023961
EFEMP1,0.04235401590542578,0.03921379571459126,-0.017530912233768882,0.009403168062987041,-0.0037297162012815605,-0.02255822853426293,-0.06264871495406997
C1QTNF1,0.04751168262811996,0.03768645292445661,0.02344455526131735,0.03213205969309982,0.02787208860298418,-0.026252997726486132,-0.0779325796321048
ALB,0.12107836606440693,-0.020404402334403354,-0.016122141787015227,0.008562521679199396,0.026017932133874076,0.04207542408733657,-0.003458408908836809
EFNA3,0.014215152786534284,-0.03207502397971005,0.037358903612540406,-0.012120123589671357,-0.034488141679057345,0.014226695938844706,0.1275543567747118
DRAXIN,0.009290156702185012,-0.0677937228298015,-0.027359678329245192,-0.008572745496935333,-0.011491951792177888,-0.014540488500777986,0.0005820801066116267
RAET1L,,,,,-0.013764198550105959,,
NPTX2,0.03593806806772542,0.02829133551005321,-0.03388032015649247,-0.015413003684702976,0.01731987527802727,0.012903405348600582,0.03703433454712751
FGF11,0.0068136042240428355,0.0769758467445579,-0.0009682174363534167,0.004125948082735844,-0.0032569958855756765,0.04858805923386036,0.006004109921639119
CD59,0.0023225406197278577,-0.1291160881992109,-0.008055691309622715,0.018360943313537055,0.017955505074679995,0.013463555421452156,-0.02233294471053069
COL9A2,-0.004721522256543752,0.006439556763246415,0.0059661324379200525,0.025261803445293364,-0.006638884405015022,-0.034530058707499756,-0.012847832674944767
DLL3,-0.0006311701780366458,-0.045212893014578565,-0.054117079822414454,0.028078649981122254,-0.038392775360754645,-0.04499639275255353,-0.06025620299883038
FGF5,,,,,,-0.0025560846086061647,-0.029241157349031897
LIN7C,0.010385484163696347,-0.052145418002929794,-0.016932696589751276,0.05898826753104854,-0.0791526907108815,-0.028431047175170913,-0.012069357810344529
GDF7,-0.021686070192543264,0.021769280251617323,-0.016203278583938725,-0.006331115104885631,-0.012601063356913305,0.05421128085076977,-0.006558777848841074
PSPN,0.07472541597097412,0.057140143066114306,0.06167669282231506,-0.026179145134259868,0.00944718130636818,0.001406547966725188,0.005534338978607028
ANGPT1,0.10101594375532455,-0.0025816634298920504,0.02166523176034053,-0.05384396711151023,-0.026017649104218967,0.0200382647822931,0.014655769661630909
PNOC,0.034735381364995196,-0.048489798948856036,-0.07001418442276222,-0.024530127628336253,0.018587799579942874,0.09478662842176165,0.026161643437823963
L1CAM,-0.01810321066696818,-0.03642640555688778,-0.0317689122110114,-0.014387806347079498,-0.006514029806776831,0.023637466974882945,0.018672246075073368
APOA1,0.1012898240540675,-0.05469660462627084,-0.014142264799329105,-0.015235461516399809,0.03559083279475219,-0.017317324983296325,-0.009299810139030652
PSEN1,0.026221813660461057,0.0074032522623423405,-0.02777044955935711,0.10058041302135624,0.023545665332357774,0.08221025922446969,0.06766914806965818
CALM2,0.013458093910262077,-0.07114597303549504,-0.03742290999100998,-0.007917230542674618,-0.07230096301225843,-0.07110987963417546,0.004702572367183553
CLEC2B,0.07761114979507956,0.0202818286286093,0.0018615672459177265,0.037316284568933725,0.05631201905910667,0.0699024890191633,0.05673986049116342
NTNG1,0.057992173656349275,-0.05144054961298847,-0.02530791522539276,-0.004935521410916786,0.01158516491788561,0.008907415372309139,0.004524435421761781
LRIG1,-0.06661071421564231,-0.0023731353747723644,-0.007080426716110167,0.03186821633080303,0.057222108339049525,-0.055963866000930215,0.07545768262288045
CPAMD8,-0.01908188065851142,,-0.010741284412043762,-0.012978023690282304,-0.01098084432415247,0.10122818785805114,-0.01875108359156369
GHRL,0.0841688482990624,,-0.0286507588666106,0.0015007358124666584,-0.011491951792177888,-0.020310480567444472,-0.016529275291813982
NPY,-0.01066863824173589,-0.040781390135906155,0.013814881248855842,-0.0006000173544097068,0.0580786766772036,-0.006777126696231404,0.014070278849683964
MMP2,-0.01702181868753643,-0.04687614011506426,0.015782512151084,0.01018074556422548,0.04608735144544742,0.07623993323567411,0.037963782922001074
LHB,,,-0.009354847538274235,,,,
PPY,,,-0.016284061193053895,-0.009484823939769838,,0.00968576459934404,0.026586935865942532
ALKAL2,-0.02857527330625465,-0.03328043475547701,-0.009218936194600425,0.03735223645144689,-0.021252759407565183,0.01671899576390079,0.048976098319803124
CSF1,0.007705621841275201,0.07981636448785631,-0.018618591732901698,0.03128608542010445,0.047628359362158,-0.03580312107074815,-0.059335567135207226
SEMA4C,-0.04462799741922975,0.03628600324820536,0.007042120520952012,-0.007478437961038766,0.0258103706804323,-0.016957170524699486,-0.0012568309400253523
BMP8A,,,,,,-0.042663412000764636,
ICAM2,0.021758218061540862,-0.009717862560375094,0.053191240117532235,-0.00258523582950517,0.03795480795842302,0.0759360047750806,0.14923530547506755
SYTL3,0.11599434560283307,-0.029123796912267214,0.02334492378009703,-0.009264541688372157,-0.014271431274963116,0.15812036626272927,-0.023250345597452385
IL1A,-0.0015638482854687882,0.02279675632625182,-0.021201757620926933,0.07530859267042866,-0.03239422340317782,0.034696808053332855,-0.012855807160486997
HLA-G,,-0.04026952694649227,-0.009880529273948585,,,,
PGF,-0.014452881179598805,0.04966551978925361,0.003841044580017711,0.06860353310378593,0.08865035852234113,0.05496362972682699,0.03261239338148696
LGALS8,-0.05042230797637652,-0.07734114782076378,-0.0072658936769221345,-0.015442695217201865,-0.021154734924665436,0.04136811383316987,0.020451197262374255
DKK3,0.03060032100458715,-0.08544539191443866,0.04465754708026516,-0.03529046316859522,-0.06110958601660775,0.005960916719496959,0.05236489995748298
COL16A1,-0.02516406942448419,-0.009575279767474167,-0.03501443057450422,0.037719493793524704,-0.005581901990829525,-0.0036089264711891356,0.032821484280601596
TPH1,-0.03554854541297797,0.019897789025542793,-0.017980011652520785,-0.02193640748658313,,0.0025174079027510247,-0.03904006258103062
TNC,0.005946189974456972,0.030489353100165803,0.0020911168618754617,0.03141089355829255,-0.018543092941322035,-0.018406308737700605,-0.02760262314423868
TNFSF9,-0.019081871601940394,0.00264342117780446,-0.016203279673865846,0.006381185725040149,-0.019195030048176,-0.008656704771804576,-0.0012590386586906256
C4A,,,-0.011090714597050662,-0.011243783034103408,,0.05301268249221683,
CNTN2,0.006126939969190968,-0.03274573494795793,0.036447576701150224,-0.005723885275410979,-0.020425061832532992,0.007995197414403318,0.055261785402296495
F7,,,,,,,0.022223826168360813
