,UKF248,UKF260,UKF266,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
PCSK1N,-0.018670378051339295,0.03909431948032023,0.10637661492942324,-0.05793484238634908,0.03555392848849253,0.01970689635408965,-0.0061715293392566265,0.07617845528210902,0.12828708661517124
NTS,,-0.06865267980876577,0.08885071287822453,-0.033186926342770394,,-0.04771064629126552,-0.016977877399064,0.0132880080027542,
SFRP1,-0.05905598284432429,0.16355843686760024,-0.11306562683168399,0.017077944057333726,0.00419408960898111,0.04170743368341264,0.04392559769363309,0.03663496900560352,0.037164916013747086
CXCL13,,-0.0027242125480626106,,,,-0.0006590290755213417,-0.02640005984610286,0.06311744203529195,
MICA,-0.02059426252128071,-0.002209434148307803,-0.1033068403219061,0.0125738567090843,0.031413721951850396,0.025883359658261468,0.05565549217124348,0.01827804871821739,0.11218457028464945
TG,0.0030051664434973015,0.014163077847189268,0.027379990618337055,0.014465406920250778,-0.018872410637134584,0.026964896012552662,-0.014371930973432962,-0.03348120520302821,
ADA,-0.04328379090977568,0.008526306734298494,-0.028710502919775456,0.01237373431229236,-0.0371517272006643,0.030707568840556265,0.05217314143953807,-0.05998718854126302,0.07155717328418768
LAMC3,-0.046563978847090674,0.06447958241351345,-0.08870521054466589,-0.04238583500768432,0.04088296797417212,0.027928810564196438,0.03677471855904869,0.08398683632861392,-0.038572936616052766
CCL7,0.09352304842882998,-0.027211135489457333,,,,-0.03559380708168295,,,
NGF,-0.02153869700025726,-0.001389505916371003,0.022272709831360996,,,0.004557426264021325,-0.00453170749640734,0.03327251948596791,
TNFSF15,,-0.01448611474778051,-0.004604746821695301,,,-0.034699965064821786,,0.054323796841234874,
HMGB1,-0.016765136345888935,0.013324287030653333,-0.04270659777545043,0.05232969724533582,0.03335996788201777,-0.0874400907638137,-0.0006570691559931228,-0.056171697614807815,-0.03300139275700793
ITGB3BP,0.06539352532206236,0.00612167990438796,-0.1584031134066216,-0.02668105480153768,-0.0276151128089695,0.08088567182934386,-0.03936011719609954,0.009008580458547353,0.10725193761762664
AANAT,-0.01820051035767208,-0.024919118600376208,,-0.00207440823946442,-0.016852966512009578,0.0276052527189445,0.013235518524960787,,
RELN,-0.03068993917857972,0.08830039566578227,0.12100215113664008,0.10030350694898439,-0.01865768856799321,,,0.09350160550587615,-0.037725023853141346
IL15,-0.003223168067233317,-0.04078208048274487,0.02207720734271969,0.04999397123056439,-0.015630347508447665,-0.016624909502033585,0.08679177514878014,0.07551805179826752,
UTS2,,,,,,0.005656928104952659,,,
BSG,-0.01417233920145155,-0.051054484261193134,-0.0659447454851121,-0.10392379397944244,-0.06915376273797724,0.002878592006570719,0.03153113891597085,-0.023190707465930487,0.036637827035173466
ADAMTS3,0.061624790788695705,0.0018664930413508363,-0.03975350861487108,-0.015382373487166237,0.02891888914857995,0.09073512026895143,-0.012398361649469036,0.019919574697086093,
CD34,-0.02111892778831499,0.006524509686001321,0.018688138642408047,-0.04864049652199861,0.0017504237109700587,0.045958168623492855,0.03741133955279359,0.01674824881821566,0.11628193223667799
PLAT,-0.030633952788196094,-0.00804441041581251,-0.17721642003675422,-0.10365316299871707,-0.017148228398555204,0.0851771120726229,0.03250852275232695,-0.028669291641660637,-0.017718346824796442
NTF3,,,,,,0.07029774403346731,0.11728549859490131,0.02352839398956269,
LTA,,,,0.021663674792436652,-0.015630349437865055,,,,
CKLF,-0.05820733348822729,-0.011942593444812332,-0.12243250308975169,0.03431908691358021,-0.0008914722496780039,0.05560059072497894,0.08415190972405638,0.012954806134560322,0.17903382173086219
CD24,-0.029930595633668927,0.06847479657720468,-0.290530456191784,0.039233180853761075,-0.05559086557991108,0.09084591948544632,0.04333170995898219,0.11836101104283397,-0.001100674804046459
HSP90AA1,-0.03914276141158919,0.10299418552148598,0.1136001946025143,-0.0626592982840725,0.09252073950948865,-0.14968527847883106,-0.13745091408241794,-0.011507203994973049,0.05679636392853765
BMP4,-0.04365324655372808,-0.01655265219264281,-0.1303216455019363,-0.023878378025250103,-0.013318672092722616,0.0037021857371141794,0.09467850669813029,-0.058310262750640045,
SCGB3A1,-0.012544739549632741,-0.029675593997765693,-0.005964516997944227,,0.20759391774547192,0.005962033019462501,0.012147142169506173,0.007183445285906568,
IGFBP4,-0.059107626845486136,-0.07493644102562749,-0.10500993056205445,-0.06770062542744125,-0.025624619866856213,0.003949465106485999,-0.011462226570336026,-0.012966008484203316,-0.05210386193992026
RSPO4,,-0.03425045939444028,,-0.028239274321759156,-0.021681755384818927,,,-0.024935367069464618,
LEFTY2,-0.08355988100259404,-0.05316200742336166,-0.06594538726738347,-0.028482712586780243,-0.0018214456918489502,-0.00028880952413203644,0.04134102009833018,-0.02193153855249974,
PF4,-0.01301315355749362,,,,,,-0.02931245644729665,,
ANGPTL2,-0.0005647981425934967,0.023201124114579592,-0.22047665501698016,-0.0249667140903187,-0.05499131309963492,0.0768242364997861,0.050305756174503315,-0.012441681373532645,-0.062091241780724026
LRIG2,0.021011437117703625,0.05399642653696045,-0.026741861722694604,-0.04736025323121717,-0.05048384733784479,0.014838347553446042,0.1016480044845337,0.04624817384062634,0.04371660903810144
ICOSLG,0.036863667530780964,-0.0006117099703431914,-0.08161289686422363,-0.03821058794523017,-0.025303840174766723,0.006378228944816848,0.03857234847219335,0.047574568040871096,0.030203912713885527
WIF1,0.159260218213493,0.027320385057981324,0.31452726657320507,0.08200522983550626,0.07633730751870864,,,-0.020794139472641065,-0.019180281057187016
NPPC,-0.03891714221197388,-0.05360417695392369,0.021259940026118865,-0.008482331303360267,-0.038327936314696685,-0.018866822568507035,0.042611882027802146,0.08396333674652134,-0.003092872802505577
LYZ,0.04494314635375677,-0.11028004401363717,-0.004169080940806983,-0.025290476927434774,-0.014466485251957721,0.05371335309054293,0.0355476894536732,0.0015990324439639056,0.07502197293566128
EREG,,-0.0481985229571336,,,,0.003223315520346036,-0.007021568520337363,-0.02631805604846669,
SPTAN1,-0.0302333004646597,0.10043257958654044,0.1211398886828444,0.08986321005694896,0.018909495662246284,0.058344523483768694,0.06452727771898453,0.08133241372506396,0.12813200310157175
PTH2,,,,,,,,-0.007708456058051597,
LIPC,-0.015931520394010305,-0.021841288999694022,0.10463613903761312,-0.011587279069323617,0.005064546813932175,,,,
COL8A1,0.0012975992343156393,-0.06339495328438144,-0.08959427480715805,-0.031681900074159254,-0.011610369587545731,0.08066589546442028,0.09752958002528209,-0.02464043925755484,
GSTM2,0.0037905832636548776,0.030322487739839706,-0.016757214574659476,-0.05715321189718609,-0.04343458203145726,0.10398906244150911,-0.050285072987725395,0.09155395595436096,
SPX,-0.02576671723563219,0.047558002064083296,0.08094434874718748,0.09455868922107483,0.07945426861476364,0.015675647101178487,0.19500619481888903,0.01528986753056795,-0.029182612128640883
MFGE8,-0.08946871706945429,0.020973789818714027,-0.1187043451049297,-0.004590197143823785,0.014070864000390768,-0.043582414807546044,0.04786325484200842,-0.057117720574350564,-0.014898439696701368
TGFA,0.022817266756216748,0.009528527280842058,0.0025997168579874126,-0.08477193085736756,0.02922869527910128,0.05431496240495097,0.02550617602474706,0.04860111150808804,-0.05612724580751716
SLIT2,-0.040256800029069985,0.031029769627163778,-0.014236561911967411,0.06724879293018189,0.08874711645339695,0.06707899715457402,0.08282317174817606,0.019507017665561902,0.04668764608785753
PLTP,-0.010867215035638112,-0.07858561930211773,-0.02245697999340475,0.0332978731542864,-0.0004602485047260315,-0.04341144924026762,-0.015033283339587485,0.0029922102342532816,-0.06957901132382235
APOD,0.00943445609574202,0.08280607636699604,-0.13978422638741178,0.032314347404508115,0.006756490723075452,0.15030060649639246,0.10054207552457273,-0.045403951759440016,-0.0688438060963652
B2M,-0.05769289565432591,-0.07997952247333662,-0.2609164406772809,0.02261056930464767,-0.010491770950170065,0.03089743423587452,0.07685174676711509,-0.015818794642513068,-0.104777404292584
OMG,0.03344065638134773,0.07652823514845462,0.05794760764420223,0.03386471765152002,0.06089385536496965,0.08681821191649038,0.08002661747873666,-0.008022503776785317,0.034979601474833866
CXCL3,-0.0321355909266161,-0.08786842192491941,,-0.06639114217394416,-0.011256682038805246,-0.0725899938910853,0.023083033962357325,-5.182432111523337e-05,
CXCL10,0.004304633854049321,-0.0515429091872355,0.027398150757825552,0.0012454316406228362,0.020342365554916846,-0.03675517205567302,0.03785502439298851,0.003292697111572599,
RSPO3,-0.017040434742888688,0.03230644076359874,-0.037015056247944024,-0.007481053953702681,-0.01176301577925703,0.07079283415284467,0.07156485226077777,0.0667979284347304,-0.010470098155523296
CORT,0.042148162304055777,0.0344350044922896,-0.0343397429366496,-0.0030101638774092357,-0.008740477558106823,0.08461739649509312,0.024494551625208406,0.0806029751990381,-0.04406220251105289
NCAN,-0.037269169495601474,0.15960534615085842,-0.12163227667661146,-0.03449455252358103,-0.04886351174145776,0.10622325310949679,0.11890635388222902,0.01662395839290025,-0.03181343514693823
PRG4,-0.0188657920072112,-0.023742485020577787,,-0.003649068116138715,-0.01375290994419053,-0.027995913547360276,-0.035941536495095495,0.0201506399435033,
ZG16B,-0.017395767511240987,,,-0.019292770810924655,,,,,
TGM2,-0.030487226853858216,-0.033841981752992176,0.03404657767069628,-0.016947865188094383,0.01563608656122423,0.01379137541868522,0.008001816694825078,-0.021298134686050567,0.034550351237597476
VEGFC,0.09552967886907719,-0.0150655234734216,0.010774027093073011,-0.02316378614824383,-0.014035392787157172,0.03262432345045638,-0.03332402432903138,-0.02709898024745956,
WNT6,-0.003024290645554778,0.057806358741177226,-0.027344841433458836,0.025404446567617662,-0.012249382080434246,0.07446455012910157,0.07637785380563897,-0.023041007581877798,
NRG4,-0.011554146695498363,0.013592776216021863,0.040843637726519146,-0.006062545072594467,0.02567235401562351,,,-0.014938579682572239,
PMCH,-0.013316775863676248,,,-0.028239272958909163,,0.028606111455944327,0.007175710422127582,0.02918657454730036,
COL9A1,-0.034896810664913874,-0.018665892210092135,-0.20555350364412162,-0.005665472404146787,0.12957942174274478,0.12273884636612256,0.07183497767222305,-0.010980476845804658,0.05632367806609291
GDF11,0.018616592790034487,0.05455663826358638,-0.14982639785562157,-0.012152904705440587,-0.025078962749799896,0.03962302617285163,-0.013106138615551034,0.030271820702870888,0.0873935770749078
IL24,,,,,,0.03894774465350513,0.04654045050737617,,
SORBS1,0.005690573849559405,-0.020612387161968067,0.003513968656326852,0.056553732871794625,0.012115996935671813,0.021553739192448268,0.0026796113751060596,-0.027118245491924736,-0.018834601043959086
DLL1,-0.06730586899938308,0.021694891760617903,-0.1453440504307838,0.030902589980185805,-0.040952798663835284,0.10076338237103642,0.11152849351282249,0.03430504456214742,0.009992152191008115
TLN1,-0.032771886675706755,-0.10531120552108561,-0.15261663141398996,-0.01299500177575268,-0.025948157215904658,-0.06891852123775012,-0.06435306998832611,-0.03965685319385309,-0.043878505062443326
COL2A1,-0.0039477020845336466,-0.021205640900954482,-0.05682327807262585,,-0.011427843300164048,0.002129154195072994,0.07671504338916155,0.04891110537437087,
SHH,,-0.03225327366839911,0.05114287489111816,-0.04326461113203241,0.11236922806125776,0.010767159944761519,-0.014928046608125387,0.0034806424309992904,
PON2,-0.0437853269105944,0.023906500107316157,0.013639222372952483,-0.0166045911473405,-0.044674613992395924,0.0811101915375734,0.13488033594551505,-0.04127174239806476,-0.026726594730633324
ICAM5,-0.03381068438999599,0.05614555924370081,0.10422318585927917,-0.012710553690936953,0.012046301644844347,-0.0005209301603923913,0.04671439279607381,0.06444849726659352,0.08308109165625005
HPX,0.041645081421703464,0.028585876434504123,-0.027713038937351307,-0.037860866991593856,-0.02772252799474169,0.03567777998210173,0.029351837233132207,0.008449213862056777,
SFRP2,-0.016678264662215347,,-0.0007118502962888015,-0.03155455681233434,-0.02139605649728166,0.03710586605624572,0.01857849223688763,-0.03267106111851623,-0.043299875826705136
CFC1,,,-0.0013587695756561693,-0.024280135762134933,,,,,
CD70,-0.030470776701893156,,,-0.0020730726041529915,,-0.004616336745075877,0.015600642316786994,-0.02194645090704542,
HP,0.007337192338663347,-0.03310259671004584,,-0.07045482356917375,-0.038096366904116837,-0.07222664522151664,0.03504098481935338,0.03344031744677897,
CXCL2,-0.04777370659916953,-0.055042867972077615,-0.03390122782160261,-0.04992877825895259,0.05878997993123544,-0.027415094530109665,0.08505249831273072,-0.02379008020698882,0.00663990591132386
NPPB,-0.016183928156768827,,,0.030916692063941095,-0.014035393807991538,0.006861520805953904,0.026523581106550707,0.04931200357733802,
CCK,-0.009399496963242469,0.14046080957761034,0.3756003223824036,0.12832754052156065,0.08539223194202739,0.10653488830834905,0.06158019428248463,0.15070437013760554,0.13951195680085562
SEMA6A,0.02771903337728236,0.02387589862613763,-0.158014910092978,0.0019585856563600025,-0.04814062747692375,0.04621518986641984,-0.04216389881546686,-0.02075755254693965,-0.051077832960965595
IRAK4,0.06256166627617514,-0.031172043890039754,-0.12187386391912045,0.04605983699651643,-0.014849944350718562,-0.02789516689376506,-0.004439383114860704,0.010072469087948722,0.027993701549534546
GSTP1,0.0017909930670837874,0.011667310765188062,-0.18866419950938082,-0.023908608880763436,0.004583327831579158,0.09926998290695895,0.09939589427046787,0.005233421486825074,-0.04402247772596297
VCAM1,-0.035224312570712325,-0.11156726005545362,-0.13500272174101402,0.050439862139490095,0.012825170858033101,0.011440551882435425,0.0546401797372701,0.05089096947464612,-0.047763152714493516
NXPH3,0.024432209959967706,0.04990964147754366,-0.164266108229837,0.022787979848332387,-0.03076497041363608,0.12657361332449488,0.05821808472424194,0.0509688791541944,0.040189539464818014
MTMR4,-0.04523450638346421,-0.032729863234745527,-0.07543703240232642,-0.031416898112466146,-0.016733703655609077,0.02615267014367983,0.08951382055417165,0.07147571120111602,-0.03678047029831672
LAMC2,-0.012702691360322742,,-0.03430747746874473,-0.026764817032261096,,-0.018723792817049084,-0.037881689372260836,0.0025478836647932048,
IL10,-0.013200299332967735,-0.06573439389675091,,-0.03877303932634428,0.01388602514825135,0.01315583695606797,0.06129717985817554,-0.004382564636302037,
SEMA4D,-0.050550451034690615,-0.02862289632921197,-0.07641414720973877,-0.03194960860868784,0.009797874515412669,0.0915010571772385,0.09457367560815734,0.0021882009497924747,-0.028937301787155374
TRH,0.03386583139361582,0.08294780922529255,-0.09597603117568501,-0.047548604443376656,-0.024078890620927353,0.04069170863973444,0.12584109720315081,0.03182022882349806,
SEMA6D,-0.0012547401412864184,0.07483238949664221,-0.14681103168203125,0.016449059061050268,-0.02813521239466165,-0.010952855405631559,0.04232956611572339,-0.0005179174825550931,0.05088913853368867
CEL,,0.06130149791600869,,,,0.04965065758428497,-0.003340141530368451,0.006499502552124179,
PDCD1LG2,-0.03543159249000002,0.030731095370014772,0.007504652635451976,0.03592710466505015,0.044228788873974904,0.1288369196575732,-0.029247404286189643,0.009612910831333062,
SPINT1,-0.0208708250048961,0.007731990581565126,0.06538175542796364,0.07567239576311285,-0.018440767060295148,0.06437992384771339,0.02257763174672877,-0.017284908820111813,
CTHRC1,-0.005176347555446727,-0.056703694823412365,-0.25236233510353784,0.04320933809399664,-0.010239471845714705,0.05185859053351796,0.012468793352829589,-0.027763797100288954,-0.01682456906808956
PODXL,-0.04357360168255261,-0.06572954663491333,-0.1623888650233857,0.009243781176544471,0.029975603548050376,-0.03283211974126802,0.0523377072585295,0.03312171986568953,0.000819433918651466
JAM3,-0.07003074593829066,-0.008332344360651226,-0.1565436094696738,-0.0523131806621475,0.019974771055861297,-0.05070459964577648,-0.043826979904810805,-0.048636372212633325,-0.014846803083822522
TGFB2,0.0028031138658980905,-0.0012399644162103182,0.02412267164117521,0.008866464567566526,0.007519741060506787,0.06785840844549343,-0.010874927241970516,0.0658928535630112,-0.11278482106071987
COL18A1,-0.07647004179789291,-0.013748063140656424,-0.212089733287712,-0.08162493943600566,0.01973816770981179,0.02259385653953037,-0.055574013416529004,-0.04549589828314812,-0.0286501897602969
NODAL,-0.026100473526745816,-0.00992100910016426,-0.05927338420606199,,-0.0022469404763718333,-0.018416924438890498,0.012885966035415064,-0.029817473696798026,
INHBB,0.02624135310265467,-0.015152810539915827,0.05558859061596401,-0.04123875246648043,0.010976443893884878,-0.02994496743099116,-0.020423596700294644,0.005141427302435422,-0.06442176184399953
LCN1,-0.01270269421848002,,,,,0.011529160398282575,0.0656025753997226,,
ARF4,-0.02437224133797586,-0.048859765917494476,-0.09911928758447029,-0.0548620991012345,-0.01330906452110005,0.0773754548276425,0.08008857676874705,0.025417707883863855,-0.004409019160137072
CXCL14,-0.04190325256593595,0.07146649903496682,0.2863683965965234,-0.04515917181463295,0.055906674270004786,-0.11488672403572375,-0.04003392389283777,0.006548942512066542,0.1497093895604541
LIF,-0.037149513293091,-0.030982394519338156,-0.039867535011388296,-0.09084470856650675,-0.023244295437443527,-0.004765441380036489,-0.08566420265475985,-0.0017126956125773864,
IL17B,,,,,,-0.025470637160388866,0.061894196144087595,0.006449716701903619,
MMP1,-0.01751276159816452,-0.020867953830112557,,,,0.002556732812595979,-0.05546112910990969,0.1281467293991886,
MATN1,-0.016678266935029253,,-0.04197210044613334,0.03196884344369439,-0.01142784187802363,-0.036039962992081,0.04665589223807221,0.0015049339488650935,
ADAM28,-0.033684526092581275,-0.012175346411377004,0.006690792827195688,0.0556719664664416,-0.0021532756943090643,0.002048333800016517,0.0473083195134921,0.03375390852310936,0.031617963916704135
TCN2,-0.010442958817063999,0.02526791327033034,-0.006675303458879552,-0.016694556041335705,0.07294128865702203,0.015385322774906288,0.04924099019791192,-0.02407348327898642,0.013386869652757377
THPO,-0.021732472385434614,,0.01771664508181423,0.07647759192080121,-0.011427843190768613,,,-0.021925706133842822,
CUBN,-0.019310736905441116,0.028433973206089883,0.012493620413536457,-0.021538060974256704,-0.00032441115497714736,-0.020187694915865386,0.13342673228128543,-0.0012231875448303945,
TIMP3,0.01290838649096422,0.0651467997325895,-0.05684166573376395,-0.04578403280924409,0.02997226529760737,0.007859382378292663,-0.03278777559150106,-0.010878952322221535,0.11292987706844106
PIGF,-0.02125677281133374,-0.0008251599132133633,-0.07110143079160451,0.012469288625662106,0.008887088427073983,0.08978305229157785,0.08188581125827436,-0.01669885776387792,-0.10606570278575171
CRH,-0.014882718640763964,0.08052113441982041,-0.0043366121429527235,0.007431535009036901,0.006366858459370006,-0.0320002361579267,0.030229208443287723,0.030940253575306515,0.06648754255198698
BDNF,-0.034963956251197754,-0.030734844405522082,0.2533275675326987,0.0032625654878705294,-0.012870686525881574,-0.027553182650967366,-0.006635875008240152,-0.021260226267872863,0.03108138697192253
CCL5,0.0001241640744084735,-0.042194342919428265,-0.039533213741472645,0.014220130498376575,-0.015503243550289198,-0.03451571206143753,0.0225315274979649,-0.015083582006271315,
GAD1,-0.04126402487119128,0.05392997813386056,0.2716378017868943,0.10952833720856406,0.07396896662231596,0.06514111177220376,0.09175187567364215,0.06865248080209431,0.19801574069188002
COL14A1,0.015745605911384394,-0.042065333428652714,-0.014596783569691687,0.021513185569859684,-0.03828308687242673,0.02231722487502285,0.05225449398562273,0.013648653103900437,
HLA-A,-0.020773043955934926,-0.11206583953906768,-0.19135092260727632,-0.04077485435218703,-0.03913668802683613,-0.11865381605417974,-0.08569145488543335,-0.03468453072328999,0.03985204720354853
CD5L,0.03020907920127278,,,,,,,,
FGF18,-0.013466168849509104,0.011617997534691685,0.028639600861990484,-0.02306776979459363,,-0.044125568153994744,0.06411825353623134,0.0019095060981368839,
ADM,0.06260592183136204,-0.1256374113444913,0.04062604061027327,-0.09735621989084751,-0.0814293141219494,-0.08795367518698231,-0.09829730945105322,0.06731823481864785,0.03305464021788706
CCL15,-0.02483049488504348,,,,,,,,
GNAI2,-0.0440604555318755,-0.097345216174127,-0.18887504501029265,-0.029232693295013285,-0.02137166003384721,-0.08193073557887869,-0.029099562853617894,-0.12566214626444447,-0.06196819588125912
COL11A1,-0.01521448318506585,0.003442647220531926,-0.2540658160187839,0.03473716849439002,-0.011763997598060813,0.10157178766381195,0.06809447368281589,0.04640087412005458,0.04894484757775296
NUCB2,-0.006939301741789829,-0.014375322204544959,0.08721717988418348,-0.007788958049273067,-0.010289031144953656,-0.0841507140495859,-0.013065036720237745,0.003296569902052578,-0.047975574213995176
CXCL1,-0.028972535299801785,-0.01837029466506767,,0.016177633980286616,-0.015503246178732605,-0.051235372632112426,0.01197693955050918,0.03100088957613179,0.05992471999186471
VCAN,0.012714146433223423,0.014916395970248422,-0.2591072942356653,-0.05537139168148694,-0.08809423001546751,0.035556973783875484,0.03848250741653632,-0.08273746077426579,-0.04427820848596124
MMP7,-0.023764068932898095,,-0.052990155950982436,0.004526592034522733,0.05789100706363176,-0.09342509212851276,0.03330950516694686,-0.04775667887584025,
PTPN6,0.04635448732596337,-0.05245576423125568,-0.030255680512801593,0.017015537312318633,-0.016347350282574672,0.03504057632783199,0.04604470089776131,-0.006291264888779418,0.061782752963359396
PTGS2,0.01255739341814789,-0.042299606135127836,0.03189761291291172,0.04996399934848273,-0.012816649330330174,-0.09571542754536233,-0.03498556557564085,0.00532553925709986,0.04384717155294274
XCL1,-0.016308795818340254,-0.022189266283934618,,5.9609786874343114e-05,,,,,
CD58,-0.006494926724467266,-0.05859801580745079,-0.10090629392673856,-0.06385916941299842,-0.022473501416182817,0.07558689234810895,0.0323144626546876,0.010350122385040602,0.07476271708611786
TNFSF14,0.026395671131853232,0.0032636983593938166,,-0.002941268127089382,,0.015322550050729158,0.019993721531380244,0.04295170683876877,0.07150519961537888
CNTN4,-0.004983429051709696,0.14495245746189403,0.07953100555795738,0.05796851910728777,-0.004061062971552022,-0.007303591828629634,0.0957651330187399,0.012108985970019808,0.1974223805753534
INSL3,-0.014609671117768666,,,-0.013328707769711116,,-0.017523262672194038,-0.03323886770680793,0.07183555036763857,
BTLA,,-0.023133048779463993,,,,,,,
MFNG,-0.013835780994778722,-0.00951507503383748,-0.15566217239990107,0.019848577188734628,0.0023059678878822585,0.033381191592012055,0.06971677216603953,0.019744721163714105,-0.05988144493889549
ICAM1,-0.010718836729979895,-0.12686129780520175,-0.07477703094697413,-0.045282929827596956,0.01259602473782964,-0.011854973059986586,-0.042944120187727586,-0.038571402063910555,-0.010915704797336334
PROS1,-0.06420944256284865,-0.12154715865505149,-0.09445569762503135,-0.07929771321640013,0.11000111827265409,0.054124092945293835,0.016372542435814402,-0.022539445837845933,0.031584001545142466
CLCF1,-0.05255552952102024,-0.0672008437449742,-0.020288199380355035,-0.031053445085952733,0.05448057366606324,0.0408004584378313,0.06330626657710461,0.0012656105035324752,
PSAP,0.018213114490602905,-0.07374665899176663,0.2312990080732898,0.1478290534480435,0.0680596572031713,-0.01790808935572467,-0.022826117373929478,0.007708953553078722,-0.09594008840218451
EFEMP1,-0.009910343617754709,-0.18073624929387916,-0.1421314726777137,0.030098108610415782,-0.021529323089922232,0.021038161524492734,0.08048241199119213,-0.013980423907891679,-0.005206824372847751
C1QTNF1,0.05009735185300609,-0.0072465008598015515,-0.04436003916082244,-0.041732816829446656,-0.05798300576339443,-0.056709050153184025,-0.07854240758427469,-0.09922961271540987,0.035721490677436775
ALB,0.08715687873585391,0.013192832251155164,0.002404989235195677,0.01572560343968754,-0.024724118894956976,-0.00415859609108031,0.06999264381303419,0.0073631364982827616,0.01965481694222177
CCL13,,,,,,-0.009076641418770872,,0.031228427351926418,
EFNA3,0.05133086731949463,0.002252645520481757,0.1678190679930097,0.005534810958115371,-0.04319097242167903,0.0752887978662592,0.05935674176863026,0.1528140385408042,-0.030912539499958848
