,MGH258,UKF243,UKF248,UKF259,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL2,0.01625011269029877,0.04965243720586486,0.08995293731454297,0.0597996197697839,0.03238882065139753,-0.040666453834328625,0.048389552280133384,0.07915890486317492,0.061932105605518636,0.047701731491376534,-0.009369375895710854,-0.0801756188682881,0.03506540979489211,0.008483704835029924
LRIG2,0.059914963568031304,-0.04869574395032506,0.009873206554665517,-0.03623068461963385,0.01580274895285768,0.08357141824318132,0.03588436049651222,0.012070334609854167,-0.009667807895826488,0.04575553025305276,0.029704237660664795,-0.005437402350964347,0.06326564426584656,0.05249278531891829
ICOSLG,-0.02245212667351643,-0.010439108146191325,0.0802156126770811,-0.00986913268335919,0.012861309879172077,-0.005706050306087205,0.011247619196354657,0.04198059014549009,-0.01634042740388648,0.019595164320964305,-0.017683987652014295,0.009539985425186406,0.03265471737298568,0.027759900284729376
WIF1,,0.02657654921295437,-0.02567977993723329,,0.04223376653453425,,-0.07202258979848385,,,,,-0.015645715708879966,,0.07560075603460042
NPPC,0.06988369725213536,-0.04933698025375393,-0.04268123803345703,0.016563265543773267,0.02803362378350516,,0.058396641466007364,-0.008342356550507048,0.017435005448256713,-0.01736066301474026,-0.029199772748960476,0.017640327811523283,,0.018015680937617885
LYZ,-0.0738920830566195,-0.08664356244199554,-0.032667917431939725,-0.0009857175308773797,0.010069324486368537,0.018479057716377815,0.013095650703829117,0.03176852060990527,-0.06611573860953619,0.02262429595560833,-0.03867622087320959,0.031084055727994813,-0.024387161993895175,-0.037179739101846125
EREG,,,,,,-0.022517323314301948,,,,-0.05264423112713054,,-0.02096285336347065,0.019071314882446296,0.025015321930994285
SPTAN1,0.07771353411036734,0.04020595299095026,0.06975055124112928,0.03346084608918541,-0.008886909401138602,0.01673377291714614,-0.08649879871243293,-0.008467380805776735,0.019196072261183004,-0.02552344117440464,0.04985891315346054,-0.010382523252827975,0.04559656715975172,-0.13483025649845212
PTH2,,,,,,,,,,,,0.045128482784507484,,
LIPC,0.04784752229075111,0.12890954587737619,0.06125763409579335,-0.020054259318648356,,0.05192691415649633,-0.007672307089273335,-0.057156877228214255,0.05401341770852997,,-0.03584124810196804,,-0.04741794267617395,0.004244094120240872
COL8A1,-0.006552766920165978,0.13828869140252448,0.01098224421671948,0.054641140298719366,0.020935500364202074,-0.14964220759106042,0.0535487013701244,0.09568248215549512,-0.07330434474298488,0.0012355371514045797,0.04616410180312575,0.039999895505408466,-0.027089800740535058,0.12083546833093517
GSTM2,0.05538169690049288,0.009716687794379444,-0.046047863094677205,-0.03564596164826661,0.030957426856119158,-0.037410230871857394,0.03182877266082064,0.005038597251414885,0.04665954376898685,0.006527307475477351,-0.021330916534557674,-0.03573212963512709,0.09311999857313864,0.026969175423147477
IL4,,,,,,,,,0.046994313025762076,,,,,
SPX,-0.06470118080306493,0.03906886977235635,0.02398984814449273,-0.03286115843693945,0.014956207866860612,,-0.023264507167683093,0.06140079562549036,,-0.020570781831293895,-0.07936806233678166,-0.04141930329001474,0.002186768519529687,-0.0641780090787843
MFGE8,0.02313957810634374,0.03552565032554305,0.026304962148791543,0.003348071798881727,0.017378397402616576,-0.029353798200052936,0.05853671474734149,-0.01680188867748845,0.20944135068940656,0.02503383699871802,0.05907423766453947,-0.030505309692875203,0.021095449962091613,0.00603165627091475
TGFA,-0.08971591019416372,-0.046574614763868843,0.060034536912154726,-0.03947265119918634,0.02743561171524783,-0.020582650272735422,0.026219269039000032,0.10153010911491576,-0.08730174846354055,0.029494083727174943,0.04382237624703752,0.03128954704117226,0.031249943482578566,-0.00040061979825463373
SLIT2,-0.038555422703862106,0.025401058331098243,0.01671625790012658,-0.013564103381654105,-0.0031263145156470466,-0.005859425459261667,-0.01802259927109525,0.03168038468443666,-2.1386325786749494e-05,-0.014066606972894432,0.04135240596566465,0.034585270521393006,-0.04784188970589956,0.08460304637700301
PLTP,-0.0262551336483595,0.0022518034961990486,-0.02421992776668688,0.013272992066966338,0.03279485899540422,0.11660776203918329,0.08057182779433393,0.03962827704359089,-0.079103089869653,-0.011457742716470484,0.036784342172805795,0.12156009123020556,-0.023460754314903895,0.088122316913844
APOD,-0.097818767567082,0.06250207456124146,0.02485823223045903,-0.014852591099299426,0.047509040620905114,0.10850410846628769,-0.08715240402628491,-0.10362785219659157,0.09571792928390566,0.11022239758262703,-0.05991575186243957,-0.12321243646686789,-0.01797437588273533,0.0030789668173463467
B2M,0.06489179037305613,0.10518063925444944,0.019839765901603402,-0.03121687199907891,0.04989325289771364,0.143342178412087,0.10158805393498739,0.058249499626118,0.16038950656131976,0.03394521107612623,0.05775389002805,0.07057460663660278,-0.01833486115026002,0.013420278751231496
OMG,-0.0849167143263325,0.07149131425192407,0.02188980703897261,-0.029919639206458064,-0.07912259647312041,0.032451767061113926,0.00917200790467737,-0.028081166918322683,0.022888981130199503,0.0422821247787819,-0.018599868476153966,-0.047690966950615234,0.034903690590298686,-0.11912347317812653
CXCL3,-0.030169513396384642,0.018347248797308393,-0.015600987196172611,0.03829242556124718,-0.010478995155537742,0.17367776097894527,0.05538639902325779,-0.009203872633799128,-0.14689192446285895,-0.048942020542229236,-0.02167419922493389,-0.023570346480180974,0.07422855740426768,-0.005107927604617769
CXCL10,0.021036996673456862,0.038519358451456105,-0.04468040374434645,-0.03907206837304802,-0.015918360616739288,0.036005874105969934,-0.018815136270789536,0.0037538132394929094,0.04456704732271507,-0.022221942372861753,-0.011791063614201758,-0.022997528964617913,0.009280620439173352,0.02335680575260472
RSPO3,,,-0.01868859865129172,-0.012959457213070577,-0.025446181554634344,,-0.01978390682582581,,,0.02228782110895437,,-0.025494468854791973,0.005682814308085359,-0.07793531286123088
CORT,-0.012601600019984014,-0.023654562570386853,0.03330091310898774,-0.02906257789402773,-0.0017044749130494257,,0.000987443067068491,,,-0.01733714188060737,,-0.027991621575878072,,
NCAN,-0.0827655023883263,0.0965617841562874,0.0862019948145724,0.04110188063743668,-0.03739663881364991,,0.008339341030804344,-0.17631163219643597,0.014402901305436129,0.05769820919239307,0.020474515089115398,-0.11349829708733106,0.12524905618386833,-0.06518811329611875
PRG4,,-0.011307130634938838,0.0975944238877494,-0.012790425393001325,,,-0.02313065747983074,,,0.05612810877038352,,-0.040134692985295546,0.04872756654601924,0.06433865333360125
ZG16B,,,0.0518831566116498,0.023405368691054654,,0.045011499026722045,,,,,,,0.05575934583509767,0.09674333482791353
TGM2,-0.006006643004959172,0.15998371319986276,-0.023256147657426764,-0.04662053138861069,0.056571158679627705,0.05160396661147644,0.0008557060818126111,0.07239112408669258,-0.09794274333371966,0.020385752462228877,0.014493407752999773,0.012845002174808055,0.043148095884918455,-0.017855920383968854
VEGFC,-0.037463557470733995,0.06441770757003933,-0.026270713420448556,-0.022795962811252787,0.021873174787076725,-0.021118617812466333,0.04698465934050291,-0.015094532201577282,0.056188177774449205,0.07618092016981322,-0.028588625928378665,-0.02872514489272567,0.016948463549738627,0.04920358488697611
WNT6,,0.02414386326401687,0.024404070484584945,-0.017690805250327613,,-0.04295264352973699,-0.02060191351444043,,-0.052092999222213464,0.019551195862752904,,-0.022337013991709707,0.011595625636032694,0.023129458997341024
NRG4,,-0.0210250351605059,-0.012671672619175966,-0.015566532812459646,0.08146587482182852,,-0.02753886999736868,,,,-0.022956253686585062,-0.02222530473057149,0.13142849478654825,0.0115307710212383
PMCH,,,0.07715625738695837,-0.02156894775815232,,,,,,0.010791865064034314,,-0.012796412833528368,0.041258926248132016,0.013323252985357414
COL9A1,-0.01886220894644965,0.002598777246687362,-0.02824970932158196,-0.01625810738790689,-0.020749703241336306,,-0.03137988766852686,0.01528414075591554,0.05297581605711414,0.04910835214438689,0.03163702626588099,0.05198495814156393,0.08820981990591727,0.17914303594421194
GDF11,0.025847500287897993,0.010855667114048857,0.0303091378643096,0.004374646004376995,-0.029666891697021747,0.03229234236299553,-0.019032380926265018,0.09695717246757607,0.012701696872713426,-0.023655438714828902,0.04513883802252086,0.03197562404803344,0.014012296817247933,0.005691665235496831
RAET1E,,,,,,,,,,,,,0.05961256884647355,
IL24,,,,,,-0.024222574805854217,,,,-0.01630342915206201,,,,0.12919401643480222
SORBS1,-0.05806372635100295,0.03166984759388643,0.08811666947886798,0.08864100265633737,0.04323807153254475,-0.03983204304238642,-0.019710596703910642,-0.0079674818502536,0.10454941205387507,-0.009164073699680825,-0.01771684346301837,-0.00012716721487467133,0.025597015940631785,0.0009136094323660145
DLL1,-0.04581382489040202,0.039946659723908255,0.047901179512409534,-0.011786402866474777,-0.010689594447469966,0.03997822557193551,-0.021695533482966437,0.12985697726048254,0.04699013604326759,0.07187911023555155,0.001963882170572451,-0.019832655684926256,0.03491758667184941,0.09690972899669575
TLN1,0.031077232902184625,-0.0523891181088242,0.06170362643928525,0.01589764735387137,-0.0632539051676524,0.05170132343420445,0.04850467199149653,-0.01809462144767139,0.04964524994383443,-0.00949378822774935,0.05118220593371749,-0.021301061438128318,-0.03241144939752424,0.020914769222775968
COL2A1,-0.035187859164668336,-0.008056922533624495,0.04313140718207158,,,,0.049702524525466925,,,-0.04249172371138026,,0.01701611189910445,0.016122907528121354,0.023428551637215668
SHH,,,,-0.013291351992955409,-0.01124685455201051,,-0.01834360805306918,0.0035732287397367596,-0.022211911779973923,0.0027883123064650008,0.017810210019578044,0.07927641363719995,0.04012713820540893,0.02427706691560241
PON2,-0.0002823589799111443,0.12977293615535207,0.05428991590817242,0.011612625448526212,0.039831388312011475,0.10523870570143794,0.013442110841823797,0.051732785016558556,0.1047235774974466,0.07943695247290718,0.03585571705519618,-0.017267888940867376,-0.009374799879857884,0.12140597085131528
ICAM5,,0.011580013372791988,0.03335595533651377,0.03463491451824456,-0.015112898313240312,-0.022929643250617426,-0.016409760347005028,,,-0.013118202079289569,,-0.007320779674313011,0.01195231062051298,-0.017981405664499107
HPX,0.1084064353190818,0.036459442596545565,-0.03437918452974057,0.09256341860726797,-0.009795388912976162,0.04126938342020464,0.02635864797222123,0.06864091182222352,0.03780318897211889,0.07526856490444812,0.08443506589937225,0.0310219874580311,-0.03352773726261268,0.1610155498923489
SFRP2,,0.09679719232914726,0.0945517360320866,-0.015137409538017395,0.0018851449805374699,-0.023905541740174504,0.022265394183987288,-0.01322816704637037,-0.03784914046101188,0.02014563807246855,-0.060724649463643296,0.011169985437473925,0.025397308912503684,0.06469518363765622
CFC1,,,,,,,,,,,,,,0.05364455074362487
CD70,,,-0.03341793357780717,-0.025729289199006668,,0.018986684348479787,,,,-0.020264824461818293,,0.0778230133478141,-0.008301525272149148,0.04709554907279466
HP,-0.06982054417650445,0.09119275422420647,0.03715175966542201,0.0018039674706735636,-0.01942253243068433,,0.0025234898458778225,0.07299488340678874,0.06032506579986428,-0.009622842555886984,-0.01235757245572259,0.11864580586863595,0.0763993541532159,0.002507235740661538
CXCL2,0.055015630100916584,-0.0032454361287987963,-0.008323859623757769,-0.030224690895624223,-0.01361319178051501,0.10392554842128993,-0.01766464998623033,0.011394685294027384,0.11817299631440063,-0.025584431537837807,0.06145240830404799,0.06100166822779864,-0.028960212475981708,0.05207071730891903
NPPB,,,-0.01774925009172154,-0.0004480946714570313,,,-0.02360575965992757,,,0.006052836529492562,,-0.019125561548563298,-0.027111483192651126,
CCK,0.08774038975767992,0.025784469703019598,0.069399787809481,-0.04741353812294344,-0.049695497874417356,,-0.07711998435468766,-0.03162719142455562,,0.06737275628476656,0.05016603011155238,0.004402332592888404,0.03803351790156926,-0.2193151542523704
SEMA6A,-0.017088755458298605,0.10293106801365876,0.012897524192300997,-0.02090651876965613,-0.03906355606619162,0.0698068834127346,-0.013398128551091302,-0.009778512351289544,0.039344428448397764,-0.03332305475593153,0.049647218826865035,0.026664645638418905,0.01937049813103224,0.10159706249707626
IRAK4,0.021526492288958258,0.09525582682123121,0.04560873223470926,0.011501558531344026,0.015372114258747658,0.03464758993999202,0.09143073134277203,0.12658038411454195,-0.08075210116137728,0.06683817628048876,0.009216532826925151,0.05834812421273318,0.026814828905363602,0.04907518760027143
GSTP1,0.09336319429296941,0.13253190746341384,-0.03906026415562562,0.00923209566193819,0.03161461408067784,0.019150132821518402,0.07798742897198911,0.06874882444817633,-0.02039279877623346,0.07329543874078412,-0.030723850026150967,0.011394533559825703,0.009689245955932145,0.1799054485525848
VCAM1,-0.11579638636837976,0.049656308176267115,-0.049940569588533656,-0.012672364348981302,0.0216291801338137,-0.04881907660150394,0.010817447713937205,0.03981837933153838,0.051097191806633364,-0.028173625668821988,-0.002597071573248268,0.012999807759175823,0.01972865845447151,-0.04596986889885433
NXPH3,-0.03595817437577147,-0.033670269152179855,0.07287606517046225,-0.007469493973789104,-0.0009675589113866727,0.13065612567105614,-0.016804091937228184,0.07555473786403456,0.0889798528028106,0.014876438236003759,-0.018956405280265525,-0.024707485723259353,0.07875586114957038,0.07636424394656605
MTMR4,0.030115883977137988,0.025492509730653267,0.09156456697646509,0.012350453707140347,0.03589636905028447,0.046158581150799995,-0.0104073183049393,0.0445957615218775,0.10191833635123863,0.0411973201996413,0.04039351646851468,-0.022626070022273338,0.09496333746887475,0.06484389812200497
LAMC2,,-0.04217333820928055,-0.013931305404245772,-0.02970850521572392,,0.0658731091091117,,,,-0.02141097713109366,-0.022195148759158675,-0.012420914611446841,0.05547345301260588,-0.031537229029055126
IL10,-0.03891322886372606,-0.0032299886678850355,0.0174271597541436,-0.03337650906346802,,0.09219167620316587,-0.021130510941945416,0.02950761576940921,0.0045628835169233125,-0.04069671540666903,-0.02140935248399494,0.07031781828467222,0.07476847558825468,0.09083657327732926
SEMA4D,-0.0813759443939794,0.040620222252497215,0.09860805109620861,-0.0011120957639068247,0.004875156587310482,0.06620725294580437,-0.0002479098622351256,-0.07780765883833256,-0.015671440849156684,0.059715955686151595,-0.01982706040228584,-0.015597875052713596,0.008271103739912026,-0.05762146384682821
TRH,-0.03439873481056186,0.001174606650725914,0.040203767953258196,-0.011784490332525072,,,0.03536980696038359,-0.0345210115061371,0.00019902414336063896,0.04331580755111954,0.11029609961728987,0.04958475425290997,0.09764528838560269,-0.05582989072660137
