,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.016820062815944826,-0.011006223742658625,0.03178888205017027,0.04185331880781764,0.06189305091858112,-0.01623453691959749,-0.03160719624875906,-0.008881262416955459,-0.004736222580969144,0.06832200543708596,0.0007509243495182837,-0.032606402143662463,0.0020888664076658897,0.05352627427645292
CCL18,,,,,,,0.00274323705117171,,0.041202180794229146,-0.018718376799554935,,0.020145321292012013,,
CCL17,,,,,-0.01574220298520926,0.14595096020446333,,-0.01361140462270192,-0.019242974261659402,0.002045751530907744,-0.0012081370326634253,,-0.01235352708768563,
VEGFD,0.005382174240063015,0.17329492696144325,,-0.003166992982061922,0.049461530838665536,-0.016405528623733897,-0.029366398322952313,-0.014587763924768807,,0.017770421230072157,-0.02439492490459682,,,
TNFSF13,,,-0.008020291702896691,,,,,,0.06979977886701771,-0.004167893585824617,-0.004849226680639035,-0.02238248443325098,0.0211914446116517,0.019604190587174625
WNT5A,0.015292046785960248,-0.03578130188498445,-0.04998302014988611,-0.07771606669944073,-0.012151642706401919,-0.014810840535050074,0.0922380525354485,0.004248444389230596,0.023196922608397924,0.011216046239336627,0.044617192693261254,-0.010165551792903658,0.0029829428275527353,-0.024076648668392778
CXCL8,-0.021611356346983242,-0.11944413213680458,0.010069096909373116,-0.05798053379448975,-0.008275780631402595,-0.01527754159052062,-0.049144093949777194,-0.027046778860365498,-0.024989131416692272,-0.09819157163067625,-0.01674872479210202,-0.008829097999673564,-0.034890878662850115,-0.05694211535281193
GRN,0.004916469813199925,-0.01619576545543782,-0.010092526332988905,-0.07991145462930994,0.011572331617215425,0.017297736197349475,-0.04821833102266812,0.03844204412748759,0.016791784273120874,-0.020258623503605296,-0.022899554399407593,-0.04209181786002304,-0.01764278943716231,0.02770719875003285
MIA,0.060635328060790014,-0.0268358613884015,0.09435850912450836,-0.01758906532239691,-0.012310494827338935,0.012747162275761384,,-0.01997861121660108,0.13574827603646164,0.10878035412321742,-0.02781652737600104,-0.0073596949142331605,0.09963785323889575,0.08802415469463044
COL4A4,0.03244798017854288,-0.02167258581753822,0.008368599164102018,-0.017152254536408888,-0.016435346959405277,0.013657649518744224,,-0.01937999406856662,0.04575599555149862,-0.023237507909810128,-0.03562976962584734,-0.04017019995038382,0.010839805197727195,-0.019363436543390556
TAC1,0.011834792865909745,0.05647495061394438,0.05573232148672604,0.12227712322851952,-0.03561051764122828,-0.01054026709800712,0.03494433798331805,0.027622075241567047,,,,-0.03438866147870438,-0.016239967516268897,0.04792841318427681
RARRES2,-0.007088668147007718,-0.051063490716437315,-0.036812517724404775,-0.060563971767287485,0.05601242270185587,-0.04441332515543045,-0.04070935924226613,-0.05186828277928087,-0.005426267520661552,-0.037606808650947565,-0.0531245317074301,0.05308868522420759,-0.023317610308933985,0.021775618173338323
FGF7,-0.026050785805319814,0.04610659563830034,0.11157400690562806,0.05049704980953742,-0.037466474725971616,-0.018758965291124943,0.0015590434181452085,-0.006828846846152984,-0.0022064131216046907,0.017753118381464393,0.0696223450612873,0.033186973168485186,0.0653487382615742,0.07235115560708982
EFNA2,,,,,,,,,,-0.018599694006820093,,,,
HBEGF,0.045899327281002315,-0.07532374199452668,0.04306854335189903,-0.011765384246368336,-0.03034629216723204,0.007408584896136978,-0.06338934336241642,-0.06519205896808926,0.021911362907747978,-0.011674833943472292,-0.05021448415383985,0.019457527852806304,-0.04874514952143469,0.08144880541686987
CSF3,,-0.049969792765557804,,-0.018146755159616626,,,,,0.019566706700311517,-0.06881714470372469,,-0.028575480012194607,-0.013006358266845555,-0.03613254684594707
PI3,,-0.04439454597600295,,-0.020433485820971594,,,,,-0.01008394403128687,-0.12583130930041778,-0.01965263810633555,0.0631578191097394,-0.028258495574920856,0.012124128641960951
PCSK1N,0.02451595204792004,0.03337912634252611,-0.004167987574188994,0.07177226701328288,0.01306490616852166,-0.02063573756040634,0.09839504212562675,0.10107758420409647,-0.017435886047689326,0.027903967516371014,-0.029396968287699998,0.025351356704459233,0.027006520110654103,0.06394506523273881
NTS,,0.03580433446764557,-0.028125484008888302,-0.022304544989113603,0.011368573582925617,-0.05222845335285239,-0.02643919177354116,,-0.026127748236750594,0.09407563708339965,,-0.0288197951331108,-0.019260643030349942,
SFRP1,0.004733342181847006,0.046638981841941894,0.01698454276591626,0.010963125361785552,0.021942782578582013,-0.00936852286871199,-0.030252319909992283,0.038300892691568424,0.01605344412876816,0.04177567372948021,-0.023629247944489333,-0.0225300723734211,-0.018813074482044258,-0.020873966972006434
CXCL13,-0.021702303944213474,0.04851566464166403,,,,,,,0.01778287387093765,-0.0009844048704021298,,0.017182701759519466,,-0.029308403698300102
MICA,-0.009318932876039259,-0.06045467251775885,-0.03907531782103887,0.0420527987082664,0.02172620531253742,-0.023828990787248948,-0.015541682439871229,-0.03214924519913207,0.05023278237463721,0.017229839737314394,0.07892587140549635,-0.03671094609152238,0.010021501175575804,0.06897352444233684
TG,-0.021912345741528803,-0.0014233489244606283,-0.020300872800538383,-0.0219015099242136,-0.01585967376764452,-0.016185976929917044,,-0.020446250352491615,-0.025569101774451642,0.047832328685603664,,-0.023518059157459206,0.039274518515579844,0.048211026215662665
ADA,0.007026234334705148,0.039013110393382726,0.03865474448445931,-0.021065576315857815,-0.011401120821952937,-0.026287328211316355,-0.08890978246513163,-0.03559997610303239,-0.022316134002506108,0.059099292222522214,0.0021038717735744434,0.04649925408507269,-0.008436039489626547,0.0034819090989275875
LAMC3,-0.004945468355430311,0.03743016568625097,0.02829869538200644,-0.031947715907776564,0.021186403827073222,-0.0031873398884956464,-0.03703653377127573,-0.017465898867646136,0.042701365345666424,0.04834118625200917,0.0182823269517468,0.034350704526702906,0.0014465958619479331,0.017128183940062273
CCL7,,-0.0018929324323533339,,,,,,,-0.028840782900693668,,,,-0.013629402696344002,-0.019227618696551128
NGF,,-0.01797363049223775,0.0076600337734868155,,,,-0.026439209181994727,,0.00643370708484691,-0.03165621228173648,,-0.03158252954492905,-0.04080602088917647,-0.0409492655258126
TNFSF15,,-0.020810636233533193,0.03291131357971582,,,,,,0.03420712418150311,,,-0.017744882507111565,0.034419492916899545,-0.03998954735970438
HMGB1,0.03162605657034816,0.008485545945804881,0.005193903754550534,-0.05583943141636294,-0.031554171408844964,-0.011475250502331183,-0.014014465187770843,0.03566622873553143,-0.03260763511129117,0.024012783763808034,0.08301141821644051,0.007635256908454783,0.040491716654867775,0.07002977823678967
ITGB3BP,0.03826701689864932,-0.010536903169029666,-0.04403493069639614,-0.011617380606383815,-0.07707362628318895,-0.007812857973439544,-0.01188423199237898,-0.05875493668002094,0.07573503212374955,0.006955594494180964,-0.02692378420446913,0.060929464606544456,0.033578656658420476,-0.0018350934310890086
AANAT,,-0.01875162784223405,,-0.01636886424002084,-0.014262697303464704,0.011992050441663769,-0.024856744945009113,-0.01825839735643984,-0.02530150446131688,0.06246821150068351,-0.028610967035628123,,-0.014420476428511906,-0.02206248860153238
RELN,-0.051421085437721226,0.05308346003724187,0.06344706228064528,0.08888571389369786,-0.03140185544827179,0.01934270897312541,-0.00037747767304230833,0.1153133473848826,,,0.02715351658848442,0.03141424561219238,,-0.03190048598201334
IL15,-0.027915993235360318,-0.023661381213401146,0.028668693763506937,-0.04269666818152298,-0.033559503216544766,-0.025203480121033624,-0.05093702253730428,0.02246902065393392,-0.027538816544126068,-0.01736784872451161,-0.021846510310285436,0.0007362843631917206,0.058269729759508386,0.03939183659870304
UTS2,,,,-0.01435807537834955,,,,,-0.021546082804903218,,,,,
BSG,-0.021856353894649575,-0.0036247974355880404,-0.013299971750640037,0.0326627168041484,0.043541712354778224,-0.01923233220839476,0.040648482533031424,-0.09155267663992041,0.07518163914189431,0.00589676488632076,-0.022694422877546878,-0.060174216094869164,0.023924171192847548,-0.0007727116663572599
ADAMTS3,0.013706787715452013,-0.047384239351365584,0.10331564449566823,-0.07201888792357136,-0.03920529084344461,0.01840393466277188,0.027575159338520477,-0.028138543012132335,0.009715861991637017,0.11526216671456947,0.1125911224032318,-0.014370888603602514,0.07072764071121647,0.01784006918715071
CD34,-0.033333890091595264,0.027534285732994684,0.08120046282687478,0.00982606531281822,-0.03179961360700682,-0.0015713224413611167,-0.01642329758437824,0.0377457694264811,0.09324233712751191,0.03920275976696304,-0.027471950818966823,-0.025371211039837995,0.005709414963906749,0.02395371037020687
CCL23,,,,-0.018625169118969172,,,,,,,,,,
PLAT,-0.054608529561894666,-0.028508106424661353,-0.03758429396407913,-0.0221669656500533,-0.028373956166160154,0.01336162435918089,-0.038576175720154905,-0.04186330767269069,0.06426194202529811,0.12128984326792797,-0.0645268884046255,0.08055224084998164,-0.006674040726526228,0.09284505278268222
NTF3,,,,,,-0.0200228536944364,,,0.06520513997114324,0.055861950482183426,,-0.013870463005048374,,
LTA,-0.016114407934128026,,,,-0.013736463908757535,,,0.003107183500833338,,,,,-0.019407788054821837,
CKLF,-0.030398545184912692,-0.05870202167749922,0.018027670694566195,-0.04468676221865537,0.005538367314884912,-0.0327044330901924,-0.007743658380720159,-0.06805127419169785,0.1008519920497111,0.10223110073421057,0.03067105700916829,0.04205335980851666,0.05831719595743476,-0.009954826434810294
CD24,-0.031114978102804825,-0.0019083035260438282,-0.007045716972689837,-0.009904892073646756,0.010174969482642713,-0.09760104702588926,0.012210302925678436,-0.016403572796807868,0.038611133499577725,0.03770926162657982,-0.05548102417876488,-0.017432453324317962,0.05013458313888931,0.03540205791757458
HSP90AA1,0.009201215278832232,0.019377692539016323,0.03418072251963767,0.07174810050300465,0.04243989551867307,-0.04272210984697233,0.08647068340952561,0.07058858738931277,-0.06422680640832039,-0.14120314423102015,0.049899714203391225,-0.002420181814047945,0.01764462638232484,0.03737528268674329
BMP4,-0.017082217036860546,0.023834174411668085,-0.009097059713754357,0.0632843363270815,0.02262570633487705,0.011021700894104949,-0.011810229784149692,-0.014429365130214027,0.03579934344509528,0.022143277377763834,-0.03907564904248922,0.026496319157252764,-0.04264159096076116,0.06813809257803323
SCGB3A1,,-0.022330873879100026,0.031096246679562033,,,0.07581017858743432,0.044182602789436115,-0.01181619687603819,-0.033493445800761225,0.0023486846754356247,,-0.016159365748802643,0.04410679640654339,-0.02131811204731014
IGFBP4,0.0752551458386957,0.022557544106925637,0.011546088198262822,-0.04989995913754952,-0.008056106176257365,0.06937371251594793,-0.07460246508293002,-0.05322552193316076,0.03577999436771989,-0.02453337974114842,-0.0059810337464090675,0.03726346257778871,-0.01396180363988763,-0.009176371269286082
RSPO4,-0.02605078085957978,0.030748355369434287,,,-0.01597634378052218,0.0024235194564974816,,0.0061373971790620215,,,,-0.024817258076521582,-0.025596840896449265,-0.027819924211439827
LEFTY2,-0.01631231738120137,0.01719304840952688,0.022413012861474714,-0.06365939863542201,-0.024458946964702574,0.06738506426141103,-0.026439209181994727,-0.020904613838433974,-0.02448255872193778,0.07853250498935432,-0.012062637155323531,-0.0337498314108536,0.043995031235625454,0.09150335250820867
PF4,-0.01465824419319975,,,,,,,,,-0.029410435956837736,,,-0.019407783563715728,-0.021792920816578885
ANGPTL2,0.011731283948634263,0.028369687635359186,-0.020597081665041657,-0.03709464315166401,-0.034492648883279554,0.030110910678508938,0.0003256076715192576,-0.04359962414202782,0.012400245144090381,0.10597699673032686,0.01952565692692152,-0.009020733943185814,0.0339476171609191,0.02115113974112982
LRIG2,0.04618472707256572,-0.025263880312030532,-0.009433936047918545,-0.06367546858713431,-0.0051358338799486454,0.009756248854034628,0.02476018305370753,-0.011396316761292455,0.030613857753881684,0.06075501354239855,-0.052557648012193786,-0.01757957280273142,0.023449552229625997,0.0022271893052016084
ICOSLG,0.013635846138617527,0.025388771537762065,-0.026186231591504978,-0.02293212988506864,-0.01124953176529149,-0.02986790632928343,-0.06721237756569708,-0.018466674160564366,-0.03462596348980176,0.029111353238177696,0.042049059779416594,-0.014251314676114082,0.0021058497541451156,0.00407789849363634
WIF1,,0.014143894496004774,0.010168639055419308,0.07084403827937603,-0.012328566084821505,-0.02961577777127042,0.1656229259757933,0.16540403594117312,,,,-0.023070045229047695,,0.029801704096021304
NPPC,,0.008010198078299727,0.008827086560724165,-0.03506059351676174,0.022320238708999827,-0.021872057384759586,0.029416575830242493,-0.04478081696753158,0.03797220314186679,0.007298855839986919,0.04745481290055883,-0.01632778476002375,,0.0181823930551869
LYZ,0.07372732445771243,0.009984155012260451,0.015199388039947323,0.007919274820870334,-0.04412116332086209,0.03742690921889353,-0.10771689245370795,0.021360876006921624,0.05716868311292491,0.011506316846767223,0.02593761631247541,-0.035278054443163946,-0.010553840522835027,0.01404380588893124
EREG,,-0.03626937130207721,,,,,-0.027198219697071677,,-0.014379274607334064,-0.050377555739520574,,-0.0058552766323004945,-0.000828893534602417,0.056396766001382055
SPTAN1,0.014567466873587752,0.06046021348669966,0.015062911123531487,0.012991014557563149,0.0033896589342802667,0.020181121499484544,0.06355957485175488,0.07875416989145027,0.042831869742328506,0.0659416305501596,0.03629565829367439,-0.005314795039142123,0.0293966630622655,-0.030239295040161956
PTH2,,,,,,,,,,,,0.009086038447376243,,
LIPC,-0.02206144091437375,-0.02495294985333202,0.09587648664501794,-0.042812535127631564,-0.01995346960066296,,-0.04871151575823839,0.013999573452345431,,,-0.03331723241711427,,0.045692420046361655,-0.03398475551175599
COL8A1,0.1003338186081263,-0.06503071823096318,-0.0038292088102279353,-0.03381966990184269,0.021081792154413657,-0.008617838355587399,0.012444978468349044,-0.07249715673166769,0.097905399285291,0.05296780346952013,-0.048557870479081985,-0.06851926831668477,-0.031175674272500023,0.026332467852857026
GSTM2,-0.02152439390051968,0.012506259218743456,0.013015477780201939,0.02545767421558566,-0.021333728322144918,0.008414796778379297,-0.030296799561495436,-0.047056751532503,0.04154513291149819,-0.0041653076724638026,-0.047959867251276815,0.040294467979937264,0.0623480926880391,-0.009514283223347072
SPX,-0.017505447056496815,0.0761796077758514,0.009919758820807489,0.04943690808424174,0.038993916885937986,-0.015430463984853864,-0.022811994113189023,0.15899515442371953,-0.029078605853964275,0.008367601620050754,0.07865855578892562,-0.04874536082316708,0.05149709749819004,-0.05596842168665703
MFGE8,0.023756033779840716,0.09942779128792346,-0.056132470229527255,-0.03397531905710459,-0.011368670021709831,0.028643845234231597,0.04054603447855838,-0.0581078334927448,0.020454383979883486,0.04434127343236725,-0.053396183961556425,0.004343440069095854,-0.005553738546661418,0.0427871667173188
TGFA,0.04173116851360041,-0.014559214399567512,-0.005041254226430886,0.014890513873580565,-0.010546439060170042,0.0062106686624602645,-0.023473763251768257,-0.01848825469549457,-0.021236922530268803,0.010241551121926408,0.050697668472476934,0.061589040909495275,-0.0009973279521494256,0.0676791516839186
SLIT2,0.09042929535631943,0.051113364398383404,-0.014940335944399566,0.16200437105845866,0.02010159979695204,0.019616804316551228,0.022249334221255915,0.12166316340839621,0.04624859972541943,-0.045949788859143095,-0.014155761046503991,0.025839903397576858,0.0330340759403343,0.007878404839803472
PLTP,-0.008113566885044715,-0.06022099624884463,-0.05125023429383137,-0.025012904183451395,0.046294916175375296,-0.02609436199089118,-0.12422812233837226,-0.05697928030802231,0.07835154461325095,0.018905896367222168,-0.08817089027507967,-0.03749148614451377,0.026699316783491266,-0.026385973290393615
APOD,-0.024720620387145543,-0.042525882880754234,0.028049546774412553,-0.0658854400940709,0.043114007947368596,0.03934356255000202,-0.08174526140911453,-0.02662295566476743,0.042411806893198796,0.0773005977466449,0.029861609349614713,0.04660185339034355,-0.09156510988956572,-0.06321110066355175
B2M,0.07972897847978795,-0.01319167414029666,0.010750182586846731,-0.08452351076512005,0.019585560564699275,0.005278072810813274,-0.11124046580384202,-0.08518516809418245,0.13584326702850993,0.10067897473794488,0.004727450625258102,-0.015269267753146354,-0.001974046458735775,0.05828645001094397
OMG,-0.03553883375203552,0.048511484442798486,-0.03912626325926427,-0.03317245033324932,-0.0019179610732251633,-0.03897801579613381,0.021291260488262305,0.05118219445179736,0.01568568441713253,0.06972114570455881,-0.051882534308160054,0.00284522390152434,0.034587915548125146,0.010274228656216956
CXCL3,-0.030135955062312945,-0.041683127971792105,,-0.02149153627316438,-0.02879629195194873,0.05215700310474202,-0.024621527294636354,-0.012195418143929956,0.03773805024314142,-0.013885637133731922,-0.020147856764851577,0.0012287957708211515,-0.0554710473134276,-0.0519512298959643
CXCL10,0.06317013001213953,-0.05109872065657427,0.0751807937870129,-0.05053715175179421,0.0452595875807538,0.042647165368574054,0.009591185258403653,-0.019379995292905038,0.027426955276228585,0.018341273670537395,-0.027143460703551364,0.009632145849034462,-0.019995030435139366,0.061274537070419015
RSPO3,,-0.009670312698701548,0.05612991262501823,0.016452955990717822,-0.012203429615789138,0.018223826138266192,-0.05841365362374538,-0.012743976916746195,0.053888649804347336,0.04017889078905181,,-0.004697599160456073,-0.013831178637134713,0.003448879900957499
CORT,-0.0261786959017113,-0.018324608071290337,0.0014190843338812316,0.033647133015757495,-0.027952426408607702,-0.02633546250386172,0.026285919947936078,0.010147178226485799,-0.03288612485241947,-0.0307765264109556,,-0.005029289123880651,,
NCAN,0.012182536798410696,0.10009423646844859,0.016318930187940624,-0.0680550032140077,-0.02838002721084606,-0.019365426404919152,0.09242168989404864,-0.05128442420373997,0.07779177122685503,0.09032461180203895,-0.045420814272933034,0.008170773311644786,0.09135021300583142,0.032260580336280806
PRG4,,-0.017866211493891674,,-0.023284120812337716,-0.0204171331147876,,,0.07425154153974131,0.009061652234674453,0.019432333478893046,,0.0502125921569491,0.06006378061598442,-0.030332776768775473
ZG16B,-0.01763881450217608,,,0.021903797695291227,0.09112450817050606,,,,,,,,0.006822889570788426,-0.018591596534396862
TGM2,0.032638655519622764,-0.02300628198933321,0.023841748407686714,0.002682102781014149,0.011573741175895135,0.0014393778426160999,-0.03357924094970734,0.027922120255455287,0.0018121173387695302,-0.044415291035070054,0.05591795573661937,0.014098904047007185,-0.020201146269356127,-0.03650730587627008
VEGFC,-0.02264891708315626,-0.02750201977930624,0.0657790642187599,-0.004313186814219132,-0.01947956744938839,0.02522154573333718,-0.03073386983307748,-0.01520585579868146,-0.03711643076104218,-0.041898123714114194,-0.02657535507223115,-0.04235602922977883,0.01642264387512917,0.004629601659091176
WNT6,-0.016312317809310035,0.09532892193622787,-0.027453687399422128,-0.02289688389524514,-0.0011477884026744065,,,-0.013270903092108101,0.048602628550065016,0.06706913427923837,,0.0018985911302785198,0.08015822543586976,-0.019210697101485062
NRG4,,0.0027647881549568726,0.055371334749285156,-0.029001849575913164,-0.020969227839597978,0.07500387403246704,0.05785447459890788,-0.017739404388096208,,,0.1952891734653047,-0.02100486398676751,-0.01383118018727985,-0.02888994192448834
PMCH,,,,,0.0516295810903048,,,,0.061886329162795996,0.06599860074827911,,-0.018868668479736773,-0.02982527881302262,0.004753707580711588
COL9A1,0.008720723779442597,-0.03274880373764535,-0.01194373121790688,-0.05148862620813613,0.008948937014893783,0.00275052840111128,0.01327699503555521,-0.020213629573697826,0.09264560624557458,0.07961731644785365,-0.00048377656052035664,0.02829667441105771,0.09326720592407887,0.029322135710610743
GDF11,-0.021959712940731298,0.003074239226494465,-0.062207256059965375,-0.0361919164231899,-0.004048069297708977,0.02543053807477405,0.06411001903990025,-0.04481672399630444,0.02043276630574341,0.05115313495500712,-0.02532021165318468,-0.007783306199420948,0.056933654117530305,0.021430547867548107
RAET1E,,,,,,,,,,,,,-0.015172706392259892,
IL24,,,,,,,,,-0.0218563119676524,-0.028941501508321386,,,,0.04922902102030423
SORBS1,-0.013972601044386674,0.03998434674533506,-0.04520647140568421,-0.023341348353274356,-0.004786223977304888,-0.05845504387682051,-0.029140407027115314,0.02382925771907227,0.041188401046505986,-0.01004606359375693,0.04810424483000039,0.03374666471851546,-0.013577297208539686,0.05077603889611064
DLL1,-0.007291076769315875,-0.013033438754279324,-0.01462516942280168,0.015962146672962522,-0.032835009629920205,-0.04945204490996666,0.004102151668492004,-0.03787021877878537,0.026670424633789967,0.1020572723157322,-0.0609126167055027,0.049127293422068764,0.06784539273017494,0.09163370816809319
TLN1,0.045902891396140476,-0.025353878257261337,-0.05017021678049778,-0.088493200721605,-0.02639350713815905,0.049304417357956126,-0.03397726527110996,-0.08648419292268288,-0.0015464499334026896,-0.03841793762565244,-0.022874936802391978,-0.047572127416696613,-0.06685216181148389,-0.024495130598057552
COL2A1,,-0.015957237200386047,-0.029742653610528948,-0.02149154358697236,,,,-0.012380853172219573,0.011365624400769912,-0.012749880305795746,,0.03047573619274591,-0.020129039726329307,0.05329445739813648
SHH,,-0.04045267593926808,0.012581699178004793,-0.01689496461846728,-0.040868013620476096,0.04610682387697972,,0.1594459095167778,-0.0018631065815886767,0.038581791003889074,-0.0003723812880357984,0.07776087620625323,-0.006789160502207642,-0.009527107827326528
PON2,0.005563803840661806,-0.04257787665168856,0.007978316315345523,-0.11478613088110966,-0.01519901627656167,0.0025437940411987734,-0.005177076487706116,-0.09331610621128471,0.10808021434331566,0.08486259870679437,-0.007573877662284782,-0.038587929249078765,0.051007782616448644,0.038253928421611245
ICAM5,-0.02099761650226061,0.0731656740842514,0.0161699428545833,0.14618342439332874,-0.0015555388138528568,0.012987985435250008,0.026737726409627766,0.08259905287344481,0.009091367157863628,0.002352838856191066,,-0.012589556142727151,0.02602251437840589,-0.016937246911350748
HPX,,-0.04526947880119428,0.09190040686362504,-0.03129616498079498,-0.021419751088300885,-0.015738064599208033,,-0.03003441153771477,0.06558711817124338,0.06125978106167925,0.10132510754929129,0.03161475596179771,0.02446852977567438,-0.022825839055501583
SFRP2,,,0.01968006716537576,0.07444924289125461,-0.017851961836265313,-0.01340083124663331,-0.043178172291835355,-0.023180352320157915,0.06257995078025659,0.05846290072088079,0.10535726317562397,0.0030479328181779106,-0.039645993369481464,0.012065832113899454
CFC1,,,0.002112138995359382,,0.12778087226041362,,-0.027938128237138298,,,,,,,-0.004978500107492463
CD70,,,,,-0.014198706675019022,,,,0.12878505253873238,0.035220958311792075,,-0.03876651584791804,-0.021101964479743513,0.0007345445955184494
HP,,0.011040720257477807,,-0.024694515202771567,-0.04150262741846906,-0.03060547877343873,-0.05482491939427043,-0.023824727813269164,0.056342110033287374,0.06252433575200667,-0.027330566844213852,0.02249761988573019,-0.0206899327846837,0.09895506363820668
CXCL2,-0.005007238165162556,-0.07025075994740754,0.01823440186297336,0.027747588827609148,-0.01710620851466594,-0.021872055672984843,-0.07239604426642082,0.037915106592799085,0.059524791388713444,0.03020616549090662,0.025747823382657305,-0.01199696782637746,0.02499709335808288,-0.018979328670510793
NPPB,,,,,-0.012028207169398841,,,-0.01520585690464696,0.02342532099550591,0.0027650326999489106,,-0.02820117520771934,-0.01403019191840939,
CCK,0.07184278559946952,0.07101986218248783,0.06831293289851695,0.06023225940659973,0.05187745657676225,0.04452765955406797,0.08220265933439352,0.12443460432474668,-0.009695938885994126,0.02507921169226524,0.008318555177261102,0.0020500162163227522,-0.018200946444349095,0.026389063118543648
SEMA6A,-0.0758886642131596,-0.04551180819034933,-0.050553152394791835,-0.0603732905709216,-0.03453105192232922,-0.00933357729087401,-0.05415464267367281,-0.09359553036105589,0.06156235348454456,0.0050846402921578835,0.03400803830161414,0.029025885542455616,0.05797556284438287,-0.020389924822908762
IRAK4,0.016526631751309948,-0.005380070596629065,-0.008021434403491358,0.05198831606817241,-0.03159937140411997,0.012982283222530087,-0.03199840040305208,-0.028944328579177395,0.013372498082012742,0.06551934456624649,-0.022926056670071037,0.0052499664518344084,0.07590707509690366,0.021759539989494876
GSTP1,0.011606304461802571,-0.04141864886839117,-0.04418662900319554,-0.0807699496528103,0.061614015534639265,-0.044379791364290266,-0.051960584923827546,-0.0783990557904,0.0736108779112253,0.11539981463928409,-0.00512698338159509,0.045198716234639724,-0.02407218663559796,0.03483652088710328
VCAM1,-0.03286662832752718,-0.029556488943059452,0.0003168930943230682,-0.050178437156599434,0.032222437173288786,0.05316672853812269,-0.0784621803581059,0.02908870712941647,0.0350007664801657,0.05679822103827826,0.0026069890235635284,-0.014333539150956113,0.025410437691639396,0.03294897019242586
NXPH3,-0.019387417864112966,0.038148491390246474,-0.024845178029538548,-0.043651694117348566,-0.002405814085257802,-0.03412321928181591,-0.03894203512697328,-0.04026220713635371,0.07855520779383852,0.008711212182035325,-0.05943663070377159,0.008237246742849471,0.05103038165354069,-0.013784552446839973
MTMR4,0.009233475374683619,0.011547425068996697,0.0031864329995579623,0.053367322343425665,-0.029389233466870675,0.04296231354394822,0.05887783900374639,-0.024446930105012758,0.045962240709481565,0.01929384327524796,-0.018269343912017892,0.03567419379242128,-0.04076768490393727,0.11383668111979924
LAMC2,,,-0.007427718806988393,,-0.015142170909140459,,,,0.005407348342827257,-0.038008312309917226,-0.02063211994285183,0.0017703083798822658,-0.026731818135721407,-0.027819939526233253
