,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
RARRES2,-0.026889093935591454,-0.09737401538758142,0.010132157342176575,0.07179597877740275,0.2614220151759511,-0.06273256105427799,0.2235624710058151,0.15609960184674262,0.027300075379782775,0.13685371973393554,0.08841904464362728,0.032616967445830924,-0.048591017182398194,-0.021959041644074244,0.009050327699376266,0.014126996859027638
FGF7,,0.03674649663907772,0.0034477342816761425,-0.00564931432727756,0.10879758408346735,0.04403252409648165,-0.026058223198261007,0.007405707702067071,0.12904078279478165,-0.02647886715401854,0.06325578096727026,0.07963849435636783,0.0629718226829877,0.10368081576668801,-0.0003184287244637866,0.07989404049139133
EFNA2,,,,,,,,,,,,,,-0.010829580795686957,,
HBEGF,0.04889181730096713,0.10917435677271808,0.0006492681837608233,0.07868099145077755,0.07894268480250509,0.04766917314781384,0.25355725211255226,0.11666165417667217,0.1457001598817849,-0.02763502851030945,-0.0076420960372553595,0.11258657332814193,0.07715033965224917,0.0258833478813931,0.02891272065952024,0.03278757863654431
CSF3,,-0.03959364609396439,-0.040823465955946985,,0.0068249119685184125,,,,,,,,-0.16206252679463343,-0.17010675694186847,-0.005434856977890664,-0.054961878629031374
PI3,-0.036669104968465115,-0.04696776637733853,-0.029826367337897827,,0.02013241996521263,,,,,0.06253361902018358,,,-0.30504664324650604,-0.3226661795816774,0.01459656839926563,0.0750858782306624
PCSK1N,-0.03398267989648034,-0.042102505720930654,0.010204583773421242,-0.02529001108834118,-0.06569850907389073,0.02678836497986318,-0.31076918797819564,-0.07038100054954789,0.11958183918131607,0.03252071517445166,0.04240901539426887,0.08041174186200478,-0.030355124532473507,-0.1258346053373417,0.07055367649376597,0.09778271764443613
NTS,,,0.022999283878679173,-0.023477179146170372,-0.022022141488918786,-0.006950446308700625,0.11200072043798608,,,,,,-0.050315229191531974,-0.013566522680827926,0.018681582754880514,
SFRP1,0.020039970632026997,,-0.03262443659720321,0.099879610725499,0.026861585225089298,0.008268979046073554,0.2579569917276761,-0.0029618452162056565,0.19968844711452644,-0.024187023303412578,-0.05877311517292557,-0.06167140045568466,0.027606703836447234,0.04191554306557424,0.03301601258033477,0.018176659580435104
CXCL13,,0.1025103914207939,0.06065448703887998,,,,,,,,,,-0.039472893859569945,-0.052353025343416716,0.031081007853328717,0.024673677986363704
MICA,-0.005411092614611384,-0.061148932912998374,0.0003789046419051004,0.04217833794722669,0.13956904294220357,-0.014105458060960982,0.09031208698934358,0.07680957539521661,0.1376643720544168,0.02496831389181872,-0.07403377979060097,0.06389592965629773,0.013659991030575162,0.1145413493418988,0.05121365691095398,-0.03877566627605933
TG,-0.06798239729299846,,0.003242264127028602,-0.027098853630760172,0.022273038995218587,0.007262850515015294,,0.05904092062062107,0.07864825861232953,0.030686971089866667,0.05033165421036194,0.0045871876468293014,0.013842323200650215,0.11324798696417271,-0.037971488845316856,0.0039323454276101585
ADA,0.017104929201509165,0.0484968354872129,-0.03856762883088695,0.006909179710231347,0.10807622888247813,-0.01830197588668777,0.20001974322022112,-0.0240596406921373,0.08787336505712408,0.056037337489675695,0.006979568401889774,-0.03349305532622143,0.031542256929258855,0.10507430591927581,0.033963722508614264,0.05387744451138924
LAMC3,-0.01517631402678707,0.0295994978469594,0.012341433053574305,0.005149745990941543,0.19939279718701905,-0.01938973976706845,0.06465522795508336,-0.05250849449996945,-0.039899420079892965,0.0011397614183743506,-0.12910775862993235,0.08031270263877614,0.004279361233047521,0.05919801520623275,-0.06643455568119648,-0.002750266239131655
CCL7,0.015346221046784871,,-0.024111229572536537,,,,,,,,,,-0.0888793195997962,,,-0.00884838347647775
NGF,-0.00734339652870688,,-0.012825743375589126,-0.025859574737613116,,,-0.05745205735061653,,,,-0.03161193602890511,0.16028424879240788,0.042501154588542756,0.05743609909391975,0.01100308559168467,0.03317138655946265
TNFSF15,,,-0.02009896284492243,-0.019312803316560795,,,,,0.009946173548399146,,-0.02949540291674969,0.04507721291926931,-0.042726503498862124,,0.005683006735529749,-0.0021141353299371523
HMGB1,-0.028100009383723357,-0.025379895855932012,-0.024750220076963342,0.04349596011622862,0.1751873724508627,-0.08132011671399983,0.20777107186924998,-0.0287748032523001,-0.0608390060034777,-0.06054055113832968,-0.1501747124449947,-0.05730090628396947,-0.06532140562913263,-0.08679059635966845,0.07682086746512157,0.02743528475859893
ITGB3BP,-0.08711690167944987,0.01996841655210599,0.01720808751052474,0.09301585183538419,0.203829558006824,-0.023175184813669,0.035740815935492026,0.053453504731527865,0.10536452759226592,-0.03127176981555414,0.052589264176841795,0.0540951260545646,0.09340628289114994,0.06332995901238024,-0.004705945814291797,0.02435857498452709
AANAT,0.06101794931470203,,-0.028597189855523345,,-0.026995116947327594,-0.018694107755084885,0.1217758011164891,-0.0005490908378035159,,0.1593191623475871,,-0.0473809820500345,0.06919581391200456,0.051005806016178795,,-0.00678985889036329
RELN,0.007043898095652329,-0.017924349584699344,-0.024789710409861058,-0.0686069843021735,-0.10648084064960582,-0.024500499150696603,-0.11180525746187352,-0.008513854065496582,,,0.005890736817894005,,,,-0.05856650011736565,0.009757496076073995
IL15,0.11310258870468581,,0.06070524034779802,-0.0223423924835834,0.07379904498140467,-0.015821917534610958,0.16316755485375084,-0.024837294804927728,0.04425816150494854,0.026516907184567052,0.06503692693504239,0.044168971010301455,0.03395090940206787,0.021842287258345885,0.03663220787741393,0.003563668064132206
UTS2,,,,,0.07193294029757319,,,,0.10512378621988078,-0.007439155215086338,,,0.014559118706431251,,,
BSG,-0.06744568564594888,-0.03192099722606394,0.04954867671067546,0.08095868053836615,0.03829838067814527,0.1305348159051548,-0.24179984082376038,0.11124018255207814,0.1929543483939459,0.0553520400578891,0.05892038052252845,0.053286101597418756,0.07392842332112093,-0.0080727551091528,-0.020063605023882023,0.06465685760471244
ADAMTS3,0.03468554217551733,,0.033943800819928885,-0.013972011530496327,0.27362660112493586,-0.02499439172457598,-0.027720189086470705,0.0405376320750952,0.23451819065834278,0.0031347827114242104,,0.010038660878679896,0.08737800538724304,0.06361261097996895,-0.03292952738096542,0.09676765532633848
CD34,0.03639222474553496,0.04734404987030071,0.007859144792665603,-0.0026894050180581485,0.11139225966989494,-0.03884776113711964,0.0924146488810074,-0.017212898576673585,-0.04397511800060873,0.026823370019682033,0.0734509723788535,0.07054647816411926,0.14655190783053998,0.07200496405250839,0.02099954243181123,0.0018171682082828559
CCL23,,,,,0.06005257248700141,,,,0.13917454383136643,,,,,,,
PLAT,0.026085865032879307,0.08914873305279987,-0.022357419326611703,0.13402413135138755,0.2573369858912952,0.05830434791877748,0.11133238060084844,-0.028549364595048136,-0.006215294699654117,-0.03794525930315521,0.014490588022996844,0.08514054398227491,0.14423577775816165,0.1363178405040585,0.12200457060235233,0.07773193716442892
NTF3,,,,,,,,,,,,,0.08021455809789758,0.16721233776834296,-0.03081318539074394,
LTA,,,,,,-0.027341806925462737,,0.07844291235417718,,,,,,,,
CKLF,-0.030783022560455488,-0.019424960474612247,-0.04878369878893638,0.10423342490984662,0.22260782332857368,-0.07307508634567997,0.25140747310336464,0.03948423559692281,0.0946216783414202,0.0003321950872722862,-0.04460390145053663,0.08282528375791677,0.11640547295546762,0.23600701352520348,0.10212412363114569,-0.043606608614660536
CD24,0.0208580018703307,0.12010496448942197,-0.03687273077962223,0.07318644520930752,-0.0010057233138708766,-0.09750298180394427,0.15145898546435346,0.04201863373593937,0.13033965722579993,0.08251115613957008,0.10141103104234993,0.1696143357356294,0.037012629657125685,0.06238178437192312,-0.04022931295356379,0.11949110606977223
HSP90AA1,-0.04909327370079518,0.0495282547942098,-0.011272791083953664,-0.10998473534227632,-0.26576255948532074,-0.07308505594606592,-0.39104348261060523,-0.11164615059720626,-0.0827175623468612,0.010143933885022334,-0.06203021669358254,-0.08374984929706279,-0.3572894875958206,-0.4034564765972183,-0.054773046597513614,0.09848380351036674
BMP4,-0.001925666050978101,-0.028900982906911066,-0.013067018124416062,0.02968648144041764,-0.017828606732961667,-0.050795289413279265,-0.0514281803950165,-0.029452601893021225,0.06448583762897644,-0.07417639957058114,0.01923705446521295,-0.012960276250630951,0.12969633448083837,0.018132453364600908,0.04746004101017292,0.032764977860699596
SCGB3A1,-0.006845620693478196,0.014024382733226558,0.01201183679277147,0.06430586773732345,,,0.1932404615271091,-0.024118714811006504,0.07494534823037691,-0.02640703112926983,-0.07429707293655899,,0.05174641123394913,0.058550212449212595,0.035284408966459485,-0.004853632604470145
IGFBP4,0.04580732280185219,0.003768745210837292,0.04514520295096675,0.09557826699267012,0.21690737643156213,0.049113926208444486,0.28890687121823033,-0.013799015288161997,-0.10743715680307038,-0.06273091350347143,0.04445083857755964,0.025999524924793113,-0.12274068823630449,-0.2144936947843845,0.011734629960422575,0.029874357455444395
RSPO4,,,-0.009248953811294697,,,-0.031800185981150766,,0.057045622770719825,,,0.08486550180057367,,,,-0.01773613755412599,0.06164310541820119
LEFTY2,0.027719406122569422,0.019088304456205834,-0.020526758297665218,-0.01562170192016839,0.2631873021009089,-0.017866276903211145,0.13400899488006845,-0.007717073770832185,0.05584646984374109,0.10147023350751198,,-0.00904544856668282,0.04816333678685568,0.04880344038846113,-0.0385928659480773,0.13967671719021632
PF4,-0.02177328783991198,,,,,,,,,,,,,-0.016184885572874803,,-0.0022931594390793193
ANGPTL2,0.008176215272207885,0.05489472655390955,-0.010279185366433553,0.12932123138441906,0.2690508234592241,-0.01992207031619712,0.24283075014489008,0.05399238825233194,0.04074520925084329,0.084081965871129,0.024204188000478404,0.0077995050790224075,0.1548350597758064,0.15122584739850023,0.006556470454540068,0.11319155480036287
LRIG2,-0.005942935696170798,-0.0008384242122198771,0.007737257658004146,0.07010311870047659,0.15732283400250777,-0.010171728085598186,-0.06223908156427193,0.04596402794431676,-0.010900840183013162,0.01677499066904714,-0.016917086086632976,0.10061282484165553,0.071708746218839,0.1253720483969162,0.0034389565745868754,0.05081555497271739
ICOSLG,0.019624439636957675,-0.04969400056105063,-0.005266506572662443,0.01231636247409636,0.08583336134687553,0.008601257852810086,0.05844262418541962,-0.010928922225310505,0.10161621625699781,-0.09291511936228801,0.030732231656250015,-0.007245338625627698,0.09129873217219789,0.13786702359883188,0.04707686168569737,0.04846532122925556
WIF1,-0.024323890435892163,-0.04511879098184848,-0.07347098691571981,-0.13391778278496333,-0.1603605590771453,0.16687325789425345,-0.1180898503198471,-0.05747499389724564,,,,,,,-0.032309369028199204,0.1342475379739603
NPPC,-0.018163824805033577,-0.03753163379906401,0.018295243016132143,-0.00998688209886798,-0.07662743586345949,-0.022661014071652108,-0.12771672356311847,0.150074726937457,-0.04611456995232639,0.03409827963138402,0.06754274708515894,-0.02685100213544248,0.0012869041636304653,-0.0021173863647945025,-0.010664127782924923,0.060186704925231864
LYZ,-0.0030578025140984674,0.021168684299286835,0.03360318798011041,-0.02732358805289486,0.14982058090436412,-0.009283261524677162,0.357056719622579,0.013681210046353547,0.05395659230664141,-0.0004545450784829054,-0.021920085582410088,0.11108152505809814,0.06338535417289679,0.07107284900752842,-0.04317998078829621,-0.006378954080150428
EREG,,-0.005007981163818032,-0.04147534524426118,,,,0.1498939515828202,,,,,,-0.007426919998592123,-0.020484131457749813,0.055060751852303455,0.018379996773876736
SPTAN1,-0.08427324178075471,-0.023131385307918948,-0.01970541265391073,-0.07200833166320121,-0.027460632990776435,-0.09905761053159345,-0.31111193736781717,-0.050794408662531536,-0.03389530091476345,0.04804020850896473,0.040012454102126886,0.06317155723941692,0.024831156711621394,0.0869703588254362,-0.015137386975673116,0.03688935740940995
PTH2,,,,,,,,,,,,,,,0.02968992352751339,
LIPC,0.036616692750904296,,0.09459970308223016,-0.034647321853706115,0.07995758308377242,0.0020426028110579666,-0.040398394168386774,0.05439289487121276,0.03733889382081331,-0.014463729118615315,-0.018763585926840673,0.05393443320842027,,,,0.029081177493818958
COL8A1,0.03881255142392257,0.007235178579437482,0.003879642437412533,0.04485387669191465,0.06724112959532066,0.09921616206980292,0.23291111241403722,0.08631986406944646,0.044595175887304835,0.05144409722107363,-0.11191348513232043,0.004121045758486794,0.23084902638914315,0.11764500819007129,0.015532194918357979,-0.06204377556837862
GSTM2,-0.011124067593419893,-0.032765292903321544,0.04702175499105356,-0.01889350130636064,0.09791944988139228,0.05348820357276855,0.06964811879468753,0.11767718308742202,-0.00484185816580104,0.06542360437897794,0.08015402508496672,0.049230464960127014,0.13950803733663714,0.07212841318697279,-0.016440483596641894,-0.0432514748448132
IL4,,,,,,,,,,-0.054331758207094204,,,,,,
SPX,-0.05170052757593598,,0.10259748814728935,0.0008312389146640272,-0.04703766392129119,-0.04756905975140087,-0.24972729690134834,-0.02678796206567306,-0.06032191002172805,,,-0.07615526653455156,0.05644787088578481,0.10589913779875783,-0.02828897789751908,-0.03969355799812777
MFGE8,0.04615578088810108,0.020140464317487297,-0.024777269859619377,0.07084190236474133,0.09188284518539376,-0.012060466707554715,-0.038029039373263664,0.04994101080928808,0.05990012048375581,0.10619088107142019,0.0060856568367017826,0.004965420454913007,0.018541570899015248,-0.0032341898577421166,-0.03180811389531331,0.019295081386094273
TGFA,-0.004517716129688142,0.043683688017716375,-0.05937177527894795,0.08737244069257802,0.10088704696211856,0.07894664231089582,0.09945275988361468,0.14651065297978175,0.024893161544288223,-0.010479485576275047,-0.0694542516220851,-0.021021382962230776,0.13176048422470088,0.13600748806922075,0.0609170245613043,0.0032870070162522185
SLIT2,0.0032332426857020003,-0.037580739407332364,0.05082244558125286,-0.01779115528496901,-0.04918721569813161,-0.06724331554003332,-0.13755291561352986,-0.05857690898874981,0.10885400701526855,0.018914854933684094,0.017837973690404824,0.029196238741730263,0.15547895015901766,0.14585030178369582,0.04807814368829231,0.03939946253694487
PLTP,0.01843242962831309,0.01014878258863999,0.0058870159295662736,0.046736792589302925,0.22970370972921045,-0.03117929576625563,0.4842901894094341,0.007634312357722118,-0.014594616942352185,-0.01908733493923251,-0.039718877169975846,0.02815304418256246,-0.08474864504081539,-0.14141522577078608,0.025046020113352614,0.07626292534743685
APOD,-0.028229758113078336,-0.028394455645111238,-0.03327490992407694,-0.008335326216538185,0.028392567563618135,-0.1106411405625611,0.09192384287620563,-0.05495004439088924,-0.1925560177808451,0.07295984466167367,0.002272585608636762,-0.20760668318156472,0.3767443265596886,0.3013450507639489,-0.07134742125845789,-0.016146686290270416
B2M,0.1063361493068772,0.0017371734930226917,0.05566583441736483,0.13486652189240356,0.29091077224885287,0.010125460123142955,0.5512624406701309,0.07631853817987867,0.19203174491689703,0.03703173816268196,-0.010603834482920191,-0.05029431510742329,0.09384646483549011,0.13088952703300083,0.06366809716664446,0.08276671424405675
OMG,-0.06502148288629746,0.09355218326843838,-0.030260204842436973,-0.07699505068477318,-0.11386098959351638,-0.13029527628883536,-0.08674658867973416,-0.03688840237953339,0.03508292782708869,0.11688567906788123,-0.011541131124157724,-0.07231422935766167,0.2748643552103037,0.30730939945930263,0.026375646225076575,0.054804415078817836
CXCL3,0.07949284131363142,0.07306802554457925,-0.03401299587549827,,-0.0029186142541660558,0.053645837000829685,0.10019052768392339,-0.02489276501569609,0.06779888218793359,0.009268317891447171,,,-0.1255234051471091,-0.06997487386322274,-0.08167767235775865,-0.023651733640780746
CXCL10,-0.010630534650600734,,0.05578522772363012,0.0578042939520633,0.21219810739044181,0.004040108178653959,0.11424073291423192,-0.02171437136156001,0.10171925471656318,-0.09008460493458291,0.02355506013668379,-0.016553727607779147,0.013484225080659806,-0.001627162775067434,0.015690266121429944,0.10691023596306147
RSPO3,-0.042433497804369495,-0.027836031894955718,-0.03805449907896541,-0.04577522632836208,-0.06174044110019259,-0.022050850030604384,-0.10931826068112376,-0.026012459680352578,,,,,0.06242839358957995,0.0859438246677999,0.0631694843615465,0.01402554573043209
CORT,-0.007003989215598478,0.01339135375734261,-0.014570582515695355,-0.03602497722008199,-0.08717681846720789,0.0362975859104003,-0.017308596748491018,-0.03960339241667766,,,,,0.03369827051509233,0.0919304504046326,-0.014780606299780683,
NCAN,-0.04254365953127124,-0.014690432174042896,-0.032728792403270666,0.07462788498096232,0.13001069967121048,0.009338383558815463,-0.16486629529092497,-0.016824561806499515,-0.09629466722050568,0.08628115619192603,-0.0514792646317243,0.021082979920041135,0.23270067332716535,0.24230917729882212,-0.054425954049252004,0.03726765831245517
PRG4,-0.0007868227731501533,0.0779491532004551,0.08129431781981185,,0.06548040918250425,0.0007094986742233457,,-0.007913657075395188,,,,,0.06921413424476344,0.0650096183567256,-0.04573650496866348,0.06003365642076882
ZG16B,-0.010428667574166493,,,,0.018273604432913638,-0.021725547650011365,,,,,,0.020512511534985515,,,,-0.026688035044873822
TGM2,0.03965824952196061,-0.04325928040576445,-0.016435109188237783,-0.026639960325726127,0.14679957235439325,-0.00010691789519612675,0.10516233112301732,-0.05286142976538968,0.08413077966791335,-0.06947338806585722,-0.015667410414891215,0.04533729876884549,-0.005880990982187419,-0.07929250803684391,0.013213103106218671,0.0011578992059430029
VEGFC,-0.035045118995359684,0.02480383146430555,-0.015344731876762505,-0.011726817508453004,0.05830469004574123,-0.012833203698939316,0.016782023192913886,-0.020246044740608288,0.005253146586431239,0.038259021060767014,0.04641424083854036,-0.034715358888442724,-0.016556944247351497,-0.01843798888503352,-0.021567154916518918,0.02596449795652248
WNT6,-0.04324065947188817,-0.03383654807818396,-0.03754358395973682,-0.022916410508544687,0.04486230215330874,0.05398701291689607,,0.026072415332236316,,-0.08680895857477947,,-0.050090877805533215,0.01794285572335394,0.04096565938731321,-0.023383831655558813,-0.04261546270271081
NRG4,-0.028771734162439586,-0.010004095960188447,0.0009197667126214541,0.05039851342355089,0.0446673450997698,0.007395640270427758,-0.09559871529872513,0.027340091371284556,,,0.07514912011439469,,,,0.010757534631444982,0.006400336583063536
PMCH,-0.011421914989030621,,,,,-0.031800184446448325,,,,,,,-0.03392622355317134,0.03447834822946891,0.019570627553338125,0.07620681376801501
COL9A1,0.017392702824294996,0.0693667815529551,-0.0016740860389981372,0.11449819501657259,0.02552463090348064,-0.030814267647712702,-0.007247438437885562,-0.041259194654414556,-0.021040971002876878,0.02520261949028308,0.10904815194997117,0.05297004566248541,0.17355541725444928,0.2158730396933462,0.09864288133443466,0.05527125776684678
GDF11,-0.021974840463024163,0.10293838776390685,0.011570388295526876,0.1178115628519334,0.1633573487209537,0.0004337037419341786,0.04263273697102026,0.0314814191976251,-0.03687227761433339,0.021833309952537586,-0.0491301529305664,0.07210708274040518,0.034682056978111886,0.0008359483671439956,0.015545825061251862,-0.013326023091956277
IL24,,,,,,,,,,,,,-0.05551262516952629,-0.0753839322352312,,-0.04202358415915926
SORBS1,0.031790717060522965,-0.07822073579606753,0.044614928232835305,0.02699572634918732,0.009650943317235896,-0.09453552259247,0.14269660376265078,0.0358618570649883,-0.0166071692328343,0.03803315640236106,-0.08360297136747433,0.04641679504395947,-0.0006443608499986981,0.09575422829623337,0.03952536637765484,-0.007535130698324347
DLL1,0.05883441383603841,0.07004041698769804,0.0349556900726535,0.18617852579222224,0.07588855161853439,-0.06086598479503903,-0.007054137433806098,0.07940858390719815,0.12426853528789154,0.010028210312643011,0.11259281295026577,0.16362969128995125,0.20134014179671736,0.31887969742435324,0.026109964317391238,0.04254566709553333
TLN1,0.019670400424169246,-0.006944371565444507,0.027673329767508408,0.09249989888202731,0.21679884880792047,-0.00478894826742053,0.3093736799209205,0.07680894112324496,-0.029180499447432114,0.09898831682568943,0.06265843724043278,-0.002929059411600002,-0.12149622340255613,-0.11292218465975765,0.018623445235286397,0.003943526912412022
COL2A1,0.007671682833969361,,-0.009054130150720595,0.07918137981769395,0.012687520243660558,,,0.031016340624566204,,,,,-0.04922366642284607,-0.0034696231710947723,-0.018481905314632334,-0.030925089271496137
SHH,,,0.03183183169958711,-0.027098856527727054,0.031030161721260174,0.053804649994911274,,-0.024118712702880685,0.18513309864909674,0.03762329837095097,,,0.053222694271152476,0.0770089391507182,0.04701310372551055,-0.037376020266867274
PON2,-0.007051911160516694,-0.01115155803277061,-0.024035641782621183,-0.02487592837268208,0.222528345490227,0.0033517727316422314,0.12476192386378941,0.013775587763027397,0.005193709616006424,0.0855919674102822,0.007656109004250965,0.05592366896719786,0.17924075122313973,0.20798863289237238,-0.0182339788796088,-0.041016176906231626
ICAM5,-0.019582392923054796,0.022620319293594874,-0.021586801410448032,-0.04399607177320535,-0.08790216767536461,-0.023154678253072273,-0.16430307573148137,-0.04710254308886472,,,,,0.007500790007051472,0.08905185126942308,-0.041356715136273314,0.04462420918222792
HPX,0.06245136708238116,-0.015412837040399727,-0.01571601279880349,0.04235323726141426,-0.03298269814155814,-0.021793165361563196,,0.024005945381568947,-0.019650229410866082,-0.05325906817774408,0.10058336027185154,0.016401219050652168,0.03291715855815949,0.14794863900802033,0.010023358201461819,-0.0012332656051523274
SFRP2,-0.024755744500375314,,,-0.013761712241788893,0.007032803515132825,-0.0032889833861344205,0.2824299688585242,-0.04731474201841446,0.03781747385389394,0.021408845389947844,,0.1016525660768913,0.037798781414531905,0.04724690432548609,0.033177153624100536,0.035879106251452055
CFC1,,,,-0.03872312814213415,,-0.017158398512820562,-0.06375209914079054,,,,,,,,,-0.006774977849174036
CD70,0.00011474322222361227,,,,,0.0337274806751777,,,,,-0.006488983342629305,,-0.06902029456330543,-0.016444253283828366,0.025915639892880073,-0.10360402236191733
HP,-0.02032167055610396,0.040752474219645576,-0.0508499224516489,,0.10536513529654323,0.015171950428799758,0.3262845357601277,0.0479060188594862,0.11815899695257855,0.046848175588954453,0.010833173560895531,-0.0067021881073925805,-0.029144670336747718,-0.06535558617444122,0.051369480281304974,0.20316658031400886
