,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.08269377228800329,-0.08869144138059218,-0.07834465663757492,-0.010338276530085675,-0.0826853133750048,0.016202356746602906,-0.013957024001058539,-0.051210866498341306,-0.2135277231977248,-0.05609755559618057,0.03677917275335019,0.08887064733291623,0.04163063330200679,0.05435199355608401,-0.05816749591482967,-0.04406333794754952,-0.01790454655700734,0.000760899571913588,-0.23970224662782377,-0.09643648765617005,0.025505091654738042,-0.03814394599691989
POMC,-0.021499912593921984,-0.042689376330373334,0.008872286975225192,-0.015136237832838385,,-0.0467231598005827,0.061118765014138904,-0.03896545740407077,0.00782755737286274,-0.01264273296471331,-0.014088944402662376,0.05345334096537156,-0.02453574610870869,0.03689830276233096,0.013521161574495944,0.03017874672760608,0.01639821375502167,0.040842369291639834,0.030166907826492922,0.032198667112846385,0.0702248934702659,0.057846711192633314
CCL18,,0.08332285153923047,-0.07992458507237103,,,,,,,,,0.1797711310732123,0.0655710805102667,,,-0.02348426354366607,0.03397027386864836,0.10742075594186064,,-0.03502698224372536,,
CCL17,,,,,,0.009446115974480073,,,,-0.016296186023531084,-0.017336618169668572,,,0.04354417080432019,,,0.019339473681943515,0.036757593013982306,0.013376451086549411,,-0.02888802755296279,
VEGFD,,0.06919898937828925,0.019532953296811775,0.042384639234475156,,0.16535300807933662,-0.009331857644036852,,-0.053258759294747826,-0.011167105632653256,-0.0127166190865529,-0.020965956112290372,-0.016577341890623296,0.05704288321210437,,,,0.012437591037670991,0.028937168683291648,,,
TNFSF13,,,0.005314927900606348,,,-0.02595963766366254,,-0.014323531504937289,,,,,,,,,0.04322246503979366,0.033311808815475,0.08071889654899245,-0.029314625584126938,0.10871930150500995,-0.02495785011614568
WNT5A,0.03676151708333713,0.04539224523521867,0.09351516101418847,0.017096157422109598,-0.07784584488814895,-0.022575031149185965,-0.016933529226079495,0.053815780768675554,0.19439736001338837,-0.014059505650260975,0.007424224635026177,-0.02531770280273775,0.01813423165098798,-0.034148028964205025,0.055025443661853114,0.07730675831118206,0.008172210378394993,0.08590092904387907,0.042701027628651564,0.0037685507107021745,0.10861863780791928,0.0979233117767249
CXCL8,,0.18675584851558058,-0.1120701320756086,-0.02585335669266266,0.15371824929000652,0.11724201296039673,0.010412086260853225,0.033322032939791926,0.04076286925585397,-0.021617650401341424,-0.011842268630378487,0.07828752376903658,-0.010749825911109522,0.00020484824123181655,,-0.04134774340700631,0.017862219343371642,-0.023705720355695,0.031107147718939774,0.0010393609946774906,-0.05627863419643238,-0.01211765438233723
GRN,-0.06810719479223615,0.051121406991473224,0.3406533149575534,-0.002861664150757403,0.004765990889940885,-0.03212072354184812,0.08939128783529068,-0.010152334414197356,0.2321084024091458,-0.0016860647202964502,-0.009941016710021925,0.07740372693953165,-0.03653699504689976,0.01755972477455163,0.06010140298200551,0.07936078258145132,0.16973090281640774,0.062481835430853915,0.2262951611019523,0.0655036693929339,0.14043607002148353,0.06834216355766083
MIA,0.01886164423614261,0.04281031704919441,-0.07038399716489437,0.09899759568409343,-0.023353474492496747,0.04159636986204745,-1.091954401377076e-05,0.030256019170007597,0.10847148478352375,0.022225678734175927,0.0051317390495756055,,-0.022481853771549737,0.031112816484963536,0.10407953697265107,-0.03756363354895833,-0.021151725474374567,0.0456985637840387,0.20594868363550092,0.005553008077742873,0.14997350746693974,0.013846821687187497
COL4A4,0.04648416102666001,0.021901756509573284,-0.011524387682326196,0.04154074001572224,0.001814957299436842,-0.011184661094812245,-0.008968490889234307,0.09582907495295963,-0.005697423931123278,-0.034688752174954526,-0.024295809712158827,,,0.06135414944615599,,0.07002376210453892,-0.04949602439894454,-0.012734208370307866,-0.05220582548120069,-0.027294909109995717,0.08992579215573666,0.08876074164599926
TAC1,0.023641444669473575,-0.03326735126172939,-0.08964733331197108,-0.027315089198431543,-0.020683835889839377,0.012581554882137622,-0.008981506483540727,-0.006109670324346741,-0.17031558672086805,0.0005874436873650623,0.022710940739745975,-0.11732139706590691,,-0.04203123601245363,,,,,,-0.04451203671513351,-3.6317392709464523e-07,-0.042100564032498115
RARRES2,0.052042531159976736,-0.04358841822297145,-0.10553941130279562,-0.013150119270519095,0.010648470236019265,-0.06748005592454408,-0.01330446877634252,-0.01204277179237065,0.21000776361847426,-0.03443358008839774,0.012326699820121453,0.10059480863665833,-0.04615559536997843,-0.05674053854658215,-0.05940239798470089,-0.060725099251368375,0.03212326582753159,0.09924201088692751,0.0024695996580595685,0.05042932252136442,-0.06858753772030562,-0.005149015379253672
FGF7,0.009389256391195202,0.04231939464068935,,-0.03116418269800549,-0.013816220737468857,0.025202983158307886,0.02912429047023724,-0.018979622528774134,0.05621334289209204,0.005609639126529649,-0.003491842162864664,-0.0600461970616239,0.09863109657626104,-0.05030788127157395,0.08031757744039052,-0.046261809287855137,0.06433304888628634,-0.01269218915972849,0.05713571248682763,0.009750489966202262,0.06260814920720051,0.014561170464845825
EFNA2,,,,,,,,,,,,,,,,,,-0.01436935261714303,,,,
HBEGF,-0.0187555289061094,0.11552859185346266,0.2862352780267788,0.043551687789079786,0.003286791244931835,0.02640219993428836,0.08168676645333131,0.05701550034490312,0.13024391923814438,0.02800698192417776,-0.032657497116861466,0.09847771251171959,0.05588702868866942,0.0013578942653056114,0.03634586168455161,0.04714495862814045,0.05967541033023596,0.1344560052702789,0.04277604102443405,0.015983856261303008,0.034881169017054216,0.12957276987339258
CSF3,,0.12931318609322073,,,0.047635651182333684,0.11415749384877794,0.057456180995783,,0.1318657860956077,,,,-0.024904575699241517,,,,0.07155834086907342,0.03623240020102504,,0.007891823279804349,0.034593247784180145,-0.010913837776769303
PI3,,0.10362540664556605,-0.051741862455387644,,0.029431853864154475,0.08576160513123363,0.017624324526737088,,0.08096997763948226,,,,,,,,0.014966558915626592,0.03072394075662373,0.08301939913560358,0.007939094775006508,-0.1099764221333742,-0.006436669988934471
PCSK1N,0.07318440921339066,-0.12575816517394728,-0.047242727179919466,-0.008872541704343791,-0.10671922955687893,-0.08757281721877269,-0.03750447140806544,-0.03725159625252895,-0.10097040625668872,0.0037896539934954405,0.035675578005907135,-0.1801921325314028,-0.031533645211751726,0.05412221249381197,-0.013956585163646472,-0.007707907163204055,-0.1276204415731145,0.023654656736520115,0.03961027834301078,-0.05087046130467364,0.00880766300401301,-0.10971729233036548
NTS,,,,,,,0.08481507952576448,0.07160261463957159,0.018004376386043748,0.024683781971582476,0.00010923189559390544,-0.032602660148659604,,,,,-0.07292288015365286,-0.0446233437295632,,0.00874097816057742,-0.0015949256843264803,
SFRP1,0.011290499557149598,0.03671362936204242,0.0043226513880359144,-0.04089048407754916,,0.0703705919322284,0.02603599622016192,0.04457433648546219,-0.003586236357701745,0.017299587437937074,-0.017336618344262558,0.08742683727494947,0.04012234250786294,-0.03981990827387874,-0.03332823638328586,-0.03566176192894239,0.05666572129925953,0.009934134297567957,-0.10433896426226513,-0.030387181774314757,-0.060529221217126665,0.035184244213693074
CXCL13,,,,0.005108782260835883,0.0898625785715037,,0.005680576789752778,,,,,,0.11249439071392166,,,,0.010211689928403165,0.011682130332360999,,-0.018642279567768445,,0.020614699624141544
MICA,0.16100086369902392,0.05466160115710982,0.2571410616909471,0.022014505278640163,0.02838576357200476,-0.009575936825882776,-0.028404747687285098,0.06047923532408076,0.10186623585518853,-0.0013772339617819337,-0.008730584514404572,0.04416773323218466,0.01656955444318978,-0.01862427317221388,0.11037438381732205,0.09814053002955012,0.10020966228381425,0.13758590618993538,0.0975504710256283,-0.01671458679239955,0.09888645164407807,0.07917605926323568
TG,0.032298349598813024,-0.03707825955963522,-0.02339533659614647,-0.026213426003119482,,0.037514062822067304,-0.039266419098345176,-0.019203420023581615,0.0645124359962062,-0.02480911244858159,-0.012546435283024784,,0.022140286049166562,-0.025021721673344294,-0.029400524602798076,0.017806854021044014,-0.0627815555073905,0.07233962766074843,,0.08674568107808371,0.053570503413204476,-0.03496358648407263
ADA,0.03393865894679546,0.05466231899492373,0.24515645802107663,0.014697206402502667,-0.04307466513324805,0.010973248020012793,-0.0017441159118490228,0.1183487744922982,0.17537968624805134,0.035508152930698186,-0.0065783854528967955,0.13124494281872573,0.038349807478480116,0.06050475493564274,0.03178195625175436,0.06912320099621365,0.13571628902841193,0.10176079111743605,0.10353428172682551,0.04317618272210669,0.21654832759198708,0.04735889910318628
LAMC3,0.1058915620720684,-0.01971867640055162,0.45495878411404667,0.02522643322961876,0.10989076622404415,0.026550234440651715,0.02110647440317999,0.09147504918432876,0.26868288803117757,0.06368230795175696,0.006975882228556697,0.002778031317182375,-0.004330686956483966,0.15326476343639173,0.10208626618884115,0.08520117287596238,0.15163235972742134,0.15383970760057267,0.3173735551099233,0.08770603351452796,0.2613078958930768,0.10147398958702479
CCL7,,,0.01010940653163216,,,-0.034728199583405395,0.0472462142468488,,,,,,,,,,0.03637657911712669,,,,-0.053042913780914344,0.022734381572999236
NGF,,0.07613368061607413,0.0879988885720675,,,0.06402001497933457,-0.03782191474735325,0.0024911503425063546,,,,-0.03260268161534816,0.0649265084827221,,,-0.034899098308601516,0.051142066672190026,0.011259776015864304,,-0.012817086347085907,0.009138824156604228,0.016308618644360447
TNFSF15,,0.025108803424125654,,,,-0.002657311730199182,0.037454889991390204,-0.005947561407598838,,,,,-0.015859723320787163,,-0.027099841154852974,0.08475673866441008,0.03171521585930033,,,0.02674929043114746,0.007085179717326575,0.002878809002653847
HMGB1,-0.033682915015846034,-0.05316206679592983,0.053699557025589116,0.04197033400149659,-0.03800156072359736,0.0016150080518888424,-0.017129583808599743,0.09083231395676857,0.14447591591585074,0.017224068655753346,-0.018152197531349744,0.0668331243681416,0.040195498086851786,0.06850131860649283,-0.09090643294627028,0.013183196424672453,0.0008447345639178443,-0.017873829380044157,-0.07101089473038559,0.016936888545300056,-0.07573666908381096,-0.0261181346636779
ITGB3BP,0.019457183228302977,0.06574350070097017,-0.026109455488892014,0.015679245444587684,0.061285274726333466,0.02817290401277304,0.0079137262541372,0.12649601457973053,0.12908049209245448,-0.0018334534814666667,-0.054410923262501375,-0.056688603781618406,0.019454613621399785,0.014098325842941784,0.07617963687759016,-0.03911305806918452,0.023613279386037304,0.09934875731053666,0.03213797925734817,0.02678677901188366,-0.01716408277282271,-0.010132580526285146
AANAT,,4.0650273249736205e-05,-0.01251154889845896,,,-0.0351871580614965,0.011177811890756669,,0.007933373881738879,0.027993701684082998,-0.014462476920350615,-0.01369140684411715,,-0.02234426992617204,,-0.02445984489738301,0.061514882896520434,-0.015985775706950086,0.14450013895594893,,0.04980506441473427,0.0054094803029638054
RELN,0.010350261795117036,-0.07396378200356434,0.03107897499112752,-0.06151430951398209,-0.045714898008780196,0.04179240335578177,-0.00028681590298031096,-0.012127561172511353,-0.05657297119962868,-0.041561559215042065,0.06317290955582078,-0.015168204794634824,,-0.02473703542130777,,,,,0.01581883279882658,-0.0045268994275603535,,0.013283394451353896
IL15,0.05438333041058376,0.07178518089179149,0.019399492442130902,0.07720965010777854,,0.017491178171866635,0.04650586416604978,-0.01583278588238676,0.08212061214930368,-0.04888792729477704,0.008590897779267725,-0.02467485280881826,-0.017260613559947974,-0.020723277621168205,0.004827096311360156,0.1124609703343475,0.059757093815559804,0.027481290285899428,0.03180381577620967,0.04712634294742497,0.12574539523280256,0.13175991051711844
UTS2,,,,,,,,,0.1373815172382467,,,,,,-0.03468188982972207,,-0.012338684148634633,,,,,
BSG,0.06771021748825283,-0.09406458715665361,0.06858853873583219,-0.022418216312476324,-0.04759235492453377,-0.023156602791439072,0.02759973885363463,0.06068219913611832,0.017794949992127357,-0.000678072241967384,0.008164409170877166,-0.08075302722750796,-0.004600454235087757,-0.05306627335364259,0.06094568582526492,0.040335220109276766,0.08009277339366835,0.12314555199992086,0.19090317399294482,0.06382937106898542,0.15489521191011657,0.08461218022152117
ADAMTS3,0.03436483125162091,0.012984810523697944,0.1338724041221062,-0.031057955819854162,,-0.0041767609426977366,0.00366105101200734,0.0742721503578647,0.25088945902205345,0.002912014133345909,-0.06729142164894952,-0.02727481189739565,-0.01736204149462285,0.00757540734408901,0.04634790653073932,-0.029288174149185667,0.01841728831993857,-0.007297431808343805,0.15045517448682674,0.002715240437254676,0.062329570542941734,0.021462243081679464
CD34,0.015092850546787826,0.0012404840348757679,0.4036685724001805,0.014312036116359844,0.10399592151060484,0.0704781278777462,0.048710234285789404,0.15252324651460727,0.235953505225137,0.000741861132195496,-0.006274489283318648,-0.004131535848262628,0.06778336377220616,0.059399941761561686,0.11706508297070507,0.11886529954279329,0.20730852339729444,0.1879603433717081,0.2602400742662412,0.13117713281112597,0.1886896495751786,0.07855014486128992
CCL23,,,,,,,,,0.10229819839449716,,,,,,-0.02557166793697414,,,,,,,
PLAT,0.13520110727901172,0.10535379961447362,0.32352586812577183,-0.016349480977543355,-0.024347603799244905,0.03148223380528776,0.09140101897034705,0.08052665049501889,0.2086210854589993,0.06960703911447705,-0.005590839969801642,0.06778526850381238,0.000612944113575023,0.047137602239973916,0.03717999567378554,-0.003017787820091242,-0.05263326484155941,0.04155943423868453,0.1379475127500292,0.05387667054634925,0.1558589656966473,0.03686389144892198
NTF3,,,,,,,,,,,0.02469022906964858,,0.03542337715337023,,,,0.04124270069645827,0.055291860685391145,,0.014509407028545775,,
LTA,,,,-0.01927743587783838,,0.04883147683323768,,,,0.028744636761846024,,,,-0.020723280179259264,,,,,,,0.026754850202347663,
CKLF,-0.07459483319100482,-0.019401011186849056,0.16907298953044617,0.021127589178449688,0.08117630693095751,0.033701510966651395,0.04189125696007284,0.06406905941601562,0.19986472327757165,0.009427664822223103,0.028027047208362403,0.07634777480584372,0.008939220871350968,-0.006719079336141319,0.0839135814720499,0.0980550163319929,0.06504783272715202,0.07312661586956694,0.05428412995457798,0.017115739723583094,0.10463462445097474,-0.012090062725896257
APELA,,,,,,,,,,,,,0.009256737159966572,,,,,,,,,
CD24,-0.021070624316745553,-0.015873119456702073,0.07210996406745583,0.039582686317388455,-0.02361959867078227,0.004383469300590079,0.025700422148304487,0.07063465458759383,0.09053562128060824,-0.0076953374397457945,0.01632011210145519,0.05782207102926965,0.06891409289149526,-0.0026645210097503503,0.10889169826520817,0.016856170659653173,-0.12550203846049687,-0.08856616030100001,-0.030718493882851562,-0.04403752286787268,-0.006853416832662977,0.06568065371874628
HSP90AA1,-0.08663276683352804,-0.07895604573074301,-0.119072756190367,-0.00649999475270344,0.020535304124382522,0.0701864566522291,0.049850696375321676,-0.06809223066780663,-0.2626031515945025,0.02493379388764129,0.07540402928192241,-0.15397462594694009,0.0008096191934244724,0.043751122452380664,-0.015483679661055608,-0.09674524762700279,-0.09244735970513399,-0.038244949413010605,-0.16283013842563684,-0.021357201344192483,-0.2253704605643543,-0.07676364200768993
BMP4,0.07372705149332878,-0.01530631045325588,0.15963901821881277,-0.02043521207390959,0.062002833329510385,0.0371966018312831,0.06813297504396476,0.04855127788487125,-0.00026797378050382245,-0.0120426325741296,0.03484185727931617,0.11501727951170415,0.02526723134105527,-0.017658375104816066,0.14999433516146277,0.03723043956692316,0.08908055252701748,0.08653729860668874,0.1671823943394544,0.06581050052688096,0.12347078944773832,0.10790156565207139
SCGB3A1,,,0.06283427884138015,,0.07536174430237615,,0.09654102814389143,-0.0019645374469752634,,,-0.012199240735311413,-0.03405586445699112,0.0491921093846521,-0.014460430855168419,-0.008541768595146082,,0.09680787715975313,0.026708021727490597,,0.0038276710263730543,0.18553749535859704,0.008800284477301239
IGFBP4,0.13156634429616829,0.06635644788524543,0.4126574558891884,0.015776818593384388,0.0962697795046174,0.04936131352986306,0.0802047077217782,0.07079148936626956,0.32287201484974376,0.04296584781103722,0.010281366417186903,0.11845789657233943,0.09134029688377657,0.01890637990857932,0.09848380954777153,0.0610852575884318,0.1990177186617696,0.0838264840184833,0.30831457447096483,0.11641398130607791,0.2484830323484923,0.1806622452426636
RSPO4,,-0.0028593387848994765,,0.0656955593304073,,-0.001446159351823927,0.03293260327967436,,,0.0012019195148503781,-0.01219923895089649,,,0.05422708180876851,,,,,,0.11120384553777601,0.12781190706192888,0.01811399624840717
LEFTY2,0.028260056199918355,-0.016605202670781773,0.2675043323433909,-0.019514192120523216,0.020517325757628373,0.017919897982421613,-0.0017565586927647092,0.08358985042295053,0.2710201277912978,0.027772909675758118,-0.013376614709628544,-0.03260268161534816,-0.017932428348430084,-0.011919443739164228,-0.020153332791522666,0.015133573167266169,-0.042109801718139425,0.06180566661235838,0.24649641546586173,-0.001467367762797901,0.017396736621544114,0.07790179230972744
PF4,,,0.04649826015626841,-0.017535448008465446,,0.0392629361222247,,,,,,,,,,,,-0.04227403485448142,,,-0.015705595567242447,0.047798975330931276
ANGPTL2,-0.07405516575144439,0.10379487941225134,0.21532728482022023,-0.008472882360067638,-0.03915239779141709,-0.06658284096399406,0.02341252501561931,0.08280698619417774,0.18474813097510234,0.025670483788001464,0.03984827518113347,0.05914148460326662,-0.0587536749536734,-0.04201072697192628,0.05654963735853284,0.009749546200264836,0.06056684480113817,0.03666704095031825,0.011111946584598416,0.025357697853722806,0.19372466193766497,0.014697938379410337
LRIG2,0.02056119678443108,-0.07171718726160566,0.01096036482681066,0.005560055767758061,-0.008400887463863778,-0.011818592666125153,-0.032147193294325534,0.050059781963153714,0.12053102870532564,0.025237128289632028,0.05493526099369413,-0.06434657592409902,0.09481055642394706,-0.03539776079844254,0.02790438748714817,0.082215611631206,0.01870439016604186,0.08192268802796807,0.04368934306257658,-0.048587728751464596,0.04421916992246888,0.06423266358824166
ICOSLG,0.007318914792339269,0.09503247578669248,0.1450000700156521,0.004680284752941267,0.060000230946575535,0.015390846958342837,-0.008197327612331879,0.10022090910478258,0.09275478685638723,-0.03442694094765277,-0.023151877419716645,-0.03542844929218345,-0.027231322142458228,0.03323314539819396,0.003510890868037751,-0.02237988475234404,0.06531015139574656,0.03802167920970015,0.0687548847491954,0.009195391774446861,0.125355353646421,0.08587002677079476
WIF1,,-0.09044471709305547,-0.07842727005359704,,0.0019365881454764618,,-0.01543262081200378,-0.06730394445391243,-0.11624684177743672,-0.02602090327908708,0.02714611560599662,-0.06712004679104812,,-0.001388112422165684,,,,,,0.03084531614416852,,0.048609803832015214
NPPC,-0.007302091512918557,-0.04194087846171736,-0.056745814887323436,,-0.007762971159240383,0.04246660183925301,-0.0122090159539633,0.0013692504160557558,-0.03429447753058374,-0.050758514500148344,-0.016953956728881666,-0.059741319791516055,,-0.06550009198125657,-0.022593446255323675,-0.029288117899493392,0.03712799937831826,-0.001773735701439194,0.07668284083796849,-0.04013119521356619,,-0.03193810147413584
LYZ,-0.05123965715273876,0.1138687819717694,0.14852463338346863,0.05002419843942723,-0.010071185585931727,-0.0314973774559599,0.09702238686886695,0.054068796115788076,0.20531181701128173,-0.012563257210782167,0.012241365573796502,0.15452008420447633,0.027251346049918725,-0.001991864425237361,0.07544407371932203,0.03392794735152634,0.07640291624814557,-0.011407657489727344,0.12005476280770648,0.021833793373494156,0.0664484389299673,0.03322017941115628
EREG,,,,,-0.0016551490004374618,,0.03966049869734102,,,,,-0.033538631627900245,-0.020969176066120473,,,,0.032024364208823555,0.024667435354721313,,0.026026780106201932,-0.018431340818770355,0.08579887134087359
SPTAN1,0.05715884876560907,-0.1405880576187264,0.09611376911243055,-0.024094016365498495,-0.07802116238413928,-0.059063627113447564,-0.011368075325838783,-0.026568982412262843,-0.04388465736465935,-0.03817528678300304,0.018135377387202195,-0.12779037299023852,0.00265090540484846,0.01268379466567761,-0.04994796086170576,0.04494448391738631,-0.08911931095142409,0.007223424342864373,0.10816632579215342,0.014638735536422096,0.03205230565522846,-0.03521639599593638
PTH2,,,,,,,,,,,,,,,,,,,,0.04220401518810443,,
LIPC,0.05850812839657681,-0.0007369293058501672,0.05269372245962306,-0.013749366693171871,,-0.024082221935318355,-0.04392235478111437,-0.024552591165468894,-0.003550437334873875,0.004796674436525757,,-0.04976155956971545,-0.026219260983257327,-0.03255433523176851,-0.02395803699550718,0.17618890785172003,,,-0.01159466960514323,,0.041077354073407076,-0.051600407478297056
COL8A1,-0.032618493693411334,0.15120342404283588,0.16332662825193073,0.005243978996439029,-0.04334266723988519,-0.021347727277468614,0.05049789245445073,-0.020018889161089785,0.04784177959236606,0.015221874807272752,0.03173510193384034,0.0945934222005724,-0.08828090309565782,0.02152495420071414,0.09045816628759572,0.09693508662577192,0.02859054843231947,0.05432535123219799,0.14525922218981258,-0.004730551025841079,0.09845631139243718,0.014629543851306645
GSTM2,0.050129130634368926,0.045409762785829956,0.010702898483215633,0.013697539281351706,-0.03832983016454286,0.04537599123825324,0.00413227257994304,-0.013388752389521412,0.10102326331783203,0.029718408590281332,-0.036056993460986994,0.03169166934439378,0.0921754372987332,-0.02065379775842185,-0.03083281612783922,0.08254163406751515,0.015583593635475462,0.05540643121828396,0.05975955039974256,-0.016164517076263717,0.048967119642263475,-0.009769085515196873
SPX,-0.08127652819364502,-0.07468830821332567,0.040340771398667055,0.011793667436978749,,0.06536761944486265,-0.01666747223996436,-0.028574955945711078,-0.08394579913518112,-0.02354654127058053,-9.809137041098919e-05,-0.13262307006483404,,-0.05046660013732665,-0.029951947052011672,0.015090285436638174,0.03943449015152347,0.04549427256473098,-0.14695933702864084,-0.03121080317956896,-0.03953116810650443,0.013261923213177382
MFGE8,0.015630073919593295,0.21898873756109882,0.291497731516152,0.007202348902920709,-0.005279064836479995,0.03621885301124293,0.03951243051169917,-0.0010073651480906585,0.17790784746794136,0.026770863995413702,0.008079161950658097,-0.005861666352592106,0.004363010649181071,0.048059484208494437,0.054495199868702646,0.01123022582983868,0.07016142210894102,0.027692751249557238,0.1994575039824336,0.09989181536570087,0.21477660980400284,0.1646773721280605
TGFA,-0.023240620553637806,0.10881059172756345,0.023856739584400675,0.031225223794854182,0.0758057132304591,-0.04732574504102863,0.03370058173495694,0.029570967158505594,0.05630870457965152,-0.04126500957867844,0.027534323405949166,0.008559408746160345,-0.028259983526734776,0.03233650763670639,-0.000914338041465708,-0.049676573405321126,0.043197173499142066,0.001129465059998278,-0.093605659997016,0.0007810146305423134,0.06845087797420411,-0.010444592451363758
SLIT2,0.03875314163409213,-0.03376335403228031,0.07617373904599745,0.07047439050676702,0.0008714867951045188,0.09860253084982334,0.006508603638298586,0.006222136272593865,-0.06359368152420893,-0.04773022626977868,-0.004139516438890578,-0.1171862891406488,0.030880344761856034,0.0006145211056995128,-0.005027980006570285,-0.03312227118142543,0.09336540127415127,0.08917055696792836,0.006743526119016144,-0.04248682869590609,0.0831170726682466,0.02373553385530297
PLTP,0.10515767320021405,0.00811314023662995,0.08756252171727015,-0.04066088967139316,0.06314407598637707,-0.06069252431834401,0.04296740276926804,0.033600196270457884,0.2414614338983893,0.03075054967706399,0.07108115876734344,0.1716115821964324,0.04636674573487125,-0.07946698919006236,-0.05759972993709327,0.022572405524603985,0.1758115342092347,0.02193881951785122,0.20310458630858783,0.028956349677873333,0.0015584554100950417,0.06042978933642215
APOD,-0.07520656011058295,-0.005359794761273874,0.035568732772699375,0.013965980006918063,-0.06248586828691281,0.00041130661888907357,0.018542721250230165,0.007304377536849957,0.0012981890877507242,0.018674819113677438,0.025517192441475035,0.04138557232538586,-0.003353493852665711,0.0643842915097536,-0.13894350037837006,-0.011920994583005936,0.0004606367403438045,0.01569192796347372,-0.22384489810856759,0.08964942108011331,-0.07163856013735541,0.05246250768347835
