,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
POMC,-0.041184858185065926,0.023899318610937408,-0.031340656226722115,,0.0021594029589956506,0.00750729071289084,0.046594487463956294,-0.02343645662051152,-0.005110701978954646,0.0317148934382322,0.05318442533052279,0.019214719223144987,0.01702184009804135,0.04886540718583818,0.06684441843429038,0.006422780973720587,-0.05615837676798729,-0.022425003502183863,,0.04797352551941187,0.10719337593470965
CCL18,-0.029251800573736015,0.00971626416866746,,,,,,,,0.10506779001754685,0.37870534731638633,,,-0.021652688010985875,0.039659761857829344,-0.025877037930312062,,0.11873998036447639,,,
CCL17,,,,,-0.030866751791590995,,,,0.032992393004784515,,,0.12247777223156064,,,0.10685853921571377,-0.041867945485460994,-0.05020448236580504,,,0.06363928217797864,
VEGFD,-0.03295822939126919,-0.015411123873160655,0.00014519723490033674,,-0.0010241115222481985,0.04343213044950119,,-0.02901090288784081,0.0036841072874344927,0.009012826542002837,0.12271604635819092,-0.018584774154972825,,,,0.04188804425847945,-0.02227470003576016,,,,
TNFSF13,,0.0014564844141336795,,,0.05010470112913453,,-0.019189174796311683,,,,,,,,0.001875858994310213,-0.017564949506316638,0.07715638666757789,0.026601822159611023,,-0.014461101892010097,-0.018786117196007698
WNT5A,0.04111307214449454,0.033701826019213905,-0.038016136503016267,-0.0763842128862099,-0.01686132982144616,-0.07994728789408416,0.018043674037493854,0.05759913748003887,-0.04635957167248379,-0.008571011565078791,0.08512658289170448,-0.03701359132040007,-0.016725623759833864,0.05644256894447804,0.06694716808972369,0.027366385627144448,0.013721491654461926,0.05295590026578546,0.12181679402709478,0.18460299394969626,0.036154158976765
CXCL8,-0.024327167680582244,0.035008154788733425,-0.0236552404503211,0.3237484184612971,0.12059639514458605,-0.05774854321505876,0.05858595654724191,0.007084863261929494,-0.07340640341040668,0.0728151353050046,-0.009608799406775902,-0.021730968808611247,,0.03714524775947018,0.017746154843614245,-0.09320403113865279,-0.028909693385896485,-0.026844984649060738,0.1943410462242875,0.008875918365324132,0.02644458207068706
GRN,0.027738963585881748,0.1233885664402759,0.01089485591325032,-0.16696071115283925,-0.01169283991788372,0.06778607127256193,0.029669575433717735,0.12305335355524388,0.028670617811824044,0.09955313537562133,0.03724812084334418,0.07373519687720183,-0.0696481190361154,-0.0030764308845917425,0.08636542872283337,0.028411942987534296,-0.017844810227133308,0.17504657602779844,0.09302114596997484,0.18701531350281086,0.0676447731113922
MIA,-0.024804545869501437,0.0159577546186911,-0.02246758679528025,0.11159216371472667,0.027577091743333077,-0.018636659646741473,0.017968303421693203,0.06862670820403681,-0.03286564929773051,,-0.004025285225838491,-0.025452699900092628,-0.04654865190493508,-0.019734440070397,0.01932384143252737,0.08768997813466638,0.07664804841377117,-0.020103199507179877,,-0.07582042150399954,-0.016280335376644337
COL4A4,0.06982697840805144,0.06876080192791603,-0.029090353612712304,0.02059650879714821,-0.016541107099191,0.02808480853098421,0.0016849728155636991,0.13213411705484226,-0.02162085757212567,,,-0.02469006317530818,,-0.0017558991500986603,-0.023713714705401737,0.06674634825482943,0.014733638098628668,0.007117637469131659,,0.07308005443943236,0.03702051320775541
TAC1,-0.04155312114954074,-0.013345995302594185,-0.02432013537675153,-0.13458806980033183,0.00172639488912009,0.11139497578437335,-0.04902073366095013,-0.1027216162885115,0.08833385398027373,-0.05869040140294377,,0.006064148782525402,,,,,,-0.05824732461930943,-0.025389608531089496,0.1133473551606891,-0.03669019261246447
RARRES2,-0.049078561259394846,-0.05855665619454441,-0.018830900596494518,0.12316603287575267,-0.021194276232440537,-0.07064690873843961,-0.000624602890932008,0.10642390491280457,0.03868295752835465,0.00819721159981279,-0.17865663898655962,-0.0969127039440328,-0.1157491060037712,0.033437315387333605,-0.009811707101930765,0.004463285534806057,-0.058122518865899864,0.12212827949326778,0.004790730441570294,0.0784037656142421,-0.019236553570834085
FGF7,0.0194710125508668,,-0.028514526911249293,0.04113163643474833,-0.018080937504239086,-0.009548752093970207,-0.01629464985595067,-0.029428078960635665,-0.025685128228059535,-0.026879548458520277,0.15622925495006074,0.04104088472070693,0.06706649115165046,-0.0064865335139110275,0.04213839641017911,0.04138987245127041,0.056182488318382746,-0.022838879870523382,0.05652662504499924,0.0419267103268695,0.049580621128180805
EFNA2,,,,,,,,,,,,,,,,0.033505372505511465,,,,,
HBEGF,0.015243330802476768,0.13151496931806284,0.020871227709688814,0.06721333133962362,0.013345450800161297,-0.03706967864584853,0.032314449213656865,0.08232009264309803,-0.03242796968826678,0.0732801732095136,0.29640250620486014,0.0031114634681142653,0.015345234343586775,0.026401444939274217,0.009575926233373258,0.015039251262604967,-0.0223052886164176,0.09570394770137249,0.038150615081924674,0.02358783785198289,0.0629288464705066
CSF3,0.0014871234807765274,,,0.21939143558576824,0.1309950140928375,-0.02764981688650073,,-0.015275538127050011,,,0.007475543359150015,,,,0.05404745549752052,-0.06006737486466946,,0.014632398337732968,-0.03393776988282353,0.023863318642594156,-0.032361532948516555
PI3,0.006493013852692722,0.04668565081184758,,0.24361771260663517,0.1589279058660958,-0.017234953676217045,,-0.007756361750098181,,,,,,,0.04351392746933504,-0.10054563867692896,-0.04265689593583852,-0.014863625455706743,,-0.07509750231844396,-0.12291480221427444
PCSK1N,-0.012131159282697115,-0.06487570387672476,-0.005251028458231921,-0.19029247387397488,-0.09607664427377542,-0.010902107494269972,-0.03421824270121595,-0.03927075255881053,-0.0075439643955500625,-0.11753559027741499,0.16645310732981877,-0.009786749606133922,-0.038002198295162416,0.02115827464659919,-0.0788709051219543,0.02501574665220593,-0.043011254812382695,-0.06174191446325393,0.05810656652599646,0.013046457423193124,0.04824210733605157
NTS,,,,,,0.0037840294458765565,0.0459624563626885,-0.023697276927591174,0.019938837028367015,-0.011630543474684923,,,,,-0.049208522536165325,-0.03358345780503549,,-0.05255335497975271,,-0.03917644313760554,
SFRP1,-0.004022526262856017,0.03244170012738919,-0.0015203082348774044,,-0.023154392930036807,0.043693171241522694,-0.051713357531654444,0.03677276672158784,-0.019834713097321738,0.051153368740344374,0.1556763155710079,-0.005505101681520412,-0.0579876538547201,-0.04767118323194766,0.062257683316384343,0.02320918359622168,-0.02140915890686561,-0.030314140501051835,0.015344858167919811,0.05408058358661249,-0.04684294664611281
CXCL13,,,0.014654723076377392,-0.04663120583861457,,0.017070962799829288,,,,,0.20558839137886475,,,,0.004224516080316324,-0.021823608411922674,,-0.03924636599580063,,,0.042910596748461406
MICA,-0.03425768497913044,0.11816790098845308,0.03750375308307855,0.02505783021096692,0.10554768097222472,0.050118539817541295,0.024686772126337138,0.04384278527863065,0.026831933020045093,0.06435451322041574,0.06371246297433143,-0.03388000750164359,-0.0024175953462333114,-0.018047376899425385,0.030651131959993968,0.04485558531510864,0.07610745821926504,0.018138411770102076,0.039066553276593405,0.1163236450969359,-0.01514608915065112
TG,-0.02644830789202386,-0.0834750177151195,-0.023984695778652018,,0.017412386879250712,0.06644008205998707,0.032262027643078485,-0.03472420819264231,0.03455590369981129,,0.13269886337449885,0.013234162404496952,-0.03211466595445567,-0.013647727866239284,0.0029518395621521364,0.00991884369589766,,0.08986120396001328,,0.1006017470898641,0.01918489698674738
ADA,0.022965493196530337,0.14094968430099417,0.020536830781986915,-0.058164554721152215,0.03664038110513204,0.014795875088705416,0.04979565137680627,0.09249248448191284,-0.004383745831957766,0.027570287767510825,0.3328972065945418,0.0051435828287210075,0.06604361897443405,0.05946624439703319,0.006989522769848535,-0.0004187726395975862,0.00997981353951675,0.20465216371879985,0.04679008958372949,0.15114547731575922,0.0055741168531590396
LAMC3,0.02452385634207339,0.15641419410596233,0.046437525315332004,-0.011100151606164415,0.005163201297110456,0.14088831598464033,0.11698930600769976,0.16187432228857662,0.027729509949058463,-0.000140508191282609,0.19262371379784235,0.00011151205701632596,0.11512908839063789,0.09883397026588386,0.03885606126265292,0.14784960521635235,-0.0022702384430673106,0.28051237448873234,0.11736475276737286,0.1104701290080268,0.15830538568610994
CCL7,,0.05846904697389872,,,0.1002960755748911,0.010196861073104385,,,,,,,,,0.1652218953303773,,,,,-0.01756091974240094,-0.0679101354046849
NGF,0.19146308516923685,0.007673879463263577,,,0.10359424239825324,-0.007046116540613638,0.09872537418467985,,,0.06654577153829754,0.2181993687221497,,,0.01273136445439207,-0.036511669595020925,0.0980098398304688,,0.019875173130113048,,0.12180623154884244,-0.03344528053259719
TNFSF15,-0.02364751030298241,,,,0.003822833846009911,-0.010945871828331325,0.04351079698297124,,,,0.0272698832248417,,0.08000596107750732,0.03776780981577966,0.12532753274148042,,,0.015496692585036274,,0.06412675960247942,-0.059375891841007916
HMGB1,0.02311920773838606,-0.12890692866765732,0.012871543698337576,-0.17851871812250822,-0.029281443888139788,0.011467961754088811,0.0024029410124596783,0.04917489926853376,0.054501602428171626,-0.03145125581140045,0.3882106564059837,-0.04188570119082539,0.009471257603645622,-6.334654409006921e-05,-0.027633499068921288,-0.003135909642684425,-0.04713064133992956,0.01910606831729543,0.032465475608771645,-0.17335626562567139,-0.10121939925862743
ITGB3BP,0.08599291441819214,0.01699578935293403,0.02601982284242311,0.06312791339647535,0.04764214755986867,0.016573015655251228,0.007055304428251567,0.08411591931308128,0.0007703256799423937,-0.0774972207238387,0.1895628152312377,-0.04704955431497801,-0.0800600152045791,0.03827216160103134,0.015376509741521419,-0.03743577812206176,-0.05182751041210214,-0.046469706996866755,-0.038388218773618574,0.019308652772305954,0.005412639209040497
AANAT,0.00046620394648362243,-0.022135534015774835,,,0.052357509469550326,-0.023156926067198654,,0.0036545651230522704,-0.018762715977595025,0.07047643647126885,,-0.023261151815394832,,-0.022552182203856384,0.037061960916691956,-0.013415062538688915,0.010244175768831451,,,-0.02993493156232726,-0.06396951324645446
RELN,-0.032958212284584086,-0.03557265860289296,-0.05628421098223186,-0.032175784379457846,0.025409168117273402,-0.0064239801533586705,0.0408859134762039,-0.05124841121778219,0.06398187675653995,-0.018127200823028353,,-0.02575210281199899,,,,,0.022185758937266774,0.03021793636683137,0.003987470007275514,,0.07588569287307
IL15,-0.03361452770621593,0.006258873726376448,0.04817098082028296,,0.05607093842094452,0.08223830726008828,0.04912237576766291,0.06154492738024272,0.048646281812652736,0.025819372753797188,0.07401322276072282,0.042764767430285136,-0.028201788506595982,-0.0006394549277908092,0.010624968236427257,0.07551014724244924,-0.004973889943402961,-0.04066822985790125,-0.03589434923648198,0.03541198998551321,-0.006218129545620055
UTS2,,,,,,,,-0.008189877441792115,,,,,0.06015619009435164,,-0.005193358885296491,,,,,,
BSG,-0.0018927984798950592,-0.009281951054064805,0.07486168847614881,-0.03458001105228941,0.0065267416888955525,-0.0315084545479294,-0.013250131425797266,-0.0075140676035915675,-0.0012917192144888338,-0.006857311891661998,-0.09149812993868006,-0.008170521782959258,-0.13128059892753902,0.06459273104465235,0.06663026746456434,-0.04080568051322883,0.019273647390559798,0.05991481235239781,0.03482472397446995,-0.025595890817674674,0.014654022550618725
ADAMTS3,-0.03249210107225537,0.007041018214210928,-0.017297325274643036,,0.02163101126166103,0.006402338321584501,1.9030559179326726e-05,0.07354895539460121,0.0012339838526582627,-0.04946687613949481,0.0944074338994624,-0.035848432263326194,0.11018021154343513,-0.027003942281800024,0.034620908638833534,0.021525554140375592,-0.021032962892520022,-0.018837384369884292,0.05672555310819194,-0.013936457180764552,-0.0058042538287008845
CD34,-0.02652438795938824,0.14926073010469007,-0.023241905207811536,-0.041967633910231596,0.07586785540020151,0.15346819234197484,0.008316076421285507,0.08154240765085105,-0.03189057485899141,-0.04098417749297698,0.2718064408636049,0.04698100165764171,0.1259044770138966,0.039715521179613404,0.07727628125055282,0.1153063433462687,0.002820660229922337,0.2048656529770436,0.14694072900797206,0.07870380740036047,0.02205022432398989
CCL23,,,,,,,,0.009640273757058962,,,,,-0.05103707827040726,,,,,,,,
PLAT,0.04317192978206926,0.003388120283782412,0.02016893374536544,-0.2119556157828383,-0.11555333466835731,0.056388797937327685,0.05242214281192348,0.06453034033932285,-0.021088648344886485,0.016081996627393676,0.024558210610702586,0.007209175078574214,0.04305557000242369,0.07531110622585949,-0.004783300292528999,0.07096300122046878,0.009271263406669323,0.05359433034899457,0.04403059454251031,0.0784616207245166,0.03643197784534795
NTF3,,,,,,,,,,,-0.010045649724384986,,,,-0.02571833987008251,0.00910127892129353,,0.026270212997625192,,,
LTA,,,-0.017638420665326327,,-0.03877102705245393,,,,-0.018070450867234886,,,-0.02157364585889137,,,,,,,,0.037898063402730074,
CKLF,0.06482722509378493,0.06781617658145034,0.06491133937897679,-0.04457707138490638,-0.054003518681294924,-0.03248111430766627,0.07671928228173916,0.14243560209967254,-0.011380248804938159,0.11733245274505147,0.24230945954579558,0.0037327797180037783,-0.05462811848999041,0.09944920377045259,0.020300951230431935,0.10045098798488966,-0.0015603913023772792,0.04869625209002426,-0.052476874980752056,-0.022450190615416737,0.08507847316961148
APELA,,,,,,,,,,,-0.03292237996036916,,,,,,,,,,
CD24,-0.0509182903588526,-0.04391616739545952,-0.009777461767521853,-0.0850939783030146,0.02574233497032124,0.0369655834475488,-0.04333000653675981,0.0006712869384705644,-0.029939901392011848,0.03524838476118138,0.28978584418668174,0.04139152239385678,0.07013105708213672,0.036422070392267365,-0.0005642742762417255,0.032081666467671105,0.009779193622099195,-0.1490281492386797,0.03575751990740785,0.0559908126465973,-0.07831893394210164
HSP90AA1,-0.04340328600503435,-0.0959017309970636,0.058513198027945315,0.05894384710514048,-0.03702194624904286,0.023921833147100193,-0.055543561928167666,-0.08872047368971868,-0.01050135028136876,-0.10746371466652024,-0.01963337635655094,0.08263683992856904,0.013363590335589723,-0.0506756109167129,-0.03670223350397469,-0.12973005915571828,-0.05589981183993968,-0.049582753612820205,-0.09542426500823732,-0.12457229387913345,-0.1241981046097482
BMP4,-0.010533318326086734,0.0967335388473583,-0.018697759869565726,0.025562015026591355,0.03818311872284506,0.07186778211712185,0.021665985353274506,-0.05195724726976777,-0.041360391718680646,0.10179026260736206,-0.02600107636190302,0.05565407652899264,0.035358256776152196,0.1505014737874189,-0.06666157364489461,-0.018647292917378603,0.009310598932179724,0.1124809083377469,,0.09529328360532933,0.07955070146845264
SCGB3A1,,0.01714243437785273,,-0.014831698550826411,,-0.027577040232718727,-0.013680064461958338,,,-0.06516582470023645,0.1481272266552983,0.09547301620832557,-0.06298385471125323,,0.01854654888431244,0.026126739796792947,,0.057225465783123645,,0.04287153025136171,0.04157644169875387
IGFBP4,0.03017909012912922,0.2072213467738357,0.02568044921133074,0.011668238879438492,-6.373333845863051e-05,0.08619884830895425,0.07482278368154047,0.07500538129129206,-0.0008214926089769663,0.14771495965256956,0.24838205795474505,0.07238373109137852,0.21042899712959653,0.04396240667893491,0.0919382493901306,0.014943888404161366,0.05399675077369854,0.2591111376022903,0.14006376355559894,0.1604847032260505,0.12921080596439152
RSPO4,-0.023350803562888846,,-0.02851452149776817,,-0.016729561265754728,0.015616641602245457,,,-0.021017034459641558,,,-0.029926043184808345,,,,,,0.2173403724046552,,0.11620114888640957,-0.02834813979884531
LEFTY2,-0.008441873357131091,-0.003536322038335329,-0.01785504730748354,-0.06630474329623434,-0.07313120071837487,0.018566159143576857,0.03304805498373192,0.10945314979229558,-0.006080148407500048,-0.025831595628965268,-0.0775757696923114,0.11214381895707065,0.06437871009964168,0.16530993274574557,-0.010834798635277205,-0.003340359673847793,0.07608414677981604,0.009421256931349412,-0.03729788128135423,0.049603294689804,-0.00586793040963708
PF4,,-0.0006280546260043755,-0.01604454090721916,,-0.02639280214245774,,,,,,,,,,,0.04292544523910525,,,,-0.04768773808734753,0.07489981366581264
ANGPTL2,-0.00031783359568673177,0.0897800383375091,-0.03456984893577575,-0.18291268333793861,0.01043521683441338,-0.02334672995762419,-0.011899872777683318,0.10322396136947269,-0.030614449633019965,0.043195300020436735,-0.10389933055436311,-0.017808350309104777,0.07216398663669436,0.04047980298407581,-0.004864950267201948,0.07326994720183323,0.018571155566802274,0.06168605363881408,-0.002905517383789022,0.06940858531044648,0.03331920010482882
LRIG2,0.007844296231079297,-0.03274969905103684,0.01698684300082044,-0.058861453383703466,0.0009628405753165211,-0.022388977121863638,-0.03944216527198485,0.004342155625022063,-0.025092430279885784,0.051637713504571386,0.1474641161703226,-0.09685436700713591,-0.02668251755063592,0.16670124356620505,0.015513832071786885,0.039153199883674036,0.0008009605541458729,0.03468680165949641,0.1934229076122774,0.02939038060491787,-0.012657834939354705
ICOSLG,-0.014089701064165362,0.04482563915140281,-0.014049415218025092,-0.004778998164483527,0.028137476014119468,0.01229914759838833,0.053451876788331035,0.03510691529108828,-0.07221174762158754,0.005152065994049548,0.11012958695830752,0.005447028573652413,-0.10379578708685269,0.07815967011593693,0.07654752024211686,0.08085367256878848,-0.0122944658960461,0.010240241802979817,-0.04874586653212066,0.1177547044838992,-0.029341717199911535
WIF1,-0.012985120614859298,-0.020213509819229248,,0.09750337916718978,,-0.023973575871016756,-0.07383498980379388,-0.10165452441735551,0.03507984498405537,-0.051577960905484395,,0.021636379677721,,,,,,-0.04302131076644513,0.018513209528224796,,0.030446455579930174
NPPC,-0.04765559522195644,-0.0027228678070851547,,0.03646378417894186,0.05051716578203871,0.04862150340747951,-0.00704719236090191,0.039032191170466024,0.041959348337911415,-0.032614555040251854,,-0.0794238659290591,-0.04509301027110238,-0.027003890419111835,-0.006406500427813417,-0.021901958572348886,-0.04973062817534657,-0.08985579371050675,0.04142218429392477,,-0.022313828707752198
LYZ,-0.021015944472353092,0.11731164757539361,-0.010427350051927232,-0.038239016570599346,0.0323231047636688,-0.022696842272082723,0.02163562779714561,0.04342091765241173,-0.0028135977441127785,0.10310464225584975,0.19704579762790464,0.02424963189924848,0.04793832708503901,0.07265183740559253,0.012934047466959442,0.05999010871776154,-0.03142610121608529,0.00043844753769788276,0.024221626815813635,0.13018004151559573,0.010809988030184875
EREG,,,,0.07211651474987463,,-0.019059315818314146,,,,-0.0405074029497792,-0.015672703756804716,,,,-0.011486421109261036,-0.01763882344639568,,-0.05764194146704532,,-0.009199898471613201,0.11014896405243836
SPTAN1,-0.020966986727986834,-0.01820902699051996,-0.0018943900970438223,-0.227883284575655,-0.09373404071852669,0.027487854812030404,0.006815742785307769,-0.015733070418304344,0.005962207553202614,-0.038805964994521776,0.1773947221213181,0.013078393553847503,0.013751595302478816,0.01600763329151949,0.0012460119274315738,-0.008078316051050324,0.048457053792729514,-0.0596581322705202,-0.07518189238544229,-0.02537626651868385,0.13134922170380184
PTH2,,,,,,,,,,,,,,,,,,0.02410844392211632,,,
LIPC,0.09300191814731461,-0.012625022406637612,-0.01035633957867487,,0.010605429491940148,-0.03081511748066362,0.014993806156855008,0.013898716155586658,0.018357864225694583,-0.02035484466746766,-0.010752781281656198,-0.0338901801928399,0.03730892091969983,0.04951167981559062,,,-0.0007835308747702427,,,0.11224676586163207,0.0077615501178604366
COL8A1,0.033654130051958116,0.08789075578108291,0.011232825078973765,-0.060300403798620554,0.0013513965779238717,-0.02326629391703104,0.002011427597955453,0.04569682111897663,-0.021021591201163165,0.05901857591101236,-0.30162849731108343,-0.0013501268701302763,0.18538122210880711,0.0663860324334569,0.05153892792558084,0.07781318492775738,0.007582296331484065,0.10918022061534893,0.08121250113359656,0.10397069243541321,-0.10431446234972157
GSTM2,0.017180642460939432,0.004056826753591419,0.044352283246486955,-0.04311709952518445,0.054484589294254746,0.05187609011840663,-0.01793685515464554,0.007462683197439578,0.043699399959517646,0.0842954090477813,0.061304878772250056,-0.015548114453085665,-0.08567926605497521,0.019084060078628676,0.00480487908880063,-0.002337206669864493,-0.0027079658054807395,-0.08136077833439975,-0.028290857658753946,-0.060734705432200733,-0.003862697702684625
SPX,0.0793904848811399,0.02332875063696207,-0.026321974341704437,,0.02981299847305923,0.07005357286555156,0.010036445055725275,-0.061822554885872745,0.006319768802271217,-0.05170332994597327,,0.07689712921166032,0.03555516989079775,0.08207152292161807,-0.03187471769532483,0.007059876620285148,-0.044568164656328804,-0.08767466633626615,-0.0477695094870937,-0.006685884184257399,0.0785287850471839
MFGE8,-0.06081842876234524,0.18178016536604252,0.03203180803519945,0.0007856357903391413,-0.025679622071843298,0.09049698562105646,-0.010459731350285426,0.0744147785358157,-0.006248304107568628,0.009531031797964964,-0.07101512811355032,-0.010169318430525034,0.025390511996824662,0.10621962546957776,0.0051957882415214025,-0.011246475334326123,0.014699779584612594,0.21501473633569176,0.004796005129120792,0.009094988008031796,0.03938692559079933
TGFA,-0.03837765002586954,-0.011894583064063873,0.004929453027633555,0.032429788835670194,0.030050851959874853,-0.06440621785496374,0.07579101251683451,0.03484162531225627,-0.03373543967895681,0.04802545572017929,0.09278924450966228,0.008112124887783146,-0.030598402142881342,-0.034912149700390124,0.0023826603959504764,0.04513694776279906,0.013142613971642562,0.02262763339677522,-0.03137773038681434,0.09102687969881658,0.0367462376329399
SLIT2,-0.04732198078033434,0.09414245759185672,0.006884942355425246,-0.05102153139321512,-0.03646785446847754,0.06838038556507808,0.022115667377568583,-0.048068960047638686,0.05615664380639399,-0.03129986520390276,0.04447415634202185,0.05285488774508042,0.036516363176332986,-0.030539011912089766,0.07476225754290806,0.07717026104607592,0.016509269276727218,0.05694179332340587,0.0022766259954734966,0.1054624068223136,-0.08741222367899724
PLTP,0.020208640047325692,0.0036834453920089757,0.008220649707449025,-0.15586344991134624,-0.05612867048452598,0.033943689216693176,0.09401540529180169,0.08482565088245216,-0.015305022449473132,0.1298184016026929,0.15238921732585042,0.020801032582435628,-0.023527356916722874,-0.025477332455204265,0.027700427577506626,-0.01767667578948821,0.024541842125486126,0.20578309370258882,0.0785297150601886,0.11435832943859155,0.08095595911939768
APOD,0.03665211156257964,-0.004247591169905116,-0.02016722977010424,-0.2722778336640292,-0.03794671356125396,0.028095258446972696,0.0422133271818639,0.04722183688634163,0.02690406677925193,0.07600596180329637,0.1646850196162119,0.029028868818980577,0.1604500215686839,-0.01595325905620155,0.07899596798261786,0.10836908694642286,-0.012361433733079973,0.2781056721854179,0.26955943551754563,0.11587737642777754,0.2604030891765881
B2M,0.0007260997412737463,0.12116722189852952,-0.03843890984869025,-0.21486813385385867,0.04518015547707075,0.0604357502277114,0.11717873489892351,0.12612324297643196,0.0009501411889748282,0.1448866357023511,0.3978268115631213,0.04059755884691229,0.08959750458890736,0.049836989127469984,0.09219779113196483,0.07799334260094094,0.07138128961171199,0.1751429285684868,0.09837162144155555,0.1506178523408493,0.053823358600652946
OMG,0.06464490812713168,-0.10494524437725755,0.005682386329112995,-0.09600177625767747,-0.022763457845089284,0.0020705435995474228,-0.037027313181693354,-0.06808976536107754,0.0767344753845042,0.046046755304679804,0.020391395191414353,0.040129228675855784,0.04904864497238593,-0.016643385560436534,-0.0015979072757542328,0.0669566879469137,-0.04286071473306221,-0.03961926505161285,-0.04018773688840674,0.06611569242993301,0.0076146862696862706
CXCL3,0.013652418084116321,0.02369477870952692,-0.02270785841815269,0.15154361121446464,0.13108062631581638,-0.016368292466890436,,0.058910233144982935,0.006894348727997784,0.11092880111152856,0.24668155718917117,-0.015536931712033316,-0.04647286913219243,,0.06834803597812313,-0.015886326772707755,-0.04373178932508754,0.01469695775157389,0.02985156806241607,0.058618486854465524,-0.05318977969875793
