,UKF275,ZH8811Abulk,ZH8811Bbulk
BMP1,0.005073430563589385,0.05101919821928776,-0.022538634444755158
NDP,0.06063835684706998,0.03981759589327852,0.0219985354265798
TNFSF18,0.04113119161978975,,
RTN4,-0.05020747935655442,-0.014677268863519631,0.036554992442998584
HEBP1,0.04382757204249252,0.03842703312204256,0.03775858385702468
WNT7B,0.03808194401470797,-0.03583566891372488,-0.03268965412943969
PTMA,-0.08942004229060557,-0.044903784137496364,0.020703085711128597
CEACAM1,-0.016745996129576765,-0.02008049277445128,0.10043896011230374
PDAP1,-0.032882512657168475,-0.018511005172592982,-0.04249436713954941
QDPR,-0.040362418623604804,-0.00697222812435062,-0.001384868399037058
POMC,-0.012354528249030876,0.012118217424455803,-0.014241061580544218
CCL18,,-0.03674705545799061,-0.012986709102214352
CCL17,0.06858480255574244,-0.014246137700302827,-0.02950038215045268
VEGFD,-0.014148202783512946,,-0.020435815172528585
TNFSF13,,0.08522905876147158,-0.019322998165793057
WNT5A,-0.03728384890658817,0.015269421245163704,0.04290497868064428
CXCL8,-0.03178831282803956,-0.04793195993609364,-0.03086323732029948
GRN,0.01632438138544128,0.06058144999867946,-0.023770154624173888
MIA,0.02793854737616392,0.004974423513486122,0.04942540065792981
COL4A4,-0.013864227203243833,0.10241890421312407,-0.020221786404703956
TAC1,-0.025220840277922513,,
RARRES2,-0.054860633921001545,-0.012538025611336611,-0.0334299427948036
FGF7,-0.022904893196601342,0.021184264215148914,-0.027795182111583976
EFNA2,,,-0.019422874693852444
HBEGF,0.041439266652846744,0.0729823434561681,0.022412313048992327
CSF3,,0.008166289318359287,-0.04933659571583193
PI3,,0.007053952848123195,-0.05462942804373644
PCSK1N,0.057636956353068786,-0.023496336926399308,0.04221615398312391
NTS,-0.015838267966539643,-0.020063954189624946,0.010423669469553944
SFRP1,-0.007739544822252107,0.05512355108448684,0.03912691460155271
CXCL13,,-0.031999746142359856,0.0002384263696923848
MICA,-0.05066547408888303,0.06542261179593103,0.018987278681972097
TG,-0.013378611417638507,0.11744142207840139,-0.014748692828523886
ADA,0.03317986807034537,0.0696042854296875,0.061268100233416445
LAMC3,0.027919447371755123,0.0010061294614202702,-0.012548716225565094
CCL7,,-0.0213516766691549,
NGF,,-0.024659477221915055,0.023255455062336488
TNFSF15,,0.000211275780849718,
HMGB1,0.04207840203301135,-0.01109646656775318,0.022069320967017927
ITGB3BP,0.04011828987639657,0.0345872605820182,-0.0008168902766361845
AANAT,-0.012031463432730795,0.003723866282845669,0.00495062422103239
RELN,0.005367296432137329,,
IL15,-0.03412645718673844,0.034039758592945064,-0.03729825007641004
UTS2,,0.09443697342215732,
BSG,0.0643593189275591,0.015900819435796767,-0.00419503772059373
ADAMTS3,-0.002573987572507613,0.10407595239816152,0.07007687998712897
CD34,-0.019723723602279593,0.07968542595889502,0.05970240672446027
PLAT,0.0680356873407278,-0.0021290787275200914,0.05891632536708216
NTF3,,-0.009700678576769652,0.05308605163826552
LTA,-0.011587553160305459,,
CKLF,0.01995728463227241,0.09716200480438707,0.068464828786697
CD24,-0.050294893291582904,0.07136626250190935,0.0719728039038014
HSP90AA1,0.02683807559394772,-0.05117354557107595,-0.07856268207264448
BMP4,-0.03323646746246828,0.033391963827362446,0.019797247297140497
SCGB3A1,,-0.005240382237775512,0.06268208962610665
IGFBP4,0.02850524993428718,0.031947559322299125,0.009049694637549979
RSPO4,0.026508201492858628,,
LEFTY2,0.0122616054746146,0.028546042558838677,-0.022332816245300084
PF4,,,-0.017802409365174698
ANGPTL2,0.001220006343149554,0.004417634695269827,0.0548990846970455
