,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
TCN2,-0.013155195141587582,-0.0370063592279898,-0.033762125325195486,-0.0952240394584441,-0.018731941910858207,-0.04045496986163525,0.12482971050510278,-0.04677477604366784,-0.13238527458514335,0.02139114966057323,0.03585843406265428,0.1083141795685001,0.035209905288798554
THPO,,,-0.025891690511143504,-0.04443483073978475,-0.026755128923142635,-0.012763012025251985,-0.041859642920675795,0.022637098859822832,,0.04454493872412616,,,
CUBN,0.033866930361072585,-0.03394343903133349,-0.03239040581309497,-0.028525301326156566,-0.023079624045293737,-0.03662127492780504,0.012980882485579834,-0.009636817638181954,-0.04071657531268326,0.02975325579121525,-0.008065124546838704,-0.01632076092574232,
TIMP3,-0.07399150066998858,0.024849122818124063,-0.04422894394454361,-0.028198908585933307,0.006050623854933111,0.012549631936529942,0.014531793821117077,0.027144255195625043,0.04368793346225131,0.021794541523696826,-0.03283628207358217,-0.10272126558255702,0.03140355844296008
PIGF,0.024812441936737928,0.010593974581589224,-0.0055668885622302735,0.00797976842354656,0.00677126822374641,0.03834045310279286,0.08694774099327071,0.013064603596295715,0.03885049242544077,-0.0007172169563665963,-0.0006644611645615125,0.10121135883813565,0.029494933301633247
CRH,,-0.025322763958794098,-0.015343511388928786,-0.03482081774476101,-0.020516175293489532,0.028153081687162414,-0.08356577635126576,-0.03798902454557014,,,-0.006864099358285098,-0.04747595794079462,0.15200702013053788
BDNF,,0.03705374628935037,0.0405368182322542,-0.05297904381948378,-0.014072307511828112,-0.007147926910082419,0.0050788533390949,0.013537801170908515,-0.031124552787897802,,-0.061832149319453154,0.008885175250123828,0.023809096792338624
CCL5,0.038212591315351166,0.04205016784477565,-0.02241309382589077,-0.04833349940067852,-0.045406318185823295,-0.022427480173305203,0.07864430949158167,-0.03768010619847466,-0.01617752728411365,-0.0564993466477818,0.018811297125023482,0.1575765842388954,
GAD1,0.016896860481713478,-0.028534243006338656,0.03479469276967979,-0.0781455886802656,-0.0014047311348895325,-0.030091710432976468,-0.046148283570600815,-0.07626937068478265,-0.019391771285795556,0.06619301312617006,-0.027098922437138736,0.09343580380873129,0.12323067114784036
COL14A1,-0.007739901332252732,-0.0315996138850798,-0.023752903812907882,-0.05184959525588518,-0.02830938015841455,0.016950359980341435,-0.013926467739516366,-0.003150685320968901,0.09273345999456126,-0.03812072175405268,0.00905656219729238,,
HLA-A,-0.12145388530095234,3.6070183257319284e-05,-0.07908069476905802,-0.13716099591805733,-0.006351720281153968,0.05274772911472761,0.061325881913827804,0.06273052329144868,0.019945476507467395,-0.06121317813679207,-0.02513679373340646,0.021241661947421636,-0.014286156068027784
CD5L,0.0696134198598338,-0.02311305978380255,,,,,-0.029274414323799753,,,0.07409982943386821,,,
FGF18,,,0.03184640655097266,,0.02470814379918393,,,,,,,,
ADM,-0.025912096188317225,0.022795692398451917,0.0004134275972882162,-0.08197060092645025,-0.03310977003841423,0.010703011980507741,-0.00898424129351829,0.027406072240421842,0.007919885919476411,-0.049856054251183606,0.04724049765067379,-0.009847771143154391,0.011822069994659545
CCL15,,,,,,0.005850225833438754,,,0.09221371386673126,,,,
GNAI2,0.07171903332541049,-0.0068800115842552,0.0056816265424775095,-0.003932441537810983,-0.002720284568805537,0.07754456109717162,0.029430414952148348,0.03685864231403806,0.033092693702121326,0.003021793671985999,-0.00874747108296439,0.10686014792356771,0.02450182114428023
HDC,,,,-0.005141515246396186,,-0.015537325533398523,,,,,,,
COL11A1,0.10431454483441532,-0.04685358340196681,-0.022937743298711327,-0.0038142707387462805,0.02631414631663938,0.01694797618610993,-0.0035386707128392926,0.02423009600168256,-0.05717646368590129,0.04328291974528485,-0.008041107191182988,,-0.04146957877527899
NUCB2,0.01796198857006978,0.06278672231046384,0.010272292503485419,-0.027568569254646808,0.05122122266193114,-0.011336517325426367,-0.06301833446191343,0.013967600777779443,-0.025809218365658797,0.017727709402349988,-0.0017296347375690994,0.08419031075283673,0.12737663439651478
CXCL1,,0.031792560710758505,,-0.04277345319803528,0.009410126692289385,0.08538897821992295,0.03164270294221809,-0.009557699492035046,-0.027455143933485873,,-0.02764368030727038,-0.022105980665691582,-0.06694451746826172
VCAN,0.04471232137599937,-0.020343794076593803,-0.05079575130293084,0.00453544447141918,-0.01042294396155794,0.027815713865072544,-0.07648580125618316,0.1170447093567507,0.07225719388606903,0.06318641162027619,0.027468980447761422,0.02184061200732221,0.03565064154329722
MMP7,,,-0.018860110244616448,0.007038019681379857,-0.012870838418619013,0.03034610349956579,-0.018171312461829184,-0.009974283600599368,-0.06548120628729943,,,,
PTPN6,0.030274207610917335,0.004493236341141992,-0.010038394605371075,-0.044188776683727414,-0.026603471398405912,0.040221289387271604,0.07831432341220126,-0.007118398584279735,-0.0581092419512707,0.02272605163453198,-0.028130827943330227,0.040618389635457434,-0.016887603357002214
PTGS2,-0.027123406389754523,0.030329813589692153,-0.04625002754632897,-0.08871367018154631,-0.00971250648264821,0.023594070642007026,-0.003471507156772254,0.015172211258115829,-0.03559993023257628,-0.042064697476222185,-0.06265167512418719,-0.011490338561226766,0.027452908977300256
XCL1,0.023169030144084543,,,,-0.02113987052120519,,0.038967250996659535,,,,,,
CD58,0.009289674934220145,-0.029550303974251114,-0.036550809911744905,-0.016550249525264828,-0.007801438471763773,-0.05653663348460523,0.05980146881929507,0.056557955770274226,-0.099222722967316,0.024405657509188206,-0.011929583588727284,-0.011911994344940731,0.06951327805322559
TNFSF14,0.15473728265578998,0.017194487249613217,,-0.050369987467444005,0.01778026592814268,-0.011344229356236815,-0.009088798754799371,,-0.03267363238665514,-0.02251542591175392,-0.08812623244624397,-0.028655250589558635,-0.005399937889890415
CNTN4,,-0.022178575630913567,-0.014208894077509785,-0.022434795882504324,0.011398151145453922,-0.03884741185079084,-0.06917324089520395,-0.04961410000032446,-0.0050292391808558524,0.022773702876130168,-0.02222264201476485,-0.0015160957529304258,0.01479131292850082
INSL3,,,,,-0.014841430395846745,,,,,,,,
BTLA,,,,,,-0.014486968889377241,,,,-0.020678109698324974,,,
MFNG,0.008505127683646854,-0.04489919509595354,-0.03349155059941713,-0.09206438920693244,-0.005183832405026937,-0.007641469327968326,0.08504589514207206,-0.03853409496911035,-0.025485078608848247,0.03556969325105298,-0.021829588946466125,-0.027509764105152386,-0.00781595526665455
ICAM1,0.10029856554790842,-0.015575910992154843,-0.019642134490678392,-0.13930656399688549,-0.0005851177783468631,-0.027711126300848495,-0.00351123103121951,-0.0287491044637786,-0.09766023391396529,-0.06665258094914955,0.034623875921234275,-0.05135474836261081,0.011236734100713493
PROS1,-0.0024335064754356815,0.027220183350005842,0.01669887515307027,-0.1741287165835727,-0.005335361703091359,0.08557868944787933,0.06452592752843589,-0.005733617801914729,-0.051671197200628766,0.03498075165064802,0.01988164316207309,-0.05769157636102934,0.07949539452359708
CLCF1,0.047617193719592395,-0.03045513373348192,-0.017532355850795,-0.0786540897316446,0.02174390575009838,0.07381585687554137,0.016116881139639248,-0.015982183040305117,-0.08179305134269207,0.013047213738263874,0.06910092491346252,0.008524938582159103,
PSAP,0.07963259161205505,0.004933727804912316,-0.025335255650157863,0.07434729176298582,0.016352814189786725,-0.03196535684874725,0.020466222488099133,-0.07866188636794558,-0.006454254008612448,-0.13586845712610177,0.06031517257638403,0.029490904592072688,0.041060139503306906
EFEMP1,0.07305428144332196,0.05506451965952009,-0.015794867373597286,-0.04551752439351935,0.04251262839533556,0.005610291101515718,0.08548050837176115,0.018360692114945423,-0.004849076976991747,0.011970983253221474,0.024564483542758583,-0.07243787358294417,-0.030725181888523974
C1QTNF1,-0.05979715690366346,0.0476366174038258,-0.03889739074065316,-0.05744856430160347,0.0356682736666039,-0.013792072661467224,0.029960122500349618,0.012286880871103962,0.06339651772048077,-0.02001443217650971,-0.028943272152404102,0.03431040108235321,0.025732147279012345
ALB,0.162109048192501,0.027383115958956053,0.08538846710476702,0.04507468265136489,-0.01620294931821337,-0.012884648564412068,0.032859496141958586,0.02201989368453769,0.05389913808085088,0.01741612069228459,0.017128473955867838,0.020259912770108517,-0.05048504219551334
EFNA3,-0.0013856756755319455,0.015422370599671862,0.0037376652817762484,-0.07119902557981103,0.062141782865436146,0.005471570327085718,-0.0640903025378446,0.06888016841783882,-0.04168746125037683,0.013223711968824619,0.07818136623973122,0.10054309444579083,-0.00757887237605961
DRAXIN,-0.047845475755075605,0.008125879419727734,-0.011668676411069846,-0.059078637324643433,-0.010112286629722002,-0.010345740523849083,-0.03612770843319287,0.044674644490941086,-0.028418762030995966,0.009665517164829347,-0.08760137687531747,0.05863271723104391,-0.01140905324213096
RAET1L,,,,,,0.010230809069675904,,,,,,,
NPTX2,0.13807849647410478,-0.03144703760153165,0.030761720228524567,-0.05697319814299038,0.09594849834113885,0.03734509628505773,0.01887531637952579,0.034707202085763195,-0.023301161126120074,0.01373648241633704,-0.017218085335312217,-0.0360477039410985,0.02684542877025379
FGF11,0.007830262451675339,0.05426323799434206,-0.01729668496407222,-0.12275321146833083,-0.01414277864606727,0.0021048732682501597,-0.05404713256018843,0.032639293516045186,-0.05533262084038923,0.07186981194699504,0.02663031910325005,-0.05935328362977022,0.0072663656519163025
CD59,0.08295671227127922,-0.007344300640869202,0.016418736843863874,-0.0008833864512472811,0.01441092526875022,-0.020227724030228964,0.02675359525943839,-0.04953443215893566,-0.08934522096595515,-0.05627471959814384,-0.02693744477491186,0.11129381434345798,-0.029576278602389938
COL9A2,0.027149306020459417,0.0012464781450151154,-0.04928421630880038,0.1640698467053656,0.02280846331023515,-0.021119786652034907,0.07009424262200294,0.09116370601754197,-0.001879990441929302,-0.023188950407841923,-0.043195942317397526,0.058842815720876684,0.025272146834087374
DLL3,0.06233282630745947,-0.07809529815126591,-0.02621856918299681,-0.06719965405120289,0.027183325203936588,-0.0014478434414795164,-0.020198316898299203,0.10422003144144358,0.03794075924051835,0.05182201719660785,-0.006950690787391215,0.13707745559376278,-0.09547402607455144
FGF5,,,,0.07860087110162216,,,0.030697452477548254,,,,,,
LIN7C,-0.03005177749566646,-0.011873776421058878,0.043197655716801626,-0.05699198464813155,-0.035895411461588214,-0.011734973353633566,0.003936264205998851,0.05212959769469608,-0.0251371628194674,0.03819809290212574,0.046406123507091966,-0.02877699181205735,0.07526007412027098
GDF7,0.08046938798194901,-0.023799189853390648,-0.025770094796205036,0.04988511691005411,0.07105578096744074,-0.011344228915400045,0.028297653511540323,,,-0.046362877236622406,0.01820992666062876,,
PSPN,0.07678902723754719,0.036775864726776276,0.0025367094990787695,0.005785245835363814,0.009977607013073903,-4.878794884290203e-05,0.020041996607288337,0.002151056063281011,0.004436623410795773,-0.012076500664302306,0.0064509683206528156,0.08365371749195007,0.0035632100450892364
ANGPT1,-0.04083204638899712,0.039637299801287704,-0.031053096939624034,-0.011489754271299848,0.024307687825621913,0.030966777290735503,0.06262201868115812,0.034742580264431645,-0.04461419707851574,-0.0020512414752760096,-0.048485387251807795,0.019880325604931158,0.005295431967740698
PNOC,-0.0012582659428497932,-0.028991623369645718,-0.0070840819504916575,-0.05081103128630302,0.031139019376994172,0.04443029840143976,-0.02154665829109719,-0.04146580920136566,,,,0.01946150279538725,0.029964371622754313
L1CAM,0.022218218810027824,0.01815508364416718,0.06226565870825899,-0.0781779167423946,-0.029072017531585358,-0.025226870899645645,-0.03388552713003329,-0.0796484634467718,-0.03991256405931092,-0.06855119335965583,0.013847204585597383,-0.052262176584701704,0.059502348630341116
APOA1,-0.018213534571145076,0.015895836346534138,0.03105546996210164,0.04101959239352768,-0.0193261241588527,-0.018359545337297382,0.012629140664357014,0.038070094770188856,-0.007499494453131034,0.0102172062049631,-0.009285956873277776,,0.005240771960149732
PSEN1,0.09475848724609844,0.034227290764121045,-0.01730198447309339,0.12800408740037397,-0.0159855442059371,0.029145295267934163,0.12841391139688363,0.0779765620307858,0.09319530229559062,0.009799809960849238,-0.03808130787036002,-0.06878714770551056,0.021498942105383476
CALM2,0.09914506693460864,0.05711071056232766,0.06845695079179011,0.11101804072987777,0.015208752292911906,0.045330881898925625,-0.03567876270300824,-0.023057745102266332,-0.021851717501457976,0.021475067196108977,0.04205571537577075,0.02477707741366196,0.08853760700435753
CLEC2B,0.09227200174291582,0.05475277416260741,-0.058173421670110914,-0.1422892121848548,-0.0017940289697424914,0.015265587997142891,-0.048364353087721676,-0.014831142558265247,0.01020873527630864,-0.03563724604363606,0.046267617830566835,0.002479062984633696,0.06747380822914577
NTNG1,-0.019301610647031096,0.03170575336380654,-0.04249004643491774,0.01449787248625391,0.0009383050602607669,-0.062326105301736906,-0.04257484968893117,0.0528488256130607,-0.03267930252095054,-0.007510444241852233,0.013213897588990747,0.08210899920777462,-0.05388451155759958
LRIG1,-0.022627701683807785,0.00042390285718023704,-0.024146880185909686,-0.010763090496904243,-0.014344380912609228,-0.015935332360137156,0.061494816088523474,0.08702817957897771,0.07419213733313423,0.008899348025006503,-0.028161299158107164,0.009734799424519611,0.01223284615793222
CPAMD8,-0.01967077072933345,,-0.03589260174342241,0.0004204380281248055,-0.016462572985068057,0.059945291203816066,0.01336400950517298,0.03882277166251489,-0.027455140329542473,0.007930242513965461,-0.0003938696286020032,0.011666435257735657,0.10449850949231965
GHRL,-0.01576783886406694,-0.030186702093173423,-0.019178823733022706,-0.00772900686674484,-0.009910041839716817,-0.010345740523849083,-0.0059767640104095065,-0.02522082039289683,-0.03699085254556646,0.005963387829448563,0.029221232430615314,,
NPY,-0.02885778837379457,-0.04567621686396525,0.04967448452609911,-0.0395615578788715,0.022342985319940962,0.08465679735026742,0.08398908981496703,-0.10407096493054861,0.1280050566360813,0.06427665572427085,-0.06065394962740584,0.030052021156034208,0.02404564989732719
MMP2,0.022934482271905893,0.05973878070420465,-0.011393971656694417,-0.06275052878901524,0.043306414407016866,0.06573592972802571,0.04591610249897784,0.14728137304315905,-0.0775339311048742,0.02135603336190075,-0.04371876467337274,-0.015507422292097804,0.02313123796671276
PPY,,,,,-0.012031462577456983,,,,,,,,
ALKAL2,-0.01334682496466222,-0.019102749122589625,0.00430229035846929,-0.03311874269538562,-0.029021827318427586,0.024992354285183472,0.03956776567150123,0.10795240220979281,-0.043888423703873455,0.057180999361363165,-0.025853554105899332,,0.08693023380905422
CSF1,0.04192285189580341,0.047482521740487275,-0.05790088518962296,-0.02541454674393652,-0.003623243794613474,-0.0029750300701585426,0.09845056318160435,0.04913833084193645,-0.05225851768637204,-0.01010947606931773,0.048254762701583284,-0.052020892811780683,0.025701576726821395
SEMA4C,0.10487691029648329,0.010513612208682434,0.009021379074042598,-0.03431208769537419,0.034286678766821274,0.0703361704134107,0.05499183362749575,0.09347739379244177,-0.011498835989721432,-0.033450843161466265,-0.04903397594404973,0.04148963113825706,0.0373059057592314
ICAM2,-0.021860492212714366,-0.01097393849372441,-0.056988091142838454,-0.11964239383929343,-0.014471497578749548,-0.03925794062835948,0.00397018682128706,-0.019093752873567026,0.11284950120441914,-0.019602773560446825,-0.04472689554987429,-0.007232241585626264,-0.05417525241790301
SYTL3,-0.03519091894991363,0.05297721859061957,0.006084635727465608,-0.060883711673382745,-0.009683174258706772,-0.023307117063048832,0.055477950101674584,-0.004435807636987584,-0.014477233425999105,-0.0018718779380319166,0.06119546139637987,-0.05219244793078371,
IL1A,-0.022857119444433648,-0.021220850373266122,0.06231561953215385,-0.08033932960759468,-0.0013823137038303757,-0.018820428486768806,0.05482885568546458,0.03342992264884652,-0.016306059127463374,-0.015824768804962034,0.02485325829904167,0.003425740783569566,0.0959196115992192
HLA-G,,,-0.013918799170443686,,,,,,,,,,
PGF,-0.11149452188465056,-0.03651301374076414,-0.02005026076261269,-0.11948740533422754,0.008486247249120657,0.011446294983547132,0.006839720514263501,0.01257542712170824,-0.037003088447323244,-0.051684650640557966,-0.08742100788658132,0.027898162700427803,0.17832011834688785
LGALS8,-0.004197387673188059,0.06949578423576046,-0.01086414847349383,-0.02678792728468837,0.009309250466078108,-0.0034736400896185522,-0.029386081659690637,0.04055651959700156,-0.018082529034894317,-0.003021511724177474,-0.058623079625695816,-0.047811345989428225,0.09473024052973489
DKK3,-0.015139376692177174,-0.038678381796401505,0.03780515047592924,-0.01599831032091033,0.03788698905032883,-0.019411008531218903,-0.06488353845608277,-0.0772345888820717,0.03271690602021127,-0.041487927618053755,0.007706565910791403,0.049436265473870734,0.045006502775686796
COL16A1,-0.005611441274999289,-0.005604362409794336,0.0059638020120066845,0.10716951946255428,0.020219612734103498,-0.03194445864639207,0.08442584981174271,0.15082297083472498,0.14084206516594006,-0.022809382119987728,0.04862862253200218,0.03237188716332765,0.05237407345305937
TPH1,-0.011712975405458645,,-0.014748908705772109,-0.03472275543882836,-0.008018489011845998,,,-0.03342597759041602,,,-0.009509581279724458,,-0.035573303365477565
TNC,-0.036998961207632505,0.001856494009549212,-0.041011134477693396,-0.12106164969326835,-0.05877468150056371,-0.00413546638024154,0.10391929334927552,0.014881263767007382,-0.011963740604866201,-0.031843032705096384,-0.02742843505501005,-0.01596652672521722,-0.02042069705212541
TNFSF9,0.17093405188045793,-0.02123550576275372,0.011035689126351951,0.03970858326091317,0.0005370797555951152,0.01629332683936394,0.02634852363901275,-0.00837542905184105,,0.08793698902616703,0.1242572742860473,0.076049258400805,0.07993084881618236
C4A,,0.033198735919917906,,,-0.014262695402983264,,0.017601241324241054,-0.006487614905146662,,,-0.02453027287442832,0.03649752188988951,
CNTN2,0.1478022263315968,-0.009755399714058336,0.025822259614344333,0.23171267525055955,0.026159199596446813,0.16190578313970602,0.17503275401687352,0.12403635578370056,0.006436026528793938,0.07983758110524744,0.07352812597383265,0.028652236192899267,-0.026156003269356118
F7,,,-0.012809469298008393,-0.02920950765804504,,,,,,,,,
LUM,0.059483066399252535,-0.02775445875494137,-0.00453491451937032,-0.10323237850269047,0.013414433898387543,-0.05113253617086837,-0.057215903580351495,0.01430096876626903,-0.05332410220139465,-0.0986152905735343,-0.033865498967543047,0.04387721367529962,
IZUMO1,-0.018796035655446536,,,,,,,,,,,,
BTC,,-0.029457629729996954,,,,-0.018107911539513057,-0.027620545812605146,,,,-0.03294981360434467,,
APOC1,0.08099406556720062,0.10979655072625488,-0.06289099291208648,-0.1196938582036924,-0.007770316321899783,0.10342170146197763,0.1718414576048583,-0.011691825800158838,-0.09837148287029641,-0.07138715095667901,-0.0017308563769218759,0.006087793050594108,-0.09825816360500673
PKM,0.007398803734341598,-0.01947575094545581,0.09259536552701465,-0.18416356777218265,-0.038194147363487876,-0.015001633532800231,-0.08146915105057519,0.03073171344380678,0.030657647990460106,-0.043353165939902384,-0.013750273412537163,-0.05087040801835489,0.08250530414264162
TNF,,0.04753769801470285,-0.03146927523895763,0.004106043127639483,-0.005396213690298825,0.022955152015852583,0.03967232616130437,0.02067464376348364,-0.007268618517768227,-0.05626250940522086,,,-0.053464747581384954
GNAS,-0.1191713645571764,-0.030535633155051554,0.04642990479474695,-0.10743118372851039,-0.03301294696953834,-0.017728711581558792,-0.12176396861147394,0.0976395094072941,-0.07262337674237776,0.029529002530384985,-0.04560591550598456,-0.15056744625421928,0.0548466391883126
BMP8B,0.10979130958454152,0.0018708982476797554,-0.04108431604133035,-0.051711686410271594,-0.01295875055166775,-0.010043006547708271,0.04122952601557112,-0.001231371587291071,-0.06862584354149967,-0.03831938352289151,-0.001601846576245749,0.09960838237247464,0.0018215022602047623
LIPH,,,,,-0.011499631437900254,,,,,,,,
CCL28,,,-0.00036887036120604775,,-0.01770754060689318,-0.011878756089799311,-0.012185578305311997,0.02363290433272116,,,-0.002325173386081448,,
PTPN11,-0.06489567732689176,0.016067894316107157,0.059667662037075776,0.051242500108158034,0.00911690775784299,0.05299088474975044,0.09719290911592111,0.003804777398103403,0.06827820054899912,-0.003524560769018441,0.06941823664063373,0.012339929011747295,0.11864890902045848
ADAM12,0.01801484227074845,-0.022416821314271147,-0.055238616084595696,-0.08460779703741222,-0.02512518902613213,-0.011480079312701142,-0.013083823236972337,0.11287597968024958,0.021929334013974247,0.04558828094030967,0.004910397488785238,-0.03993628587737438,
EPO,,,,,-0.0120314631026327,,,-0.012750067392822759,,-0.06873388252822486,,,
EDN3,0.0060297182461404395,0.029846371125422475,-0.01837255962783533,-0.0517551258230509,-0.018648174419278237,-0.01700841695211362,-0.07088461911350359,-0.033770888893111806,,0.0072799698891171695,-0.02321054649072789,,0.011768880562524982
CCL22,,0.004415188635088622,,,-0.024225611514731626,,,,,,0.018619196093196358,0.10398766949692269,
CCL2,0.05786745141841525,-0.011112090583897744,-0.0721824856633754,-0.08856841681511461,0.009983009795018207,0.0007260141378002092,0.022141617745274584,0.017384569991808704,-0.012581350277316512,-0.05555039878626639,0.06393431944244735,-0.011069678138003787,-0.055815837633495305
DSCAM,-0.015840614842218645,0.012021797582707107,-0.017718019426434566,-0.06081736600751063,-0.018518548972195542,-0.02763325296106394,-0.04395377797965034,0.050971473181482756,-0.010813735133802889,0.03252339502643303,-0.04507133616849017,0.03506296904414387,0.11799355473884297
ANG,0.06474625329718554,0.029638816757021406,-0.029992811130369862,-0.08841641355463423,0.014044670151347555,-0.027016112966099487,0.05045069172727755,0.07006838961977545,-0.04625844597473182,-0.020001091610123804,0.06931784500828957,-0.01185730830491156,
FBLN2,-0.025902083555734083,-0.03511372108712502,-0.032632118635670504,-0.07097012841039066,0.01477639711804603,-0.013704703238803666,0.023741565242932163,0.0025063093657157693,-0.05955509694180615,0.10344984543391687,0.022663375256195162,0.0533593005817149,-0.059413765113841735
VTN,,,-0.014748903882865663,-0.03367049377779168,-0.005814023984178061,-0.015839934088895266,,0.00961519060212789,-0.023284798549592877,,,,
VEGFA,0.05418031918293215,0.02395657502084898,-0.014713641799244366,-0.13146956733363444,-0.03670995181409878,-0.03894683309182709,-0.05386911042713038,0.0524308149276987,0.021370886692663935,0.040083136321144804,-0.005850416959769511,-0.03919224671673451,0.0311287553651414
F10,,-0.0025972455557362567,-0.025648008770802075,-0.004175563635943483,-0.013192239250493624,-0.0304043126712415,-0.031563766211899845,,-0.02525772560163168,,-0.0076422941270852494,-0.06331582483806608,
SERPINA1,0.024008210992711176,0.017674148052175577,-0.05095996785002102,-0.12168813192654249,0.046841113669375656,-0.00554449770340766,0.020123223146434836,0.026138041892176764,0.03504294625265385,-0.004920451984450312,0.03569584622994451,0.03252386675776033,0.05790219566418948
VWF,-0.08673034107163997,0.01929725659226332,-0.0355711933940718,-0.158786198149326,-0.0017873665333553211,0.047596413660876906,0.0809788663552127,-0.022005740427752815,0.06249071643176517,0.005807458751647825,0.00038105279053244603,-0.05390226791949676,0.07353391619928588
GDNF,,,-0.022957240758909623,,,,,-0.03342597989602573,,0.0626735931012399,,,-0.05226037681153329
VASP,-0.009828385082147026,-0.01848987504697105,-0.012531465687124557,-0.024361749071892116,-0.008330504618688802,0.014721088968256106,0.10279784770427418,0.004251894254420108,-0.1021158761889011,-0.10508520444813994,-0.012523443399076135,-0.02848483351001093,-0.06586550127154729
ADAM15,-0.002115708024084483,0.013057988448496437,0.060375510796382925,0.038548086274385045,-0.05553559722974104,-0.024381442548552817,0.02950879359450923,0.06561839367927713,0.10638520769396138,0.01689721448021441,-0.02320901580039553,0.01678615169232868,-0.12060139026867586
WNT2,,,0.006133595899981764,-0.04853909629083408,,-0.01347733966818928,-0.042564248948279,-0.031281761369334964,,,,,
CALCB,,-0.013852969788504595,0.03465276075002,0.043867331065783804,,,0.009973917083250397,,,,,,
OLFM2,0.11234194682134382,-0.000622754831183523,0.05282630303348755,-0.05137978900355399,-0.04808760569323244,-0.058840892608717804,0.02161325029482138,0.04669282479900727,-0.07585415314692463,0.011573965031447208,0.014958712736477583,-0.0034808988533431996,-0.06347391483135535
MFAP2,-0.02783695936299415,-0.045236449347304336,0.025916252737742874,-0.09278983953785107,0.05956961894101827,-0.008295977770595623,-0.0096672730321965,-0.022835688319148232,-0.00766784257684176,-0.021660603694900808,0.058323224161591185,,
HLA-C,-0.1580830566693222,-0.0440759957200401,-0.02690428067422773,-0.1447523307235911,-0.0002514819864347733,0.024626266809854146,0.08639783979238111,-0.01362450861228218,0.03534872938338523,-0.022053843066153173,0.02919449154157215,-0.0021479785744435774,-0.0421056272458324
THBS1,0.058639668618823595,-0.03899207842260896,0.03383000829676632,-0.0464999746958283,-0.042412518349614244,0.000543378090778553,-0.02762682613188143,-0.07498001416665773,-0.04108269643580771,-0.005055730117508782,-0.014462140217697848,-0.05510212288841373,0.026179564576802504
HSPA4,-0.018338177895612425,-0.031119039143822455,-0.03551874170756573,-0.03388150962045352,0.010294921788744268,-0.05309526014116723,0.015819674761692555,-0.003166379811316868,-0.021935655350787404,-0.015841629180210336,0.035091119588939394,-0.06704589599763693,0.06036966095700755
LMAN1,-0.011705614137737179,0.014753041690342125,0.03333411261268408,-0.03243645024133771,-0.05448205307192165,0.006154426847460869,-0.02440115462025891,0.03947497925538891,0.004591381900719184,-0.09350207206697851,-0.07574453352055434,0.06888729839089586,0.05625149964908901
LYPD3,,-0.02193789967419857,-0.018536388824292257,-0.05008901420651059,-0.00040287053884474025,-0.015739654180701817,-0.01756173718735416,,-0.037805471574845956,-0.06507756185096994,,,
APOE,-0.14568680445140286,0.03428949088527232,-0.01929504604894752,-0.04117426692122673,0.02695364531018987,0.03604309018558612,0.12049359473153595,-0.014445015613730669,0.07598257104414381,0.05411285118271454,0.0037352047686532064,0.008599657033011368,-0.04575341811820213
SOSTDC1,0.004551213137789195,,0.062010809653098235,-0.04635838605598849,0.05970895985720362,-0.024290295306329528,-0.09498120602353415,-0.05082713926284785,,,,,0.036593016018749154
ANXA1,0.05725383761744948,0.03936498854444336,-0.020078817292586926,-0.06040025675789646,-0.0008879112107724251,0.005624571010002944,0.05197209477037146,-0.07929250968858303,-0.0821194621919089,-0.06224359670347098,-0.01306632371874371,0.0874063169443483,-0.005115899762322672
WNT2B,0.029670643725731263,-0.02041800095691905,0.02396971427438835,-0.03613754662582424,-0.04299394923416578,-0.022362728586444315,-0.03910957640979672,0.006679274579267898,-0.05896466698561144,-0.015090542580920335,0.029228326140098335,-0.07808485393429025,0.180869431316631
AMH,,-0.007199065012727686,0.02829733258245314,-0.05342927578205281,0.04837373227488283,-0.013360776696839612,,0.05881932533314911,,-0.10693512027716992,0.011924758955587225,,
GDF10,,-0.02468049597369355,0.056349308927049827,-0.01324560027033701,0.017952030922027472,-0.0063738825215412295,0.1114099473937502,-0.022925389232124338,-0.043406585765611905,,-0.00855803638272918,0.06723260329590558,0.0918549742211723
EFNB3,0.015706900611373614,-0.0337526590073115,0.050199444567577106,-0.10215622132732495,0.02993771784157224,0.03226035046590852,-0.04337656380112015,-0.04646002530762245,0.029997230145653316,0.1052829953106141,-0.03204860887586096,0.029626373251603482,-0.04005739896967374
LTB,-0.04499212126220066,-0.016692181100989,-0.015343506288338212,-0.03826945171947933,-0.02093381619855501,-0.026812013605730958,-0.038730792404828115,-0.024552589916439556,0.01057927007789507,-0.08371519625013167,-0.06940389180577748,,-0.022363035946757953
ANGPT2,0.002083312147604544,-0.024735491930192643,0.003849950435342382,-0.0908943876940086,-0.02995011343286638,-0.03419334193877065,0.04388432251318326,0.022529265271513756,-0.01636061320973063,-0.0324439782052619,-0.02988017974752689,0.0026265434330913205,0.07734681254341781
NRTN,,,,,,,,,,0.01788932649662431,0.04341282094256055,,0.11164076762458876
ADAM17,-0.008302916640152376,0.04493254202620164,-0.021803385411227755,-0.07322067442133472,-0.03340863223266412,0.00798000665891824,0.11150058132428738,0.09040884839138721,0.025267647906495314,0.04933805152429394,0.010841629431748196,0.09451195112139162,-0.04163412506545985
