,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.024126903606525398,,,,,,,,,,,-0.02698755344220065,,0.09185245509887009,
BMP1,0.02298792057491336,0.04697667297041175,-0.036687667103244885,0.017022797146364312,0.029309595749377755,-0.006312980975666606,0.04585467328965387,0.13382774128660724,0.10776989461622113,0.023140727512428568,0.0008821911923868264,0.046027368346824735,0.03567466553762432,0.022647404866428217,-0.014265501563798612,-0.05265934613082832,-0.00792909375099911,0.047636598391086075,-0.06712290141366564,-0.010284117551796108,-0.06063840536054699,-0.010449368807761998,0.0608081154949195
NDP,0.06708549319311484,0.05849583521304907,0.011040785143396332,-0.005688468731626757,-0.017330791349539295,0.0030259385895948982,-0.045171929987895175,-0.027348872187156262,0.052762536082281014,0.04326242009291985,0.06204358725021841,-0.046945579398481915,0.05092163050183048,0.08640016753860069,-0.10995771957936104,-0.028443565606103994,0.06145015245837478,0.06785178812039853,0.027893230456674724,0.022660608605197925,0.020980370626230375,0.13530069617254817,0.003332603753074953
TNFSF18,-0.0346042257609925,0.03742638204031923,0.020239988844106546,0.007173536547874104,,,,0.0023964065228770336,0.07398200708210378,-0.028027221453667005,,,,0.0073846722658767365,,0.006681659301877236,,,,0.044402646128154526,,0.03737890419594809,-0.017996884182957043
IL36G,,,,,,,,,,,,,-0.025374543430930593,,,,,,,,,,
RTN4,-0.007575965788017199,-0.08275243102351433,-0.00847465913663143,0.011706006880014594,-0.027822894256047684,-0.008590189036932481,0.002132066119003442,-0.08775944116393475,-0.11665381476473549,0.08858882146529186,-0.014288337837585298,-0.02708991685808765,-0.04554977220917415,-0.0009062469299099747,-0.03865878291663581,0.01617217287217171,-0.031749621994219615,0.018875107030361667,-0.026455587989795106,-0.04626386301221253,0.007803169200980129,-0.024950034114818755,-0.1057831380858831
HEBP1,-0.04549570733521086,0.07603424289159103,0.006616850394110854,0.009441130943785755,-0.006640962894883737,-0.06049600519293706,0.01625399615568557,-0.001857220880539567,0.026717541577055654,0.07071068818723197,-0.021250558379484703,-0.017329661311445022,-0.006418987439769763,0.01367485827082469,0.05737430082634182,0.008690750010181127,-0.008996359506904692,0.01417972256344595,0.06220704990315681,-0.013526363242459365,0.04300057535567344,0.11263228045112757,0.04091332690124682
WNT7B,-0.03048523906094436,-0.04638285972463805,-0.044245352090385257,-0.023330435632295716,0.028048740703033922,-0.006678736621975379,0.027634890291017046,0.023990146080624643,-0.06102631848228559,0.004409291930265554,-0.01490162826130411,0.05868535252022271,-0.027889547428489,-0.02655916412424215,0.07932368835925603,,0.06804617055135531,-0.035320547105688736,-0.004308403491858688,-0.005642130492231887,0.04096719866052985,0.11588796237559174,0.16106649602846188
PTMA,0.019834290881903124,-0.09380491139836798,-0.07434501565098904,-0.07821138266003168,0.03519057542840465,0.0023946536809142994,0.009140662077610068,0.1249137652892727,-0.059255993597045524,-0.04265821597108574,-0.013265620308066679,0.034683405341210206,0.03721012930984146,-0.03808841155267454,-0.03218944550596303,0.03154845395460169,-0.10198684120705631,-0.054752726219538125,0.021366089826502482,-0.009125986753403276,0.04407564730032922,-0.1621645779439338,-0.01319726711016328
FASLG,0.0021652045614760037,,,,,,,,,,,,,,,,,,,,,0.01534245810696648,
