,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH916T1,ZH916bulk,ZH916inf
WIF1,,0.023771439847678398,,,0.09739867273823713,0.05803672378330218,-0.021791580411491908,-0.02193878909672792,0.018357623485762184,,-0.0016753078176152735,0.04844156109294129
IL13,,,,,,-0.014957008990726392,,,,,,
PLAU,0.02053194266974068,0.06606173941984413,0.027820756889117126,-0.022214410182785457,-0.0494094175776966,-0.05730091275065063,-0.04475679022339937,-0.0015105063997971088,-0.029139421528233803,0.051682716948145586,-0.039827620011202276,-0.04183256689393404
CXCL12,0.0798601168623261,0.13078200285353184,0.04714724969119367,0.03367324159287719,0.10374858269680527,-0.018745855309091546,-0.007867348795748168,0.0346872629972769,-0.031932897546253364,0.07999024117593025,0.09348829091842449,-0.012877718555713196
MMP9,-0.019571843411567428,0.05575264959435317,-0.012026457658586143,0.00964036263537239,-0.044271062601958455,-0.05693554495707753,0.0009050004770480641,,-0.025566717065633595,0.010784622529975202,0.039651836436475435,
TNFSF14,-0.03279111658108264,-0.02454490396361354,0.05230878374107148,0.030057569892126546,-0.04539811754995423,-0.02303488140253267,0.0042519469181583605,-0.022120594030625943,-0.04172659479908635,-0.04900137160004014,-0.005509443893749969,-0.0349243296697341
HBEGF,0.047677099755720674,0.06625858660489424,0.03735201050621413,0.025615820217053147,-0.02149632589941436,-0.06085572370366887,-0.07185889416967758,0.02224391513214332,0.08801251784001002,-0.02440131940274983,-0.026061916914486945,0.03760377810324993
NUCB2,0.06778954301399301,-0.010078544997184365,0.024561559732165728,0.03826283674514397,-0.026505279725253874,-0.019246691581499317,-0.036923892845701,0.002959530813177255,0.03462723108394018,0.0700606610215456,-0.032893286477247846,-0.014483911273737266
VCAN,-0.11465566888637463,-0.026794225559012216,0.03277465903926094,0.012305315417618312,-0.0912938475268548,-0.0790291126665757,0.01364161751347656,0.019100508728834786,0.025301672633532175,0.019627598510359397,-0.05292020196853694,0.08578059219186819
VEGFC,0.039098257568891286,0.08326394990030865,-0.018582458492065256,-0.01793700653590119,-0.026566009040756837,-0.008443964254368382,0.03492264125106783,0.03670062799449883,-0.019428553996036064,0.0009248600728945991,-0.03965845225371969,
LMAN1,-0.011388228918029262,-0.036602435277139724,0.004995111061695653,-0.03652558918774244,-0.05295802759950619,-0.03643550748077999,-0.020579714157596973,0.07310469223779265,0.042213029922847,0.014326545485076577,-0.1097449331115429,0.046173429167918424
IRAK4,0.09023601671856005,0.027935684051645114,-0.022080449635860706,-0.019552341264473465,-0.0036358533256417077,-0.05860924575232549,-0.04561869691664433,0.009296397613730313,0.012446754269167682,0.03822017079297192,-0.024011269717962313,0.07369558575245229
MICB,-0.02060751593394924,0.0015700392337291784,-0.002338395380900664,-0.016272718343176562,-0.024187110675906696,-0.04964583410172327,-0.027662213640093337,0.007425583411148114,0.003810224543807427,0.13713089597775968,-0.005754410570777857,0.24772932868302378
COL1A2,-0.04681971476718257,0.09562228613701415,0.010286118998980097,0.008237757612690058,-0.0077320469708660215,-0.09073932342679779,-0.004391966797052761,0.11768907206692099,-0.08014323679264332,0.09871375544686882,0.03259818208815066,0.00753562211706091
ICOSLG,0.0006910245234887328,0.03092409490947029,0.047345156718940296,0.007953555796479503,-0.036047597020233586,0.04166490986998449,0.012472483047672792,-0.022760425634056287,0.060475916443974126,0.055259383622139516,-0.028962435894296527,-0.06304273740410662
GNAS,-0.07047201808892412,-0.061081015788026945,0.003311312216671006,0.03160540800058004,0.14107574387658045,0.05163263827802851,-0.02325648342653118,-0.012539061954894232,0.04138178087144593,0.03012336533409495,0.043816432768144675,0.08600260134650371
C4B,,,-0.01401522559967646,-0.016470164842823886,,,0.006261646858884332,,,0.00461724144431979,,
COL2A1,-0.0209973769425765,0.051666353820963906,,,-0.015414144529484114,-0.01725886441754055,,,,-0.03514755951919894,-0.027680415619133775,
GSTM2,-0.03506594487447949,0.04574687773068275,-0.026353072216859775,0.019326778503512224,-0.007511788473855384,-0.04815418722440235,0.058375317676065824,0.028459721797836728,0.05515029597789499,0.008852928641701138,0.007535287133662997,
NLGN1,-0.04137675385698237,0.06588648476398219,0.03727994573530914,-0.00935812604703959,-0.008363489952193326,0.020261788485802477,-0.03371407562443313,-0.012539923964470116,-0.01220437504672276,0.023821885474528143,-0.05374794403155581,-0.07140502157551003
SCGB3A2,,0.015348099280392064,,,,,,,,-0.029006265779432047,-0.02346289072287473,
LEFTY2,-0.022134297162570114,0.04917027466007775,-0.013383552049426598,0.035643699323580816,0.01791302003512024,-0.0827146116871289,-0.06528205953363109,0.03192994707878659,0.04789962516402603,0.02701008419709854,-0.009909349796141937,
ACE,-0.026705479986320568,0.12227276064794686,-0.02865279402229378,0.0342824541064114,0.06124044213762299,-0.04451200677188563,-0.039843940798122694,-0.029696104623982915,0.02107857137087139,0.054471877266004234,-0.0069611606406667385,0.12534972096150068
RPH3A,-0.06243708828062229,0.018385196061598448,0.017856685010357896,0.03124794807609477,0.14752757287830212,0.019230399550702118,0.08596473065275789,-0.012559051938914975,-0.014279091053669075,0.0083203157043937,0.022056811680737344,0.012920939733622662
NCAM1,0.022502226324825864,-0.01711173867345363,0.05910709221697476,-0.02106481793430717,0.019889892924992745,0.020993769430629028,0.015618515220005815,-0.0560917911280365,-0.03452977879436156,-0.05410318885026545,0.018483433741405004,0.06644396040554387
EFNB2,-0.09731070092158546,0.0811396368220113,-0.043553833429631185,-0.009518173133120238,-0.0023597522507460807,-0.007861842177755611,0.08699016555420613,-0.012521808354491702,0.09236729758280543,0.03629720673957717,-0.025848471544614095,-0.035347718951352684
ICAM5,,0.06356048693441316,0.019927771573905066,-0.016300006238172793,0.15481497558309765,-0.010732420030413574,0.0014776102929735682,-0.025374695007274815,-0.011915709655143512,-0.02554240875673583,-0.014074098773029398,-0.015231292268950434
CCL5,0.12202068693609487,0.10337677009424046,0.04073824747673233,0.0010874367089971828,-0.019574508863491463,-0.03438076448367466,0.01001953557254208,0.14417052385000076,-0.050028178023040895,0.1383673084096113,0.13971611042575216,
PSPN,-0.03418435335759034,0.019621852323004722,-0.003934332889061816,0.020369353947466955,0.006379275222457338,-0.014585662002496965,-0.05067590733947883,-0.00178499062376592,0.060672329924717626,0.06665105091262148,0.02133901222190759,0.02738955116997555
PENK,-0.01826979713039956,0.014301808845918071,-0.02250456798442048,-0.018207458293402545,0.13772771916750345,0.02737184092546709,0.01952728128416561,-0.022294788721993638,-0.033427365063159714,-0.0008340587852571293,0.04791553348707057,-0.02724334203184639
EGF,-0.049210215241480504,-0.03228032184686455,0.04613476562241953,-0.04619752820164943,0.022637166790132838,-0.019090434306493865,-0.002615315630124636,0.12603027638163433,-0.02402907515158934,0.025514711606737274,-0.06834785248623489,0.029216274616148966
SERPINC1,,,,,,,-0.01095598907752551,,,,,
UTS2B,-0.018002815068926814,-0.02055323957996345,-0.014471885036487855,-0.012248529142921282,-0.017690657218428673,,0.0167078626784369,0.025764166723051447,,-0.018230102963222923,,
F10,,,-0.01735477616730494,,-0.020291262971566727,-0.021720239599093256,0.003850859775971899,0.11701941066114979,0.044541408009803066,0.030241498515957616,-0.029353586749320298,
FN1,-0.0801812527778557,0.0992736173561265,0.052049042575037625,-0.0016309588365800369,-0.07395701129845855,-0.06028297692853109,-0.04154213040766696,0.09495221034772951,-0.021343423294666167,0.04836227559078692,-0.04745252921443296,-0.01865330582743161
FGF2,-0.07036672317257092,0.07177284655815985,0.03345372900421889,0.06086223132744305,-0.08963699660860278,-0.024486259720841883,-0.03146194828085454,-0.01033447550982537,0.08788583507335086,0.005723634168306303,-0.12046767814750733,0.0005437472191005631
GDF9,-0.02279157663353157,0.03697487517211486,-0.011615574081720636,-0.021875059518475768,-0.04472567417187476,-0.04986762657983299,-0.018201810378065234,0.03173431771528123,,-0.02628641395657543,-0.039709427968381075,-0.03751206604866275
CSF1,0.030820600406823166,0.028322232533033335,-0.03088869008712313,-0.01938102785402739,-0.10794353110952545,-0.055645785198216086,0.01818625746038009,0.01726992615716466,0.03796017095363707,0.005063091866444064,-0.038784968358249884,0.09980308208859859
GZMB,-0.0010851045311143363,0.03675824643587657,-0.012203963511480283,0.08479113855909645,-0.002278561662135689,,-0.037263407675530213,0.1031046437697348,0.0039436355144742705,-0.015279310723187963,-0.03573548188776319,
WNT11,,-0.02322014551439401,,0.018828995929817464,,-0.014572825145698656,,0.0478278560077725,,0.04841154963146303,0.21788108614317225,
GDNF,,0.047669923801748414,,0.05957685371910311,,,,,,,,0.0811748510885865
FASLG,-0.019303094565379292,,,,,,,,,0.04923724952915651,,
SHBG,-0.021686069448696214,0.042414951999862456,-0.004263055085872208,-0.0050809756481246925,0.047103891651224444,-0.03170050968224009,-0.032462925544075184,-0.024423206356513953,0.11207164399832202,-0.01599110269126527,-0.040249515927583975,
EFNA5,-0.023603932900160534,-0.005515337999710387,-0.023588711826771695,-0.023313097068636882,0.10590089785811777,-0.024812394292941704,0.024986437401177043,0.008425619956498327,0.0038299647210574776,0.05831843148232513,0.059364597980294705,0.1404470851864496
THBS1,0.05454947797645786,0.06255819381831632,-0.012125877895721626,0.0028918888102103858,-0.052244439045204864,-0.003620490444229283,-0.020309985311747956,0.003614513043190478,-0.0689446055184988,0.04976240239879524,-0.0045116986655964475,0.058888377944290624
PODXL,0.012073984571224829,0.09774819240346115,-0.036465058701909775,-0.043488813398947605,-0.04577602977681305,-0.03463523475820787,-0.04723099528161577,0.08732811400870236,0.031197091227945135,0.06693851010927376,0.026164748767728268,-0.07139103968858616
LCN2,,,,0.025418268784712025,,,,,,,,
C5,-0.031347386788765336,-0.0007032458485066207,-0.01690831349880241,0.0534069410247047,0.017694177873018378,-0.0372496130524731,0.0035523766339098754,-0.020021528719113023,0.07460353498704284,-0.014439252490579337,0.011816221114788382,0.16830682464718172
DLK1,,,,-0.020386334015231426,0.08787816645171748,,0.03898056486455916,,,,0.09281706159705298,
CXCL5,-0.030008386299152222,-0.02850334562652923,-0.019836372062551386,-0.009372072525882581,-0.028005497303527523,-0.016234314395674573,-0.026547966078067455,-0.02474370434674106,-0.026388029786159405,-0.011313910227010688,-0.04088219269659307,0.0731411424769733
BCAN,-0.09345655974502373,0.0010124084839873166,0.08774984747099648,0.03608003606580575,-0.02870097520534031,-0.06775093940204675,0.032500962074370525,0.019702349505298224,0.07983108345901238,-0.019170765239707017,0.0457128717620367,0.01881307317952439
RELN,0.03335683618373294,-0.052817284732076676,-0.026340081655583034,-0.017699971366967514,-0.01905208353064444,0.07316880115570305,0.017349928026502585,0.039709123484477665,-0.032531101260742934,,0.13828634376574922,-0.015901704972411394
COL4A3,,-0.0314378487786847,0.03698343637766861,-0.035056456224191304,-0.08709800038208108,,-0.024980580272868196,-0.02679264917807258,,0.037855094306626376,0.10274798272820751,
GNB3,-0.03310579223894925,0.014303195047196756,0.028391451184759987,-0.028802968490444288,0.005849153286511735,-0.014884087166017064,-0.03749533284203776,0.019836245926073717,-0.042871385872221425,0.09392735178055814,-0.01488303634698796,
PYY,,,,,,,-0.026764818609143648,,,0.02303206973531989,-0.021381968760719676,
MSTN,-0.10708825669658666,-0.014703367471732823,0.015166554685891877,-0.014542906790300085,-0.0751200631908523,-0.06156516031902716,-0.004354861356110543,0.0005269241306661997,,-0.05093969849638755,-0.014491874083229165,-0.03597823038287109
COL18A1,-0.02392285988449478,0.11640160753741106,0.02547505326115504,0.02440480071041896,0.07837668623323146,-0.04448814862759376,-0.0032318412194262125,0.07251713826269103,-0.00708212648218955,0.0978674304039976,0.02249529309118516,-0.020962857703882787
FABP5,-0.002300053558372185,0.02001065095505515,0.03329709136022668,0.028916484397624218,-0.08256686271857538,-0.08350484760145388,0.018533094810806207,-0.04618260558356323,-0.05902051038510658,0.013340008146334792,-0.05604025211273397,-0.07865609256180368
TGFB3,-0.00934122944598312,0.04043377134437788,-0.022261138184149976,0.04215444050732558,0.022747282382702832,-0.06504433129604952,-0.004908049718217095,0.05551964446681479,0.0027497206096199537,0.0523577391424969,0.04405529093336621,0.04935113259125901
BSG,-0.05837368863353762,0.014227318248773017,0.016221368465867175,-0.08403762984910419,-0.03280078866434039,-0.035437618094986675,-0.03435177007252832,-0.020715387079776694,-0.025180567950032245,0.00803768912064968,-0.052362552393785816,-0.05741743092989914
TDGF1,,,,,,,-0.021791580033316504,0.028008372892656404,-0.022587672009202774,,,
BMP8A,,,,,,,,,,0.08323975680988026,,
S100A10,0.09360538144974218,-0.046551446199686285,0.006410740236580526,-0.004835203857591754,-0.07695399399272541,-0.10307879892481277,0.011735002798646168,-0.008812256796422795,-0.06569505330591813,-0.047444272032572565,-0.045840207940848074,0.004843265504838962
PLAT,-0.03743837335180805,0.04870133327777322,0.010023250209185187,-0.00338387525714377,0.05150878385448419,-0.02884737098000416,-0.05398805783903552,0.07714870485164824,0.09787362796403376,0.08414126842088715,0.009246809449094088,0.06251544393554943
SFTPD,,0.02533501375700733,-0.020187700025625168,,0.0023618939937220737,,0.04684403074505047,-0.03653594752463704,,-0.05913740042793048,-0.004674951155118712,0.23616401774609289
EPO,,-0.025807437353660246,,-0.014783243464414498,-0.021570855420430794,,0.009345245484049657,,,-0.024150783539714067,,
FGF7,-0.046302609596136336,,-0.021373544886746424,0.020917016966149265,-0.03468194593088144,-0.039254321820505526,0.019141564792282094,-0.017766287197116197,-0.04309808902669862,0.02871220014182764,-0.0004308608877430501,-0.11881519764417565
CGN,-0.018777175347690113,-0.03889404720556309,0.06993810297976705,0.01940777218788313,0.08843188525054467,-0.03925432490041646,0.015597113441266061,-0.01189446631628922,0.0022457741793582443,0.027631661392003477,0.030039355108133985,-0.03158442577632912
FGF13,-0.02717471774697412,0.07260667605007874,0.02166067635007107,0.01990484697707508,0.038694194085180426,0.028742463719411516,0.03473573673497936,-0.052890911809241124,0.024371474136551274,0.05959009969427032,0.08211502380980747,-0.05516956916813993
CXCL13,,,0.05333872113086998,,-0.020478569385328698,,,,,,0.050125791903910415,
ACTR2,-0.008759196810496382,0.04808682768142241,-0.022223155024521317,0.022269843048210527,-0.006776070392341175,0.038269768360304414,0.0025043672601595705,-0.05079842966189044,-0.05217762065029605,0.06758160047961699,0.02660077259979069,-0.060397516127376975
SLIT2,-0.0032273167922184267,0.01216232629850953,-0.03135861054083022,0.040505431846256414,0.055882139786418414,0.00618391985196503,0.052089108810543974,-0.03370425041093432,-0.03987837621099791,0.03820041882291383,-0.0886081997720976,0.03694048757951998
LAMA5,-0.029631402459847897,0.05819044747464584,0.04517284028415016,0.011292298545290102,-0.02981443805303011,-0.05060786495520089,-0.06327657824724446,0.059267611649581914,0.02208988637709134,-0.023831946992382853,-0.0674207305417589,-0.06223958057874299
TIMP1,-0.011212164515201314,0.0945754778528163,-0.035456580557007567,-0.016988967168827564,-0.0849372403222299,-0.08441266765702696,-0.02386065894277223,0.0006742628024716905,-0.07190288768428325,0.09387745187977163,-0.04773531468993335,-0.04449070506373155
PLTP,-0.03730957878901351,0.021917353100214088,-0.009925380735432171,0.07076467477562935,-0.07880482516339503,-0.030161295180008204,0.05000147978118399,0.02330149860112713,-0.07214501832838402,0.08375949670649269,0.06258231984281967,0.09297929935596906
TNFSF15,,,,-0.01120691929916791,-0.020102361745079473,,,,,0.057319929728597147,-0.0294615404602079,
PRND,-0.018269800924026917,0.06874290082143948,,,,-0.016409189014765062,,,,-0.003734505312795796,,
NPW,,,,-0.013721430300759079,0.08911536608681613,,-0.026764819699091134,,,0.06515190306941034,-0.017260634275228875,-0.02790041040686525
SHANK1,-0.023006878727005034,0.007054533856036776,0.01109401968808574,0.09572641352942084,,0.1354069927069055,-0.008408462597332756,-0.01793384627213252,-0.0265497595560285,0.05637294843596133,-0.009562399279626108,
PTHLH,-0.04791887084162201,-0.026460402756070943,-0.023685178496707038,-0.017601372880852728,0.08079794130523574,0.08246398781425571,0.029831852403979293,0.0027932356984345912,0.06084742685041571,0.032220546732440035,-0.07036090997675672,0.039299505684770385
SYK,0.016738017790969013,0.007486274462706375,-0.06902795858672248,0.03220294998319461,0.02574379264341969,0.008444990098331495,-0.016596630756105988,-0.02939633961475782,-0.021692723040337723,0.06341672300146356,0.008021677021183383,-0.013072413189912022
CD160,,,-0.013859855862939766,,,,,,,,,
FARP2,-0.029644145016108073,0.0076489096027742625,-0.0005865764307848294,0.03404648310480668,-0.02211317746726728,-0.04464524532460021,-0.037648541424846915,0.019090987806664222,-0.02595960151981946,0.04672811191394308,-0.05429071732244134,-0.03780799786292222
P4HB,0.0040404018598403325,0.04949399477237135,0.03242638389427182,-0.03374062527528897,-0.06991846635526787,-0.0761561460857856,-0.05784843717429014,0.024393329666032644,-0.028771541029804056,0.054682303355374585,-0.05383541187343466,-0.03214583030509645
TAC3,,0.0539124973085647,-0.004642406376376279,-0.019960111893508364,0.05456743660247576,0.013958374265423353,0.03303919485511984,-0.024936289904481823,0.006820953661255432,-0.015335726197002105,0.03204778988802845,-0.04183251706829127
C1QA,0.08268804941391908,0.05359049594979011,-0.031157076926372446,0.07646421731778122,0.02630117547670857,-0.05840251091360997,0.07268739025215541,0.08061375742264937,-0.09404845914636906,0.06865358699823801,0.07188346999951588,0.10338052755243456
EDN3,-0.025657767955019364,-0.033457002012528936,0.02050576028349056,0.013206700684364714,0.060320111977119076,-0.02366832404073317,0.01296093589059305,0.06107670154887778,0.05913488919558,0.009419638758699299,-0.02173110685483963,-0.018202517040874458
AANAT,,-0.027185261624345067,,-0.010197151479539297,0.06254299313252293,-0.013145077618291548,-0.014272382903797044,-0.023916258902343553,0.05217318216294026,-0.025179768158704652,-0.02346289072287473,
GDF15,0.0002751592788812889,0.006451725176619936,-0.02094915254363227,-0.02007628955275978,-0.004215401596190405,-0.06590418703990224,-0.018493123562583764,,-0.03742488905406445,0.037464845855102034,0.013093424335450438,
LRPAP1,-0.02303170422440305,0.0331216225410834,0.0005638945529609185,0.015518706222488268,0.003134622265357692,-0.027137400893229142,0.01526729086568747,-0.028913581712116533,0.013872870558400545,-0.012533365828088403,0.03713836588812016,-0.13248212920216096
LAMA3,,-0.020270026419014934,-0.017099634804662773,-0.017937006411468986,0.028793439450030843,0.023529698638422986,-0.045426370769512774,-0.011874448234583336,-0.024029068513569,-0.026004431698032078,-0.033938800972719875,
VCL,0.008929700485077853,0.12131285939285995,0.02700157259981305,-0.033459421279190285,-0.01454701674765464,-0.04982364650590538,0.01196135755886343,0.0031168796801192894,-0.03292545970022585,0.05029638005108186,0.04908007610544013,0.024045747623297174
COL5A2,-0.07783873528351509,0.11537856305971644,0.008483231648378182,-0.009827285650361926,-0.024983040445175443,-0.0419264037675522,-0.06633349777373002,-0.030697909639084312,-0.02114948603827431,0.08537238444759707,0.03619626261957633,-0.04452429327950846
DKK1,-0.018269803200204465,0.03115939845132916,,,-0.046402309308490125,-0.015443280468894212,-0.02916967380104932,0.011700163882462412,-0.041263152613297834,0.07283710238722481,-0.10006340219753088,0.05236440049506095
COMP,,,,,,,,,,0.009557639280293672,,
POMC,0.08660780672007197,0.05337235667866905,-0.023491917811817753,0.07594642823156914,0.012684913334913683,-0.011442797257967348,-0.004303374876324416,0.002241545067842059,-0.018335348061461188,0.1129376543359395,0.029791022616103183,-0.03031921702302269
CD34,-0.030147314520302212,0.12229605359122846,-0.0293998544987435,-0.007995946091122742,0.05279682329658551,-0.03843091228889661,-0.013013910151838606,0.008223707541248999,-0.038049348523395886,0.04096708455868861,0.02269000650832658,-0.04869387936876015
SPON2,0.007306448376094232,0.08283882282188332,-0.04148861169979176,0.027170370412906552,0.008006447713840428,-0.024618592077741672,0.06665604688466163,0.03660110601951723,-0.03558937231255656,0.12896839910873079,0.03835240091533598,
THPO,,-0.011101595532380106,,-0.021217217074371627,,-0.03090298192078551,-0.031536578654872194,-0.02488713854003487,-0.023853016134709453,-0.01221229943562845,0.032166627821415224,
SFRP1,-0.01176618448358386,0.036017736603440195,-0.033615339355080646,0.07494120718236481,-0.0031776476705402783,-0.01614307492231567,0.01981583301248336,-0.02866915916934442,0.019638849678001474,-0.01964992023096615,-0.025178768489763352,-0.026977022321581022
ARPC5,0.03263161724578272,0.052768147167863155,-0.01863427678571282,-0.03474755864977467,-0.07794997387640396,-0.0043556089635672385,-0.040009864212516684,0.025835097167864158,-0.03452725188551773,0.00806990184315233,-0.06489448685827641,-0.018426179501020344
VEGFB,-0.018294856558919055,-0.06503277628572096,-0.03523514170995585,0.0278255608004804,-0.040044738217800885,-0.07129998868781652,-0.044281680182497375,-0.0007979725254271318,0.008814680247668634,-0.0008290983547914633,-0.012020918125140974,0.07057304203183609
GDF6,,-0.010163359631477879,,-0.013721431487921956,,-0.017424192699322112,,,,,,
LAMA4,-0.029210726835214768,0.11704926192871225,0.07585718463857716,-0.028620991096632954,-0.03022986567168963,-0.11345064054038724,0.012513368483510931,-0.028790454279318256,-0.013884444100884052,0.02533506138867436,0.02096012862106357,-0.055353137088552655
NPPC,-0.07151300128325311,-0.026653327445481233,,-0.013621138887096538,0.13694869217548727,0.02201073054602899,0.034484957415024886,0.013854894413958995,-0.02831949387048572,,-0.04646914498570781,-0.029168892670772474
HAS2,-0.05830877174397745,0.005639065660227474,0.03739393281643924,-0.05002047643569226,0.00402360640392427,-0.06547893228155406,-0.009833353771134092,-0.06686019779599024,-0.03136176506137482,0.06163809759501869,-0.09604205269755244,
JAM3,0.011596092699111741,0.033373925419063984,0.03484372746966521,0.018543276682841843,0.020924254548694864,-0.013944612472947229,-0.018146666390820156,0.011551098609554418,-0.014333425300636507,0.0798265736621759,-0.04178134682447253,-0.009277824569898905
MEPE,,0.02218424421634375,,0.042361613236196416,0.07564086972576112,0.09286278827062786,0.0545286276713351,0.0014254906506397085,0.061316394749969826,0.0174186994306722,-0.07653638995796201,-0.0315841961969287
ALB,0.0010349253810267136,0.03851336705091561,0.017344594515362403,-0.01663877694134443,0.05453860215065659,0.022994908031807343,-0.026764817924033867,0.031965288556865104,-5.631111068619795e-06,0.01117707894497955,0.004775481679364815,0.03388227038614888
SAA1,-0.02004544078551236,0.022311791897950028,,0.0025522873469248524,-0.06132540943640273,-0.05449383912857672,-0.009525503002925059,-0.01280451718594929,-0.049296402320585096,-0.005085610082663046,-0.06945620809301573,
SFRP2,,0.032369452371645076,,-0.011910872818497517,,-0.013774178068291575,0.005082300461787049,-0.017571347889176078,-0.06267879846649987,0.04489889840604614,0.008752727049312722,-0.08965653930467088
CHAD,,,,,-0.025052120790754834,,,0.013600045201252924,,,,0.09826208068734098
CXCL8,,-0.05032946327379718,-0.017731184709652483,0.010633506933554119,-0.026058191326775983,-0.046561484407397935,-0.03730800340819942,0.02466516006007717,-0.042301378286436715,-0.004958285951767517,-0.002093410554274105,0.015389382462792717
