,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.004693669556451478,0.009681440548430132,-0.02432054180476515,0.0007562692944789576,0.04528672401559376,0.00940040010989767,0.012780152459352255,0.07192905262108923,0.11555233510653022,0.029477513688399834,-0.04330178343744682,-0.043421560543073535,0.011160717944026047,0.0635779803688735,-0.00994858991619437,0.0040155499515667475,0.00348054309908397,-0.04288600088409669,-0.015709385374789317,0.014650824271356961,0.0814011230405787,0.025309926180209392
FGF7,-0.0282401178823482,0.022159669048437327,,0.041565512989541024,0.020383962181990442,-0.013449326198794877,-0.030212682438299786,0.06555734089418694,0.05257053478825952,-0.029248438520447978,-0.00655059935882009,-0.006205964579911129,0.05369549195569544,0.04278312453825485,-0.06001241986617029,-0.029463115025609842,0.0380726237233143,0.038949216348990776,0.0023141820878896328,0.006549807442460818,0.16380210616877997,0.048054672649809844
EFNA2,,,,,,,,,,,,,,,,,,-0.044539175806807815,,,,
HBEGF,0.04111426391626893,0.0718504292494025,0.02007187243276172,-0.020856699122001693,0.13617999253090304,0.026514658475715824,0.03674660796066238,0.07912025822168807,0.0624614520316104,-0.003096543126444258,0.002673855357376972,-0.027116975448843797,-0.019477580189640638,0.020302008053905567,0.13258272833382137,-0.02895709891192896,0.06421398134548424,0.06417335613913508,-0.019730951562837426,0.005095868740554665,0.006666432195033278,0.08357587874861633
CSF3,,-0.042526371143839774,,,0.1027719387980196,0.018254093279875636,0.0364376167170723,,-0.04006536933627106,,,,0.0017898267354049837,,,,-0.03943459779644334,-0.046149640129081994,,-0.0015303151627938172,0.015921751527036156,-0.03323850265523277
PI3,,0.010860597344732886,0.033811590591889616,,-0.01672537175814628,0.08548164991977403,-0.038563889712923995,,0.0003952513494007217,,,,,,-0.036083508771486535,,-0.07332742573435821,-0.17267463238714098,0.10794207911517868,0.008112915531685902,-0.04804203218399187,-0.024053639211687516
PCSK1N,0.06847888101673744,0.044765585294915665,-0.012306910051049027,0.009685230943602371,-0.05553779526030572,-0.10006001018444921,0.004040911245544337,-0.08794729959869932,0.014824900518940698,0.01769374081584926,0.062307301114371515,0.08178241363580427,0.033378404862447274,-6.683173923412186e-05,0.05561050105573748,0.0620487498762017,-0.009785984177163306,0.02443312855917916,-0.012095658547196353,0.08087105644296018,0.06860690250259893,-0.005316559247035732
NTS,,,,,,,0.059567416033616954,-0.023347711585934468,0.006835636611591972,-0.056675303869550046,-0.015195973852015035,-0.02831370019452418,,,,,-0.0606584235398466,0.004178914166793277,,0.03240408066761977,0.07089887308252993,
SFRP1,-0.02471369197187137,0.003404713422303118,0.03698780495887454,-0.0011340753770216366,,0.01940203926065505,-0.027724873815712314,0.0872288289627993,0.08408298028635164,-0.02362745370504596,0.08584057588406521,-0.010757523655215923,0.01905785722299462,0.028324445436510217,-0.14732169921424862,0.006507902684997484,0.0953119643749201,0.07681451607529746,0.020590147941202796,0.016127188881842197,-0.03147614370048112,0.03360561685071557
CXCL13,,,,0.10456610724311804,-0.04543324660670756,,-0.02747570401418336,,,,,,-0.021389809782161026,,,,-0.0582829794290007,-0.01870124213443394,,0.007818527122628018,,-0.002898794857571278
MICA,-0.02904397734794483,-0.0012278650830110825,-0.009473959529254372,-0.039220079642634215,0.014516568537360918,0.043483475992269385,0.07838487767079881,0.08424513306697877,0.09981610695114741,0.03191718510717267,0.07791341782326389,0.030002396916302822,0.025595088401458056,0.06357340553899359,0.036887533921612856,-0.12215206291291575,0.045318528522718234,0.06407323854994157,0.008981688294559247,-0.055868983561371315,0.02667901293754036,0.09837807644785353
TG,0.12349547860848116,-0.03390030551151379,0.0566091608800219,-0.017539315737286523,,0.007711255221036503,-0.025541170459860624,-0.026949413936880395,0.02969825861485494,0.0183007061662895,0.016561558869327392,,0.049128400909816204,0.06571938869304092,-0.0806941270739999,-0.055434258164639844,0.13609811153841295,0.0271338175004118,,-0.0025379040473190373,-0.045306723908618486,0.014211298189589053
ADA,-0.025603607927669633,9.086397402192552e-05,0.018608295210382774,0.0151704728055886,0.0514438308841381,-0.009610672832389186,0.01511944545984223,0.004399191548986564,0.08971682479366054,-0.02872636058484819,-0.028050505371008165,-0.03205938650255284,0.019415669674445468,0.09179358012917208,-0.004475652493766081,0.1153192734567517,0.058698190300950574,0.09800008075248237,0.025519674604535143,-0.018117238915505943,0.012850562925481519,0.01643098383040362
LAMC3,-0.043408848903781515,-0.029529475188571415,0.027916773353910056,-0.03118959895680352,0.04907001351746959,-0.035295457708737404,-0.052284163049041134,0.07358304991042532,0.15143817921002023,0.025274362443828115,-0.020297932634431238,-0.04530856683539103,-0.008150222756648548,0.03159728166725014,0.01587273682653487,0.03131411406914816,-0.02024093771877182,0.11298046450112587,0.018011214679254973,-0.01544088694494769,-0.051896491882292395,0.03635954531040669
CCL7,,,0.05440222686392303,,,0.029891048835067064,-0.026651813145200296,,,,,,,,,,-0.008261349280599125,,,,-0.012328128192364814,-0.006411330984952677
NGF,,-0.024500651291790403,0.016665210887787614,,,0.10000564037095501,-0.01910222749825357,0.030936285225221065,,,,-0.009848422555706737,-0.0015836410072452606,,,0.10348920628431564,0.0012223990989616992,0.05480793836529668,,-0.04409929420107171,0.050490799860752895,0.053750097988443275
TNFSF15,,-0.009896754527931954,,,,0.029988452772955056,-0.02697095343435196,0.028738619124000227,,,,,0.00042949283785056206,,,-0.02391795228435565,0.018213223202569816,,,-0.021231011912919595,0.04033417380493604,0.05545919598097796
HMGB1,-0.052902779237305055,-0.037132917930944066,-0.03921974993789879,0.021181746731670243,-0.1141416385360256,-0.019583858740802772,-0.0026635595040065854,0.0299619396955831,0.1470586718260409,0.014787440786154623,0.026709088247107184,-0.012168482941898975,0.06367954850265586,-0.04539261380269432,-0.10255199742155016,0.06506570571631363,-0.04866899420632647,-0.052748569923790754,-0.09594252097317155,0.012939819830277576,0.07350426278336643,-0.00053065138890516
ITGB3BP,-0.04802901755088827,-0.0518478218178006,0.038473228988344904,0.016231297236016712,0.049068654060235084,0.056991711893360844,-0.019500293007591,0.06910948850849494,0.09843495085441195,-0.015163593760259856,-0.016010101104264932,-0.0573312232995309,0.042238352301680625,0.011985647247704923,0.008300876241179271,-0.013923580545476799,0.07753918829055777,0.004793676633454298,-0.02854792561663359,0.014511581349889663,0.060294002291355876,0.04887174069831944
AANAT,,0.03838302563453394,0.04612652110042025,,,0.04914102393764509,-0.024302442062595558,,-0.03614004738715889,0.008115493946541772,-0.019909276940175174,0.03594006671010418,,0.04123023776358618,-0.0695496190654338,,0.005645138767472437,0.047196398903746654,-0.028610955458766067,,0.00804078687858786,-0.02241063875527038
RELN,-0.01630759471203579,0.1444079591222396,-0.0057267523935185605,-0.024998593692492573,0.06293873318705043,-0.02676633287018647,0.03853093939934778,0.003193533601818914,-0.06588442353474609,0.07950407706108213,-0.02507258525457935,0.016108166761561,,-0.0011580096281225774,,-0.029449542947874833,,,-0.0205444414447881,-0.007691954591493015,,0.013561425760469474
IL15,-0.000924663850502343,-0.043085658391387005,0.03780363510656783,-0.02234481991341464,,0.010199396304456779,0.05686046899229809,0.028493767331303457,0.03610894537656032,0.02383813552619771,-0.008317618394973641,0.0039056164045114493,0.028056076341787053,0.015690185913066406,0.10039707821804233,0.029002882662089443,0.016024004515563517,0.01850481165216817,-0.006595893872568098,-0.0232422072720747,0.017243631933948116,0.012829840949622636
UTS2,,,,,,,,,0.05195601407705569,,,,,,0.017393609528647394,,0.022610130710544664,,,,,
BSG,0.02822361809739627,0.03265586635039757,-0.014209547669874758,0.07486839545599103,0.01412258899689134,0.0644675967548647,0.030085745680082814,0.017172056020148905,0.056512040768744456,0.013622543150541443,-0.013680451475428637,0.05859329015709848,0.038615234114587296,0.08767287293007163,0.015829736040180644,-0.03489366254613867,0.1639566428971715,0.09068146918906611,0.04669808937578795,0.04387377017057758,0.028486471023744787,0.05091084570179647
ADAMTS3,-0.01906123696517135,0.041996751574550614,-0.020875445867032584,-0.030817849378964153,,0.006200212830022384,0.07471508508895038,-0.035788675813771736,0.11511616792104863,-0.010842975650781973,-0.005170164342146193,-0.0300853911066345,0.0775489837709119,0.10472226472171357,0.04747216013523096,,0.039745426332103165,0.08907163838740886,0.06222597599166,0.07388275838505455,0.03211500110063081,-0.02803235117805245
CD34,-0.013082784959228771,0.0922792464450801,0.005221675080237514,0.01666011465654915,-0.0332288504096565,-0.023560230656388105,-0.009527710364796252,0.08832896501968822,0.10206023881705618,0.005298461355305669,-0.02216086812907252,0.056730909316862824,-0.0576554187539081,0.009265090393962536,0.07408672996287102,-0.09000816770411034,0.11401534805120889,0.0727434380046914,0.0027052996566176183,0.005890967148355903,-0.011353780304943953,-0.03288306604327195
CCL23,,,,,,,,,0.034038543061619124,,,,,,,,,,,,,
PLAT,-0.023873754614818794,0.0647741805972828,-0.022385964831584792,-0.04134318909418284,-0.005263094761555719,-0.05513195985527152,0.0972880701406414,0.10024600522942002,0.11566219419299836,-0.027568910444014976,0.03840922329928203,-0.012673870602238074,0.07382877165344284,0.012308871963282366,0.0751753629967886,0.029172908118067806,0.12666335150168112,0.1683155776265993,0.004417154400512361,0.08971025050565545,-0.002649501837849472,0.015494855945830293
NTF3,,,,,,,,,,,0.0035435959417421336,,-0.030969475891362085,,,,0.2294697952891374,0.18119526909085598,,0.07701510317619494,,
LTA,,,,0.08548247411879509,,-0.011193783304888792,,,,0.03186251617799488,,,,0.023163169627464928,,,,,,,0.00013547721589175971,
CKLF,0.03276468352767051,-0.012834841549119059,-0.0053877683764228974,0.025187590715303312,0.029365584983960892,-0.08083587184902806,-0.01580467435539064,0.0845635187645994,0.14951433075928294,0.01227376604857266,0.000506200465126791,-0.04123181008665774,-0.03261400710259238,0.02327531929420641,0.04342695842856294,0.008352893074769668,0.1372489760454807,0.1704945644029701,-0.04192918201342352,0.029144635238714214,0.025101482868466172,-0.07592455809777308
APELA,,,,,,,,,,,,,0.03318429929534673,,,,,,,,,
CD24,-0.03280276178290307,0.002877799545755822,0.061230782181586695,-0.02224858050464797,0.040146329892068525,0.04566330558122037,0.05024838208149743,0.08787285761939582,-0.0022411943776119696,-0.04209300955122229,-0.05019118425407811,0.01430763133690706,0.07528143113235526,0.02671361415525837,0.023590168268098847,0.01640295776859216,0.10437475768493192,0.0422444080749586,0.008230357339682122,0.02149215510967908,0.09628872076075295,0.010551489730757002
HSP90AA1,-0.020515779355931595,-0.02210216119578372,0.009677301634686443,-0.05722012468588071,-0.021370293141648927,0.015308419341294451,-0.02906097346706381,-0.08044721899156004,-0.12505117210082276,0.03079116158524047,-0.052760921953428526,0.07464741848989118,-0.022997210660813124,-0.009070340172622496,-0.020308709062341203,-0.02758207354408119,-0.19378948636545465,-0.28648609385186885,-0.029537370023793454,0.007011252380536169,-0.05174817914679961,0.02067250573770867
BMP4,-0.020244084084183545,0.060379098095919716,-0.027056273518369377,-0.013673132107190298,0.0866817923938405,0.028986225929085258,0.03867453800785959,0.12423760499460823,-0.02904730420203015,-0.06416304994578506,-0.01549736334300944,0.10980467900851988,0.001391948245160979,0.0633377209786834,0.1851262938777361,0.012492028698802548,0.0024568867894510594,0.11149873007885353,-0.017011545767754096,-0.04619420207961851,0.0065740894813978434,0.06648210229611695
SCGB3A1,,,-0.01476181702317676,,-0.04892784546313249,,-0.0289412083697423,0.05121114525615244,,,0.017696299886834924,0.010105730110027347,0.0037391741859541393,0.023953633332358584,0.06461413891502789,-0.005264395796882121,0.01060156304781873,0.03079007513552307,,0.043647911788353665,-0.0024744525121294446,-0.03541268146394111
IGFBP4,-0.03129215228946836,0.01872921082472327,0.012014146194630565,-0.01618667934509194,-0.03724051758795166,-0.08704656581806416,-0.06939063819510907,0.10743749724075058,0.09622055743889586,-0.001635598552748849,0.01821738477946019,-0.07058363810714599,0.035492222455741525,0.038037733309762255,0.02811945254023803,-0.08714553635900374,0.015059216551878436,0.02310643885332822,0.041109168209446156,-0.07480805459346739,-0.04009023984332609,0.005251623183813817
RSPO4,,-0.029930057452182156,,0.0098851616353483,,-0.0014100788218558958,-0.009677400621248253,,,0.04488751477630007,0.018251210878420167,,,0.05347353235751602,,0.011567881909124339,,,,0.014210561223529357,-0.05363146462833442,0.09219181046111767
LEFTY2,-0.019476285434884603,0.009178683894201567,0.03162610593122329,-0.01305688073429222,-0.014744610077409568,-0.011425242381897073,-0.012735235082240769,-0.012012839905374637,0.1378091623077161,0.005014792171482473,-0.018414461661215856,-0.02831371883721718,-0.031116100965055033,0.004689144426903477,0.02256602866655533,,0.016538346772340375,0.02727233824755499,0.11633883480751485,-0.018110449847141323,0.014134716123044806,-0.05981597348393509
PF4,,,0.018479980240326457,-0.011732909661585132,,0.12166982707596667,,,,,,,,,,,,-0.04045837690398657,,,0.04656947672973267,-0.020681755982205178
ANGPTL2,-0.06466594265507619,0.041623813435294,-0.04873475462419341,-0.03303079340028712,-0.036733730224216186,0.0017627409717066518,0.004933337024923668,0.07549536312889377,0.09182899629171497,0.0040628914770123705,0.003535495802484054,-0.017969532979503985,0.08785710961434322,0.04672819507630268,-0.03209498474190761,-0.09745227408624048,0.10685983791437875,0.14023278957440447,-0.014401873457930469,0.03247939808901199,0.06607794031401823,0.013127956659072142
LRIG2,-0.013593647576857056,0.07763064654541167,-0.01552783556660786,-0.016484812402422347,0.0011464646172368454,0.044723615420598536,0.022157184622276112,0.08063282732221755,0.04522852586273075,0.0012153613749105677,-0.057488260156718665,-0.013725863370195183,0.019964834914021515,-0.03790786079894947,0.040505729532138254,-0.024019373234348176,0.07641783736492921,0.07900853520884575,-0.01813189684918911,0.020818114480768028,0.028966767737300492,0.028807581244362154
ICOSLG,-0.04452904133404537,-0.02493868216521156,-0.042819279022892745,-0.0439995616446095,0.03308686245904566,0.05073623795202489,0.053776396106131844,-0.02487203674768263,0.03608408159367333,0.008600141281858553,0.032068355996865784,-0.05961442291731985,0.027160103117191903,0.042448261209993454,0.11237824781915391,0.025134838197031245,0.06376751490175019,0.08312314931209412,0.023599730351482735,0.03275611671458625,0.05190649583151258,-6.348841685992512e-05
WIF1,,0.03172891738536228,-0.04484790555356519,,0.09153326129071057,,-0.006863392242864992,-0.05901224221003236,-0.05832568163562339,0.02546232298341812,0.04306288797064047,0.09571136516941046,,0.03572419025109416,,,,,,0.04316186177950076,,0.11070128462544752
NPPC,0.002934985535092201,-0.029790799064944248,0.02468293718874213,,0.06102895572920796,0.06162948588567303,-0.04473533737147589,0.033678553357202975,-0.05042115965951247,0.02700855187058726,0.027031025535357352,-0.043117391424519,,0.12351753014947443,-0.05370127923466319,-0.0063052628742199706,0.14476917337650666,0.046931698103870996,0.12236604014188612,-0.020937045033936213,,0.03747103302247091
LYZ,0.007328153309353635,-0.0435391805750309,0.016058061187089516,-0.051143364501156766,0.04224802106163196,-0.024903071279392328,0.05377193003161518,-0.03330535609610351,0.05652454420670622,-0.005541701889188397,0.015117153736661754,-0.10882354551939483,-0.021708044650375825,0.047062586191376744,-0.019689727529110336,-0.041634100535632476,0.07005234746322549,0.018449249175836232,-0.03848626885882117,0.030837175700653377,-0.044730000998769906,-0.02079337894762069
EREG,,,,,0.00965382689317844,,0.001686680185690834,,,,,-0.02912654232866318,0.005824669865692956,,,,-0.023203251150606587,-0.006189067480155783,,-0.003236285778998807,0.016256688895658858,0.048652422208527515
SPTAN1,0.03024546599063696,0.07152038132576811,-0.009617017148106775,0.023390186984742812,0.012879777753122374,-0.05586317280589551,-0.0028297924584220666,-0.024647614359445028,0.006328554322896925,0.027589983173793877,-0.0007662023277126052,0.1006091397285278,0.02866274261584551,-0.04634472611112918,0.001795829189862734,-0.010093117804953712,0.033310971895602094,0.09266371679599425,-0.011605371870283314,0.03984547059891633,0.02745391037995085,0.030401734949533462
PTH2,,,,,,,,,,,,,,,,,,,,0.034143813319543,,
LIPC,-0.02518448154298258,0.08060942524120299,1.0834553922486735e-05,-0.01765865610103757,,-0.006248296142674065,0.09511915251170391,0.008501553271306993,0.01449893040853025,0.013873886849066827,,-0.00869935559252847,7.626470616043242e-05,0.0409787560232985,-0.00334557639562393,-0.001260277139564527,,,-0.017869752734051707,,0.0259449462340316,-0.021045530583488764
COL8A1,0.07580672776069353,-0.010597485552959442,0.056761682299327466,-0.018365418011317476,-0.02939092291369839,-0.04522017368038573,0.02842599046227396,0.06773792339070457,0.03779494579776594,-0.006980405264086871,-0.0602618285172302,-0.0751691710304273,-0.02231200363676888,0.04454544887341594,-0.036100669675301345,-0.0385440555947883,0.11337393547326899,0.07988142367212475,0.057759307056768114,-0.015139781224872221,0.03440224391012833,0.0008905139020873301
GSTM2,-0.01466267037031102,-0.07682424327846184,0.04128137582042745,0.13113719048047065,-0.03761033828064832,0.06400680524340771,-0.00952932955742149,-0.018789310956096712,0.0362869975200661,0.0031513901872628936,0.02110622392031569,-0.01183265700060337,-0.029915358265872508,0.08292593394394994,-0.06674341820743782,-0.032132870720878476,0.05850132623130571,0.12172727097770857,0.07439337337418477,0.02115518078651459,0.03519903899855705,0.03494716733659834
IL4,,,,,,,,,,,,,,,0.08818091605057521,,,,,,,
SPX,0.004194432689165876,0.0717706579109668,0.06701337112883898,-0.027819369357534117,,0.03826726120981392,0.011765083091320816,-0.05799815634986417,-0.057307572305529936,0.008731936136942134,-0.026615605832234338,0.012130345588585098,,0.009069610125834356,,,-0.04223647700793847,-0.010928174104277467,-0.044418310189794745,-0.05962096979033467,0.07956362920305686,0.05488464500457887
MFGE8,-0.017667145912001702,-0.06261364837648466,-0.029076897490661675,-0.026597257124465715,0.011561050867314033,0.04477692123721585,-0.006963670029772922,0.042967767289996246,0.09817458017562616,-0.02549565119791175,0.02004686065755044,0.0671273223597245,0.031476884895284045,0.05841275068651505,0.10631551103732563,-0.03897837975745028,0.04171691489534107,0.06846339415881174,0.04364941080197461,-0.047206941315452174,-0.04809736335346703,0.029613900564389183
TGFA,-0.05488245484639877,-0.037457234227042745,0.03678097518493763,-0.013760983806280944,0.1158116421015708,0.0010655479389541326,0.011751874932596306,0.06266259855957138,0.03823633999434313,-0.0167232871838323,0.019367520539824594,-0.001272606920138372,0.04881913791866971,-0.012676705418447105,0.06808587760124406,-0.004738695730333288,0.07548062224801229,0.03594463125892991,-0.0011373458919714853,0.027588248427311446,0.11514695405443512,0.11663493780859233
SLIT2,-0.020244080844826505,-0.01911229897606976,-0.004372716368950135,0.15917948528808432,-0.0497107843632097,0.014030019601589446,0.011611071621459598,0.07541514147919273,0.04982474057564449,0.0406555225645063,0.0039009145012924382,-0.015550903275600039,0.0028835637787017272,-0.055120584592569966,-0.009027935774032608,-0.05522643811352841,0.11503868640155358,0.03868277252068961,0.04191947264345459,0.026726700516747873,0.0005221814320197238,0.043467240471478215
PLTP,-0.039204924556820245,0.08755231770875005,-0.05120211535134252,-0.01955617655868254,-0.04119005010558357,-0.06032347653337647,0.002664575200267777,-0.026420081393561026,0.09743332502434222,0.010787168946638705,-0.083126962389555,-0.08358260449666978,0.08764082946217541,0.04824651544175982,-0.009272618359260458,-0.008387818628265509,0.019282247713083393,0.03313812273204453,0.09257549877166835,-0.08844977686541879,-0.01704433959724653,0.1000533997614753
