,MGH258,UKF248,UKF255,UKF260,UKF266,UKF269,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.04616243089323276,0.01271885992594843,0.036050055375951705,-0.07566019305322254,0.09097362479095515,0.05929619993847109,0.03817052523171138,0.08384074072751657,0.033330464799032344,0.10642662606537805,0.008065199849363118,0.03426730913213919,-0.0285529168633007,-0.049422968386844617,0.028859506403928935,0.0236921864204308,-0.012903084267855454,-0.010142781840529273,-0.03743613946595762,-0.11397434161559128
QDPR,-0.08971451244402094,-0.009411991617937104,0.0689922793715611,0.031011131202694213,-0.07043663813682874,-0.08641599374677698,0.0909032863557513,0.07432365218196839,-0.04726252768172178,0.03647838416330597,0.08467630471742472,0.004328391606439777,0.012897275320079556,0.09451206521222957,0.11193479351169315,-0.047892365886174335,0.18171594774490127,-0.059023058836138814,-0.06941307475178206,-0.024167058973604577
POMC,-0.03104173390244907,-0.02423156893322401,,-0.04231616986367859,0.004075305347318844,0.005786281201370346,-0.008544743839084592,-0.005861930304349945,0.020546317080785623,-0.06764403381841642,-0.00650847848963399,0.013526410276900038,0.01119798346654857,0.007302470118079654,-0.016964277644873155,0.023095344662346747,,0.08531658904321539,0.09630673368969822,0.18384726923453867
CCL18,,-0.040764593893896375,,,,,0.032250347762520434,0.006989121945778445,,0.06527157632054478,,0.08184386025540911,-0.024065924871837237,0.09162826455577168,,0.013425196579693863,,,,
CCL17,,,,,,,,,,,,,-0.023977783452800144,0.028954819501549028,-0.005966378836062468,,,-0.03852820594512489,,
VEGFD,,0.005392177508987755,,0.10768441377414686,,-0.02814970312611645,-0.03144843759238349,0.01921609959597182,,0.05116606297746044,0.0017765976941755972,,,-0.011948336157971811,0.012385595048933435,,,,,
TNFSF13,,0.050168177368325594,,,0.04564668603413139,,,,,,,,-0.02716547952721742,0.12733313399626733,-0.04113643872545086,-0.020134280017015175,,-0.03406196278909475,-0.011084384131006708,
WNT5A,-0.06581822476758091,0.006923625475044912,0.11837599455392181,0.01362502205591391,0.26688986123142755,0.1164978622871387,0.013520670726987484,0.0345640033308235,0.10794722855098242,0.020560564864494514,0.0519921132500293,-0.06350640517400691,-0.0016109399812823124,0.0014442532243835137,-0.08456803182992717,-0.0040511262695719,0.048707393724883946,0.11993437715146296,0.06522801303412923,0.008414774188307888
CXCL8,,-0.04076587714900537,-0.12707913453837896,-0.0022922460578607006,0.038466079589525276,0.08024751681908886,-0.012558781133604025,-0.03074573094416138,,-0.05528349086052638,0.13114470465344466,-0.04721770190733458,-0.0015423068493195969,-0.10750845495511145,-0.025579468851452295,-0.0892707104091278,-0.08732017923386312,-0.024244067733162258,0.0184879296054556,0.008811294695659198
GRN,-0.0666864160765439,0.04134746732620673,0.12221134896692416,-0.06554321584323688,0.1274854599181254,0.1038031300931928,0.06514599838263133,0.059347673256270425,0.04320636288819832,0.045234949048438784,0.07915638933919059,0.11765331382003809,0.06415372411997555,-0.10238228152862323,-0.00020139462772481834,-0.013143707639218972,0.047516504348476506,0.11769638172834317,0.10512230912886629,-0.013206017483223656
MIA,-0.04197362740335448,0.0935274380249818,-0.005440789575614229,-0.024490076281895676,0.032756233181549174,0.0026644126753247103,,-0.013691507441983582,0.03643354883255284,-0.007291447480888352,-0.007449588904514957,-0.008464638748650269,0.11901386235717282,0.1938321789695099,-0.07699262230433815,-0.058918198292196904,,0.027299104866705365,0.02119278647768943,
COL4A4,-0.03713810407470546,0.11698873429283586,0.02305879100146418,-0.023830085847146215,0.05264476821887159,-0.01655820977781597,,,,,-0.054538424890984025,0.0062790914521973175,0.13079748942721905,0.014600183160075737,0.057336447519322764,-0.0043454771385280635,,0.052985252837868826,-0.04120790525862082,
TAC1,-0.01667487839898509,-0.010854800912946598,0.10090705026373804,0.002016889054529836,-0.18391950853941427,-0.07803055341908798,-0.07242696736170584,,,,,,,,,0.06565795992004282,0.050390012575862744,0.023100887582386,-0.026952956260627124,-0.04575651018025182
RARRES2,0.06602630158366603,0.0003176972605667389,-0.014448315698953731,-0.023389966663596492,0.16519746374468117,0.13656266862560798,-0.016720843067611672,-0.10411465938311705,0.023256788280753775,-0.032280898957590023,-0.14362363391583838,0.00918592310966059,0.015067087046538998,-0.07278239775054575,-0.02695600334554509,0.016813277652556715,0.08266146933482671,-0.06908715241762416,-0.09522370731279318,-0.05274606659834021
FGF7,0.030121723492185844,,0.003059790514662197,0.04359116536161804,-0.003865204078350278,-0.01334348342735398,-0.0029606201807488254,0.08005412755069424,0.084818572286937,-0.036362544640549964,0.08511198116786041,0.059695112092230246,-0.02711187807273846,0.08481190127924781,0.010095536328037811,-0.0016251557843434308,-0.037987770840044,0.03876240204716991,-0.0031116757619591407,0.07357185288764358
EFNA2,,,,,,,,,,,,,,-0.02583504854222034,,,,,,
HBEGF,0.04511568539327083,0.0021640958843416594,0.01683866073247796,0.016889970333755094,0.11840576062889512,0.07716674021591285,0.06485429472237508,0.04775540010878749,0.1270730583394723,0.10967860451777463,0.05808845963863214,-0.030287173794812286,0.059970535723053546,-0.011551514419802797,0.09813063458457143,0.01573861677865794,-0.034972806107474955,0.0981293871877141,0.11478523087585125,0.029649590461912102
CSF3,,,-0.02938393825053454,0.007459387497594962,,0.07265591553304128,,-0.05935928982184232,,,,,0.03418901327236299,-0.01676425215308247,,-0.025705221326164433,0.0845429317360262,-0.01894172167618896,0.06341651965031825,
PI3,,-0.03566669775946021,-0.03610331587752897,0.0023028905022885525,,0.19901635006551122,,,,0.07638056328995803,,,-0.055057663786600104,-0.10889404581042476,-0.04060156469876598,-0.08114608003974515,,-0.08225793868771514,-0.01733301279934451,
PCSK1N,-0.008820978632904496,0.010454783389688587,0.07831370516471482,-0.00030095391758110703,-0.09117119177692828,-0.0038268597016805554,-0.022650649033149416,0.04686257362830927,0.03960706114591309,0.10847945187042236,0.019943291760681423,-0.06676449844604829,-0.04120427945310773,-0.0024764549363454898,0.041401276866266094,-0.03975286223082395,0.012999954980780753,-0.08005405053232739,-0.03516895310793373,-0.007818751725559228
NTS,,,,0.006863468117614409,-0.03027688796471619,-0.003556851000563138,-0.028313695923459684,,,,,,7.710242951307202e-05,0.0877540565692099,,0.022807991923739813,,-0.0041104533551099285,,
SFRP1,0.015388911934144947,-0.04283303113465084,,-0.02295316221224784,0.1734504729306093,-0.049787268588275084,0.0035533256598663733,0.01528429341012555,-0.038239289503759474,0.12278792213145162,0.07559982323300028,-0.02167502150953701,0.07418899361136247,0.0531495666136061,0.01817821633610176,0.04113317964127856,0.01980198899793771,0.02733709040956801,0.03300483697376522,-0.050162939169380374
CXCL13,,,-0.02133621595950895,-0.02274687687760922,,,,0.07593417405622715,,,,,0.013980890901460657,0.03479416382411224,,-0.032438443737790305,,,0.02831954117707875,
MICA,0.05300646960233315,-0.06924659097317161,0.019187127081904752,-0.03491284301698931,0.020226238064249363,0.13127278785269475,0.02016330057948405,-0.0010613149635086794,0.08462913577551322,-0.003602932332492641,0.023367167699649572,0.051556688732707544,0.15490212508131448,0.06601736508677887,0.00475173801629304,0.023466445446109426,-0.05902674672677606,0.11425850158432953,-0.03493677922820426,-0.0436527220713292
TG,-0.010406091790648178,0.08760300109860819,,-0.040848921589087206,0.008466025074583458,-0.021142981233531408,,-0.00705944620599637,-0.010184345118263808,0.052368182545061814,0.00018736427409362402,-0.027429995338572766,-0.0031062576492620303,0.18958637544539592,,-0.0031011096379178807,,0.03479027716037344,-0.004723414244248902,
ADA,0.0800136652565112,0.014288268943405376,0.028192600646446044,0.06018036580237846,0.0730705062771362,0.03495344749055184,-0.012405504333690011,0.08566560062891992,0.07480723229865446,-0.01585384410550348,0.11691813472576269,-0.06979589574120242,0.032276283356461474,0.024626345855206126,-0.046491774806027175,0.11286998952927722,0.00991829339290548,0.2201036926970308,0.0986305298754622,-0.010589375958403067
LAMC3,0.04318197856962313,0.04505973010214129,0.1663669699732962,-0.03042001889956371,0.05951522375712454,0.12635447595017843,-0.020076658088739978,0.05848473530335215,0.16404854402208996,0.10284124154594333,0.04467410548175554,0.08805074418037358,0.05008986335297487,0.04735690984541895,-0.02903752074609234,0.0824910637267433,-0.0697474077276967,0.19757617834997424,0.161640912270639,-0.040199180364495816
CCL7,,-0.018818563349413626,,0.007013450579189327,,,,,,,,,0.08932676584384774,,,,,0.0042563805656371185,-0.028014181017979103,
NGF,,-0.02546877039744017,,-0.03219069588428476,0.020896275558886807,,-0.0095577512662453,0.056426104324946436,,,-0.019569943169342144,-0.03985357083576862,-0.0187972902922964,0.03880347369783983,,0.036539069413171275,,0.05705890283799636,0.09620578216161252,
TNFSF15,,,,-0.02232899862097202,0.04871641199994275,,,0.022388689146267293,0.14102804923445464,,0.029943093757046717,-0.02252284309843956,0.06745882867020377,,,-0.015962501139348485,,0.01568059339885176,0.0532489654382287,
HMGB1,0.008594188534069937,0.0613937132113075,0.1176463866371183,-0.03148929188687806,0.17711673931100763,0.04948088542252577,0.06082352178535882,0.029315510789273653,-0.06181357929063134,-0.04765690763960624,-0.017606728771480028,-0.010952160776789994,-0.07146873502511601,-0.11530909732550029,0.020403571026541226,-0.009958888707155437,-0.05984936670881743,-0.10273916484858217,0.05977377089818928,0.0851999454012908
ITGB3BP,0.0004453284672360151,0.07917865136951083,-0.0018856915306316815,0.11524686486692962,0.1692049239841775,0.04882105113746573,-0.036266420882169914,0.04513706059928418,0.07121440057141107,-0.052093553412314454,0.07504503570362944,-0.011685296710236366,0.04778719845166462,0.04438838359235748,-0.003223762930634536,0.011665629827231645,0.08883291874076032,0.01633776263857982,0.00038118528532060035,-0.005588036171845737
AANAT,,0.029304807802037175,,-0.02011976316012601,,-0.015801951127504772,0.03578176866710386,,,3.74120735374259e-05,,-0.02793230222253356,-0.017689523601649246,0.012387928579441267,0.012640207364693654,,,-0.0045975894393396385,0.09056301598590645,
RELN,-0.030788465950701983,0.005024914251743363,0.03214106923638425,0.13312483911642678,-0.04924675134624247,-0.046367882629014756,0.04164355421051881,,,,0.05246642949547966,,,,-0.06676276430455487,-0.019280971482924358,0.04773274344045655,,0.0034608216793545797,0.04046993770138413
IL15,-0.018609547820348377,0.022864773286474564,,0.03022771118773438,-0.028813432392260654,0.1260709983667716,-0.001541765674246763,-0.0170924317454414,0.06769306064569829,0.0188843458776971,0.03975101458352963,-0.047217825314989255,0.07797347884777153,0.033270730661635835,-0.03578174998124284,0.010524854895410211,-0.037528777908647885,0.12230734247013916,-0.0147679713870055,
UTS2,,,,,,0.14407735667034538,,,0.05455146081367696,0.004187015073525869,,,-0.026847580874304992,,,,,,,
BSG,0.04411109348630008,0.08128133207959812,0.020973363377517165,-0.008957896312962411,0.1057365326528768,0.07648125998108891,-0.009623707549622223,-0.03563694399181151,0.05039217270548612,0.037906587818021066,0.0025302853054103803,-0.023604606205882728,0.096025592150919,0.05249059779513662,-0.06880800321849073,-0.04796942118035927,0.09693707458076398,0.027565600808440463,0.09530682581826486,-0.0008304537781392363
ADAMTS3,0.0458971829447199,0.014992456112447334,,0.014302297845146982,-0.030269879054575698,0.15071747940920605,-0.003565923016776968,0.07881978791023123,0.02314867825273154,0.05543039563930324,,-0.012505048472795694,0.03936819440182865,0.0769557879671724,-0.032479511287470314,0.06259289226371627,0.04687772707059784,0.06014627886732192,0.02255052837963436,
CD34,0.022796023432601675,0.05358874568663881,0.08346665209048605,-0.010508281999161258,0.02354906498177228,0.06136132991502165,-0.0397586822097349,0.10572417469716992,0.030377632248235205,0.13797964966309867,0.07518769977702891,0.11526942931816309,0.08095356028807757,0.03225173687312871,-0.05520024050083023,0.06353843539873541,-0.027097949615633398,0.2122239731038872,0.12864078188645264,-0.003845357805070978
CCL23,,,,,,-0.017980111988459325,,,0.011018951192987438,,,,,,,,,,,
PLAT,0.04250004578744473,0.07303213531102944,0.0923507846277373,0.02423634898597336,0.2054133658517201,0.08403041571668561,-0.001433211822071177,-0.01857783834742272,0.09928880941520474,0.026873163891617372,0.06130188692287175,0.09815489880516495,0.03729448648749263,0.12130447779678342,0.03355907482781579,0.024574387427275603,-0.07869365563522801,0.15829072503549327,0.19069940059837429,-0.07206269100365749
NTF3,,,,,,,,0.03448306011046437,,,,,-0.010975394312051513,0.09338298515379034,,0.004002542438158446,,,,
LTA,,,,,,,,,,,,,,,,,,0.033436306262837084,,
CKLF,0.020145597967709147,0.08697708436443301,0.07103195467743113,0.0017526973096995563,0.1881858785577565,0.09270345610578258,0.0330705038735338,0.05875167286679171,0.016483464841466185,-0.018290069927141647,0.08128242786600384,0.0315977547427326,0.06891332926300105,0.03949352498901628,-0.02523014848128967,0.0056550091668823785,0.09020656826089272,0.05496476227528573,-0.025632985147317443,0.04479349622575841
APELA,,,,,,,,-0.06019917327720846,,,,,,,,,,,,
CD24,0.0014208318377599586,0.059325069951805386,-0.0028084654104862713,0.021357380972085966,0.10539713739994958,-0.01993298750723101,-0.028794987405890614,0.11674524398718027,0.09649306505143904,0.06329291142642189,-0.17325143357679879,-0.030550964656865784,0.0361831652664767,0.013961086289757134,0.0015379973309947253,0.017875519745415066,0.03137107220046525,-0.07749069483886926,-0.06758238769280898,-0.0417936253100205
HSP90AA1,-0.11004686038117716,-0.03710799703314476,-0.06333713785820629,0.0338382032828217,-0.2125738782801969,-0.1268066400223206,-0.08068500660604476,0.04457950422338083,-0.06290884224310227,-0.030045494651966997,0.004462133958126647,0.10788881187387654,-0.10955722267458702,-0.17108940714103943,-0.02532863672029804,-0.009216045492899779,-0.04313826067362097,-0.2044279063875099,-0.0422361936118735,-0.012672466964657557
BMP4,0.0009927191085404106,-0.018132184790855283,0.01825314188265723,-0.03904565052744567,0.2237705535744362,-0.007642559239634272,-0.042457971417151456,0.05215862265643778,0.07930501758842008,0.09695504317654385,0.0608082497251017,-0.06947522534753883,0.07247968657421545,0.03148223429621587,-0.010629721919805258,0.14234307726797418,,0.08534237180367703,0.011169767733265695,
SCGB3A1,,0.031007752814994592,0.00180365737011601,0.0061576366486405555,0.1338943656632592,,0.06573938238295313,0.05338341465990967,0.005198654532324661,0.017350884019820736,0.13715122250824288,,0.02984577968172561,0.06041129687931813,,0.09204184682099642,,0.07713519221890669,0.025085500960765193,
IGFBP4,0.10670315389113143,0.041527292384046705,0.10741533044125161,0.05106169073489096,0.18956480590525396,0.148050959449098,0.08631299562371442,0.10195770665505863,0.12589783032780333,0.1061510067915497,0.0866748152630046,0.09032354926062638,0.037525752140071186,-0.10495544431896053,-0.07584967035049803,0.015396942849425523,0.019917826876692128,0.2532650225708826,0.1736455987517434,0.068032620030172
RSPO4,,,,0.05045495835684346,,,,,,,-0.05429997818369539,,,,,0.04324788690299921,,0.03432366484628151,-0.015651030289477258,
LEFTY2,-0.023354328798606563,0.050228115956249424,0.05802421742869637,-0.007295445781900661,0.11010388667453412,0.1116230853224452,0.04852354222073237,-0.0225724557135806,0.09756307827900149,0.07922917373876526,,-0.03569511498245124,0.04336081223846204,0.05186628819549529,-0.07254903577088773,-0.004167917010128335,0.054214921845839516,0.08649762700863128,0.0528468398300192,
PF4,,0.010311989065442922,,,,,,,,,,,,0.08259899887007473,,,,0.008884076325520117,-0.001741969628892979,
ANGPTL2,0.03965505361387501,0.059992030067859095,0.07849883420543366,-0.053092601395780356,0.27426006346712084,0.11440100414015753,0.06587403677519593,-0.0014424241085631336,0.14175841218976135,0.005138423534636456,0.014104559238452408,-0.0024258156622827963,0.04978777326017854,0.08269644626372624,-0.02204932176114565,0.014834931646839812,0.07911964060312425,0.16294494107358162,0.16968558945966156,0.028495408359640317
LRIG2,0.060991572752265244,0.06884822898863825,0.0324341399182556,-0.06036134689913198,0.13450084304751975,0.07000756557654018,0.029289273091702723,0.04873319618779496,-0.0037435447303532077,-0.06323316524451052,-0.009299277588496553,0.07656993319001422,0.020888453790733456,0.02232805800904702,0.0230478971932173,0.002334682980557392,-0.043363376918005646,0.07401714203910932,0.04223288164756963,-0.007037184889917602
ICOSLG,0.06288781614999348,0.022875663552524673,-0.037058678096821625,0.046432626491738675,0.09170571771714708,0.04653431814622141,-0.04055285933341388,0.040582239535095696,-0.003145031213764391,0.04812799347551394,-0.0010744465306452486,0.017666270122632555,0.007053494102560318,0.06695530580032162,0.0817728065907745,0.022060842687405085,0.05185666068582385,0.15102831423986413,0.040409313240625466,-0.021037519687328213
WIF1,,0.022531755653208016,-0.050932507583426476,0.0044661995572344085,-0.1819800203704091,-0.03104988475906403,-0.04636166630272707,,,,,,,,,-0.02075277889869996,-0.03818878333071043,,-0.041682781286575744,-0.052551806953135584
NPPC,0.049763921520115245,0.06997236764160858,-0.025346316898489117,0.04645951002809754,-0.07056394231050546,-0.024424650995422934,0.014322466229144546,,-0.051282024223196485,-0.05621183381437882,-0.09950768641167289,-0.011590613099732312,0.09775016673582027,0.10613707451997187,-0.008328310912336268,-0.04587693348426501,0.14471753420269576,,0.026477359033754654,0.03852026956265427
LYZ,-0.007006714946775369,0.0044727439502707635,0.059213194843849126,0.04675294202322267,0.011008132884584954,0.12810403183728533,0.026204720132773078,-0.034779181657185604,0.08849863785402388,0.027624381970479638,0.045316462784000526,0.02600019276008834,0.01701448126961593,0.029206758731508284,-0.020136285926155552,-0.006842463491251787,0.020274841707769536,0.0395015214178703,0.07681065269943525,-0.05707359497214581
EREG,,,-0.03960738489628324,0.09856943125780442,,,-0.009979862542907105,-0.00883077427689867,,,,,-0.020771576999732696,0.031655104194586565,,-0.027805532775407836,,0.0023580920204700068,0.10186999208078952,
SPTAN1,0.018913212479610964,0.08250252881031019,0.08377625370859675,-0.02462974116951685,-0.09475444541518988,-0.008065500120057831,-0.05133458712692103,0.03544653817153081,0.04795744572657589,0.08655802045093533,0.03380323787406027,-0.03581647030128956,-0.006395939781753647,0.0030120102664982244,0.012315709123372183,0.020082590912955806,-0.0027355713029492443,-0.025739808850661173,0.022131638427877312,0.05981217260123699
PTH2,,,,,,,,,,,,,,,,-0.03550338154360415,,,,
LIPC,-0.047547879755677605,0.03677264265637412,,0.002223797944944397,-0.04468224549086168,0.09707582483318439,0.027327516248709573,0.012989698636592923,0.12760156672357356,-0.010500542969757377,-0.023523649482545973,-0.015641915775907237,,,0.08932869274825203,,,0.03545974911016027,-0.018757295379911672,
COL8A1,-0.031065949103642007,0.011652910092465446,-0.022542044301717322,0.03225210740217364,0.2167403927159796,0.010872479001908722,0.03954950017046976,-0.05990623261116158,0.09054727177429334,0.017213884152016464,0.0024716509421665177,-0.023261535724087307,0.09990557744029431,0.0892097991346985,-0.010495508429424337,-0.01612452121205737,0.06178941199172329,0.04002132186755123,-0.07919119436352764,
GSTM2,0.026338293431420204,0.05336399739492507,0.02118656850948886,0.057567180250712766,-0.02436563689156886,0.031765078575256483,0.01536272855878215,0.009196953567345562,-0.0007139503409796563,-0.004335454340632704,-0.01794314252453437,0.030124017065289103,0.028578948769882154,0.04858107563118652,-0.03500524158484165,0.05463491938622732,-0.007151550046993128,0.009419878830789773,0.006970489443782082,
IL4,,,,,,,,,,-0.00116635522082158,,,,,,,,,,
SPX,-0.008231022229786236,-0.03161226829291968,,-0.02314348871991185,-0.0683238753396407,-0.03470037104476621,-0.01945824100602619,,-0.0035769839696683406,,,-0.06059069499132722,-0.011723264248615686,0.06857151721162479,0.07606067383868688,-0.0011945584728636786,0.023457603375038365,-0.013229251589051035,-0.07543219288404635,0.11713077128723595
MFGE8,0.066453304362458,0.02863486966824896,-0.03603514614134332,-0.054009040562690985,0.09572919165649599,0.030532865039243195,-0.022860070472320634,-0.015747925363860202,0.04530709842325307,0.13073778052751772,0.12580033409056512,0.10246340545763755,0.04617034637437302,0.03404081800285823,-0.04089443669378988,0.020188779898663096,0.11134482696590295,0.23769511898977186,0.11100714685089312,0.04979811377408202
TGFA,0.012213531326260152,0.057315394561295356,0.010043838033178541,0.002100216690381823,0.15695893592847088,0.017143722608523624,0.0602837150519914,0.05847426581410102,-0.0198622845287078,0.03758005484988861,-0.008318297128417229,-0.014134201418345819,0.030473532303647795,0.02441358309575036,0.037962659854381624,0.0169499686909973,0.012530980509832144,0.04578848047189131,0.06730167052777111,0.1196258857748647
SLIT2,0.009477419682254505,0.022759091003127396,0.08682309163717537,-0.018385814949715484,-0.011881879831392618,-0.04507531872839169,-0.06005618460708927,0.05366537505545743,0.09821254752196697,0.05571710210826773,0.07845333535984113,0.0009616615486606712,0.13155926963870412,0.03034610240770216,0.018352861424362356,-0.05461933507976117,0.04115849873565123,0.007657106911138503,0.00964361948148262,-0.05034831126717788
PLTP,0.024691574873795877,0.03190010687477982,0.11519578548035313,0.03198103674172033,0.11962269687708046,0.13180881932072117,0.022628156398169896,0.05499550074528961,-0.0014779003297345098,0.022396285181321023,0.020992696688458552,-0.05333336294871277,0.06847017480166447,-0.023047327342757933,-0.05487308763447144,-0.0006716366979027451,-0.0170093983738312,-0.018016520942168508,0.061405347933949375,-0.03799028222439873
APOD,-0.06100808310268398,0.037022852866273104,0.1484527048222632,-0.028280155895946787,-0.023125424484059156,-0.03498615149025067,0.06324949468258902,-0.03523223514257573,0.03549855238214004,-0.08706911405521175,0.12605169721720919,0.04211299866588456,0.07747577674140138,0.1466467158029902,0.056686429916812345,0.04164054560637533,-0.007138723613353536,-0.11584967223750064,0.01906256285865801,0.06495899164436261
B2M,0.08948896841634764,0.06576916307905604,0.021127339148339835,-0.01602436695268587,0.1629553865620813,0.1508548417469357,0.06151590280347156,0.047801298415422425,0.22330955839823763,0.1744380484212988,0.04182421813254939,-0.025518236831297253,0.14300278819387205,0.07488397826099709,-0.05509742412379645,0.031147457000608406,0.06684872555646722,0.1294925136253827,0.1492854774549288,0.02608723444822068
OMG,-0.08927439774408198,0.05831174330389539,0.12324048677871878,0.03329502866060021,-0.0727487777559964,-0.09886225432580903,-0.00632946200878844,-0.04085717807259345,0.021588940300111006,0.09949090131740508,0.024046620702571617,0.034062624989155965,0.06110622710535632,0.13390613322981162,0.03510017378960514,0.006918288746238255,0.05312432441967727,-0.019085196027321196,-0.024624411231498076,-0.0016390627983701217
CXCL3,-0.014079086869988737,-0.016376661044619843,-0.018725042113786193,-0.05044948368123931,,0.07065410734657164,-0.0278096980952197,0.045790468864714794,0.0028784792409706807,-0.04628939564626967,,,0.004227658891631901,-0.03401189415894497,0.011470874520947876,-0.03904431691890909,-0.05233991142446138,0.07519777250750295,-0.018258238498760914,
CXCL10,0.032829426422020004,-0.046435168647524436,,0.06386461315611743,-0.011289584688376781,0.1283923701670776,0.040962565998421845,-0.02636696067848502,0.03405554128168552,-0.08373385060575747,-0.0030767367955017847,-0.045114666060108846,0.06135543401702283,0.006299874227594903,-0.03728559380786657,-0.018214582541750728,,0.10134178123602673,-0.031231525914413447,
RSPO3,,0.011893951577152726,0.05827093095132281,-0.026773522591351327,-0.05436171705183982,-0.02594764163996046,-0.06255510533934555,,,,,,-0.04781159853955201,0.07903164390482602,,-0.012191894669024324,-0.03310724172872487,-0.04313670866731975,0.025080720737206127,0.0318150325108052
CORT,0.08363867697089512,0.09215738371019523,0.16424149529442547,0.07264275901667666,-0.05394786922695552,-0.04490820727458588,-0.011732412310535855,,,,,,0.023175563017258517,0.059959839369145874,,0.013866719059066257,-0.010217460498783864,,,0.181239435097469
NCAN,0.02717259704135801,0.08146703581482838,0.08161031950252562,0.01681860355930856,0.15532510489682155,-0.007678750216098773,-0.0654256579846883,,-0.03577627221383403,0.1145124924946832,0.15671529221270955,-0.07609301974880905,0.042653880876140506,0.10161497661469114,-0.03545120732763071,-0.005745037678475815,0.07439876546201113,-0.03770869725939216,-0.007048987851682379,0.03926656168360804
PRG4,,-0.023338158873276612,0.06099054648778211,-0.019169746053524245,,0.012040918700726393,,,,,,,0.0647498958775621,0.019296005718602963,,0.050524055405970714,,0.009166490053107532,0.0825275815202062,
ZG16B,,0.0163413720289659,,,,-0.024268297174544786,,-0.012743438960464112,,,,-0.03105136857860698,,,,,,0.02457833376397361,0.04419768054578136,
TGM2,0.033532868239198134,-0.0037439534659035045,0.009004621031247679,-0.019366578019050736,-0.024432501544310717,0.08372395306656091,0.005295084109170569,-0.028097158746201997,0.18001319850772568,0.04472466174005158,0.23257888717655265,0.01286481468056132,0.07246206088409575,-0.027936150666895004,0.03555505352927857,-0.015091196235525694,0.024873116074944947,0.14435876509411122,0.1390773030650731,-0.06587995684171415
