,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
RARRES2,-0.00927046483901895,-0.03398116665496589,0.07222937792508967,0.027323830895954717,0.002212877270155649,-0.10628718156837015,0.11974600697916059,-0.023350712379115374,0.012204394146059463,0.017950230796078166,-0.07933321582057123,0.0024844185531079743,-0.05470094522624458,-0.05029901793619517
FGF7,-0.007598380515191938,,0.0274817488748636,0.012639099478958235,-0.036994105854545954,0.021539725227190387,0.005090750256150267,-0.006881291325502803,-0.022105804636402826,0.04517992188768798,0.06885978232801045,-0.0013265320687115161,0.014640172307742737,0.052522053444502906
EFNA2,,,,,,,,,,,,-0.01807565944175972,,
HBEGF,0.07183282968512458,-0.020384836813689387,0.012050043091879861,0.02718162640800086,0.03614194005887837,0.008947467047709084,-0.02320033638041441,0.005387770286663695,-0.061307114302435683,0.029691269143415158,0.017907650529261715,-0.03349395869876507,-0.02163454994059744,0.014166119070940167
CSF3,-0.030228037586319836,,,-0.021960714748122178,,-0.019923690053998737,,,,,-0.06179502484118356,-0.01141678777742629,,-0.04434538148904987
PI3,-0.03580961815568457,-0.03099076031180113,,0.00492819625035244,,-0.022434337965047887,,,,,-0.13208944060498298,-0.07385540607600075,-0.022989060999759704,-0.06999220998468118
PCSK1N,0.020148070785078954,-0.010697489584889582,-0.021561327765096908,-0.01638360795961467,-0.01945088635820464,0.11024300159092068,-0.013522312988510057,0.01804841470655766,0.18351592683688842,0.0018376570296310742,0.0024079195370414223,0.03206994238854611,-0.05564870759562627,-0.011912477981558053
NTS,,,,,0.01831077238237295,-0.02448861172423282,-0.017983114216932453,-0.027240972226062306,-0.02720215484593511,,-0.029675969871069015,0.09136406408707527,,
SFRP1,0.015266290827290228,-0.010087107137593688,-0.04365915110621449,-0.016076320655569416,-0.00024817277258774964,-0.004266338608088851,0.010755822547797198,0.02722630632597693,-0.08638629252131962,0.021755054297135423,0.019997322914426213,0.06045238388880081,-0.005707184024975945,-0.05532443390677949
CXCL13,,,0.05693574130987307,,,,,,,,0.030460699136282368,-0.04644152193506775,,-0.021616985437234823
MICA,0.044758168341322555,0.030891742579099775,0.04432840414233817,-0.007873252210099359,0.021429274152738098,-0.08189853469817145,0.03744727298843211,-0.033814195035006454,0.048136211984291605,0.0027672958191339372,0.07475564820139204,0.04560278765935155,-0.027413590926168244,0.026958316220980136
TG,-0.024096570707237613,-0.0015186676052973984,-0.02061547810782864,0.0489878529100459,-0.02223862270415124,-0.024046111362965444,-0.015190366629458787,-0.013458707890282773,,0.15822994059166623,0.00927250738857815,-0.027122205926432795,,0.09204627760472432
ADA,-0.0018681642581184362,-0.018140332225769943,0.0004075846804762802,0.049108710600607584,-0.0350659415201807,-0.06246180059447863,-0.020645850755846698,0.03202566788161434,-0.054304253938926766,-0.03451384863629025,0.01732581107330477,-0.0589309040532203,0.019571517263685802,0.03944296818512127
LAMC3,0.2247959360429379,-0.014152683960469556,-0.03665983919310034,0.021237246131995867,-0.012632776406570201,-0.056366093158614246,-0.01665333958352699,-0.01313202955366235,-0.06955099379535679,-0.02439332131315832,0.06327924232982123,-0.06488865277936273,-0.02809633509570823,-0.008901205587653761
CCL7,,-0.024266309809433267,,-0.012543224831724332,,,,,,,-0.01906533353420571,,,-0.04318998556133385
NGF,-0.017415231730743098,0.03378604661378418,,0.011894062629771291,0.013572119077561489,,,,-0.007683875231839643,,0.07535262447719887,0.14118272918644886,,-0.030078350233427326
TNFSF15,-0.021544815131171024,,,-0.013967494331392974,-0.025767688034693287,,,,,,-0.018586559343537163,,,0.007627406061176397
HMGB1,0.11656202248863129,-0.03662423531543038,-0.029639953024110544,0.020559445128305986,0.0739348201233974,-0.1071953733387888,-0.007590372233873218,-0.0030948408049293616,-0.016198677107930593,0.016137194595431382,-0.0500474919927938,0.016075918662072076,0.0018625945115233581,0.014088844953621138
ITGB3BP,-0.06533383975031626,0.029863024972826172,0.01753387839164455,0.04200620829987645,0.008074078624837978,-0.09978290257881814,-0.061558070140003966,-0.024597858128343586,0.039609383216014905,0.07373876842919888,0.004332250730044602,-0.03164544439603803,0.026890063067575923,0.04373106599560928
AANAT,0.09557312167263003,0.015641159283590382,,0.07956200226411098,,0.065936280055598,-0.01366078548265119,-0.015514068167578244,0.05689113095580221,0.07752983641257973,-0.016725677077947768,-0.02432494189516238,0.02731514861962046,-0.027077235319284167
RELN,-0.010111238398204193,-0.06645241315435678,0.061981464836121165,0.004987489442808686,0.007519207907089515,0.06064575755113225,-0.010948140239776428,-0.004001943055366683,0.008508991860270564,-0.02984421146087856,,,-0.030164879251041145,0.0024079245862975666
IL15,0.08578340834659251,0.009679598734607704,-0.026263803710944503,0.03560554810903347,-0.018335241908037047,-0.03839719271207972,0.05305063872848756,0.03978846765993084,-0.04087605914168706,0.04340671769916811,0.0859539014799736,-0.025242171783499846,-0.041678620402163274,-0.028088075736473095
UTS2,,,,,,0.009574198713532371,,,,,-0.014243138143840553,,,
BSG,-0.05203492854486851,-0.00764767747104692,0.0060035497173270835,-0.051887099265562175,-0.02080610083097904,-0.04112548555900523,0.014840466621530131,0.01817700307575891,0.1741676033552519,-0.045873016646300696,-0.013626614338721617,-0.03233876009683948,-0.03473244711033966,0.023159763656122663
ADAMTS3,-0.0571219305267184,0.051967054119810445,0.0024872246861254816,0.011545063694257745,0.0754631491115158,-0.09107483193989718,-0.036533790694732414,-0.030077333613412992,0.02887890772800879,0.08930945512518684,0.08856656383778494,0.09138795704320565,-0.0021079743207071283,-0.014284324073189749
CD34,0.023039503230932536,-0.04236187768885444,-0.0019203318955509066,0.007384278568013782,-0.020786327480861764,-0.088593469892685,0.00020136606805508893,0.06399182373814928,0.03935085888693618,-0.05185410108133712,0.03951898985701627,-0.03690684362491024,-0.0777942460093713,-0.011158783243238622
CCL23,,,,,,-0.02044895043029225,,,,,,,,
PLAT,0.06615915836080785,-0.027707490048285446,0.11466075237565433,0.0058481689741438705,-0.07010417074942875,-0.09418798052312193,-0.05024990894988855,0.012746166063270135,-0.03381958318280484,-0.024096580310522333,-0.017146021941632204,0.09118039260471206,-0.04712977433130213,0.06270274579109342
NTF3,,,,,,,,0.02137178933349512,,,0.000292293209105499,0.03433985465377288,,
LTA,,,-0.015160687399935976,0.001890100037581684,,,-0.013156760096292068,,,-0.025001781551402664,,,,
CKLF,0.04482619237141019,0.005539928328160945,-0.03133420399950821,0.04367126858742837,-0.03255349994140172,-0.09924240912311943,0.007923767830593542,-0.003647788021724446,-0.02120118646315348,0.05244168478086595,0.034982949752424074,0.04363701972267951,-0.02007255341791586,0.045394935623571823
CD24,-0.02144637382111332,-0.012398398800492368,0.032501012967717555,-0.05567727167677524,-0.022968774829264644,0.020639781341666708,0.04246936041750196,-0.039292855312934596,0.09056812054164315,0.02786327461845765,0.004373946640358871,0.0708041113704321,-0.03579206478148249,-0.0034710487369778325
HSP90AA1,-0.014669948413038921,-0.045456514926133014,0.027891657491714836,-0.0019938045352544983,0.0523841817322853,0.14231432562306554,0.03265074687430023,-0.059184216735410904,0.15054742079154265,-0.009800193068638753,-0.12747094676981244,-0.05557578007633664,-0.07422279110585177,-0.07049775297031975
BMP4,0.025007734119928144,-0.042358445815504624,0.1290708602961231,0.021099923136563226,-0.005822987395101524,-0.023725847937714685,-0.009050296911402097,0.006628062706819307,0.013228004708772206,0.09212839602765033,0.055752266398730786,0.022262221562403407,0.037016151318538124,0.00971510128509066
SCGB3A1,,0.04884490570432231,,,0.009941925204257473,,,-0.013086268237635352,-0.045017472368866954,-0.0174459125318358,0.04938755048805595,-0.009471670805148295,,0.0654677738848808
IGFBP4,-0.04529017988107681,0.03951010894177595,-0.04090931584376255,-0.061158326853928455,0.03056945493701447,-0.06769805273761126,0.007921006371141615,-0.015595371362449524,-0.047563638162735775,0.026050567994779075,-0.007317806635666614,-0.057572163941064694,-0.04340346030479269,-0.04651856276460169
RSPO4,-0.02127449103440207,,0.04088793631575087,-0.024607624190010766,,,-0.015302112955155031,0.00891977332972025,,0.07376978165605073,,,,-0.019242891208964552
LEFTY2,-0.03563491010034581,-0.0351480595374071,-0.015346883707789066,0.03821637582851842,0.0001117545329862485,-0.10106500259195522,-0.037683758774194595,-0.014349251072241364,-0.02720217275674924,-0.030864420114452455,-0.01618430919201206,-0.020783760755724412,-0.017795610761759083,0.04298289052646312
PF4,,-0.011627203537560847,0.00911077109941991,-0.010943716549415314,,,,,,,,-0.01656759331457469,,-0.026746395472541894
ANGPTL2,0.03349511658622699,-0.011267516985120326,0.07862686716478974,0.0700622955140891,-0.04704498201163912,-0.07733160511831652,-0.07684534559710385,-0.02090438743131109,-0.08669438413633922,0.0453453361603347,0.0669692583615737,0.04436357316495405,0.008995022434333725,0.011839707470103298
LRIG2,0.029856309696927784,0.012524999176204145,-0.00931099805582961,-0.033577797363595605,-0.03379572552317616,-0.0328774861418268,-0.03344793920601459,-0.022041859463545064,0.06339043579928665,0.024098628886642777,0.07324671448835159,0.057284303773749164,-0.010364506546902642,0.00712248217248525
ICOSLG,-0.02635186420430368,-0.0036516591231947793,0.05574978694696581,0.02806712737120602,-0.0062160918662062335,-0.056588525180354815,-0.027379037032160287,-0.024835289727687383,-0.13348819914561796,-0.03203323839441014,-0.009967089492873253,0.08629663593964639,-0.02134693345918528,-0.000884396659403864
WIF1,-0.025838512176494913,0.04608389154761605,,,0.012799996619267387,0.19948757759452468,0.0802604014075374,0.057789139450152086,0.11070856597226102,0.0034028338400266265,,,,0.03342761873472552
NPPC,0.051452644458936096,0.011924458626392211,,0.00018806283631934916,0.032378432455009626,0.08763203716120108,0.027739962209739188,-0.01818670770232527,0.06020689483954964,0.04597224026901456,0.00332493413381995,-0.004087155205660833,0.08489843744482792,-0.06427776639491897
LYZ,0.060163453070415936,-0.01636632264535191,0.05839786158810685,0.04057721675115434,-0.03631304958573066,-0.051851841825703335,-0.021404174014436957,0.04083192508182191,-0.1613068845868363,0.018603573321574318,0.08119374456406116,-0.026005514020524402,0.0655010574175435,-0.03340101737517391
EREG,,,,,,,,,-0.027983086248268233,,0.04240020728657642,-0.0369073322649669,,-0.030793024348249046
SPTAN1,0.07883102648787255,-0.07517143523424863,-0.08241009982838668,0.024291441854120858,0.001262594394723276,0.03847589401051602,-0.023009723957290045,-0.019530991348478285,0.15472763208761325,0.01092158127314447,0.02544977190595229,0.05009725894125614,0.10257679690518427,0.001909377276267756
LIPC,-0.030278572304621325,0.014694550396853516,-0.005472813435309669,0.040255956450982316,-0.0014870192471305485,-0.047004749488606924,-0.00699940174347585,,-0.050117197446324806,0.0033644661902552837,,,-0.010563046386081206,0.134030417925931
COL8A1,0.006642880469224571,-0.003562475431757635,0.019338919672391316,-0.04255141072103526,-0.018700338599902135,-0.06302844797720884,-0.0018743795229155015,0.056841202746566157,-0.07815267162382826,-0.010964940928654455,0.05178081560791156,-0.015818730114140124,-0.06733073818002654,0.024842457070684124
GSTM2,0.024411228415838662,-0.006439833420687875,-0.01926206503708063,0.02062121854872565,-0.015504915921447277,-0.017129348643143416,0.0023585403473603533,0.08888708947127137,-0.04450744343193711,0.05180481590089023,-0.03488549517249184,-0.0057622651005711685,0.14331526676150985,0.008970154976435343
SPX,0.04869634120858903,-0.005399056634624748,-0.01781452840406128,-0.03222605582484254,0.06314587723749647,0.10315713487074296,0.04311638205027666,-0.02778974590727645,-0.006436871508435629,0.003602741893641277,0.1606533219881572,-0.02057078474641344,-0.03245646180951588,0.006600990332013267
MFGE8,-0.07194470317662048,0.02071316902956115,-0.0035165336170480048,-0.01702697455081662,-0.047371124403099964,-0.01593536793663491,-0.06181175681145972,-0.016347529946733885,0.09853256269242525,-0.016692938588753474,0.037606134846320714,0.004250864083845551,-0.10859414059444698,-0.04519947874741031
TGFA,-0.07534386247637803,0.002832135152933229,0.07100059686879664,-0.03823467628052178,-0.05564062945808479,-0.07081304473234797,-0.022020356523280743,0.017105212738498944,-0.06316056690276832,0.03728149046062347,0.0059913424647903965,0.05046444260007556,-0.005966253995902724,0.010307216678049418
SLIT2,0.06332964419616284,-0.04411517739723953,-0.035958835698523595,0.01845198102139822,-0.04396614810932543,0.08404529042318919,-0.03202139922554388,0.001218634258567592,0.028946774175976443,0.0298499530561665,-0.0013015675594460748,-0.05075975907672512,4.812565157482443e-05,0.029131888410768005
PLTP,0.04816617581125722,-0.02470970376795062,-0.049836114650099184,-0.00933085222098172,-0.0395108490576887,-0.07668686778487807,0.048346362805619617,-0.06482062110986804,-0.10688484806870346,-0.0015146017889383053,0.0348409671991483,-0.033972572926328895,-0.05797903431899615,0.056454328425228566
APOD,0.0549518734078326,-0.06685154713082556,0.022878632747920114,0.08242943000929505,-0.03277574809026646,-0.12140050210309082,0.030428140778236936,-0.03273406661135126,-0.10861678788323026,0.011496656383279114,0.0876715843777798,0.05799696043560224,0.007762119691990802,-0.06402739840475381
B2M,0.07680696182262635,0.035237303678844166,-0.15238004826375554,0.09023477491011946,-0.11912034872902366,-0.14263197654201237,0.05196289808387983,-0.03958248391045285,-0.18280788117626603,0.0023490221351154792,0.02139430860268748,0.03903051330353836,-0.07945971967030736,0.01562055765029368
OMG,0.0241488604500908,-0.02865872146922893,-0.0025143898402628065,0.041041194138792335,0.08062685425227019,0.02448526391723752,0.016713942875029555,-0.001846552652893955,-0.019694926298300604,-0.017328372013509983,0.08561578090951429,0.08559631541520679,0.07421520899398627,0.008806833254070766
CXCL3,0.04243827912399845,0.003916010091935981,-0.028352378571144025,-0.012024956415604415,,-0.023595992987423115,0.02841992203943115,-0.013999538834483516,-0.011993343490317956,0.05887639118460186,-0.07014301099083449,-0.007237777636815159,0.019628032034512487,-0.029090186838713693
CXCL10,0.06168526870294651,-0.017551961929964045,0.03718424445681059,0.06841861761192979,-0.025062198525738023,-0.057727795925253775,0.05759686725048859,-0.021266324139637305,-0.0022671664433125266,0.04575516929235001,-0.01968740271981579,-0.022221945521969995,-0.014535160590923756,-0.03721444403991701
RSPO3,,0.010015625589778978,,-0.012708991754186232,0.01647734613044112,-0.029510496821104872,-0.023111528490631684,-0.007012350343572074,0.0814561186164625,-0.018815724630329024,0.012655667891822478,0.0028094782393275715,,-0.02062436657066633
CORT,-0.023852452768961342,0.05289447027057701,0.0013060076890744805,0.045578012009810875,-0.007949168551140248,0.137966072546981,0.022647399143402525,0.036730329176010185,0.003781147220049999,-0.03635300620152902,0.12200835514966053,-0.017337144337482444,,
NCAN,0.09246062723101177,-0.056192832297444775,0.05275476554258355,-0.06050078787878353,-0.013590033368731127,-0.021431349952391956,-0.05377194508706178,-0.04504426551323399,0.12838497529257986,-0.03352673834619679,0.0595201333172646,0.03003815703173859,-0.0527161989048842,0.02940906398499611
PRG4,-0.014382148461958438,0.012676164520020787,,-0.01254322678639973,,0.0345457948580729,-0.01955549288591389,,,0.008897945025906608,0.12176791480695463,-0.025582017399958624,,-0.03722733864204254
ZG16B,,-0.03365004430087682,-0.016594872977405434,-0.01455794871900509,,0.01510404447100634,-0.01045424024721526,,,,,,,-0.02281741844336123
TGM2,0.028047059358000604,0.015272486093395436,-0.024139234272185096,-0.002600974293278935,0.020548376225969715,-0.012984018088841224,0.05097071094362432,0.016239907749339366,-0.019131752718654898,-0.0023103086143851106,-0.013547797445481338,-0.03530961302925321,-0.08021374308276699,-0.04561719038490275
VEGFC,0.001620825506311057,-0.03161615273990909,0.03907796603654828,-0.022355388704455137,0.046643369383252226,0.01664990084384655,0.02242542980488725,-0.037714874485403733,0.17343780145710513,-0.022450542506909362,-0.02453598900193178,-0.034737318586034634,-0.031087045695348238,0.03209155873996772
WNT6,-0.029623438530736502,0.02237887886798575,-0.015346884110560404,0.016678742564182295,-0.018806308708737653,-0.025138952607155648,-0.02326553879220111,,,-0.01959369981663793,-0.02846110868539417,-0.03222185765627492,,0.06138582360614531
NRG4,-0.022076437242892162,-0.006548710410011375,,0.003640130293405618,-0.023022398423117388,0.029391841530663793,0.033624170651632826,-0.0440499160309647,-0.003984775444484112,-0.026191176447743398,,,-0.02496244867230486,-0.020292674441076193
PMCH,,-0.025759719855303214,,-0.021152087984700578,,,-0.015302112216662804,,,,0.07264103068263628,0.010300001976900355,,0.0020565524949010356
COL9A1,0.08690424421141105,-0.040849030574280874,0.09657710910581345,-0.015943889418700893,-0.009059624565858109,-0.06552679844453937,-0.028018729252605276,0.015312189401287002,-0.006660282414122787,-0.01840436948031462,0.05003355238120578,0.038185710822215516,-0.06572194615647632,0.004929045827735827
GDF11,0.0755179823495416,-0.005176927414311318,0.04174544788602167,-0.005086056547198919,-0.025622075679142427,-0.022327577814958713,0.008895019127582717,-0.0230652766258957,-0.03836641080555607,-0.007298452885392055,0.01693880918616895,0.045989568875027594,0.013265011335985856,0.06114812836938241
IL24,,,,,,,,,,,-0.014448216573237428,-0.016303431462447945,,-0.039639244675792655
SORBS1,0.018684016841089005,0.03503947137753196,-0.0010384422699044782,-0.005339323007276844,-0.023301531342389454,0.05539183307132602,-0.012608475097039345,0.05162293350110637,0.05808952322705075,0.0676869995092958,0.0037046723952923227,-0.044351449384425604,0.054691848515019924,0.013841254870517353
DLL1,0.09135822858542596,-0.03405227818492126,0.0374172995056552,0.010056494929122667,-0.051477158896057834,-0.10424809336045898,-0.006422842267560804,-0.011113686881868071,0.035277442036830406,0.0013295914146775468,0.04255253354634086,0.052250149067942925,-0.02544116939058024,0.027769107691531954
TLN1,0.05725329638610005,-0.003433564864124222,-0.018055668711557126,-0.05160294216692565,-0.03288480653218414,-0.1257750910748775,-0.015887079489255412,-9.411153830695983e-05,-0.09687879859141205,0.02248666328333138,-0.011618930505246497,-0.02898930019165418,-0.023951954709294128,-0.06901333061124461
COL2A1,-0.022596687292212914,-0.019464595287601555,,,-0.020374294989183552,0.02790317887646297,,,,0.01957089964239964,-0.03158569548108392,-0.03226143312451449,,0.031199435316198492
SHH,,,,-0.013034472054129626,0.011851127349403613,0.02253027639195219,-0.03294461098925402,-0.015025369773498961,,-0.01744591100695444,0.050566021583984114,-0.04892869995702557,-0.004100455225338274,-0.0036747983570911396
PON2,0.06614886549383936,-0.04012492649581189,0.0517649976335375,0.04953281313871709,-0.05500726626891934,-0.10028844112102483,-0.0074472336325992925,-0.06506463232092849,-0.06811471535212565,-0.02986195175217957,0.060118308571768,0.05261703271134305,0.05746045285358385,0.07085265819288174
ICAM5,0.06438281814214539,-0.018538953863300837,-0.019754886511239102,0.008388694799100135,0.039338308675965654,0.12010758161598752,-0.033968612109503096,-0.04671189574868683,0.1788326847601512,0.008299624400057848,-0.040386739557793684,-0.03389357815173261,,0.04980815300321605
HPX,-0.035983762635145244,0.06554180570872258,,0.055483572733922494,-0.0188063099773559,-0.03436069343921988,0.04640594572162034,-0.01308626690352182,,-0.036482474921343905,0.10521976019843544,0.008796344186092769,-0.002728903061738239,0.075377042637311
SFRP2,-0.029419579345054302,0.012551221513367385,,-0.014844851125737914,-0.0354796973579689,0.04299417218169683,-0.01709857651052124,0.06646245665905103,-0.09670833458102579,-0.013658377719681977,0.0036842124169330645,0.06255820965587146,-0.04820117193771698,0.005447141863926587
CFC1,,,,,0.07559547418467623,,0.04980771264732887,,-0.010197292279373266,,,,,-0.031373468954357796
CD70,,-0.003033459976530809,,-0.025232023139167545,,,0.02149772074194451,,,,-0.0365488662215126,0.0007014699187294566,,-0.062287129058581116
HP,0.08864383628173741,0.048134218999128585,,-0.03072289098529142,,-0.018722814022724996,0.05595943990281683,-0.008846149489755008,-0.03081221341872354,-0.013333676585061684,-0.03611704515275608,0.07683948351944477,-0.03197046955935609,-0.010250862227432687
CXCL2,0.0070519265634189695,-0.014089529791249207,0.05965370672804311,-0.004684622639454513,-0.029065966206391288,0.04104649614652034,0.003728001288727627,0.12686296531320293,-0.07448519694687278,-0.03452965091136779,-0.059077514789844444,-0.0214480898758488,0.014953836538032632,-0.017761565813818065
NPPB,,0.0450186836018203,,0.017755977555223075,,,-0.011520594904733004,,,0.007049678464771397,0.0007227272127624467,0.0017752508680206516,,
CCK,0.05634719145328069,-0.012769233023022644,0.015006195567814485,0.0859765486288395,0.05263230397759746,0.14447410742154415,0.04721620597829226,0.06990047479206135,0.15664902467451333,0.005049288036635285,0.07718536441262706,0.04827039594901055,-0.023643054867663445,0.017909539248021196
SEMA6A,0.04963087692503737,0.02865043363917534,0.007926161645041901,0.004290247031952905,-0.07464207497784843,-0.11224004435201336,-0.038861501348167904,-0.012858152218805076,-0.06331035083552342,-0.034651319706692996,0.03223675650612231,0.06729216660164547,-0.05475628100895196,0.04093580555512313
IRAK4,-0.014083353693014574,0.0037896034198460697,-0.0001676854226494918,-0.02323953699718501,-0.006512502171944041,-0.07302474763127195,0.035183675305667884,0.03215530979333285,0.02831318453388244,0.0712921083705014,0.010700041450375187,0.05323989406252133,-0.0011085202378973353,-0.046424942616888454
GSTP1,0.1151747492978464,-0.06540859354479829,0.03653184840516141,0.0639703526282178,-0.02503432978698384,-0.11551260870468688,0.030191011373314286,-0.013259437443059166,-0.086311570606323,-0.01855752549687022,-0.003918296481978017,0.050851378024282474,-0.007596550432513618,0.03570886361140567
VCAM1,0.006448049493863193,-0.02365761664106633,-0.014164892521163519,0.016328023980101,-0.012391033050335632,-0.06448517312228187,0.026626713584116782,0.010066692956251679,0.008434076872290882,0.08263614715635019,-0.027331981913420844,0.02542344721498689,-0.020168086135233135,-0.045478706858941294
NXPH3,-0.009703675218305183,-0.015150989988531592,-0.017837789816312198,0.018622002221184365,-0.040714291006811634,-0.040481397819922556,0.004113197943357239,-0.012460271749324977,0.026088009927806403,0.054236806990553624,0.027022606120931464,0.10824828565060428,0.020410000104271867,-0.03618926646563186
MTMR4,0.01027287082745313,-0.012202049053997159,0.029860909013398607,-0.014467794545853348,0.008871057105095646,0.06487735284448815,-0.03763727008971063,0.08715196322477459,0.029573897504102057,0.028920366326860292,0.02460920236751246,0.013499624242294176,-0.04554859008174921,0.050737155992602125
LAMC2,-0.020160130260485545,-0.024571846383840995,,-0.02913433345302698,-0.02576768550215635,,-0.014503143699274891,,,,0.07921478943386347,-0.021410980165278672,0.05719647845187623,0.05993229237088655
IL10,0.04146147955163153,0.03410854935579464,-0.021981674940403352,0.006401907588672414,,-0.03096322175115436,0.009107280765870024,,-0.08137975646301265,-0.020096428813685712,0.022344901954912854,0.036462835902559096,-0.02328036054076675,0.00482047497991774
