,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.019381237201222205,,,,,,,,,,,0.06045867644949651,
BMP1,-0.006840885395039797,-0.05356255986908351,-0.03549838758430161,-0.0305782503530473,-0.0023693497020448,-0.06044172577756615,0.09476767454868401,0.03109365306135702,-0.16253171060102856,0.041297031283840886,-0.0005226127807816534,0.000812641684814301,0.05079769536206966,-0.018709955136723147,0.05909191946016782,-0.0311457965818683,-0.05152276795410053,-0.05075735165301445,-0.0035608911154225973
NDP,0.0471826978292293,-0.00622996920968505,-0.026998703523315952,-0.030112850753550652,-0.025973966903083293,0.03136016166822554,0.015468879652268456,-0.02504481731478266,0.03416292950970207,0.05312835116781577,0.005361828400182534,0.09549007186605833,-0.004358871941366668,0.06976360751620639,0.059566571129618356,0.05645641189519957,0.030479107268824798,-0.01950775818996121,0.057855662126861704
TNFSF18,-0.035809663761090536,0.07162409533334989,-0.016885425683155295,,,,0.05551207500621267,-0.011245538313954853,,,-0.0015078345943859365,,-0.05182695654980271,,,,,-0.04220182224866311,-0.02601888849054367
IL36G,,,,,,,,,,-0.02526074394528179,,,,,,,,,
RTN4,-0.037585203430156325,0.02216919214730822,-0.02502946394759768,-0.03096304315870214,-0.026519544106980177,-0.04573324267884192,-0.08150294599747952,0.008469915458442428,0.012444840190751497,-0.07526517406787739,-0.01752314546693445,-0.07350000191066898,0.02649798746066558,0.005824401589950448,-0.016919396937138304,-0.0801518265130176,0.16476099756620877,0.06255333539043559,0.0022829203486585204
HEBP1,0.013825320649851338,0.04333365653947204,0.02253209598801741,0.015925869909301116,-0.011959914014250301,0.01654227302885178,0.05164922526244008,-0.0004920087767273247,-0.044652946370116464,0.03656466260413422,-0.002503115695750284,0.04372569284076296,-0.09991005389298803,-0.022595647670175165,0.0020111448091283757,0.05969669884844508,-0.06042483888008495,0.01726790851704926,-0.008084799934165035
WNT7B,-0.03103105373453727,-0.016920774477950495,0.05942922743159104,-0.0025510817835497582,-0.016311582110304423,0.04816261263481902,0.004610028110716992,-0.014138404538258657,-0.05948345067547901,-0.027764468679348977,-0.030537192990459306,0.09661973079130556,,-0.031398348297347584,0.022517195209658173,-0.018375464066284018,-0.008467552956147685,0.03911658733375209,0.04659779960592501
PTMA,0.11372776241627727,-0.024382331056198452,0.0217840166538234,-0.026728929256370795,0.03731572825596877,-0.04299998746252036,-0.10105906805341111,-0.036430570844970825,-0.036944564009495626,0.07059687372547345,-0.0593623441524172,-0.09052258339724702,0.06053368436986399,0.003360921494469926,-0.06054542867983479,0.07793415520264022,0.06344370703090392,-0.07461838823154654,-0.012830889426041105
FASLG,,,,,,,,,,,,,,,,,,-0.02169858052572721,
CEACAM1,,0.028382386203773265,0.0005314421369147242,,0.06279265722794128,-0.016785831161722053,0.0024166695347098937,0.0136197853753255,,,,-0.032806087684786225,-0.036443146233903795,-0.028158541671339854,-0.02934785663467174,-0.040794141420129826,0.006111712255885131,-0.03019038786016392,
PDAP1,-0.06133193961235125,0.042291464758561825,0.05628588955563845,0.02083750071473186,-0.027362360156855395,-0.04570007725757446,0.06865040821622709,-0.0496963890799149,0.07517105132907895,0.01199265351562241,0.08598491471263997,-0.08153785406115545,0.06919087802990967,0.10282225817963091,0.0076280998468707855,0.005255582966138041,0.06881474340017081,0.032825255368698306,-0.01898379486334227
QDPR,0.009416941841222689,0.08336753144339376,0.019076892413242473,0.0199663930252581,-0.05722709622739085,0.0331977651017044,-0.10316507449746286,-0.028139366290123216,-0.02214671523638218,-0.09109476762637078,0.085493711782023,-0.07000595187514638,-0.05995310476183499,-0.0863596316412916,0.034009129236516514,0.061482868883746954,0.03139182364599296,0.060630655076832456,0.01714091611981189
POMC,0.014797856883014417,-0.039408530363333936,0.01601726101870513,,-0.02748067293602125,-0.01085345151635419,-0.017982175987004342,-0.013048433383290854,0.01743461761277622,0.04348578930535122,0.14639881063483656,0.03625006803163684,-0.06538441371897237,-0.04408931214802915,0.003737394868326874,-0.015508963975276104,-0.03380025833189318,0.041164063226993154,0.12092408586347794
CCL18,0.02654688990294432,-0.04839062089105425,,,,,,,-0.03944685086955464,,,0.0009811290289760291,,-0.019964869015816056,0.08564906276831295,0.07000215901894041,-0.004572180710744578,,
CCL17,,,,,-0.025979573067500324,,,-0.014025375716560533,,-0.023076406746292365,,,,,-0.009700945010702832,-0.0016272264623244455,,0.044260059882916716,
VEGFD,-0.007124719235266636,0.025205598142442425,-0.036785949022780234,,-0.018772924675333782,0.0301419204266344,0.03043482577280386,0.003384186333329021,-0.03663971812755024,0.0026793068900341425,,0.025020764938688746,-0.04954365869616063,,,0.10203351795681344,,,
TNFSF13,,-0.034881497837443404,,,-0.017920128061947465,,,,,,,,,,-0.014983427318908874,0.05067112545992313,0.004508288550760296,0.0752207736423714,0.009494336068823127
WNT5A,-0.0495345423617344,-0.00023824231991721243,-0.03250592594706585,-0.026052437837383206,0.010282672774071683,0.03843722870481637,0.06032963898683077,0.04496092159418483,0.026157087989265623,-0.044088969399355936,0.00587837822237374,0.0703183441735279,-0.029066497180503435,0.024243776942176467,0.04979656956217666,-0.01373950422230112,-0.01882477006684219,-0.031516354440084056,-0.07211399343548289
CXCL8,0.0405566458151156,-0.02677028026126347,-0.02483498488388505,0.06992821307726928,0.012916024559587376,-0.045222582138344666,-0.02449157852471528,-0.004545724408437438,0.01343480710282487,-0.003597005256179381,,0.055279947157417006,0.004083925610383131,0.10905839761756778,0.12254529897894915,-0.031050412307189613,-0.03363824017456155,0.09211851784217764,-0.03169232819765776
GRN,-0.0029373923150007083,-0.04979742272896228,0.0032353942035702253,-0.0834795859216838,0.035832567991168206,0.046345520515232504,0.09316082669954033,0.029654129159986782,-0.02161580842951009,-0.06907812777258872,0.03628147054228446,0.0483633737437133,0.015857145310480884,-0.035935447455326446,0.0004494964718909205,-0.06501352505446352,-0.13340871731799303,-0.1009311404541989,0.013865437053879902
MIA,0.061411544927348766,0.012901805651952506,0.008302232134788201,0.03203727834260256,0.023744244985395686,-0.04873077864691411,0.11331830210666874,-0.004970349821940376,0.0625042000482688,-0.023851296288021046,0.08949400487664533,0.03468266703634511,-0.04517492333049543,-0.06333210333675714,0.1228280038895028,0.2050178207975769,-0.11816370878096678,0.024666892024423077,-0.006726189182096912
COL4A4,0.07997505215484678,0.02394986500904687,0.005786671675856793,0.07651277917274592,-0.04741316903029312,-0.029221303875124987,0.12171451902059999,-0.014642926174581121,,0.11125071243105623,,,0.06534978725158412,0.030781803046000013,0.04065300021329646,0.039776370043984266,0.0180308420882248,0.018647931980511543,0.09921436321806412
TAC1,0.05063608613646084,0.08451517618264963,0.02291067407295079,-0.022790267636491415,0.018506140566858786,-0.039664811992884415,-0.043153298355235514,-0.04411153122295678,,-0.0382839607235733,,,,,,,0.012659881886205858,0.006533215410251083,-0.0656304267783626
RARRES2,-0.02325734447063792,0.04706478304739976,0.062018705396262,0.029136435864318848,0.04503156394062318,-0.0033637494858674913,0.08955631020872239,-0.009346794739047247,0.1311883122991835,0.10028912173109386,0.0791182621426312,-0.00492035801272204,-0.034679794196735336,0.17211569452379605,0.14242557528729208,0.05521453316328926,0.0581038215437435,0.07103754867483318,0.0024410957476027916
FGF7,-0.006939340868442051,,-0.01810159214283961,-0.06955900698055234,-0.019417610757029406,-0.01840276480034445,0.11947226275607008,0.020028453510938692,-0.00987934907359674,0.03295977378702541,0.027174110848300122,0.12481783178753501,-0.06801857338217177,-0.03309623041263419,-0.02342931955456815,0.0387246531604829,0.08074524616061168,0.05373287127203482,-0.010944246950551668
EFNA2,,,,,,,,,,,,,,,,-0.013775187861224952,,,
HBEGF,-0.021962905219999624,-0.054358048453602086,-0.027387033400122822,0.039836975853291996,0.04209768876059671,-0.025667444796258557,0.019578044926100165,0.03651795618554865,0.09064557467506822,0.0704548817992085,0.044993663369291954,-0.16832464718338555,-0.049535758736809675,-0.016500495125028807,0.05454620566115264,0.05104917743918556,-0.02374231995019618,-0.02063227374470477,-0.029125836164512756
