,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A4,-0.03277166575072815,-0.02516555408540798,-0.0517338923610678,0.02135749357460099,-0.008174501957733803,-0.045826085331111814,0.09541733466187956,-0.022541505968278686,0.00987940415019463,-0.051031592433906134,,-0.02724575795148127,0.034828001432839324,0.06563369224107375,-0.0035589500124298236,,0.10425620552555936,-0.049182281686981355,
TAC1,0.19528223120825217,0.07898903248175403,-0.026101632758793108,0.1232140906473144,0.09007813789294522,0.20026342589822166,-0.10847643891838965,0.19956400870984997,0.06032555123824986,0.03314648909571753,0.22267391954709814,0.16581081368683254,,,-0.04360282706376476,-0.036741015506999083,0.034955699842214444,0.11894711458784614,0.06797882290042816
RARRES2,0.05923483964952444,-0.08255871790391071,0.0733327199122648,-0.14097202910830312,0.007339749663860762,-0.12260378131196714,0.0050778857537402905,-0.14913426091503396,0.09280551420973271,-0.01729482503095394,0.025421005710815483,-0.10946841088734222,0.014441175877013209,0.010705856636664565,-0.0011441556761045437,0.06903719192455102,0.05894750202521211,-0.16629846425306577,-0.015684351060866148
FGF7,-0.03760578837142891,,0.024578746261534654,-0.05871159242170478,-0.0014438029135565855,0.055708332453495525,0.05869909980635056,-0.05150168515756372,0.07467503662327396,-0.0015536512706308197,-0.040184289078416945,-0.03244038008120424,-0.062086656394486524,0.06958668578106277,0.030357866327747077,-0.03678549319192692,0.09218335083901236,0.003953151326611999,0.07301156138312252
EFNA2,,,,,,,,,,,,,,-0.009128129409740513,,,,,
HBEGF,-0.005995732060701725,0.0995061373275847,0.14272472145626744,-0.13027705014516033,-0.014689146394281807,-0.027940598440073728,0.09262356890248905,-0.05942777315568673,-0.11162567281062029,-0.0047005188208124864,-0.06575839710924264,-0.05674466648261593,-0.00950829200974749,0.07320149465300953,0.05165451331610956,0.16380816235614315,-0.03532518486455181,0.007205141003599438,-0.006351350307311044
CSF3,-0.03277163980530249,,,-0.12456532873942101,-0.04593485835315294,-0.020290947727053237,,-0.023848479444325738,,,,,-0.02024474974353806,-0.09412014078749191,-0.019937401784147945,-0.04152408315039783,-0.012805198346621275,-0.01899673022003328,
PI3,-0.038822894288533596,-0.05515049651604722,,-0.18067881534770075,-0.012054618385293172,-0.023999417277841977,,-0.02685370262016901,,,,,0.004048860196184543,-0.13413298695747639,0.040813827734767744,,0.001823004886595262,-0.030795602076811673,
PCSK1N,0.17421177973386154,-0.04125023148227008,-0.027239592372328026,0.26663156022860884,0.053943364004529606,0.05576863225415298,-0.09860959767571252,0.12376861854270543,-0.027681341270200093,0.03885574050245573,0.22193971306325846,0.17092353460856569,0.03880783876578917,0.025099722803590064,0.08072229001241786,0.010277874876475466,0.02791569297051441,0.1558388237255927,0.03241285185617479
NTS,,,,,,-0.08571794503657972,0.033724612820925697,-0.029312650003217,-0.03851299008828528,-0.03819849373907142,-0.03795024011309427,,-0.012101630097869291,0.016686171028694515,0.06428060291053078,,-0.018962752618909416,,
SFRP1,0.10083136300705618,0.09701965021226969,-0.007957481777558688,,0.036108411347870614,0.10500243731308997,0.004667655521704184,0.0647387162321208,0.014201930984680663,0.054698975402687255,-0.022220011378166187,0.0009701363582119742,0.10848059530708286,0.006644790715169163,0.020697803089804463,-0.030413009566340084,-0.018522106289077564,0.03466893513208858,0.04048990478282553
CXCL13,,,-0.06844104749082601,0.031013987283868144,,0.024786328691446875,,,,,,,0.012297776898879483,0.006449531464477932,0.08101328637132416,,,-0.035659717981804465,
MICA,-0.05393338678050302,0.1107814912664927,0.0967426319162674,-0.09498411714092479,-0.027095093287332055,0.007196293422492026,-0.018797168640740304,-0.05953467742831553,-0.008069472748502728,-0.027366025496063776,0.040390239739839115,-0.03515348114933567,0.007313287034503542,0.04655665534975817,0.02464128157193524,-0.069076012727368,0.011837145823219958,-0.03369599733005658,0.031143636248180236
TG,-0.02612422766464925,-0.032190703974664406,0.060252513998752,,0.03967791943078253,0.015799680038154188,-0.02020515279705945,-0.028782981014129624,0.0029835807549573696,-0.009561937106196041,,-0.02874477598643442,0.07182051751191032,-0.05387609998044743,0.030194666704181455,,-0.024972579269914044,-0.02665378436396476,
ADA,0.025798222874255674,0.0972790143522687,0.06624087729851191,0.12152817780133796,0.06313445730441491,0.026032274614043695,0.10895925585584879,-0.052572259160382585,-0.002980585949453622,-0.02042743923103276,-0.12321659816141477,-0.04699446843777751,0.010742129463869602,0.018254037856421886,-0.0007536031475542533,0.05305297998494794,0.03411323139003774,-0.03750269907229045,0.1244763968652271
LAMC3,0.05332810382633305,0.1622694877666015,0.05020943179275125,0.04509660365976496,0.02089194417739758,0.07771915006602849,0.12145455116520809,-0.06750851173275409,-0.08544074829359717,-0.03037839208826728,0.011049465211859491,-0.018254586659190466,-0.01689993301803523,0.005889174511245651,0.010576344801908503,0.00414745989819142,0.02314742276387013,0.16602829351051618,0.02608574250434036
CCL7,,-0.03176093008376729,,,-0.029419300981880253,-0.04829900815072787,,,,,,,0.017307545109188645,,,,-0.01341860659932352,-0.05797444520736148,
NGF,-0.01888067327480359,0.08138462979229139,,,-0.0152126405532969,0.03681000687883336,0.11461930490817672,,,,0.07654811111306017,,0.002917962806277344,-0.04127584879723246,0.07412980369719734,,0.12825167738057341,0.025570625626809458,
TNFSF15,0.025558134608751514,,,,0.00742086511647409,-0.00450410522041085,0.11003598125935805,,,,,,-0.04214864315100971,,0.02048169644176694,,0.05194794344049206,0.01201966176387981,
HMGB1,0.08635635134025352,-0.006431050029562052,0.10419797311467657,0.26322097406380013,0.05221229134076105,0.06441573826825554,0.12381326616435422,-0.08535362168865296,0.07987208073482585,-0.025908116593853996,-0.05578297555387618,-0.007878821552699623,0.03182024114394533,0.003408848155847374,0.03132274580689008,0.04210166285306123,-0.012593274818463236,0.16194459079947737,-0.02823072754805541
ITGB3BP,-0.03151081784506497,-0.04627964616458311,0.06532767230288039,0.04652519195920951,0.0380421405494853,-0.02910846585938033,0.1564279635140522,-0.119075154860864,0.025139058423489027,-0.069477387899275,-0.013881280358511654,-0.045602478383300775,0.03498721010130085,0.020127138278128735,0.014958190343146697,0.05303135117862933,0.03869289071439852,-0.041515736139786014,-0.015958053815122882
AANAT,0.03298350847283974,0.04899009707181446,,,0.03199157280408435,0.01574984851058454,,0.052183275689740474,0.049177864304457294,0.0013080618993602808,-0.005125462523041767,0.0012465851618960301,0.015281717419848078,0.12334579373523004,,,-0.014197445367207833,0.13154633118358197,
RELN,0.14834972271656058,0.010767177158803425,-0.09134192497646848,0.0564734744241894,0.009972356443887113,0.017968921053565845,0.024596228437696842,0.1044297348276142,0.048129190386366934,0.010728997736047045,0.10097760520504022,0.19451180307580168,,,-0.031793240236076145,0.049867761359099615,,0.09147459501720158,0.06570127463351848
IL15,0.0023826565014203136,0.061432447833932355,0.01604611174477002,,-0.033925969475832776,0.02982640816127699,-0.030766651103572514,-0.05611199382544374,-0.0013663727082346836,-0.010946268676781893,-0.056455307947331425,0.005471732490264035,0.0014196372107099012,-0.02320656005315036,0.009302126170016448,-0.043918028422941645,-0.017307132786940765,-0.008135628333983508,
UTS2,,,,,,,,-0.07096034958005445,,,,,0.06567295206564272,,,,,,
BSG,-0.04361035283726463,-0.12653280463053854,0.012206195182000397,-0.003212262955597591,0.007822978921450376,-0.041192008414004215,0.08531772478462372,0.06584378814948207,-0.08650281364875535,0.009520293502216502,0.09293743317324513,-0.13022196678929418,0.032780223416215566,0.022995169532908085,-0.05851082751778014,0.07102289641293923,-0.05832631360483009,0.17074832580036708,0.008400491646677449
ADAMTS3,0.033322762453961936,0.08868051976719352,-0.031897150422571206,,-0.02100811334247495,-0.044237090190443765,0.0433088278339717,-0.10965366647955185,0.0053582917025138226,0.010458015927590663,0.07497006065376015,0.005899224500599624,0.04980133799388906,0.09795276806267941,0.00829475456669108,0.026394298123747165,0.0546903800555771,0.15072584432564187,
CD34,0.028724700791879824,0.046291611011124105,-0.0031456251480894994,0.005936774827895337,-0.013932260360731833,0.061183742811864054,0.10434332349432396,-0.07844308353951882,-0.044496590279552946,0.03963225216807175,0.005755237996915076,0.008911277565484543,-0.0188033047739673,-0.016159844744539797,0.010376701033291691,0.014379420250796186,-0.004624290487989649,0.004990235018449592,0.051061044754174875
CCL23,,,,,,,,-0.024477211433882082,,,,,,,,,,,
PLAT,0.012868999494931777,0.09063885208352693,0.03524829413835328,0.22296793311481633,0.05549625015966544,-0.01421444087696699,0.08155415553728229,-0.11155917244827195,-0.1373734727001256,-0.027222720987675177,0.03418475701222116,-0.06757195994118927,0.0842907794250052,0.09991593583294897,-0.04160614341588266,0.026933032402102486,0.0668562507529739,0.16471398369239135,-0.09062952294867237
NTF3,,,,,,,,,,-0.04249635967700887,,,0.03156768043215385,0.039795480664771156,0.055362036119059384,,,,
LTA,,,0.008382615837421038,,-0.02936165004432748,,,,-0.028176775450013094,,,-0.02380675695435898,,,,,-0.019107621857894178,,
CKLF,0.062224859127964036,-0.06265227883339698,0.1077035720272991,0.022242874619723282,0.021728532007278173,-0.042424387923955656,0.16605122146121898,-0.10991024892298865,-0.01070629042430234,0.030718912925589058,-0.0985558214737748,-0.05883957268315391,0.08121178913067538,0.13964054447357557,0.060221273790219916,0.029904434465026993,0.018280569720862644,-0.015387769912852988,0.04251840082060449
CD24,-0.040686102628311904,0.14369138420407632,0.20629162221598962,0.27934266197127144,-0.045563366021222344,0.03871254909715522,0.04855654610580719,0.020263055471114316,0.06736892364115858,-0.052291613011868174,-0.014554607945022106,-0.07380561422697153,0.0505709733206559,0.05281116657383216,0.11927649630864938,0.058189405796097826,0.0794758001005553,0.012510212332386547,-0.06148468292627104
HSP90AA1,0.026127793580613103,-0.008049110808747298,0.060242791685049674,-0.04128545737260372,0.046603814313887736,0.14271276931775498,-0.15326164313837048,0.14720557101551265,-0.035479304784471456,-0.048721134175384165,0.2072863616898848,0.15016931400007036,-0.10954123586276004,-0.15239825735548457,0.02917741351295109,0.07369213032549492,0.0015937540943422243,0.04064389852076031,0.05936377551203026
BMP4,-0.026761772525177568,0.08339675513212028,-0.011375557261066356,-0.03547697238218942,-0.0010983216786722928,0.013335904407900096,0.19381189311975747,0.029888592410330417,0.029868914396363327,-0.021856634990261293,0.013746244367322932,-0.020285815792328195,0.03848434160302626,0.05394445293360453,0.03298701083927444,,0.09363024533143631,-0.04102442267061804,
SCGB3A1,,0.008412877382985502,,0.011217473233717325,,0.0024971269559961235,0.09286779143975052,,,-0.028231769769726137,0.026731331823692032,0.024812728797990374,-0.0397210035477721,0.08895363701721831,0.09820996088619412,,0.034147070251232516,-0.006838734737193823,
IGFBP4,-0.04895086202231385,0.14162870601171093,0.13643625050322833,0.03413106054847927,-0.012601869502851278,0.003521218172407958,0.08078063552555544,-0.043455497211164006,-0.08482671459415765,0.01160972867663547,-0.03931290814921326,-0.04247645163217499,0.047944298766560714,-0.05640043848905837,0.046637787966414865,0.06517324088082461,0.029283128838324426,0.11779274376030723,0.12162180079566669
RSPO4,-0.023064678123071093,,-0.0004522606488999036,,0.0014656371550995106,-0.0177669900454459,,,-0.015554174161367012,-0.028231765640191163,,-0.033023719836986064,,,0.0008921016035081223,,-0.025200953103180584,-0.04132339472571169,
LEFTY2,-0.038633485054001014,0.2215127869640105,0.01247183638025929,0.027981998405444214,0.031108634950195963,-0.02557400001252149,0.14597034695961772,-0.040831380996848896,0.02017834949294774,-0.030956476306549813,0.0187627839445482,0.052562530672005905,-0.01755060504403918,0.007882532025423161,-0.07222191212642168,-0.06800072178764335,0.005840985738891314,0.23010469419666246,
PF4,,-0.023132628911082406,-0.03298492913041959,,0.020716289037070255,,,,,,,,,0.001578022822682062,,,-0.019107617436248753,-0.06286103490444933,
ANGPTL2,0.0318254425414884,0.10783602075642428,0.052141511276224135,0.17930796980549915,0.0036848299702571525,-0.010674489157221688,0.16589982014399193,-0.08204113094586087,0.04490852731181385,-0.0896511984662961,-0.08426752793767542,-0.12040872775368804,0.11971462347174022,0.07944041653027795,-0.05108594635809252,0.06821901419567576,-0.03180945570776366,0.22800557345669895,-0.002857171686306719
LRIG2,-0.02395395499830836,-0.046468337491927025,0.059513990957763184,0.03223245936993937,0.025085195261801873,-0.021846202920793645,0.10477526537604277,0.0008765465616472325,0.012208246987511068,-0.04952158141518756,-0.01663610201579229,-0.00825849514426011,0.0010129354304347212,0.10441414665062156,0.010845532210096239,-0.03861418081350991,-0.004873832685948931,0.044683987925610416,-0.1300482178550693
ICOSLG,0.03455974745784432,0.08716404482124354,0.012545028988227885,-0.013633055343851274,0.009645815933643968,0.02879805690163437,0.11028757444624039,-0.12048789396623964,-0.008175081434852413,-0.04790957886240157,-0.03725808657852907,-0.03755120913717651,0.08383798156754181,0.10547708117867619,0.021565484418842134,0.017168450034336143,0.016137907010354155,0.027435829291410536,-0.021796239243421143
WIF1,0.2098767333818937,-0.0307676693755184,,0.011824572396125662,,0.08234970752653818,-0.07135196528173562,0.22402564824520368,0.09511158438082354,0.08702676552987475,0.23436832558057946,0.19831728904915524,,,-0.036609903791515616,-0.04469039934735588,,-0.053083527076732515,0.1178623622696412
NPPC,0.009296503648143049,-0.050380225949330976,,0.02578582127419495,0.06550101016933055,0.10864688376758624,-0.016655358181914666,-0.0373174819208714,-0.008216664114433815,-0.03158356420365978,0.1666061711289862,-0.08838175628217539,0.07519136414485528,0.0498814434349522,-0.008631634371480672,-0.01151597138528095,,0.04984063918269004,-0.04749241757963787
LYZ,-0.0570565618137903,0.1590771025408847,0.08390963164106544,-0.031055148714729197,0.03512089213689585,-0.04530599650204256,0.07007278765987955,-0.051639169312356833,0.03969375495810801,-0.015201383123401755,-0.17925227748792358,-0.015821399157567573,0.04859450647334879,0.09528424942617626,0.03856544819984969,0.01798110068823715,0.050581862017870446,0.00869184316,0.03512730997429288
EREG,,,,0.028210700434145135,,-0.062324284529399185,,,,,0.033827780858134225,,-0.013393290291637636,-0.05379618824981268,0.02597483459455951,,-0.013821903453353799,-0.019581216188663528,
SPTAN1,0.1012073885476744,-0.04845485212777078,-0.015834024406951117,0.13199596120973472,0.034651766859550244,0.12671328819413524,-0.02097523883461034,0.12153159217260125,0.015442604510017414,-0.04462689324437531,0.1932546950230101,0.08198657506584274,0.025600719685214702,0.057172993976606565,0.04104909687598153,0.10253113086907287,-0.023960776984868676,0.06906592634073398,0.12301917677879011
PTH2,,,,,,,,,,,,,,,0.021238103712641482,,,,
LIPC,0.0048131117535455915,-0.03578955203530915,-0.04646531059339496,,-0.039517955879600206,0.046336877263498444,-0.015772154388133158,-0.056264266254219146,-0.03093636074228866,,0.007108185029952782,-0.03739818889526497,,,,,0.029269625716136196,-0.04419241289164808,
COL8A1,-0.04707686792649937,0.19638218920099332,-0.0635681826673797,0.002128044958897417,-0.016150483289378133,-0.0975828033282986,0.07292208884206104,-0.040150970812333736,-0.020267448675581463,0.02044024364551143,-0.029311599948668384,-0.10332039645030908,-0.005288867403852198,0.038519914130379834,0.021745266804389,0.029088758604873175,0.06786463128120239,-0.00719863170366396,
GSTM2,0.10421977401379925,0.024079373199928512,-0.03705149837289259,0.032660404476746834,0.018643434013426864,-0.022968872615109288,-0.04700209751297431,0.008751284520978312,-0.021412531784123348,0.06783819663424706,-0.005520403158357435,-0.023870875245466407,0.09164589184023683,-0.004408516862190169,-0.0004713343245607281,-0.022881415649643858,-0.0420952781215953,-0.04326760542918841,
SPX,0.08184207087365318,-0.010157404133620805,-0.02423724502680525,,0.035691829897037335,0.13041538639603165,-0.0006945193328044971,0.11173948003779999,0.08800840319740709,-0.0380438191808162,-0.031777729332768095,0.11192394970496074,0.04188020045002686,0.006572383313490309,-0.09394712492495066,0.061112103702422926,-0.00967505009396641,-0.11029221188290353,0.026780715908767974
MFGE8,-0.04495357549937304,0.08036569827322831,0.024700521951212435,0.007398334475029895,-0.045112523817635655,0.001919311024856697,0.05422742159398169,-0.0354755621333076,-0.05628767108240154,0.011198300363502191,0.052190638039097036,-0.09237404475553243,-0.045800180876585765,-0.03617082428125141,-0.04850860527051153,0.07152776819892993,-0.05062482859085697,0.014039999412000166,0.041730432517972434
TGFA,-0.1675305239492517,-0.015212323536523619,-0.03577117292137717,-0.004144073021599421,-0.024744881091556186,-0.08368001219146161,0.08579719917272587,-0.08420371694515953,-0.029139064304105577,-0.018874597935852777,-0.12660400644372788,-0.0725626778354475,0.040062845090974235,0.09274422073444517,0.0692127619477765,-0.01165274639159514,0.060327022172012086,0.05003835616246812,-0.06443132478208545
SLIT2,0.26884982384098893,0.18735876554771339,-0.01266108814015101,0.03818147295325433,-0.02151475834111982,0.06595864313013253,0.005770881242042652,0.14307093727521858,0.061504354063638196,-0.020476914763773876,0.1469190833093975,0.1935847067186621,0.0553867806592699,0.08927180141678362,0.01900908071634656,-0.05068829390346112,0.0018390096997466193,0.0875408780308746,0.05905362837648898
PLTP,-0.037692752960485625,0.02645284734104841,0.08441355146827197,0.020838230269140428,0.05429325353615037,-0.10440612918000666,0.04286535626160669,-0.11956420215946352,0.08036066485477324,-0.07677671629536896,-0.17137815704213444,0.011195168985019028,0.04065208116227295,0.0960206861142962,0.08911735497195189,-0.07192073869825222,0.026564580231707987,-0.019945823160378205,0.04612458608750126
APOD,0.07423155251846969,-0.14689238106233274,-0.10393554891665797,0.20489094283040726,0.08256372454239007,-0.0532705197376458,-0.1234886310577534,-0.1671597916658285,0.035180026436006116,-0.03921969752568305,-0.16731010114550393,0.09136412504960076,0.0803752108095233,0.16027492506831312,-0.10120217770911458,-0.062082652499209814,0.04629737913764712,-0.0038843054739160303,-0.03765224942897243
B2M,0.010040289167273867,0.16642915142784165,-0.0839944751158661,0.0344243468298495,0.052124297518879155,-0.06140651759683966,0.024134440229744834,-0.17520398538246026,-0.002174065555641268,-0.05861286404723186,-0.2404505861895239,-0.1623680871510957,0.14213235020026727,0.14596572499513877,0.04066379621161054,0.0064675645401473265,0.016908205096484857,0.22948280396102946,-0.07376622357029898
OMG,0.08193868663786759,-0.04806207886767054,-0.046927981762281114,0.11930942700605122,0.040179564935628846,0.05920251443378624,-0.04793560100466443,-0.08192116008923113,0.0498195482846245,-0.022861726267680304,-0.08674563274040208,0.12713191784033356,0.08738341332275831,0.12496253847082867,-0.05544459523190531,0.06643432245527624,0.0937883936476999,0.09073940194688326,0.00037195038082872605
CXCL3,-0.09022665315718569,-0.013414119877380414,0.015534028915557366,-0.009181556510410844,-0.028902403847063527,-0.06544699266441685,,-0.028244193329843195,-0.03712621837969648,-0.03020202169789055,-0.05495797998846555,0.02148928778981562,-0.028694419999983546,-0.0147026816428202,0.02691702391815616,-0.06125074797770203,0.05229627100586437,-0.07004221669662405,
CXCL10,0.029932008728277695,0.012099576046184423,0.026905743101368975,,-0.005026683166819932,0.06828885727826058,0.02677763822442068,-0.12462487362942518,0.01693308646514657,0.011027860924265432,-0.03981990014599886,-0.027245759672742287,0.11892350434575132,0.0009006829751089174,0.0023290930155272505,,0.014180287103610698,-0.0298840998914142,
RSPO3,,-0.010758125302061917,,0.03051084455730886,0.01062071276843506,0.24090913340893527,-0.0758897998942943,0.0446375384350013,-0.019426047401134596,-0.03588912078614195,0.063262291881673,-0.01791637856980069,0.0007423824136138854,0.11373159684501292,0.018993149513142148,0.03976673744741551,0.04654226556403935,0.14958777905265863,-0.033019296745274554
CORT,0.08983758436536843,0.12956962611976774,0.04669452298671854,0.06011474485260758,0.028272006314640427,0.05241807265370242,-0.029934124502136603,0.04972771679278265,0.008395612068332017,-0.0833244291303819,0.004485890023845398,-0.04006496906913718,-0.03506307960912197,0.03616487647502924,0.05498508677824557,0.002167014464978177,,,-0.03525926082394927
NCAN,0.052807509858414294,0.07205028507691608,0.07819319506396982,0.17385480487716948,0.01526180079233014,0.14055449594667396,0.06410538966136281,-0.03762997666464428,0.020317768453943206,-0.03418229222897292,0.136666988724023,-0.12472832329982321,0.10643809049496653,0.10437398136131514,-0.13055243746621537,0.039666116990836706,-0.05384433792041898,0.08171142711071545,0.0017448243843492808
PRG4,-0.035292238617545296,-0.03672816067184018,,-0.050082823553614216,-0.0294193055664416,-0.019020433776289168,,-0.030600009295764605,-0.01999102355810816,,,-0.02094720823472849,0.059706688326157914,-0.026360146086792817,-0.01917332461184076,,0.027600889866385227,0.06472937701713959,
ZG16B,,0.002212825591195551,0.025348949311259205,,0.019379684915510165,,,-0.020728202575285924,0.05350452183635024,,,,,,,,-0.016979259998728048,-0.05362690978939759,
TGM2,0.04428490786018503,0.024038843461672964,-0.012887064888879831,-0.04550758617711899,-0.013887136216779996,-0.0003522309909046128,0.016805379487232663,-0.034609695389553295,-0.01795335814913896,0.012491989131232001,0.01613084646564843,0.021288461098093393,-0.0551696381467301,0.005355747087610091,0.015565574877861142,0.06433284050383964,0.029866519409287532,0.031528013178170874,-0.07135546214959955
VEGFC,-0.025322885841133166,0.019853658681104717,0.0605730327753123,-0.08390659650475449,0.024725752339265238,-0.04725871015471614,0.04794193235631398,0.029212573684010413,0.04831125762328712,0.006891465772607054,-0.019538830119636072,0.059495626099979805,0.02348330470558971,-0.024598203470781684,0.002541684840370887,,0.05682978747534874,0.008208409287089885,
