,UKF248,UKF251,UKF260,UKF296,UKF334,ZH1019T1,ZH1019inf
BMP1,0.0153598878813557,0.028612721738231726,0.06000492509591005,0.08087434871311937,0.0892454219119159,0.013361980553538407,0.055821773650204666
NDP,0.029332322933162625,-0.008386709284704794,0.035558249188873334,0.05621002241601008,0.061528535776856706,0.03118830715621247,0.07913907832738977
TNFSF18,-0.0089634590105951,-0.02671269945166942,,,,0.008231197237697592,
IL36G,,,,,0.030210119659756878,,
RTN4,-0.00899068917228568,0.024474098190959807,0.05806219137926564,-0.1061756090248721,-0.08197017890106448,0.07242692876949705,-0.09030953575068477
HEBP1,-0.02777336757968606,0.03853966191898146,0.0027758389415946743,-0.02822480313095156,0.01164422153098317,-0.03444095268004329,0.04419807510215144
WNT7B,0.011685209646037708,0.06050104498037197,-0.015315413753658103,-0.03069092179366895,-0.02674585303721755,,-0.02096898999753814
PTMA,-0.03747024863409961,0.017253021985892753,0.012741671620791269,0.0006027113331743652,0.06494395491112301,0.019014160122844324,-0.10676897134248885
CEACAM1,-0.015103917935271226,-0.012734206886051643,-0.01601100034805827,,,0.02115551622715662,0.0017196493626791599
PDAP1,-0.007876865987528379,0.0197552271305415,-0.014856722044430498,0.025019930404789868,0.02332057171639732,0.051672719871508906,0.06247246027409701
QDPR,-0.024798205564297134,-0.039872519803844514,0.02671130294159288,-0.007475198885834428,-0.035978841217359406,0.0323079352927382,-0.1463657156554377
POMC,-0.015074798729725235,0.03394486352007424,0.10025658986517261,0.036939207143576624,-0.026082802728244932,-0.01335573017746352,0.03388036799352533
CCL18,-0.018848262504225947,,,,,,-0.03789093509672338
CCL17,,,,0.050047396962895056,0.03896352309375525,,
VEGFD,-0.01884826848943209,-0.01823919650841344,-0.015318418619666062,0.02162430976307357,-0.009247192617759383,-0.030602045392865485,
TNFSF13,-0.014223508239513412,,,,,,
WNT5A,-0.04833997781702678,0.07068528177868216,0.01920222045749911,0.0015004903665193426,-0.022514627493896905,-0.0779635631172105,0.13424103548081168
CXCL8,0.02099437118182485,-0.017078102538823955,-0.07418821161914924,-0.033278616867598095,-0.022820560187938776,0.03223422594880254,0.03850577839191894
GRN,-0.03367856612606308,0.02756378713517338,0.06124730784692608,-0.0021016255333029,0.01647433605290286,0.049161923980435174,0.05277668255304648
MIA,0.002406969273311243,0.06249967224741507,-0.015730999287154452,0.023524082897009538,0.12723620106980246,0.018207286732414327,0.03000209973431461
COL4A4,0.040550640090342024,0.019754047813845863,-0.008339220051126996,0.012428946987490612,0.05503741579013692,-0.02543062675422565,-0.018583330175010886
TAC1,0.06270783063155307,-0.014057982351441244,-0.021122565711979818,-0.04621876773392074,-0.05609200636393534,,
RARRES2,-0.02795436513682795,0.00504007619440846,-0.0284495625472151,-0.02447581484650046,0.04537266204351519,-0.06149904783445918,0.1024315201862142
FGF7,,-0.020586305831854706,-0.029330316632022083,0.02894760491697205,0.0747627775148181,0.036314028310056,0.03868436612669154
HBEGF,-0.02114533796963709,0.01618562479017032,-0.03522394923203025,0.009713943315800359,0.020517181067096685,0.0006749228204763973,0.10730926644218661
CSF3,,,-0.051036934238298894,,,,
PI3,-0.002188952106114645,,-0.04699073593461966,,,,
PCSK1N,0.035855890832841984,-0.026787390904876224,-0.04344920744122333,-0.07237088914709498,-0.06269528943693084,0.01119254059101079,0.007257413287714646
NTS,,,0.008738350274995916,0.03925735718672633,,,
SFRP1,0.02371856488399747,-0.006248482149542362,-0.0174756628498936,-0.02063797733727913,0.05606874696564869,-0.014636677332529737,0.06786818469718567
CXCL13,,-0.009949271174148927,-0.017318605058653902,,,,
MICA,-0.011025044179525814,0.09802363767419005,-0.02680775065124537,0.04379350386287478,0.014561984489720672,0.08091739551798793,0.10188883411448747
TG,-0.005980715788200525,-0.017315955622203665,0.026727074732143294,0.0758886608191913,0.059614192018168595,-0.012592079158349482,0.10719973983083479
ADA,-0.05340573248353573,0.03717726352052695,-0.009957321440510043,-0.012321005836526108,0.05522348258744101,0.1030581055005771,0.04547271199125497
LAMC3,-0.051983719581283776,0.010351329415575362,0.027394766972786574,0.012041682890247585,0.04229028327057527,0.07086873462478763,0.08742764670786961
CCL7,-0.011989087211782417,,-0.022961272823823514,,,,
NGF,-0.020584667375514693,,-0.024508768899696023,,,0.02983351499976604,0.07724736662580803
TNFSF15,,,-0.01700044848145705,,,0.047474221713983036,-0.05686664423844794
HMGB1,0.01933106600000832,0.029648449564757845,0.000527569502895133,0.01994229339666619,0.018494833631894088,-0.08363606847377092,-0.0870053749772376
ITGB3BP,-0.03496387343950039,0.01446027235881805,-0.05764655193498038,0.0573358241977039,0.07723451881779644,-0.004107678239580334,0.10663098003318222
AANAT,0.001994665894025945,,0.033529443640863875,-0.002162431190781038,0.015104965516988353,,0.04133418303724196
RELN,0.014849536496288453,0.0368883029807251,-0.013136908392374205,0.006887002453405951,-0.022962745875816218,0.036724971993695295,
IL15,-0.027227010758106775,-0.022060262544009637,0.04059720432524292,-0.04092548154304052,0.009065015640995593,0.025193448114503122,0.05237363401255652
BSG,-0.02116781782442329,-0.0010814703913675776,-0.040007174146664354,-0.02107776238438151,0.038105131430217085,-0.00223297337476979,0.14889624433734305
ADAMTS3,-0.04575311060974862,0.0009123880327907969,-0.015348894993405084,-0.008148030822425479,0.04327659465664922,,-0.047255316468616186
CD34,-0.03365283369814937,-0.0037877092597855167,-0.009623969800401495,-0.035327293918937866,-0.009919065554699319,-0.0209236155203653,0.03838239881874976
PLAT,-0.05991124557311637,-0.0016419109531202963,0.03408526358647752,-0.01733240658005659,0.07375578139605321,-0.01583583253959649,0.17119806811552515
NTF3,,,,0.07238661589733876,,,
LTA,,0.012676908488306259,,,0.022286142182084502,,
CKLF,0.003136186209309916,0.061218445324946504,0.06505790362070024,-0.0026795021580401745,0.023183135774995846,0.01641263331730877,0.11017486838458611
CD24,-0.019806241217774193,0.071113075075545,0.04087356765089074,0.0746180761464174,0.006705546844149155,-0.028283266906257085,0.15012269403431397
HSP90AA1,0.03468019057740414,0.03705391699886857,-0.02237603014918869,-0.031052189672428177,-0.06256929672665183,-0.02693168968079609,-0.11629861351360579
BMP4,-0.0033155220973039895,-0.013499007163734686,0.007233097531303292,0.008491505431459111,0.12329014919498037,0.00655117637799011,0.08134440485155242
SCGB3A1,-0.011989086012889715,,-0.018242348127532528,0.022236178767115564,0.04949931572171895,0.005843647941552496,
IGFBP4,-0.031420472397998986,-0.001790258689567075,0.004596653236836304,0.013211489420050305,0.01816307651282785,0.044594514453448975,0.012715069804572343
RSPO4,,-0.020586301923545852,-0.02105463512704545,0.031463740896506984,0.026764519978665104,0.006042282593619286,
LEFTY2,-0.06043607740009902,-0.012890603644175484,0.014104450065196377,0.014877490780019867,0.059875851495094536,,0.019194063741257355
PF4,-0.012436752208562215,-0.011583493111274837,,,,,
ANGPTL2,-0.003827505157530006,0.04646762496896498,0.003030765478366186,0.09060817811797978,0.07998845419856368,0.10041567416527793,0.0470868915499335
LRIG2,0.012033737483390858,-0.029828317052610808,0.015416716327064848,0.007971293895180675,0.056921421743084386,-0.058616723882201974,0.11087274572160843
ICOSLG,0.016140313353330542,-0.043439234930629275,-0.012945737138745906,0.029417761570152128,0.0714560973974383,0.10732446702505592,0.019314894113568383
WIF1,0.023875609949482055,,-0.018923766114722428,-0.006727593092901701,-0.020660191086188988,,
NPPC,0.02155841296154661,,-0.036728188711593876,-0.007401511414612937,0.0661349355683476,0.011644840442135158,0.027868260933778397
LYZ,-0.05935440044843965,-0.01780628120680262,0.017301645381434805,0.0013007534785013535,0.06538495167375784,-0.03477655340701389,0.044438187118859905
EREG,,,-0.004709019630026036,,,,
SPTAN1,0.001453600453817589,-0.021114192281698255,0.0015897061715539791,0.0033434689355639887,0.014881501392793555,-0.021402161088466116,0.026026495061213885
LIPC,0.07565664085483911,-0.017433776207316776,-0.020384352197670905,,-0.019961803840075027,0.04074680068641185,0.04560592980109942
COL8A1,0.01583957319488679,0.06361107683055921,0.029458237519023402,-0.006339104366037791,0.06660726255402065,0.06038486367547675,0.08833505689932432
GSTM2,0.03951556286010843,0.013731175394391375,0.0021548025726228,-0.03914273013449369,0.08740546726708452,-0.04015940767435929,0.009894257253155694
SPX,0.030493547080360166,-0.018082590314993662,0.03715518585848175,0.038971664579212854,-0.057249617871753956,,0.039626098044493
MFGE8,0.005114958987019324,0.04087827901355219,0.01739958023197138,0.04929611942983034,0.022719987467649968,0.08902481778448554,0.06424228335936431
TGFA,-0.006998386406361004,0.04393223967754508,0.007970083783457581,-0.01594987134486615,0.03659439906040391,0.059335653727132766,0.03989338090171995
SLIT2,0.021106361927211246,-0.030203597506928262,-0.00438858877264512,0.03525204221674952,-0.023355331449018163,0.0016987138030282348,0.0008985180974525289
PLTP,-0.05283925332593192,-0.05315339608815392,0.01241083325823348,0.10800371987423603,0.05321173734181266,0.005322661011426527,0.14153933105749772
APOD,-0.06521033014509421,-0.02214290167441903,0.10222937594360416,-0.018210666001784562,-0.026545799836295847,0.02592474421988804,-0.19206056343778538
B2M,-0.059690394348167766,-0.019197494111914216,0.0059537223992099046,0.07587898770106627,0.04223488139723384,0.04733328426612188,0.06295614916471366
OMG,3.5696612775922965e-05,0.019853344358842222,0.03584789339828576,-0.05622037891245069,-0.011314200233036958,-0.042108924447405494,-0.1283054295391176
CXCL3,0.05044954278044374,-0.010500427622293905,-0.05908707177057166,0.04057790279996951,-0.019917233895027895,,
CXCL10,0.027487230291003813,0.15660094075378253,-0.014325525492533535,0.03081097453448168,-0.03165089499825405,-0.01953684837411318,0.08697210412327071
RSPO3,0.02453430478398582,,-0.020384339629717824,-0.022384458160311115,-0.0208131255532232,,
CORT,-0.014651371998979874,-0.020687385176753368,0.036636349577078425,0.04374997476226991,0.0013397630131540387,,
NCAN,-0.04611809963131356,0.11387469156709307,0.029659639208549696,-0.033274173128195465,0.06567512669733976,0.01876566883605174,-0.04695013572895186
PRG4,-0.018030155363597332,,-0.014595113991339692,,0.07571652387541024,,
ZG16B,0.024119130155551,0.03198422972006632,,,,,-0.011564839609764253
TGM2,0.03778694648812356,0.007131834451788705,-0.07618639144682826,0.018230628304650217,-0.021149639476441832,0.04055021563155586,0.0149677617729493
VEGFC,-0.022892869196989987,-0.01789802186078238,0.04232710189941858,0.011518992706864994,-0.024833800935898792,0.016565609368262308,0.07726029493734578
WNT6,-0.019344127173501,-0.012890603982482974,-0.020110661942075628,,0.010452527889501215,,-0.04172214816682895
NRG4,-0.011042370229354878,,-0.020788831240578905,0.010779771638374677,0.018105303822431345,-0.08724793087880671,
PMCH,-0.012726925944720975,,,,,,
COL9A1,-0.03335110011506201,-0.03201709004627126,0.006819587093128726,0.012677303234881275,-0.002712145123960323,0.01636090001984841,0.05160631281599051
GDF11,-0.017402850840142932,0.03870235145472961,0.08056111742263161,-0.01620129478451356,0.10248259687736032,-0.018499985659049385,0.0010708734008614848
SORBS1,0.00366596128291952,-0.004220048652809118,-0.059106802878525204,0.022350866546793066,0.05289272679129465,0.09314480447845468,-0.0047617079946561105
