,MGH258,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HBEGF,-0.02525960540260887,0.008643531692266213,0.0007431826212336324,0.006663464950581436,0.060341060391142884,0.062213339609745635,0.047146871016954854
NUCB2,0.016578202341785517,-0.03601580742836009,-0.06270881000821506,0.01661899962834446,-0.01878279896293642,0.024595958508728057,-0.06044194182111553
VCAN,0.017910946874293003,0.06933242753362871,-0.07266041331615537,0.04044353589754298,0.04183380704976766,-0.024477100667688823,0.009908786861876148
VEGFC,-0.02235534194067232,-0.013624000841762272,-0.03856902079241643,-0.008629077133453176,0.023785433021691883,0.0914489609199457,0.09903804873208567
LMAN1,0.02452363698624371,-0.01736954493967976,-0.05880170579107217,-0.009852294912664606,-0.03006805833421339,-0.012513056879426363,-0.01520647752927363
IRAK4,0.02341047058436895,-0.018690500531827168,0.10869655542681944,-0.003088652712580233,0.01295877276236281,0.06858481994293421,0.04690841046880456
MICB,0.07829865147081677,0.047141819023884673,0.07165273283794647,0.0567580677213912,0.031102873307866447,0.07270798849323608,0.014065288078258733
COL1A2,0.03884449442089161,-0.013988203626645023,0.0062657864689644365,0.0416525096767488,-0.01842977908068011,-0.015322017186030918,0.07293009990007703
ICOSLG,0.05207278839746849,0.026398407067908487,-0.035240797121597965,0.09577380880256568,0.10979526717526898,0.1235418052804277,0.08235879249886809
GNAS,0.11960561014561445,0.08731408052010259,0.15424987605864193,-0.004284113677417376,-0.015106727450372288,-0.09544645098144822,0.0024918970932001063
C4B,,0.0509021345807835,-0.007169732888689379,,,-0.013523198548396873,
COL2A1,-0.02099738190642707,-0.011092881339482448,,-0.03305401381409412,0.020982207019265512,0.00936296293541786,-0.024574791180515948
GSTM2,0.02960940734261597,0.01777814184192032,-0.08508915017751865,-0.007552102903644195,0.1071179997891122,0.08042367863352987,0.01352368883991444
NLGN1,0.026303402399335374,0.05058347092588166,-0.15184865435766515,0.05718388759026315,0.048658860158476216,0.04388797179334784,0.04522236789633641
SCGB3A2,,-0.018215292319551168,,-0.018053322745781662,0.035131651426821876,0.08423823410866944,-0.020830454569018324
LEFTY2,-0.02213430239519245,-0.0187299209135099,-0.04284839440330478,-0.01693666615397823,-0.018461204087435203,0.10597095534010798,0.0027255335055311847
ACE,-0.0014789720158513051,-0.03999458564782282,0.07412737431553884,0.07049131518370004,0.025525596523130505,0.02597353363562791,0.021242697906623902
RPH3A,0.12142331204620266,0.11970122108142056,-0.09582734988730905,-0.030936153261364247,0.012349320922472495,-0.03497109493556069,0.007924911250484598
NCAM1,-0.05030740486478536,0.057078993863715136,-0.010013896625356348,0.041338066485185294,0.01754212927499499,-0.021337108428286573,-0.0226807799922858
EFNB2,0.021359870899454462,-0.004967159588727965,-0.0361764216576074,-0.0010913521499581252,-0.030319786144873042,0.07396312363222796,-0.005801008472262394
ICAM5,,-0.020675770638049016,,-0.02190248997622987,-0.027644444747866363,-0.02119118053134571,0.006177991690483266
CCL5,-0.029774057552868233,0.030859441587723448,-0.05853703708934203,0.0043991696949597535,-0.009328350473866978,0.0007407938701550577,0.014979287077025729
PSPN,0.0055146717210943,0.010976750924430128,0.037044665005752805,0.001266213955253785,0.014668294880361721,0.11225929817261047,-0.043855819115800686
PENK,-0.018269801449441084,-0.019528448958651766,,,,0.09146901646955848,-0.06854645959389416
EGF,0.05987339712151895,-0.004129406588285559,-0.02532529822370805,0.007397602782135635,-0.016893064019513074,-0.010604275140732347,0.0387735949205759
SERPINC1,,,,,0.006641334523797977,,
UTS2B,-0.01800281932485288,,,,,0.08701882751491477,
F10,,,,,-0.005796091043820812,-0.05005010701413678,0.08844425579887563
FN1,0.10370479900598147,-0.07491455787544812,-0.0012855720996168582,0.01088792699597509,-0.057091471145236564,-0.02136404164866741,0.0011438575109430753
FGF2,-0.013246447343635604,0.017575081215024314,0.12252131566867615,0.013529841332366965,0.06633493922325115,0.021682035442287185,0.019336535824847005
GDF9,-0.02279158202153698,-0.009087641573734524,-0.050821540688803624,0.00022485347315304692,0.002741879254759553,-0.02348482956867904,0.02052537288182017
CSF1,-0.023759621360283933,-0.009917707065277278,0.018097113646855536,0.03782168204015375,-0.04192906506399783,0.09095712158236523,0.03458326356338115
GZMB,-0.02257441408801648,,,0.01586684645326563,-0.021442915248746742,-0.00210561311166075,0.0374601396614949
WNT11,,,,0.00430189160589717,0.06489694949369917,0.03868324007525292,-0.022062475517754022
GDNF,,-0.013349797864423264,,0.003366213435287826,-0.042884912467085194,,
FASLG,-0.019303099128695805,,,,,-0.018221317047578584,
SHBG,-0.02168607457535601,-0.010758136987675665,-0.049205007221137645,0.04775121262035114,0.14200280031626708,0.033951786905284345,0.033536382238468575
EFNA5,-0.014710700817892303,-0.04045588354324991,0.046053904221032414,-0.024471088516314972,0.03195944445906442,0.046585399816517756,0.05121794925115895
THBS1,-0.027964964271872412,-0.029945809699822325,0.04717845696070884,0.04468169027948361,-0.02065425958968969,-0.00562020405458572,0.007194272799352228
PODXL,0.05421572070244069,0.0027931785304765315,-0.08348395590481798,0.04674221193479898,0.03727221179273265,0.06240328898001525,0.0888962742779869
LCN2,,,,-0.03150794274520069,0.039501202124531766,,
C5,0.02764263964080517,0.052528757545013655,0.06623457274907794,0.04512608279385615,-0.0018163210243113323,0.04030087248870613,-0.008152291802736092
DLK1,,,-0.004568443370201084,,,,-0.010867430406049143
CXCL5,-0.030008393393235726,,-0.03793531082340528,-0.010778912949282921,-0.052486341848147385,0.09588197291280696,-0.07589420333615221
BCAN,0.06335698195318695,0.06345536685692142,-0.07257952225652686,0.0674093000652727,0.06786991394634194,-0.03332736766806246,0.02304345829962618
RELN,0.08164014196832871,-0.018110812330686735,,,,,0.0005853882372239524
COL4A3,,-0.014799234571197844,,,-0.014001049161106234,-0.017182064597656577,-0.004175817446460314
GNB3,0.07283044700969592,0.010396509999661942,0.06289726421055296,-0.01146004925752473,-0.009552202458134353,0.06941082028735084,0.05016036522802764
PYY,,-0.010926737064352805,,-0.021079033047428145,-0.020776396858982256,-0.007340338886073075,0.08768093583963481
MSTN,0.07962262980025837,-0.010695097802928044,0.03851577008497218,0.06614347089617735,0.0658729727592006,0.0331795968287058,0.046779981945033425
COL18A1,0.08489788074273782,-0.048242256348901336,-0.06357670126502618,0.02517114496524708,0.002116012336076247,0.028886351210850664,0.06614761476410114
FABP5,-0.02142355874926218,-0.006964119509885158,-0.22013534203148033,0.008010960507314863,0.08640117635458636,0.11174539653846005,0.00966674450502492
TGFB3,0.005664121552738706,0.04307214544612493,-0.028018465744059872,0.02342967454200793,0.10793923429889696,0.015912331190183687,0.035777315156757326
BSG,0.13179049065968587,0.03252918686177347,-0.009326028888797697,-0.033294995371336476,-0.029055902225973283,0.10187658290776608,0.02256524013578539
BMP8A,,,,,,-0.027785480370714127,
S100A10,-0.12407917037313097,-0.005714644043825939,0.06997748973871755,-0.04609455679808946,-0.03333491408024324,-0.05685447929649338,-0.05456566743989946
PLAT,0.03907269307362798,0.02861085785570908,-0.07219100888846487,0.026806854127721456,0.08110539198930916,0.037003408328590504,0.06914980794528444
SFTPD,,-0.019032800298491696,-0.043637336346629904,-0.009430759256496184,-0.045125119679294556,0.009453613922856445,0.13327447891442887
EPO,,-0.013349798904062786,,-0.01595119630134695,-0.019560865537830086,-0.032684237544207524,
FGF7,0.009590883915617807,0.009182545699894372,-0.06546611949327624,0.010871867090945444,0.006010902065512872,-0.015112282455984609,-0.013745582245657471
CGN,-0.005603971687120027,-0.033423634344602,-0.04434678962449605,0.02326405106789719,0.026550550365312075,-0.030562853983338047,0.0036370453365857343
FGF13,0.04624180359213302,-0.04372213464497153,,0.03586019774705919,-0.008700746811452267,0.0002769720930445322,-0.012757154636573296
CXCL13,,,,-0.029901482184002105,-0.04125174575723704,,0.007620530341748342
ACTR2,-0.04976613730883682,0.0031354306600886463,-0.09592999118467953,0.0019031941350224442,-0.044654350634889026,-0.02187101529636978,0.018358541139562222
SLIT2,-0.0029259129824731403,-0.014434154387314612,-0.060742486949748827,-0.025105259882662878,0.09293117672735786,0.09988734667869448,-0.001949629402984938
LAMA5,0.08652680786314249,0.07099653303838861,0.00742335175776645,-0.024732131112130535,0.03868188461501895,0.0255031980755389,0.055600582581755466
TIMP1,0.05836844306325419,0.0319265968593672,0.05205804432953277,-0.06568879260687523,-0.06920315595169162,0.01603564611705513,0.045217165575933256
PLTP,0.02996296341344453,-0.02686831854130933,-0.02471929932940977,0.08000780492496072,-0.007680429555138227,-3.594953852372414e-05,0.03443462648158556
TNFSF15,,,,-0.01945058926011892,,0.08384950590039059,0.028017030848623427
PRND,-0.01826980524306934,,,,,0.02818862138775384,
NPW,,-0.01307020834699905,0.20870865926403737,-0.033660229120632504,0.0017006169543415867,0.07483874750306777,0.09894734728682002
SHANK1,-0.02300688416590859,-0.015048825008566608,,0.0014299632339044167,0.06804132304855408,-0.019086403363817374,0.04026157966651272
PTHLH,-0.02760045743927543,-0.02229653584470468,-0.08380495248367077,0.017672048773931043,0.06371291076269904,0.08239476400686212,-0.009212175731431885
SYK,0.0036928701571656134,-0.031063186456423263,0.03155731591739388,-0.02028071333818158,0.045929121485861785,0.031777617100060385,0.05012027508164903
FARP2,0.027117374540765734,0.048421003813816685,-0.015044199558771688,0.04511511505847961,0.03988163866788861,0.058644621560135515,0.005576288998112269
P4HB,0.06098003000234281,-0.029196163744023815,0.038474757387346945,-0.06273225674473489,-0.058624616050738994,0.05471242328084501,0.005906139603225447
TAC3,,-0.018045992143982555,,0.04262073368624357,0.021676054608112175,0.089223754845796,-0.011890788118953336
C1QA,-0.06306693362783045,-0.021077616077628536,-0.13475378411026773,0.04789033541076643,0.02682842213225633,0.034956473140683994,0.032173641474273644
EDN3,0.04570309761082797,-0.013487548961236061,,-0.02786868406738546,-0.0024617062112405994,0.006199532755606597,-0.0003853819792143596
AANAT,,0.025129437486018622,0.09101082097233781,-0.01750320050782655,0.015174175374419605,0.01764510010043052,0.07440010376921538
GDF15,0.05375314744436142,-0.03364541278659427,0.059335443052695676,-0.023268714891799432,-0.028028545270024866,0.06546435462085841,0.06731843189938987
LRPAP1,0.01743766609821877,-0.016307711459982308,-0.054540228828258694,-0.04533217695101249,0.0491863572088024,0.05464100677096395,0.04288000547154168
LAMA3,,-0.0009510233731596273,,,-0.0153997404967028,-0.03036110739935107,-0.03013101242039019
VCL,-0.01022224717021307,-0.053409554784799654,0.019767647352023552,-0.04770326169251038,-0.014877368702994498,0.0038445522089526262,0.053925165279827963
COL5A2,0.11874584147005254,-0.03171585629960811,-0.0407002303704119,0.06171346413949765,0.02302312093744203,0.05131918025680213,0.045040433410595215
DKK1,-0.018269807519247425,,0.11132420563830094,-0.008502391052583722,-0.06656637261954759,0.14916530542178896,0.033826001278374304
COMP,,,,,,-0.03275467063641105,
POMC,-0.010067094839624084,-0.02860208500944148,0.09718574171610594,0.06581930964837003,0.004751921681922519,0.031584227179624766,-0.014228086774479573
CCL13,,,,-0.014687675258134608,,,
CD34,0.09145061445523314,-0.015664484305970467,0.02300815964880606,0.06684861203275669,-0.019773763081363405,0.09281991147953203,0.031760107009280884
SPON2,-0.025711633669629443,-0.013676375573696014,-0.009415536127847329,0.05751204748185176,0.03340394751254051,0.07480336201442432,0.07830457034192571
THPO,,0.10920818914935629,0.040394976295916686,,,0.0564723809204496,0.041073002193602465
SFRP1,-0.0280864815437165,0.03330322360716895,0.02280875433107658,0.03425152762373873,-0.01609254149062975,0.02676197534554427,-0.03008704815369329
ARPC5,-0.033644202295880735,-0.016020369754408535,0.15036711060800836,0.04895040951436601,-0.03918162452878169,0.05676542367849073,-0.01914855181205084
VEGFB,-0.036450832819255215,0.06543798404671713,0.006925822307641226,-0.051064979399244474,-0.011458180082874886,0.0002383581717280852,-0.005351203094613753
GDF6,,,,0.045270035882337675,0.03349195276638313,,
LAMA4,0.08654114160624696,0.00018327503496456176,-0.045214047189699506,0.06038462915142275,0.008533133657842052,0.029447125718117844,0.06420078606370133
PLG,,-0.01918380461227894,,,,,
NPPC,0.059186425373451486,0.03599717442087059,0.11740370673054186,0.0291059205010212,0.09043695179610617,,-0.029683496447212288
HAS2,0.0054393890175863935,-0.025052437501934092,-0.014251911565013306,0.023762111944540285,-0.0018215358551223056,0.07705488845040555,0.040444553225210796
JAM3,-0.014176344541848662,0.018070430845701355,-0.06658053520178094,0.05545318107019717,-0.004710581021652927,0.06209573100209122,0.041895291135376274
MEPE,,-0.024732253240362965,,0.06707680280482083,-0.012709559343024193,0.03173428712029732,-0.05413240122138807
ALB,-0.030177952425498325,0.04640370409595334,0.04136814656757208,-0.03261792919790448,0.06007895147331922,-0.041063643720756354,-0.026876505928136094
SAA1,0.027372182733370096,,-0.03238575021000241,-0.009422661009741986,-0.04630394860351877,0.07511449206621666,0.043474132956635644
SFRP2,,-0.020768915850797567,0.08699778861628316,0.010605865976456847,0.040295250686510575,0.029242929604959216,0.00083491529392025
CHAD,,,,0.0672694378766856,0.04426469332961351,,
CXCL8,,-0.0033232849506582883,0.10274670232050119,-0.09971412097068143,-0.06383932888824617,-0.06620031846866682,0.007664321481829043
VASP,-0.005575098483307628,0.01979911655499476,0.04213810796514676,0.02858287287376723,-0.011137211018288523,0.0822320348808076,0.03544525733771217
PDAP1,0.09443577220222206,0.05805155234050773,-0.06545770557815371,0.007577790496026568,-0.010068521332311448,0.04916991639011726,-0.07470592790804909
VCAM1,-0.030944728383836155,0.05011969496934459,-0.04022125421740571,-0.03407950018310177,-0.02775009682813466,0.06880684634741292,-0.07871083999724325
CALM3,0.08661011989124066,-0.02718130025747828,0.0004015510390162321,0.0221437769071735,0.039158183629937664,0.03806500514442346,-0.03508234108152877
JAG1,0.09691444539281692,0.09131114033220093,0.10412840869992045,0.0008174527364657972,0.06933390003109335,-0.03235746804293991,0.05662018349896684
CFH,-0.011991550121592842,-0.028733804456673995,0.035075545864213575,-0.0007851888074290024,0.024233656454211105,0.03906617732653876,0.020858129533687077
VIP,,-0.008552505847870269,,,,-0.026747834049434187,-0.0535190474456957
IL7,-0.009828303025940685,0.08615430933163183,,-0.030367207505906227,0.028118927213412154,-0.009298935170872576,0.12712489581980962
FGF8,,,,0.03694934499197678,0.012773935321906644,,
IL27,,,-0.028146210787673,,-0.0037978259883623875,0.01127085313178886,-0.020058003558664918
PROS1,-0.04689407249427496,0.02120216752882184,-0.029548389138569754,-0.023248568478126293,-0.011006718139006232,0.0775930335492649,0.06676011880060477
TGM2,0.082106237623641,-0.007923245096807627,0.06411122910814959,-0.014666660545842983,-0.06912973549247456,0.01622737404918455,0.015775813157198258
C4A,,-0.011734978644288975,-0.06765336620946129,-0.016352021544438305,,0.05492412185218975,
GPI,0.16449809608729146,0.04182718121678248,0.08443595536778818,-0.0714676667053463,-0.04707797352087014,0.018296590858881797,-0.0247813670234109
DLL1,-0.07678034312493248,0.046107644646610796,-0.08826756815395326,0.05271623998694708,0.07008004077556723,0.004066545688291073,0.0283251922445672
DMP1,,,,,,,0.06909998853318984
DRAXIN,-0.03314540577970481,0.06897809644751514,0.023893365184908245,-0.029172259324691956,-0.003717165777085081,0.04155419309796124,0.03773313385718072
PCSK9,,,,0.011375460854365147,-0.01769327455570318,,
NPTX2,0.06393367156717975,0.017461689945456303,-0.05387430063539536,0.04741206115500106,0.0344846440623853,0.0402467842479364,0.044388578300968665
PDYN,,-0.0232480161463432,,-0.0006714116941196962,-0.020263563508810558,,-0.0015915798704351327
RIMS1,-0.02466829728364518,-0.03929711252353497,,0.00938849870228107,0.03897984684937457,0.0845575767684752,-0.020060783959617197
FGF9,-0.02122922336593662,-0.024408733036116778,,0.03507187306477766,0.11493150893762316,0.030638886817854337,-0.03413899686287501
COL4A4,-0.022355340861129988,-0.017363906313408183,,0.06886196582771749,0.15777761439673132,-0.0031471183500101497,0.03062673522021678
WNT5A,-0.0027417703299642596,0.06128241115060487,-0.017648529096413835,0.04169408653575271,-0.01829984171387288,0.05667627024634285,0.0006137076953770396
F12,0.07821190493435386,-0.045272636557946236,-0.09435102384631835,-0.025142430641127672,-0.021327558149323366,0.03292769204462152,-0.01369356569944424
BMP1,0.05949774308263951,0.0835391010714153,-0.04952058981809783,0.006911349748896054,-0.018725422887146192,0.06064701054798801,0.04108888225499266
CORT,-0.02235534050128258,-0.019009970204711134,,-0.003593131666218268,-0.015399742311767637,,
FAM3C,0.02965508384534722,0.0023274682751576593,-0.056296559702792515,0.02684264551500604,0.01875593196851164,0.08053543599980185,0.018726084391432862
DSC2,0.012365905440999527,-0.03716097043096324,-0.028780815375283753,0.026470197730834297,-0.0033877515695916946,0.053440961705589526,0.0013363060818807372
IL36B,,,,,,,-0.027276616309455073
BDNF,,0.09446191468321431,0.05426057906742186,-0.003931364396683416,0.050764197765703734,0.061917624708980684,0.01723911457950866
NXPH1,0.07487989130268345,-0.005983714002164562,-0.047685339774026655,0.05677481530295705,0.018271790832025913,-0.01591987127029718,0.0003917291360696948
RAET1L,,,,,0.03042126039225682,,
HSPA8,0.06162532258212601,-0.041975647688790446,-0.06225769704676187,-0.048214969025587515,0.02805347683410803,-0.03190153722730403,-0.022117204564686535
LAMB3,0.12718523605682505,0.05231470194649773,-0.08685978105564798,0.036427340430270794,0.02937814821067952,0.10171699841657626,0.024015198953953792
PON2,-0.00650603073662087,0.01750362153405098,-0.07912570362628793,-0.002189005474421842,0.03220515090227399,0.01619855070014293,0.03714489984944975
CFC1,,,,,,,-0.024135537178008096
TF,-0.16473255089061342,-0.003732714099703161,-0.029859862566858922,-0.0011713094555375458,0.042194321772024194,0.09260159301920949,-0.018714656762827665
HLA-E,-0.011046422780757379,0.06729396487020314,-0.026698314040262842,0.022674143129919548,-0.013236671936552124,-0.012735626895032442,0.02784184106034112
OSM,-0.017178528717632105,-0.010317983257536103,-0.03256240877461736,-0.013557342657522745,0.02439880954530948,0.11861166948738229,0.03134760588184166
ULBP2,-0.02084554905589908,-0.021591782984531474,0.018123420694194314,0.03482853066640454,-0.0078668664640373,0.06831035481156071,0.004409482945226848
VEGFA,-0.003168512185185338,0.04953231913549794,0.08781563869881392,-0.0741285728858019,-0.06884684838313562,-0.03265107417639945,-0.0399545913639219
TGFA,-0.06237251224429303,-0.009172977771094989,0.12414420250333259,0.03571142572512603,0.01276221511507765,0.0779264242631774,0.0373390236211492
HLA-C,0.09501213401761692,-0.04989225189461377,-0.06265202289054186,0.02352663490626513,-0.0356034193821206,0.05668691609255704,0.05906111215028365
CD200,0.0023188051450218745,0.012407301847002516,-0.08863718351209612,0.03512920760833325,0.016120886222205866,0.05660586068608371,0.04379952836733753
BMP2,-0.0019018707327801507,0.0007601098171950571,-0.0432601095097534,0.08920368750509829,0.015116194163201903,0.05626505925566687,0.038566218548370244
TNFSF13,,,,-0.025543729225859808,0.09870497458608866,0.0565244666277964,-0.02901803143249916
CSF3,,,,-0.071173239862888,-0.02619901116222433,0.08290933933309454,0.05608087245444275
APOA1,0.057791939685354614,-0.023563648235373078,0.014607645948775429,-0.01208264683108266,0.00622386271541863,0.032922714880888854,0.04179221581184091
IL15,-0.0144957112806465,-0.015172205783010349,-0.06533805655485715,-0.03206658046593782,-0.039172679246968364,0.037038420953272845,0.03552450716671252
FGF16,,,,,,,0.008408665110352608
IL12A,-0.020388537468560015,0.0919992450010237,0.024843672135642137,-0.009670692651571975,0.08740980226226219,0.009836635693243053,0.07891295164337396
ANGPTL1,-0.00425626276131101,-0.017145177858164877,,-0.026332475927858378,0.039813028903677286,-0.01876249122227305,-0.02253803730567595
FBN1,-0.03433796828645883,-0.0007769649629887383,-0.08662877183889545,0.03996151185716705,-0.010858661951403805,0.05064077856760186,0.055577312525112915
CD274,0.10383915384172285,-0.018525584717397403,-0.0003457843583394106,-0.0028157344535357457,0.06433131723198542,0.11541856659323883,0.06276663694509974
NPPB,,-0.01362400183267492,,-0.028313593250643383,0.11223497594629567,-0.03315452900156604,
PMCH,,,,0.0010049190992708482,-0.02160666234059993,0.008267088977602394,-0.020843058486027338
MFAP5,-0.028086496396056627,,,-0.020428642102734738,0.05469442537075342,0.05572884399231973,-0.019501657142880456
GDF10,,-0.02568325377213697,-0.051012274152502576,-0.024596838586717323,-0.016174951416001174,-0.009605764372258312,0.07532378161381115
COL4A6,0.015583903956358327,-0.011256681447684306,-0.012914249545787019,-0.009407199185718822,0.06601501332096825,0.11429850357704724,0.012298478106385038
TFPI,0.12451451212312341,0.0217162334451879,0.03285063272274284,0.01102902316614571,0.0028738874130542825,0.030490489191517135,0.024156646805783763
CNTF,0.05967622404803201,-0.013070208407597931,,,,,
FGF11,0.03622958246535405,0.07654043095702022,0.0361095749036004,0.017620016796116977,-0.02875141259805612,0.09528719878918354,0.008026899853073291
JAG2,-0.0011006170015022503,0.009819675432137727,0.05930677023438217,0.04960043831078083,0.08454090992151292,0.07152811941476665,0.10231113402100762
CCL18,,,0.04004293931258351,0.016344719143959373,-0.03061382377759764,,
NLGN3,0.10559162610030906,0.03331372246375162,-0.10002120382886485,-0.02154576490108756,0.04320628493102253,0.02805371242265504,0.05749612796260053
CNTN2,-0.11517379055097288,0.008109680258196849,0.08435702254034183,-0.009968038498678508,0.01720661723963696,0.03102599161894771,0.032978399981529384
FBLN1,0.02767089554829186,-0.048050586171081995,0.0391043582685657,0.014771829295669482,-0.027757731222171164,-0.02495115342316996,0.07337252678395167
NTNG2,-0.011310362139969474,0.018108540251379084,-0.09220648617294018,-0.01872353532105381,0.004283705178815139,0.012281618007274826,0.002888468368673404
CLEC2B,-0.03264223353805716,-0.006567134973325378,0.059360437655215405,0.025184657977266107,0.0017593858504982183,0.06336132951467481,-0.05456960356170474
EDA,0.043600227480965446,0.03381162246330482,-0.06890381533897129,-0.00511162002147232,0.025090852646550494,0.06594010544735542,0.02403526083526893
C1QB,-0.06564623822308313,-0.07169904528369192,-0.08674476482374477,0.06835064890791218,0.045302489480612974,0.09160187012170734,0.08519085112571192
PSAP,-0.06327832778594057,-0.09099591795989583,-0.02364796788587765,-0.026646526669013376,-0.04896678923523527,0.10716847827339626,0.022931417362799925
APOE,0.003914446663502671,-0.02466694278856564,-0.02751923069753201,-0.030371798872669203,-0.03553342581811222,0.051727371722569596,0.006841320702716787
TIMP3,-0.034829522898879306,0.013969691267218837,0.04179178233617517,-0.025285125304488988,-0.08652618872274491,0.015150078083263917,0.019678878091514296
COL8A2,0.013944542995955414,-0.006165253125094153,0.008683710153214041,-0.02927992540034957,0.03840194675867746,0.0801988771514716,0.023254611096664553
PTMA,-0.08118686771319215,0.10225708266188224,0.021717254739335456,0.055204583547093344,0.05913075184760309,-0.06257572720236484,0.021358855350836998
APOC1,-0.1430669244419193,-0.041760801328370255,-0.008256571830725978,0.0116591209712256,0.03274718030138049,0.0386314065182075,0.04632477640628722
PF4,,,,,-0.014716187556852474,0.12866666597846332,-0.020575940239326847
WNT16,-0.02259354758625296,,,,,0.04629577763709297,0.08247339664614313
LAMC3,-0.0002551185498507787,-0.024723563255909922,0.017711261870812657,0.08031635241490082,0.017786148217756675,0.008291879111643391,0.06706764608551051
C3,-0.107298372350153,-0.022482008545929928,-0.10877528224079511,0.02231045269360619,0.035504268984877324,0.10853301990174932,-0.029159486380088005
S100B,-0.04279314864593637,-0.022322496044242735,-0.11720279161735404,0.05345719692895683,0.07239438401218312,0.020982199648633543,0.01478301768032481
F7,,,,-0.020602603041403714,,,-0.025433047759017932
CD5L,-0.03924579140897881,,,,,,
COL6A2,0.019257335348461926,-0.041999563299538294,0.0479254102117906,0.0015481470197095015,-0.0555085690138402,0.021417675149064282,0.05956619393813612
MICA,0.017022812465777394,0.04570656511521494,-0.01143407370089046,-0.013081072224347304,0.047124957821239925,0.11089933255934031,0.030964250946647776
NPPA,-0.05119834118554163,-0.017009167013239786,-0.010538865977230827,-0.04793130332095841,0.10036687350911107,0.03835156322312153,0.02115029909180699
COLQ,-0.031343360639566574,-0.02883109661999375,0.005575524050746039,0.030727757548752663,0.03713394909837667,0.018138282645406352,0.017869493450620992
SLPI,-0.015391660026696672,-0.03258153025976523,0.07999221148920296,-0.03538831373855043,-0.042308414859378494,0.12677226965780464,0.011666120843841122
