,UKF266,UKF269,UKF304,UKF313
IGFL3,,-0.012843347790684093,,
BMP1,-0.0019456300150371283,-0.047764490596623965,-0.01128779197418566,0.029897735285704562
NDP,0.014835104504656811,0.047385567141278895,0.04066499445751267,-0.0680610925228763
TNFSF18,0.009983409107862806,0.05981947513942145,,
RTN4,0.005582500961697021,0.059945064970102144,0.09512641871068707,0.040703405356919804
HEBP1,0.07472571371309283,0.04144265978097786,-0.02097979651851819,0.06856761324429676
WNT7B,-0.025529210435510957,0.0187420575263773,,0.04456970451129782
PTMA,-0.040392215540832305,-0.037257582382988104,-0.1456657967896668,0.13177292542459965
CEACAM1,,0.03576206397636723,,
PDAP1,-0.007049806577372044,-0.05400484269384777,0.021323551565210982,-0.018946307145754068
QDPR,0.12329153655393467,0.060996737367259135,-0.11706231068164866,0.11316476393963552
POMC,0.08318128445135868,-0.03235225863120851,-0.06308031223886118,-0.044256388262022626
CCL18,,,-0.025463911662425478,0.0609999099265677
VEGFD,,-0.021516052697358033,0.00760261722704084,-0.029901404905853454
TNFSF13,-0.014323534814578279,,,
WNT5A,-0.04001436707394344,-0.03989046669534033,-0.0020212653142842882,-2.9145148022651593e-05
CXCL8,-0.02037429926136441,0.002217465314047523,-0.044470142827893314,-0.009445982478105906
GRN,0.000895285885895222,-0.03335133873548563,-0.08935559123367282,-0.008402373359164956
MIA,0.07662450176855955,-0.036688208319645,,0.029890307386454578
COL4A4,-0.013628210556346596,-0.012656165948082887,,
TAC1,0.08414816272595224,0.034889762262073014,0.043092427402232555,
RARRES2,-0.0646954657820135,-0.06991960836965956,-0.036261708987255836,-0.09452761642025712
FGF7,-0.019763650250711855,-0.02374866805462582,0.023593838931107367,0.03385530928229898
HBEGF,0.012559054565712444,0.12005516881092848,-0.007519123651307041,0.023681023125149536
CSF3,,0.09865449994303356,,-0.044921665180393984
PI3,,-0.015077294177221288,,
PCSK1N,0.022881522925183154,0.04839475662097157,0.12943934997611584,0.0013261977322713372
NTS,-0.016636948648412572,-0.01645789608470937,-0.017570552273051356,
SFRP1,0.0022656321592581076,0.023180334371352106,-0.05421140631287902,0.004977819342623909
CXCL13,,,,0.04521547657595818
MICA,0.06228001349969635,-0.0157628898682466,-0.02266023701785192,-0.050963224644516324
TG,0.020087539854077692,-0.016160507851958786,,0.02808541203245257
