,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.00913831936754592,-0.012055895283027524,,0.011368010505187572,,0.007341615134064191,-0.022552082174129753,,,,,-0.06528857128099182,-0.028464035345486752,-0.027123723191707024,-0.024822803954645003,-0.030993695510801725,-0.01752084444749891,-0.02902953522418209,
PDAP1,0.001488227778694667,0.02446796921667033,0.02364304004935619,0.0216686085076893,0.010987259318938503,0.03476840401173056,0.025681799430506587,0.0008972200357762503,-0.04508597771931749,-0.036787464063504756,0.05399991175369034,-0.040222092117961,0.053986347176721815,0.10308789734203698,-0.029684419556894503,0.0404479243960725,0.06637751286436991,0.021055459719829608,-0.0007120571748404753,-0.00033173834639323553
QDPR,0.06139660464303922,-0.021262611560927142,0.008695158940446094,0.012623544885360218,0.019686258940345504,-0.00899019618751346,-0.05153974822615594,0.04543226326134445,0.017683031580934906,-0.06664149866194727,0.03146159373495377,0.07092362441113656,0.12121968486259344,-0.037619165763839855,0.013408489031663733,0.03760264788628175,-0.031419829707395354,0.008829839187376646,0.027298027889815862,-0.02803631912965889
POMC,-0.05856885717591788,0.026720741443561236,-0.006424731327942405,,0.0644772372280396,0.019654550496342724,0.05711378548017143,-0.016638027032781447,0.017542252659677245,0.03265166149295457,-0.00458859500535857,0.048396192490044516,-0.06876077179547692,0.10972911876773321,-0.02395360643745134,0.06999144189417185,0.10395700417724398,0.015716827401413294,0.01951739500871594,0.004561266767873079
CCL18,0.07141652835461583,0.005941179199124707,,,,,,,,-0.02168879862605472,-0.05926614431320563,,,-0.03145233840636814,0.12152992609166059,0.033396050089314774,,-0.0010312203021616566,,
CCL17,,,,,-0.010210436769717243,,,-0.017883723927799054,0.03178745787489863,,,-0.022337114964059577,,,-0.019242968779411073,-0.03583327587010997,0.010805925955481093,,0.07068818769926781,
VEGFD,0.03394132508661719,0.005408891121720047,0.0777034435711541,,0.010372520523973206,,0.03556640570507043,0.06725803678110469,0.006846776360778265,0.08578946512038721,-0.0030221906130173956,-0.023939377961966688,0.009745761995036835,,,-0.024822803954645003,-0.011701252523102012,,,
TNFSF13,,0.07544490280887836,,,-0.007417215501394105,-0.014489383401089665,,,,,,,,,-0.036924366749435875,0.05910291671330708,0.03903471668020719,0.03258447818563244,-0.0024639259415167067,-0.017188527498783124
WNT5A,0.0028009195588522837,-0.060723882520370545,-0.030253715454934955,0.07445235116017199,0.06941230164132396,0.020338829194693167,0.08169532455394352,-0.024347320624359625,-0.004598873094742754,-0.022159001280939804,0.01022315350571803,-0.004781543837682258,-0.057304799464887875,0.11583402451738634,-0.0092999707264406,-0.02912441728268144,0.005747907173236684,-0.026666338129073205,0.020529553402920002,0.04472466095206093
CXCL8,0.009411250543883486,0.03816518917865793,0.003450676626573475,-0.027117789715227245,0.04050252191135126,0.07138935005411405,-0.04574506334933672,-0.04034238085804684,-0.019934364644662538,0.0222813848148696,0.01917971469292159,-0.00414700338197865,-0.02677518837890291,-0.055376793722262264,-0.016806119046924375,-0.06716020554157351,0.012026545771861269,-0.048408001497340085,-0.0300816384133794,0.07931946927390447
GRN,0.008764042240484195,0.008809917021565231,0.03895573575709598,-0.02304320759019823,0.014879028264187837,-0.1138265553967914,0.05025358931170322,-0.05851137277358777,0.005546557785159808,-0.1192407754596775,0.07200838604033741,0.031072408285961885,-0.12779095053523218,0.003820695193531575,0.04712200041222185,0.029616907222344994,0.04958041742166436,-0.1063579372120092,-0.032049716841865854,0.013432961015222506
MIA,-0.006459776766104167,0.014199101600436723,0.026511812122594503,-0.011027765412808548,0.054397050961348996,-0.05014945092595326,0.03315608505917775,-0.0028742090859395697,-0.00026674711269308204,,0.05565338589430692,0.0185237996451788,-0.1479363741830979,-0.01969885286208673,0.09421000256193214,0.11641982861066442,0.009919428656881614,-0.08138138613607615,0.079772150856061,0.07274061947613933
COL4A4,0.05127224187050147,-0.04231840601018116,0.011546310571541247,-0.041979340081635494,0.043936746840000915,-0.026388217737154936,-0.026599427288183607,-0.018671161079281965,0.05909943868227619,,,-0.031803709279963656,-0.006067421999260281,0.016848483744620137,0.06363909438563088,0.08763763708055097,0.01858191551675588,0.03418104216517641,-0.03195248999814926,0.031170216539462038
TAC1,0.026364850362860032,0.0021098475100589003,0.05933616484649068,0.019122625475003284,0.07728249505249743,0.03444769704512383,0.010370064267795357,0.07620323605793701,0.049918342883141335,0.0993570577744906,,0.18775218172228478,,,,,,0.018465272089405734,0.02581538451472564,0.06322695870355692
RARRES2,0.017324115947054453,0.056436518861091446,-0.00998401406304959,0.028284476711439244,-0.00222428854673329,-0.0157092294138041,0.03245456048394086,0.055203289206746206,0.020974826443466744,-0.032154629101069115,0.05509648809724398,-0.07991770098215523,-0.018434801977897344,0.06767561117934283,0.019464450379980854,-0.021280759107645854,-0.03315153297815979,-0.02097936511040957,0.05585310862903446,-0.00908324093896046
FGF7,-0.007936748102628193,,0.014494000581055728,0.01304837900691085,0.03353187641067585,0.0011197718595881319,0.013897576513711991,-0.02138641884564886,0.02658239699081397,-0.042470152565668884,-0.0250693166435572,-0.007106779496190556,-0.051752206782794886,0.009172674424947288,-0.017514092167549768,0.025538542855800324,0.026369648656458383,0.012185095973887308,0.005224319866689984,0.06256515794412407
EFNA2,,,,,,,,,,,,,,,,-0.023592413940465257,,,,
HBEGF,-0.0018165688480442197,0.005577384739519089,0.017952402613612847,0.1112948869276029,-0.007266124322896793,-0.04126416884850175,-0.030405675475119166,0.027671464969205493,-0.03867667873132193,-0.0016768344422583052,0.06337135282153927,-0.05263329426097456,-0.07517755510646579,0.005582408852101612,0.0027941873148752665,0.06432200043908784,0.0570899193604704,-0.062454112274697195,-0.04902888125025361,0.024788778646693134
CSF3,0.00528795318600921,,,-0.029383942314643998,-0.012643862323765635,,-0.02814168209549863,,,,0.07574306906134592,,,,0.0031227211778986456,-0.043133879454777264,,-0.034388071594767394,0.0013526424981142129,0.026242734417407914
PI3,0.1205624767509075,-0.03706998211979479,,0.04411893095805155,0.005020409524422484,,-0.03168790546953132,,,,,,,,-0.0267205928117929,-0.05268426908201347,0.020077716732787687,-0.06334143533191527,-0.02222606308235972,0.04527346619852318
PCSK1N,0.025439062594976306,0.022992953475601298,-0.055962825743167736,0.015679694128615473,-0.02916640243344899,0.030000027321985628,0.06269562992011243,0.05097741543109236,0.046531606682821455,0.0655883842574013,0.004971829255043925,0.16514822727326403,-0.0063312678302909,0.011236309673785068,-0.02569481092710667,-0.007223004758935357,-0.041272225255007865,0.04270796390655543,0.03588247252046461,-0.03224504013586581
NTS,,,,,,0.14149194965774267,-0.011634331907659437,-0.007862873016922253,-0.0036575628404843844,0.03002862047568084,,,,,-0.04489184304313939,-0.028742879409211206,,0.04945569547091742,-0.014582178908098464,
SFRP1,0.0052935083536770206,-0.0004251794062009832,0.01120166354295341,,-0.026672441029991518,-0.03781151393226747,-0.05106344953323464,-0.003183813908861669,0.050493198874123034,0.02949975279675358,0.10152519837509547,-0.02857478522282235,-0.016478155320889813,-0.007928060574313516,-0.022089751673025453,-0.007549328764155288,-0.04353321962271341,0.03049307290647704,-0.02879953736503629,0.015774974246818407
CXCL13,,,0.01492296130921739,-0.021336218910533295,,,,,,,-0.03764131159145087,,,,-0.022539568885784834,-0.036833460811248865,,-0.029715036374137166,,-0.031469123073810855
MICA,-0.05351403538848599,0.002679463673941872,-0.019491878242123287,0.05738266531471042,-0.00450062291953764,-0.022583576385662787,0.045620452652582334,0.007168332114380388,-0.05776262340209942,-0.04781456280965762,0.09060341482018174,-0.07350515134258714,-0.057701512922626465,0.045520929738091534,-0.017919443235763114,0.024846630813866972,-0.048719389491978224,0.020467662028280792,0.02108443128005191,-0.06452971732876613
TG,-0.03761205539453207,0.021070293938756965,-0.016393588511232893,,-0.028783789699379187,-0.015676633736204034,0.035411920399657536,-0.018017175074670207,-0.0069202548550204085,,-0.009643572176194031,-0.033553498508583024,-0.05958778198797311,-0.022712569863008552,-0.025569094489914252,0.12772749842733552,,0.05123150892023737,-0.03882920865265361,0.01032576372272618
ADA,0.0009319911972507231,0.07834901056786657,-0.03386697117769739,0.026784752034137136,0.02848038992674268,0.022790131933135012,0.05649852776287882,-0.010073379920755037,0.00016134238392823849,-0.003770046991503858,0.03471395990341184,-0.060672936850429786,0.06849694842919522,0.028161901629219138,0.017698199948280178,0.05640835900151576,-0.03610869223246087,-0.030195658777074,0.050437891374641226,-0.04703404375157131
LAMC3,0.025193370210060573,0.023008247043162396,0.016222940994752997,-0.0449938355496641,-0.05714412323011801,0.0019168523281320228,0.08733249530771578,0.00740109651737274,-0.002890469058414325,-0.07095992566323854,0.04387105509905657,-0.01947136003194734,0.07455448438683958,-0.01004218170453806,0.025047838938568805,0.14766856646805956,0.06914644280905285,-0.04570913196390671,0.03113652951955963,0.041722037587199855
CCL7,,-0.022413208400430044,,,-0.020810633963946813,,,,,,,,,,-0.028840774684067084,,,,-0.020864239526140096,0.11867488134395036
NGF,-0.027183231527985855,-0.028612280471784796,,,0.0599761206905008,0.05119240787183122,,,,0.08047669526266754,-0.01801151248662678,,-0.021764272126662234,0.013569643874140364,0.006219792933202465,0.15868733027350423,,-0.07492008181726363,-0.011995628414682016,0.15255935293761366
TNFSF15,-0.03362904996000793,,,,0.06570693664288368,-0.04308414438691386,,,,,-0.028127998074780298,,-0.02731557610730605,0.010974636887828793,-0.028116516777283322,,,-0.027099596175581695,-0.05512693311966679,-0.017713028276220396
HMGB1,0.02812240178242549,0.014892885237875082,0.005722165055519353,0.04648114565355017,-0.018170182343193238,-0.027101942653980308,0.05639026490899565,-0.003420013797183627,0.033115074406167413,-0.08462602770602168,0.030107587470456918,0.004067204545531146,0.016537382677999417,-0.01795376822460205,-0.030358297409669534,0.0024468038914918495,0.008969040769181882,-0.04346632326436769,-0.016342933245585965,-0.006572073121030596
ITGB3BP,-0.07331051476122839,-0.008130100114476669,0.031045634691723483,0.0022310930158933604,0.036822993202858575,-0.015369733185100794,0.09400458122216689,-0.0073165094447056895,-0.045756379653602214,0.01856580080201524,0.007866886442737617,-0.05296381593653084,0.07081180619329418,0.025051409704796183,0.038371450089306376,0.017111186405471854,-0.012124914984184313,-0.011796850532492565,0.06237076098849098,0.025441835590555555
AANAT,-0.03673249012423634,0.021656329768827972,,,0.03269669783101628,,0.00575540615394409,0.0006162639923555047,-0.0004833957604959868,-0.01464524777154361,,-0.0186411482445636,,-0.011140594545031404,-0.02530149725301692,-0.006318889753689212,0.11974711856042677,,-0.022075235502890873,0.01892692460347439
RELN,0.004292815235250865,-0.009157847393800392,-0.020297701599575356,0.030083924828401942,-0.0027174612230837186,0.019134858244448185,0.016509968609774054,0.06548735752363631,0.047483203363249196,0.04833149709880909,,0.08459084028160989,-0.061963220733221525,,,,-0.04265748196016164,-0.009008771974778486,,-0.021819143031642063
IL15,-0.047803114033185885,0.10762986080472899,-0.020885180956027066,,0.025832072845405347,-0.03065693005407674,0.03181510197182971,0.014189139958444234,-0.015547331832116117,0.03438101105469778,-0.006786057872644346,0.06306106499741208,-0.06288552388464122,-0.055376938454427545,0.011092175913155112,-0.04272521242560008,-0.042478632576591145,-0.011899701205362857,0.03901720583522211,0.06922932204524103
UTS2,,,,,,,0.06683029916687055,,,,,,,,-0.021546076666508245,,,,,
BSG,0.02053051536915264,0.07159125467774452,0.039844604802939804,0.06109417415469178,-0.03155077673343778,0.009182028031481635,0.026358864815298422,0.010978439743785312,0.00514318958117448,0.10812900016677565,0.013008366875125667,-0.06556028798490887,-0.08868083369004343,-0.016202786905961344,0.03120672497728869,-0.02718526343447644,0.01632225967961899,-0.07535225504986888,0.09090359168530453,0.021132014619017835
ADAMTS3,0.004880606099225421,0.03092754067472138,-0.028804723575724483,,0.05648953516181084,0.054818335094000706,0.046954234552455024,-0.04044125199854567,0.018982590502219263,0.01786780247531944,0.004387491151922156,0.03252700380408275,,-0.02134773205504004,0.006130740798446268,0.060411408879014715,0.0006282929763722785,-0.029388063018941653,0.11147876912576295,-0.010813798511900088
CD34,0.004277434350058434,-0.038172899106558376,-0.009840412733192852,0.03191809763306636,-0.025764928092640475,0.02220060639391097,0.022270697184584808,0.04956010729126235,0.009145668643531307,-0.018545299064284943,0.0737813603591103,-0.00025086941422974276,-0.010384085211424079,-0.005096190284773201,-0.009950478724659395,0.11507399129353774,-0.02532006111791424,-0.06316989677283752,0.06348488702428394,-0.006639679945107802
CCL23,,,,,,,0.024082300625862623,,,,,,,,,,,,,
PLAT,0.015186659976760034,0.040617154940559626,0.03886443923771457,-0.04260881407732302,-0.037490229865741055,-0.07847580098735507,0.05638858535727845,-0.015077756739210805,-0.040661116355427754,0.025906776738412057,0.01424627451533489,-0.028640220710162256,-0.07247751500725917,0.025563592842410103,-0.030981675521590358,0.08490940308928628,0.00048575073074256473,-0.03214235940897412,0.028492353732150203,0.04039095255448866
NTF3,,,,,,,,,-0.03929867288575881,,-0.046898164097696024,,,,0.006937590656530224,0.04451538785828276,,0.09250042910015718,,
LTA,,,-0.01205589652017832,,-0.026672439782212804,,,-0.01560513026793052,,,,-0.002781596257334228,,,,,,,-0.0008553959815537648,
CKLF,0.004284651319919702,0.0035975365508379344,0.06395589452890069,0.05447100797078018,0.02980481894915861,-0.05109025800114764,0.07975254586638943,-0.03722413505783598,-0.014296609522418683,-0.029524671932507265,0.010028565949191992,-0.08411211623357094,-0.04537085195871065,-0.04992683088964108,0.02541771878203938,0.08980032813659221,-0.07285858149538253,-0.051976037632000656,0.03395833715027106,-0.008280824898395732
APELA,,,,,,,,,,,0.07502009900690125,,,,,,,,,
CD24,-0.03914678242382038,-0.005967623629360763,0.012815227290622993,-0.03207021531360559,0.007598318865966507,-0.05491481660520799,-0.0006649533670754991,-0.002790728583535769,-0.040271220011507576,-0.04699757133565328,0.008359976374919182,-0.0046345812738779685,0.02006403074422884,0.02280895914271882,-0.029424944467771493,-0.07624121524141182,0.02015485221724692,0.15238132215658678,0.022460250831318467,0.025434361775623898
HSP90AA1,-0.024571492718978245,-0.005861852862030006,0.00358885078022117,-0.09491507185394286,-0.013559558742324767,0.057674121874699946,-0.03687667815481653,0.043930217123786516,0.0161242339841754,0.05616421751354321,-0.03751778308395193,0.1580505319712106,0.042544869979608206,-0.11480130188189344,-0.06603999172291852,-0.11771279835601633,-0.03444192007650969,-0.014871877785837907,-0.09286404917864609,0.0743512813977614
BMP4,-0.016907493343995317,-0.04768255356579716,-0.012779957028111669,0.007750375556013665,0.010254788999917353,-0.06342173535876132,0.04118264174491964,-0.03799098223171501,-0.016688522311863824,0.02163664821573036,-0.005400100629949227,-0.008734197397311853,0.06817968332174508,0.09432692267925151,0.06654973582798956,0.02145960146884111,0.03850579459487744,-0.031498831382688004,-0.0314673253228801,0.07498734916381114
SCGB3A1,,0.05661835767675059,,-0.014683880998897596,,-0.001787188333291875,,,0.036482949934817106,0.005008009625842731,0.025509027110980326,0.124126551000176,-0.038303509273198755,,0.10757295514237007,0.022538908744222073,,0.05266076091815811,0.006866930431265451,-0.047603209844659655
IGFBP4,0.018435069066086072,0.05545950903086259,0.021896299202668272,0.04128841428134082,-0.031219279058779466,-0.0371888883891628,0.06664612100668149,0.015146352905048512,0.03825946416614963,-0.009186973638429853,0.06130830200539469,-0.03466684449494963,-0.07007768953297404,0.08489149525785114,-0.002605698165098836,0.05739584291549724,-0.021551395654593762,-0.14617980319452217,0.009414859710988505,0.02054757423994777
RSPO4,-0.033207104238947426,,-0.019489733634444603,,0.012700484526836076,,,-0.01814971651775268,-0.02053526104033065,,,0.02594404260672041,-0.03030290985101061,,,,,0.0031241232494506155,-0.039184301137369267,0.05513233530799401
LEFTY2,0.002065675298727079,0.03216388314393033,0.01413756309914882,0.04583914057342245,0.003855609634151235,0.06664374555946985,0.09623068852481635,-0.03207268374609476,-0.009698371563566992,-0.0015433044407722892,-0.018819653333104886,-0.034305699928247314,,-0.025048553493943016,-0.024482551746952266,-0.012062025924264315,0.04981268623232119,0.008367791090315966,0.03666741917111438,0.03232830166157311
PF4,,-0.023250103544252408,-0.01096647645281815,,-0.018156868139607495,,,,,,,,,,,0.054858564305968804,,,-0.0013927529371762465,-0.023399572162796173
ANGPTL2,0.04080601039662436,-0.03996019391016634,0.059090551015324774,-0.012347447565442947,0.028914748959010406,-0.06201757125316795,0.057234704128408136,0.03147966231045161,-0.011928647431217401,-0.008549587330301279,-0.04414721303277488,-0.10461778743680115,-0.03719957674235263,0.03233627643458159,0.04579228460631222,0.07374164527251775,-0.07244351909674189,0.020632476127416928,-0.004362717315256458,0.008222534037664942
LRIG2,0.0010814502265537812,-0.0075215673516055275,-0.0007784231592975053,0.051861983190807065,0.08667683904592682,0.016763673460515265,0.048908667063704316,0.040931402521990345,-0.0020752134406149697,0.027844285311199004,-0.004015369888595018,0.0010135525528462402,0.06382197755717786,0.008882060488693883,0.036271841394903234,0.06778709359341539,0.007347306779290965,0.06431974786051568,0.018006184646226924,0.03318110397747087
ICOSLG,-0.02763801652419826,0.00413698704610617,0.009491163635264088,0.049589264272824736,0.01828046584592675,0.02497659763203728,0.004419252823760172,-0.003913663449559682,0.015357894334893577,-0.010125351677469722,0.03498934995636716,-0.033454200116190526,-0.04262824779584754,0.04401801193487,0.03056339605621181,0.07452224869332177,-0.006445955719185589,-0.0168200840968298,-0.0028964377271907316,0.01321937486789003
WIF1,0.05780807337412062,-0.04183478752659341,,-0.009931608929387992,,0.1136139879898864,0.0058171404024406174,0.12308718647919938,-0.0311820582758439,-0.0015567124325076786,,0.21318300207878016,,,,,,-0.01208088452935932,,0.007340170081066649
NPPC,0.03257320890604144,0.10935302694740592,,-0.024984494857164353,0.003267301254813911,0.01638578015841371,-0.01983186353326656,0.042207272324531614,-0.007182909968267537,0.13663679851819066,,-0.07487389070098005,0.06145382755015177,-0.03922540699424766,-0.0033973777655924085,-0.01124284827227449,-0.0009322621503891989,-0.06773300819482878,,0.0019006243081549435
LYZ,0.0757247343527162,-0.00610130418717124,0.03241359214168208,0.0648376115459745,-0.0405114454345693,0.001368444878614446,0.09153651257858003,-0.02011881104863929,-0.017691595793739363,-0.07723273744069178,0.06955951375480193,-0.037901855932000704,-0.03651320500850235,-0.0011989195082185117,0.02682717966605852,0.021807666004663176,-0.03989718872444195,-0.008745243167704508,-0.01324620446078235,0.07085672593232663
EREG,,,,0.04188834722274278,,,,,,-0.03420152259490765,0.040919032610119095,,,,0.018000894593636407,0.004183824108202331,,0.062446420762434535,-0.016571721339252655,-0.026939839279925028
SPTAN1,0.05799282387952829,0.052211356369560785,0.007583599512941113,-0.027286373953789543,-0.013990949795828522,0.09269124892874375,-0.03032671328360223,0.06379223515469745,0.05367608346789158,0.07341981444091115,0.032190655882811496,0.11282860659845151,0.12841213395561543,0.1040211871490613,0.013997540726248757,0.034410545328607677,0.05870657114753953,0.08960346557569562,0.07255351537952197,-0.01573602454993093
PTH2,,,,,,,,,,,,,,,,,,0.030376786596725436,,
LIPC,0.0014392582117413487,0.04478919885870764,0.06037364946975356,,-0.015254382248323931,0.002840161861720547,0.033351755266065514,0.0029165983843428968,,-0.051572492009860124,0.07832508710816602,-0.019354120496445137,0.04773237425666258,-0.07185418126423235,,,0.05437097245010001,,0.04550869844214557,-0.03649023211369409
COL8A1,-0.03835686525660295,0.019031014145807157,-0.04781150417366079,0.07290734767811713,0.03891106849589024,-0.03990348655752275,0.08451952514298668,-0.0069841571525079554,-0.04267320207612103,-0.0006305992834530361,-0.051251130851842845,-0.09935077126355009,0.0661007583765059,-0.00044178297939275726,0.01957515470867509,0.06771042877078892,0.014884104444125627,-0.05944486077684976,-0.031277920647838776,-0.004366136421488719
GSTM2,-0.02581942188833905,0.027196082203801895,-0.009993462889102392,0.051997148102424666,0.0028750708500463835,0.03189098202440034,0.056454639208769086,-0.0023177172558098893,-0.050893042421454114,0.018719160375176604,0.02790887857868502,-0.056054220232147164,0.09074065482668811,0.10487526109342302,0.008971950444614548,-0.018346091674558525,-0.006547334215577887,-0.05485429334824719,0.01097594529646675,-0.02706610423338036
SPX,0.15139838646095247,0.06943435413931529,0.050222302187990765,,-0.029286631610931823,0.08087055600809766,-0.021929962502151065,-0.04819651294925405,-0.05606561567891571,-0.04097540757690462,,0.17466692166539635,,-0.011933179083142923,0.030372790692234444,0.06282242034965349,-0.00929413203303397,0.04826056563854607,0.06556287762177204,-0.02514620734669121
MFGE8,0.011320071063693917,-0.008842534351894443,0.020885296879993968,0.020139268688031956,0.027358473625846584,-0.042261463440089686,0.0846913004424012,0.004916926253413777,-0.050378615682129826,0.02638627750673773,0.08510488194940935,-0.04086703790831412,-0.011299952449191375,0.07122563996726852,0.012683553543547704,0.017499460146079063,0.022797518117049546,-0.11655379479921972,0.06508140747001119,0.0012692358508128712
TGFA,-0.06159615857510963,-0.007117884457786875,0.06883748401249494,0.11142308874813867,0.025799515383900993,-0.022727662922954087,-0.008020585619109689,-0.09682728907086967,0.07003293178120679,-0.05165881968862406,0.02011542179470665,-0.045578933886672925,0.020795615046728524,-0.03920535564795598,0.020360230070076167,0.06507797483716983,-0.04931150806609316,0.02950362152905105,0.01897965205380163,0.12085537874701303
SLIT2,0.07191725276657733,0.009485012271703062,-0.016560967448979277,-0.023345022788469828,0.004661231487234731,-0.00857746718624913,-0.024196229018641602,0.05046376704098315,0.017060712799820937,0.06520321812339323,-0.055102776790844785,0.1309318999934478,-0.019092810340622553,-0.0265783696103679,0.08010191229094034,0.0009434174045951369,0.08282463965383578,0.021814942234176234,-0.03713236262502507,0.07073341901886984
PLTP,0.026653098105659297,0.024132829646341745,-0.019320656223153695,0.04418137618348153,-0.045694661013627215,-0.03150306163662144,0.013784197927391214,-0.0076202759028902,-0.06298447273988181,-0.06538270333166797,0.07401676992403979,-0.012849132615077231,0.006104522074730578,-0.022161854634968312,0.06517613784657639,0.060884066723799,-0.003962938932113526,-0.09604383051592673,-0.020968996252460667,0.011896000188756141
APOD,0.04821578262347472,0.01022941492201199,-0.02274610134342684,-0.03964244766342498,-0.0007534646303909079,-0.015650288921641962,-0.017989309393606455,0.03662810571741413,0.0291667607040739,-0.12291508705931983,0.094084957768557,0.0892986998184222,-0.05774217186231971,0.0160936271162834,0.05856109745288298,0.10317998777889693,-0.04919990341483444,-0.1108402685277478,-7.082526049633713e-05,-0.06771741578699718
B2M,0.0550874722287388,0.008623459578800723,-0.05694188900541089,0.05687506023086617,0.002882448238843311,-0.10791978624932716,0.05507296481855619,0.0280287704560613,-0.039319065049515114,-0.06322004046608148,0.0838531787325846,-0.16495045175556056,-0.11643637366716125,-0.020194817802857094,0.046951880300519465,0.09682263177336724,0.013381344702116008,-0.11016559559244689,-0.04169867921933339,-0.0076479754915394025
OMG,0.024398759326956537,0.0163607892861421,-0.021256039182591162,-0.007659200498569374,0.019488803410419694,0.007143626718720565,-0.039725143464226606,0.04995226537622341,0.012051860657534314,0.010213743386978037,0.010984424982683207,0.12970361609012207,0.047726044156284446,0.009525904042651715,0.0031116797818966932,0.08425720030474733,0.037527593039592265,0.03289753870171885,0.11072326344898437,0.02841863539377831
CXCL3,0.01560339231977316,0.03921132675051588,-0.007791148020370099,-0.055325917947850474,0.03717387717733451,,-0.03332871228070543,-0.02906534002016903,0.005733046075932536,-0.0006938847133507318,0.05881685589522026,0.04962985326950322,,,0.029367696244413467,-0.00359361925760589,-0.024020742265991688,-0.028759288436464792,0.04786971783689597,0.014068170383655335
CXCL10,0.032780160082875286,0.004565528610080394,0.05339088632061436,,0.03138557007861646,0.05809651730266233,0.08146530058432093,0.02674421656047394,0.019741467753916678,-0.04807174970398117,-0.00750437152979472,-0.03180371128917496,-0.07468171027716863,-7.284413263807207e-05,-0.029781799774863053,-0.029004161037996697,0.031166654757047264,-0.030230619600841335,-0.01825738856065221,0.04068681356271184
RSPO3,,-0.03044549274400064,,0.0052353166091801675,-0.021085660106981378,0.008844475740276922,0.008528946162838362,0.044359672442128135,0.009313002275752318,0.009772421000117977,,0.04602309722750389,,,-0.002574577220606627,0.09224064262585994,,0.05264429306587354,0.09698326182136774,0.0013715366762898705
CORT,-0.03723101455976763,0.08066024640052001,-0.002949075278080005,0.09301104580695749,0.03401971537986371,-0.005256374409253941,-0.02267795474542036,0.016196871147869493,-0.03656769274041587,0.012513853081558663,,0.049770167431745095,,,0.06042306208795495,0.013046779127413819,,0.024047392396462825,,
