,UKF243,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RSPO3,,-0.01151856582042667,-0.036037013523759806,-0.017568535936572968,,,-0.03863688355660698,0.03367072726450335,0.03577871226194858,0.0025526959724799275
CORT,-0.029785981918615152,-0.025831268306978628,-0.062370125783983425,-0.006778410559258441,,,0.012178645514189524,0.06166597343218144,,
NCAN,0.10962801324057621,-0.03727393128694464,0.04064073366610972,0.04726040679816202,-0.048582996405699054,-0.04387511317860987,-0.03637333270860083,0.02894535395471561,0.03374271679090631,-0.04060946216489707
PRG4,0.03330315343518121,-0.011368327726870527,-0.031217844495426424,-0.02054052269597687,,,-0.022166811205429772,0.029909472914921388,0.10515432486961107,0.0603766495647848
ZG16B,,0.009000516303383974,-0.03370467981686774,,,,,,-0.020833192653003683,-0.017553394540543783
TGM2,0.04326238718542623,-0.05340646165041341,0.073720272096834,-0.004236751320446117,0.05466413100117742,0.006996702270437724,0.02632407070118917,-0.025445385967739334,0.012640447030460356,0.0391263452734047
VEGFC,-0.00996852878125724,0.007904552629533773,0.05317657301268076,0.04320396121226209,0.04098900814974725,-0.04068863467526407,-0.030099877223941765,0.06856749769086554,0.020722576151359612,0.0930341426355477
WNT6,0.1033906404288672,-0.01572386106470018,0.0207824763668751,-0.018294943517836084,,-0.04551633595084352,0.0027727095683224173,0.03869030442013177,-0.018989248998555038,-0.018137922958760454
NRG4,0.015470519963634667,-0.013835774897679079,0.022381264187100253,0.0037786040392459312,,,,-0.014712178677080499,-0.027078292666820797,-0.009099373946663821
PMCH,,-0.01917081405068788,,,,,-0.021077554870736676,-0.0162481340375146,0.0074735784102970704,-0.020939896060040927
COL9A1,-0.014866787861182717,-0.014450457066542485,0.11571719399115885,-0.027866017012902356,-0.05134450239623833,-0.028455735317684975,-0.021903910015912204,-0.006184686145328564,0.12897478361877657,0.16137523958262764
GDF11,0.03434829172438341,0.018225626153710223,0.11322874093425671,0.0541403918803582,0.0625856567579316,-0.10486823168295668,-0.030738341100705075,-0.047798207460865307,0.07920862894057096,-0.0464971000942677
RAET1E,,,,,,,,,-0.015461718008455479,
IL24,,,,,,,-0.014126918982915397,,,-0.030494391940547646
SORBS1,0.07049813690516869,-0.0060441888290102995,-0.010775667016486913,0.06930822023984816,-0.0015807244895152026,-0.011919561970704828,-0.03779468906676982,-0.03018325167675013,-0.0007207069059156938,-0.027181350830561495
DLL1,0.06410006706260422,0.006661212958041108,0.061408318797572206,0.04480925390541679,0.12386930288373664,0.08661778847883973,0.022728483500762547,0.019257757274980795,0.050155211611821175,0.020101759981178087
TLN1,-0.009079495679602385,0.016925688149742844,0.11190751876146035,0.060624359552811986,0.024949352587151554,-0.049859940103994665,0.02518055608478512,-0.014020845972361305,0.03538907756732764,0.05323914954367159
COL2A1,-0.028217832590462073,,0.08232748506400916,-0.017067942393692654,,,0.009415556062180782,-0.02256736201191021,0.03680762495869872,0.05748408465047191
SHH,,-0.011813559029224315,-0.02265167675713025,-0.016289519563752953,0.057450158362726815,-0.06978439824155067,-0.038905736193872324,-0.018142254981561492,-0.009121641292972892,-0.008594158781752036
PON2,0.14229751142255712,-0.031237680368654146,0.0753863744642826,0.06915865391431922,0.024483852929104058,0.03672819212702198,-0.026741992901123314,-0.07409924596477357,0.050412588715222376,-0.0060498380832823525
ICAM5,-0.005778118838070313,-0.018412270228336424,-0.056306295671296254,-0.021446823112978238,,,-0.04508795211920532,0.00900729634452438,0.025485646950565523,-0.055083290155042174
HPX,0.07154109621851913,-0.018530067757487025,0.021759587574291472,0.035818153125770004,0.000668115439876615,-0.021850316571642426,-0.01084276140811156,-0.004206276032291154,0.008431888126157026,0.09953822329541519
SFRP2,-0.004005287906338355,-0.013454363500544731,0.08023213383086254,-0.03195586867581168,0.01992518761970555,0.026853042646270878,-0.04067400133251553,0.01701240461308286,0.08935036263723922,0.0585030894500488
CFC1,,,,,,,,,,0.016955769163587653
CD70,,-0.022868589808888423,,,,,-0.0540747696214689,-0.031717440024506785,-0.020038343426609508,0.11148757518350076
HP,0.12293912282180182,-0.04234808076184126,0.0618068500892838,0.12713618755817988,0.02426269767186794,0.026006351641165423,0.0007139490483720572,-0.01752581507156511,-0.017533871216928967,0.1261024244831231
CXCL2,0.10740988251133027,-0.022627069296328562,0.014119598750103187,0.01980412266856033,-0.032761898122044025,-0.050821610741920986,0.01608473380693394,-0.06623910894810815,0.010697010679963207,0.045638649752317025
NPPB,,-0.04208265344495802,,0.08941004578756573,,,0.02186305268731128,0.04041231427551817,-0.02746791219506701,
CCK,0.002348289078309211,0.07474551643895246,-0.1220514657551831,-0.0696777451280817,-0.027513882562472405,,-0.03197430574387709,0.07022951574336235,0.012520184877796462,-0.11002967011502296
SEMA6A,0.07682902447103933,-0.0346742863031083,0.0808892631568042,0.048128182924062575,-0.003105440260419298,0.05869182619573703,-0.04930462298821817,0.0023899368239468466,0.024123717319624666,0.07853292562064608
IRAK4,0.04564005371307561,-0.030525319132088235,0.12904642237207029,0.010336305551879213,0.03416361632615158,-0.10765815762856784,0.013896073046620524,-0.0360387149772501,0.0843295086598765,0.07424847614965
GSTP1,0.1117190006008495,-0.03379104307150341,0.0969531936629291,0.09435287138264024,0.04155503316382675,0.026157636680921015,0.03312150026762988,0.017923690259085738,0.04636438383994282,0.006741361616640827
VCAM1,0.07633426021297571,-0.011236140044917027,0.11014572074257542,0.006145265417798684,0.11963705470840963,-0.014925861446370352,0.048394325119225874,-0.012830829083045106,0.16552609787666178,0.05319289193523505
NXPH3,0.0033782297835969464,-0.02889927032738766,0.016468017746802018,0.023476921330744326,0.03297312945235739,-0.0783383105087479,0.022376134242197778,0.009091239948253255,0.0928319702040517,-0.025636246624550107
MTMR4,0.05036426825071944,-0.010191187718001976,0.09448554066657007,0.025825782708593835,0.033582563086343845,-0.02562253486754799,-0.009824458341640334,0.03829378391485579,0.08384470711952319,0.06670936476340712
LAMC2,-0.025175158346698496,-0.026405378491367024,,,,,0.02586880338391622,-0.015771348431845234,0.0666495343808309,-0.02626640340944141
IL10,-0.03994126662309071,0.013972598189013087,0.003883470806148087,0.054820685822994104,0.010860779889561776,-0.07540420471176507,-0.043299312498882914,0.03775738347933706,0.04347776419470766,0.011204157760700982
SEMA4D,-0.03766472860556385,-0.008527151170358443,-0.016964630549614605,-0.023712318064788615,0.004261653721070996,0.03256065066897339,-0.023957024893725344,-0.004514593740166103,0.06525502219177409,-0.02738914701620093
TRH,0.022915383195559393,-0.006285211114698341,0.13107307482443922,0.10410994036113753,-0.010455362863683529,-0.03134499458961982,-0.013769050693843309,0.03079051716521118,0.06491479944657706,0.08194914873649944
SEMA6D,0.0555690613663174,0.009179732694107575,0.06334387490286383,-0.015633043953362097,0.10583076961939128,0.033947822049834785,0.01325265810261188,0.08137623867632099,0.03379444853550044,0.125553843337284
CEL,,,,,,-0.04597656843683582,0.0458993750988072,0.001192737696399512,0.025186318271809227,-0.028062068532120694
PDCD1LG2,0.05837217611343112,-0.003451619733670599,0.06837531354430157,0.02202034484332635,-0.00982535497732175,-0.046328274002342136,0.0559991078234983,0.04587951724712663,0.06084571696797068,0.04186346923798828
SPINT1,-0.024363357989634838,0.01503731537149634,0.03267546935713516,-0.027542025351021775,0.09024017628675932,-0.005765462939315717,0.020882275057069286,-0.02095891480050055,0.07198959004606872,0.02022075375315595
CTHRC1,0.0485851024716402,0.03215760510136137,0.14728372837921283,0.006059799109284012,0.062125259780568425,0.008871100011729052,-0.019154495925079996,-0.010600247419042199,0.031067690104136854,0.06664242344779288
PODXL,0.1296163918139467,0.005266221964724468,0.12354931277671065,0.007782895099251027,0.06391054904752004,0.020327234075511187,-0.06261195235108026,-0.01570125351188184,0.03073580686303312,0.07911390349986348
JAM3,0.0016201845149963468,0.0024024334326452944,0.08249127445327376,0.021966740385713755,0.009489346129000183,-0.11638333841904043,0.029170214621993935,0.004431325625808765,-0.027732920669152273,0.03246495641352977
TGFB2,0.07571884943667045,0.0061415229206097785,0.12166092986456131,0.02722389215426928,0.08055764411732969,-0.05498687888626809,-0.05623356977100894,0.050892391833634795,0.01443778020664914,0.04547194708530849
COL18A1,0.029740891024723427,0.01172228398034299,0.10685814178948475,0.047816786792984615,0.04811359766440409,-0.011288321838769638,0.04822629763461122,-0.10514801450895205,0.01426579112834086,0.005669541187790655
NODAL,,0.029390478397570825,0.096269765976877,-0.028818587853502487,0.005096357056948782,-0.011941508203566827,0.006097832271957812,-0.018035719804809246,0.0194891680147367,0.05052534664779536
INHBB,-0.025238255016792596,0.0057035895258952165,0.0850764287364326,-0.011414135764175161,0.05850941773100108,-0.05509281030754086,-0.017556167496659603,-0.07257730269175043,0.10342107988205146,0.03758530954142677
LCN1,,,0.09664716359403805,,0.09831606822840475,,0.032332779572489034,,0.022728518736263918,-0.01842364099575625
ARF4,0.07944409627019616,-0.012657120948251367,0.0626467810143901,0.026658723861673228,0.027312185649841534,0.04406975182571271,0.02454166341812104,0.10080867688856468,-0.009841148164885589,0.009107904539094644
CXCL14,0.03602095996561333,0.021847522261081144,4.226142142746413e-05,-0.001976688522999196,0.09555818217681479,0.010386027295505784,-0.015712320106871295,-0.07434803946115173,0.010698123216352723,-0.030066251088360935
LIF,0.0931228049459019,-0.019741452650906273,0.06743002524727516,0.06274893918124584,0.12788767505063411,-0.038641376501104926,-0.019263097123064597,-0.01846831495400996,-0.072850993175232,0.09191919337852499
IL17B,-0.030090840491133593,,0.046029047983506155,,-0.04216828666323861,0.0024889269228457,-0.026386076100693483,-0.02243811135277159,-0.026809465959823423,-0.020830458991389866
MMP1,,,,,0.062295831888167015,-0.012268791481556688,-0.027162162929683955,-0.016248132750761805,-0.0014027139463491808,3.1363738642836726e-05
MATN1,-0.023708777860373318,,-0.011688138957383026,-0.01706794026966889,,,-0.02914746371580055,-0.023124882593668857,-0.015159335681184697,0.0862395461745675
ADAM28,0.06981299191690651,-0.07024275835514057,0.0340530975738585,0.0005711172138215101,0.054301400425226284,0.055327584429563995,-0.019151200669963515,0.03251824650447414,0.01729858378977138,0.0705828325081728
TCN2,0.05322255551645049,0.04472774926070772,0.07275431971608064,-0.018395301526698785,-0.0027777896582742464,-0.031701412821627285,-0.07045691218128279,0.018754485899645342,0.06110865360574667,0.015267993484327353
THPO,,-0.023966686181489224,0.039360762274571456,-0.017067942230306183,,-0.04551642780033293,,-0.02005976455580184,-0.01906530920989308,0.007034298027257715
CUBN,0.009022330564647314,-0.026401459340261328,0.07830581935143788,-0.0013510185503227753,0.008378141818580133,0.006651912725177567,-0.0229138169097642,0.03555602781574517,-0.01821314354677128,-0.04865815423079979
TIMP3,0.042543154644509404,0.03967358465841445,0.03992057162293399,0.008184569596819546,0.005230604238313217,0.017458279614171863,0.05951156663136386,-0.07644770328702315,0.018356754447672843,0.03052047613584868
PIGF,-0.030922229811322137,-0.01050195667028982,0.057007530879110424,0.027260943927284904,0.017813541353185906,-0.05853097679419798,0.016215110624027394,0.0065424405305142515,0.05627708679988748,0.047954431259794345
CRH,,-0.013324946900109057,-0.028105575889095694,-0.023344548860004647,,,0.043033523150002743,-0.0006070921315734197,0.03036261159547323,-0.028509733050757012
BDNF,-0.029604904765646044,-0.027556112662495136,-0.038269130239541496,-0.019222886630574417,-0.009664092478375031,0.0103883501993686,0.007808949470677494,-0.016862388070672786,0.007904410500080868,0.05954607902459601
CCL5,0.027720335292334045,0.038815434399819264,0.0789759421284541,0.035012181528180315,0.017167015780296786,-0.0546017496885421,-0.0007441899575136554,0.006989774353569147,0.12901434372526863,0.06260661027303283
GAD1,-0.05104532144844522,-0.03968496021959745,-0.07916963126703085,-0.03689929203862494,0.07027096629944751,0.04536251239909591,0.03628862316046024,-0.011759242541162715,0.036760866843489254,-0.007829593659183209
COL14A1,0.07813958287561039,-0.008256748763402688,0.06327515466051503,0.04064663947162387,0.01541283939337022,-0.07312903465013369,-0.03292770890342008,-0.08292486099429398,0.09299600271147584,0.08324852228461393
HLA-A,0.18508038774751798,0.014312436177920615,0.16328043998047392,0.08266715646480424,-0.03604806124640585,-0.05086582862355102,0.07045002236749276,-0.07461551662625077,-0.049396149127360726,0.13196944675998132
FGF18,,-0.010586570665118925,,,,,-0.025724382248914646,0.05075817468029067,-0.030765906165480836,0.05215899027264193
ADM,-0.15912257080167164,0.007112700974869628,0.1413770117502115,0.05131665615101652,0.06663561153067253,-0.062105325770766814,0.04100802033986288,-0.001520220373887574,-0.032788006123648586,0.08806713492295173
CCL15,,,,,0.0010217768407567445,,,,-0.02668326802886432,
GNAI2,0.04637021270135949,0.02471474700861871,0.09661514205368212,0.02067786702984712,-0.07815340211932943,-0.009350687247950401,-0.0009359205042837118,-0.05250468347301869,0.024747223310121212,0.07065589223721845
HDC,,,0.04726794168327185,,,,,,0.02516711275406566,-0.01898299785169219
COL11A1,,0.08242363203622735,-0.028958679672519957,-0.015895856683364802,0.08826758549289732,0.08793892628915606,0.024717765815634802,-0.005298043157086065,-0.03274708538703961,0.043334772540898805
NUCB2,-0.04189702776238197,0.007603319378708907,0.09306879611102982,0.038843666767909325,0.012407651862342155,0.022720805295894552,-0.02149671071291552,0.009900706429607654,-0.012246808214995006,0.025250699408220504
FGF16,,,,,,,,,,-0.01870527660854606
CXCL1,0.08154320271373494,0.020561427092979687,0.025821458533320223,0.052969750690855896,-0.028638551467319556,-0.03416921559476897,0.024283888667508056,0.014088046694484224,-0.026115771373651214,0.06800331510109718
