,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CXCL8,,-0.06455742689211333,0.053719537086879494,0.0730545955343454,-0.01668193829390397,0.009888517563752574,0.010763311431221617,0.020409230425759803,0.20344371608038717,,0.04341637229828539,-0.0636780505816547,0.02067020215454356,0.01161583940624304,-0.10671872093535983
GRN,-0.07529089188484807,0.03351847054148992,0.1919805205845155,-0.005976942284527677,0.049433018088565366,0.08172508582341054,0.004602781394621831,0.03647323253505263,0.07619986741761475,0.03303296319178215,0.1009194494647224,0.117082013289043,0.08850758546211332,0.08584198473968156,0.037888714850426566
MIA,-0.03351573045495378,0.0002649816290421539,-0.03200768644119747,0.0319815945837897,-0.042313096576526064,-0.0026597989317015667,0.024425524486443095,-0.011612659056814467,,0.019408296610317746,-0.04763175264621816,0.04397871950511951,0.08851363751393032,0.034568285869108095,0.011899920889719815
COL4A4,-0.029654589388106427,-0.003009229011628199,0.022088576656392092,0.06925662556493185,0.03961846064870645,0.0433524422425841,-0.004697957634572157,0.009346565351592777,,,,-0.032577732492458815,0.07311766599661529,0.0725861774114285,-0.04153095736917248
TAC1,0.011634889302767152,0.04556313133466188,-0.02343372133243969,-0.05761403456541053,-0.05580158750383603,-0.009621067008656656,0.02128369185806577,-0.02657549610573907,-0.00963683628828884,,,,,0.14213679916993133,-0.011921111902780022
RARRES2,0.05404944911238108,0.05092378242459599,-0.13793127623386553,0.04135144775615234,-0.03491381286702918,-0.011656716031866406,0.0133355521951778,0.017131442605858107,0.041732392650517744,-0.0700667260551318,0.10064997064510214,-0.06342283582826738,0.059760058586145325,-0.05743189950334735,-0.10152058826518538
FGF7,-0.007340067062043679,0.007978664178404513,,0.0026728566440427947,0.0623912599737671,-0.02822175674669939,0.06173952180008555,0.047710626317564654,-0.02459246982224877,-0.004435394994479241,0.036245017571949346,-0.019378256788786605,0.02411534904988624,0.025110996498069377,0.04548542821991083
HBEGF,-0.025845971688004246,0.01963276216506074,0.2193301959677008,0.003698559523878474,0.025820439666980412,0.01955265720627211,-0.017946615177928418,-0.026222368606009013,0.10186854962956732,0.0447972594168335,-0.08883572283493502,-0.037487690672368096,0.07915664470374446,-0.025848056869953246,0.00540810421513757
CSF3,,-0.04412428735471062,,,0.016920545074011153,-0.03282740780189333,,,,,,,,-0.025790424155872186,-0.04368581535110344
PI3,,-0.0522717982287734,-0.037012482501453885,,-0.026398890144838975,0.01772989119763956,,,,,0.010853053125626367,,,-0.0040187060614996495,-0.09161507542893153
PCSK1N,0.11005937182580966,0.02836474808553284,-0.061366442493102816,-0.09137531326354859,0.021651018583937906,-0.004802572637374285,0.018009186542324074,0.048506608182378716,-0.05125825624769098,0.022800799697308333,0.10813215877353452,0.0001542035627756925,0.06709148866109085,0.009919976394723286,0.0412873705821169
NTS,,,,,,0.0923159119994238,0.0073576871266412425,0.051960674879258574,-0.01891797940154233,,,,,0.032427980826301744,
SFRP1,-0.037257006399921314,0.028774075402747314,0.03036202951180459,0.018579400004865906,-0.022668181151337032,0.0691448050160027,0.012263022902423142,0.06832927975185063,0.04757181796607248,-0.021771178445965683,-0.01568902557078456,0.05161738488406196,-0.022252067839043953,-0.02613686132457461,-0.014354953619268574
CXCL13,,,,0.04631270177694567,,-0.01666403623559491,,,,,,,,,-0.03543513048383832
MICA,-0.026781213370549794,-0.008158432010410461,0.19229053479648908,-0.015835639369082756,0.009613490617261513,0.03976124354279571,0.03912420120031461,0.0025310929559467558,0.055141742918582724,-0.057266168660980304,-0.004784873165465569,-0.03457340044387668,0.008895617634391444,0.05688784768108463,0.0026423478918482977
TG,-0.029654582705330532,0.046877273906409826,-0.05016972808593811,-0.033709447960902646,-0.024462558878426126,0.0043720029901464785,-0.013309965418062161,-0.010074172233886458,,0.03169476822232255,0.10897481082461631,0.09266384514416307,0.02419880988970466,0.09302634080691685,0.01188700711972865
ADA,-0.003416487732742292,-0.041143159706889476,0.13471489625862218,-0.030690604557655727,-0.03770423120480932,0.03339637190527391,0.03988444151554597,-0.016361265873301892,0.06549049213923216,0.04668538800352456,-0.012622998067060631,-0.07809301147787914,0.015332286763084204,0.09068571992945523,-0.012037213667395718
LAMC3,-0.050788183181610415,0.015422094020065285,0.23548426478779802,0.012577315116315884,0.006396728490533283,0.05917807145323832,0.06139679096272671,0.04877938790827868,0.026811961906115563,0.0919406771614071,-0.05955800880695237,0.061841588981259785,0.08840906507362507,0.11443688111339932,0.022351166261827142
CCL7,,,-0.032972518889617795,,-0.0017640188346020448,-0.0220934354155955,,,,,,,,-0.027025864528576568,-0.07397431909129204
NGF,,-0.025421256244035826,0.10563933928096435,,0.0210863610625749,-0.023582442792081337,,,-0.018917991857776578,,,0.021583845409873605,0.15829091489751385,0.01984617914228007,-0.026757192189662164
TNFSF15,,-0.03144926663324446,,,-0.00475603941787045,0.0743608269751515,,,,0.07864914042097296,,-0.046816221483956325,0.07965916622423695,0.02049235393730714,-0.025114712318165106
HMGB1,-0.03637028313511118,0.07299832351195411,-0.07101286934720147,-0.0019983943037772006,0.029991156926690615,0.03643240849118604,-0.03869864515630264,-0.0031222204494052745,0.031911839726271554,-0.015516638387372028,0.01546225331220276,-0.05113989621189878,-0.052799490201832014,-0.10269766019859726,0.04175271872023081
ITGB3BP,-0.024380669288889958,-0.14183547047068948,-0.08119644850157011,0.019479875267490957,-0.03630076776694051,-0.016335193688371066,0.09246063241545971,0.031531955057546475,0.0023170011659286375,0.012783186640380688,-0.0459445998668244,0.036918954896043146,0.11549946190252612,0.0018712367620014301,-0.013558291126767022
AANAT,,0.007961026548604878,0.04221149118860736,,-0.017920129536698942,-0.01473945034986122,0.014507771513322264,0.012628344224845772,0.011433883667720059,,-0.03320110481748159,,-0.01648140682459517,-0.014081776701735363,-0.026674505047807825
RELN,-0.024584435269532644,0.03734900338499331,0.004180214117140025,0.08806516037752778,-0.0022246944850601094,-0.019076432591273094,-0.007944471103980466,-0.01782482066368758,-0.013778259390003133,,,-0.062151560813500775,,,-0.028932145843118165
IL15,0.0420984406341101,0.0221386674902265,0.060154883004990674,0.017100628364900148,-0.00205771972907696,-0.034600765165949676,0.019617486932647588,0.1013026556330899,-0.020020108502814608,0.002399389819751467,-0.06249781293889119,-0.04752408988170701,0.08858479359498225,0.1317597550100446,0.0431258248523865
UTS2,,,,,,,,,,-0.031517100953030695,-0.04853273079474391,,,,
BSG,0.09862035753975248,0.0009033959482061869,-0.013410848868167347,-0.028610234961728678,-0.033243268016675945,0.005736202922225905,-0.021937634110180966,-0.02271288100678582,0.03132882227858092,-0.05960939286167343,0.09619630790212363,-0.0030279961782012977,0.07904746562394639,0.07297318241113034,0.0269771564256824
ADAMTS3,0.012437901651884027,-0.018412073926412087,0.06940037959098316,0.038655888148965166,0.018121122400089455,-0.016334753047782338,-0.019805731466478748,0.015603277957638814,-0.02855964625752321,0.01975227308399485,-0.030081536629963095,,-0.011401185150033986,0.10563745246453206,0.00040042886233960866
CD34,-0.020000674751403186,0.0858321786821316,0.1920161929919984,0.016695915707408495,0.039179450434113645,0.05636332954972538,0.035841525417532195,-0.021726970995816507,-0.04677005353775016,0.08055688420493169,0.054943033223657185,-0.04610046140594933,-0.00613920233522017,0.05489096020693127,0.052731385115195144
CCL23,,,,,,,,,,-0.04578172190785598,,,,,
PLAT,0.02236299658048578,-0.002785754085337779,0.12546751194187605,0.01786503683780993,0.018283339407545996,0.055837868691949136,-0.004534242808971253,-0.02127665042355349,0.05534600135614338,0.016975033998803127,-0.012557239535629797,-0.0108205361465263,0.10997665593988075,0.06360170988833333,0.0026431709254158622
NTF3,,,,,,,,-0.018745603012715235,,,,,,,
LTA,,,,-0.024790033987403953,-0.02266818009088389,,0.030773820700709376,,,,,,,0.029733887859243687,
CKLF,-0.07616966667185196,0.03714094319498045,0.05392091034093654,-0.03319807882243003,0.04428764108566503,-0.014255589415616802,0.040262402464888186,-0.003060121541882296,0.10238700847844552,-0.054203474892574516,0.012059333504269312,-0.09296072933604692,0.04434390030464676,0.051621250706305334,0.022985628370260493
CD24,0.009676930889727136,-0.03712043963749467,0.017698470251588858,0.05444427526656381,0.05231022135824645,0.018980895907332675,0.0652792753571249,0.03269580909318951,0.02993947976678996,0.07293740485190961,-0.06478626119985673,0.03383804518245372,0.0006031234001223102,0.04607639449361629,-0.022507443725267934
HSP90AA1,0.04794176672770998,-0.05425850192396212,-0.04596989612769663,0.06384372911252396,-0.004383144212451088,-0.07990338409067074,0.019134440908571023,-0.009564699991213498,-0.07899313344052583,0.13138120248229013,-0.029430227771860867,-0.028092651196675433,-0.04188007144840908,-0.09853036647118953,-0.02930586768583664
BMP4,0.0011660455492754028,-0.021066369697921795,0.1022189850435302,-0.026278889218581663,-0.028493973556915825,-0.016004738409246908,-0.033418060093198844,0.054786851871679094,-0.028368568726325365,0.1130469332669601,-0.04098077060627985,0.030725380947729357,0.03695085339901359,0.09995518722660728,0.04932957380360229
SCGB3A1,,,-0.02188582711759069,,,-0.017552865787400014,,-0.0097953920390798,-0.031307799687457075,-0.05649832276443889,-0.04485649242586079,-0.04464149748880065,,0.046011633113551616,-0.04272838929861013
IGFBP4,0.0684046469047185,0.018206069746152163,0.284511839410282,0.04868679510795767,0.008080620074170675,0.06315917986529163,0.026108082839062845,0.0010421635507770336,0.08749444297853212,0.055251538742749476,0.02497698388052425,0.058586407755432605,0.07454550937537427,0.1137895527774351,0.024720683882116613
RSPO4,,0.1181754244991462,,-0.023844356042515922,-8.308156122700313e-06,-0.02025886042761836,-0.0251341457356537,-0.009795390606282128,,,,-0.04081812315242913,,-0.05075620479043669,-0.018864233533310324
LEFTY2,-0.029361379591527046,0.06373291987413296,0.23015407872927013,0.02637350694895406,-0.005580815724371253,-0.03144488300255382,-0.028344624671994886,-0.010740765600047678,-0.018917991857776578,0.05044223385177849,-0.026238276521943195,,0.07867059900723525,0.023434784787875303,-0.06870521932933842
PF4,,,0.00023063216182885724,-0.02254990522956197,-0.015431027691344884,,,,,,,,,-0.03848386764106788,0.033036769595851695
ANGPTL2,0.025786245998678986,-0.019254788854255453,0.11931044207000416,0.07227497575476899,0.016066871852777078,0.054242338463289054,-0.017575403249199737,0.034767225110687555,0.061220504726396195,0.12519014367212022,0.018183571996148774,0.047803832106934376,0.05909297330758173,0.08142485872784931,0.011198997765360512
LRIG2,-0.0012714503758588923,0.03163821704309352,0.014299773673679577,0.0776637167848786,0.01224289543284684,0.03770780093719067,-0.014073183641401641,-0.008717988166486746,-0.03180471479064347,0.0017618115031758836,-0.04823461161677243,-0.04292551520335967,0.05260260988172,0.05127828007762928,-0.07666715580659059
ICOSLG,-0.03539820545868676,-0.041012628628090644,0.15478053732641936,0.026990354107773964,-0.059168721796000676,0.026977956354358214,-0.010931033987374867,-0.01858982216085062,-0.0007934613443429556,-0.0686464845028048,-0.05595109898076225,-0.020696080693951208,-0.0022816493665000393,0.022018154360362314,0.07548787926670136
WIF1,,0.049054450457983886,-0.02982693569193073,,,-0.03690202016556216,0.03853431945304827,0.042098509993377484,-0.04333575345659676,,,,,,-0.028079454807334602
NPPC,0.0080960323858514,0.01550462860036536,-0.025192548738407986,,-0.011580109882492317,-0.0353400210631825,-0.03783431142794788,0.09027256138262284,-0.03550155615957764,-0.04044972255821158,-0.05603837011344674,-0.003693493625501652,0.06464322850350325,,0.0024925615173869266
LYZ,0.021951274296856987,-0.02011171870235078,0.12266247624426181,0.03576756052386084,0.00060177868545489,0.09396156781753155,0.10280541732946342,0.03335033869673679,0.09229871046621002,0.13593101369675967,0.07835406450818266,-0.07091426295575837,0.06176653226019278,0.10682620305787745,0.04470062649801197
EREG,,,,,,-0.028509023431213632,,,0.0921487022888214,,,,,-0.012517091384017723,0.09018191620300842
SPTAN1,0.16999732360426253,0.16973842988943016,-0.007262953874840921,0.0008011392944921985,0.05088125427043865,0.06334128073423742,0.01776689893525719,-0.009706619606002087,-0.06600686581004785,0.08222256950027163,0.026138090302406825,0.007277512386518751,0.06909328427776476,0.02509782039360535,0.04969391589441687
LIPC,0.012471775406770016,0.045093805968009874,0.004461402410569063,0.003601778605754782,0.036892767844509386,-0.0011785839710999856,0.022508396581542377,,-0.034854448639177645,-0.042892790172693866,-0.040401676836316305,-0.06475002488497618,-0.05442096234747396,0.08966175376622124,0.020262073916224633
COL8A1,-0.041387582014639684,-0.013377776465065763,0.20949925011987172,-0.0055666230426190694,0.0036988658970421085,0.03143361629313671,0.0416757890097831,0.006566438872106469,0.02740285427236233,0.0895691983388073,-0.007866584218219199,-0.03094494874855709,0.013484363962395185,0.019740499282263062,-0.06150009769009452
GSTM2,0.013150561618446526,-0.02759923019020125,0.020256454098924227,0.06389915536418565,0.055132488369224034,0.03468585571835889,-0.003815335433652814,0.03267416222644173,0.021965224706331977,0.06324621013391635,-0.03183149797113549,-0.10947828453562819,0.12843319491226046,0.03363922241817113,-0.0631597836902352
IL4,,,,,,,,,,,-0.03862014719610152,,,,
SPX,-0.027837399043951324,0.042413303189407815,-0.02847364943496035,0.055640666634635204,-0.010511831373240096,-0.039337546539025006,0.04471102709719977,0.004568084520938566,-0.09349364273061649,-0.03975903695004577,,,-0.04786309589904324,-0.006919203930911502,0.041740931012582846
MFGE8,-0.007999458965564456,-0.025242753931623466,0.17667258868303193,0.007560121192971167,-0.03877577556579718,-0.02364253444798705,0.03806199963399125,-0.0021737541889641733,0.012468249126066196,-0.017898599939083375,-0.007066947186375524,0.0310041522743874,0.06540750633258495,0.07398727193845213,-0.02319664885848028
TGFA,-0.019891237706729247,-0.10058676430331197,-0.08444567092419339,0.015444161022874556,-0.01475258760229491,0.006422664380492548,-0.026336166460846355,-0.032687403028832634,0.0025087573234790807,-0.07997107059970074,-0.05142687949214938,-0.06097517252681873,-0.044120392973006385,0.037015536471291466,-0.054610690774329
SLIT2,-0.03051886583577555,0.027146280405744436,0.1364276611172377,-0.01114405964666949,-0.04662975515042592,-0.03061769337913069,0.004312073521648162,0.07528947048669056,-0.048955451804679896,0.031904499462595846,-0.0009616113548219768,-0.03399154733037962,0.024416374682727365,0.03965393408575214,-0.020657989644377307
PLTP,0.0647755139930765,0.06486673474082447,-0.02840587487937248,-0.03532453114953053,0.06266954695789834,0.11049671177740593,0.05750276455227144,0.027380557361762228,0.12509577410541867,-0.010674679772739074,-0.014259785110738206,0.03292520700214554,0.050678244680566004,0.014097572734073907,0.00029061182133125206
APOD,-0.08418852415093529,0.03404198311569241,-0.18150315926602098,-0.004170944775415454,0.04573950930157437,-0.008262495757485984,0.08211403808464002,-0.02387888189315771,0.0581993322655217,0.013375284984343094,0.04842159844317236,0.10366600399130782,-0.12894372673893142,-0.00029011107789472877,0.03581146210313167
B2M,0.0649897560618048,0.09129320398708402,0.22823004256786172,0.003161472904912968,0.051779239817124185,0.09507916604048125,0.014011003659003032,0.04771561553533577,0.1521016745726779,0.1448489979473716,0.10116280954184927,-0.06425089034444365,0.004184672795446219,0.09068425887507424,0.059792084157685034
OMG,-0.018635258703775897,0.07483121819656816,-0.1117204270414773,0.02304183227472418,0.00828603289490922,-0.026639463251745408,-0.053260021872479406,-0.0016991387664610363,-0.046095631798241124,-0.027788127848290427,-0.015584463006469906,0.014511919568229515,-0.08006265863122537,0.053822759511461815,0.0699328775090155
CXCL3,-0.023880929506257628,-0.009711092822202602,-0.010675265609823383,0.04174498350955249,-0.01550032078717212,-0.03940631348667632,-0.022565017693745793,-0.010478997431499042,0.013853790248825465,-0.041687495502732666,0.02041581762785382,,,-0.009237668869284581,-0.07321187312332693
CXCL10,0.07484459657499663,0.08109629888694891,0.005745321958074795,0.030393682229205268,-0.08453780200766635,0.0007955553561799625,0.06138119916530144,0.055006326589339155,0.02749274578870128,-0.04042915466877769,0.15811866856094156,-0.023136501354885933,-0.05804905306629322,0.05934895369421435,0.05762208458259208
RSPO3,,,-0.03139904579277503,,-0.0015576649258001538,-0.019613899218664514,-0.006262745953195417,-0.025446187081359338,-0.04179659898411619,,,,,0.08161770731520031,0.03792318027450301
CORT,-0.013248667470300327,-0.034817757424273746,0.13509077554690752,-0.04027270277643326,-0.01006399383028801,0.039820479312739236,0.020265691714019523,-0.03442886111279167,-0.03631975426883203,,,,,,
NCAN,-0.059564525469588486,0.12386923098660436,-0.020690570005047027,0.06168184607140131,0.03313540850778355,-0.009961096758116114,0.0120413563902857,-0.050481220064343864,-0.03939261537332584,-0.057620094109821704,-0.09181105059781383,-0.015595286057608546,0.03773459230123984,0.06334372881566652,0.14912297889894308
PRG4,,-0.0475180640152044,0.03616969743641397,,-0.01768639374071636,0.012093345066103812,-0.03212044046253868,,,,,,,0.08078518518036212,-0.007504205565294075
ZG16B,,,0.05895682534282666,0.07519921206907507,-0.020527222977476355,,-0.01717138010280637,,,,,,-0.039953804379245755,-0.021630734331286188,0.08898689615978185
TGM2,-0.0047969133191060834,0.019016245153568714,0.15927866244919153,-0.03581227096439244,0.013783577607306922,0.022696251428210006,0.011127309771725696,0.11628158172329708,0.05621659694158676,0.015672612221792528,0.08111404514633687,0.012408165993150373,-0.018201404813616925,0.08467222247282839,-0.06243659727732004
VEGFC,-0.02965459082013042,0.0026854259463411747,0.07398501339600283,-0.034842572346715235,-0.0037193615086728864,-0.021617571469981285,0.04946684582321805,-0.028951758619539473,-0.021990941380201256,0.06467527771650634,-0.04377864228533105,-0.052603450629128,-0.021920537590924962,0.005168315411389142,-0.05319636976346349
WNT6,,-0.0432417456949431,-0.008488668381187192,-0.025094493980737886,-0.02446255989412455,0.05504895580600587,-0.009507077102071793,,,,-0.04897297256676752,,-0.037996072655386855,0.02152675319699913,0.042854731366363696
NRG4,,0.059864746387035414,-0.015460634993639439,,0.03450757681353105,-0.020003102785438792,0.09462100444988804,0.0015307674142030058,-0.024499209953217537,,,-0.032577696556338895,,-0.027425970920356382,-0.03492919206050556
PMCH,,,0.07402211958527116,,-0.019763850131840014,,0.019162331563150843,,,,,,,0.0028975369293406878,0.023230546698103996
COL9A1,-0.017501359165984203,-0.050202969701458065,0.15586611060660943,0.05220669903155554,-0.022481448419902534,0.040426770920839204,-0.01462044236296251,0.038004745171645454,-0.019191300469513565,0.14433860647936367,0.007980141039146854,0.042232441641576,0.09369044777753274,0.08320044994048297,0.0277675895681411
GDF11,0.037496602359200694,0.06024630989388813,0.014555727407657093,0.04344952053500078,-0.051975674098167966,-0.012378527217199311,0.0889695843401003,0.015951070607999267,0.13693527058149127,-0.004023036583105814,-0.010248203918068745,0.07209537934755594,0.005654899168742913,0.06624551990971472,-0.026717091274167534
RAET1E,,,,,,,,,,,,,,-0.030086095232851124,
IL24,,,,,,,,,,,,,,,-0.03904967474440347
SORBS1,0.010513730473023146,0.07638859949283903,0.08251176659319404,0.024152470394326733,-0.03152075586070753,0.014753596404395056,0.03228396156364169,0.0388700321626965,0.08746795034298886,0.0340164199871322,0.021876456004363914,0.06280626799349852,0.10077658897045423,-0.026262678714259125,0.11409186917827069
DLL1,0.027891562144469167,0.12088709078572135,0.059342295703038006,0.021687056274693813,0.08380009288135332,0.008061405787530318,-0.029917187254580122,0.04869855290874629,0.05279051059963144,0.04194838676544439,0.06660182827232586,0.007977845303541307,0.07792043673464986,0.016559556747303538,0.007445897841426042
TLN1,0.04811779148039593,-0.008831262132086725,0.23108844220227936,0.02275753293563267,0.0014184843999816882,0.06243843907356174,-0.046785165342533935,0.05592943815700078,0.06550131828931556,0.026875278878274577,-0.007245216731023908,-0.047354233762153405,0.015578695192922286,0.08837737089949091,-0.056732234083530314
COL2A1,-0.02785324287955752,0.10022158951419138,0.03256978347961135,,,-0.012542959332112419,,,,,,,,0.07533274085881539,-0.031469327240149066
SHH,,,,,0.045974735123873324,-0.007961066422172943,-0.025945166998857943,0.03870139509391275,,0.06405194233785876,0.0641326334769267,,,-0.0219669842987928,-0.03163877860100591
PON2,-0.03290047640091289,0.06489494397557216,-0.005788628987947694,-0.05218410010151297,0.04701351191991476,-0.0014115522862103355,-0.01939851663421779,0.012174142480444591,-0.0325916964879037,0.05220732158674633,-0.0494125136692003,0.0580105014366501,0.0571288078437056,0.00889959203318125,0.05976116643912602
ICAM5,,0.06936584428341347,0.008052749470900308,-0.03230224956903955,0.002454942238136976,-0.033263856831895144,-0.017421498145981252,-0.025475977403270896,-0.029244295141564007,,,,,0.07665931419332962,0.06415282204861804
HPX,-0.01671216952540866,-0.028963948223979376,0.020688647217094795,,-0.037750856369278774,-0.024274755301601156,-0.03369776920618974,-0.009795391040463173,,0.05425156780485853,-0.07292735447432094,-0.042380526518550496,0.14493120318544545,0.040414998867754674,0.018177961385368424
SFRP2,,-0.0429441696031028,0.052750011236781996,,-0.020931765525980525,,0.042763139345449744,0.007809648595865179,0.0699029777834138,0.07455395581307082,0.07828771650276942,,0.0550423730462256,0.05322803823584628,0.021797210122959494
CFC1,,,,,,,0.03116732260839434,,-0.019990510263507986,,,,,,0.03700262384877508
CD70,,,0.07250568432069553,,-0.03557804572249738,,-0.02592974818360531,,,,,-0.006838930042946636,,0.013491870729866701,-0.04498156321402623
HP,-0.007866431504854273,0.08950605059234752,-0.021438653693559594,,0.027207620471335826,0.02382093396728792,0.04987358134865264,-0.0389648754907107,0.032431734506302046,-0.009288229976579946,-0.04548608209505398,-0.030784470818737322,-0.02264533241405008,-0.019760220750642,-0.037596502963431755
CXCL2,-0.032332397094025016,0.13626034849200513,-0.03829042416409832,-0.009953190623949077,-0.016437350731415928,-0.014756344395338862,0.0007108080622220653,0.027629471176939688,0.11355638054044852,0.10652557873924169,0.029425115232717538,-0.03209426344539067,,0.060388930798612794,-0.03767836404669911
NPPB,,,-0.010070736839185064,,-0.05037911650040456,,-0.01892289725906386,,,,,,,-0.027820593062275134,
CCK,0.06988378069654214,0.08310450362346596,-0.04749079825404072,-0.029194254025369657,-0.050866318765152574,-0.018538609228746932,0.024550343699803027,-0.0006009898720941764,-0.10394976138238492,-0.04289282479304743,,,-0.04972744787492486,-0.0004328696092629237,0.05922012348530159
SEMA6A,0.015105690595187944,0.01597012360430991,-0.03367981688291177,0.01909864837573119,0.03323069285754473,-0.02398883064472547,-0.007453384654523788,-0.0019862791158582827,0.03381719180372987,-0.006650898274975042,-0.030001977872244765,-0.003969445362325168,0.0032379739337611564,-0.024869607167232227,-0.005834697369058614
IRAK4,-0.05565341291435367,0.0413681922032056,0.09039888168390503,0.029592381484310044,0.01032698916564906,0.06290962431757678,-0.011962519365016461,0.005503799264241337,0.05498338022415967,-0.050881428587723876,0.0563748760131301,0.04272747298827627,0.04287640769176086,0.09684148123170036,-0.014291303635127215
GSTP1,0.021646218762023016,0.1870837524013542,-0.042712624685351565,0.051929470399627684,0.009424588842564627,0.04148393654163797,0.03642662114693521,-0.0660632016668628,0.104563789149056,-0.1662752810714966,0.016002016900572884,-0.06331390312607994,-0.06535079843500688,-0.004063153547475428,0.01617893489799983
VCAM1,0.08560550070602538,0.052946546590009934,0.06851403033732137,0.028795742564550864,0.0016152048687032372,-0.004299215623548598,0.010784147786570988,-0.0048840288422563015,0.09712316314845033,-0.03722951166287264,-0.004514652148128155,-0.026066734584930383,0.05442663815411869,0.05932746678782596,-0.07397410945709994
NXPH3,0.03206089995964195,-0.07260073120440201,0.006721134110187441,0.016410452440683617,-0.014289485928398944,-0.03691359788770821,0.005567344933298158,-0.027596707104546512,-0.014414297973508619,-0.013320414816386175,-0.04162266395699074,-0.027004061850491666,0.07648191094434079,-0.011799903613933606,-0.022842646763861104
