,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06064985279534542,,,,,,,,,,-0.024882335274936516,,-0.03491287085601706,
BMP1,0.012174196275892769,0.0658898964246633,0.036503396094883706,0.020661132805016975,0.03586787213410966,-0.05185951859152904,-0.05652462181373842,0.06489826445148061,0.1809946035435316,0.014243844850233932,0.04530760703294053,0.01758468064500665,0.05080813402243972,-0.0729663111181495,0.003495409914814733,0.0030938366768405575,-0.007216757454369211,0.01946312745071126,0.07076689549417675,-0.049556658123349064,-0.023024103134505532,0.12969860195498673
NDP,0.064611054316185,0.05305898680508601,0.012758948050437854,0.037745628621200664,0.04308131242914214,-0.028643149878200155,0.007963222497263962,0.04916391991682423,0.06054673994142896,-0.009160921382216249,0.09260954361928198,-0.04879086552711926,0.05327908784943807,-0.04645345013884106,-0.06925087524725862,0.041157165625102216,0.07189593167000634,-0.019009576994508386,0.08762251943450831,-0.0425386547046936,0.1251055836193596,-0.004610499103067516
TNFSF18,-0.019557912904022253,-0.03236447246876301,-0.023647211922348785,0.0045752107929356335,,,,-0.012399097919355005,0.0064726588465914905,-0.018525844677174767,,,,,0.019849430088302335,,,,0.013545685507937714,,-0.029082058746016652,0.02896686116538936
IL36G,,,,,,,,,,,,,-0.004839574746083171,,,,,,,,,
RTN4,-0.039051153322127614,-0.0529738737338356,-0.02796179741793031,0.04381803242314907,0.018362776852979264,-0.04315891953137759,-0.05653082565258424,-0.04000200332422641,-0.17172773957257478,0.024238395532413685,0.028836817142359687,-0.04022315923746249,-0.025578718666461216,0.03651021935210354,-0.03130456039365363,-0.005050738505228475,-0.0053587715929721245,-0.01827579612783107,-0.05685288214106838,0.05654024167802967,-0.061417620241579096,-0.0016297967379832407
HEBP1,-0.0473371980037266,-0.03861866586484639,0.02590419066870152,-0.017099177015864605,-0.04584876983009934,0.011773329845143888,-0.03434147268847991,0.017772378261253167,0.08580521964555086,-0.061868674550100575,0.06118385445528245,-0.021441395865989286,0.04114858358030791,0.006915697850193266,-0.062052827909519596,0.0194418490557846,0.02162308137174418,-0.006259982160442846,0.032747904784745416,-0.02431218409834064,0.09696842644828144,0.0068543181514296656
WNT7B,-0.017229908697577123,0.021976580877428407,-0.0741384275279193,-0.021169625564853797,-0.011948861798565741,-0.0011053701137423543,-0.04311748533205324,-0.002357673572540115,-0.04583890672131385,0.001207988777505189,,0.05637636738204313,0.01829777067143928,0.025732488513237037,,0.02277107336336127,0.0036661590543068993,-0.019917530576435562,0.0033399406408207385,-0.028986523218812954,0.02456391379884935,0.06957424903181925
PTMA,-0.04407463214004167,-0.12405746540533938,0.04924521415419772,0.03332633495373149,-0.015737972420497622,-0.01777500730888366,-0.05972244152095399,0.07588082712836759,-0.07553724211304665,0.028600189484470406,0.0644109534448809,0.057501433755743764,0.0841717883897455,-0.02276647220070617,-0.03901550264667898,-0.1015496695875574,-0.018879100775868168,-0.021166906190996412,-0.1550380090400997,0.059038060423205335,-0.0014234273402065382,0.08390175041801175
FASLG,-0.017229913568428172,,,,,,,,,,,,,,,,,,,,0.02786048342978286,
