,UKF255,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.05317138217874126,-0.03824667750880724,0.07034720011085693,-0.001877461970701827,0.03850375443081094,0.007161452027887369,0.027786450882433276
RARRES2,0.025312613212944802,0.09451558650852916,-0.007243415154211539,-0.05687607635416674,-0.07795792544096747,0.061834743859258544,0.04519791545265238
SEMA4A,-0.031037224157650742,-0.014981015842077153,0.038803501775362334,0.09504362103521938,0.07070125695045656,0.041516818858243196,-0.04588734527710637
GDF11,-0.002217429588898709,0.0499124975998215,0.015821428005157852,-0.03289756587011682,0.032077897621877426,0.049597389862687545,0.03224104431959903
GPC3,-0.03360585198615299,0.08809269989762536,0.05122193609125567,0.09806387162069787,0.061886819220618984,0.02841350864444268,0.030808866189316178
OSTN,-0.018187398537924497,,,,,,0.021857958195587713
GRN,-0.06474781138738188,0.08226229267014967,0.006060758611991079,-0.051377383433323945,-0.00795364513274896,0.03970390349843746,0.03565705918467044
CALM1,0.017287066633865537,-0.08377037422870366,-0.003920607518316881,0.03318723480825386,0.06731577685911257,0.06384287887256082,-0.025580521928283827
ANGPTL4,0.08968723289148103,0.028481483987483125,-0.005714406550136487,-0.10234310931131978,-0.048715198852800505,-0.02700887241994079,0.086789231403146
BMP8B,0.002409505382887952,0.0631528742058025,0.04009798359885892,0.0014031334193637432,-0.0048529203954594405,0.08392165038033222,0.06519064219926407
TNFSF4,-0.029432828631199538,-0.01354473086761014,0.004806911320699273,0.08613479629598153,0.03653475911350078,0.10429556775847836,0.021541416278624013
RBP4,-0.019713621479693626,-0.015755349152766884,0.082535517956811,0.1047663863746071,0.07854703724477104,-0.04246543778302085,-0.06207563036972201
DKK3,0.021748052299066283,-0.08570809540366262,0.10509214727371385,-0.003811482024962192,0.07259854308073573,-0.003007685247244192,-0.01820513407204777
COL11A1,-0.04767627683939955,0.08998634557484138,0.03267787986704813,-0.055869716199507674,0.01549887269718677,0.004987936446188991,0.0009498470258265962
COL5A1,0.054400703436274865,0.07961038606315667,0.035504339680042234,-0.08246921963027741,-0.03084767697551442,0.05173045301107197,0.06763479094240289
KISS1,,,0.08950917934119593,0.06119539782715515,0.002774137849832302,,
MEGF10,0.016109544931390177,0.0019138763916309192,0.003747948032086741,0.07234785529539184,0.05384333644291027,-0.02160110226338356,-0.019991111708353958
CEACAM1,,,0.05003758605732876,-0.01956087866646515,0.00957608273881721,0.02100882029904311,
EFEMP2,-0.008914314053013518,0.023570087182020204,-0.059770645200821995,-0.027949220510964493,-0.01144292108221448,-0.010156001408719379,-0.0102556293377684
IGF1,-0.02806608033481671,0.00019300036248161287,0.04255413253971425,0.020029048082318476,0.007865282310255368,0.01668633217408625,-0.01890596961458297
COL6A3,-0.01647114311151371,-0.01862359977185159,0.016254446338506534,-0.018821201779305977,-0.032218810946683656,0.03787210902583622,0.047638955719807745
RLN2,-0.01818740012920432,0.14463035939720956,0.017449779260102487,,-0.0075826810464728845,1.3336588999936029e-05,-0.0256018501583488
