,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
POMC,0.05403009711697232,0.17551527109136097,-0.0005137741219009845,-0.03536128448119898,,-0.04985390563654262,0.12035204120693704,0.03821147356563139,0.04061747338193028,-0.03428786282388257,0.02449055369416279,-0.10355087036046076,0.1198312627064276,0.06340646254707971,-0.01094565885954693,0.07526257743424188,0.03762447603937083,,0.004081910861123681,0.06306863991126126
CCL18,,0.0433913425958422,0.07635002331055264,,,,,,,,,-0.25385529390934714,,-0.01400862409362661,-0.025914168297960668,,-0.061528843708879136,,,
CCL17,,,,,,-0.003145053370329184,,,,0.034804458790946846,-0.016050791514490424,,-0.015042763529238324,-0.028737893219442277,-0.03869642467882247,-0.011709998505421633,,,,
VEGFD,,-0.017802478362105908,0.0008315801847230218,-0.034455249824877555,,-0.01760840740498433,0.002756646809629598,,-0.0009298909374382245,0.007397510263678961,-0.026624360341869137,0.06362761818462291,0.0045348444617892844,,0.008868777657422666,-0.03041488270010738,,,,
TNFSF13,,,-0.009796212990890977,,,0.018612860096351855,,0.004438160750914886,,,,,,0.10654532112865055,0.02173079493345985,0.0011208003819628257,0.029248337720335357,,0.0048864367279137875,
WNT5A,0.015735528606564367,-0.1282886119000606,-0.03140937103543713,-0.04842670819356134,0.057270902208838174,-0.002053402861865928,-0.07016761539802605,-0.12904946740759085,-0.12792056740430222,0.009049912668666043,-0.04867271673332853,0.10084498195978829,-0.11631010458074462,0.03732425149332855,-0.0175275646468685,0.09059370638814869,-0.04297374629477067,-0.09485750593795196,-0.30809313462932847,0.022739997562254498
CXCL8,,-0.18601797873665224,-0.04086439627937383,-0.03226185370822787,-0.0938776355891113,0.031210399915814792,-0.12354327136997521,-0.06598410923921727,-0.038133855420009855,-0.09207002171077165,-0.016217338829801517,-0.25148223567437,-0.16018731508514517,-0.12593096812990578,-0.1520772261356777,0.033339448376216434,-0.04580805052272676,0.005064668946709701,-0.4205218482893084,0.08580892300952983
GRN,-0.04443115209240564,-0.10733367430916321,0.021448156215669947,-0.013144066705903158,0.08876501128179878,-0.08384577407876263,-0.12075589587125186,-0.13618514180452057,-0.10986664286133731,0.04626771526355294,-0.03338943373610836,-0.4097442806537744,0.020994126760301622,-0.03377705497710044,-0.036008913072261915,0.08183967374150578,-0.0685917203689446,-0.0555635601066337,0.11426435333741995,-0.024271940049056487
MIA,-0.009603624599868906,-0.053643471016660234,-0.022441846042131283,0.03756594436963895,-0.05859116737983281,0.041636971180836646,-0.0737106968825377,0.01623064152061825,0.002272174315868906,-0.004726969584325599,-0.010819069729285112,,-0.0369617263399187,0.13889674918080078,0.184984980343104,0.061140640826945106,-0.12328956077045718,,-0.17527241763383755,
COL4A4,-0.02406960032949002,-0.0458124024206963,0.016540528118422028,0.009698223549568103,0.004119670953019248,-0.020403996903594592,-0.1141812518939113,0.01803818018952995,-0.028827074320859243,0.033433531476926806,0.00791882208157372,,-0.06288451805722048,0.07779775387882272,0.08942968953378268,-0.04442216026653129,0.048163398195116953,,-0.15384208053246462,
TAC1,0.13592201532610146,0.36405628911934756,0.0644729151737509,0.04014201067763983,0.15209981886157434,0.11020077544610342,0.34155226121177884,0.17106912973321908,0.10352329106375582,0.12712947441533504,0.10064294606400706,0.4222654848344534,0.45769347855097314,,,,0.22095832383263297,0.12818050894580416,0.4300786636123814,0.15788668209811585
RARRES2,0.0924721098072838,0.0341158461158223,-0.023499208465722534,-0.05004017460976646,-0.0038137102938810194,0.031093141817884896,-0.2602585727342594,-0.1155112008388906,-0.1486713363343326,0.11190273144835543,-0.062111044769641494,-0.2114410537764517,-0.24507043582608176,-0.05919602245509677,-0.05883456352391475,-0.03697503915277591,0.0018861446035647552,-0.05199071680430401,-0.34596740825617894,-0.0005726775283764697
FGF7,0.05048264485995531,-0.032494186500275614,,-0.029999457405882404,0.038305809222629154,-0.0017606874772188516,0.12444443539254643,0.011865612260318476,-0.07720501308548666,0.024817177770914613,-0.021597432908964428,0.042341107690933064,-0.04900317117387548,0.11403599113941339,0.015050519280843276,-0.00888398582509921,-0.030506314203431882,0.034959799553340956,0.07046242579756758,-0.01623193043259996
EFNA2,,,,,,,,,,,,,,,-0.023268956556107473,,,,,
HBEGF,-0.029738039227195038,-0.10600353103612821,-0.06098971047041182,-0.07286756185713224,-0.004554013019385741,0.008605049509205988,-0.14999033604891332,-0.06782306785262943,-0.042951407610751745,-0.12060046385929803,-0.0007607384208457387,-0.2943732839081336,-0.10787164441101656,0.025301088970087603,0.03933562459573419,-0.0606613165069232,-0.013452762843013154,0.025171373661819596,-0.35388868817187624,-0.025551742057142984
CSF3,,-0.05696445957494207,,,-0.035563887870242526,0.00193176826813418,-0.012231887000154769,,-0.03049848977918841,,,,,-0.051592369476792126,-0.10561830779400758,,-0.031583772224850516,-0.010480738763692874,-0.17498775530934854,
PI3,,-0.05792163897473795,-0.03338491981238937,,-0.029687424890631253,-0.01785045680247867,-0.07828370737079252,,-0.02305400185395624,,,,,-0.1317746930339233,-0.17388331307983432,0.22479553325000412,-0.11719881438255877,,-0.26694124930177227,
PCSK1N,0.024294231905185558,0.4311510893321669,0.03988671513349052,0.11974778723540024,0.07912278695833652,-0.020012228761324625,0.043013194431412737,0.07575702218681425,0.036518785993732386,-0.04385095709398948,0.18079408693526175,0.6794661434132759,0.4855966429231468,0.09716423085461119,0.09175041755552975,0.027469170530366436,0.0003543095479103907,0.38694349376757375,0.5934109168984673,0.32087877035000056
NTS,,,,,,,-0.12634287809890743,-0.01691430093820412,-0.037486312643582306,0.010623727213850829,-0.0797210243327511,-0.10465898251436077,,0.09336602365047596,0.0721809308899073,,-0.05406110208128118,,,
SFRP1,-0.03024021819297293,0.1745553372965121,0.01031931654973766,0.00021106068609550192,,-0.015754627916043422,0.157065479427115,-0.026772037484502163,0.030639893129254664,0.03779530336507117,0.058293914306088275,-0.2450706201869406,0.04678593615557687,0.05483805829216286,0.09265765257984811,-0.008521624359633455,-0.04803884539582484,-0.17001778864850287,0.02607613307818797,-0.11539301233720729
CXCL13,,,,0.05922035841536499,-0.025823590612311865,,0.0033615646989925935,,,,,,,-0.02937383553383796,-0.04291090526027422,,0.0038930611777998544,,-0.11935689074867506,
MICA,0.03006328941333513,-0.14829726569671647,-0.023863022104634875,-0.033218899207393564,0.014073729083807104,0.023889359281354994,-0.007110668383967542,0.010965995591297363,-0.05486726017167027,0.03916123302401944,-0.03269990534808703,-0.10550986222400256,-0.16157919036599952,0.048660789875558885,0.007876805026176235,0.08516169858970696,-0.002081027414830346,0.05265363990020649,-0.16619170969807445,0.01961904964917669
TG,-0.02406959490531291,-0.03602506491229422,0.03312227605917742,-0.0327111765391807,,-0.02921761935043771,-0.012488894697541678,0.05358162109375388,-0.03680894852534802,-0.004710903204009422,-0.009655886235771993,,-0.030675600086366526,-0.013456890438264044,-0.0452737986083762,,-0.009143742330951036,,-0.008775903459095775,
ADA,0.0073315764782006755,0.05983307219927708,-0.027401868187865584,-0.013628025357290614,0.006106975109699062,0.006032812820563988,-0.018907827715427827,0.030414074882089453,-0.007725558138428884,0.0028994096909586158,-0.03015130090317947,-0.2969014203510279,-0.14387069208595835,-0.02193591491083531,0.010393351664513497,-0.0038595544665937943,0.0049705762089228035,-0.13855497491386096,-0.010145411040138557,0.15973891638037818
LAMC3,0.03678301638454044,0.0867309672168385,-0.0014396500169759944,0.10021767008790662,0.06394497401197745,0.010611913288627019,0.04991947151655021,-0.03265187393169415,-0.08434318929674825,-0.0015865382389927123,-0.06709571728322411,-0.05968911766908321,0.054020433873584434,0.01563339542019385,0.019653646935263513,0.045488123551269674,-0.04058731565225385,-0.03713351660337154,0.018258141990432162,-0.0315519842656187
CCL7,,,-0.020185150420862163,,,-0.02112429210851978,-0.0483660026283372,,,,,,,-0.04307147783368591,,,,,-0.20139269095343582,
NGF,,-0.022256960981698035,-0.03465690089649494,,,-0.018814557444760367,0.016573299991375783,0.01539006364054206,,,,0.1150702401508379,,0.005389286045720803,0.03823109825560384,,-0.05290279022140451,,-0.04116558154133975,
TNFSF15,,-0.0024344867011380895,,,,-0.023522932438728994,-0.003529178123798841,0.010493534379997529,,,,,,0.008438458722017384,,,0.015870131042603243,,-0.13265989624765157,
HMGB1,0.004831293629437522,0.19871815923920713,0.028566264718470506,-0.07659394012131142,0.08778071511459899,-0.006128511396088509,-0.015162392795643817,-0.024044529199978917,-0.12489168026918841,0.04599577909161429,-0.06337029555966106,-0.29824180084671076,-0.007083870893426199,-0.07521188322642113,-0.030148602413443214,-0.09407226484136028,-0.041726752569110355,0.0014892737547765776,0.12022513079339915,-0.15277657011110893
ITGB3BP,-0.007327622901197645,-0.2427193179711127,0.03011193707253373,0.0073278938036498925,0.04680827473543688,-0.0021014215927481184,0.061997876989189994,-0.003155188677110343,-0.09329002940736149,-0.0118072378982827,-0.025907014381804743,0.006932249669536777,-0.26225927156582907,-0.02437631162133372,-0.05829436854568648,0.007673969879879752,-0.10761775480929049,-0.03589232101366221,-0.13608104715108876,0.11645142551584456
AANAT,,0.003766253709148587,0.04437260215271024,,,-0.0214034650306171,-0.007611038520223942,,-0.027510463128535705,-0.033391252133353866,-0.015892634230110746,-0.023384576329955786,-0.04693732213985824,-0.037785839320551316,0.034068898098576876,0.04992628269173594,,,-0.026456869597782037,
RELN,-0.01995433231327079,0.1014241169792515,-0.015692674302410614,-0.03674248824404899,0.01452869398946728,-0.004286524932671635,0.05997507522552317,0.02918415906303186,0.1401757301337025,0.023320448662383506,0.040258906410275117,0.07476329507733867,0.0826258356530018,,,0.03641847895951866,-0.022478598147662076,-0.05322392616453091,0.09870370537153134,-0.03581496101681144
IL15,0.0404554404759955,-0.03697528839705729,-0.04035479604176827,-0.034002679006786954,,0.04037783605114792,-0.03861968723630316,0.0009730189988252419,-0.04308784121848797,-0.026596537755300076,0.007086182133187815,-0.06858578114355765,0.004606751413814536,-0.05028176809830406,0.08937940656894729,-0.022288898478579382,0.03507414245616348,0.056539683747830825,-0.11006707150253092,
UTS2,,,,,,,,,-0.029515106804578774,,,,,0.053303438133812164,,,,,,
BSG,0.05892452503603893,-0.24134529477656233,0.023466427978871385,-0.009531033515199063,0.04605062257839423,-0.03135609448320168,-0.08555026396551747,0.0214256925926027,0.05457798524563924,-0.051240907855000024,0.00827404476378499,0.45042225590672574,-0.32346741381508765,0.052604405608672626,0.008136614469259906,0.07969822581188135,-0.026775684332053826,-0.15471560352283958,-0.19549843238299608,0.16205544248632386
ADAMTS3,0.011353467077131887,-0.1006826375186283,0.003346053017479608,-0.032097923304477326,,0.010080904911723301,0.004009332269498051,0.0482255535993117,-0.11850370135733344,0.014495876650033754,-0.006156736970474292,0.09731761351123126,0.06689452260251494,0.05629776814009771,0.08175989578690411,0.07519736897113306,0.02573030782283905,-0.043644244448799524,-0.024182447319987317,
CD34,-0.012990413588034991,0.15272307552451844,0.014184608428740714,0.011711422965647155,0.07407014994005494,0.007080846884756449,0.08015682489858433,0.02530097692302122,-0.04049915385740981,-0.03506429803376544,0.03348565099674737,-0.025852131771919255,0.09047382859765982,0.029990751838775545,-0.0029096712432245086,0.05507355270564737,0.004435480388627878,-0.07092172964762943,-0.0029807007917017044,0.018991416458279755
CCL23,,,,,,,,,-0.006650757901480797,,,,,,,,,,,
PLAT,-0.007300751440887677,0.00746102618062604,-0.058050200040918126,-0.003761961009025462,0.0023505197770903024,-0.013182746207257269,-0.004577912162707847,-0.15304176203839567,-0.08075751497779857,-0.10009245871473113,0.033071953840680464,-0.036337088299982084,-0.16467992256653008,0.16053201153411387,0.14118004279865673,0.025716879157830975,-0.15137374400318496,-0.0742393854881722,-0.0381154607408793,-0.011962187742572404
NTF3,,,,,,,,,,,0.0009953035168530425,,,0.0375717105929306,0.15584677405875605,,0.03777234967164962,,,
LTA,,,,-0.02405590204606087,,0.018076379900568876,,,,-0.023453254868437683,,,-0.06744756679261546,,,,,,,
CKLF,-0.011033766882541337,-0.005087826126075398,-0.02332649186609272,0.026431206472699288,0.04486206565377581,-0.01408142681172177,-0.04919258606109389,-0.08874761747993934,-0.11864447802078017,-0.029108441005037688,-0.07230936172433172,-0.30504694394705584,-0.30082960605067754,0.06695420841181622,0.10964628976273025,0.05709901199253688,0.003710092885607717,-0.1459874778303998,-0.08140703934315953,0.014686800369402805
CD24,-0.02621188488190145,-0.09971012070275519,0.030752240102818636,-0.06628272705439754,0.02345665797774023,0.04789745945299128,0.07512904702798352,-0.04079487166954586,-0.05318394048066667,0.05397686845336908,-0.2159809462322108,-0.14238495180462332,-0.03409521685820328,0.08668238220558429,0.1112246090676342,0.05960343853220169,-0.0022115242397731734,0.188431401406924,0.06473590448968906,0.06489465107481411
HSP90AA1,-0.06973233866242663,0.14856385625866203,0.030310739198348386,-0.04499454953688844,-0.09781608407039835,0.00909839174019685,0.34241123627998626,0.1957490074144992,0.16267959772034835,0.017745503101282114,0.016516061757837302,0.6500935997910292,0.5223324480943561,-0.10452039098640546,-0.16869190688587168,-0.07025540889763193,0.00553611570246678,0.24770150695452786,0.30712751128650395,0.09164014430724729
BMP4,0.01334362946641112,0.15048742064213105,0.030626383047554703,-0.025500666325939416,-0.039332147063022134,0.003474249377876897,0.004843526624243835,-0.02576204329862288,-0.020227958747108445,0.031137472065936464,-0.02280971208986348,0.07657951600452796,-0.0005810823407255482,0.0068405252986781335,0.018717724401641624,0.06049299791955375,-0.04406975857874093,,-0.01588586763928959,
SCGB3A1,,,-0.020185148402374092,,-0.038014279206266086,,0.04395901961082354,-0.004050963108209251,,,-0.00025587528486148664,0.023404140698436746,0.09617060843411229,-0.03749559559481113,0.04308162052841036,,-0.03359787403228469,,0.066951390288696,
IGFBP4,-0.010636411716431718,-0.04971407995038949,0.009674779250588435,-0.013404367357139917,0.0645320495574162,-0.04460143660180184,-0.06648726555076427,-0.10279280050832933,-0.06287586663540118,-0.041454701866726416,0.0526108259685642,-0.2542125825359449,-0.1303074793543126,-0.058461574310668916,-0.0918202669455769,0.1278021801686418,-0.15931318598166475,-0.14909324141604763,0.09676076823672564,-0.04107874797444411
RSPO4,,-0.03930235184179649,,-0.03888911309327351,,-0.04144218480176958,-0.023021906597367796,,,0.01079976338335239,-0.024284573099467698,,-0.06247454413286808,,,,0.05498286307301358,,-0.1216259926920155,
LEFTY2,-0.023831612120515284,0.016526163473698022,0.00043894983292760216,-0.02435134512360041,0.08097820171648547,-0.0250253505162057,-0.028134617350976002,-0.018354567312678975,-0.05547664508533069,-0.04667184169593724,-0.028276564489164307,-0.04840964141894105,0.020382762995419242,-0.03656280722110682,0.09442857112331014,0.07128606046150342,0.04876924192805801,0.07911177451345716,0.07156945775981956,
PF4,,,-0.020938851277193797,-0.02188211244994366,,-0.0184305286913135,,,,,,,,,-0.019559906837680593,,,,0.048889289125655995,
ANGPTL2,-0.012257687681921524,-0.04094993064821453,-0.015928400157297063,-0.05534987404949168,0.024109927933968475,0.024216242195545197,-0.08704508073089233,-0.14605541990698925,-0.08881184743459031,0.03372223061795189,-0.06280230696328244,-0.35860024806476326,-0.42962755678612824,0.07285270924878853,0.12505743577191292,-0.032086875841360635,-0.033606177299704006,-0.0402579994340563,0.01231690206317894,-0.10863731223303941
LRIG2,0.05843015453524385,-0.09575930825762913,-0.007474249260606355,-0.06708860524210881,0.03635762434917422,-0.023959147487543395,-0.009744119703620822,-0.009632346816364875,-0.01947042160904481,-0.00637769052819568,-0.06621389853358979,0.06935962245362029,-0.10210874188727405,0.07544817075438277,0.024937324923721003,-0.037298808142918305,0.01903469965986891,-0.028854716184689627,-0.05935034826096055,-0.015431819487021336
ICOSLG,-0.02695055098642809,-0.0662903040318134,-0.03228838098682938,-0.04227254621865932,0.14574172111807077,0.06136714242447869,-0.038129536317732776,-0.02300162154344381,-0.06948007316395989,0.01683590640867968,-0.052120619788631334,-0.15832077990741678,-0.12485018578115897,-0.0047538478405055725,0.026780160955317864,0.02565609804299034,0.034031746820845324,-0.056195268301838165,-0.04637361368455013,0.015569118921550478
WIF1,,0.5850332783009259,-0.03767606421902961,,0.022901054997073875,,0.1788510203197296,0.1374970552169201,0.1310500839263246,0.03201213372821296,0.031175591061144,0.3199487999853279,0.36525134785704383,,,,0.07247739275279239,0.12972973592950088,0.0015743940515380672,0.11692869106602165
NPPC,0.06071155143385567,0.006384263702092458,0.026948793803260283,,0.0311171078098936,0.1162158102192081,0.12831799918159423,0.09275664912928049,-0.02404385803532316,0.034024053624343686,0.03970087343005755,0.23810456680336092,-0.3045093639774158,-0.019831237070296923,0.03760947378224461,0.08501551775851499,0.007120087905097125,-0.05351901720469903,0.1446430523369525,0.19237317717317215
LYZ,-0.0648967882435867,-0.04616647985934917,-0.017492295980259653,-0.044270305327294285,-0.014882810085850616,-0.007817468581695613,-0.12732701053161,-0.0744079876454949,-0.0988068691569711,0.04040205072334462,-0.03159526035430167,-0.5114949786198739,-0.06478548705531138,0.04544358825671534,0.0392112986040694,0.10166136852358407,-0.01018581758355534,-0.012556496535720347,0.0363598894879945,-0.029531162225046256
EREG,,,,,-0.04793750188538222,,-0.05112514945475393,,,,,-0.07991980155908948,,0.0018036877176670352,-0.07495038530009339,,0.010061014694892626,,-0.05262511700397562,
SPTAN1,0.05242135432632514,0.2136216921329169,0.011914199063047606,0.0866962239658999,0.0057090898751372444,0.02034305202704566,0.14647719818918667,0.06672246944226422,0.08146749710182442,0.1042830144506911,0.05437773562868282,0.6054507498411229,0.36805704480575596,0.11455821425932959,0.08513992064825235,0.020842065848752225,0.09878941480899486,0.10668115689379566,0.5016764413741036,0.2892169828352958
PTH2,,,,,,,,,,,,,,,,,0.038826439980491546,,,
LIPC,0.033999321248789766,0.03849293760109396,-0.025634657631290716,0.02766738925906458,,-0.0331210327152762,0.018959415797859862,0.007310320962431511,-0.05011808647399452,0.007423421588131736,,-0.06842831861821637,-0.06057828007941845,,,-0.015692031862601038,,,-0.014821043564952995,
COL8A1,0.0052890537383297785,-0.2783944606255452,-0.0024353656193134604,0.044313880405084,-0.044402163061771194,-0.009290873700212674,-0.14539892583149147,-0.1268012827315043,-0.07402398381282166,-0.0012573597022753618,-0.03686271206569879,-0.32075420454494136,-0.26853589230203045,0.07014980134317034,0.03390825156382914,0.0517637035789033,-0.06521530658572353,-0.06754715259757489,-0.27320104840694914,
GSTM2,0.08101413345221743,0.0017278918910360883,0.019582309180502102,0.029454502644942492,-0.040092270697308294,0.04288715908305371,0.053180327287113936,0.042865620216105585,-0.02112119279190283,-0.009815141421295264,0.06343074437008467,-0.0298131173773113,-0.1386776705452499,0.029917636313366847,-0.02016922752821988,0.02723019311576851,-0.007704829550634509,-0.05868259318045028,-0.06465688305777553,
SPX,-0.021773388137666324,0.22800414399209196,0.0445945049681034,-0.00436786611438661,,-0.013386529736953211,0.23368013233494353,0.023538520504610763,0.022780689883106595,0.1247857320330753,-0.0038631377216757747,0.17231135286476218,0.3582930986281828,0.01162935837750422,0.06549737565775963,-0.05594468470194349,0.12568146749319456,-0.06565505247258435,0.14684460958197848,-0.06787176098358322
MFGE8,0.013363375241898219,-0.2041033551419909,-0.04080445182938503,-0.03686697524171299,-0.022630983687212874,-0.008435894268933994,0.13088728003630234,-0.06138404630923079,-0.05370834708301292,-0.0663848402628063,-0.0323492344480013,0.143068200264071,-0.17096328375753392,0.0015755179626710946,-0.0038836816577953064,0.014726912678491445,-0.008253068492804449,-0.08848001156932687,-0.1401673783539636,0.08336831173879777
TGFA,-0.05947094550924356,-0.3069152132008339,-0.012419782458359863,-0.09360881500158359,0.00033033886349535655,0.024404975675247183,-0.07669610913535772,-0.08039194699830916,-0.058995670784849435,-0.09190004610086801,-0.007522815067676906,-0.21427713753203587,-0.1370693277717426,0.04371119880148855,0.08861667214586996,-0.0028996347469832876,0.016778429085997023,-0.10666746064373976,-0.11133313731558829,-0.10970222436911586
SLIT2,-0.024771103506530487,0.4486973935622223,0.031238884193871958,0.07365322183728737,-0.009740819740844097,0.04636591648792415,0.06857534826216856,0.03703569969300851,0.08138126251131625,0.010872630134065885,0.04927953136000224,0.3598071298370754,0.404616510315646,0.05356717213702811,0.03673242905328024,-0.050314269355652544,0.050699766607345535,0.01682963167701217,-0.10358989821926863,0.2404648677315919
PLTP,0.0693183450670481,-0.06054706530857669,0.02178552517127187,0.02000921890252051,0.07922223331552894,-0.05373645555578145,-0.23905867811102416,-0.08955696552012295,-0.0948078766670317,0.06502227136821023,-0.17019715057936266,-0.6474586066477825,-0.10804977473380568,-0.061958818429245166,-0.009604487005625953,0.0772115043899578,-0.056037415684316194,-0.1181211533260804,-0.04085701653017772,-0.04446813245078894
APOD,-0.0939580603928557,0.260791822094146,0.07576765894856091,0.02372746756389987,0.13159222345558894,0.007018009023556452,0.029079632619162955,-0.073405093687724,-0.11455033340624515,0.06941275681175009,-0.05840032721873796,-0.36388636492927984,0.32655927774842464,0.16798797253892647,0.1808639133824725,-0.1415282462673641,-0.03632978327223613,-0.1548596311612173,0.3298629303756961,-0.2759869715235311
B2M,0.028172182692423643,0.14724780228555456,-0.0314603427701779,0.06640211851089718,0.10002682438507245,-0.010716044651814803,-0.12884343217185226,-0.20281342222379142,-0.11599026458250115,0.05326588141897742,-0.22620577795418456,-0.7428301765450385,-0.4975272792374556,0.026943431294321363,0.031134893880647288,0.06298497935082664,-0.026425731311058395,-0.24114170473720284,0.1002795539092528,-0.2966595352116898
OMG,0.022068107989553817,0.3116152715525631,0.07074027454304603,-0.003964517723711257,0.08019410079724157,0.09683304433929106,0.15471296534087675,-0.008194564210293064,-0.002662323777681058,0.05434909862879323,0.045522995464114396,0.0224774935902881,0.37752061586035973,0.051375670342679584,0.1643388568982199,-0.0939410463532358,0.14073144960614029,0.031916548335295156,0.5094524597669263,-0.13047550384988316
CXCL3,-0.019383321117333815,-0.17386110184953601,-0.044403904102215425,-0.03708724464942069,-0.06696190460580241,-0.029193862419679452,-0.14346822498525044,,-0.03611992301658453,-0.1028527574517669,-0.020065063491629717,-0.06741205546045989,-0.048574461927017254,-0.05813804720245738,-0.06237302555933385,0.053537685225898066,-0.06698635666641445,0.01200712253544018,-0.3309423208431094,
CXCL10,0.06699350094327035,0.020581531728319256,0.007214976386763883,-0.02007410883435786,,-0.0384189050386648,0.020101688602929466,-0.03226676720739999,-0.09829730049697409,0.01695325376470212,-0.04344006461609415,-0.08802995797999595,-0.07288771566493432,-0.044476826399497925,-0.03453721066393816,-0.03384167717679363,-0.02314941398551929,,0.0673266319274738,
RSPO3,,,0.02257960235823294,,-0.020539406466158823,0.07484520149750022,0.18918345256507366,0.04806950546175626,0.11984206981403743,0.057917124805042915,0.07269151886566613,0.22173376029229602,0.14716924354718122,0.10958402471150334,0.17230211543700474,,0.008440971491090573,0.06010302658033484,0.2370388927786734,0.09154746581594875
CORT,-0.004391696911005212,0.0673212449618249,-0.047683804204792374,0.02249373394216837,0.09866555181812507,0.0694790620942652,0.13833029512349326,0.026545723952747777,0.13426057733061783,0.010490966851426751,-0.02108239966271026,0.1071679411135453,0.08184340787242878,0.07750460441116479,-0.009204763982508586,,0.05540247552659359,-0.08693071709304039,,0.08960590157601409
NCAN,0.05011789092975521,0.024618783957462396,0.014900974615514097,-0.02882933460081675,0.03995247503504143,-0.007249545685507462,0.30698860778344667,-0.07477306056863836,0.011040100542829017,-0.04311784547566613,0.031488938759843654,0.3390927534368178,-0.3602256648770163,0.15050178091387773,0.18577230885832002,-0.012215374615795825,0.16439345381403309,-0.09464828906587633,0.4148582524778248,0.10580986696881292
