,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
TAC1,-0.04367727976242997,-0.07756163880800399,0.012042718181918774,-0.1027677071473181,-0.06811143807802005,-0.11235581398648961,-0.02026829278750671,,,0.1537320257295291,-0.017362112838599987,-0.03434003143213473
RARRES2,0.04350973897420582,0.0034202732192860643,-0.01936463790820392,0.13561058840166842,-0.020966015632454083,-0.040303830063477965,0.016584478231154106,0.0008234327603395966,0.013273613726799572,-0.03845882712603204,0.0955225626371972,0.02805609917116659
FGF7,,0.020340954378734233,-0.016549768162240464,0.05916723361581932,0.004262885873844767,0.10722945478905359,-0.002213009944996751,-0.02259098897340606,-0.0003750491009698214,0.00940645454221918,0.07805820392372291,-0.04385090697352048
HBEGF,-0.049907729130420624,0.06600277459541698,-0.007087233998706426,0.08153761979632598,0.05722471857680371,0.11292602236236128,-0.03993090390203735,0.07153611805823244,0.06718397506030974,-0.018323971472422856,-0.005603189165137027,0.04095965967328618
CSF3,,,-0.05166481441791418,0.0476600568064142,,,,,,0.055495266340595796,0.16336103649429182,
PI3,0.06816673662072095,,-0.04756883789468493,0.025382888880344224,,,,,-0.03594007537939197,0.002434668854791352,0.06859217816519547,
PCSK1N,0.022791480347086883,-0.004804966259557242,0.045403551835708156,-0.033973364571622824,0.0005272025295426522,-0.14136545567987382,0.017544743185887432,0.008187719084489842,-0.027647075758554875,0.08316015093922902,-0.04451829778165212,0.06109683456854144
NTS,,,2.2402497521361396e-05,-0.0371185636455277,-0.04238070958032343,0.09580804716181206,,,,0.02524210677412843,,
SFRP1,0.00151109602471365,0.021747769205403777,-0.017690656608685115,0.04930536848202878,0.009718141767047007,0.07436958569111858,0.0012707093021472385,0.05449993572971113,0.0015713715928525412,0.008415999359198323,0.041820873983014296,0.08193813897949619
CXCL13,,0.02140071200023737,-0.01753166661921202,,,,,,,0.0171272130271848,-0.003934101253664687,
MICA,-0.008080808011419078,-0.056136237403313416,0.025189778287033514,0.1331321807583426,0.07267012667356869,0.11301674077959147,-0.020471080347351945,0.008827090326337134,0.08162023165610864,0.0033937958306569553,0.018366369957326288,-0.04827376763361881
TG,0.026149835483314877,0.09000035825066874,0.1040111856393652,0.027606355401917606,-0.008633039308041202,,-0.018872412685289667,-0.033764115500674284,,-0.015949548494869282,0.035985542910511946,
ADA,-0.053349807103238285,0.06069446870035597,-0.026165878184899367,0.11296580170713251,-0.03548225710568695,0.14986850669177312,0.05243377571740673,-0.008138657382333419,-0.02825337792487831,-0.007491002252219901,-0.010915219876055907,-0.0010035524509315263
LAMC3,-0.06364262124297446,-0.0321019044640937,0.04969415118843436,0.08056082300671537,-0.015098513487696539,0.12955551134212134,-0.01117256545958568,0.04769115986432009,-0.09760110747807825,-0.008916989897693624,0.0053671285500703795,0.014741607854668047
CCL7,0.027440027216395768,,-0.023243753116184002,,,,,,,,0.08904016906992038,
NGF,-0.0021146111209537173,,-0.02481028721086729,,,-0.041041998807940766,,,,-0.03327020422799707,-0.04681145969314706,
TNFSF15,,,-0.01720959593134575,,,,,0.01875638723844662,,-0.012034278091913351,0.02506490240822508,
HMGB1,0.009325802453740088,0.053175472873055976,0.033995511013454445,0.13103109218292128,-0.06312052526636186,0.06010980337356138,0.0372346554682266,0.05216883972124141,0.03339234445978056,-0.06913662090655906,-0.04625742542040573,0.05847151468390767
ITGB3BP,-0.07008519382884963,0.0007893763806203227,0.010734770647360732,0.1536210025834344,-0.01230830534890551,0.013939929359752419,-0.049204623006555204,-0.06758187902479501,-0.01985309222637363,-0.005285983156330022,-0.02571593061103262,0.01622284903419062
AANAT,-0.008403887600632423,,-0.015506875167027607,-0.027240579415306065,-0.02518407685837107,-0.03858551477012763,0.06619437815810363,,0.010138666996106663,,-0.02522089914531269,
RELN,0.07508284711312592,-0.03245069005361798,-0.03811317833921541,-0.054484987189207836,-0.006079663843468849,-0.0425001158924551,-0.018657690592845277,,0.075587294777697,-0.014536103752299129,-0.02030268099222269,-0.0073954334621585465
IL15,-0.043278551750244316,0.07120991606594533,-0.022340204696526197,0.04106281719288985,-0.04185284417060565,-0.006289727302294259,-0.015630349204753258,0.0020664712686920433,-0.008470182164830014,0.049802627758789075,0.008986342080106678,
UTS2,,,,0.037826072972497425,,,,0.15728005961912514,,,,
BSG,-0.04482641309443561,-0.03138322923565724,0.041100571772461326,0.023613933080477517,0.015666482761365088,-0.07530272437670849,0.03737954806412295,0.03920353471075856,-0.11238447999462715,-0.00813224582350042,0.009999503645890412,-0.07087392726892532
ADAMTS3,-0.042923551323325655,0.02638912973025778,0.06825361508400361,0.15312855933243494,-0.02039051974279451,-0.03187749097662962,0.06900568362873159,0.04636808514950428,-0.05000926007143763,-0.04451906144219934,0.05587787500133934,
CD34,-0.06782138118701299,0.04952741338543074,0.024344928976009077,0.10821561120484949,-0.03511545586054733,0.04686100716086317,0.0686732343103931,0.011066677979261318,-0.09771215784747918,-0.032473354077128126,-0.018039831941768246,-0.042807729303784195
CCL23,,,,0.01829887681812351,,,,0.01975371315194217,,,,
PLAT,-0.002777552843796231,-0.024695520280020117,-0.03086315147982059,0.13286114972351876,0.03962968546655032,0.016449176571558376,0.0024828895487701173,-0.061630549193065765,-0.14645897728669774,-0.029072186111179652,-0.025119295215801286,0.024721330392654596
NTF3,,,,,0.09089918521413036,,,,,-0.040946427897612166,,
LTA,,0.09944842269400303,,,,,0.13585681888929566,,,,,
CKLF,-0.04933935651965098,0.06228768719939791,0.026989929637295487,0.14502928055127218,-0.016217903765117843,0.06742221429450208,-0.02118700528114231,0.0018774034684836064,0.0095971762461973,-0.014661662886699718,-0.04894335165221985,0.01027084881251138
CD24,0.044997811157237354,0.052816890368114336,0.044406936444643,0.101476220151663,0.02446298111256561,0.1333311709755512,-0.012069107418458657,0.04279866100208357,-0.06525915696242346,0.01253299827702638,0.01951521127405488,0.020486711473480496
HSP90AA1,0.010759314132173396,0.0496978525359237,0.02074906513437256,-0.16637145252588467,-0.012788865665633337,-0.10713861669418295,-0.019982331858314814,-0.0005989946048160744,-0.0011914887907843866,0.014180385362281453,0.08562106416342849,0.03386368280783007
BMP4,-0.021014693247499834,-0.011235489249469622,-0.0062716719589374515,0.023457540855400312,0.038321343442492155,-0.024555707532584996,-0.01331867353815036,0.08255643357963774,-0.006279046478370974,0.025757850136989443,0.002009502125152217,
SCGB3A1,-0.01592352348250766,,-0.018466774006356663,,0.032641333787553774,-0.06792130407454773,-0.01090665231867554,0.0052127406159873275,,0.03599002339068842,-0.01974419497592072,
IGFBP4,-0.04067596266162043,0.024127636298092326,-0.05651892067184487,0.10808529976984418,-0.047764247195069935,0.13748559689682013,-0.004039152146804074,0.05055522963838668,-0.07358520908588917,-0.037054184967309334,-0.031347187584080075,0.005882139226587807
RSPO4,,0.004805889386482086,0.013478508552772984,,-0.02124301204039972,,0.07415105406267518,,,0.0709147300733537,-0.03180255479965361,
LEFTY2,0.013322093166690096,0.011005634688282591,0.057568424278188104,0.15311215798798383,-0.02329322251004396,0.014491417513686222,0.016953999331643904,0.09416004178286318,-0.05622345613145588,-0.02288856274988752,-0.05724444543911394,
PF4,0.0037681698731112227,-0.027970781745744664,,,,,,,,,-0.02491274071223976,
ANGPTL2,0.024527914719838975,0.058381222654405714,0.07358281828299076,0.12219366770460095,-0.05599328254024232,0.13497912779018742,-0.002285524047779132,-0.00880951820832337,0.024968686551227248,0.04250297584778008,-0.032675926436034675,-0.11187639575940696
LRIG2,0.0023093102862018033,0.03659869842347463,-0.014936745873044647,0.09827327849369542,0.008585887188647376,-0.03215651736000141,0.014862432649743596,0.07990370717530881,0.01589878731063346,-0.004957312640130289,-0.046972559809468004,0.015584841890793942
ICOSLG,0.012578358822215351,0.05592876321991348,-0.014087989998322448,0.09706519642222163,-0.010219144000778372,0.02819647378658456,0.0380178362610328,-0.03647695678962546,0.03428381368494757,-0.008142167730424463,-0.03485027647445365,-0.05244752952310259
WIF1,0.02899927186712529,,0.011048514334286167,-0.11873401070347357,-0.017358349949727455,-0.08233309975173062,-0.05219697628287857,,,-0.015645713053784,-0.0017338054874239972,0.05048560663616854
NPPC,0.019541628945271516,,-0.03718003602705966,0.07639884008414574,0.00030436220862665,0.0019771859484052946,0.06149178641581027,0.034371181838128165,0.004678199097780526,0.04191711654139315,0.024108987530018815,-0.05704388531994758
LYZ,0.00031453550158191246,-0.02905781177475396,-0.04358689711396703,0.10617077301500974,0.02196455385252963,0.1301334413133246,-0.03568045111994532,0.027163233024043942,0.039432967956932914,-0.04464494630387001,0.06531094689427375,-0.02931475056215787
EREG,,,-0.029993375396515875,,,-0.014070127655489892,,,,-0.0209628498060503,0.008528664581727085,
SPTAN1,-0.021491958798786303,-0.025057776055284305,0.08956136653508529,-0.025148585939009278,0.010075767491605894,-0.13372308871281383,0.01629091048470011,0.050993497510636504,0.05258618341964555,0.0057488089905584,-0.08654738176827217,-0.062174859584566165
PTH2,,,,,,,,,,-0.012010966068890204,,
LIPC,0.06677797338526353,-0.042097521413844596,-0.02063513001005781,0.061824168428561956,,0.1260938598159343,-0.02455381996530238,0.1111764033917501,-0.042897938001009814,,-0.013534288840918457,
COL8A1,0.016094161239979005,0.026782807213506548,-0.0011267150772542348,0.08805817394763618,-0.01309001661474356,0.06681061265937475,0.02473720947364216,0.06663922359581732,-0.05286595886033443,-0.03862370755290721,-0.08602867130014642,
GSTM2,0.018887940222221344,0.0625066733876951,-0.0014330456194286613,0.08249439866331927,0.03397764281270544,-0.029579450132983555,0.012132198305607298,-0.03930261750943384,0.026739141292836957,0.008552086563074454,0.02822092876901455,
SPX,-0.01033741435092837,0.006035372882444309,0.08507418769275543,-0.04715746718967852,-0.052636363848651675,-0.07118799778242182,0.010340904388085114,-0.03439737941403795,0.0621052601750397,0.0001145257036810787,-0.09079265807607444,0.07420006802513647
MFGE8,-0.0370132321432194,0.018388393021963798,-0.026356299807589616,0.02223275443330676,-0.02181313105184904,-0.037914340429680955,-0.04589766001859057,-0.05411466850778949,-0.11643949940748531,-0.047328186117996655,0.01125716792958652,-0.05216105014603323
TGFA,0.008161765681093974,0.06037729055276074,0.04954442618200865,0.0544079464520115,-0.05072633239068695,0.044306567701127196,0.030078055193152174,-0.07068784926352024,0.12622434301045996,0.04973434192416129,0.020102599875991344,0.007424627852378636
SLIT2,0.02827639233667729,0.01692374400554579,-0.03962020551249425,-0.0770510414623,-0.02110246978463871,-0.01965847082190765,-0.03515866638634324,0.029761440518019707,0.011398823886997157,-0.035564144499436866,0.02254838202461122,0.03855641967415471
PLTP,0.039356719280838386,-0.01983660335127142,-0.02156272585734743,0.1179687074063781,0.05040682173855693,0.16594016373881945,0.004277369759103938,-0.0368963083055449,-0.010688596553520276,-0.03539609421640407,-0.07215046651289514,0.04169231048039845
APOD,-0.020564911086923095,-0.01216640111847833,0.053122198930284074,0.04153322311791792,-0.009928871106518791,0.11012787425802059,0.03789884920439096,0.027906510949457716,0.07955716889113809,-0.00828080142166458,-0.039642907009700495,0.11050467761448775
B2M,-0.015453006599129473,0.008649923701595617,-0.0649866246053203,0.16438547250426863,0.009311176436467616,0.16055479281298113,-0.03204384582776067,0.1510735125754937,-0.1294942542901682,-0.013790384601051236,-0.05466984181450415,-0.05422602406991907
OMG,0.028491853679806035,0.021397381493396424,0.023565929152742627,-0.038014573069751284,-0.06000061642918851,-0.03656544130427939,-0.024319679951978188,0.06714947867431269,0.04767289804904987,0.020877448728196232,0.01343363402197201,0.11523453778937277
CXCL3,0.02040346763844343,0.020710756608380964,-0.06524421606302573,-0.014566787105489455,-0.022725532605702033,0.054356770135059004,0.04801859043052468,0.13842201062615392,0.022338177398666836,-0.03928691544743592,0.07926972553445549,
CXCL10,0.05160874338531621,-0.024617444653494445,-0.003536759619609077,0.11918045165608608,-0.03452174734844298,-0.005181019674230244,-0.01788823195946559,0.1179633603986161,-0.0032442917984658033,0.07473896975964353,-0.008058342581179762,
RSPO3,-0.021630083407229547,,0.050028176098181505,-0.044730475814657084,0.008033648456203704,-0.03796994597638865,-0.011763017055854972,,,0.045761195012463646,0.030602260179256168,-0.06421782982573628
CORT,-0.03983179799768959,0.006468833834076801,-0.02504383042572945,-0.04591517036323316,-0.0040226845550700215,0.003195773257886593,-0.019471505319410925,,,-0.02799161682566767,,0.003728649600428185
NCAN,0.044123985107860274,0.04719008336726313,0.06970731820965229,0.06107590556757331,0.007467030857056037,-0.10050485647424097,0.06260168766478844,0.003403102528808471,-0.1090142535903984,0.045730347542024624,-0.07109231366266423,0.02825062344580624
PRG4,-0.023947080037363365,,0.08417965332755127,0.04543924482707857,,,0.011180295812494346,,,0.0183520264972533,-0.018903177301303864,
ZG16B,-0.02208112104404744,-0.0040169439232936605,,-0.04183549683980223,,,,,,,-0.02125312287353659,
TGM2,-0.04527398345356646,-0.010461874048567717,-0.04782328408022648,0.06796284981804838,0.041282620060523245,0.057512109304004785,-0.013332513937610556,0.1140950642689416,-0.06788086061853386,-0.07664217890294668,-0.05779425390654567,0.01600228281059919
VEGFC,-0.03040558219770274,-0.013091336431367747,-0.022743112819159743,-0.011163978765716271,-0.06863853139789289,-0.02389712610871764,-0.014035394310368043,0.04060327444270934,-0.048600104442069074,-0.015644175156473875,0.025687080166900484,
WNT6,-0.02569225568693827,0.04103747809878937,0.052078274509644466,0.12070919037520417,,,-0.01224938340981578,,,-0.02233701020109272,-0.021960852325338003,
NRG4,-0.014666125629646311,,-0.021044585142887783,0.017448786694139518,0.04066997823363235,-0.043242264070491046,0.02475411946027564,,0.040603727659880164,-0.022225300958911696,-0.017181525057112557,
PMCH,-0.01690349905931271,,,,,,,,,-0.01279641066196238,-0.029119364620138085,
COL9A1,-0.020443108716422884,0.012846869110012512,-0.018276079486302693,0.09122423750439308,-0.04499935829442908,-0.04163493339642344,-0.01865769774925569,0.006243890000204188,-0.00318056139881724,-0.00939175194250732,-0.0865918203171199,0.04202196040995753
GDF11,-0.03531194799860527,-0.003891268066645715,0.04645101394225564,0.08698029901380226,-0.014461123057099652,0.0040016348619578285,0.08731258278217195,-0.04092467756960096,-0.017016467102420645,-0.05502972143383013,-0.008633449184445521,0.022671275740345727
IL24,,,,,,,,,,,0.14502961909064796,
SORBS1,-0.019751398528637967,-0.028664729902281926,0.011734918526049255,0.006775427487577894,0.01452298140553629,0.005944447358361907,0.020546708534383194,0.0004912496353486436,0.0640910407849674,-0.02451909066286424,0.034585433031471345,0.1496387725516075
DLL1,-0.04891719901845881,-0.03325697613016975,0.04769033870587278,0.13733454443125287,0.05159738527798016,0.09165243110138198,0.048402180154400606,0.0969336244360084,0.035122217164680634,-0.014114685636957943,-0.054550004450468766,0.03400872754356901
TLN1,-0.01707844378079564,0.009184262590901951,-0.013634814660410593,0.11756820159016143,-0.017972062834256154,0.12105256148213611,-0.00031754555620392317,0.0765808300885846,-0.029068175821273422,-0.07843477503455282,-0.01445853793797034,-0.02892618869347095
COL2A1,0.042938035057916366,,-0.01319602155924373,-0.03576559077367526,,,-0.01142784454038692,,,-0.02695770060377389,-0.029754431322048757,
SHH,,,-0.03345280747037886,-0.02811610009464884,-0.024390769920170582,,-0.010906651365366232,-0.01052121696402659,-0.038118152338313206,0.020621932565116453,-0.024384905625965923,
PON2,0.0229707610514407,-0.021864602006863215,0.07033891044019282,0.14557418585813164,0.021866583323598567,0.025826824030151928,0.024501223402559155,0.02426992610536181,-0.04379214379850688,-0.021045407756240798,-0.0681399551724079,-0.0018736527038679337
ICAM5,0.017471209304319488,0.011742789255215392,0.04348133258988524,-0.06988945948801469,-0.017750066582105546,-0.02849780603792454,0.04361883049133685,,,0.04886730873389219,0.06790170407802984,-0.05196143201477193
HPX,-0.003899423761881559,,-0.027475617437985184,0.08073751984884162,-0.021243012981997007,,-0.027722531003368286,0.08448453440750937,0.01750367863426467,0.01711432253647948,-0.022856025592257707,
SFRP2,-0.021170366905229117,,,0.027451825961841057,-0.02734704148842534,0.18417109830630204,-0.005702102375000773,0.12784395335171736,0.02221847973557141,0.022558751161291603,0.00325353882398911,0.050971653663900086
CFC1,,,,,,-0.04336879435053576,,,,,-0.029222595549587865,
CD70,-0.03867773630717171,,,,,,,,,-0.009637940085237228,0.10801370820023508,
HP,-0.017914198395376335,,-0.042020243532931434,0.09219125972894456,-0.026802867118210307,0.12135851088601546,0.030319429584930807,-0.0562121513423092,-0.04998121001505128,-0.00924615788296386,0.06380909718198517,
CXCL2,-0.06670693690933524,-0.013057520135929226,-0.024725343432467486,0.13134221969059084,-0.018926283803477842,0.04755975516997272,0.04436337762134036,-0.017706811656055838,0.0027471366552406892,-0.03871358052603595,0.028865598814439754,-0.08365581845672385
NPPB,-0.00353477292358503,,,,,,-0.014035395331202521,,,0.020615861547317916,,
CCK,-2.6783171812828878e-05,-0.009040534613111923,0.07706665716217137,-0.14148992677127084,0.033482647357008045,-0.1384593038293085,0.022938585560099724,-0.027513882562472405,-0.013405925926443074,0.09481009390382948,-0.021016280961588963,0.021817896969796344
SEMA6A,0.0440477313099542,0.035728266754473534,0.07788414946821,0.10684198106344243,-0.058925546662549746,0.0765048416171998,0.030070576729628973,0.039956901127256944,0.01689418587318769,-0.0626439968453848,0.010771208604691964,0.18249165903173495
IRAK4,-0.04574886907166603,0.0424060370434541,0.015633516770585415,0.11283707244734015,0.017820950336101815,0.032315417575579305,-0.008091345922532906,0.03425063254792478,0.014958026991579533,0.042800736200010646,0.016745810586116,0.035953294077781965
GSTP1,0.04738335942977145,0.05585405750517861,0.015670277774583578,0.12714219535933685,-0.029360086488128094,0.08325346846001645,-0.021736370930451953,-0.06800972711011316,0.015117475789621228,-0.02825792672969821,0.050293000868497105,0.0713422012505211
VCAM1,0.03466550594752735,0.009460780780344378,0.004646900786233282,0.1504778588663987,-0.026513541990957984,0.011267087329683057,0.058792228978825065,0.08585816150176259,-0.06946040069930529,-0.015288411595022037,0.1445566539678417,-0.0004929052544161988
NXPH3,-0.01290149465661675,0.044696329040535346,-0.008755925651656423,0.0866521578855457,-0.02875115093889671,-0.05218175436544921,0.040269448092267304,0.022278383448622912,-0.0028457925137929936,-0.01387786442016869,-0.024962546323430267,0.060497455104555835
MTMR4,-0.0258649075955915,-0.0017294988971792407,0.019340724748840896,0.04974294026854827,-0.02189612549070065,-0.0702530385530895,-0.020986295051956174,0.0780481916592156,0.000296099195290417,0.03540446019219757,0.04859675773788499,0.06515660789090101
LAMC2,-0.016124017829694047,,,,,,,,-0.009470626208646669,-0.012420912503603334,-0.03180257230687446,
IL10,-0.02399609637456906,0.0008743431020438501,-0.012373142881551285,0.09311470172187421,,0.08859976614961716,-0.01256367424277226,-0.002373400221395324,0.03555128902290424,-0.030930613210950794,-0.05532303758483611,
SEMA4D,-0.04633260245016894,-0.010628542088205373,0.07023461645471184,-0.04633780951390971,-0.008561813760785015,0.075573770860874,0.02340383816520197,0.07518967214887554,0.05725178047366298,0.03555850581224851,-0.0534633387184789,-0.03486279775172583
TRH,0.03721450366619231,,-0.012985885689459326,0.018313244626059908,,0.061980416007849426,-0.0445496323578844,0.08108865518419026,-0.011755815195367893,0.007350591338993295,-0.0005378890027464884,
SEMA6D,-0.04936232989061239,0.009967732582220319,0.07561327688927995,0.10966073909279168,0.016545906453725615,-0.03232279809553852,0.0015973381965824155,-0.0527527543414645,-0.007197271048079292,0.03830799543301842,-0.04377738635676196,-0.010819279728196445
CEL,,,-0.02561979976909932,,,,,,-0.03648367237777796,0.04497936163080077,0.01029961606214922,
PDCD1LG2,-0.037115066676562364,-0.017361665993950032,0.06326877166925181,0.014400902987912812,-0.03178998818729714,-0.029345064681288485,-0.021491657101224648,0.006120569555112572,-0.00014300755553614848,0.028671855233206013,0.018242657664936993,
SPINT1,-0.03138364888461371,0.014159507627566051,0.012134042492808417,0.05816591683604463,0.00038412286162689313,0.011441974525580307,-0.0184407690616055,0.033714397328409876,-0.02168723624648257,0.006032692336735367,0.013608375701897641,
CTHRC1,-0.01689758553389172,-0.031919424380408304,-0.0048063888415690445,0.08877966774503573,-0.0200568449252277,0.018173950273516055,-0.04823471212525631,0.07801678942633404,-0.027170686890091826,-0.0023678379218412702,-0.07749545651787,0.03134514277853906
PODXL,-0.02856392137209068,0.0034007663987599087,-0.05435091033323968,0.14437756146493794,-0.004506309130839363,0.03401151501262583,-0.013286991171203083,-0.011201251066324735,-0.06129721696736989,-0.0008111989509908057,-0.008853541406101869,0.08370160393422775
JAM3,-0.05938633572672249,0.06560473984583685,0.0001850059052776468,0.13399860433020425,-0.013829513802106203,0.13492065953604965,0.05298688181744906,0.04424334369220848,0.04406446029383025,-0.045945290049801905,0.0009224824619570522,0.03368250923726968
TGFB2,0.04099694628518479,0.009060898222724966,-0.014025185143502988,0.15453720593403986,-0.00013797964837034246,0.017952023028129812,0.029356140170098848,0.10820649456761308,-0.0765254948404244,0.029964880979787327,-0.013467422839446496,-0.012854223881685615
COL18A1,-0.042281617741725765,-0.01610353558603303,0.03982597623685602,0.07049985057104596,-0.030760328272497032,0.11254076094740025,0.017269120429889272,0.05845832320886548,-0.07152047508446208,-0.06099941190440318,-0.0785794604052374,-0.0061613383701044
NODAL,-0.012563501647558897,0.027941377902843297,0.014431310640460823,0.06006324488290932,,,-0.019295491762675074,-0.010240048017843402,-0.04689604017340199,-0.014204245033525732,-0.0211477673902403,
INHBB,0.005756451479790581,0.028753719637747043,0.03184338393926531,0.12017682201300078,-0.00037283702776492154,-0.003935986084563844,-0.030638952594233743,0.08452477575175821,-0.04638321321151071,-0.06360783537517894,-0.08688707990939486,0.05050124193388221
LCN1,-0.016124021457663708,,,0.018632803422450977,,,,0.05672366160687203,,,-0.02230679114266657,
ARF4,0.0012773274766531724,0.027675283435132682,-0.031470955010205054,0.0884706948579489,0.02713307048819008,0.0010037351546454058,-0.004505480132580396,0.07446113944655937,-0.00435838751773232,0.03625711368321189,0.05562624970756184,0.04687554025519011
CXCL14,-0.037805834987902506,-0.05116880042276358,-0.007800688274299003,-0.027872332446115634,0.03583602750045731,0.010421843011945318,-0.015122673919374836,0.07745380632964032,-0.07519185974427774,0.006806795514697432,-0.05551570714049942,-0.019232490428778216
LIF,-0.0025160446478158455,-0.0016376155199450538,-0.06997322915915302,0.008358268087643455,-0.02518407685837107,0.16019169734182268,0.005999414935203955,0.05647609473635409,-0.05954793534815811,0.006692056524664154,0.034745382984652656,
IL17B,,,,0.10349540778295373,,,,-0.004939581474389583,,-0.017671400708904172,0.052812839092801885,
MMP1,0.008119116333823843,,-0.01298588285662582,,,,,-0.017071660848815506,,-0.012796409648564957,0.07313570087586804,
MATN1,0.11017031540220848,,,0.028304202998799703,,,-0.01142784311824635,,-0.03816705199269032,-0.018212275544688773,-0.022984054032175485,
ADAM28,0.012239757947147802,0.01874520045150013,-0.02669536749006674,0.06815151345270844,-0.0295956508618104,0.05891215577134889,0.05455423832979071,0.04336111002235182,0.00967795058550587,0.059123006857594376,-0.020326316424971423,-0.037896022755785415
TCN2,-0.035941746656703875,0.03276535996304296,0.008483709330766621,0.10029712643732659,-0.015526990321771112,0.0310194253011665,-0.037197109456152545,-0.02392503530059918,-0.018447459714563328,0.0012530391383241944,-0.01953546692243499,0.019618019626532635
THPO,-0.027585868402708172,,,0.0022670032296421227,-0.014981578840840363,-0.058573356730437495,-0.011427844430991475,,,-0.015798305482072627,-0.03444369468661657,
CUBN,-0.0562799953435307,-0.0071387220786794,-0.032614281770155885,0.04635430793061309,0.06833025051455834,0.05773881956912567,0.03308465366595304,0.01730033192824156,-0.06853653309366588,0.04457988997107522,-0.05519343756300901,
