,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
FGF7,0.05406735358336916,0.034484258484123016,0.028375183685150247,0.04031828798557557,0.08035934223412114,0.08691332351964383,-0.010526764545402108,-0.01418159219334668,0.06892896697152301,0.046258495895879305,-0.0028220726909900427,0.1503287324748774,-0.0008402689233187895
HBEGF,-0.03102623358996569,0.006383377747012904,0.007555361136987964,0.02905470268747625,-0.005845645884340083,0.048814376739367324,-0.022579820078352682,-0.04870903518945938,0.048535447585498465,-0.006812631978446788,0.010058128826617012,0.03424858005674359,0.06659067348605488
CSF3,-0.030228047142632976,,-0.03601854550350934,0.07150051861468176,-0.05401962246266916,,,,,,,0.04407424433463138,0.01786606584720095
PI3,-0.035809629476562535,,-0.07086266992588973,0.05095177455379258,-0.0020779701344389796,,,,,,,0.03795406689620569,0.054357556301921905
PCSK1N,-0.05305758652855681,-0.060209509979786545,-0.02136639835411442,-0.04887820796948457,0.03007874333390581,-0.003198600379978163,0.009281513595183352,-0.026011554414662783,-0.08539005173237132,0.08309740647182678,-0.07242504717652248,0.01753848678572073,-0.06356210698821871
NTS,,,,,0.009698685057009503,-0.014971927708297948,0.015031477702278013,-0.003000245633521358,,,,-0.012594631990123447,
SFRP1,0.010533155019656425,-0.02165714346612074,,-0.018951292776383702,-0.030455421269919795,0.07926721797152722,-0.03726532498288647,-0.02585776705346204,-0.010638015884389502,0.11118484679969261,0.014114127816155937,-0.022251653847229262,-0.013679996818337233
CXCL13,,0.0044791335727919,-0.02615372585042425,,0.018363741070847234,,,,,,,,-0.03025152200609001
MICA,0.05764438272417699,0.01916545303813744,0.032075470948681996,0.03787618715669657,-0.0366933675301819,-0.008767900493522891,-0.034219447721367945,0.03399489455358967,0.06538791769380708,-0.03746013423593209,0.10507407081727307,0.005716207981819308,0.051609138524227154
TG,-0.0001208639739315888,0.009129625551823936,,0.014916379831342154,-0.008886492443826007,-0.017281551374270215,-0.02245941565799481,-0.018713153537648106,0.022386822632554006,0.16000083470974533,0.07905344372621789,-0.010646986611396446,-0.002861480255517746
ADA,-0.03563490277876981,-0.009986797477975366,0.024156730401190964,0.011291247291391868,0.037800903216700994,0.0647250890541596,0.05231066167405662,-0.010342105872441316,0.02359727476825367,0.03750094813403233,0.04148899357652641,0.024241853444124686,0.058828677273831814
LAMC3,0.03919564265987521,-0.018826898849465326,-0.049100921070270975,-0.057106339544467324,-0.01688909083474148,0.06570422541620725,-0.013528395249653762,0.018127467371425208,-0.05981925200324108,0.029571003982258547,0.08787960542679153,-0.06783457427763925,0.008789175918646237
CCL7,,,,0.029659405725960073,-0.030668730086932,,,,,,,0.07655323695994312,0.005887731010611879
NGF,-0.017415237236406752,,,0.07076643579783988,6.601605387853235e-05,-0.016491235217329196,,,,0.07750618666231145,-0.029232196619992254,0.055490414711537914,0.04213881698507636
TNFSF15,-0.021544821942364088,,,0.044642613971989854,0.05467176815424106,-0.02002397497775775,,,,-0.003755047410425565,0.06956857496255824,0.017666216900670526,0.05499640937440782
HMGB1,-0.02550510866068719,-0.016698114693688326,0.038213718623963444,-0.07468364540481597,0.010335676412979866,0.05337366989110193,0.014355076470846152,0.009552469031406064,-0.02912977710411404,-0.012983123779648437,-0.05537705307277426,-0.019805005951081516,-0.02903257073052555
ITGB3BP,0.10388596425083178,-0.04050163525486692,0.0677004651544492,0.11420930576464211,0.00775840438685197,0.09233253806937974,0.023130112299217773,-0.02649694252159947,0.04332010971506149,0.043266349941901705,0.03829412692628865,0.06694898507392162,0.0540995754022245
AANAT,0.12653798273888633,,,-0.022861870140059463,0.0009503635911128108,,-0.020197883754468383,0.03283699418366179,0.04844180802203797,,-0.020488065021398733,-0.026742107724524514,-0.02277243981995095
RELN,-0.030027635303342955,0.003946203977433824,0.0003244115053924783,-0.03235353198961381,0.05164342877973635,0.03616282157639636,-0.010320199845462697,-0.02915917650696749,0.017811642998453635,0.11004413940522934,,,0.02087623725450637
IL15,0.009748033595358424,0.035578758783726606,,0.024957327203464493,-0.0036889484002095396,-0.014248248608231776,-0.0011477356559836715,0.04323529343123572,0.05089356606528123,0.06629399708101379,-0.013456703082206015,0.00966275281481114,0.031567880473524254
BSG,0.04237190927376643,-0.01702395829091437,0.04439261877896023,0.07620698722589005,0.010364376173772245,-0.014946503869819586,-0.006274662253979705,0.003464732508131488,0.08764779921139079,-0.009323415031544564,0.06610640770805934,0.11283281748298267,0.058584292150903286
ADAMTS3,0.03242203785259214,0.009170901472202588,,0.0005771202125380454,0.0065493236917274445,0.009211350528016372,0.02037056914389387,0.011568463127350558,0.06612737509947907,,-0.024532372091646684,0.041956003835486554,0.028236986720209745
CD34,0.014622693087912954,-0.03338687550287623,-0.03102946619350664,-0.003438508828624938,-0.012161715936170483,0.08129438932323702,-0.01081516364953897,0.003994181344626146,-0.029657120548990907,-0.0019403061229768062,0.07071009325029579,-0.04140975281147022,0.0026288985113548558
PLAT,-0.03452496028422138,-0.031918446918063115,0.08783480937602431,-0.03186082452075064,-0.05412297748547095,0.07839995658817168,0.00864016021643948,0.06179437793634864,-0.05976733053887023,0.05903397888954776,0.050960893360458906,-0.03258463146265236,0.017427429852903416
NTF3,,,,,,,,-0.0008596852316072978,,,,,
LTA,,0.07302314572580895,,0.03091202031541882,,,-0.019452667004237506,,-0.008235779050686506,,,-0.035990846864852405,
CKLF,0.0030575275715697373,-0.01904660543954625,-0.011749846534846207,0.029712597485182173,-0.013091240759802513,0.0535485936112929,0.031143246557237297,0.010856593569668827,0.02308920918946652,-0.03216917308507617,0.10749928643016642,-0.04030525644582647,-0.025255468252952083
CD24,-0.012641256082756182,-0.061893689126328644,0.025308120060829803,0.01775459196464495,0.013116992183681548,0.11542882989077356,-0.0030031228285200173,0.07588193472021987,0.037896087965289656,-0.011374842235315642,0.03872880334207563,0.029026983497839526,0.03594106032378165
HSP90AA1,0.05260760803958981,-0.048336789526021884,-0.056126860592476346,-0.02530661081392555,-0.03755899466992053,-0.04452241372642403,-0.04017028152184374,-0.04034199766876072,-0.07505203822526124,-0.14086641374234515,-0.12102925819282144,0.001604605827576421,-0.05904058830069499
BMP4,-0.022307055307324943,-0.024903716698216984,0.03559107025138041,0.0027151906265356312,0.012590111436667582,0.06020126242476221,-0.016957602293601,-0.00866823679064288,-0.032194232297856756,0.00756362681677281,0.04535536258863213,-0.02988315817393069,0.03157967855037027
SCGB3A1,,,0.01803502042230119,,-0.031791549307665805,0.18793333271483148,,-0.018195308848520744,-0.02636383400596228,-0.023859136669974582,,-0.005109256450096556,-0.023819716497440167
IGFBP4,0.04530143984076621,-0.021005146518477374,0.036333880553252235,-0.04946127789676901,-0.0241213522629995,0.015253089112046205,-0.014679665654433195,-0.03154080408669765,0.0066392737110422175,0.011677834910092206,0.005852739294380361,-0.02818186560095694,0.03603210928970256
RSPO4,0.0874685779338109,0.014195486511882687,,-0.03765939077417492,0.022848764100071396,,-0.010626429530934293,-0.018195306187045217,0.08384929068412253,-0.01329921658161904,,-0.002510580339701067,-0.0287151445760569
LEFTY2,0.08070649783445838,0.09129637216951704,-0.016700428939796747,-0.012433917952898506,-0.007820959817268896,0.09247075825282057,0.04994910262086423,-0.019951375767579178,-0.016395183272322318,,0.07786077589397254,0.004501102143925654,0.025809538845044635
PF4,,-0.02136987019267029,,0.04321467584947935,,,,,,,,-0.02404046961247548,-0.02249419758394931
ANGPTL2,0.009542988556223896,-0.0010051450527278384,0.06938855824520278,-0.040032270517123034,0.01015928957449083,0.0627076123054987,0.030417477942628692,0.015175860731668293,0.14409470488048237,0.012084048020735254,0.024307894995891064,0.025470760314202454,0.04829024767576687
LRIG2,0.028121623487727978,0.013643290488171709,-0.012648706257215155,0.029105954853948693,0.016832914376609106,0.0845116894972628,0.03538637151134914,-0.014086886196422569,0.042441206299193276,-0.023185803318752824,0.11533938862722876,0.09676997845671523,0.05783366788334369
ICOSLG,0.03543359762681069,0.03085942655442792,-0.02739815423514635,0.025487456811392795,0.008923159002189814,0.07044882307053212,0.09174892377065344,0.0072903191719196105,0.026210503515376238,2.508356193408793e-05,-0.03690438647606192,-0.0045108991745677314,0.04231622967092897
WIF1,-0.011518197680915726,,-0.0011179988315262036,,-0.0007929328012188122,-0.0752563811367466,0.013844742709794071,-0.0005393182900844961,-0.02294249345547761,,,,0.02036339306603089
NPPC,0.014890688299358554,,-0.005756499282689204,-0.011944357999522398,0.01478388641867958,-0.03489388487735541,0.008708143779837444,-0.025287022822128413,0.11590741514095732,0.07565082183553669,-0.024532324975757042,,0.020676530528695034
LYZ,0.021588549551980297,0.07050903875012236,0.04037970531328452,-0.03072629266454281,0.03963901241994637,-0.022954967814186333,0.025635321417238493,0.014035163851657637,0.0031851205849811547,-0.0553555611237113,0.05401668320194509,-0.027121489798464068,0.038462534204593356
EREG,,,0.01912319523393448,,0.030512103549139285,,,,,,,-0.015315772923240932,-0.025897484938034804
SPTAN1,-0.02257078056067703,0.02949074339532933,-0.0006688235716824658,-0.0996743803607876,0.01892582247809528,0.03719257373090204,0.013002276589496927,-0.011700521418725093,-0.053194385175871634,-0.019507680058056753,0.04069981389893555,-0.04589239111857911,0.01724402533498098
LIPC,0.024836235539222994,-0.00011995158658644434,,-0.03537785810653267,-0.03552449133557545,-0.022095380149809718,-0.035191360118660316,,0.017716390815398792,-0.022530977681359865,-0.021956598862667754,-0.045506042360327105,-0.0062416719008373716
COL8A1,-0.029237698514886442,0.010757269846128995,0.07515706791971737,-0.006470170964182187,-0.06709283534313751,0.14446162343952995,-0.0001818857657337761,-0.03007733493825856,0.03779883477377716,-0.049400334874836804,0.10402930702658716,0.009909510134084466,0.09748258534479481
GSTM2,-0.03345450621055568,0.017487201241332337,-0.03935852260676212,0.08143029290090138,0.006962960511449571,-0.012048812762141686,0.01303979449685669,-0.03601196862144071,0.09529312760654826,-0.06541141027424535,0.04679226835321407,0.011456230404700934,0.047577973903026836
SPX,-0.06952701446691373,-0.030811179505477668,,0.04188518335416734,0.035013585010819644,0.05822467258267522,0.028210650113053976,-0.0060128105347881525,-0.06400583193210137,,-0.04511928747856616,-0.01115006928090245,0.01835123995847686
MFGE8,-0.00757741139718511,0.018751818765199713,-0.03388722601397821,0.005857069233716836,-0.05896163485052284,0.06073267729434414,-0.007439858805209017,-0.031818635330689286,-0.05446762152475972,-0.001323553013227495,0.01623295411321253,-0.008484847339178878,0.03982279795306961
TGFA,0.02975498397710624,-0.00013149123106407645,-0.03467322701152155,0.0075692726508422995,-0.005186766671763885,0.00038948412859327036,0.015496871803103818,-0.008843333330568057,0.07083066713033138,0.060869075754036515,-0.00814628564681858,0.03269138927584307,0.00803576968456971
SLIT2,-0.04311420681540815,0.017977433563281207,0.04394587734848143,0.03120962588607132,0.044497567875388715,-0.011838685805439527,0.04239042765735716,0.10880567496255489,-0.02033376937106799,-0.052899880660611846,0.02335736371800613,0.03653270821262914,0.053220776417929765
PLTP,0.01483692461414855,0.02783504450451655,-0.01853260553291556,-0.057090577093233154,-0.0709592456939505,0.022600955299138678,-0.027352200858521764,0.0022179922229219945,0.057141865842639895,0.025894753853973208,0.03589498243555988,0.03547389717258373,0.03679557311562617
APOD,-0.05993733564116624,0.02433939999567529,-0.00562476051638331,-0.06957571292906423,-0.012484725458319742,-0.0008774441718394547,-0.046290915849989615,-0.02049251517548035,-0.09827362051305723,0.00807374568733075,-0.11378639320409495,-0.085083405892783,-0.08018288146547693
B2M,-0.0883507583080971,-0.040136785640265814,0.011306911240482675,0.0012493672185696285,-0.09924509225272751,0.07555663496189484,-0.009127014961613278,0.013113209313243857,0.06366478528809438,0.025142275467246684,0.07502745286675915,-0.0469300622004943,0.00994717907389938
OMG,0.032037940182387314,0.003968761229952006,0.04453561450247448,-0.023526244514791798,-0.0011332420448550776,-0.05673926384121941,-0.009287451551160283,-0.04267315777597208,-0.042179651575169855,-0.03888036243623757,-0.05759809277268218,0.020199333277379262,-0.026956046571808556
CXCL3,0.08728047022418157,0.07136215955589663,0.023008152314963243,0.08039498436585481,-0.06283128186174625,,0.026699337950728666,0.04100995484963797,0.026411997956954137,,,0.12105238485921468,-0.09278641317985949
CXCL10,0.005728880746671998,0.04467499811343185,,0.04127815005489276,-0.006214852089630568,0.05601560354821904,0.0067186057228770186,0.048272083311482306,0.005759181325623403,0.01982924718536113,0.008430779104722785,-0.07840820448415954,-0.00901571795477561
RSPO3,,,0.02114265923004939,-0.022861868450826103,0.10944925985904015,-0.020984880104647413,-0.0018402013643948568,0.010530922999337033,-0.015157558570908447,,,-0.025649282179060935,0.016446204230911067
CORT,0.0007491175173941319,-0.03816523492578281,-0.012368211574555072,0.09423477706937582,0.07951109760700513,0.02584431618627979,-0.05108647370171534,0.015425704224750274,0.0033546635339160207,,,,
NCAN,-0.04209974972690097,0.008656206116124048,0.055238049171245175,-0.0826037815506652,0.05444594429815639,0.06294408693708627,0.005866257723970294,0.0212662458053918,-0.00036073169143902825,-0.006649749257522104,-0.01481660076274332,0.013531774326426481,-0.013616437094167908
PRG4,-0.032553007998324196,,0.04255094335993543,0.04254095380972399,0.03329588023846046,,-0.01927172271116177,,-0.012872423353832778,,,0.07729917617713059,0.0008628445532703198
ZG16B,,0.06693757594258995,,0.0077564704843411355,,,0.056876983065967286,,,,-0.022775869077082223,-0.005006196396480827,-0.019189857539777037
TGM2,-0.013465220903710601,-0.013133040585416915,-0.016959294858424824,0.03174518356319152,-0.05605141406921218,-0.016530792412899325,0.0059166196209493255,-0.049617609049178196,-0.068568009543439,-0.03661523500037995,0.0012680408049820435,-0.012861661024849183,0.0633414490776569
VEGFC,-0.02335743318127871,-0.012906481440847044,-0.053556522388688126,0.034474188633078905,0.019091798838831078,-0.0036065434098811913,-0.041621644652862416,0.02891140292953869,-0.013039189972102088,-0.04433599395593554,-0.029522049680810118,-0.06225535997558004,0.029558463349777235
WNT6,-0.029623447895911273,-0.023781300784186558,0.07191365141407519,0.008831933164364758,-0.03504752218692441,0.01105057064468826,0.09388166031829155,,-0.02960951733455349,,-0.02165985416627632,0.04805047316289513,0.10775974480064292
NRG4,-0.022076444222152616,,-0.02699783688952563,-0.027461028617385995,-0.015861710097152863,0.022993235629302427,-0.0014078397940142514,0.06254638099908147,-0.006209081843161822,-0.06284089641204671,,0.00787437477428823,-0.029819594505381117
PMCH,,,,-0.030130936556238705,,,0.026398099541609703,,,,,0.006744966274606726,-0.03818828232133827
COL9A1,-0.0343923454816736,-0.035797981002553034,0.04194437501422097,-0.028681040127734175,0.057231804201727354,0.09037832632166393,-0.03485285773147142,-0.03854336196912889,-0.015613761260800054,0.0687434405387177,0.02471387238250016,-0.020867348566345464,0.06716189709493599
GDF11,-0.029093375310932205,0.06332789861736289,0.044435861589776346,-0.02974627867212896,0.038238543819762494,0.08990099117267479,-0.039331375390629475,0.030797636772114122,-0.006158890851866156,-0.004688584045308014,-0.04256028252385672,0.0481230922893355,-0.01829186245308342
RAET1E,,,,,,,,,,,,-0.028137083460859438,
IL24,,,,,,,,,,,,,0.0401969221895311
SORBS1,-0.013303788445961837,-0.05349977829925979,0.016654225813850336,-0.012865860500413356,0.01456427447265324,-0.006572851732737849,-0.011095955422395389,0.023054192493182583,0.016691999116258245,0.11440750505758607,-0.016338281885520348,0.02124341432333851,0.05349093007659929
DLL1,-0.048757176032364964,-0.023294552253677936,0.007746238220378606,-0.002008846139944471,0.02392975335025645,0.05167549401426087,-0.04419280537975056,0.004033402423629045,0.01986322643435989,0.05662199668953702,0.009625486850007308,0.005764408976785862,-0.011426199129880212
TLN1,0.009175929581550942,0.03119717047552718,0.04635099920743651,0.01033330893157183,0.021426962078281757,0.05035331708399902,-0.004227572874940084,-0.022602513289835126,0.0271145093100838,-0.03246421808690291,0.11329396850500266,-0.008901884451405337,0.03835834536169322
COL2A1,0.028792631841258316,,,,0.009645853241159292,0.12356201705026622,,,0.0230505871807036,,,0.0877607647589604,0.10560702917824163
SHH,,,,-0.02344736633646209,-0.04448479059751665,0.025259872644787303,0.0065347004286175365,0.034289324470451715,-5.923725069768255e-05,,,0.0725051485520258,0.01311804702473165
PON2,-0.06240650896211901,-0.007510548446878474,0.01786182552481681,-0.04749077515692506,-0.05152050323822404,0.0527087653127385,0.027627602691586407,0.03071511552544959,0.007185321009393027,0.061147565466542306,0.02037646096792534,-0.05901574252239154,0.014800861750315461
ICAM5,-0.05265473954094661,0.011349978317792121,0.06225730228351483,-0.03654438463986628,-0.0028561644197353684,-0.03322951586716577,0.04538078785078739,-0.0013861995085715814,0.013675797231568927,,,0.1231894116261438,-0.016193339350902707
HPX,-0.0006160320528064233,,-0.03601855609612317,0.013744743759027029,0.05222967558723736,0.010284222881708239,0.005636252901144263,0.013437348947069197,0.023232581647264026,0.06440427567841024,0.03565355782331867,0.05840048896170679,0.10389536746802931
SFRP2,-0.029419588645780887,,,0.029765539288602354,,0.07152463032199347,-0.025280761575897877,-0.0176674088909831,0.0001861563858141499,,-0.002612164146262001,0.005014791432928528,0.03881121073209322
CFC1,,,,,,-0.024694613930130584,-0.019452668179862662,,,,,,-0.026385649246745184
CD70,,,,0.01959016337989031,,,-0.0033223119892584396,,,0.11909801074984555,,0.07158596826986495,0.035670503079003095
HP,-0.0902611156396639,,0.011275874607227853,-0.009315278097404536,-0.041981298410968614,,0.010169213273925478,-0.03224401231788308,-0.03113939354554837,-0.00872932557019129,0.035332128042238266,0.053179684604060064,0.00038000507115038034
CXCL2,0.0595107818085416,0.015212069206200768,0.04872092577164962,0.01870471237141216,0.015171239936360475,0.00974608824182585,-0.04852999581792026,-0.0023175463123911487,0.002206117957574428,0.002351904943075357,,0.06563441355107084,0.011453619789290747
NPPB,,,0.01477768519702443,0.1018676920496641,,,0.04853432188423124,,0.03553366425877709,,,0.0915406985126568,
CCK,-0.02590852040324438,-0.020535122041948833,0.0024403285594830444,-0.004574563277719246,-0.00487488320288839,-0.0965022559831237,-0.020939349320779628,-0.023079974066146973,-0.06310890646837575,,-0.028347384183646056,-0.03375281481967738,-0.06741471249672086
SEMA6A,-0.06805594134281902,-0.018643255878488585,0.0572569217785595,-0.023874922715558862,0.011230067122312346,0.01923011873405715,0.02714214105094242,0.040928837507767,0.05811327763630991,-0.0024265258033377,0.016470881109450112,-0.007704499263782493,0.04837801458477871
IRAK4,-0.07411156989262593,-0.029077207875954143,0.03964967165460995,-0.02199384172899978,-0.03306230581757439,0.07806894741307466,-0.03254302067444987,0.06434527067754278,0.08109394686185868,-0.0689470876125279,0.05300203193604794,0.0097460675586947,-0.033530519762722734
GSTP1,0.035310333187080496,0.019024745844905096,-0.015261021747852111,-0.016485816574916084,-0.07233575168180771,0.03306018633703054,-0.03567312761199649,0.049593388704482315,0.005440656497773138,-0.11210511150620757,-0.022474726992042924,0.01586738863246737,0.046363326572449085
VCAM1,0.010587605396204182,-0.01711027534663435,0.01355563207778414,-0.025252152386349314,-0.03498781702026813,0.049311689988665426,-0.03392912705087247,0.04947364530845977,0.026259297716805432,0.09008285818425202,0.0968565170720211,-0.0026614561808126626,0.04142763908218623
NXPH3,0.05273165355717471,0.027824985318162198,-0.02751801396921187,0.0022149902731201745,0.00046379847997339926,0.0701003064344714,-0.0722837183446481,0.033587931010171275,0.016904163266199562,-0.0630579693657795,-0.00017366481220824426,0.016852794809641417,0.013765168592919593
MTMR4,0.02130073072721242,-0.04792188599453436,0.08929342796731447,-0.004696603624942583,0.019626308611807534,0.07286776940401851,0.011641522713732897,-0.035464024119991694,0.0039016020049185613,0.07598021674600113,0.02801021032888787,0.022729528298263583,0.018889698600560667
LAMC2,-0.020160136633923357,,,0.0409533468375393,,0.10659475180084409,-0.021443335808495147,,,-0.008808973899395972,,0.09484271797659916,-0.009909055823163827
IL10,0.03920656385595309,0.01475472924356232,-0.023233140379957534,0.02558311405795996,-0.001407868777209424,,-0.025326993480143577,,-0.030369229032291598,0.014620669312625758,0.09008060866436692,-0.020126122999674926,0.011143818886454833
SEMA4D,-0.05915090114646907,0.06699640662766879,0.033030435258751815,-0.03471882155522545,0.004138278675574722,0.029902757040890744,-0.008760523512589151,-0.08022651556324151,-0.04714628423795685,0.0016520119325311982,-0.01850973855826107,0.045090309248317445,-0.006554591069056677
TRH,-0.0393417541855177,,-0.00846275856054407,0.01125537082054458,-0.022355903909261517,-0.027393180265583125,-0.00855534842641289,,0.03509009463813711,,,0.11290643059359125,0.09494240426787691
SEMA6D,-0.02025502061651166,-0.00554510753378803,0.011229659935826636,-0.012459211093732884,-0.011426256253719055,0.05429981462437698,0.043577401114209255,-0.02634259030279281,0.04882402747743019,-0.011482658498509903,-0.049049149331637405,0.017261058140274274,0.08265980961683245
CEL,,,-0.03052684596160009,,0.05887413230717859,,,,,0.13437332060727172,-0.03148645657426338,0.014958083806873653,0.08907010538494213
PDCD1LG2,-0.017242469838994592,0.0003914500231965368,0.031765239786290846,-0.02523766934543629,0.054737727310136396,-0.014061848415417693,0.00034448755574824754,-0.002075875142439669,-0.05195017350645253,-0.026121896441933752,0.0698079197250556,0.09537905222737975,-0.004187132351490001
SPINT1,0.041570199010567466,-0.0564046018942316,-0.007760237362430846,-0.009447897900505842,-0.027487943557448827,-0.018188146904793027,-0.006278502650555985,-0.029735134690376523,0.0013899765135260496,-0.03172557908938469,-0.0028711201194067163,-0.012161846356601946,-0.01961605643397229
CTHRC1,-0.05878243637148353,-0.02596152608153092,-0.03268402035165564,-0.025383636131299937,-0.012473148095864788,0.07312687218325495,-0.05997416077209059,0.07697850332880168,-0.014017980913449699,0.0837747154483334,0.11172553954463699,0.02912166257160059,0.013200438837683582
PODXL,0.005155937501986191,-0.018460689336761947,0.035373270343633495,-0.0536832486457956,-0.08407286169839068,0.04176028612545283,0.0055191503728344886,-0.025715396767198754,-0.027413925570357323,0.0008863870207146846,0.04221955578885693,-0.016576043461769115,0.06491082435730178
JAM3,0.026545867863225516,0.026035647832065367,-0.005224126201719744,-0.029702300254345008,-0.02678771163404221,0.057090121590700496,0.03703065838407405,0.006788265482256419,0.05741655331904474,0.046602186312369044,-0.09198767162643624,-0.0038675474446106524,0.057878394735769854
TGFB2,-0.03772640477391871,-0.06667690700154767,0.05152907094379255,-0.025000428564139168,0.024237336461936883,0.01669322602534407,-0.03316568343954067,0.012055719960325253,0.05338697308207906,-0.037273827361886024,0.047735899471766687,-0.013443633146074548,0.06717511605722738
COL18A1,-0.01985640733106702,0.005526324207442134,0.06191837482012321,-0.01287585503327517,-0.03285461143602172,0.0743119668125393,0.04343450887420706,0.02298798309287834,-0.026669807931551028,-0.045969670919964616,0.0371580248218526,-0.039000220980102626,0.02570931357963356
