,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PCSK1N,-0.0316430928080793,-0.0009020139425130926,-0.051865586317787524,0.050383955316126626,-0.027982992368815955,-0.02391922138164528,-0.011417974529263792,-0.0558305090721108,-0.04628368273985442,-0.0395448845529706,-0.05385841043905719,0.04690448183933956,-0.008881534608647984,-0.00892887378077661,-0.0409169866695302,0.05481081476487446,0.06518506546514709,-0.07775533076122204,0.04242302618932704,-0.03242700310410447,-0.11693435081588169,0.058106270409680506,-0.0015180482623131605,0.05455960679304106
NTS,,,,,,0.015330380382615558,-0.00857463129011576,-0.03365719618377301,0.0028256716509552603,0.029257394701764257,0.08501458233893705,,,,,,0.0267496571036428,-0.03314102792139923,,0.0372588029762003,,-0.02539251807696468,,
SFRP1,0.002822592267534846,0.012722168742653842,-0.021795708246284195,,0.00647502527345001,0.027661545437232378,-0.034093684614912245,0.07463347208722802,0.11038247528377414,-0.020817283921052265,0.032330065785372133,0.041073392612765214,0.03596547534160324,-0.061425169465690814,-0.012886814091361845,0.07900233863583031,0.10222360847720939,-0.004220775329950956,-0.03471220552778581,-0.05971305000439885,0.1439503114112365,-0.04431984894300202,0.031210051795905733,-0.016906192646421247
CXCL13,,,-0.0340383439067678,0.03671967154960971,,-0.04891600658354566,,,,,,0.0671720959787206,,,,,0.012704010964071616,0.01835911910756693,,-0.01811342485125007,,,0.11021140467696872,
MICA,0.08457319050936321,0.06742511204910483,0.02514384369241108,-0.023893685372093434,0.06503767924922466,-0.015745379170136457,0.02502852713940623,0.07368327332774981,0.033783670282536864,0.050971678091027206,0.06959778853536369,-0.04337649640447513,0.017151165774033736,-0.011161025760946682,0.032130522467138274,-0.007877501459631122,0.04511680423429191,0.08965748850111102,0.022842481644567095,0.0681572610569224,-0.051703551242494164,0.059802456915509936,0.043722855642136266,-0.061727340190562065
TG,-0.04651052739142283,-0.010995083677640205,0.009654898378624583,,0.03190683405716729,0.003112475758673572,0.040523437397220585,0.039307492840398944,-0.02293023622048891,-0.02016400309700229,,0.03644304827411956,-0.02564230273036749,-0.020842384601156182,-0.007485949908536633,-0.03522336036066671,0.052583196919277486,0.0816922635006883,,-0.010368569474572535,,0.019392116757064926,0.05184905125905647,
ADA,-0.03341901443766974,-0.023398896009185172,0.013998414669513503,0.037507861248404814,0.033012307345349615,-0.024340214189771565,-0.0005895342156264643,0.037796385133073936,0.003070474155439252,0.046824475841834044,0.06331195107753597,0.09880832539303133,0.0427048570110396,0.041470557873610626,-0.03669397575970334,0.07620464817900104,0.021424036583631498,0.0408990636311471,0.023810678825926274,-0.01646510424468897,-0.013083459645470499,-0.0003915289133853518,0.03098930327757023,0.03054079653970804
LAMC3,0.021223412701192955,-0.004454350421813526,-0.03946452345424871,0.034930255580685944,-0.03566126419644293,0.03953496733222543,0.05459971008009147,0.057073412132588076,0.04758147847448443,-0.045505123358325225,-0.009924274416282628,0.015034512028760322,-0.012448075640286098,0.0074353250473258685,-0.016623637984588806,0.054857768358099517,-0.04746038602061362,0.0345539527694213,0.0622927132604995,0.003532217511600642,0.17398472354256386,-0.07744739128954863,-0.005579119312523157,-0.07318672748582286
CCL7,,0.04865648801597522,,,-0.02850962959730943,0.052912457531659456,,,,,,,,,,,-0.01194972012197486,,,,,-0.03210815272441707,-0.027121440222483955,
NGF,-0.03361439361151149,0.046181857446421115,,,0.040464802599990544,0.036224351138963405,-0.02697680865320176,,,,-0.012091883548381522,0.06232291325021241,,,-0.007448221470972868,7.75687079450615e-05,-0.02028564964799017,0.004494292766077977,,0.049938264631326605,,0.01678626846116044,-0.0003797124115370906,
TNFSF15,0.018790979047696974,,,,0.07357243241489109,0.05428438978500847,-0.03275575991323197,,,,,0.001059676342552941,,,0.008697035618442374,-0.041898071911277396,-0.02321869679183614,,,0.020667571747504023,,0.0279396904214308,0.017956369667067117,
HMGB1,0.006436136411847712,-0.016173967857914247,-0.023806403773833147,-0.0047884879901788175,0.0034634483831054034,0.0028208069710373776,-0.022511008470627238,0.14142468884153866,-0.031683971232551095,0.030720688630839047,0.04179711125983128,0.08076802181445203,-0.03009973978671329,-0.07292362866916599,0.06116079345867106,-0.03176819714862903,-0.08947486568896676,-0.05134363272524873,-0.023287386801552828,0.02355185825170079,0.041688780824093795,0.01839174813100621,-0.02068920757326926,-0.1365941767987908
ITGB3BP,0.024926600720261382,0.02455715387661279,0.03209594313102343,-0.036659376723975484,0.08365299191698798,0.004277274230735734,0.005353185749843738,0.12076062197082539,-0.009534158279348654,-0.0026948479471337614,-0.07698665824445727,0.024320406680472827,-0.00768145490710781,0.024115963062259327,-0.009174317181137676,0.11644819694085276,0.10486638320942503,-0.0009301744816687452,0.0612768776213202,0.05082859036933049,0.029819952283957247,0.07415285119732895,-0.04387120362863927,-0.061739811266443546
AANAT,0.01052163372466052,0.015385528246280391,,,0.025084270289520545,-0.015268330193418845,,-0.03767159223929255,-0.020621295437803257,0.019472275312870376,0.07447427365139057,,0.09700846681775578,-0.052002531724006526,,-0.03856015981897202,-0.03167676870781989,-0.02521844813812029,0.026311011089833133,,,-0.033971764562339725,-0.041148398293366695,
RELN,0.03179362439547016,-0.013214980168033682,-0.03346205195257574,-0.028556336104444014,-0.043876327919464976,-0.004237970615757571,-0.00024822124588804015,-0.0928050180447101,-0.03274623775083286,-0.03651998828983803,0.01475119477200902,,0.07040713803841143,,-0.02369388308155565,,,,-0.0013695864084339747,0.007263681054601729,0.10078049472520316,,0.07952988880019074,0.0654970461090313
IL15,-0.04828918875055902,0.07967948711109572,-0.016955270404614736,,0.013049902111377151,0.005153935649519303,0.03954279827257632,0.0012624215487550396,-0.017313929209237,0.0550268569558545,-0.02847290707758448,0.01993330527030044,-0.021237249988818267,-0.007999539166751628,0.02872204129483599,0.004861464635397819,0.04327410728117027,0.026298304834038076,-0.038511237672907345,0.001008966996531553,-0.03287274327771408,0.06223015907443618,-0.03750619459593721,
UTS2,,,,,,,,0.034656797425610716,,,,,,-0.03375000893427193,,,-0.02697508690101551,,,,,,,
BSG,-0.030683303701978287,-0.005743162846137132,0.03197359299576022,0.05078946749771378,-0.013285343098799016,0.021592937672543513,0.02033160905684059,-0.023256873172917795,-0.0306618740392777,-0.015916208729283256,0.03238732701799859,0.008438173580542916,-0.01252125789502194,0.11187257598780272,-0.011016417332598423,0.0893196011243309,0.028690139022016368,0.09955590572078582,0.042660087573041405,-0.0214972861167965,0.12227355547725517,0.0667275612956323,-0.002973346731211786,0.0927671842013747
ADAMTS3,-0.074885702518245,0.04659060363665633,-0.010952640336097587,,0.0414983107452267,0.036973613665635355,-0.037541914536853675,0.14100889859553067,-0.027273403047063365,-0.04073751158699152,-0.021089814318374055,0.037974887817457684,-0.035289455321603075,0.0004940522185514972,,-0.03069271190000084,0.043676592360853625,0.006888032221650173,0.03200799529469877,0.07500535123402471,0.1421058395299893,0.07911466420212576,0.06496870512267658,
CD34,0.014760281967689302,-0.0058399630835501435,0.047764444517715894,0.008086710749139045,0.018496294180135285,0.06748051985964601,0.013536530785887981,0.07686352999149484,0.018031204913204663,0.0020981897539614353,-0.02821008090613273,0.11086410221067011,0.0040124668299849195,-0.008153725741659306,-0.028384069939189665,0.08150777855005896,0.01823482971149955,0.09391626518698931,0.05022762696267166,-0.007886664280892255,0.1340111194885313,-0.035954970488792155,0.05243702245315446,0.060296079126159405
CCL23,,,,,,,,0.04515912113906272,,,,,,,,,,,,,,,,
PLAT,-0.0079518131530085,0.054420651471050754,0.03466453327501242,0.07037549329874059,-0.019402358851070396,0.042534528330014504,-0.0411248577086575,0.1444252344539172,-0.0042606690405428095,-0.006888836938628985,-0.0032089064387601,0.028268214494601665,-0.015722034293541017,0.016753311327489778,0.02915318405852691,0.010602585576992772,0.032358910083962356,-0.005444845747386571,0.0361994543306972,-0.04110765782542323,-0.034567629191269246,-0.053663511331789746,-0.06039545493973321,0.019063159660595033
NTF3,,,,,,,,,,-0.04555022643632168,,-0.023725787705922097,,,,,0.03650159583740535,0.02653386375128242,,-0.001543209325921577,,,,
LTA,,,0.12063182366558067,,-0.004559593389192818,,,,0.06402654390429029,,,,-0.005538895075599925,,,,,,,,,0.0019824090780470724,,
CKLF,0.1146060871223598,0.03549149136771818,0.03067015577716552,0.003158413796131831,-0.0018907037845889007,-0.0012568776907506418,0.01318400107049311,0.20428298722817043,0.028559572183388886,0.037475170096719336,-0.009078017829701572,0.027504726718583294,-0.027155579502557276,0.007668999871841093,0.0703052015811137,0.11461573701144118,0.0407394356369742,0.08300708478426129,0.0674329967031955,0.019249477362551223,0.0715182380181391,0.085306950281046,0.05806298183724992,0.029043445153953636
APELA,,,,,,,,,,,,0.05300100329989113,,,,,,,,,,,,
CD24,0.028367652687840684,0.08964379285633658,0.04926735647526713,0.055542732686911615,0.03589656366262471,0.04507334098544944,0.060118590079663387,-0.002395876134645226,0.015036411180721984,0.056742863031484125,0.11502000132004439,0.018277196668944024,0.029446664790325247,-0.039247525830242554,-0.13322864066416878,0.09368241957303854,0.03805007515406043,-0.01750527932796546,0.036236189574337614,-0.019513150163400727,-0.06124157725630245,0.06840043547785457,0.003073461874169964,-0.07608957790867193
HSP90AA1,-0.08006175912534713,0.012720189950305284,0.04054935186357114,-0.06788326296799271,-0.04219224415138215,-0.03082221162278341,0.06649446662377002,-0.1599218741045936,0.13218254017655956,-0.01358952656756969,0.01731934195860249,-0.04297956185113901,-0.007818108571397125,-0.00947580809875091,-0.01959767391389884,-0.03378944547920073,-0.08124933872697111,-0.1537029180487093,0.06479149419994285,-0.030157896971705518,-0.0952059060671072,-0.05527193394816588,-0.040670271229700204,0.14435621203506765
BMP4,0.019218620194382755,0.00707218496107436,0.08161195225815292,0.03913762926793974,0.025509626869872546,0.07761752846667766,-0.02246843497381639,-0.06745555251987848,0.04123408360165667,0.0742055235378735,0.0893297152516222,-0.03326615934146877,0.054626537399370734,0.0950578050659508,-0.03671597098913166,0.036847190600274166,0.06004029120317647,0.017565832240242347,-0.030309916163618895,0.03332565737994745,,0.03737720750115953,0.046443523661894796,
SCGB3A1,,-0.027117056452678347,,0.08803929285134829,,0.06272367327495244,-0.029752653601752957,,,-0.008377646788211502,-0.011143258753613806,0.02474404441608923,-0.014819074020585413,-0.05703134016549389,0.03759926642122052,,-0.022830913618281018,0.10319964529520109,,0.05377259085862711,,0.007167418270314348,0.029900355480529824,
IGFBP4,-0.0041210669837320225,0.02137222255190707,0.019287749417435468,0.11631695375258072,-0.02218218027154488,0.06155988880902613,0.030759007733427147,0.10977483814410229,0.08215169987773924,0.02441086444389649,0.05625324877523798,0.035952800227618896,0.020644422044533137,-0.04244368879237793,-0.11315429795830745,0.05811828838398441,-0.006296847724265904,-0.022309267133554835,0.049446318888175717,0.010617117267706495,0.08334733363368639,-0.055635580083967955,-0.011845464210408087,-0.06567321058867036
RSPO4,0.021223436907145846,,0.017509110174422613,,0.001157491538467935,-0.008882275694902313,,,0.0016266105896196412,-0.029497487294411425,,,-0.017781515652319987,,0.04427227929493876,,,,,0.05806071275661759,,0.046628546799120305,-0.02273994327616349,
LEFTY2,0.021359077609822415,0.0032052802912580333,-0.023781299704294045,0.07663661194040458,0.010762680861766722,0.04440029479039146,-0.030266098015941767,0.1332682514339115,0.02334795642119506,-0.032344355580518284,0.029443933245075948,-0.039058312176651185,-0.02621715117761093,0.056109626016115355,,0.05140099919241848,-0.03065147178090284,-0.005051980303282883,0.07815809112768801,0.013379274801304996,0.18317277645125252,0.013261603312919912,0.021989450152056503,
PF4,,-0.0033841186362569774,0.08373168710858786,,-0.02487409015045812,,,,,,,,,,,,,-0.02493293221895598,,,,0.004472150683635933,-0.040645631684274514,
ANGPTL2,0.010934108851889904,-0.013153058973201725,0.0008598598466994413,0.0885915051209338,-0.022014031891050525,0.08733757679343981,-0.03602757612838608,0.16915223614846253,-0.024398234585037797,0.0605979678126846,0.023977224997838904,-0.12434980817554804,-0.004499589916942768,-0.08619574509193288,0.005250966681503859,0.12674571794829917,0.024997998732782155,0.05796000883454358,0.056057194896780044,-0.026787360980708674,0.12499527198385046,0.011561096105940093,-0.022802825444143165,0.11801237192897208
LRIG2,-0.046685311574789626,0.0643539656738045,0.031162468294092378,0.059747630861563,0.045438844385550195,-0.026954824989029052,0.00821273416071513,0.0858780490462114,0.029955169607052187,0.09098011417896258,0.06184319621353186,0.03335777400438983,0.026860668302006677,0.10661669895722316,0.006296040442715889,0.12119237438223365,0.07161683423921358,0.0794878088854899,0.08794459199826891,-0.03510091596321599,0.027965969906028468,0.07125617023795666,0.05787323660160058,0.07197205020026634
ICOSLG,0.04428058647265994,0.016294236114560857,0.0016943928163124639,-0.025812220275847345,-0.01784902405986182,0.012560998431831031,0.048032581723203446,0.027564256324878734,-0.0074583669808436755,-0.006108051791896073,0.07099907503510525,0.015624065273088112,0.06021196166076626,-0.04953413205310893,0.0049515390759357625,0.04258910204918937,0.04818994818182241,0.06674978786032197,-0.006152216441909702,-0.0007158819895504036,0.06992417076374803,0.022029870664626406,0.04777119236801341,0.11039733100516173
WIF1,-0.02694409803101844,-0.05061463705770906,,-0.043953172005657876,,-0.041599531810639155,0.005613797017658762,-0.10597137083557066,-0.01782488951075388,0.008069197804985944,-0.04362805934250989,,0.005072948626980486,,,,,,,0.012437257919908372,-0.03345086465577157,,0.07219041519763256,0.004935675953136587
NPPC,-0.0001014598575771488,-0.008156017474943416,,-0.03400494021920921,0.034507916966497625,0.04515052048134171,0.03399180909189258,0.016744111965633905,-0.0013793439083670173,0.08054740219965195,-0.0357352408007962,,-0.029420076416204078,0.030520523753631595,-0.06539873703422004,-0.012271446825570955,0.05151877252159067,0.033594034020778624,-0.0033904505256459726,-0.020252279685891765,-0.05709785253030077,,0.08417761211886923,0.00630955863031019
LYZ,0.01093577407066059,-0.017213412670208778,0.03539291883789723,0.07474339363618437,0.0031277656599557383,-0.02648091776520121,-0.041360610508611166,0.06578127175693559,-0.03941018653984152,0.05440535088715937,0.07424921044567268,0.07153410601740376,0.014859600540989445,0.09981057060217972,0.029584080892530985,0.03787926835232563,0.024353862015778396,0.047714315717775055,-0.009148812718083033,0.014034695206925721,-0.006954993853309384,0.011746939923910136,-0.038108063148601726,-0.08966831799256979
EREG,,,,-0.034179942901674754,,0.011200529341154133,,,,,0.06575716364922753,-0.0002671309878926867,,,,,0.027092109693112022,-0.0154358436778542,,0.02363451936237761,,0.01934431032496323,-0.046795162637475185,
SPTAN1,0.011307082719262418,-0.013725497035245305,-0.008673403262492014,-0.017430728363847757,-0.045845299442537825,0.009314613950486647,0.07295062659277866,-0.08125559376554375,-0.017330505355172388,-0.012708365508611123,0.01311165221922494,0.03899408390331417,-0.028095030131762785,-0.03502323617311378,0.11528463018732053,0.10555903802825162,0.05951076737303652,0.004011433611202657,0.013042302240576007,-0.016948650678255392,-0.06603371680064624,0.05947970485412986,0.017317125135673232,0.02169237503002154
PTH2,,,,,,,,,,,,,,,,,,,,0.10977374376206635,,,,
LIPC,0.011587771862330282,-0.01262019151239979,0.009939312440888881,,-0.03184807943056139,0.027955726495379706,-0.026059364919328535,0.07975015077632369,-0.022900260573948422,,0.02177184096030746,-0.049774185184902724,0.01015140509594228,0.053644534179112156,-0.0977153955400948,-0.06969138963333893,,,0.016551937874696124,,,0.04822535264393601,0.02343744045986962,
COL8A1,0.10075018429274474,-0.014596536843401864,-0.05550204572043236,-0.01495075635237079,0.018990536346018595,-0.004164720958609001,-0.051391609656653375,0.06543114973307058,0.022595659711565463,0.03379224111030496,0.042949962665872136,-0.08540506679866856,-0.0166527713906874,0.019341984983307494,0.041409934576149304,0.05342179031712884,0.08534169907377,0.10673076006242829,0.030612109117446384,0.08513578381293223,0.24889781065595584,-0.009371183786883138,0.017224174913601977,
GSTM2,0.07051001924866587,-0.03942435397733757,-0.019541830793434332,0.006354808143676113,0.04169672278268932,-0.022120501382010386,-0.01970977383434548,0.02030706116664838,0.028244042994551525,0.04407674263215215,0.020593200021308773,0.07529673369075611,-0.005957616669057197,0.07056680370723033,-0.03397490479663836,-0.03776583163944696,0.05652695988245857,0.026219089750652083,0.006877756105657531,0.01607790441174,-0.05893758484125717,0.011790012522743372,0.039190539915858615,
IL4,,,,,,,,,,,,,,-0.004485001336705093,,,,,,,,,,
SPX,-0.021179994869898407,0.0697878694115748,-0.005106515148762611,,-0.004745932496612841,-0.031751537067277937,0.04436356481728558,-0.02631162888319306,-0.022339964924513515,0.01958226061271456,0.01315740908771268,,-0.020095989691731975,,,0.01895790699319798,-0.011125232674867168,0.007817303285727169,-0.01303133092293314,-0.009946709008629788,0.007855946863933243,0.09690717004384909,0.054524900840850286,0.027956648944405967
