,UKF259,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
NGF,0.05722984748800317,0.014139266527220059,,-0.05768118975521774,-0.019028837157480428,0.03632974336474669,0.051952333537387485,
TNFSF15,-0.006869582887191514,-0.014144187166094285,,0.055605780649498594,0.04160151237129263,-0.023239001628240847,0.04782509135626356,
HMGB1,-0.09825462373616885,0.162215534127054,0.0165804239109148,0.031088720052825463,-0.0721509481414362,-0.018692448190797212,-0.09627755032839018,-0.03656791496357315
ITGB3BP,0.036293793529029734,0.1822222422454152,0.050325509364535,-0.023611548145926108,0.08013718207883379,0.03998724715745016,0.07232807737446148,-0.0483874559773736
AANAT,-0.023231901591210576,,0.01931795870859061,,-0.07083909002351978,0.1447740049967552,0.0041953659505532745,
RELN,-0.025734321699862735,-0.022625853586393144,0.009066158197557248,0.03153881425877876,,,-0.01787723499391032,-0.022261930312091543
IL15,-0.00045082892591988966,0.002921030297139181,-0.024729926418712668,-0.002669989126767801,0.04120732648686829,0.06267689216668086,0.12216839299423497,
BSG,0.003033076130502444,0.05668173678134789,0.010250847121103142,0.01442882862082336,0.11353834765760326,0.13432218441894034,0.04305942061320169,0.09054104443258189
ADAMTS3,0.01437980028095709,0.051081321728166734,-0.016084101543034815,,0.050366596295310095,0.09438884834485783,0.005514777151157543,
CD34,-0.009723882988523641,0.08404192361663751,0.018407155633929636,-0.039692574622431386,0.15291644053904543,-0.010834006408415916,0.03218345447985316,0.024973682579055807
PLAT,-0.016009272435059917,0.2153798545638597,0.03761895730826485,0.012547658255829914,0.15016023535374418,0.008932339373599116,-0.02494331080630956,0.046131394957378245
LTA,0.001929991659428708,,0.021508394545372952,,,-0.01935103044181601,,
CKLF,-0.007585151605166214,0.22250935292237534,0.06986968122200307,0.06365292176078281,0.11025009267455912,0.06496219481723302,0.02303105205491211,0.10541140309961233
CD24,0.021385815188823824,0.143350776319761,-0.011494337902534495,-0.038698845175605665,0.09935935569051656,0.11366200677899542,-0.030302765808409887,0.04302757943366853
HSP90AA1,-0.051350195019412626,-0.27447993654474995,0.0914141647728985,0.11626991900457716,-0.12693403687049762,-0.01892147912688707,-0.11319986588433986,0.0012938963126544484
BMP4,0.0729373937514659,0.2386978839673117,-0.05430890822639625,0.06740771077931183,0.02899136738502776,0.031005831790117396,0.09897875617889017,
SCGB3A1,,0.04132833258428667,,0.018607958046328487,,0.019326326518961427,0.07994882039991547,
IGFBP4,-0.02837136414356934,0.22081957774417177,0.04035309993890894,0.026043700624967504,0.11712860113525353,-0.023950168335271024,-0.05422260448792388,-0.03802671578039661
RSPO4,0.007513581861203541,,-0.019654734611453995,-0.08169597160506674,,0.06347294756278736,0.006843521723320512,
LEFTY2,0.023112177730764724,0.14735778683418038,0.008832493743001091,,0.04300261736702754,0.006244222745903086,-0.030194306549251208,
PF4,0.005088589347215665,,,,,-0.017825276197913627,0.010127285732050354,
ANGPTL2,-0.029583038129557933,0.30430152303682434,0.0015610448497705167,0.010761576697878672,0.08159294194658909,0.0361034097700777,-0.03777148858814276,0.0010340748064528614
LRIG2,0.08848628758979314,0.15953307986074486,-0.015395710577599088,0.06081694708832184,0.1460358084879775,0.13090491208916502,0.028675138356908016,0.11534024169804787
ICOSLG,0.028635285640438376,0.11958094009291867,0.07801719111242177,0.002808370022506737,0.024907569864770017,0.05555297717177243,0.041191168507093895,0.00027937243012139516
WIF1,,-0.2289151406147444,0.019146645624432544,,,,-0.006852149908832476,-0.021361702765238248
NPPC,0.03356467107204123,-0.05836573244175507,-0.02907387178125571,-0.018586919749942192,-0.029637167348405793,,-0.01539823494572566,-0.00036092058387083415
LYZ,-7.333312419646881e-05,0.053876856587321956,-0.009785025452845523,0.14385121758724498,0.08498575455317374,-0.021517826132946085,0.015505581001308793,0.028735114340144346
EREG,,,,,,0.00941516862462281,0.00227617685262214,
SPTAN1,-0.09738996023033558,-0.11560765996227651,-0.0015059990878638152,-0.058246220140993496,0.10823572221565256,0.006607679694171216,-0.07422718356544006,0.04958356894621161
LIPC,-0.02049573455173629,-0.055513924719903913,-0.0028503299932931252,0.09777367671810755,0.018283299054371458,0.036591578807014566,-0.008139560571320138,
COL8A1,0.040483805428833605,0.22038948100102412,0.038938596664900044,0.11288847602830278,0.05010802325147352,-0.06664375944777208,0.010400648282663794,
GSTM2,0.044587960893042046,0.023138432852772284,-0.03095521059718412,0.019227464849125957,0.06799806668084665,0.07784239613537622,0.03174325293354502,
SPX,0.01991470706029685,-0.08174932282032195,-0.005369824164216786,,0.007005655797786105,0.07875517867269557,0.06502397708227681,0.016870007478582246
MFGE8,0.038774810143017625,0.09868258818280858,-0.030539492097255812,0.112621282444521,0.024032743394422247,0.006365153776805232,0.02204918413809413,0.02081756863704551
TGFA,0.012358607499174973,0.119185864553584,0.016935911312357266,0.007739963920835412,0.04260704403913299,0.1583141875317833,0.06102993911403576,0.09689163426509265
SLIT2,-0.017403658829851086,0.040596524722091076,0.026769307486789722,-0.06426906984875039,-0.0033018553549146643,0.07725116407929128,0.08940072896449433,-0.04959088341984878
PLTP,-0.10526857315755671,0.14922154839074192,0.015933486055920817,-0.014517958704747461,0.02023876487040054,0.00604391331269417,-0.007392586828882961,-0.00434796322273178
APOD,-0.044698201276748346,-0.030641616666587473,0.016731725657408686,0.15392679588971714,-0.19006678103001975,-0.10251996485800387,-0.12561743577300571,-0.010443505156754187
B2M,0.03374809029070504,0.24924929801895168,-0.014721829717290422,0.09398706814508821,0.015331771319261535,-0.07241498268380754,-0.029501125074616844,-0.019503682225406806
OMG,-0.028165673320288284,-0.07032828027994577,-0.06436361020394596,0.09896269461187313,-0.10714771028899366,0.09228996475612236,-0.07359821457938877,0.03545834091959652
CXCL3,0.11610381143336365,,0.008117453493396144,,,0.12453325533194157,0.04478849505256556,
CXCL10,0.09045310171463675,0.013601061145961732,0.0642559508949446,0.17981275398215074,0.06558272163149349,0.024573280764687774,0.057382602134497224,
RSPO3,0.004450206392428947,-0.0503682409631824,0.025515240351486872,,,-0.01613156806611021,-0.013221798079049352,-0.04549102934450264
CORT,0.002094915170687,-0.02457920795349353,0.012377117671140707,,,,,-0.04857705120680066
NCAN,-0.10209999101924025,0.1657301143974322,-0.004393545088881503,0.06876901928720804,0.005970762815011102,0.12100049407728732,-0.0939190590758995,0.07065291390249911
PRG4,0.0013927874191302526,,0.010018673096607757,,,0.002564205939860618,0.006490578780066293,
ZG16B,0.016316617998079836,,0.09650798683757507,,0.02517249986326523,-0.048248239897962154,0.008547271591861473,
TGM2,0.0062560965703620285,0.0015192602276178774,-0.025650350331274052,-0.035139248786474404,0.05887558886581649,0.0143356777693247,0.035690664670293464,0.09220768200677106
VEGFC,0.06365238397142652,0.04594715155013863,-0.028352336431923506,0.037036629734937834,0.031928210735999184,0.015351521855803232,0.021733328771034007,
WNT6,0.003270648782159478,0.015492762472907826,-0.03225036263206198,,0.04944695964571075,0.12007307732051292,0.053300357469765795,
NRG4,-0.0077787687932010085,-0.01710957594553677,-0.04161136224927022,-0.013476128004487263,,0.020878284981389394,-0.024857854697675666,
PMCH,-0.010285189876937561,,0.019442995539955293,,,0.004327025945620484,0.020636971931616573,
COL9A1,-0.02409907960912745,0.2535363442873731,-0.029094688881709574,0.07838954780613044,0.16636237741651336,0.08302808201470196,0.09312935047894937,0.14187388767702347
GDF11,0.013000481289112183,0.21743727667973556,0.03685714435672474,-0.018536784097974553,0.052230810269181166,0.09171287963524165,0.0652967120492277,0.06209352889944647
RAET1E,,,,,,-0.01549940991875451,,
IL24,,,,,,,0.07742655159878725,
SORBS1,0.00018625022860545333,0.007331121200621133,0.02553457317070107,-0.06995104234607495,0.04399406656832162,0.03816280452629966,-0.065133015965304,0.11969843486023725
DLL1,-0.050570919807788224,0.17382073949563495,-0.05709166151158999,-0.047138267899804506,0.11153610847299872,0.10950493460622228,0.09295861362735384,-0.049035096848361506
TLN1,-0.033339478920431626,0.2448597041878012,0.03390745018142971,-0.016893838271624436,-0.0677602826162723,-0.04271518276980699,0.09159672348588246,-0.004557658293890891
COL2A1,,0.15017372532364248,,,,0.016587728348645334,-0.0014432470429246464,
SHH,0.039038709886236346,0.02063397496289387,-0.017736898490618446,,,0.08892086454748963,0.03312674700986121,
PON2,-0.07674988095099622,-0.019688043791668598,0.025165663435390614,-0.05385088009550678,0.07409679004530743,0.0008420831284368438,0.046332424441498814,0.03561169341847696
ICAM5,-0.006596659637884141,-0.10828711170381182,0.06147413002441924,,,0.10146360202024712,-0.0588542359964536,-0.04461852104749188
HPX,0.02223935237370219,0.09267435742819745,0.03558335436742744,-0.0429555908331489,0.05859321949612256,0.027205170081556082,0.035844290345186824,
SFRP2,0.06165504633627929,-0.016599290679361098,-0.003326123156605672,,0.022298647159357744,0.022364873393705742,0.010376477076448096,0.07819053907709819
CFC1,,0.008321652180209572,-0.004348702199560194,,,,-0.03692140689816377,
CD70,0.04531947897054243,,-0.028665476231862698,0.02976872619841852,,0.09711690039289311,0.10422573871203618,
HP,-0.014259223755923518,,-0.013198666298439684,0.020563028572860156,0.05824275266596804,-0.02163066636549144,-0.004325301298631027,
CXCL2,0.03909682352458143,0.06792159586105508,-0.005552184822286388,-0.011890905487882745,,0.04429671153930655,0.15007616600253093,-0.06635214392358055
NPPB,0.16599598004407032,,0.018462251184405174,,,0.15952824934084503,,
CCK,0.03553687014261128,-0.23823040612730606,-0.048834990700043865,,-0.030257494270420994,-0.003926082691100867,-0.19236679205731377,0.00896564599049395
SEMA6A,-0.07719401697385495,0.15196046915729244,0.021298413407216228,-0.033820603887751925,0.045835413510731365,0.04582764644087761,0.08900068865041909,-0.005703441836133976
IRAK4,-0.006632972839772003,0.1712276462664378,0.003507082353826469,0.059018055135035614,0.1802841999258909,0.09815079977696327,0.0868464410742451,-0.03716333837021272
GSTP1,0.02686905614689048,0.20889283011957877,0.06022903880993851,0.03937223253285249,-0.07077423826734329,0.00623674130575932,0.08366220985037034,0.13666328036612999
VCAM1,-0.02504933556732973,0.1104114277391676,-0.042931468613062886,-0.057683296689178376,0.03209951051203032,0.08207462188210154,0.01717538597185589,-0.015433244992868323
NXPH3,-0.012629864062475722,0.16875691398683085,-0.0031568764913359627,0.033727788735883266,0.08321004632063315,0.1063223589560932,-0.01698422545234859,0.09699517450943185
MTMR4,-0.0032105773114914147,0.05698804713513835,-0.0289804195600276,0.05167536193201638,0.1287082639860115,0.06025238488885696,0.02618284757468188,0.0933104094825617
LAMC2,0.13003060689447404,0.028655454248492973,-0.003695840692917233,0.020580401723659242,,0.1395813915667524,-0.03799535095757231,
IL10,0.016162204892614565,,0.0009604981220727651,-0.015123496078039813,0.0749454452859075,0.01888334982964499,0.08930068505755488,
SEMA4D,0.03411820489614795,0.086484219828889,0.0005129778027084784,0.004106271140096254,-0.1455705706049676,0.08200263702103018,-0.0200595492945414,-0.0015801179933529119
TRH,0.026956950517853812,0.12617243456724178,-0.012011285020067639,,,0.04812722426424314,0.030177480896156433,
SEMA6D,-0.031645393331159524,0.23929923577246687,-0.011147180583002703,0.09768116719401479,0.08826511090084461,0.058409455860645935,0.04443516950833927,-0.11015963976685542
CEL,,,,-0.04598038062437574,0.024851528388268516,0.1121253819953665,-0.017922014908798092,
PDCD1LG2,0.027273953274384307,0.04457647947035669,0.07538460261919852,-0.039420754781493546,0.09292915372215245,0.07588228972752471,0.03917663832741793,
SPINT1,-0.005912578499547779,0.04267195550675929,0.012697160274050467,-0.008065262327506251,0.04254138941513549,0.02072350908655788,0.05576667457725269,
CTHRC1,0.01535637028682912,0.31120823253444874,0.017278775017424468,-0.04158433049886939,0.08552207400662747,0.06345234532991217,-0.0259048149913402,0.022870780304433656
PODXL,-0.0911111626223483,0.23301055694055647,0.0026323122254608977,0.0900493385326945,0.08243579109446547,-0.021637245779140855,-0.03142703301526657,-0.09227444358865972
JAM3,-0.010627260650705149,0.18232004832442977,-0.010263567970776493,0.13049062102038128,-0.18517479630110442,-0.009545346285331758,-0.024275888894712598,-0.032979571354335255
TGFB2,-0.05620626091350664,-0.0018917185245775408,0.04650974507614388,0.04248022980987681,0.10925355454552835,-0.021332710048062063,0.03129718035989942,-0.04729093618952107
COL18A1,-0.08582864013481337,0.23152141885488534,0.0275526484035849,0.07385652814103576,0.020780702656529437,-0.08917993910175256,-0.026626132009689208,-0.03655521162289662
NODAL,0.02060428631790351,0.15356233136443498,,0.026496633435445033,0.14608567885522908,-0.01800842112781827,-0.06757660711117663,
INHBB,0.04689394810996909,0.02601085922740801,0.014263921978180804,0.00709903742361755,-0.0019021017543876658,0.13309276101901626,0.0785271107457873,-0.027979406372765428
LCN1,,,,,,-0.03003751147704856,0.08223282317014664,
ARF4,0.06106200771772674,0.13053612264983042,-0.011928304221057524,0.02153749629096753,0.15542544970835265,0.012577818862154606,0.09548636022844521,0.056848277100517396
CXCL14,-0.009443754548193456,-0.15216670050264375,-0.04657987541404709,0.010301917492119787,0.014101054702150919,0.020043541537048917,-0.010992184656226684,-0.03656904506196025
LIF,0.09800269845469274,0.027896617290190037,0.01939153827853608,0.036209923549695766,0.0088068836739522,-0.009826835507999213,0.11812794534791861,
IL17B,,,,0.018129284936019296,,0.05873959560300884,-0.003038650552739768,
MMP1,,,,,,0.007830921516142461,0.032385705085910634,
MATN1,,-0.04351320385846014,-0.0021999149870673704,-0.1132755950423248,,0.028230574324101258,0.036931139836073476,
ADAM28,0.022921181127391388,0.059970385575866265,0.024652644447140725,0.022110531848452564,0.10801623774830316,0.05855862443775012,-0.004707623066497124,0.029324676782487416
TCN2,0.05029211327653748,0.08094816641486165,0.01796805929308843,0.00021211311700763394,0.09064977780017663,0.05313479369430497,-0.0034081895569460343,-0.001574672363208314
THPO,0.029786235212475663,0.023248880857983153,-0.008220705340611582,0.07091812399286225,0.08416808156090412,0.03875204638806397,0.045277913100376856,
CUBN,-0.06332599256662302,0.044322583298471,-0.000724346204992502,0.001860436674886121,0.11532276053769638,0.04898267661838484,0.026084429204275405,
TIMP3,0.07706644469418225,0.08290064413625035,-0.012156949140755515,-0.03361084709154286,-0.022436232655086326,-0.028766663852875126,-0.046597530159773734,0.14732074760574154
PIGF,0.008666375911469544,0.17031119535158426,-0.01725976309894024,-0.0022506944129847403,0.045535506700589014,0.10438932037594938,0.0379015421793921,-0.0711686003150406
CRH,-0.005028102010964345,-0.00501666985385736,0.03540497793044401,,,0.0431839853277331,-0.011475448377295975,0.013789212780058705
BDNF,-0.00013014318312709022,-0.11356692344982751,-0.0056670460409269565,,,0.03783864156400749,0.12961057398626388,-0.06735685260774506
CCL5,0.10855731845362528,0.06740810514861419,0.0783803296833466,-0.07735026907782114,0.026391574523195415,0.08662704615124237,-0.017963905080389742,
GAD1,0.052962238571937305,-0.16813179375048473,-0.026967466066149106,-0.033784201583091415,0.07500927329450084,0.09825013953470206,-0.08026714295459704,-0.016595329559022043
COL14A1,0.059301044429427366,0.05538641281707524,-0.00024947080066167857,0.1783656727097057,0.03971543098927471,0.07530917089771566,0.05123143477793644,
HLA-A,0.09206644174171906,0.20106413894163444,0.009212274020542213,0.0062141150640352034,0.02060996825186796,-0.04642715465652398,0.028832540601736296,-0.0110466501555995
CD5L,,,,,-0.003169230340517481,,,
FGF18,0.06129933121280304,-0.005401622796635803,0.023758747502454186,,,0.09136043693958293,0.02958584348649179,
ADM,0.10583848691476844,0.09374774119596321,0.04700566859895017,0.019977270469301343,0.07655112344407833,0.05531493598255289,0.1527513183339099,0.0018825420956213319
CCL15,,,,,,0.005306020876282321,,
GNAI2,-0.08455141604439934,0.17615029613621902,0.02357729912105095,0.05535311664468018,0.07747483281531507,-0.04079526336237832,-0.005464984456525035,-0.016249266512141227
HDC,,,,-0.0072703885088584615,,0.030833332591679995,0.09422748887606867,
COL11A1,0.03686211395773644,0.32244621369175425,-0.05982865873437487,,0.050614030154138276,-0.00044900861253172096,0.12409504926285773,0.07969580266921213
NUCB2,0.022819464500284714,0.05244641376138454,-0.034245635068302124,0.03419251199447792,-0.005728172780751326,0.015531581937242852,0.058886089842232855,-0.06400234941559017
FGF16,,,,,,,-0.029730683643717497,
CXCL1,0.04332485216908754,,-0.01830214273989214,0.008645079668927963,,0.10638786216723932,0.018515261906332927,0.08548017786901657
VCAN,-0.08932262935140466,0.2757606927668569,0.004755937548297039,0.0059165362268375505,-0.07476608650194738,-0.12208587836605453,0.010129033718796284,0.0536256131497113
MMP7,0.08457361799743762,0.08569470804066982,0.0062221475338435145,,,-0.08540807588557187,-0.011022276276329703,
PTPN6,0.005758241386068406,0.08609648287464196,0.04008315896287737,0.08980154286832732,0.020913508189942212,0.03635737405875087,0.11571738506654906,0.062478226448875955
PTGS2,0.07578246521506604,0.027510917370359076,-0.06367191415232644,0.0038692154850347425,-0.0847771164629375,0.1087840601625448,0.04173499536602394,0.008185159547487839
XCL1,0.05021064528352032,,-0.004554382524994161,,,,0.0007296232540699283,
CD58,0.04902534306174535,0.12619497305768215,-0.0396192814503419,-0.0614545841737328,0.10962279074301873,0.06376759090422714,-0.009364258269589691,-0.10612735380279108
TNFSF14,-0.004200272623145519,,0.03438097401085544,,0.07253606354756613,-0.05205549587541061,0.08054318364652657,-0.05694356928673678
CNTN4,0.0024147353620644113,-0.09784478241785995,0.0040068410068301264,,0.010676800344672143,0.04128863460979863,-0.028908118463830422,0.09853496513205183
NTF4,0.0008209269065643242,,,,,,,
INSL3,0.04155676086834506,,-0.017742004804957395,,,0.015514014321785594,,
BTLA,-0.014068495021769037,,,,0.03346862523990714,-0.02189584823450713,,
MFNG,-0.04076101053417895,0.243194011559506,0.02538466916477681,0.024446727800228975,0.04437097400505333,0.09625525291557267,0.018587343697881977,-0.05016308376721927
ICAM1,0.04094781655703602,0.08900827640805054,0.00048664272571882636,-0.04479141873263872,0.035137969350496116,0.07043226218854673,0.12716978622658137,-0.030611908039416505
PROS1,-0.04697353317681254,0.15908457563585246,-0.016832626792934048,0.08693071314341767,0.08406441137758419,0.01974398545473664,0.04406529686484464,0.003085574119998274
CLCF1,0.09308156626726193,0.034913235445449955,-0.018126067538916754,0.02067205871703392,0.06760721705531524,0.050426776621845665,0.1030893677353536,
PSAP,0.039126741015382355,-0.23482560262987787,-0.08403795327247718,0.005445778313471675,-0.023032759144196228,0.008849556070347389,-0.10249997673544876,0.08300106944083026
EFEMP1,-0.039055860018266726,0.12190639157307548,-0.020482115164566463,0.042631521383945103,0.13709458712053968,-0.08678617523718606,0.06814165643637399,-0.06458952628478548
C1QTNF1,-0.02411570954448793,0.1385292690869153,-0.003009577750874384,-0.026151252108784724,0.00498581262814932,-0.003986556209604415,0.09765638701666611,0.043168849718420166
ALB,-0.006331689928683719,0.07550656637710501,-0.01681168872147564,0.09824527862610265,0.0017795718830374762,0.09092062868682813,0.09108734885062873,-0.06498211405931359
EFNA3,0.048084584443106225,-0.1030135711210913,-0.021636751702763413,-0.0979993876988812,0.04000292692807626,0.11390393153575536,-0.058183377153268157,-0.0639243590244848
DRAXIN,0.0424736539248264,0.19911379494427142,0.01889795486389844,0.044696235805647744,0.13505643071019996,0.11882904188287859,0.007288265892235863,-0.039526584352730175
NPTX2,0.023914971844541135,-0.24242748063330724,-0.021277266187830643,,0.030603182310998234,0.011979934527971983,0.0033338895013352117,0.012787799756752106
FGF11,0.06806396030067619,0.18641512899193557,0.005924598730899605,0.013608889565944528,0.08705446449938986,0.07739460711157209,0.09621857756409502,0.01020806369533674
CD59,-0.09860327701726994,-0.09879640702217433,0.0009083371452232715,0.024072321619160137,-0.04950965040530602,-0.07624492666956145,-0.12497116120829575,0.042134346885725225
COL9A2,-0.0787652289022706,0.15370435589431214,-0.004125134113331251,0.03783093088476637,0.00918746134243048,0.08701563189874,0.04552448699817002,-0.027325726345463364
DLL3,-0.10145643521621125,0.24932847665886362,0.038669230075959155,-0.018966823772634523,0.012114880469784558,0.05569134982673098,-0.033123509054811116,0.14136881271295298
FGF5,,,,,,-0.03143865219276659,0.09896320366455993,
LIN7C,-0.05595867331857169,0.005910323902182711,0.03839408921432801,0.0670748410559236,0.00868288730218642,0.10624484586189231,-0.0151610722058015,0.14275413913132004
GDF7,0.0020606674146271043,0.09599902164662107,-0.020562173293451943,,0.01785851748570999,-0.019957821102897573,0.03187816429830514,
PSPN,0.044935078879784957,0.04000732033032332,0.02559337660522749,-0.003933657362053298,0.14091888822709772,0.12591577389412886,-0.009727786536031572,0.03668042031161341
ANGPT1,-0.036556447482307075,0.022000990767144023,0.02950951372208793,0.07024503833691188,0.03327673580668065,0.06410846805418738,-0.08204053495278477,-0.049217715014354145
PNOC,0.03276976800774552,-0.14214067864309207,-0.0710163925962968,,,-0.02019576408243737,-0.001592684904284767,-0.044985206112172514
L1CAM,0.014020825040789796,-0.07075687309860137,-0.02169031384756666,-0.019994502673637962,0.033337949991737226,0.061064995310627104,-0.10299999143527117,-0.049931718297850626
APOA1,-0.007662735593310539,0.0645770192036841,-0.01859099104297101,0.0003875849991211162,0.02191084387076119,0.040017796393120246,0.03702223390442581,-0.04756853634468059
PSEN1,-0.03839124226783639,0.036734433999282425,0.0012353128520512964,0.14553714564381576,-0.030549187610319568,0.016116717295080598,0.0752286980092311,0.02660351639958549
CALM2,-0.1599131210786286,-0.2794635399043635,-0.009133094962436533,0.027344474418094913,-0.06514962673232433,0.08555125052263703,-0.14341833605643695,-0.022034493814080864
CLEC2B,0.08732656754839496,0.06366361065706148,0.014526541568368183,0.05472705015373151,-0.008415876983546787,0.13691821374494154,0.05838466249253393,0.08652346987227555
NTNG1,0.030881132274863846,-0.020501407908909985,0.05947432453965936,0.0016263900554309649,0.01814385717702421,0.10101833859716489,0.04453904702687781,-0.04138446594853833
LRIG1,-0.05554506386303295,0.061521492851995686,0.03480184311629227,0.01451073278660039,0.12688637034812875,0.02056868820958431,-0.02280967581588404,0.07734179390004929
CPAMD8,0.021113485578061544,-0.08504125880910463,0.010670445111429689,-0.027372173521452953,0.15885868073635256,-0.006842484717504918,0.0469283138328885,-0.011941017901405362
GHRL,0.038956714387249305,0.004883168975991468,0.045541249816853924,0.029724337760750487,0.061307884404532734,-0.022894824690366012,0.09153109773778584,
NPY,0.005452474998946031,-0.17938577071284656,-0.004587193885784665,,-0.00923525520343932,0.028295481754887136,-0.061367705517159574,0.10209366941556335
MMP2,-0.04738707344497885,0.17290425354724218,0.028886267278484142,-0.010176989343251728,0.13940802870278893,-0.017315072683938636,0.012854886058012356,-0.033034433690784556
LHB,0.009647728652884142,,,,,,,
PPY,0.05572084492475554,,-0.005524252504600924,,,0.08276319971439648,-0.00922873670838144,
ALKAL2,-0.0183868601933704,0.000383668537360069,0.038447191117161904,,-0.04970308486155798,0.018792913242395553,0.05239626257614124,-0.02335697077729166
CSF1,0.038759939426938526,0.12496153157416888,0.051208691772609304,0.03778610388636068,0.017143503221805894,0.04579019649856667,0.10238399388411523,0.07475519293222752
SEMA4C,-0.028455433999219515,0.10880173035204956,-0.004416221610155824,-0.05098991699548181,0.04714891868457817,0.06744300691198814,-0.028928384561453063,0.049745647944677965
