,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,0.15679331524388723,,-0.03595759980241049,-0.016892171729029782,0.0208734636886014,-0.030566097628667875,,-0.022455841639471043,-0.03712241692473945,,,,,0.005386491808254462,0.0765547284428242,0.04194810473622683,0.12341927430273754,-0.02828709538965641,,,
PDAP1,-0.015453826330547576,-0.027260962066706244,0.025130754355571175,-0.009754805811836336,0.05778854259455765,-0.04581826085513394,-0.029132484197437563,-0.12919927762498928,-0.007760688623782806,-0.05232342756631806,0.013219482562159442,-0.1134342711257611,0.004289223395785586,0.000684208367149036,-0.05178762886519072,-0.02274820045720241,-0.02158722616935204,-0.024693957939711953,0.030629340252364246,-0.04396316545775273,0.01040598129185244
QDPR,0.137702393468468,0.08817931889706315,0.056256839661605995,0.05353633884283681,-0.01967171926956021,0.201134299742999,0.027594460871879972,0.15069591182968337,0.05745107913632858,-0.00827122507721329,-0.09276161101436245,0.04758241219139519,-0.051594120079001174,0.07380603883178367,0.033136425212224964,0.10777883786209988,0.07080845919356053,-0.05194321561387848,0.0943164561269613,0.06897658531881684,0.12074678665127603
POMC,0.054494364325108076,0.15978830364570606,0.015372040274297796,-0.008291960462474266,-0.011625634010960346,0.12929698828019137,0.027574289015774637,-0.03813830938059401,-0.027387439064252714,-0.02344944585560227,-0.025237347536096646,0.05723521974386819,-0.004063661562988604,0.0032458708923972,0.026641504400770948,0.10381765342557489,-0.06143068969670718,-0.03984682837895321,,0.1177307458115222,-0.03845190415659013
CCL18,,0.004115269602147479,-0.0300635917448212,,,,,,,,-0.09686780039567827,,,0.08858662233764152,0.043176260762223,0.02314655986824622,,-0.033391379123400095,,,
CCL17,,,,,0.05168953230646099,,,,-0.029437949484605132,0.009713054244908845,,-0.038515152452650414,,,-0.037087509117539046,-0.02645941277059181,-0.008026917488552306,,,,
VEGFD,,-0.03749729378998454,0.08073749915221111,-0.024194646936128845,0.013308419418402245,-0.029243911614947934,,-0.03414759805692248,0.004036416393188551,0.01913356588182965,-0.03675683357300461,0.019341123183398028,,,,0.07994147716176651,-0.06928819496393364,,,,
TNFSF13,,,0.12115651597688284,,-0.01801206316889867,,-0.005307384512135156,,,,,,,,0.056079416810918103,-0.0029615186105905688,-0.03297562853475671,-0.010252098883950064,,0.02034921111046452,
WNT5A,-0.007373439113253488,-0.045152528669554125,0.06357851975788464,0.024268714129961684,-0.01098500418708571,-0.020382824858979878,-0.1095252369782965,-0.11531604083181364,0.03387597759681144,-0.02433456193364352,0.11579215002697425,-0.02283168100426543,0.06675173660848002,-0.08723969608642666,-0.009212714259483319,0.07853448033994916,-0.012708066320137901,-0.03293713966133676,0.056974457982583285,-0.05052575602481506,0.01103596780949101
CXCL8,,-0.15444044528889694,-0.05284593446338565,0.07716761143537332,-0.030203101064942808,-0.12470306803196171,0.004828035169260373,-0.08355468334321237,-0.05534770909699534,-0.02951924450016249,-0.09949359090630011,-0.0647255240404188,,-0.0642532221327988,-0.09405582041105832,-0.15785809059366543,-0.05630929553424878,-0.01964369792155125,-0.024709486297927588,-0.10934567990600877,-0.015436236114680701
GRN,0.09682217318551965,0.026243886371629648,0.06540494720828219,0.0009837964478937875,0.008771786287387869,-0.031110234126862518,-0.08680534821232555,-0.20294274769003803,-0.011420285688606216,-0.06224716298362217,-0.10498783571055309,-0.006472212020498813,0.024548618682598663,-0.055199192110169056,-0.023613589786485728,-0.05815747003843127,-0.032448822103783394,-0.011717952241342734,0.05354229583112546,0.025083206107547038,0.07075981312631413
MIA,0.047684224946121276,-0.03402735184708433,-0.031344274657761205,0.14760976705845755,0.036553809594928426,-0.08873613247339321,0.004690150204000091,-0.09924149337060176,-0.04759883507404041,0.01457408459297161,,-0.023460914401821843,0.0017311361371937254,0.03699885746589714,0.2625285373810135,0.1365606484524179,0.0228250488792101,-0.04118716745265676,,-0.07205341531038995,
COL4A4,0.0430243912870289,-0.003641499866160556,-0.04651448664061712,-0.027313457722939773,-0.05204161475626117,-0.04696194898137531,-0.03872373127883941,-0.03549828041495366,-0.030734130032976415,0.08049819514956619,,-0.022507010703636785,,-0.04613966743930403,0.07678453755197122,0.08906269681293487,0.021625122342313747,0.009063927636757936,,-0.0785536677056447,
TAC1,-0.022745662038350968,0.09793297448024187,0.05073448430935238,0.052470585034230396,0.1128352434391483,0.22301963257332663,0.18162283037137986,0.24717066654972347,0.11002320161516847,0.024135227392197752,0.0769561659276858,0.21586728947976708,,,,,,-0.030560957584613063,0.04089338638104449,0.11057100442303203,-0.005317041835638606
RARRES2,-0.1470082135659472,0.03366056145681724,-0.026742444158723712,0.00032882339930432626,0.009691584748897199,-0.16845889541676295,-0.11998073358221949,-0.20571768256014433,0.02946411427276657,-0.0028853186302074505,-0.05387849076501746,-0.10138436396301909,-0.08863849618435077,0.028452472833355356,-0.058293576831454724,-0.07831207496157731,0.0361547057047791,-0.043739353564148174,-0.0025426413881168577,-0.09071494327397725,0.046640673461061856
FGF7,0.06246427402092829,0.014017722285906796,,-0.027308132849555047,-0.0002436705948626201,0.0764103125619453,0.06252527181061716,-0.059227315015854196,-0.0431012451475702,0.006030512969369797,0.004757021546859276,-0.007269986184220104,0.050660919663089735,6.763309368082098e-05,-0.051231558632834136,0.0251023918819651,0.0028169941304693694,-0.0101487012412397,0.007964300358008243,0.02102074952793987,-0.07373217603148974
EFNA2,,,,,,,,,,,,,,,,-0.023617927998558233,,,,,
HBEGF,0.047959818524582094,0.0042402838927974515,0.043523325852907586,0.0784593133564744,-0.06501292611448665,-0.08737188411962359,-0.022554752995684883,-0.06245313197793008,-0.0802573241011702,-0.017301096409194916,-0.11287438971662432,-0.03162795487202904,-0.08427470303186384,-0.03767984624728248,-0.0003718776615781311,0.02497430133780402,0.061047876158747176,-0.012521073922490357,-0.0031065492575728694,0.007817705149097139,0.12418071119444632
CSF3,,-0.03774754037860585,,,-0.031124246668657443,-0.03215868259684074,,-0.03755649742196793,,,,,,,-0.055053525805477115,-0.08440951334608114,,0.019184252485622513,-0.06450918034601237,-0.03921678698444658,
PI3,,-0.04471759052879783,-0.04720690673461299,,-0.02274709946387769,-0.043067267259764994,,-0.04228911178924786,,,,,,,-0.1568908276049964,-0.1842892649282726,-0.055818815839470785,-0.05147799820018027,,-0.12059908477532227,
PCSK1N,-0.15221165682900614,0.14568835375608086,0.0603827406813866,0.009982268803042363,0.019176447977996548,0.08306192576701761,0.09098493895447321,0.10474460008254029,-0.019595047483365012,0.053670938989397794,0.21001317375809567,0.18688617718912964,0.014023334830480795,0.07146535928347295,0.019066933806725573,-0.00315148428187773,-0.09172088474590981,0.05562579769238561,-0.07426782739050175,0.13800177688239693,0.005372274088906462
NTS,,,,,,-0.07945279463764848,0.0618664450793514,0.019368923854162497,0.01272110831832636,-0.01682006754154592,0.018560657630150666,,,,-0.028842909757471637,-0.02338429388279979,,-0.028659905048704894,,,
SFRP1,0.1411456589633369,0.1292290675437904,0.01671061211286469,-0.014450135281010293,0.03978386032946612,0.0587503932049111,-0.037908042352472644,-0.04996936519750791,0.04737804657407143,-0.009633989314724315,-0.08879409394279719,0.0069968518753205445,-0.015248629447487764,0.0030798046859056047,0.005537529774612169,0.043893940583235376,0.04602569786253733,0.050637186462562364,-0.04231210432256799,-0.049488944316551604,0.09107018051641037
CXCL13,,,,-0.032875725642530315,,-0.011307787039551948,,,,,,,,,0.02249217921084946,-0.018687595734535836,,0.03663401748990934,,-0.05901021938826386,
MICA,0.05296876597537997,-0.0017016511097976772,0.08953760961265192,0.04449901479818372,0.005076997218587214,0.0029409031007855448,-0.03827015307482289,-0.12263966057358247,-0.006677070197485251,-0.002403902951444616,-0.03766184266983031,-0.10040945622426761,-0.04099930035843311,-0.13833381681365936,0.07277397269157113,0.08358517235093178,-0.050915847664935475,0.02695976361640423,-0.05030185051221825,-0.03365408925896832,0.028893425846491922
TG,0.0604260357567733,-0.010870313052658436,0.013951293363241864,-0.022969950043996542,-0.0008176063577642109,0.017141412154461046,0.054954569993051476,-0.017649957846167803,0.020520440155613943,0.00853158361687949,,-0.05785519358507996,-0.02887876079320915,0.02041861963254892,0.028075451529272773,0.007870488273083008,,-0.028642720499363953,,0.03604862694399063,
ADA,0.07146031657160046,-0.0012233023406775583,0.07460195778944348,-0.005132461055344712,-0.023424619619039123,-0.01776451429735276,0.058421591445548884,-0.15668198619269832,-0.015076937716829678,0.008216883536480604,-0.028747293322095125,0.0005406714420169475,-0.024370703565378335,-0.0040905282926687325,0.02512423843482221,0.0008312893126440732,0.033644571089072844,-0.012207924705693778,0.03750405474078958,0.06460904196521196,0.07599078282287623
LAMC3,-0.005558535661117341,0.15590851227051353,0.056941472677439896,0.05666135814084504,-0.048020818495355985,0.057813669021022134,-0.032506902903625894,-0.17594206709696025,-0.014541378186642797,-0.02734938255084332,0.05415068336323384,-0.011167886961118503,0.06393074702899576,-0.05519073374993775,0.04788074355840756,0.025853965287636275,-0.029814500560171986,0.024121010300370286,-0.008095054956038128,0.014637257633154469,-0.09714364650531367
CCL7,,,-0.02854218367743854,,-0.01777712739137508,-0.043834644404125746,,,,,,,,,-0.03881762836480465,,,,,-0.04744693845587222,
NGF,,-0.0217474310425137,-0.0037755440054907017,,0.05701065167648601,0.09901480018112939,0.045853561535098716,,,,0.10457299159326132,,,-0.05423221029946193,-0.007727675613450859,0.06607857285555997,,0.00420463702000715,,-0.036756847400664074,
TNFSF15,,-0.026904286353062218,,,0.01062200148781362,0.034842918670913395,-0.01872039158892866,,,,,,-0.026618907003124775,0.09659684708750793,-0.013532239910561584,,,-0.0352546834924936,,-0.03387503090819698,
HMGB1,0.11375552602055558,0.11026803594772684,0.07100428625651858,0.022802428923271664,0.04964687964458494,0.035215486410500936,-0.0423665332610981,-0.14494892373123175,0.020138720939670517,0.014146079531462115,-0.06493284229284073,-0.004757497632781665,-0.006986578118164646,0.021310025557479143,-0.0939709127979475,-0.0669274528447295,-0.008574299509771524,0.0762978340577846,-0.13831953141719736,0.015359650113885726,0.003737195036077338
ITGB3BP,-0.04004702916610554,-0.07534388748056359,-0.006867621954233086,0.014070578315751286,0.0019659676961441028,0.0011331940649343042,-0.07299868337964148,-0.15933812463823135,0.01651316642671537,0.009537488862664277,-0.029786334221680207,-0.07565738315552864,0.03737904873382625,0.11065862881045074,0.024837958638541106,-0.011433186893458673,-0.12998640322077998,0.030287635425303456,-0.006437163457261499,0.061983817801681634,0.04716396318016027
AANAT,,0.05132559023985585,-0.03319041774150897,,-0.018012065091291888,0.009820705263699695,,-0.03387697702556501,-0.026671271049426536,-0.02761566159821443,-0.023526912600664175,0.05363369283304573,,-0.00038362369001521194,-0.030163818405971658,0.056021430221026576,-0.05190995728127344,,,-0.05045345300162508,
RELN,-0.021838429094720387,0.009704806054685553,0.005903846742110211,-0.020788097568225306,-0.002436215659780486,0.08889724075187641,0.085268538994776,0.14920917614523352,0.11693455724931942,0.04792865833787779,0.03034621810137688,0.011346275029232312,,,,,-0.008536912287098294,-0.005711372856610994,-0.006041534270371817,0.06859006639855388,0.031052463891695137
IL15,-0.027010679373728176,-0.038243978644843545,0.04518608503436323,-0.007589116187757056,0.008884939273907337,-0.021397500885097214,0.07381350623597757,-0.08407106342023349,0.04315684714638289,-0.029659472529287155,-0.03173102030277749,-0.002102369028817213,0.08820688587979879,-0.041143963833228984,-0.02571750971232558,0.018457613227904335,-0.028221331084080006,-0.009441498249219917,0.0790555615576834,-0.022163375020607858,
UTS2,,,,,,,,-0.08632560640896488,,,,,-0.001236905834660044,,0.036872513094602,,,,,,
BSG,-0.058011858362710646,-0.041429303207006545,0.04499567979650106,-0.02643955712771257,-0.03942066175007898,-0.03942151881490708,-0.027649370644572173,0.03542479570276203,-0.017860726113772766,0.02264298891315433,0.11873453450091627,-0.15963851185816402,-0.09470824523031718,-0.04603202326227671,0.0513549064615785,-0.04250498004787037,-0.06985588078070937,-0.0701954041304589,-0.006792038052656602,-0.062373083705230745,0.02978989431324883
ADAMTS3,-0.07636733235950963,0.019100669323189063,0.07159816133282443,0.032529598707493376,0.043658224692214656,-0.006505255127880425,0.01000867250894908,-0.223847948889838,0.020557026050458012,0.03477021071424113,-0.00801759114351144,0.015401749322477806,-0.07699895747865781,-0.01409187933331667,0.05332296768211772,0.003552512139508911,-0.05553317788827194,-0.03960477529524695,0.025835734078024142,-0.04630076248845343,
CD34,0.016204412284477724,0.15467244685568557,0.046068607212972526,-0.02721940102763671,-0.0070147606589216725,-0.007695497662718255,-0.004777152589460027,-0.1343372308965652,0.03666023675200748,0.0433178440090131,0.006076619080192001,0.005811889104421651,0.10456516542924571,-0.0010129419552400586,0.1109353206176902,0.07188638687070198,-0.03005908991608327,0.0017786588573083916,0.04223628039179094,0.005840935072861906,0.0697519386372824
CCL23,,,,,,,,-0.03854662223894027,,,,,-0.025117853895878128,,,,,,,,
PLAT,0.01162861944333731,0.07218065611612126,0.05236555298485896,0.0369187520990183,0.04764242309254203,-0.03268094966878259,-0.10493934620722317,-0.20767530500038817,-0.037574392462848855,-0.013093910579515899,-0.014282043036710728,-0.1188266456539219,0.01751835705821055,-0.010749813922627655,0.14736941711200105,0.12134533545194723,-0.05529672543213909,0.10155986317426004,-0.00460232885623844,-0.04556265670667145,0.0531404663665845
NTF3,,,,,,,,,,0.010684841232351278,,,,,0.04738627655050578,0.13233325225953682,,0.028854847899235418,,,
LTA,,,,0.0025503907843653123,0.027790764146534214,,,,-0.00345893427504291,,,-0.03334479262362183,,,,,,,,,
CKLF,0.02741784832508549,0.09260273411850546,0.048619998744327646,0.018458088478204022,0.0614876044430323,-0.06968271229383576,-0.08842068222451503,-0.19755395544158866,0.01399663387635778,-0.012435229305572944,-0.11153781489296269,-0.1111749146773601,0.033452782722201146,-0.031856345587536215,0.03049392630057669,0.10137559221592919,0.045850388357084194,0.11435272692283213,0.11067215220001375,-0.0390322848071273,0.0018767227484966168
CD24,0.17454563074894067,-0.0889096618812129,0.03584428284580015,0.006372288706158272,-0.061548107676984105,0.012776865850306395,-0.07633730449252814,-0.01861551881577722,0.007974234027156055,-0.09835082282472751,0.012898629552086933,-0.026797062898828942,-0.002998710533673285,-0.05650209174543397,0.09311873802247156,0.08481854121833031,0.07248199806939566,0.03650606247403878,-0.002686616786839828,-0.03304918469450389,-0.04673703771115832
HSP90AA1,0.08225769209220837,0.03005219032445124,0.0023385982806868066,0.09070756808751353,-0.0002943558767452959,0.17490008090924236,0.14192812050346934,0.2278521856788286,0.00574047283048543,-0.04467999270835353,0.2204240114661194,0.19789953717261474,0.030984828614565845,0.041040760191299035,-0.21869851492550568,-0.2309893943991521,0.04995241349452781,-0.004266707094163896,0.032940573232736164,0.0773372182783117,-0.02710547772654444
BMP4,0.04293338946655093,0.10129321654867385,0.013547070114143278,-0.017906694089521866,0.016168140515115857,0.05869207457274758,-0.03724607290259647,0.053708228622785764,0.023629259861124415,0.056810594378007194,-0.041829676645657905,0.004856282822970862,0.02931183982286989,0.006182446180729089,0.06859201526579939,0.01900606299695179,0.0061855527687144415,0.06899128640985273,,0.03951597880035572,
SCGB3A1,,,-0.02854218082325831,,,-0.024277833957154403,-0.02116150428183302,,,0.06174308063241838,0.009614704983015544,0.0012742259302508728,-0.030997449580764367,,0.024401469017088624,0.08449445179303389,,0.017680933386334526,,-0.04523410132084473,
IGFBP4,-0.03187675517770077,0.052482150857694115,0.04445964145414165,-0.005750190298442233,-0.028679789698297257,-0.03718241892599693,-0.07365643604571712,-0.16492248109685903,-0.06356587817382772,0.05364949117216152,-0.047293387240701,-0.04473183421574417,-0.002103916669406556,-0.031504898976424,-0.06424000230490144,-0.07121587332882352,0.016151757800291263,-0.016519048453723754,0.0820239406230023,-0.013444938803264628,-0.00039326917093034097
RSPO4,,0.12571526100778047,,-0.015028262140708936,-0.018379419017884976,-0.0010981884563920298,,,0.045385355599518416,0.0543475610070305,,-0.020358695722677882,,,,,,0.0303281516133324,,-0.04749594777350835,
LEFTY2,-0.026081803356588676,0.008320181727519652,0.049877129892051855,-0.01709963505358007,-0.02864785183520407,-0.012610897888119399,0.013432821084214952,-0.17185608014973935,-0.02141823746799667,0.03755092671226056,0.031737323377861844,0.010402139498610964,0.004246883164846337,0.0014186038501654659,0.036783038065579296,0.039295277325485926,-0.06348125840276676,-0.016197819711978763,-0.057766364155324254,-0.05423563640959244,
PF4,,,-0.01794400913710125,0.06957411402426783,-0.015510193418681711,,,,,,,,,,,-0.04205527050568383,,,,-0.004450435757113297,
ANGPTL2,0.011243985823605106,0.05277167794705826,0.04961135023320441,-0.013742452655544031,0.017843612782648958,-0.03851074175850623,-0.10042226474457412,-0.1684332430566402,0.034483955559104426,-0.10023016053333159,-0.06130829265696227,-0.1866046051269514,-0.03181166622730122,-0.09858375685950631,0.13844160689344265,0.14896787702635805,0.037333741291533426,0.029860127841668794,0.0645973660364305,0.02213715662077597,0.016613315011909772
LRIG2,0.007366691450532843,0.09200880910973486,0.0009951049903273005,-0.03548206660082239,0.07250666647013855,0.020265850814102117,-0.011655453236997206,-0.07961214831488402,-0.011739956250824288,0.04626138680669336,0.025356725620473905,-0.013006442612369619,0.011384901531770623,0.029641107166348712,0.05618369692916135,0.04065037584977653,0.11998613614055043,0.03552285833689682,-0.07590642298660688,0.010360053435208063,0.05425551326969911
ICOSLG,0.0703133938961307,-0.009728860715857277,0.00433761240484891,0.04638150047287877,-0.03294444694282434,0.006214444855928256,-0.030886497993288027,-0.10403242270907141,-0.023348147340896,-0.02860982590799299,-0.051254549076437915,-0.08140722376795985,0.06591183580452568,0.01765946859729992,0.0422483091286078,0.15565127226065303,-0.01285925279854978,0.0729080582553442,0.007027679841817844,-0.01544532986531652,0.04173567327986184
WIF1,,0.19333407084732218,-0.018243306862435166,,,0.12091105640290299,0.15737037992637967,0.1441666271636089,0.06764662072536642,0.061550289014076394,0.12403534534845734,0.16175460483397106,,,,,,0.023188970073298027,0.029924347606009247,-0.0030733163263487024,0.04803130910875164
NPPC,-0.049076663009542,0.01804265002404736,0.019522543166934272,,0.07472785351039643,0.11694313341244852,0.06292003871030352,0.04692825800304984,0.08350943077508287,-0.027599772157043317,0.10938918359710217,-0.10616119896493703,-0.0221924859748803,-0.04551290566751636,-0.008997806896384887,0.10977254509564831,-0.06880057690089181,0.006260598656510705,-0.05082615871499479,0.07158226752551078,-0.028417713423255365
LYZ,0.14664550598813736,-0.026307569745803547,0.028542805446862895,-0.04151099433908001,-0.055807492375412666,-0.05561027553446926,0.012511426000810422,-0.158526956961155,0.01246522768094721,0.061624652258903574,-0.16078099950961997,-0.06776225887052242,0.040176711775573234,0.042474904715116744,0.028785206253740665,0.046268856160196464,-0.059443051796803495,-0.019638220583611563,0.0352237590981548,0.0010304605053861327,0.015868716602449484
EREG,,,,,,-0.05656353939116239,,,,,-0.017606338889567634,,,,0.06842677234897641,0.017765595551808042,,0.012398684094182398,,0.024355029669545784,
SPTAN1,-0.10625437077721679,0.09643612062725537,0.06862514792147975,-0.011809441356288726,0.01477682135180183,0.06462151853625284,0.08559367994985888,0.1081909776035742,0.061828659465578764,-0.018499830756820497,0.19045586032731143,0.17014357087844897,-0.10371565944530016,-0.004549904360916085,0.05430176871431386,0.06011934508326933,-0.014182077462024921,0.047492569507946766,0.03656492236067575,0.17358733840091134,-0.030626769696275317
PTH2,,,,,,,,,,,,,,,,,,-0.01133959784819533,,,
LIPC,-0.01990931873864144,0.016611052433637696,0.011239305094080528,-0.02312624132893911,-0.027872972731516763,-0.0014605178739039043,0.08895163912859635,-0.03935965052071424,0.005679937426324535,,-0.0472040727081131,-0.02317591410025509,-0.02353285966204359,-0.03733473392634721,,,-0.035014946805438665,,,-0.039547343152246374,
COL8A1,0.038899544391966905,-0.09641902575243311,0.03532715020171745,-0.00039564613050906394,-0.016030675625380575,-0.12165737294133061,-0.08909737838989402,-0.05670002050485252,0.011242868644413593,-0.02239296731196206,-0.011240289170783974,-0.08856311762487078,-0.01764793012851554,0.008990927102558046,0.13472350046563533,0.030929241282087665,-0.008901889285275974,-0.004427531917823654,-0.07690020510340716,-0.09686687562073959,
GSTM2,-0.04603403727453613,0.06512551874277445,0.01866973267506346,-0.023736353449653465,0.013323011591948616,-0.059587304468137696,-0.02129862627499775,-0.023530193956402587,-0.01480988745907151,0.04768846553180047,-0.034012255848487154,-0.09475470486763826,-0.029651972558788688,-0.002363311796681445,0.03766711616953497,0.0553201796850383,0.00998124611758877,-0.045718918385536544,-0.057211022509562476,0.03849563548350035,
SPX,0.0821530702673655,0.08718468122841962,-0.039896099475351755,-0.001769910729596927,0.09247228310829295,0.19414254922630925,0.048134565303646494,0.08541797084448877,0.06730278331725609,0.02368906184748384,0.09734416009432406,0.14920278381359603,-0.029420397285142,-0.006152995205644654,0.09988360853638596,0.05878764336636948,0.095069759233214,0.002389198531640273,0.026313868316399616,0.048975591172387395,0.006040830048018128
MFGE8,-0.026471051059985238,-0.05190703005934083,0.029424255488394228,0.02721619657963783,0.010047976307501684,0.11052960057050071,-0.02511707233331563,-0.014310920229249765,0.020759584741203714,-0.015636212972826066,0.06992251551066364,-0.06350639013155743,-0.06190058278390339,0.06325975096980659,0.04769367891252315,0.06116300504308271,0.008303394222350576,0.033723482014116485,-0.07960296858385241,0.020649734351149383,-0.005304618368189035
TGFA,0.084094067960823,-0.09797588541739469,-0.0038897616985994455,-0.0012060459017730367,0.024111341893594502,-0.07719906628572937,-0.10228298988948188,-0.04160486412635146,-0.047753138351722416,0.006486648012043139,-0.11014900473096709,-0.06996831266279095,-0.03641126673944134,-0.0055278049837597714,0.051717429820455914,0.06440394247329902,0.1089882665997171,-0.019681306098380445,0.029557299071370335,0.009358536078281715,0.024418262615226474
SLIT2,0.14350397377697421,0.19008124970878904,0.033123013018798816,0.005746945915651038,0.10528521347533808,0.1356390499430909,0.01693181783490102,0.0644626859131469,0.06091639622624478,-0.01847153486434256,0.16518584895115357,0.1539285976181317,0.07650223428755883,-0.05147107127017496,0.04849077078064777,0.060296501454069035,0.08303160104185399,0.012982345404487488,0.020627903322593566,0.002395090724357712,0.012587515308682781
PLTP,-0.08243601862358083,-0.017695659021999283,-0.045316715855583105,0.0032578821010801414,-0.013012947100563376,-0.11874340761815454,-0.10720018959534873,-0.24785361839874037,0.006077536341751587,-0.05204349132138316,-0.13957629985567355,-0.05066197577734039,0.04063170278509403,-0.07816793883863016,-0.03583609113020055,-0.08166657955909185,-0.07306631299465977,-0.0318334362269606,0.0723367595160581,-0.03207786398058789,0.02478746336177953
APOD,0.1647731476411061,0.07673972026067717,0.028002449189412037,0.006469618371993063,-0.001027415659098112,-0.012350746364671717,-0.03196036290796138,-0.10402278979276118,0.030095922727998325,0.030769981200491306,-0.09515139523579971,0.0912713115086556,0.0649407332838723,0.1497055970078209,0.22076639719624566,0.2034230115479407,0.07345011140842513,0.07217062258808546,-0.06973921900958596,0.06805693260934799,0.1097921520418329
B2M,0.05485418945968915,0.12085801899110114,0.04579714652051316,-0.029104594298190796,0.06272239184484338,-0.10519009602091217,-0.16872863866021068,-0.2791181094465609,-0.03022852815935359,-0.0657198464181443,-0.1972813961375708,-0.22352686302282457,0.11147365830776365,0.021753548661537475,0.05229033473474005,0.039347309410825426,-0.0503198308228152,-0.02141441130352233,-0.017965444379531067,-0.03301597958648662,-0.04356985592753274
OMG,0.08582885291803904,0.2105555526273649,0.007645251315961341,-0.01779128286460625,0.07090923760365858,0.07053193553814448,0.011579818673769046,0.04690991056382448,0.10662827387897102,0.033613242685920454,-0.00621041015303891,0.13427430862689504,0.02198463117208806,0.12679805584786705,0.11339275365323859,0.22991480395168998,0.06249262743070131,-0.02147175398827294,-0.02434452931888881,0.2129028292468203,0.033705550594875885
CXCL3,-0.0212135027720056,-0.030222338804034205,-0.04167336862555118,0.028765015737799274,-0.028291561670124605,-0.011974449603888637,,-0.04447885142757833,-0.040071534816680646,-0.02294847140213587,0.015108224406626961,0.035946487324060354,-0.022871582319035424,,-0.06365125035464106,-0.0667744160435155,-0.013568964511962243,-0.01217696465567351,0.00011772745157380295,-0.06139251798729163,
CXCL10,-0.09908671766497375,0.0726329579033533,0.04075815156124525,0.01973783975440471,0.03706692161776951,-0.016506060931278193,0.009363709713591942,-0.23315583411355048,-0.0318596458335939,-0.022953267218589486,-0.00748163163129808,-0.05483809304977643,-0.05775298214172067,-0.011248063293922018,-0.04921166981995756,-0.0002170969563897592,0.08654729209852834,-0.03615932063725736,,0.013356061933698666,
