,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
LAMC3,-0.022092973567150107,-0.01322276076237658,0.09358660754822447,-0.06536344278476873,-0.029968502523943966,0.06247703413172367,-0.007858370653389174,-0.027181844623304485,0.004390345444361649,-0.018776344842158052,-0.02574997446351333,-0.0010321668443744319,0.08781287002326353,-0.04364497056550068,-0.021832037220434735,0.06249283633281811,0.012939810665841938,-0.002995849863878667
CCL7,,,,,,,,,,,,-0.029454226918038343,,,,,0.011143434620567683,
NGF,,,0.009036317054112453,,,,0.04006196845916527,0.010351294438929843,,,-0.03823226780422931,-0.00704404507813635,0.12783650259402876,,-0.005528079701339215,,-0.04611908780692113,
TNFSF15,,,0.08722162912137005,,,,,-0.043318351787432645,,0.03324184824611155,0.1193111359548992,-0.02871456382066054,,,-0.017127586164068537,,0.0029734540126497566,
HMGB1,0.08422936032022016,-0.010431229978920193,0.15870203248039289,0.019487733358346877,-0.022981064478594174,0.03228576576526776,0.12859142130754558,-0.01375590954258936,-0.05728345729873456,-0.06322160342450416,-0.04529787533970085,-0.04353798985902976,0.030234305391121086,0.06209702564950012,-0.08867690350744084,-0.0005925562171613319,-0.0239730856943808,0.07142970020323898
ITGB3BP,-0.011439363933795592,0.009506813177332563,0.13769037921265712,-0.03174739634051325,0.013234574739602802,-0.02234484222447145,-0.055467919920325605,0.078364746595654,-0.008968427040659626,-0.05138120294461903,-0.04777846819171112,0.023459880557434445,-0.02077059646724043,-0.011374794057256941,0.010255642545951071,0.11194069619008025,0.08044304859306493,0.022991083271543287
AANAT,,,,-0.018602762962255024,-0.020725936693517178,-0.022038656606871324,0.058732799770689174,,-0.013323547859121194,,0.0035710349463890646,0.008244028170502902,-0.019696665570494615,-0.017127472880589484,,,0.08504438760913982,
RELN,0.023950933408580236,-0.07546317437052895,-0.07695320873115695,0.007645913498957517,-0.019477107779240947,0.02745237680155012,-0.023859942755297372,,0.039939794647911635,,,,,-0.016001531285406972,-0.020688267929809774,0.03643703815705301,,0.1502041241908586
IL15,-0.01802177414428519,-0.04987581320726485,-0.035493063771444795,0.014726396042077908,0.03745738228377739,0.05412794454221156,0.08157971884287772,-0.031075265916984184,0.0031034032330127695,-0.033092932256118944,-0.06331341621406301,-0.009383755312735678,-0.02398455638735807,-0.02453178345656112,-0.0225218375527156,-0.048685230870152196,-0.04773027496714049,
UTS2,,,,-0.020138168864647702,,,,,,0.002805903815369946,,-0.0220043684082931,,,,,,
BSG,-0.07392964733299054,0.0020714249775972996,0.13302155112382272,-0.0789565310196995,-0.06479729388012216,0.002514588848788623,-0.14435249618799575,-0.10665190186553904,0.043018174568943725,0.02483806977172035,-0.06263724703418604,0.0662863092149047,-0.02264880827583108,-0.06811544933419078,0.02097252631749949,0.16809401518911768,-0.022642348860892697,0.04255315196019454
ADAMTS3,-0.059307756126568946,-0.04742325159621545,-0.018006178083450345,-0.0306084166622102,0.05303087088153326,-0.031021381885997006,-0.0020542380941153994,-0.002401342906777119,0.08893792208204551,0.005688307619372722,0.05273737340668889,0.08091123814012023,0.027616320223825312,-0.023397205164552917,0.061041064845985,0.035785776376625805,0.05438497407862062,
CD34,-0.03022738994212783,-0.01261018362124206,0.06973120160330278,-0.03387332154002823,0.007455352047970754,0.029594662974675966,-0.05375905422838951,-0.06141950306965846,-0.0012599235562109222,0.031012494414201834,0.038300474764306064,-0.009675082639387511,0.10575709900014242,-0.017590828586924907,0.006903064173212787,-0.01429897465028052,0.03502515088029952,0.03531952426873303
CCL23,,,,-0.021166991256789516,,,,,,0.059293443141578576,,,,,,,,
PLAT,-0.08200890874688345,0.04001856844238385,0.20363228445950932,-0.05817106792236473,0.004869365497230628,-0.016794563222631374,0.02633685607028202,0.04213304643326206,-0.03885858477619766,0.0032886367709169043,0.09350844643856365,0.0926832122652543,0.11089828446298103,-0.10374503680536831,0.019313852871136444,0.06147537942977263,0.03850413196163367,0.015473787281499384
NTF3,,,,,,0.011538347722185935,,0.08844079014724023,,,,0.03880561631791,0.06988195406209043,,0.04156508577970881,,,
LTA,,-0.028790636008973875,,,-0.005973179978527809,,,,-0.024559733762172818,,,,,,,,0.11155568319441801,
CKLF,0.0011342300794306085,0.07445161021414645,0.12512998596883662,0.009803904640064587,0.05051502245347633,-0.06377006213420064,0.06784850141099165,0.06462745140310573,-0.03703775878678763,-0.004415447494044552,0.03358024150055888,0.08488386556595556,0.09391576725308565,0.04068941415632009,-0.05353436572498868,-0.05927005463002394,0.02476014331511586,0.032913041124774035
APELA,,,,,,,,-0.02885883237939071,,,,,,,,,,
CD24,0.030325265308679458,-0.0030649806256609936,0.1461934555534279,-0.03031791038798942,0.0633806009831301,-0.04949032316257603,0.04260682136598342,0.13842693294270264,0.019907890529619516,0.07913568804036702,-0.005261677797561155,0.039199736497865886,-0.0041147448519143716,0.013286571671901606,0.06865140821819074,0.046951291838114396,-0.0019584585630339994,-0.025123759510248173
HSP90AA1,0.06975450906739537,-0.013082078310835603,-0.20421802300928207,0.02045231407136049,0.11881373951282849,0.0056939901531071774,-0.26035000117356605,0.02191617293960688,0.01720049267892976,-0.0033358961881977674,0.015472440568551727,-0.10326091072151718,-0.0868288983456539,-0.021822304161994672,-0.02199081372100869,-0.018734273087467543,-0.025077238080592843,-0.0053315076436148716
BMP4,-0.02619700158528314,0.01381196348737472,0.22647608699110852,0.006951994702112344,0.07719414125240513,-0.028164106182819885,-0.03143169494900734,0.08185190497089473,-0.004647696780741872,-0.07167006004608752,0.0044061952087205486,0.04052333748072369,0.018584313228661564,-0.08858825207513464,-0.02056604444039338,,0.122983281622862,
SCGB3A1,,,-0.0035910035156147234,,,-0.01858982240115248,0.012204999017354825,-0.017059251315632164,-0.017137457430348734,-0.0037985645832869204,,0.016284113917798836,-0.028017881160070895,,0.028476894633781363,,0.021131551761962762,
IGFBP4,0.046796795983525714,0.059087242367830604,0.23002732487034777,-0.08094093185515769,0.013484760452869667,0.001951589984101771,0.22342129861484683,-0.024201964155802266,-0.014394302483539312,-0.025803603053069533,-0.04479038839237547,-0.03178315822977879,0.02685355113019063,-0.1381748079834146,-0.10042452671524957,0.01509806542889636,0.012038080980497084,0.16434901230437013
RSPO4,,-0.039470307698780197,,,-0.023216133859093574,0.10158942983624684,,,0.017968719021139855,,,,,,-0.023953932965811366,,0.0016969483144605535,
LEFTY2,-0.02520342625980929,0.04910173076121778,0.11970579740087778,-0.046886311380889834,0.04008802763410698,0.007656368742122062,0.04883052575750429,-0.06515051139558313,-0.030318717055276275,0.056283469396944036,-0.04786284960428584,0.08090634462221194,0.07895724522020611,-0.06253567838603738,-0.009298699630095171,0.04586095312518337,0.04194046520900354,
PF4,,0.0230913395422682,,,,,,,,,,,-0.013415298019274536,,,,0.053486339257035,
ANGPTL2,0.0003490067077511777,-0.0009912396877240178,0.2886219441583993,-0.06899092948259614,0.036786026880200384,-0.015541294925935084,0.22253549197254188,0.12271632758886894,-0.004085057598815891,-0.04098185840562874,0.024005584848628574,0.10179487171985918,0.0964781827654778,0.061815234524971376,0.03984530348057927,0.07190279331712322,0.0426343319876384,0.10100112651703023
LRIG2,-0.020931850716832113,0.05261008550816201,0.13420174533153628,0.015774738575464492,0.015289412705725444,-0.04465720234879061,0.004824442371284094,0.041365469550457265,0.05518371766406476,-0.05808167098265532,0.09291019658359713,0.05185481666741692,0.012598908897387124,0.019374198316066286,-0.07936630093926729,0.05930485299552366,0.002509791558058267,0.06819894863480976
ICOSLG,0.0018483311826958937,0.05111921168184749,0.08525979672608475,0.035396459627625644,0.021286424853979323,0.014967725225402585,0.06304937052675008,-0.0036264089455035247,0.03445434084318148,0.11745832781164525,0.08227962134883049,0.08924780205741328,0.09368827514443737,0.0042087196453432976,0.057003628983361164,0.062055160987236846,0.050664111366316364,0.04998560208075263
WIF1,,,-0.20634384872393838,-0.06702641640321354,0.04352790432339278,9.447261277722143e-05,-0.06592075052064507,,0.006390003461287462,,,,,,0.028737799141930448,-0.04954144090787002,,-0.030708426446298037
NPPC,-0.059392666351763435,,-0.06727081573580403,-0.014371835910294414,-0.0007814294338770122,-0.002808665096119448,-0.05916386826143098,,-0.013383683709054996,0.16487914858953578,-0.04484708957387762,0.08684992346583803,-0.02538264321412138,-0.029605282471111383,0.020484103199831485,-0.017975489917935353,,0.045875190374736634
LYZ,0.05780266021620048,0.03811971006711692,0.10592385467197377,-0.00799533362937861,-0.01558680982044903,-0.01709595811753784,0.21868942358911314,0.0182351045063457,0.022568066382532732,0.0018126980537806541,-0.0005918942201839859,0.019196943988597035,0.09535936384561794,-0.022914196044091582,0.00800980481245931,-0.02479700600570994,0.020437607305223177,-0.0530080678571222
EREG,,,,,,,-0.04840454400416564,0.0837410049597252,,,,-0.014173964786868627,-0.0042777880456837504,,-0.02983502737391613,,-0.020800986973662648,
SPTAN1,-0.04765060475087579,0.028931482094769045,-0.10224776815571823,-0.0015160621157752536,0.0337340953573898,-0.04135686009174684,-0.2318047040662131,-0.00034470358027351015,-0.01324687630823426,-0.052880490352870256,0.04140192052188444,0.07506818784068696,0.03044855550227723,-0.01973955487984442,0.040650917751922526,-0.06644808995050434,-0.0008916497798707458,-0.12146569964437236
PTH2,,,,,,,,,,,,,,,0.034857873958506445,,,
LIPC,0.07400150425963571,-0.022972615793376713,-0.055040641013129825,-0.01609824046977442,-0.004618214311489248,,-0.004033156697494721,0.022502557349836354,-0.029332239718192633,-0.03035931573687018,0.01227456293254758,,,-0.03146132172541619,,,0.04789353936083477,
COL8A1,0.0005661851937105335,-0.010244233261267884,0.16351829601847198,0.01430193628315545,-0.032586344602768186,-0.052684860992477295,0.04394831846755086,-0.009564260999157605,0.022512861904673574,0.0526574342597134,-0.09421534448234063,0.09727578172497893,0.019970115785908984,-0.0861299805483436,0.018481966901451638,-0.005736765786433155,0.054776140734896776,
GSTM2,-0.05800749230855726,-0.022811588717578428,0.06198006446267465,-0.028816694549118126,-0.013136660584321442,-0.0030149990915122817,0.037362283625602566,-0.0350854756129859,0.04608854561115906,-0.05960855508600789,0.025173939320268138,0.05182854970545885,0.0010571316673945203,-0.03882360177958026,-0.016796749739452756,-0.005609932998309809,-0.029409018975411035,
SPX,0.08635871527899143,-0.014547692696815447,-0.08738932098205404,-0.030736549518891133,0.047820969872934875,-0.035343021561516606,-0.06150091711342789,,-0.010717853309592289,-0.037954721317800956,-0.03372975191603027,0.05687972481196141,-0.01665680721536756,-0.03194820861498076,-0.018573344803849753,0.05042124710921958,0.0199711501393313,0.08287127925276071
MFGE8,-0.03443263009934437,-0.016536421232949603,0.06714477668705564,-0.0039962884186114725,-0.006714349951977782,-0.001815182261424886,0.0026125817303215017,-0.10110816905592449,-0.007584016430415026,-0.012001483357628163,-0.005408541945419426,-0.04114771870006074,0.010394042179069694,-0.07407416123853812,-0.05048465853839238,0.10345523847660061,-0.013890170410707104,0.07848402601296854
TGFA,0.07712753692329224,0.021113824698630115,0.15861312180884743,0.0580878142907881,-0.028762245113837834,-0.023524950948836738,0.10983421222840219,-0.03950871191469548,-2.928752665669353e-06,-0.02404977435927621,0.08233612467190583,0.051480859125433584,0.027645554009132444,0.026925265062075446,0.0515081536546399,0.11866125583117633,0.07158013302202243,0.08953286273074479
SLIT2,0.13405230865128018,-0.04201387923251118,-0.0348422196025448,0.0074869173681948635,-0.02915160373459947,0.008952743130642019,-0.07495693888968796,-0.02131186946497211,0.01156778309524724,0.07345494353801847,-0.05071809215126608,0.1151027291602731,0.02655879404742311,-0.0604907666399811,0.028363984705847622,-0.032414653088902894,0.025850577501767672,-0.0696615699776349
PLTP,-0.05944525262452599,-0.038982296331930275,0.07572258623035466,-0.029364468613937007,0.0539839515701018,-0.042649875306296416,0.27316194720574566,-0.03106499883830228,-0.01128801296722672,-0.03721826193213704,0.05074686656028673,0.006088530488483871,0.09400735044573762,-0.08077968124174408,-0.06086241646870163,0.06777811099412841,0.008383827157460139,0.00037609711206467225
APOD,0.1717788171981837,0.025230725336655126,-0.05871477879990072,0.11712975688544074,0.05048759871487772,0.023596511421335047,0.1162837310203527,-0.0042189031809648034,0.024474794210276294,0.0733074394952782,0.041457173931122505,0.07358941413759862,0.12172848323335114,0.12931961975828415,-0.011691378202958283,0.10224624697855668,-0.01517089889756717,0.15113661788764965
B2M,-0.033214125878646056,-0.01935638640323242,0.17445870719963572,-0.024932444061802853,0.1224325047616777,-0.0017254871246835072,0.33768754334839934,-0.09958992849697462,0.009011792733898547,0.12460249681173857,-0.015677705306123477,0.07209516477339425,0.150479568171137,-0.08111958290663315,-0.0716603453875168,0.05059676917109916,0.00735477336818255,0.007074730527247947
OMG,0.05846731169097989,-0.03616618656341616,-0.039134874926430405,0.12223438558898857,0.049486333929263056,-0.03507765534362666,0.0625738727563796,0.12673606819248642,0.05375914307572021,0.14904537077067392,0.03154080841605285,0.06371336199623616,0.05311099028796838,0.12210582884215017,0.011421224598339018,-0.000629637878874411,0.049367465466400834,0.024530485051552656
CXCL3,0.23416423340909087,0.13754176839946988,,-0.024424538509329928,0.053646917947087196,0.143889244629541,-0.009388834566444017,0.07538541356866466,-0.017687455742272342,-0.029506213821746605,,-0.06260806499839097,-0.02633718374601746,-0.043652471181329804,-0.03427683558642764,0.07486709801933834,0.028160913839156882,
CXCL10,-0.012644730737464313,0.03331195858613873,-0.010468463087373538,-0.035153297302921854,0.0828745845654953,-0.0302100783586441,0.08107141678011935,-0.01287486517412212,-0.02810750767076552,-0.010296138738555219,0.0010155238891710605,-0.030415267904748883,-0.017993803691635564,0.0061138828638774845,-0.020824211039119925,,0.015430769438253177,
RSPO3,,,-0.07578358967954325,-0.01739422936744356,0.016434670077256505,-0.009474931233796854,-0.054657850252142016,,-0.00013352569407628338,,,0.010467874257270176,0.0678614313454114,,-0.02845391944549944,-0.05969628560443612,0.09146306790299356,-0.0465946976510058
CORT,-0.025455113324889797,-0.004090411508524834,-0.024039230680510285,-0.0528679482836026,0.0461263561559671,0.07099419238438133,-0.04196615995780214,,-0.02015093267136365,,,-0.03358561337233345,0.042830622251171076,,-0.03983860314607276,-0.00528326175086849,,-0.0001279801293554246
NCAN,0.0706282971935629,0.04875438589364601,0.14609361366378804,-0.026588807751849575,-0.0493328257837298,-0.014532677138092278,-0.10139241084096184,,-0.02254832202265682,0.0431009835449045,0.037700357769125586,0.08720725378174032,0.10533974165576544,-0.11698843394187727,0.0319388588025336,0.11660786860144956,0.0071810344967325225,0.07416809819079173
PRG4,,,,-0.026461761421260093,-0.011039844932968224,,,,-0.021609741229854044,,,0.008865094366524644,0.09884372557612817,,0.006769196019344643,,-0.0354107830050053,
ZG16B,,0.05257632265385078,,0.028568039412581372,0.001564458598142496,,,0.07904117368266995,,,-0.04163614503037112,,,,,,0.022469240087709296,
TGM2,-0.06601834040979182,0.0003898195218266795,-0.006572352931294204,-0.0619963678261419,0.0015503356797443699,0.05425022349022649,0.020792408615300174,0.029976238723132726,0.045877284048533105,0.0576701423620023,-0.04320390418271296,0.0212755754019886,0.01359272375891112,-0.03502924954571533,-0.008884258039100585,-0.0046118647649639214,0.011164320332459536,0.08842832210087462
VEGFC,0.08323675755065783,2.3429038663589713e-05,0.03450160507192529,-0.034888171011505285,0.010535964908051356,-0.014115611704947146,0.09039034861944337,0.01617163033255938,-0.022053602286398025,-0.018058610874332,-0.04070961152685579,-0.025941130525617896,0.00028345478013403077,0.01853031744769126,0.006810767235423411,,-0.006711831353571687,
WNT6,,-0.02914422958822535,0.014226310104298357,0.09049211470228087,-0.02730217291175587,,,-0.038250940735639845,-0.019247270436436738,,0.0907477376677969,0.07918444142882507,0.14826482525344,,0.016137947228542008,,-0.023539957539288107,
NRG4,,,-0.03590375783399365,-0.03295980253832211,-0.030471577673451055,-0.00974523869624574,-0.0727621849795805,,-0.025728099381725107,,,,,-0.02863867453105867,0.055690199265847666,,-0.015632041537764863,
PMCH,,,,,-0.023216132738664363,,,,,,,-0.00021231870809959485,0.0660734939210081,,-0.01821227867011336,,0.018507720083496874,
COL9A1,-0.013265193847137724,-0.02898892764779428,0.273748628274049,0.05269864155984342,0.052721634503025826,-0.02405178227858299,0.015706297505934563,,0.020270896725779194,0.01756530095581299,-0.004557791289021884,0.0012780122912574119,0.10765486242270458,0.036909848943919805,0.010767488124685556,,0.032777103680211556,-0.010234979193401234
GDF11,-0.007531969041115477,0.0750988337866558,0.17478457948151827,-0.0718039614298703,0.013562580913143392,0.03996395384372003,0.013266216639314102,-0.024990300170050654,-0.03694784509763624,-0.012456221613673487,0.06305005933377109,-0.001522468593429795,0.03833579879396292,0.03220662257336016,-0.0341697453190498,0.006312378037450699,0.033175117474146615,-0.03326965807686877
RAET1E,,,,,,,,,,,,,,,,,-0.017148238498276902,
IL24,,,,,,,,0.14389674648583756,,,,-0.022321196151411947,-0.013201397912945497,,,,,
SORBS1,-0.046100839495219356,0.02511512510240159,-0.026256969450374937,0.03870483224599285,-0.006637856230613431,0.01890593208359244,0.004758839842374873,0.10870044356436372,0.05036123598328341,0.013371387704559689,0.13559373337404862,0.010444747952039736,0.03749710685210984,0.08533569325341658,0.008949919467239668,-0.03618262627110589,0.01666590079295026,-0.09534435655450055
DLL1,0.1057002741565491,-0.004262110795641661,0.2087354642595302,0.032248755987803294,0.010790944720254882,0.02298473823203042,0.10415894662617205,0.06840390931240312,0.0009395579338339923,-0.014119949608076249,0.03542654999977184,0.08363436518718796,0.0794696938635096,0.005211854326080235,0.07584958700878215,0.07489255735097823,0.06537373078820559,0.0793355327649851
