,UKF259,UKF260,ZH1019T1,ZH1019inf
BMP1,-0.04845265368184321,-0.0377045430951215,-0.02635835362298725,0.05782526348378736
NDP,-0.05929248309059271,0.061388306510619085,0.08966908851540603,-0.0061193850244373165
TNFSF18,,,-0.059190332476076295,
RTN4,0.023881207590182293,0.001402033760749609,-0.025951937175993284,-0.03398943078929783
HEBP1,-0.03390231076266177,0.03487298754006249,-0.08728249437410693,0.03146080004253054
WNT7B,0.018549797911894064,0.020899142269400706,,-0.030467326426722965
PTMA,0.0012560502167427248,0.009295009501073277,0.01791939387789645,-0.05403109560170131
CEACAM1,-0.032123840031732465,-0.014777320781550952,-0.03238804596278535,0.12777208463689232
PDAP1,0.03732214593898113,-0.023955621988180915,-0.06496088947412333,0.010543243805692298
QDPR,0.021683423393305323,-0.033921705273489505,0.057976579163376056,-0.04695516247149857
POMC,0.027223046041932514,0.009614004822663431,0.04956742323061033,-0.013742334334209296
CCL18,,,,-0.019372871961644555
CCL17,0.027693014261506364,,,
VEGFD,0.053941790342299595,-0.014138103859097145,0.006672180727419947,
TNFSF13,-0.015880376966230667,,,
WNT5A,0.09696948778111608,0.04617759636933807,0.03994907206594625,0.1195890100415511
CXCL8,0.07815135873337767,-0.035551103218868105,-0.07812786226610939,-0.03410899121607371
GRN,-0.0018281492015219847,-0.026232445338878668,-0.021236353809645874,0.02683086206330123
MIA,0.02544003624942722,0.012191655328191848,0.07356246240458575,-0.061454183748096476
COL4A4,-0.00029036477137334393,0.03364286816392969,-0.016850062777035903,0.06611860482470866
TAC1,0.05912243494712948,0.006976970076124767,,
RARRES2,0.02376378503821064,-0.03808856295871906,-0.03127309681080854,0.011438569507372105
FGF7,-0.012353328763202264,0.060077655655533524,-0.08703753881874134,0.028635676493056907
HBEGF,-0.052100088046642345,-0.05220344112004039,-0.08927961649923938,0.039828743087052025
CSF3,0.11104719288676235,-0.030066189568902207,,
PI3,0.12567207836860464,0.028089486704382608,,
PCSK1N,-0.05282135000455808,0.0003710409503780748,0.04590387935585115,0.05789800166540885
NTS,,-0.01169477777613809,,
SFRP1,-0.020087985385637445,-0.016129128111250647,-0.03518735145047139,-0.012429871456825186
CXCL13,,-0.015984171936624603,,
MICA,0.0633018711655243,0.07354824498519456,0.044095692583247914,-0.038295885592926945
TG,-0.02167811885587191,0.023698769177719303,-0.02266439384592,0.05858352061660727
ADA,0.052805072768022626,0.020663220237379206,-0.06288739988936978,0.013156116885171121
LAMC3,-0.06067673496117388,-0.02567093838744097,-0.03194699232012768,0.09066571402260931
CCL7,-0.015673245297029598,-0.02119206087653964,,
NGF,0.05277580628612015,-0.02262031928789698,-0.08642150635766321,-0.028789310844356153
TNFSF15,0.11672156715877534,-0.015690529959371858,-0.0636441505195052,0.04480400114887005
HMGB1,0.012729967114287996,0.03169557833321577,-0.060828961620090743,-0.07169486740676026
ITGB3BP,0.05055351739593661,0.007270783543536291,-0.04127438272405154,-0.009983452846171064
AANAT,0.02123025699102204,0.01143969781230535,,-0.020177658222818314
RELN,-0.006618091853636381,-0.004058859562943788,-0.05487432233917971,
IL15,-0.01449636773235407,-0.008936437036584595,-0.04270386340545772,0.007808594635910646
BSG,0.04382547004303202,0.022100025170363007,0.053403108792192726,0.04063024088680924
ADAMTS3,0.008951524172444922,-0.00878535643107888,,-0.024160691551068633
CD34,0.049897101780803525,0.031766698119538896,-0.09026644876596318,0.03513758712425562
PLAT,-0.05024095509588533,-0.017085671373458122,-0.06395585991311202,0.062194033182677265
LTA,0.05195605998202892,,,
CKLF,-0.010721559613828195,0.052797100301189566,0.000489620827658869,0.014654583841077026
CD24,-0.020247911470377383,0.021804779601921204,0.008782766718684958,0.05124334236673906
HSP90AA1,0.029057808144625434,-0.08614138539716823,-0.007254730802509967,-0.07466561958549399
BMP4,0.03695425799762069,-0.014096718286305735,-0.01896997739193037,0.09021075876862855
SCGB3A1,,0.0054327881424527935,-0.061050039650078505,
