,UKF251,UKF259,ZH916T1,ZH916bulk
IGFL3,,,0.03461222269701285,
BMP1,0.09406211500792323,0.07488278645523784,0.021376059971120038,0.06408544196439965
NDP,0.06723342672223916,0.02555646757566896,0.04713401523714164,0.033204483735803945
TNFSF18,-0.01984246208138476,,-0.012539443164823257,-0.02601889240568601
RTN4,0.016431786461309526,0.0367983651790151,-0.02126890961104426,-0.056900381619128707
HEBP1,0.00606449069746113,-0.040867168867948285,0.009624154130504521,-0.007990933509897522
WNT7B,0.11814614619398218,0.023700884882341757,0.08766814680699964,0.008488485213241652
PTMA,0.022716038000372796,-0.006053939291516489,-0.03982227535146458,0.011802397540500349
FASLG,,,-0.01404201649151687,
CEACAM1,0.017989842375805514,0.02654666025157796,-0.019537403551124904,
PDAP1,0.05532595961320072,-0.03674346404597924,-0.06308625747798555,-0.04941027344393462
QDPR,-0.0613429600568695,-0.0022966263222882755,-0.0027994719648565787,-0.0402006707008153
POMC,2.447663330920152e-05,-0.022253115018927464,-0.033412704909689596,0.11028683939262837
CCL17,,-0.013850535584024172,-0.012727510755618824,
VEGFD,0.05243576715197307,-0.01543102615137585,,
TNFSF13,,-0.00955378946172016,0.019529587181241065,-0.02830484361073854
WNT5A,0.07617861120209589,0.01073294341236764,0.014874087823438253,0.054585358332573754
CXCL8,-0.02414145081103155,-0.0483610507043688,-0.05878321335302805,0.020737716522635632
GRN,-0.059891806419864496,-0.04861166907002008,-0.008045251961873676,0.025717047022670476
MIA,0.0056637148341956815,0.012020356928804668,0.08323318666486865,-0.051850188562508254
COL4A4,0.061340722888758394,-0.023759786612043882,0.029164275073724873,0.051145123290368175
TAC1,-0.028400208588999908,0.029571466717022488,-0.016731607076027045,-0.06626383489219809
RARRES2,0.05654782926526236,0.03934024359817223,-0.0669387178604254,0.008091774447572175
FGF7,0.02829788671604392,-0.024551359414912398,0.01977954570437075,-0.02868149687941785
HBEGF,-0.006114334779842569,0.00875262588368453,-0.0006646021873098469,0.0737319937579535
CSF3,,-0.01650863074589027,-0.013400105375388901,-0.033276346379690784
PI3,,-0.028488912556683815,-0.029113977232132545,-0.025058562672287742
PCSK1N,0.033639597505869825,-0.01985896112680601,0.006643600382297932,-0.07452936552014204
NTS,,,-0.019843728806267537,
SFRP1,0.03854802506703967,-0.012085127669991605,-0.01938261082174345,0.010195515510219076
CXCL13,0.08638446661771505,,,-0.008546300725806191
MICA,0.004327804444750608,-0.057031630830952404,-0.010576584529123577,0.08383389027653462
TG,-0.024477677771820062,-0.013041767453981595,-0.02613276144999316,-0.01198048892159448
ADA,-0.004605414339360827,-0.02399421889023344,0.026961833536710868,0.034956735168588
LAMC3,0.013509069269758917,0.06413667337498755,-0.015696068976654397,-0.006588816052437519
CCL7,,-0.009429177032014631,-0.014042011498343415,0.016196272213755306
NGF,,0.03409168104672686,0.006717889496883452,-0.024811355268318652
TNFSF15,,0.09989881273213884,0.012007370439843072,-0.036828459260901364
HMGB1,0.023446219725143637,0.03451109238279391,0.039005250699774695,-0.04538225778911508
ITGB3BP,0.05797245301665805,-0.014463646996908315,0.019831473087160354,0.007967881770162406
