,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.08167995152973548,-0.05330110686210384,-0.009328285341026615,0.0007816444920772081,0.058619954563647866,0.029024992540227185,-0.08915099350725146,-0.14205613127966252,0.11181626331079716,-0.15665350120841143,-0.09136987627046259,0.08364754300437273,0.035018070768557764,0.062100867303760354,-0.014568574457602103,0.05118962086785054,0.09571190618419771,0.15605665162853216
QDPR,-0.050327943903437436,0.0036152537684745337,-0.12139022521656789,-0.006827230785906135,-0.12359324987071488,-0.015706944624013043,-0.2628800401228383,-0.09259509216060256,-0.10687217491466815,-0.14845344465102614,-0.01096918949783536,-0.16685784825200506,-0.06925056521333912,-0.049176129596735445,0.003910936624717445,-0.11664901229894935,0.054618041945131805,-0.26270640695040964
POMC,-0.09957248038397241,-0.07626147783000173,,0.04387218128171011,-0.09482520996616237,-0.025281973034383863,-0.009494396185589877,-0.03213548649558558,-0.0332915047775336,-0.0029879606151477626,-0.10729150406765348,0.026436598130355475,-0.016198433971228783,-0.02511487265640132,0.05013615728743494,0.0038707722561993054,0.009508482586194786,-0.04996730767114051
CCL18,-0.03136495662701392,0.08575508766471927,,,,,,-0.07736964223509546,,-0.12055452172024564,,-0.05764381738792223,7.141381461958003e-05,0.24502052924245873,,-0.0006112119876727338,,
CCL17,,,,-0.028383832072243154,,,-0.012456891510933595,,-0.03358767138484905,,,,0.010461831404477434,0.0617175366684366,0.03496912388873317,,0.0627183666101699,
VEGFD,-0.03011444611873365,0.0013825538238937075,,0.07632297782836274,-0.024827098340085223,,-0.03783399873521202,-0.0563995080466582,0.06674847722005427,-0.1285520265158376,0.0474520502179181,,,0.081067121650107,-0.03389426274566479,,,
TNFSF13,,-0.03637434676660787,,-0.04979258362208797,,-0.01563419049348879,,,,,,,-0.042875205159522825,-0.02351538585926795,-0.005560179591536331,0.04806952033326949,-0.06684173046719089,-0.06878261963810217
WNT5A,0.11028233428938455,0.0072649377424695285,-0.05305950949630682,-0.04775931208550533,-0.09449327196163004,0.12421318989797753,-0.06193713313379872,-0.07675417477269209,0.05575174377170233,-0.03676605119298161,-0.046139128254069926,0.09828150914624283,0.041393684087107294,0.04596033172619039,0.016452124633957444,0.030753354952415768,-0.10575386299872357,0.12937008991257853
CXCL8,-0.031523551792920775,0.1588222004252079,0.28367041294332773,0.30435326009026814,0.15605916125440444,-0.02223862195659401,0.197815936637726,-0.05447937940337029,0.1773235356420834,0.3600361631470514,-0.15673593803145247,0.27293801946642776,0.258084908268417,0.231248554205363,-0.04562705917694781,0.09635996325255711,0.0285030930568111,0.2886630861355394
GRN,-0.017160106619659565,-0.15692341804595167,-0.2479037572299211,-0.10453988710421024,-0.04229654215095436,0.0964430308864844,-0.1256491958526967,0.02237728992612788,-0.047711845215104624,-0.163759637646953,-0.17363504368139188,-0.148837333007234,0.01177736081679142,-0.07459077348021594,0.0812237078325321,-0.07891832716056665,-0.24977084665740137,-0.20047190940545068
MIA,0.11932169001154241,0.02784108487962905,0.08675027049804081,0.09793650835456569,0.07300334675397532,-0.014473571528177215,0.09388620047143025,-0.009145662158500158,0.0683841185589951,-0.009412045046826155,-0.008854533701463937,0.11390029285480213,0.13045051214040707,0.0648397699220015,0.059590995154901016,0.054875852522212956,0.013158798979108433,0.11791618793795511
COL4A4,0.12104931600798217,0.009878948008371136,0.07598044437595607,0.029413189917211664,-0.021728619183682314,-0.01487524152951701,-0.042594395316468345,,0.03337049912507642,,0.06809351083171869,0.06830925412902254,0.05474792018373303,-0.03991518324181587,-0.04950393485484415,0.04341060183151411,-0.01288308454000787,0.08743361637664926
TAC1,-0.14812194059529174,-0.052716496159564766,-0.1711146837550605,-0.046630355553267416,-0.11582224303895655,-0.06481917008341369,-0.1873145664057649,,-0.13780815973529206,,,,,,,-0.06886818458678855,0.05570522014302217,-0.10429480661067268
RARRES2,0.0336451786107903,0.0015736392313199252,0.18735995411995965,0.013228640684322342,0.262395351152638,0.10639629918931494,-0.23162548070135136,0.03148932526189928,0.26104598451062144,0.11047075649060174,0.38658988287607493,0.1385237988703247,0.22948422488569303,0.33004566962062654,-0.0074703451211362475,0.027027378503290504,0.19690982963365838,0.4279242874560092
FGF7,0.11431093648273925,,0.06574320300554662,0.013113947915430604,0.031302824459682146,0.02383341210777632,0.03289628368819708,-0.08523935762422849,0.10213742849155144,0.013887346590658762,-0.018823108027306933,0.13517691429638204,0.02095681752945297,0.050290949610269094,-0.03726726394137039,-0.013912476345691318,0.12451130448142428,-0.007326436091758532
EFNA2,,,,,,,,,,,,,,-0.0322032914907709,,,,
HBEGF,-0.020454405456300825,-0.04739393633514402,0.16254485422136664,0.011218292354492877,0.05973583847217922,0.07191021927509773,0.15423593038708447,-0.15086068998983287,0.09104109049505876,-0.017890283551454975,-0.001097877155689866,0.14205668648784295,0.09844130222534736,0.037182769863872346,-0.011093842267690762,-0.012659714032118156,0.18398348249469004,0.21009236716761007
CSF3,0.023984248437004613,,0.20456381405290286,0.17766095469846718,0.14025380787893066,,,-0.03703035952769274,,,,,0.1736392352891197,0.1692976062016921,,-0.02557309202636413,-0.04318971189122085,0.18650577605549862
PI3,-0.027601036374587776,0.06148457528213747,0.18309463810121746,0.16313251427769476,0.11337137158133863,,,,,0.06090973006623659,,,0.25328534806401914,0.22572472786634132,-0.027305338394219995,0.10225490735678153,0.056924944707339435,0.31841283974278484
PCSK1N,-0.10628614959104737,-0.0277544297174878,-0.2049903522324409,-0.17523550766915347,-0.06604508101304182,-0.002884695903585466,-0.042544908611157,-0.05392131055962462,-0.16692396023969164,-0.1189367048935191,0.1105902565996993,0.08220061594240165,-0.11696329017327275,-0.27829740702264194,0.01410707849299094,-0.008477909045648968,0.011533849799750988,-0.26550710779415904
NTS,,,,,-0.04382774116928651,-0.018159290131018625,-0.022420804127194358,,,,,,0.019151620627936773,-0.08242984947208173,,-0.09499344807822994,-0.05133093261747173,
SFRP1,-0.030153229064181233,-0.026309156815645378,,0.004506526062580655,-0.05489015673296908,0.16163429339806715,-0.06952530223186233,-0.014893767110104353,0.07035840907783808,-0.14750205718418874,-0.028450066984024084,0.012970900804822515,0.05210387865255562,-0.05571218389295713,-0.05169768519851679,-0.0296556227059285,-0.05544972341457816,0.014620838493239832
CXCL13,,,-0.01632315965914886,,-0.055959785709833544,,,-0.05914754538732491,,,,,0.05609913540935738,0.10411029906133162,,-0.0623227166355129,,0.05251780864262017
MICA,0.11325797539325015,-0.06342325283391255,0.0217218273397253,0.14110715216618286,0.040790271582204024,0.012902455115128468,-0.05071118401337146,0.01825984382729132,0.1256749759926437,0.08861494334555986,-0.05871020700157108,0.08040259696558286,0.12043721069878731,0.06913978065609097,0.06120295265049015,-0.018113067824872892,0.04043442143483513,0.07715578941074157
TG,-0.012202200002682509,-0.08258398974856959,,0.03027239314988355,-0.07593836927319925,-0.020960607841136347,0.09310405024919313,-0.019166337509346702,0.09565049390465505,-0.04386485844719266,-0.0009715630816412896,-0.04658125614082122,-0.08261999251497214,0.06255093139185271,,0.0166454636920421,-0.014906383003354694,0.09310341416812185
ADA,0.03694088574813406,-0.10678392173430523,-0.0563157106322932,0.04864180157914665,-0.022855357834176922,-0.0018365082226013928,0.04747581309054768,-0.14318498257828294,0.003136266730188214,-0.17653489724170923,-0.03196312393666534,0.007335364585605045,-0.03906811838343876,-0.036734459968544894,0.03658304250450892,-0.011888282579639206,-0.08195101005692375,-0.010573017760826099
LAMC3,-0.1371134831541455,-0.2030278530451359,-0.148387177260207,-0.11046670986587527,-0.08371670108553173,-0.02723448485791805,-0.05070407462660239,-0.10742562934885068,-0.09360649728765297,-0.26876209274144947,-0.20135203899370513,-0.09359477466410679,-0.08815064755372866,-0.012521904630519757,0.004095569128888516,-0.11039807560945006,-0.242458450713462,-0.1829182617326686
CCL7,,0.02746700130808878,,0.021397328504215548,0.1363654134875895,,,,,,,,0.03848549141340972,,,,0.05209998668782906,0.2821990159201014
NGF,-0.01457554772741676,-0.03553678944650482,,0.14572624552889246,0.00970075118517582,-0.02000204187229524,,-0.08589591898691583,,,-0.085589224787623,0.16288242518522345,-0.006729287747725616,-0.026115686853569124,,-0.05296422160689544,-0.0764094016760258,0.10447528596447433
TNFSF15,-0.03986667315116521,,,0.043691709000861716,0.0474165218484548,-0.024286863941764103,,-0.03834476674582628,,,-0.05470354528132876,-0.05864086942532175,0.025387485403738388,,,-0.011438904724992704,-0.005977360001012061,0.1432385440849187
HMGB1,-0.22058024073885305,-0.20965942708882424,-0.3234275178161979,-0.16697965124369626,-0.07345142160959033,0.05037366045845747,-0.117529802594344,-0.1998181633637287,-0.10256571120784329,-0.23972034027486433,-0.20488139660472707,-0.10540759788790556,-0.09821842124555033,-0.09912831907749757,-0.024710627762985358,-0.011567761258026917,0.12618190502835147,-0.05992722267911252
ITGB3BP,0.18309699797053886,0.05494239619144747,0.030351440331809067,0.07124434024881733,0.037861116408294315,0.042393296124197344,-0.01484200540459518,-0.1512490992620826,0.179019650127474,0.06864884042364991,0.09343224477867047,0.17341295972077556,0.11958883369967516,0.09789039440383833,-0.04223844797788282,0.07511597487713935,0.1636241102575142,0.11762968259498659
AANAT,0.02308429254274631,0.05400720507956902,,0.032334370856778274,-0.040830788649560155,,0.05334323973683346,,0.021830061304306078,-0.020287026500499194,,0.16896464802685657,0.08348961355290671,-0.012701032264469147,0.013615266767772263,,0.05429917741149354,-0.04771410753438275
RELN,-0.11836801995202907,-0.06472055771658054,-0.05684614000030932,-0.0860702556017918,0.0012957218518511943,-0.08048307864198997,-0.05844919431860461,,-0.002151480566883144,,-0.012247088322520064,,,,0.005898691352467082,0.06289858948444485,,-0.06772130353856216
IL15,-0.06128368683172177,0.012255296968718396,,0.02211767020083631,0.03928454835134885,-0.01728154753194285,-0.027701388733558926,-0.040358413970565644,0.05583979991455009,0.004851553924124096,-0.029726798888301445,-0.04775761893500849,0.08138412128896362,-0.012536417005002095,-0.028365064552561495,0.009554896868866871,-0.04812854927238138,0.10966130154865225
UTS2,,,,,,,,,,0.08768247787112536,,,-0.024485275989334344,,,,,
BSG,0.4137183400101565,-0.08540637928240914,-0.0360457630676304,0.22654493791143598,-0.01619627275185762,0.09683352084717076,0.33675526233164854,0.035806151998404,0.24738039427149397,0.26052209037345575,-0.03130702055548126,0.14561989683141177,0.37778094457467676,0.17426534494597354,0.05463293802762017,0.14968619283247817,0.18914881866584562,0.1298531297833862
ADAMTS3,-0.03569134306261034,-0.03554176429006311,,0.0191638163964007,-0.06662541145425861,-0.027835573739859464,0.03992843932317723,-0.026971520718231123,0.09022327941806826,-0.1909456033651177,,0.0062700572353628125,-0.03159354537284014,-0.07016915835303783,0.019843225165712266,-0.05267065250300919,0.04399163345689354,0.024711672394594517
CD34,-0.07112965194576226,-0.19062365894751934,-0.12699779208480888,-0.020320126272468084,-0.11645685973152976,-0.05330780356346809,-0.058166510599732026,-0.1299844229956625,-0.03968910784097623,-0.2284612419705821,-0.09623831114983057,0.002240853340843982,-0.02684221528748205,-0.022702634388412402,0.013878704251665467,-0.06110077414676189,-0.1308749667453059,-0.038706061644577766
PLAT,-0.00834866109735157,-0.24579974776616892,-0.2428860346761309,-0.20974756355312027,-0.003986309092747688,0.07102714354793797,0.11231980144410302,-0.07136034663166957,-0.04449210414075027,-0.26067489118728315,-0.14798144969259747,-0.08679970005387914,-0.07658189806489347,-0.1958530803643755,0.061095335080619706,0.061812081547208866,-0.043462557619688945,-0.1569532844920328
NTF3,,,,,,,,-0.05349018915065792,,,,,0.01211510977004635,-0.13820148834040352,,-0.059059799076462444,,
LTA,,,,0.023483365338229128,,,0.010317982322033237,,0.08440765771450891,,,,,,,,-0.027751268036639184,
CKLF,0.022076393473858775,-0.13240652492276447,-0.09612397630428071,-0.09017488943885928,-0.0027210576232820144,0.08647602151983874,-0.1448142097451643,-0.11648803823224932,0.09955070638381042,-0.08034302296513517,-0.3244240460935679,-0.07959559765514536,-0.0017152531294242367,-0.052008860391141616,-0.0036796709603578153,0.11461411834177644,-0.06727360360262637,0.00035986372325482987
APELA,,,,,,,,-0.05859790536279754,,,,,,,,,,
CD24,0.15480089088163743,-0.16198575428999154,-0.00019529952994441047,0.14816006321031988,-0.13720723117287825,0.06862470719517694,-0.2979715385416892,-0.03313341378016108,0.10466999541837159,-0.09441991239654662,0.500671313273968,0.3291895408154791,-0.1408644000962383,-0.09390550443984462,0.018967594655683484,-0.08759653650808417,0.14342543082331238,0.10605014619877157
HSP90AA1,-0.08794018917333357,0.10582780368789953,0.09647693663933024,-0.1106095581304508,-0.08225262045961834,-0.08556643188147678,-0.2763211797784776,0.021925717135634695,-0.17567640392966374,0.219692896714413,-0.09658953799712224,-0.1643318492485397,0.14184530419062008,0.16057380842406474,-0.013007878118139535,-0.012612081874777522,0.15240739604590184,-0.0261708250399899
BMP4,-0.010412370189823366,-0.07455691117612878,0.005793490399318063,0.10667023330312311,-0.026383497019696184,0.034764873150387,0.01497838266809125,-0.00773607400994638,-0.026227649716121106,-0.10327879280164173,0.025085434817654895,0.028404443709526356,-0.023993340411499305,-0.025833690043813997,0.09140303322783361,-0.04467097754217872,-0.03734619490264179,0.059615281769529224
SCGB3A1,,-0.0023939412565604948,0.07041687809286008,,-0.004702029390244268,-0.02206020107139422,,0.003942007908502035,-0.055206657889559405,-0.10380871993259323,-0.08378056797207788,,-0.029186748480595215,-0.014307641801755972,,0.035919505093438095,-0.025433601990535196,-0.031711288631168656
IGFBP4,-0.10077568736396068,-0.20570780250233708,-0.06652727844699786,-0.012430613921267436,0.04070975805076008,0.05245277299690354,-0.03767606308548897,-0.127057605257617,0.050044741462269546,-0.22818407997053075,-0.08703097195748251,0.03153565540144859,-0.1293139248297626,-0.06960206663150327,0.08071311083340765,-0.05143036172813249,-0.21304962237863836,-0.17936339725563835
RSPO4,-0.0071392180428578,,,0.016349698823210294,0.03020092237349852,,0.04470559764447202,,0.03202751160271299,,-0.08302330671310454,,,,,-0.0021259617948833037,-0.020763285029812794,0.005595358176130251
LEFTY2,-0.014902687016478958,-0.13192338699485182,-0.1304706238301807,-0.04429115362098162,0.04890449904883654,-0.04953641802219831,-0.023666991669589826,-0.06100978936227857,-0.03503008406318233,-0.11579615277199135,,0.007928581999298598,0.035748380724730654,0.005028604693490452,0.04351610707973866,-0.04868951847503402,-0.012472553057447438,-0.13024068032964078
PF4,,0.018002600454268658,,0.008119357494898945,,,,,,,,,,-0.04290866179536373,,,-0.05057491292144937,-0.08938363529033343
ANGPTL2,-0.10156904063493927,-0.14575408463349282,-0.18131218649911734,-0.0777727482061723,0.004447965709067564,0.1401858260769849,-0.08988732596179873,0.17506308207469148,0.20189515187611826,-0.163748691989012,-0.13933671634824607,0.05412030939295919,-0.13143694229867997,-0.18478021380031312,0.030518638695277878,-0.006349958445319383,0.003365216043516316,-0.09313099372046334
LRIG2,0.14715180577107856,0.003049077448439184,-0.011389696517183122,0.03202059380366709,-0.009619135662454044,0.03701809533809244,-0.017561262951409803,-0.06860580940143135,0.14088474420957076,0.12186751355538832,0.03642769774549528,0.11414302178343054,0.04504502853586612,0.08120295308047792,0.010148699492861199,-0.05876202546012028,0.09083921539129201,0.04527726266835538
ICOSLG,0.019549629134490383,-0.046044398198677915,-0.008266835900295286,0.021415153784032293,0.05885084491486466,0.07738210724599719,-0.040529231106155396,0.012205983981537216,0.028522074925862364,0.09751586909881572,-0.033745963517222984,-0.008681664109259055,0.05652705063188204,0.044964784948383546,-0.02382192672031673,0.04897532785891998,-0.010829153058184613,-0.05040200606991562
WIF1,-0.22164491456640892,0.022046049642439305,0.0770820878111043,,-0.029762574275351793,-0.06552454859594649,-0.03633939990832023,,-0.01777738783527814,,,,,,,-0.036905598619086315,,0.10865417533163448
NPPC,0.03720047546739635,-0.046894866946814426,0.0804840229278439,-0.023601801129296142,0.07389194958982677,-0.04232241776956157,-0.040156229615189144,,0.3466983561204997,0.15147576734913723,0.3278472955455603,0.068347869015798,0.03590926737103785,-0.04106094835128259,-0.03771307731204069,0.013232418907609123,,-0.04995244942385128
LYZ,0.0066627801900330415,-0.004583696331421976,0.025486043279586888,-0.043041434912318315,0.09638526726399756,-0.010597504437017225,0.019087894916985468,-0.10743845979080081,0.04827325689432468,-0.018104841715881816,-0.00826840024706378,0.05525387375891696,0.030461445032063644,0.04651905491106921,0.11881588602359577,0.015197619788348686,-0.09622749458809102,-0.021984017507904446
EREG,,,0.011152560883778216,,0.10389107298039625,,,0.0005634275820097994,,,,,0.07824949841764203,0.1120695218235554,,-0.004976971786097966,0.01986849847732671,-0.04934999157757299
SPTAN1,-0.010829193691632011,-0.12590328272941334,-0.18100552941570125,-0.2506146648558142,-0.015136158987745634,-0.037240812090950225,-0.21681282682095393,-0.09221519446121774,-0.11639704112019829,-0.20410131231921194,0.08869445695030911,-0.005379901700237475,-0.03620280832777457,-0.18184186868487337,0.009339194680067088,-0.08222363298056923,-0.1291839982970484,-0.29420078426843155
PTH2,,,,,,,,,,,,,,,,-0.012762002544518744,,
LIPC,-0.0064495627042353955,0.03017342942977771,,0.009417463781390772,-0.054535726962211456,-0.02679924900206175,-0.04192221488273867,-0.060649241127922866,0.07248924185615285,-0.046073992457215066,0.0002592768639683793,-0.08457398417824591,,,-0.02318678056148795,,-0.0581957918612899,-0.021207935115246393
COL8A1,0.011843758549778195,-0.07000844281924766,-0.0674466135360635,-0.022057429314038358,-0.034334177727982064,0.11068116336675862,0.0844990687875962,0.15031161865584705,0.08102167800453901,-0.07877527118997561,-0.048795972301768784,0.00312891812654431,0.08706336040356819,0.10165776641936279,0.03979632141791414,-0.04544524208494296,-0.11613322112885346,0.06791847683290192
GSTM2,4.052608756027342e-05,0.0053338045636795554,0.03164684941720507,-0.000736216343000778,-0.030329036294173085,-0.014613875443760367,0.06452205649616019,-0.03654576077514826,0.09038896004115583,-0.009950397763697438,0.14307049724977097,0.06431050521228593,0.005703618203998019,-0.03346336028563294,-0.01483233814206229,-0.06606105036496075,0.03859721322962369,0.05889865899889357
IL4,,,,,,,,,,-0.04402026119637119,,,,,,,,
SPX,-0.07132173785014019,-0.02922679576391378,,0.014542425502607256,-0.07286816797735861,-0.03669044958326147,-0.1334033789206631,,-0.16917128891837638,,,-0.05553365597776449,-0.029759406351335987,0.02745567728850246,-0.02177849963250818,-0.020374880663263237,-0.09284664706811009,-0.10902632189782568
MFGE8,0.031969834448850105,-0.14721458636085286,-0.005078449111097999,0.042908727478993394,-0.0012179066684016222,-0.024783017676734447,0.12235757597593054,-0.016761289789230773,0.09026043239553201,-0.11610557443069819,-0.10910336050227722,0.02178783907258819,0.03401477181826123,-0.021806024230593673,0.08829445502882315,-0.050737524721158556,-0.08089172890055865,0.07192651048047319
TGFA,0.3499479060122344,-0.03849876281473579,0.038612794264720626,0.02862204511918682,-0.002652062622928019,-0.0007803065497401116,0.298527037494969,-0.04156541560344458,0.06612210661961124,0.1927525371577503,0.0325011579749841,-0.07347199364770238,0.027891525874969413,-0.047142189038243805,-0.00743936378545413,-0.04856538003549154,0.17197538924839598,0.07796949478712158
SLIT2,-0.16480057213060853,-0.050450846656850845,-0.0997982299449249,-0.011915077252006709,0.002853455611913331,-0.026159917529637863,-0.06011679442450222,-0.01796387980384648,-0.12622427920405702,0.13351953527344812,-0.07481101036152607,-0.04510154786230849,0.09221214432914311,-0.020885644783185865,-0.017476112836334774,0.0865955288127471,0.09328581230581147,0.17283286796049266
PLTP,0.05798735311063775,-0.10097155995892489,-0.17053224900448427,-0.15197686184194922,0.09949295186751231,0.0885560151375771,-0.15302170924039885,-0.04364966863198962,0.09313866514203288,-0.03593324735967058,0.13183265292608146,0.24256683300572188,-0.021580285424850323,-0.11557670291193177,0.0804177793853442,-0.05880464240958788,-0.2413250513604235,-0.1311841664433223
APOD,-0.2533664758236598,-0.1646204711348382,-0.29951001814617856,-0.11851264418716805,-0.2237952293394682,-0.06950901339679694,-0.2494416490292182,-0.07425841002239457,-0.24310054733425931,-0.012949993398653763,-0.1345980716842382,-0.308395989785481,-0.07206999136965817,-0.19726313469816462,-0.045157471917057226,-0.08119483212736371,-0.23791694887954443,-0.2709617871180804
B2M,-0.373341236026696,-0.11829666348946188,-0.24457798780344864,-0.16893223359049134,0.05082591261135481,0.028358913414347667,-0.19443289522361942,-0.2646210362078218,0.12494189583225329,-0.2806417480014396,-0.32411810853683143,-0.15357526270101093,0.09279652305427899,-0.0016930212899840655,0.03378212875355992,-0.08658877974860321,-0.24374141225967053,-0.3003204624393524
OMG,-0.06657323394952706,-0.11570582955914878,-0.22865973369151654,-0.1650395992175548,-0.166285737433299,0.010742626521908919,-0.24552839836253548,-0.04518091723561923,-0.20863211157597072,-0.21000562289015223,-0.07675593437958783,-0.1818986873700454,-0.1809556584924685,-0.1038753738722182,-0.06654209482342191,-0.08972855986122238,-0.03163369062352079,-0.251267818808777
CXCL3,-0.07926583344692228,0.1429290143317113,0.10884717238649723,0.23042588897409508,0.10058392850871922,,0.1817836569530032,-0.14555415823428858,0.05632176141686004,0.09114476064549365,,,0.23802127476563117,0.19491745104667038,-0.02799339426624832,0.008220888769456378,0.0463956251204836,0.20574526402067078
CXCL10,-0.07273926446705146,-0.04967910567555725,,-0.010983851225648591,0.03776912444123374,-0.02362191768452639,-0.17717330090556632,-0.011716776724401972,-0.030246605073494366,0.010125770464472298,-0.05609890392049322,-0.02505343614102898,0.0644517589019423,-0.00882278989040005,0.016095600519295615,-0.03132995381860931,-0.10662934099616075,-0.02893874003005795
RSPO3,,0.01649930788229915,-0.08545514421900621,-0.05000258987141149,-0.003970091989316035,-0.03096205798503313,-0.07112460151396563,,-0.04657367800181465,,,,-0.08575638851876771,-0.03033759586775799,,0.004185704802928111,-0.016551549248403456,-0.0769480498128218
CORT,0.005154177431204867,-0.044915802266401,-0.05718578542100754,-0.023339146604057063,-0.06726426632649987,-0.039759580131293104,-0.023661591293938126,,-0.027530174590076006,,,,-0.07343514868906773,0.01137222781886099,,-0.06294920148226202,,
NCAN,-0.012910393765359525,-0.2659208459658973,-0.16916184014171257,-0.20323695103710604,-0.15662660426759886,0.0246854308662883,0.048161098529034795,,-0.05844907241895211,-0.2518432518970697,-0.5172441427988559,-0.16370760156520167,-0.18763046030977815,-0.2946894210433346,0.01928678412997679,-0.059942103270278026,0.017984791048223873,-0.3296615353806251
PRG4,0.07472435792110445,-0.0037807715420806218,-0.04647037946165745,0.045100239664521376,-0.012213490003310408,,0.04042131383063051,,0.07194147036490395,,,,-0.030496025349153404,0.015868599171747582,,-0.035441382091790916,-0.04942214284963495,0.03506982456836339
ZG16B,,-0.045730066615993874,,-0.04399918064797795,,,-0.03217241438686534,-0.06943198029157623,,,,-0.02593217225901551,,,,,-0.0036190155722432304,0.00790751051235822
TGM2,-0.12141147408283597,-0.04976482459683784,0.1302100683677683,0.058965457173894543,0.09941337875272013,-0.055024966585821775,0.0794508750865291,-0.03387083291365053,-0.11204184592201819,0.3179949822355124,-0.13827647095492202,-0.03527520030457022,0.05972528670078518,0.21429979810814867,0.0019519764938584108,-0.06936251578685397,-0.06357637536205304,-0.12914326457683845
VEGFC,0.005123248345873812,-0.029500348963452133,0.1034033081348297,0.01797969360032409,0.07136722271523015,-0.03542738089925145,-0.05855906150054201,0.05000259166228275,-0.04965161080895885,-0.10617551453855559,-0.12343818861068022,0.032620045707756694,-0.03842428588937506,-0.021136777488698345,0.0854835010057564,-0.032443086427768844,-0.005104291690799445,0.176172459974004
WNT6,0.05252100198002889,0.04172460417974441,0.03641767356210366,-0.004257736561130481,-0.02035981470267449,-0.017725542945139953,0.027594987668259827,0.06336319621685949,-0.056398552113110435,0.10835195937836449,,-0.06347227598952807,0.02918053312231245,0.09107777406984992,,-0.01652518343060528,0.02900987975959896,-0.01672222090363715
NRG4,0.08412720393549149,0.01765091986293623,-0.017276720391542637,-0.00588633065367456,-0.042127040405250164,-0.02169934133642549,-0.05155531975651175,,-0.025164723355548802,,-0.06715441536239487,,,,0.04047407851725928,0.10090642558511988,0.10524651378397215,0.0670166106128931
PMCH,,-0.044769486131620156,,-0.03150907271310707,,,-0.047091503886179366,,,,,,-0.015958735687381737,-0.030405847625918185,,-0.03778719170486273,-0.029787432185212178,-0.0411941734197049
COL9A1,-0.05156575123845296,-0.06080402787225265,-0.07870544017190703,-0.02638779021884621,-0.01254599287946953,0.10697965530414594,0.007985282404231544,,-0.01758232861558686,-0.08970710735863431,-0.09589655942009317,-0.005959946511988511,-0.11662167187251427,-0.18082786177322233,0.06293507700556607,-0.06558079375424537,0.006079770577895892,0.01009172379034349
