,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PCSK1N,0.011636173465708732,0.02914808145567799,-0.031036839329845568,0.08579284179005345,0.02326695801194337,0.03840566766098758,-0.0060742034904074415,-0.029382515714937964,0.06663333851481557,-0.07725095319905723,0.024213820469889256,-0.054256430913220084,-0.05760761238140815,0.08652432894001287,-0.022204790220616222,0.005366009637719605,0.0008535613048695278,-0.036861470968143406,-0.06266150536214522
NTS,,,,,,0.029584141050535695,-0.0281254874360172,-0.03599782890268494,0.1134108468661592,0.015651773682503735,,,,,-0.05699420111981494,-0.02857523578852127,,0.04627849751180083,-0.04054277145704031
SFRP1,0.03190418531836398,0.058005482610272045,0.009521807849252913,,-0.021474424209854792,-0.03237547102339996,0.05417865847024636,0.042978462735579745,-0.0402012926186297,-0.017172953136147563,-0.013362500653168817,-0.022759788151940828,-0.006108655286920421,-0.035492621049948735,0.07876315559247248,0.066651032718023,-0.004215270736135844,0.06579096693338181,0.09866512030456617
CXCL13,,,0.03713324327904856,-0.0034878237933052255,,-0.03208450523784117,,,,,0.03862366275248416,,,,0.025656044504651233,8.232676518299945e-05,,0.04337324689594307,
MICA,-0.006705194861083071,0.04479247282525009,0.012567760496086242,-0.045922063027651,-0.0276491837172109,0.06780542506138414,0.003043682112440401,0.08130542534846455,0.04868309048763695,0.0457105287565559,-0.011461085362702864,0.04567391827116589,-0.014751254048562482,0.005045295190828603,0.052842052252771235,0.0812385980264074,0.08826833261521097,0.00886326188750005,0.0698007750463678
TG,-0.027897145131079087,0.009730391193036043,-0.007852578469146651,,-0.023174306006588777,-0.039147860281488235,-0.008172606071357558,-0.03534736114756445,-0.02744043261964038,-0.012427991483840781,0.026554615668321783,-0.017333597049290272,-0.03091721514974883,-0.00016066998484402665,-0.032462247371071916,0.011952133992193864,,-0.02866430753228008,0.06889079493095238
ADA,-0.05075588546365672,0.06714658377426592,0.027773001906652793,0.0308368864957589,0.018753296445027365,0.029647999586364635,-0.037414364669116074,0.04960906546541107,-0.025172502056980434,0.007690525048594382,-0.003922851911252516,0.002569832121839615,0.10958988226424446,0.019954072480604386,0.08695174156323568,0.09854818465718777,0.03182929307000832,0.016673857906233828,0.17757155849717876
LAMC3,0.0007241991802197567,0.0298972288387271,0.01382136035581876,0.03585621330407617,-0.038189256640195686,-0.02700263192242861,0.043677589431975146,0.07490610897502131,0.04456593482336724,0.04033682157210142,0.04842462880104979,0.010613718603491726,0.031639447267848696,-0.023154523245878807,0.01744685069967352,0.05042852946642442,-0.021727692522729294,-0.0036112717987081366,0.1388848212396918
CCL7,,-0.03987012838608836,,,-0.016754986216495838,0.008692406509660742,,,,,,,,,0.048280371024517287,,,,-0.02868926846020281
NGF,0.06191571336689623,-0.003828460839951117,,,-0.006384658148831821,-0.045405026644591395,-0.030979579780653747,,,,0.012643128095459566,,,-0.04085659802547978,-0.020703328136154497,-0.005760550778512093,,0.06332576526394766,-0.028038995770008887
TNFSF15,0.006396411868541812,,,,-0.018657496627946614,-0.008352382784309954,0.03229588020200373,,,,0.03070225962846538,,-0.028497845899962893,-0.050162795513935474,0.012476827223638524,,,-0.0216278378203967,0.0814373910321446
HMGB1,0.05235392250975996,0.0008726149817206568,0.04943610902760044,0.07331328245585843,0.031988358081523935,0.05101248934256291,0.09843766802601735,0.1289630576331342,-0.023887519581984172,-0.023526779212294666,-0.005270840613881281,-0.03525433564618146,0.027388119600055084,-0.08385424626205015,-0.04245612754623416,-0.006443610266007552,0.02321561908081606,0.031126008397530745,-0.07326258226957609
ITGB3BP,-0.046975361057827424,0.02786057822905348,0.016080237279679117,0.09638567787358586,8.010559086344756e-05,0.030228698094314492,0.08440559682846639,0.12129511415262154,0.03291815047587982,0.043056022460247416,-0.07811348514158294,0.027208578963345043,0.04330526793690948,0.04526305454827087,0.07060285583933212,0.006502111872213954,0.07028765834302812,-0.023050323580677587,0.032205361291767313
AANAT,0.0030812902114463565,-0.0020642684676668807,,,0.00020708860695147166,-0.0011323980529243465,,0.03374861077561737,-0.024677341417229975,-0.014325944855790817,,-0.025996417459575406,,,-0.032122508797091394,0.020268267199681597,0.0013654761549817325,,-0.03035444243588022
RELN,-0.013507465113907786,-0.0502876906159712,0.025022282584158034,0.079407907347436,-0.02946725565503691,-0.02086340078264383,-0.023171805466468593,-0.03533894082461594,-0.00892519080653469,0.030628608495440024,,0.0073127847725315475,,0.03774904799951411,,,-0.039781982434766695,-0.026124084227905766,
IL15,-0.026423688781778247,-0.016285307507819816,0.02654741529826188,,-0.006089361340095687,-0.024057180331807756,-0.02676602138507317,0.056004855928354726,0.03272827969156974,-0.021138910752222833,-0.038227548329465164,0.03046480777980744,0.048063845588910054,-0.05092126462061708,0.026346285833003785,0.052364718942523515,0.0651807607401915,0.021868490844660266,0.05062709527608041
UTS2,,,,,,,,0.041545244813461946,,,,,0.012093895658415552,,-0.02735466720967234,,,,
BSG,-0.016300875189736996,-0.05233071947813047,0.0059241313239330575,0.018050656293543032,0.02140974045328749,0.061649211552489314,-0.04128590913886551,-0.018058613178654134,-0.005076396564497677,0.03372421637082706,-0.04446560636223943,0.04329290437013736,-0.01779816483264005,0.0508696248566679,0.1168496300855314,0.048290169667384905,-0.0421377616371674,-0.06869476718272081,0.06570679594611338
ADAMTS3,-0.08150579444669453,-0.013466577754840208,-0.05215995384187041,,0.03993908851830347,0.057598535733754085,-0.033779769407976334,0.0898021148341033,0.0006509764321825001,0.027871844549208786,-0.018608831287672857,-0.02236225857572021,0.038463631319350586,,0.01260201406962528,0.036421906014994176,-0.037246681634202715,0.11157259400024257,0.005984071281618797
CD34,0.021369956980944252,0.008413104278423417,-0.030543554638671422,0.06875882365240843,0.05395521387696117,0.04681548512433429,0.03933744753427164,0.09179173940260234,0.010290150299007855,-0.026803453845804726,0.033798361152777456,-0.027350373734541317,0.023808718448958335,-0.05651638989226995,0.041249268693213846,0.061931953438159416,-0.08645310135695447,-0.05218720248478906,0.12572550662399404
CCL23,,,,,,,,0.020298577570178597,,,,,0.08370373729674448,,,,,,
PLAT,0.017255376704260108,-0.01272637869458097,-0.05303781283436987,0.03757716806188145,0.010817059344584696,0.028526431618240387,0.007623204219837498,0.0856259674574727,0.029219013539363906,0.02278793727426689,0.07016242069914373,0.020705488169075793,0.02547452874869391,-0.026260352619095387,0.06353185591045206,0.06780596426727453,-0.015447414588711463,0.05585598347308324,0.09867805844032451
NTF3,,,,,,,,,,0.02834468872432746,0.056383125908039115,,,,-0.029836925306426627,0.08554777695530943,,-0.06775377469142864,
LTA,,,0.06744620066990425,,-0.021474423205247478,,,,0.03587932259317052,,,-0.024110478635095082,,,,,,,0.0019368863225012686
CKLF,0.035282334349761406,-0.03790447246460601,0.010392650417196328,0.0336941038891045,-0.028636382717535564,0.061442549926903976,0.08160162754445041,0.12762775958880487,-0.002921480868960947,0.04592685494862599,-0.02229309034962843,-0.01288089911344881,0.1113042783179909,-0.055120376662806295,0.06658397700089583,0.04844135795787455,-0.047497714555593706,0.02151076517164904,0.026358692828737585
APELA,,,,,,,,,,,-0.015884020832665612,,,,,,,,
CD24,-0.027535594987959478,0.0031508937608470938,0.07322105888060389,0.04046918421989312,-0.0031581997729624714,-0.001773038202197319,0.05081762344963136,0.1190964969075711,0.05876467334564575,0.02218932763963609,0.05773438408215846,0.025355990386731943,0.1423223767663524,-0.005536774135596955,0.0073625181336890696,-0.00829137092486992,0.060612772250902364,0.048798819670009645,-0.0055282395227596965
HSP90AA1,0.027888615534160895,0.020468057594353148,-0.006655858092277877,-0.09029853077594792,0.0046613221284534,-0.06217021703441714,-0.05099675997405346,-0.12507849664436985,0.11365198280679358,-0.036133991789461764,-0.00837618995282583,-0.07704549953270512,-0.04445245577014125,-0.036876919636171,-0.10316175970935228,-0.13942314698943079,0.03178664422390173,-0.02475810804947698,-0.14913707364709616
BMP4,0.04598936783524072,-0.01926821567883154,-0.023142106083225134,-0.010035329291981664,-0.036701343580588935,0.115526700976712,0.08074827067928649,0.040235613757925615,-0.04906655522244109,0.03743676086536453,-0.027242856340873877,0.044108845967011825,0.05436289897639111,0.0007661504518972233,0.04580848200703755,0.001310399373356988,-0.037290365122444734,0.024239492480448325,0.0937262261202292
SCGB3A1,,0.00015108610534085283,,0.024836358477598828,,-0.00015707264611665274,0.01117705793663872,,,-0.012084074603477497,-0.03403635899507837,0.003388165623910058,-0.0088572148803109,-0.04783261525567547,0.002888267049949725,0.02983969578356802,,0.038248944042630614,0.025048721771099302
IGFBP4,0.06471279115430133,0.015521127116891204,0.062210605883931756,0.043148113119248564,-0.05015984425876231,-0.0048248486340596855,0.08794561834637171,0.06406240305660318,0.03589463490789419,0.001319209117825662,-0.035714750195886255,0.03601542604071133,-0.012141370479026454,0.034943931036558684,0.03653264767304928,0.03552020715357587,-0.03764169085073372,-0.04986917066969728,0.1355388518393288
RSPO4,0.06772291034173328,,-0.00749148218340852,,0.004478984565543543,0.029620661673885933,,,0.01310970820505104,0.035708250705715004,,-0.03344502962362675,,0.04286188704691846,,,,0.09582866599422499,-0.038224590495526636
LEFTY2,-0.02597647159237762,0.04510799613815884,-0.0220990857617846,0.11525477309228863,0.053027555029030074,0.07778264443389142,0.018561286773158554,0.06174012638899321,0.06546068608392201,-0.013250333656031378,-0.018382146068231017,-0.006372058760606173,-0.0018977727081699394,,0.010833501358127101,0.035126769160122494,-0.016905923787974533,-0.004351735371596519,-0.017155392675699453
PF4,,-0.01551228730975995,-0.0028146419145883964,,0.024734314772480188,,,,,,,,,,,-0.021497957720129926,,,-0.018933844280176887
ANGPTL2,-0.04085972132361384,-0.009871608383872629,0.04016565570551874,0.08508442881349049,0.013521732217807302,0.053477267251749776,0.060194504547397124,0.06832827407415505,0.06546950641879588,0.03196483711562916,0.05570292410579967,-0.0013281417993074806,-0.014635077693142727,-0.06725537871044747,0.06585005441398668,0.10626665446335963,0.07331725458313378,0.024596292696496477,0.15562117612252618
LRIG2,-0.0416480616071476,-0.01974190920830433,0.0016663077403988324,-0.0025139894060083805,0.013178277417813524,0.0429915470810486,0.020712537384975603,0.04423021112770364,0.015785825954478104,-0.00069335902586942,0.05690107272020154,0.11824751231922613,-0.005637832084598184,-0.008732210433996962,0.01380807648015873,0.0915238037017347,0.02962030594970987,0.037710685813738695,-0.022561104800587265
ICOSLG,0.09099875436790636,0.0030639900179086086,-0.06386739272131363,0.11069726250479349,0.017008154885835475,0.05519208749822747,0.041989636197440054,0.0023185381979906575,0.04811313733019275,-0.02293331363980828,-0.02096433703556141,0.03462017467707576,0.037055476113178616,0.011190351791708235,0.07758131690002344,0.04753649465968095,-0.005503558422576495,0.01882937895968764,0.06070583484388677
WIF1,0.04087225929183204,-0.0017694773652911404,,0.06600270358457788,,-0.021797773387342616,-0.006767263619859728,-0.053657699178633146,-0.021330904525760162,-0.022739723127144992,,-0.07147533692117668,,,,,,-0.0146389304504288,
NPPC,-0.05477090706542426,0.05166499750626199,,0.004879838504332598,0.05459345999035979,0.01162795262971653,-0.014900028897422231,0.019850594941913033,0.036187931268677094,-0.01679390401264227,,0.051922110495115054,-0.023758978735489964,0.050636317404521625,0.13246904493497083,0.009250988824712173,-0.030179638922250927,-0.03113315903809185,
LYZ,-0.07064968813376835,0.026062343599524238,-0.01692206728154469,-0.027856231454383235,-0.013140645957022693,0.0007211688202300878,-0.016959588876652356,0.1178348968988456,-0.05300706628022115,0.04697091677894135,-0.04010694565163352,-0.055038607068607664,0.004065496614763272,-0.03218251949069646,0.05004349962870402,0.012395181288612873,0.03184418109707273,-0.023612760758266498,0.04066475455168559
EREG,,,,-0.033758050914657486,,-0.027557135827239013,,,,,0.04915646577123701,,,,0.008851463467563943,-0.04326400956588869,,-0.037674143176336265,0.007756690053210268
SPTAN1,0.023870121069578844,-0.004703444963804507,-0.00822667116558891,0.0993285200037674,0.019806413801406533,0.06277204820422799,-0.0010258158519449432,0.011598399390218957,0.02943419116478228,0.022033937951463453,0.021012696190568537,-0.012751230413759971,-0.03620613316523555,0.11884067329583717,0.04120088538191318,0.01347298712404114,-0.006977394065808604,0.06443922548475606,0.02081540462493728
PTH2,,,,,,,,,,,,,,,,,,0.11603595023126191,
LIPC,0.10008149643524014,-0.02857906876511919,-0.019324905071879714,,-0.014975401594067454,-0.01708157303118258,0.022833227655824802,0.008334493434384539,0.04098551718679646,,0.04490724657318232,0.007436753455316192,0.004488222160834792,-0.05466053896432176,,,-0.021890254582851456,,-0.01686104696867067
COL8A1,-0.021900706652724714,0.026747824100172648,-6.279733285891411e-05,0.041814369167192694,0.06251429202308192,0.01982793802150863,0.08512539623822839,0.014963939437744041,0.021314397194592223,0.03607570745970261,-0.022020469896812903,-0.015312201880394723,-0.07677872128864213,-0.020767386236523775,0.0832689572401627,-0.0024143198102148386,-0.02480264877721878,0.0033638912159968904,0.0027284181921888016
GSTM2,-0.0026015361354112783,0.04277598139568129,0.0326916673220048,0.03624186181869638,0.05866405266313122,-0.026355595028928445,-0.022634275195753298,0.052012748032461135,0.07926495419882428,0.005483334350489184,-0.03940489159485091,-0.029221153226647017,-0.049466722389949744,0.053394703251296645,0.016062137661510528,0.06508117587589167,-0.053324494427163374,0.13445921184738585,-0.020620923831171138
SPX,-0.011052260292818092,0.03276929580344182,0.013729940361080564,,-0.028675790861227818,-0.023811654624262883,-0.030357872982705734,0.04971355042322808,-0.018848332012448323,0.05239229393197949,,-0.05375325128516216,0.016747429751811788,,0.023208391911674547,-0.026692462348122427,-0.013107175105632321,-0.011039196025829926,0.000927559492527123
MFGE8,0.008642378049260659,-0.012977585585468234,0.023992263231273785,-0.01775954539712523,-0.03401799475483281,-0.0322201526816939,-0.007608276575755847,0.06356837053033616,0.057344954308788935,0.053045985972647036,-0.0017228689523712353,0.03616766849599225,-0.03313572385863484,-0.05264603870697798,0.02860637743364013,0.06768068151921058,-0.05629348155870242,-0.027666423399911006,0.1609893211590076
TGFA,0.11403556817128231,0.010139690367359505,0.04439799490987274,0.0005018085546212903,0.03444406092011488,0.02622129885242443,0.04191060256948849,0.08904576362471658,-0.03303637139159863,0.02367596934686321,-0.014975869453999917,0.054843043582951403,0.0017755295480742933,-0.004475586891107029,0.09214100749244102,0.07697168186717684,0.023036160970921978,0.003336465132562859,0.020600968637818625
SLIT2,0.018042354674841585,0.11992770741919694,0.026819212590350996,0.07404350468547997,0.043254788854418684,-0.04322115412176174,-0.0018284800966766961,0.023783094417186953,-0.013447384858621172,0.027405385984598036,0.055984058942580815,-0.03408954592113807,0.0790650701415393,0.045575567455240114,0.032093150737644544,0.024881305799077866,0.0007384379570539241,0.012127375712364271,-0.03185034759773461
PLTP,0.061444376095437056,-0.06130346755259207,-0.010249388695780579,0.09515866585622067,0.00912205730638876,0.021622985857363258,0.04398202157374563,0.08170178922816036,0.03875944960352361,-0.0006468140864434948,0.046017709518470715,-0.0006286827195665639,0.017858076988926774,0.03599015682383835,0.04963877488953955,0.08458672736395381,-0.07253372448179903,-0.05016254437771857,0.0697096424009251
APOD,-0.009559853114070035,-0.07469910004627767,-0.005009429779114279,0.08423294590845255,0.06464189155749325,-0.03289475621430834,-0.06282703528271225,0.05182608405900089,0.04603105778437432,0.03878271070355106,0.008064641626888512,-0.04323520861696316,0.034359108158490144,0.030669530162515567,0.11355316755990232,0.10086932615876155,0.09403488621957486,-0.013200729687578855,-0.13850470567117315
B2M,0.024779104079332506,0.05356785200954187,-0.007778507104755526,0.046448449952372316,-0.010037160787142533,-0.0013473810620392432,0.022517472717775627,0.11504933685093804,0.043224206372681845,-0.007024806521058177,0.03233341424802192,-0.05764539194448962,0.07950147291219165,0.0010277917510757141,0.11609823644012497,0.1099287453586714,-0.0631790411216569,-0.04132855758493009,0.10321610701969572
OMG,0.04140177780984315,-0.04597808673509698,-0.024946964003702415,0.10166450630323713,0.01143229741272319,0.03742838258800346,0.0001940367927441051,0.00021259932598161578,0.047726128838027126,-0.028908396464182827,-0.013612933740684379,-0.03389718511211155,0.07768672208261872,0.06101520027430513,0.03944443485488455,0.08404548738843325,0.023107390604239476,0.03185735420452823,0.019619043244096114
CXCL3,0.10215189473893115,0.03550086477936962,-0.007495706450189754,0.01201681677330614,-0.003874959590996494,-0.010525592326582508,,0.00862688940433937,0.011630177048298706,-0.012927403643129663,0.048506720357947335,-0.01736391069678756,0.004973720822064418,,0.02133120278924572,0.043964618838233216,-0.022401527305061734,0.010626014922273856,0.04468486436600688
CXCL10,0.0048563472243162015,0.04693315401065279,-0.01821923827301926,,0.08969861443502333,-0.03962177578706627,0.027952310087351457,0.11608974561700523,0.042521637628052646,-0.019637672312572726,-0.018549016749245507,-0.027593355438793155,-0.06182957043070405,-0.02855816382936209,0.057144994974527075,-0.01505201700890223,-0.030179635640712053,-0.041330833350422806,0.10993678403791415
RSPO3,,-0.013205948318251396,,-0.03369355543986093,-0.01697641432117075,0.04404008487666924,0.01910326728327193,-0.04337991174681999,0.06403661860536816,-0.021430268898223397,,-0.018144952021546194,,,0.037136025959442646,0.08957982299331882,,-0.044424267692905146,-0.029113997574392644
CORT,-5.598171796769084e-05,0.10253997520041058,-0.03546554620928974,0.07209181020402064,0.04094462912165277,-0.04583243144661381,-0.01590444434723758,-0.02478202471561216,0.025113736539666757,-0.04247312660278411,,-0.010862860694462542,,,-0.041751858530356664,-0.02249652009668222,,-0.050306145862046854,
NCAN,0.05795142583771616,-0.00846650993341198,-0.024633157792380886,0.00025299297836533445,-0.02771183704262767,-0.014178967821892081,0.01597855032228743,0.06539512500334256,0.018764272613783165,0.01016453365247207,,0.12288076795821633,-0.05107916073089301,0.04879271673797109,0.03457919676754801,0.03899905955786151,0.0024850197228144006,0.07294818687699388,0.01134341792878577
PRG4,0.01736654711136275,0.07031506529560506,,0.10546900924515311,-0.01675498882751172,0.02931485438331969,,-0.027336299543980418,0.020077288658039257,,,-0.021214448384404394,,,-0.016220431697628376,-0.009232826695739627,,0.026244875236205643,0.05622668764970536
ZG16B,,-0.035628256787845404,-0.02389615560502852,,-0.019446213665122645,,,0.020499697895935826,-0.018884921087876583,,-0.024249389155676385,,,,,,,,0.021618848277092255
TGM2,0.014254511864755015,-0.016871624263970608,-0.050957719004972576,-0.033740631452365236,-0.020826087910447304,0.03730149190532825,-0.0004368175364138468,0.10874317869309627,0.011840952835692913,-0.00035456564989821206,-0.002706222912025598,-0.03298131565108127,0.030457301570607068,-0.05962000701729288,0.026707240036471434,0.01791005106601616,-0.017951293018734195,-0.008114004731771126,0.04657324973348727
VEGFC,0.05720211002488368,-0.030907505714027384,0.022597363147060595,-0.03910687023204431,-0.010863769604375854,0.011485860725331427,0.03511895345271343,-0.03423682488769005,-0.001771728163337447,-0.011435986056577961,0.020406301183598978,0.02615459576159137,0.09980654077789629,-0.019495291820813217,0.002480975362969613,0.02828254258994026,0.03909020435333368,0.05063293342868207,0.06845292656335027
