,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
TNFSF14,-0.019974114955781542,-0.005598689211255309,-0.04246607163388878,,-0.02365913139494231,-0.013501786187767864,-0.04814790999909277,,0.02787322945462844,0.0009343753001075931,-0.012866177050458269,0.06102285038945094,0.007987644605939653
HBEGF,0.03702929108831078,0.031667602944714525,-0.0074653663484639055,0.005562263130481848,-0.07854410524552537,-0.014349207774649701,-0.04787762563631743,-0.04457029691223003,0.016920713080700065,0.02875021814617692,-0.014081552629530302,-0.06690680639985541,-0.025704828012855025
NUCB2,0.04435338685292591,-0.010334994515798303,-0.04610375274677941,0.03850442026569369,0.04332394605087042,0.021393975267966006,0.023751586639229973,0.020601529888373257,-0.10591262668763031,-0.01961232081278404,0.014830578405817852,-0.029302232223717903,-0.010763818489622557
VCAN,0.03898605693442621,0.0057160976352553655,-0.051415194455640155,-0.02532794474906675,0.007129273504403451,-0.03412855850064177,-0.03500520418270155,-0.04483846397029853,-0.0014096027460318908,0.17206609051295238,-0.03003811735245242,-0.06819826522583383,-0.08370239041045856
VEGFC,-0.020506007417514176,-0.01926155324258377,-0.024850238376292643,0.0023701338747704587,0.033504352969718335,0.036378339279531956,0.029555372827355184,-0.014435574090769582,-0.011547804451305679,-0.02840915112908821,-0.017917632291077883,-0.0029717030042316385,
LMAN1,-0.0038345936109723156,0.0036936382853632564,-0.1225738709648899,-0.0020340198817068006,-0.028784945598898232,0.014734148466931139,-0.09658949481924242,-0.02451242072052429,-0.09660712806194237,-0.1288073951380288,-0.027493084494491254,-0.13375922555709088,-0.09756390440304095
IRAK4,-0.005935805429869549,0.04112239607750186,0.03870838347576644,-0.048737302212598074,0.03408115661545428,-0.020589091606396225,-0.05686447808590752,-0.024719542826088067,0.0413122239899136,-0.029328170601377723,-0.01867230629933455,-0.04427361605913517,-0.057297619521896874
MICB,0.032489816643934986,-0.029178752066356,-0.021022327781675305,0.012111087347623466,-0.01877853184389156,0.04567910340893338,-0.05549511815580996,0.021485516507387337,0.012264378324046183,-0.05812946520921701,-0.03026865933623658,-0.008350811598167219,0.062343090891308336
COL1A2,-0.006814965751374741,0.006085658108146825,-0.03214017237468013,0.004602789302908001,-0.06713502850850421,-0.03152924900217684,-0.04872518852673987,0.022149067507819985,-0.0455322407469319,-0.02193869778357841,-0.10644454945546103,-0.09707253581982078,0.024901572939901175
ICOSLG,-0.016823771812803607,0.051623758960531986,-0.022647320541141904,0.006927541460507629,-0.03326241411013061,-0.023368520776891333,-0.10275879960065656,0.031246719947023948,0.04423467564850044,0.12141285393285407,0.01149607798156396,-0.015317073202450624,-0.023568760974632477
GNAS,0.008210151214012298,0.024830333046920124,0.16688975127491187,0.044000786497875394,0.06776545806884603,0.05039602180754498,0.20013746834605292,-0.13205631387440406,-0.0357781802876431,0.031606749628746544,0.06567759721970014,0.09771440031298897,-0.055301862488060356
C4B,-0.015466000918437074,-0.017686393568470914,,,0.0022142619997535234,,,0.029716335810713243,,,-0.016341279583222717,,
COL2A1,,,-0.014418619121022281,-0.02915154400601982,,,,-0.01175367737539724,0.00113507609898013,0.051027734558263184,-0.014390630673308034,-0.02132217268425879,
GSTM2,0.07333820093221782,-0.004672018659401391,-0.02870557896237739,-0.022184435782129613,-0.038395379102309384,-0.0036670928644863174,-0.005462912164496891,-0.03663525369952917,0.019198285677581615,0.08764240564664987,0.04612883621117309,0.0029823593522034374,
NLGN1,0.0010420695279074544,0.020677569557663138,0.023701418595996938,0.01380911637407982,-0.03686191463530388,0.01703096374486858,0.10865050687435802,-0.0262012882691393,0.03635598712600479,0.09242221098839495,0.10591460191943244,-0.011355056154603383,0.020565480705887113
SCGB3A2,,,,,,,,-0.019300365943745384,-0.04000155925226134,0.12078881154198037,0.12634391748001045,-0.03085419672597474,
LEFTY2,-0.014768940165555413,0.007373405969171954,-0.036147114832634414,0.06342432085644983,0.015046899258391807,-0.013501786187767864,-0.0302620902832266,-0.01984565064268254,0.023286577178787703,0.05511527044393761,-0.017944454418012214,-0.00692043038261267,
ACE,0.04257874979838224,0.023379815933317595,0.007655675620272825,0.019983662837172185,0.022147942710603143,0.012794870058237947,-0.0015439425061008366,-0.006367393093533729,0.015616553591051156,0.1476067339530311,-0.015587608818721151,0.10465182335771829,0.06786156005511658
RPH3A,0.01111768289929787,0.0770808873487907,0.1524544728700306,0.062336239764649345,0.06448273299624585,0.0022172774366074686,0.11266135561692271,0.017404603746195537,0.09192143561256928,0.08475835613666449,0.044254834777480455,0.09341631288527352,0.023672595991633988
NCAM1,-0.01619718618794535,-0.00754796220335859,0.00835476085121706,0.01891797636927978,0.08375786500247513,0.05031472031102033,-0.01493530235620709,-0.01461662244035506,0.15713862264986767,0.09725442910324178,0.13840854948880477,0.06946240428614009,0.004419782960824331
EFNB2,0.027307032696340904,-0.004416728315075428,0.02367230952658341,0.03102556086003776,-0.008686662517600351,-0.0072169961656246935,0.14011564598168824,0.046274334150630925,0.048999116920631296,0.03150967564487185,0.012818298710242091,-0.10768423931650282,0.02435482428668376
ICAM5,0.09749219180131243,-0.01750366971114217,0.14901099083738778,-0.011276269479508232,0.037757180622124076,0.062109687248869797,0.227059285657671,0.025243201774548363,0.006264634886977317,0.07034543303139142,0.07140809426868683,0.10344890804622411,0.04704738723419957
CCL5,-0.0020009374314114126,0.006840490988061281,-0.06473027214004985,0.03765958449739772,-0.02125305560934802,-0.022822095132962895,-0.07619575762716509,-0.015945276652480137,0.04614457985717672,-0.031182141962494307,-0.045756587896203745,0.04893642295962419,
PSPN,0.035643792840298075,-0.002572426716567536,-0.010754320130385474,-0.009556965937243053,0.013314083457864723,-0.0016107637750044424,-0.026441255150141053,0.004798907694051076,0.04716315746968275,0.06301743741432392,-0.018506414024420333,0.022521913675485172,0.006166709672023375
PENK,-0.01125512642238269,0.07861153170834555,0.1018195127006252,0.0975998202163325,0.05451576970842411,0.04136109279650345,0.01411196324761141,-0.020691746506378308,,,0.007042856260447848,0.03940624810282338,-0.03623477381764974
EGF,-0.02332847608075423,-0.00568368239700494,0.01651618186463224,-0.00944180511501037,0.05961299997242736,-0.02143087084152168,-0.004032930933531612,-0.021708887644336924,-0.03022689516613237,-0.035851245775270144,-0.005600346516844318,0.03491085174955167,-0.04854060894853756
SERPINC1,,,,,-0.020204993709889204,,,,,0.08812730363851973,0.0014026829101183786,,
UTS2B,-0.015969931106282285,-0.013153013896577909,-0.016548102812010128,0.0213649430359118,0.08229482381566776,0.017488092347214965,,,,,,,
F10,0.0687330242247843,,-0.0189807479560019,0.02633982061353868,0.010623993874328306,0.012038032058152922,-0.041892883308722664,,,-0.004528591260288141,-0.009314449317503812,0.0034077771006670813,
FN1,-0.021239086847389912,-0.027006897226848375,-0.10719893532860979,0.026901263201963593,-0.08605698431106952,-0.06695706047951498,-0.12730309852158037,-0.031724563316814086,-0.12082719637067996,-0.12138225128715034,-0.10060983119518434,-0.0630011597275849,-0.0615187240648604
FGF2,-0.004009074778447616,-0.010615322672224148,-0.0496659991115353,0.006849729275915707,-0.002284474553405986,-0.03338582320166767,-0.017864104886218948,-0.02664392267788573,-0.00846425389529624,0.0073974823216508894,-0.012294227942264126,0.013769639143696496,-0.0597882314778563
GDF9,-0.03511152574353843,-0.03717490473740593,-0.04970144519016371,-0.011038856176190076,0.027419967343795898,0.006245529707668643,,-0.04194683077575566,0.10757442690062305,0.0772531107015604,-0.004084788827431144,-0.030270000917349254,0.0211394028605324
CSF1,0.022311845914806165,0.00846551330993597,-0.13498166592172084,-0.0007147116517914904,-0.06376758455824086,0.024265642542255293,-0.08422477407198088,-0.05485090342744133,-0.020476443642601618,0.005145892603930446,-0.039505860804730425,-0.03502315876347886,-0.05446865128291479
GZMB,0.010494312757082208,-0.012790423364190687,-0.04264724029299383,0.038217606166340096,-0.02218753617701373,-0.015620933593880068,0.002329406324591759,,-0.019437605478304924,-0.021170005549099983,-0.008125517718972297,0.06599372633105197,
WNT11,,-0.017777129424885664,,,,-0.029074109701154812,,,0.10275626710820308,0.03437189698108854,0.08093564942052156,-0.01765114592584332,
GDNF,,0.00941352029541882,,-0.030616947282351863,,,,-0.014145037012765786,0.05343137081088352,0.035481820466932025,-0.027709909059406585,,0.1140424434860369
SHBG,-0.022277412750983983,-0.021046254034717996,0.06635469119430037,-0.028527418762835863,-0.01816282617695767,0.023629318222752348,-0.029369474035467517,-0.011398992510936503,0.0685363895558977,0.011872702723700227,-0.06009521579680764,-0.042665400498043175,
EFNA5,-0.013426889724825163,0.02163550430078874,0.07841425574117963,-0.0016891936534584979,0.051724451154107856,0.059638431949974,0.13143135203598086,0.03530267195191824,0.11393289582902512,-0.08002768841769412,-0.011887081197880168,0.05523647512597389,0.0490515884167024
THBS1,-0.027489024374734917,-0.023792454445772406,-0.07566255793155424,-0.009737712633118704,-0.06032067272967609,0.03290251311943782,-0.057871347785124455,0.07525442199491301,0.07531827400942996,0.015564509234875245,-0.10565211296784206,-0.06396638488033567,0.056611250177158325
PODXL,0.03132481458309088,0.0061391409639522465,-0.11146529723694766,0.010419351916173027,-0.041222985840988095,0.010351827615651371,0.06042895941777013,0.021320252652666946,0.024665302315567936,0.08277920383646961,-0.04484778835975577,-0.06651908997801581,-0.08664955123731692
LCN2,,-0.015571523009501573,,,,,,,-0.038490753564913376,-0.05911834821049481,,,
C5,-0.0035973706752620103,-0.037113126232612696,-0.0025933340367446447,-0.036800370701559525,0.043883559024547686,0.01971752741572363,0.01296965365326709,-0.00422427562824711,0.06432410782901866,-0.03233566676413195,-0.006946038076477075,0.010575233197966775,0.019187963037400994
DLK1,,0.06995845645995732,0.09584964252000096,0.09301544944883261,0.03747210188567266,,,,,,,0.11696224720672302,
CXCL5,-0.014496816824857274,-0.010064147191412848,0.01561754213989515,0.09066444307212425,-0.010987294726917809,0.0025937036469040487,-0.047778685397038695,,-0.024485004435472028,-0.011375083418341824,-0.023539804442327405,-0.0412672395948541,0.11374976075940867
BCAN,0.0264999140849691,0.016776631253529555,0.021703819392532183,-0.013091253353172605,0.06408228898894851,0.021709934771908017,0.16934497257766182,-0.061233361992651766,0.0721709043804492,0.2116104161835777,-0.006627817894447665,-0.03303276963637929,0.11319607900311351
RELN,0.012276696635652201,0.05925414069115392,0.009216884110249188,-0.010062827209265202,0.027611267106607735,0.033158681140986745,0.08291548202028795,0.016252036551693827,,,0.011314025134334958,-0.08214528567743037,0.019167160802169972
COL4A3,0.03229514240128128,0.023423030057745126,-0.027623217613068338,,-0.025863624646522046,-0.024990688033002993,,-0.015680815761867726,,-0.04351475764616482,0.031238780869035563,-0.03607629811706619,
GNB3,-0.03180033313924875,-0.04481987269173348,-0.019797856514994668,0.011460212216595978,-0.016653039351320616,-0.020676820778142313,0.1079444478261377,-0.007132441857048762,0.028994872325780643,0.05422668706666546,0.03426630391577462,-0.006593934753543702,
PYY,,,,,-0.023194615943775573,,,-0.011577635989225328,-0.007460392403006906,-0.014657262105825445,,-0.02811774040650095,
MSTN,0.04200502070114429,0.016886476722366518,-0.03060979010386086,-0.020952580852171332,0.008623355707906575,0.005088796068764223,,-0.04526702530670452,0.0005025135672202528,0.05600469934361926,0.001611743377273011,-0.015182761528153517,-0.02351889743857308
COL18A1,0.010346592302733592,0.0031593574562918535,-0.04072725000807671,0.005210475723445841,-0.09910205760016132,-0.036820844075878406,-0.09410530638090459,0.030092582053687537,0.018302524119821414,-0.04176673026005171,-0.11978862291460013,-0.0720812095478752,0.07188647594685237
FABP5,0.014455471015943171,-0.002562748928609264,-0.047752824616407924,-0.0897177034069692,-0.01262114759760455,-0.028356419815249428,-0.08909354047392203,-0.10021400736352878,0.12643065884808855,0.0760145496826516,0.04016140447536917,-0.10844891875890328,0.007710007249625293
TGFB3,0.015605202016367165,0.010235657277987633,0.013030455567723484,0.08849720070910982,0.032455499849868924,-0.003142469792190965,-0.04098230245823305,0.02025600689145125,0.032093818725429955,0.0069220775153999055,0.04993037985381665,0.006304885028079178,-0.05502522119896599
BSG,-0.057263790382128546,-0.04450945337537889,-0.021900009634320476,0.056391375925898504,-0.057988526794871965,0.05156103834733819,0.1754108023055618,-0.10241766343002286,0.055642311079904826,-0.10609275220574674,-0.08776789828294228,-0.07573028302940969,0.11289358651305866
TDGF1,,,,-0.027239158656931658,0.0106831702591105,0.012255830289169415,-0.040897682908681746,,,,,,
S100A10,-0.016989228928133975,0.017667164701153343,-0.13896838453714877,-0.06238678898379735,-0.05746212623915394,-0.018530761243551696,-0.1651631814592411,-0.06804840275914774,-0.018438076103112308,-0.13890449812940253,-0.03200758162137297,-0.09361999327913961,-0.028705330109671565
PLAT,0.015453372048732919,0.026875498943063732,0.02080278034768774,-0.092098823846248,-0.10140680960596278,-0.04834940692736237,-0.031919977919294636,-0.020630514292724306,0.14383572763682773,0.1155792487198072,0.024763995477191818,-0.07298210179577289,-0.07058260265147974
SFTPD,-0.02227741429611084,,0.04919479440666131,-0.004323711571611365,0.04915429320830421,-0.004569353432526118,,-0.020166572364080926,0.03537134040430984,0.004529490115602957,0.09128204187431858,-0.01861330469577583,-0.04715615141536183
EPO,,-0.015874902566265472,-0.020177697687141123,,-0.017223108786141687,,,-0.014145038114335984,0.0356374923335264,-0.022004996535441426,0.03963932711958956,,
FGF7,-0.009783134247021779,0.08192616846036317,-0.0324420059638564,-0.017325073680870953,0.058842960149541934,-0.03989092410388171,0.004540070913197646,-0.03109390954816849,0.14828946388382944,0.026203157647923702,0.06332004245952637,-0.008342224038525716,-0.026982109297754252
CGN,-0.020108279704911268,-0.027642094485861805,0.019740567765703407,0.01631738034747566,-0.023999279941431455,0.003899673992449601,0.017191948205224006,0.006532761128323943,0.058655017198139106,0.022227170806145814,-0.0029612937622292535,0.03156382519366756,-0.012068000742032948
FGF13,-0.016426513041184136,0.0825604376815584,0.01656221855011687,0.04273351460052378,0.08710415539041268,0.019594226633203916,0.13822676889927213,0.05280955370751727,0.0362303559568647,0.1040809499628193,0.06688820406574095,0.10864633626936783,0.07812864550102683
CXCL13,0.0035020482279620488,,-0.019155957149985553,,,,,,-0.021109140590580496,-0.03900338841139176,-0.02699335852362171,0.05780963729186862,
ACTR2,-0.005571098175239487,0.013769733757774356,0.0013776655429691897,0.02143693938805415,-0.04042377970043382,-0.05385838369510931,-0.054381057265685,-0.00469081423793097,-0.0833668015769784,-0.0593831348070543,-0.05675993937569104,0.0038675063273206885,-0.05324609903050589
SLIT2,-0.02528344618650479,-0.021945473625564066,0.02984555508814014,0.04409224257773074,0.027433091812950203,-0.0048946646026906,0.06039146442212931,0.03747215624092293,0.0657141478293518,0.06175743407614943,0.01890096363738549,-0.056015969796653374,0.0586173071277813
LAMA5,-0.011594998570167499,-0.016845864726423666,-0.09940736289101373,0.05961253034501209,-0.02305971769484169,0.04227371645272081,0.036423896324189416,-0.06396145864211578,-0.06563133867666256,-0.067997472099143,-0.013989618401499579,-0.020903970990019803,-0.03597956479102234
TIMP1,0.0027224012059149,0.000824342562440973,-0.12753542672827206,-0.00013141613936808655,-0.12604282326945462,-0.00987470607125026,-0.13103980320378258,-0.049321814367684964,-0.10986424051287086,-0.18935609567464723,-0.12985553971940297,-0.12375642648254548,0.08202793870931349
PLTP,-0.035078394729655564,0.020258483956283005,-0.09155536330735044,-0.025731564062073043,0.0627574681598627,-0.020976075916050847,-0.15502549668597243,0.006748881959493851,-0.018126022336095827,0.004200215685619814,-0.13838326204744364,-0.021553209087178914,-0.07718501308424314
TNFSF15,,-0.012034487044101249,-0.018804046950571217,-0.007206661192574771,,,,,0.020877590554510193,,-0.018272776164361806,0.0005168384874159234,
NPW,,-0.014734680492727737,0.18523651913554018,0.00365497639402719,-0.023194616888333193,,,-0.01384879252183711,0.06374841149930464,-0.033681561564897294,0.07570277876443632,0.00999904212362328,-0.03710870198416131
SHANK1,0.05293306207965953,-0.02143405489153082,,-0.022581199745761896,-0.02447239035781867,0.01846905864538355,0.06696865989216377,-0.015945274146216916,0.054118314434206935,0.044487915025899445,0.02585027916127023,0.060455084524875025,
PTHLH,0.026811507107580408,-0.0037882695500581444,0.08191475790102642,-0.00011831325036646826,0.023109247574048326,0.0038113275895369377,-0.026934977736993156,0.03640351383458192,0.08534016520422556,0.10327056873885603,0.06291053683296931,-0.04411378270270256,0.11233796759766862
SYK,0.01989851404619553,-0.004116458718320087,0.007748286939329435,0.04501797837052433,0.0015275661531015123,-0.056861182388995415,-0.036468316842984246,-0.0007035016545233164,0.028044742038651354,0.05094520684532033,0.07779440781084188,0.08823348991486428,-0.00011725173003052661
CD160,0.027143406395092575,,,,,,,,,,,,
FARP2,0.00938042731097763,0.034631460369902285,-0.046447781928563234,0.024436029483057026,-0.01373514323770753,0.01152548850212474,-0.00549045282709253,0.022382099084283857,0.053070063684428216,0.012630223120058638,-0.014159198317186561,-0.061765900421285436,-0.008652044816390037
P4HB,0.04350285707361707,-0.035429662114839985,-0.11912411098955035,-0.0640219155863092,-0.07104996766618335,-0.016581982384041984,-0.13570442436765315,-0.033016408649354664,-0.08471081967812168,-0.14746186572004838,-0.07119674207529206,-0.12166183631218767,-0.130076402974422
TAC3,0.022423598311302573,0.034436974036806026,-0.013024290966851568,-0.00879528970378426,0.09587084753125476,0.023725441896034757,0.12285769116277925,-0.008246574577604977,-0.02202624420168133,0.05417458057718402,0.05017229386708487,-0.005240108578791338,0.03142431741345139
C1QA,-0.02610218404949531,0.001232766501779334,-0.028706239451679525,-0.08592330613073011,0.017625344566350166,-0.04920656037430877,-0.2086998205005394,0.01786530233173899,0.006330971997702055,0.09404448299938074,-0.10041639629467096,0.07567026487273802,-0.0817512154219047
EDN3,-0.00785683490293727,0.024936290284639114,0.014427751690465564,-0.019873286453868842,-0.02669496917759685,-0.043927538026976284,0.09136278158370063,0.12796104358008822,0.07958848954628334,-0.012365984754157785,0.013795589975365409,-0.025140978252120038,0.1454565445882319
AANAT,,-0.010950153569533156,-0.016943570892697428,,-0.0218474476520729,-0.014597809338378107,-0.028450815396750477,-0.017333483317686967,0.008964090550086066,-0.008299674639338343,,-0.03085419672597474,
GDF15,0.03639759530023743,-0.03542600167229441,-0.006398084730957867,0.005847007098792704,-0.1047122237394739,,-0.06776223972094697,-0.036815540223656115,0.03501182638468676,-0.06503206442241176,-0.003932980110448916,-0.07077115132022055,
LRPAP1,-0.03269238860804348,0.03682845441911977,-0.01957231871917427,-0.0283191975927939,0.05751349794152808,0.06961615448283273,0.012820470919155781,-0.04037184164399468,0.03771842802686824,0.07078586341150198,-0.047765908856167105,0.008768862877968311,0.087386011315223
LAMA3,-0.018869690374442357,-0.019261553108962947,0.02576004270815933,-0.038009640314434816,0.025908705708566442,0.002545460135301881,0.08556717762633903,-0.028031023413971647,,0.05284291788060496,-0.02902702270154564,0.08447821729818915,
VCL,-0.014909958113449364,0.022958710693573088,-0.09363226233111487,-0.004839360356095661,-0.019427926899344757,0.007032876188484081,-0.07928780156147781,-0.0470194906743382,0.005836664181331084,-0.012896518920249513,-0.1004945851400513,-0.07703403187568432,0.07710734802937835
COL5A2,0.05108310376638626,-0.03391666253618789,-0.07191680196914749,0.04762630222189046,-0.05242317157164197,0.04700930139909901,-0.009047794930020852,-0.05336810768427825,0.031091684032831784,-0.0013765708847810305,-0.025248508031228963,-0.10483403215896141,0.0007246554865799133
DKK1,,,-0.015462082580290186,0.06240455909297959,-0.04084976049067103,0.046734906736705835,-0.028943898674278695,,0.0495892416938673,-0.025999385054948074,-0.06062196686999661,-0.09265099321798273,-0.006355136094517909
POMC,-0.025923665649863606,-0.025505586220747407,0.042170143075283203,0.005627505747553513,-0.010338389113384252,0.014132130057408814,-0.03592896910866054,0.02920134720475448,0.06576894872892457,0.01837503281684817,-0.05022332300759657,0.06079086784557895,-0.014351869130677443
CCL13,,,,,,,,,-0.04018494662830346,,-0.020165131380851735,,
CD34,-0.04314509330570918,0.0006354915259918963,0.06166799759594972,0.11004402608276455,0.04746668478547771,0.055379873931776354,0.01746222722026514,0.06708727415574406,0.08774570946989861,0.08168306804315957,-0.06571049335136044,0.01934646145110453,0.11721137770629007
SPON2,0.004859017202579912,0.0214833935537385,0.011122019884020175,-0.007641681960953343,0.057467189233811916,0.0011593713891437632,-0.053971219594461155,0.007621178804987971,-0.026639475926789228,0.09315090248851404,-0.018408421496133514,-0.012501315481814195,
THPO,,-0.02278398881772687,,-0.027919650325805498,0.021810108790807404,0.0034856135110855166,-0.018100637040316534,0.04512604708540737,,,-0.0266902261669105,-0.004010563963497596,
SFRP1,-0.018402680343219544,0.1317501061111961,0.054937917509932196,0.019723272567824236,0.04705734173302978,-0.017498845498979558,-0.03116818787165067,-0.0044396358726201965,0.10470083437031552,0.0915093034362352,0.06692388330672074,-0.00813451451861951,0.06401564507296253
ARPC5,0.001907956170713661,0.010989136910986979,-0.05667215121200608,-0.027512264083181918,-0.052854497802657205,0.01686096840658712,-0.09623965775840679,-0.07862787800250969,-0.00955414114395305,-0.058692908166234424,0.026508801308722223,-0.09035673919362541,-0.04144755847430652
VEGFB,-0.027464812049172595,0.054481390995342126,-0.04069009901525427,-0.0029576133800226292,-0.03234279352394462,-0.022532988683139993,-0.023149053951816545,-0.051543401883406156,0.016778821918020135,-0.030662588108508745,0.029655337808065473,-0.030750622126916125,-0.03613569980685708
