,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.01959228734197787,0.003975129181994693,0.026116747489898288,-0.016319165302253344,0.04622860577267299,-0.007947228516771763,0.06710090902506805,-0.0005377062915327797,0.05510308365036812,0.03251720226492272,0.08506405842157612,-0.046506736233041523,0.03990237367192691,0.060080310869175584,0.09769636864315784,0.11652263066792917
POMC,0.03402668417687201,-0.019086810094371312,0.0626294784302441,-0.0401260353856873,0.05896899508220196,0.04453963821965173,0.01713358460919999,-0.04940666421541275,0.007952105846810989,0.055210985650727365,0.01082003837159855,-0.028884815174404357,,0.023184402854919087,0.0443962982516652,-0.032245232422671216
CCL18,0.021274569197516583,0.007603280635585223,,,,,,0.030471031804244673,,-0.05916199291671707,-0.033550891080611996,0.04379834585863438,,,,
CCL17,,,-0.029270001847210028,,,-0.019276828035505233,-0.031456303548924903,,0.06673438498531471,-0.03305088004784874,-0.021588140691217613,,,0.13733458201400314,,
VEGFD,-0.007536947986652398,0.0377722976484794,0.02071496172743719,,-0.026481222090539876,-0.02053782981528322,-0.010018535536801912,-0.026452258570813236,-0.013464873461035832,,-0.029862647267498047,,,,,
TNFSF13,,-0.025561726329625778,-0.020189792192220602,-0.029899827420665763,,,,,,-0.02049095279637429,0.11476453326072186,0.0526963493291919,,0.007302405834410278,0.029784385372582257,
WNT5A,0.01727506843751038,0.02327216978298802,0.008044234431796266,-0.03385218348377497,-0.16347858357582046,-0.09442398309194225,0.024211306171963536,0.039327384080825804,-0.04173905630876182,-0.053514296035114046,0.09149303861978214,0.023718171179664238,0.04943697219997839,0.03467712383155222,-0.06593394668857996,0.007003225676919054
CXCL8,0.001887796897772565,0.03455475346211787,0.0732353736202723,0.06554120859915909,-0.08316888333279744,-0.007588426505260355,0.08486493254165013,-0.06027585243406327,-0.04048372235152968,-0.11334413700630531,-0.11956640120398439,0.037088015340718615,0.11274874301250637,0.03195252072143061,-0.07569846029897821,0.04282644942184578
GRN,-0.020801492015639782,-0.04465986359289712,-0.01717891324518926,-0.04687127461030518,-0.18699850329640086,-0.037990461282594354,-0.023167688341577935,-0.023870688131328605,-0.004270692759342963,-0.03944087092989772,-0.04049470895346928,-0.04068569364614817,-0.060550544308540795,0.06007705750871287,0.04251157798095057,0.0027578299590472247
MIA,0.0033148284896138565,-0.03080465494931212,0.016866291764280412,-0.026972796825530727,-0.07535124354666949,0.002589472631136963,0.03903368734802841,,0.017694472983738246,0.0702601913945186,0.09781947953289209,-0.042390509279718026,,-0.03958015411277814,-0.01690048350788546,
COL4A4,0.055953630380154606,0.04648210033273944,-0.03155102053576828,-0.01574264885783746,-0.025993579038047897,-0.020125604868517565,-0.0235508883138782,,0.056812645026998225,0.06542482027625685,0.07325442015498826,0.09948118821743997,,-0.0204475722770607,-0.04308364987811608,
TAC1,0.052943238645683406,0.029816110743312807,-0.007924667395101783,0.12028634141568892,0.25246912721154574,0.06751601091387074,0.02285164406868131,0.03561612158777486,0.10359519544966883,,,0.03468888344939033,0.018448798191107008,0.09541677076351662,-0.01287766366739245,0.08477449267240983
RARRES2,-0.010491956653279148,0.018085664142735686,0.0026663732031378213,-0.056531088102012184,-0.17879502939928207,0.05359874852517259,-0.001871169719749972,-0.03260319131290339,0.019925063591260422,-0.09300422826054179,-0.038961160603354396,-0.013288066390758638,0.010798823593505827,0.04771752825784162,-0.030564041095231396,0.08709558162301594
FGF7,0.0047156179721785626,,-0.03435207364405052,0.043399278749433175,0.009693663492895598,0.006517620001853457,-0.029128992677776216,-0.005546929122585631,0.07354257940159262,0.05362636618129843,0.10582525950360865,0.1233456906987986,0.11998097262260148,0.13321054263016505,-0.03787772010278894,-0.01821091595940941
EFNA2,,,,,,,,,,,-0.025409014280021614,,,,,
HBEGF,0.038287951129728895,-0.02476285232574908,0.04965738457465686,-0.06712701024273554,-0.13872546724817778,-0.05364795586860576,0.0029051745478875807,-0.018817268840907654,-0.038668471865114344,0.0029398555085816125,0.06697247129517526,-0.0656552293762044,0.0012408309514290482,0.06654364880227358,0.0012326413921859446,0.11051111460439639
CSF3,0.014763109148494697,,0.14145503806736406,,-0.027500706307985817,,,,,-0.13241452199668985,-0.09495229755374285,-0.008785821838302744,-0.02797744715781571,-0.02423401557069055,-0.04531907021782368,
PI3,-0.033106842660099965,0.030572245705961378,0.037326269749923424,,-0.03096615827282721,,,,,-0.12931750353200044,-0.1245194040655307,0.018880838994688204,,-0.028412007879003706,-0.07190917841911171,
PCSK1N,-0.024071811343470438,-4.895104195605789e-05,-0.05513167393542722,0.032161830470522866,0.1355403684050866,-0.06683948221886934,0.03880280126977671,0.05926454439547616,0.07917070828175911,-0.01472939767575815,-0.008973441153779845,0.09186997936697006,-0.03391730491416058,0.011604013114360488,0.06553703109661642,0.06964538974667675
NTS,,,,-0.0347289897245005,-0.033801676150009216,-0.022991164110589334,-0.03663247891731066,-0.023815529895963018,,-0.01823383088304166,0.0012553918006443165,-0.004516165351843624,,0.009058032595112139,,
SFRP1,0.05545087004852648,0.01762595132684457,-0.025539208002355762,-0.016781436695160655,0.00999739749729167,-0.0012500576729728978,0.05269806077267847,-0.004979720374927682,0.03359036315767694,0.0618142247845359,0.04030499405877184,0.0019559814300089042,0.02087031229462151,-0.03505334318620114,-0.0478168127304095,0.12702891547969614
CXCL13,,,,,,,,,,-0.04992509250276669,-0.049984789153606796,0.008152085095034045,,,0.10209883239571549,
MICA,-0.013463298318725454,-0.045417451856503734,-0.012060283300217786,0.007224023206165691,-0.0814671101481057,-0.01704571216614905,-0.00449949426757803,0.08952946011796202,-0.024082989885183235,-0.03326753162493447,0.10331444320116073,0.019683367778768,-0.02312838126544942,0.03555579281224608,-0.06973887040123014,0.06741036399571262
TG,-0.02227785204478225,0.021777071936615874,-0.006064052971526823,-0.00984381300963974,0.0037032993766885737,0.010064221220269056,0.030155103876550494,,0.052496175658694674,-0.04391635639000031,0.003996753005927529,-0.03329874384248746,,-0.008494883026324878,-0.015249882214132579,
ADA,0.055739266107226695,-0.07296015633740664,-0.0363521570571769,0.014895548770041801,-0.11133126822694205,0.009354459649358625,-0.02136554965830945,0.07276019729540958,-0.026779712238109103,0.009287898867520891,0.07801479439961448,-0.02898666217271324,0.04033712443613341,0.04589288730318128,0.03765843354146857,0.09707229715166256
LAMC3,-0.03454493976337185,-0.003509654421264236,-0.02614051231371193,-0.014212303972121433,-0.12399199039289337,-0.0348328240326871,0.03440941211915588,0.08224544641422528,-0.03241150717783902,0.03181895999760008,0.058920908763916605,-0.024519432751433007,0.0025437986639576656,0.0483554704558513,-0.005275551952887783,0.00037364142551463863
CCL7,,0.009829123460237853,0.03810644461739609,,,,,,,-0.04953565094332116,,,,-0.02539489920129035,-0.05290312175371821,
NGF,-0.01610079544250504,-0.0004493261747426177,0.012798334950414322,0.0015599200133530988,,,,-0.02381554557690932,,-0.00498418008098105,0.01960516660856001,-0.03157196392414638,,-0.048169464299594573,-0.011785191487457538,
TNFSF15,-0.019918693396494394,,0.004463487715106551,0.012798679298875446,,,,,,-0.011914654933739704,,0.0013915083148012088,,0.10063746181208467,0.01982760888615591,
HMGB1,0.0015033358354211695,-0.05128806248079119,-0.0451576298370065,-0.08717568263952327,-0.1696833425422794,0.0024665585132283116,0.0229013658068415,0.0272466546957051,0.0007215716970664167,0.011568879580171647,0.040405209327472894,-0.0388580722269465,0.0295217939610494,-0.03440608499107484,-0.043635414784928495,0.06842708611097835
ITGB3BP,0.007665475388583961,0.002241848053029498,0.05117511882841137,-0.039281019277469895,-0.12469774434762299,-0.037021585251490526,0.011527034732221064,0.073842297864428,-0.01778363654641378,-0.01592433836199973,0.004794951584616131,-0.003158871966835523,0.007260234594886074,0.05994443977657614,-0.05363383754128777,0.028059345227741745
AANAT,0.13192002336950712,0.011983893430889092,0.009036390400040447,,-0.024806381311732805,-0.017465126291388532,-0.015024413878430102,0.026148158949629064,0.04443239375861083,-0.0239493258278856,0.1065554559697484,,,-0.026868862377576956,0.010508594471969161,
RELN,-0.02776125338278888,0.01223561151974842,0.030665738148075005,0.00316879875636362,0.17093287409411606,0.02431583122468851,0.010200715571856332,-0.028054514674237783,0.03708585713090682,,,0.0340941714537028,0.03335068400171909,,-0.020885595936716645,-0.034164814573469156
IL15,-0.02831407883829685,0.05712344385337491,0.013650259778925432,-0.020506656159170522,-0.04305074918480419,0.00669240667726728,0.023630377058157407,-0.04588234744234905,0.006102579840223003,-0.02115697007586732,0.04640783043537013,-0.017988702377990464,-0.029590402153563896,0.0020638161580814676,-0.007226537317183076,
UTS2,,,,,-0.07713375679872593,,,,,0.03640837369479115,,,,,,
BSG,-0.0017104531663610766,0.03836047469398824,-0.02409936562777271,0.04014358718815388,0.16070045345872955,-0.08900858757117935,0.017981246429138002,-0.006504421359787027,-0.025765192980117247,-0.07983311255786321,-0.037673034671448606,-0.0879550446363626,-0.06938086710632775,0.0033361656459853345,-0.03639478853922122,0.01765327903221483
ADAMTS3,0.006914813715729502,0.03234508390500944,0.021904769483309276,0.03499908699108537,-0.17688295529926068,-0.035181214077781055,0.01369045830470856,0.010331114772963682,0.05303779442714148,0.015343264164138911,0.02358038654102945,0.0018455539396526066,-0.03402030682708907,0.031576803637916845,-0.026741141903344354,
CD34,-0.04171827879952318,-0.015315815081967362,-0.009009548662778548,0.015254119707888248,-0.12437126665542132,-0.023428761379537172,0.017849632979782856,0.04552206958897564,-0.02551555846865524,0.08160521724110423,0.07891605175875369,-0.0589744379284781,0.011678621294004371,0.02989494763437686,-0.042169522507644094,0.02876074810549425
CCL23,,,,,-0.02822572417889828,,,,,,,,,,,
PLAT,0.0006008188746440965,-0.011396221126756279,-0.02643725212569511,-0.060633865555902396,-0.16131200979941646,-0.04778648075781592,0.048868328293083525,-0.04107905360090572,-0.047435052181220336,0.07905045125112736,0.07820899784807807,0.04070813147589188,0.08024462165774475,0.031821033876693584,-0.07096624133982331,-0.017987186638534245
NTF3,,,,,,,0.04262855933746627,,,0.09955575698422713,0.13104046290689278,0.07799001956510082,,,,
LTA,,,0.020987128268218257,,,-0.016820736769423833,,,-0.015630343912758554,,,,,0.04663234054993274,,
CKLF,-0.046582675705260534,-0.028164299046255916,-0.003260767311431217,-0.04855095805297912,-0.18078961368668783,-0.021446825904521,-0.05935597980850178,-0.010227212581708398,-0.08189795138382974,0.049033401565270425,0.08292979411234983,-0.00822135815892634,-0.025293988568742348,-0.00601312569636949,0.04958716876423293,0.07563894594289532
CD24,0.00018202240832510154,-0.002519262452029673,0.05720377126745148,-0.08870216133315932,-0.031186657019436466,-0.010041657957780514,-0.0824885459059956,0.01430714371268074,0.04595844186645655,0.038660334906621886,0.04828045642674732,0.08613340494386228,-0.01009318015487116,0.10185523473106788,-0.02182625101620106,-0.022337106876263956
HSP90AA1,-0.028847244695083995,0.014092550812251818,-0.024488235800299307,0.1338650331383676,0.1980987895747533,-0.02184456286065331,1.2519151481842108e-05,0.042659236956003016,0.08133470780208257,-0.17159528029719484,-0.15026627140266563,-0.00038260031433257476,0.15014998911460423,-0.017052278349093775,0.0041011913883365276,0.029595271385696596
BMP4,0.032390155250818745,0.020724216519359327,0.11065545876246462,-0.07732062323013016,0.038181531389951597,0.015308481061193861,-0.0016779289434011811,-0.020281439913461582,0.012477683199323346,0.07076660999410027,0.036111349623442895,0.014029265540315524,,0.1106816213566542,0.014786796651202017,
SCGB3A1,,-0.02154614251584356,,0.004080478641476038,,,-0.00864802488461146,-0.0394128687640218,-0.010906647279669534,0.027194925156670786,0.048849324423249185,0.012347860248960098,,0.14660254056482333,0.020155552780330235,
IGFBP4,0.010260899211309307,-0.03859549136108035,-0.052846095857294655,-0.02915604425929246,-0.09403933052355187,-0.03944828296664613,0.0935335489448469,0.002364656169535451,-0.009410325101574394,0.003095413978523174,-0.05110646648385768,-0.0672310778576095,0.12638625289163916,0.05377054215089906,-0.04964080127784157,0.06912994032061878
RSPO4,-0.019668772347349036,,-0.03152719013152074,,,-0.019563540883229546,0.029180679824007082,,-0.02168174772062638,,,0.03145394667203596,,0.02199461280984553,-0.034893003921593016,
LEFTY2,-0.032945320912663105,0.011862770598690328,0.05139298983005388,0.0060086400078020324,-0.13472116071799597,-0.028111265310486366,-0.024271103432344523,-0.02381554557690932,-0.01929548500633506,0.0009968357923479528,-0.0059990703727712535,-0.06760460926417657,0.025653112633953333,0.1350844337269486,0.014729599134463816,
PF4,,-0.02235066419840678,0.04869428097042636,,,,,,,,-0.034822321925189886,,,-0.012584730667162937,0.047771842078245134,
ANGPTL2,-0.006269873149558419,-0.018235920283163842,-0.003941126718247887,-0.11966985883951547,-0.16295616794852322,-0.027990386533341183,0.012233678256599413,0.027373963734195504,-0.06929577513363232,0.042238894494924024,0.11224572764405345,-0.021845392029765428,0.0009892539239918273,0.06884939447480698,0.030549407600682407,-0.028846139349726806
LRIG2,-0.058135166774537686,0.03712004886816006,0.0060094001307637035,-0.023595177341807466,-0.069878117240102,0.006061731105742902,-0.011968188398992148,0.0045754269078900215,0.006162733529057669,0.011513822574854551,0.037499548483386255,0.025342210385409323,0.009579492799083563,0.04566777660514136,-0.028022301303046792,0.05811932395266176
ICOSLG,0.046746875768065584,0.027097948468015956,0.029388427222223956,-0.05488741784722934,-0.12997318658099768,0.06342232964093575,0.014978502863454549,-0.019934866411549457,-0.04594918569924678,0.0037689551485245434,0.052450326585493465,-0.0011471313944013707,0.11984575715154872,0.12567096495244381,0.07844837322607746,0.016738634202458202
WIF1,0.03915348732062358,-0.00677448688667239,,0.07039917069761484,0.17913339867061173,-0.015096721123768876,0.03063021615981588,0.01782633911098205,0.07570341196807823,,,-0.005800181729033962,-0.030110798152333234,,-0.03979554579291448,0.1390875798267942
NPPC,-0.0401411048220952,-0.03830132513649595,0.026175483699242212,0.03539551352714244,0.028771960442881446,-0.0294489061293034,0.006194004719974539,0.05077041254462363,0.02086071707649928,0.003539391503240682,0.06649475084794035,-0.045992296840161526,0.024090204644719237,,0.07949920156203881,-0.05482780835051345
LYZ,-0.06237031663102044,-0.032427290809909214,0.0014395414069356838,0.023992462256393208,-0.12434806046003344,0.027484079800430192,-0.008139774278349027,-0.0016546891555172497,-0.03568043463514299,0.027688377929325058,0.027344755082212954,-0.03829579849084072,-0.04327419160122674,0.0693495853548681,0.01392726549171989,-0.06155146754667512
EREG,,,,,,,,-0.024499236582594865,,-0.05178893333838559,-0.015762353827362106,0.044888523140687725,,0.0183305980093875,0.03523554556798798,
SPTAN1,-0.006536037895505986,0.03157624959438087,-0.04788128371711355,0.0726604918578961,0.14821788235508768,-0.023813091434985646,-0.047496872959127544,0.07834701976961968,0.05866454518815269,0.035893785614103,0.02812654239761118,0.07471561433105055,0.019982456651653425,-0.04049648573244519,0.12204096821987112,-0.026966965939151943
PTH2,,,,,,,,,,,,0.028118115285339564,,,,
LIPC,-0.026834819283347654,0.024766810753446472,0.052702627996932,0.03462407438742387,-0.06488074283745368,-0.029144038335087465,,-0.006514914212007421,0.02998074328390286,,,,,0.07631768290732975,0.08067901565228217,
COL8A1,-0.0011824917528288892,-0.03374135153695397,0.04589456643054895,0.012962719763120462,-0.07058629885686865,-0.025658769846798792,0.03151513922805667,-0.07512021024470206,-0.010306120885263318,0.022826057979124022,-0.0012396500162262312,-0.04750259208700632,0.036615445089853024,0.09923864881675282,-0.13678187055213972,
GSTM2,0.029485295059801762,0.003212438544360019,0.06284925697387711,-0.014166655600481488,-0.009902167929805451,-0.046513158199456506,0.03308743550309167,-0.012253868322338969,-0.009220146939029852,0.05557953719589821,0.024739072002220013,0.002850740271336993,-0.05305267110441978,-0.010482890755472235,0.021741791842818988,
SPX,0.0263178449661118,-0.01094114106940098,-0.028894405204451325,0.02031022319327351,0.06563151803038604,0.0728248578928169,0.004996291128347483,0.05516538500153924,0.08536490552517657,0.043716452439395245,0.052322475102647766,-0.016726313675482767,-0.063521447549666,-0.07166199722615793,0.025403502047536913,-0.013135394070995324
MFGE8,0.022164522919096798,-0.01975792241975727,0.0019851657341825677,-0.006620624342092825,-0.04313749302630681,-0.055712632724918144,-0.002664831229474678,0.008424833167720702,-0.008292682943329093,-0.03032567873383787,0.034324338502407424,-0.025719860860473384,0.04536020034578436,0.00024022435911861238,-0.010850520842601245,0.0716298153331151
TGFA,-0.0064777508321330534,0.04063537717270076,-0.011686458645469777,-0.01565754625906748,-0.12867775553186955,-0.033253552264604865,0.00017809211964710513,-0.0395495402915243,0.004263167399674116,-0.042274694031225246,0.05649532403593356,0.002673633547759762,0.0016037135618115939,0.07234972000123421,-0.03733589324795913,0.010690989027574276
SLIT2,0.08673625291151275,0.022222429866066075,-0.021352057209040223,0.07484685844372296,0.13262060423396363,0.06555615963698494,0.004316829577999551,-0.030943152115025952,0.08432639097082163,0.0331312770645369,0.05249933999218066,-2.9853869561875224e-05,0.01315882597805592,0.09112936310363631,-0.025010954431078817,0.09905411749466221
PLTP,-0.11786494476431732,-0.05972870806711464,-0.04448635545185395,-0.041196986381207966,-0.20059959979495365,0.008220318733301759,-0.08880667611674495,-0.030953803417094448,0.05993741244518441,0.040430286397300105,0.004545725783938591,-0.0792917820874188,0.028994913779303574,0.0079308100608178,-0.022212793029741454,0.058037438674370556
APOD,0.04105930681852665,0.018924969198505087,-0.05103731809147678,-0.03863546442024019,-0.20147747844103592,-0.03213177973929745,-0.024288070170638026,0.027147595762865413,0.03375846848192256,0.15190557379007827,0.11532579331121398,-0.09986143605726104,0.14072294821493816,-0.0403945518456921,0.04184180245915815,0.04645790773360324
B2M,0.011213117981038771,0.06936735875403861,0.03779586316059775,-0.10796716410044147,-0.23210765577251719,-0.06154880440209141,-0.08771380530212738,-0.03722024324007271,-0.0626666075206613,0.0016572529827969795,0.10503453059068481,-0.10491067342846941,-0.03212270628745806,0.025697174664962658,0.05698351793663149,-0.04913905468538657
OMG,0.02226319121467886,0.013256431405123788,-0.010873471137032457,0.05150759404438249,-0.058785443990219316,0.05256837791904267,-0.005928614111908223,0.002610145805204772,0.015008121160083716,0.0918605338137599,0.14502245783301662,0.0494510738265074,0.009894040315429054,0.03349040220242302,0.09646899135320892,0.08756463799011047
CXCL3,-0.011666788885865717,0.005199768694281102,0.020440094981828968,,-0.01988669288477613,-0.05423073983976631,0.023582871150120907,-0.01892644742716336,-0.011256678059728045,-0.08804988983937241,-0.015743620286382702,0.005224262944526449,-0.04126857078857449,0.020307745866997445,-0.017208524790098566,
CXCL10,-0.017092941300477282,0.036262675025876726,-0.020449852848620484,0.03130344296021486,-0.1734706487241331,-0.0024216118505995463,0.01221441558680779,-0.010128300613803006,-0.01788822369488489,-0.0413420030832019,-0.00781858720557929,0.018601486754970493,,-0.02646130455987775,0.05713450761314739,
RSPO3,,-0.02926769695373711,-0.02018979285524148,0.043141401346104134,0.09779518173380383,-0.0015210314657753828,0.030833045505746334,0.033951741603140434,-0.011763011621198043,0.10360664738800142,0.11532014133103644,0.014546629946573268,0.14251525233171744,-0.009643285318025713,0.030937616056545963,-0.039642371470979404
CORT,0.1677132193303844,0.04060252734887713,0.003429391709207406,-0.008461713476027666,0.17281555902343712,-0.03808623630912852,-0.04798500358942695,-0.010118702686431185,0.05958380543132463,0.024835749076950416,0.03517331722208798,0.02715605006580957,0.010553518509916267,,,0.1306218623046511
NCAN,-0.04951779641136555,-0.02211894298465357,-0.04079828916112353,-0.02119203707819578,-0.07137955161735102,0.04883456768138999,0.016647205023207032,-0.01737119025206295,-0.10800869654865644,0.10821824164745604,0.10053731465036893,0.01591372741198461,-0.061091400711212905,-0.027357231121066198,0.0019223993210169584,0.03868439842394707
PRG4,-0.01108600685250136,-0.032402828424886274,-0.019926454863762894,,0.0006423733815424087,0.04043823010349832,,,-0.013752905082732221,-0.003608493751215924,0.05700291697320353,-0.04312363982242506,,0.004369081853013089,0.042672566375238696,
ZG16B,,-0.01793380170395046,-0.023127087869667197,,0.08788211896294416,-0.01336560232425937,,,,,,,,0.08933181808839569,-0.023318419052939982,
TGM2,0.04752978308222057,0.013239762378355904,0.007889663159985013,0.021697646729609093,-0.04391999137326463,-0.03730199066611681,-0.002416869031217908,0.017662753517554853,-0.010259303143090304,-0.05808304979839504,0.012422551249656182,-0.07304676561797047,0.0834292968560712,-0.006995016403339909,0.027114222080123086,0.1564130988020484
VEGFC,0.08237527829588212,-0.04114183698278625,0.03968265734203944,0.03174797737110135,-0.0465226200611349,0.03715969809649469,0.019418877161081826,-0.027684030665444927,0.010206578438655594,-0.04268730580947714,0.02748621146114315,-0.055858092632373256,,-0.04578410768700278,0.04422861688620587,
WNT6,0.057090161911077866,0.037672750626048954,-0.016854757843174528,0.020174060532548412,-0.034699342876045605,0.00717886560515319,,,-0.01224937775045168,-0.00593919663761584,-0.01934811097193239,0.048996489956647224,,-0.0060112374291076435,-0.024094922912227493,
NRG4,-0.020410190667726476,0.04989502485359111,0.012452149992268924,0.055970933553531256,-0.007260862525081319,-0.02567748614860627,0.02134172930123966,-0.03084164829044898,0.12427891360846806,,,-0.008684937391473368,,-0.025770859847370577,0.07723502880601109,
PMCH,,-0.022872148877631674,-0.033602687225466034,,,-0.019563539939077394,,,,-0.05034957937260307,-0.03354705515619815,-0.017187942507382335,,0.10358943501528162,-0.04640421994978979,
COL9A1,-0.03179653035278675,0.02310113553892471,-0.025328824732647668,-0.06186067182484162,-0.014076806758314877,-0.003986114779564995,-0.020303265847732243,0.019928341351842772,-0.018657689129172438,0.03931469344041754,0.1413382710042786,0.03434878799988486,,-0.023794164627225264,-0.009365622571173786,-0.06449809369980627
GDF11,-0.024219415060032674,-0.011370404748691559,0.023219791549066542,-0.044934622036315486,-0.1460386819333528,-0.02841584310472319,0.08377215202260857,0.08992186310447305,-0.04555900259856706,0.016600281679626877,-0.019941409945068322,0.029883136084245643,0.0393987434763375,0.04011772004638638,0.013446548938419428,-0.0042145226696223516
RAET1E,,,,,,,,,,,,,,0.001433177373547603,,
IL24,,,,,,,,,,-0.03753943310990779,-0.034267097706412154,,,,-0.04050960105704189,
SORBS1,-0.034943248351642586,0.0780636188072248,-0.021501509426267273,-0.034876308114655204,0.006194809952701111,0.04673946039170299,0.040388267935132734,0.0022061319535671923,0.05212579278269296,-0.0017395469407180688,0.07113521965791884,-0.0397213604308887,0.037460434421894735,-0.011353113926984052,-0.01730182300620712,0.014011091332360896
DLL1,0.019318751857960538,-0.06571703394217701,-0.014521666269697696,-0.03241254716371119,-0.08508772566868913,0.022663181339836545,-0.019631562154184802,-0.043456502418290195,-0.008666495204300757,0.11115823363711479,0.1261162785675108,0.0036706798621048728,0.008004006646639718,0.024450410368672827,-0.033936064180089785,-0.0031616835357292797
TLN1,-0.02983978763033946,-0.035320851626350874,-0.03377731062433962,-0.03211548232683424,-0.1928301754141335,-0.005095413486459209,0.029157556622795545,-0.04611553765800534,-0.04406067291748055,-0.06425474638066656,-0.008314117744542562,-0.06902762835194437,0.08896013620724436,0.04998817647451059,-0.037126761786758646,0.013468179023871507
COL2A1,0.061179191014603666,0.016495859260175622,,0.05798432908922374,-0.03256960393700982,,,,-0.01142783926058377,-0.029475536772917536,-0.02599857210279227,-0.0063233291854717585,,0.0058894797589104314,-0.0014525232745551861,
SHH,,,-0.007070079633528105,0.086211447345668,-0.010319243431850918,-0.04581805926615497,0.019235024676058313,,0.08208915712303573,-0.05846666121730559,0.08666878951216961,0.03368615504947951,,0.09926951526588476,0.02675337827100418,
PON2,-0.01751883936883922,0.0007818930202501797,-0.03714530510284363,0.014683881005511084,-0.19901223919306008,0.012522003074728965,-0.0730998414614916,-0.017215654792618013,-0.04759426985326608,0.09602962913135438,0.13352739854406057,-0.05809606239122298,-0.11461031656194641,0.008819179447397022,-0.04994184301990504,0.10242699016985078
ICAM5,0.10973453172022551,-0.009739615482368475,-0.03227310827582457,0.025835630977439496,0.20200481596017025,-0.028793129276543036,-0.02211259138706622,0.047084510027475115,0.011034297679132042,-0.011934406571483843,0.04253060837426707,-0.023375887792213425,0.0019265205493042689,0.035994207122805155,0.06688504331911496,-0.009654459593975564
HPX,0.056168825465470223,0.06364206422930734,0.03512445656215333,0.008967633654210173,-0.021869434949538302,-0.026229166189792555,-0.022134823340925265,,-0.027722518195221833,-0.01455534762071549,0.11592489462022332,-0.03021200876569214,,0.07955471217670818,0.05931449700778339,
SFRP2,-0.027199099981143587,-0.02864565389399174,-0.023582867547051748,-0.019858948203290917,-0.025993571383883297,-0.021860294822612727,-0.024234074077035265,-0.08931193639906766,-0.021396048934079613,0.002619479443655245,0.05543751664897794,-0.04938258240643417,0.024925923041043394,0.00545364050601423,-0.0069537328661659235,0.07833616056688315
CFC1,,,,0.01648953640029763,,0.03190691765598624,,0.08381946689113481,,,,,,,0.08709772338695809,
