,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ADAM28,-0.03507043789415348,0.06088251671028478,0.04657212147610522,-0.029234530213325987,-0.011861883912571959,0.02278952617504145,0.015466025262524769,0.02637631773456246,-0.03036746048237515,0.012005724720337594,0.06068028205688623,-0.10299766491254461,0.09701277638996435,-0.027796103235994067,0.003692396372933593,-0.09475991787020016,-0.010783033967711483,0.08656516180395814,-0.021343447678558457,-0.023531006535680514
TCN2,-0.02142231932126623,-0.015251184476871285,0.08476256192326694,0.06551228481329294,0.004451886737195998,-0.012138849011544143,-0.012989458407055388,0.05403349984987172,-0.04377498687581635,-0.02114535133444167,-0.02633729252357815,-0.07075169076653846,0.018879964458409258,0.0010077282338945576,0.02599860948747945,-0.008354125882124091,0.07079408576954727,0.12105638165747849,-0.038253332747609795,0.04677372951978824
THPO,,,0.03611038797504208,,,-0.025589034749945207,,-0.008868742137044264,0.06968009852039833,-0.019910078866312332,-0.0403517180334912,0.08908362419382714,,0.0800752998284174,-0.013211443900310087,0.09480520827266374,,-0.004837079272070958,0.08879121019501551,
CUBN,0.025372704970710768,0.07048990763236447,0.023626894213342853,-0.03901742897826524,0.018878254920216907,0.03307883472553334,-0.026213912657452244,0.05753659421699812,-0.015525154358566008,0.0657831948660836,0.03269502477466118,-0.008430686118001053,0.000809028576904514,-0.013558687411512746,0.08280655337907139,-0.07250282102714765,0.041034661950966125,0.0581267454740572,-0.05420012209247109,
TIMP3,-0.05891641194692251,-0.03357591321426302,-0.0031578445461246446,0.0170051715948807,-0.03676877743904386,0.026197679160921326,-0.04276250341202025,-0.010087888509231964,-0.00025017461197103427,-0.043869251792821876,-0.03244627602875551,0.06697514499740091,-0.07281028344207045,0.000803927951230894,-0.04568746882591249,-0.009776307468066531,-0.008419003366299006,0.035086324677813516,-0.02629820821192201,0.01969767086818337
PIGF,0.002421768608828767,0.0739254476250597,0.057685378763108586,0.02476688650392951,0.025324279009918852,0.08241509166070494,-4.9602945447163806e-05,0.099536046507353,-0.034451551097420104,-0.011215385814277994,0.016343256107855385,0.04412658985549463,-0.014112963002740004,-0.037096851573525214,-0.0001930709479859199,0.13063043821204182,0.015783351422745628,0.09341882805367052,0.010579139665595375,-0.017217144385109635
CRH,,,-0.019100814451663204,0.09457546018711978,,-0.01954960128339758,-0.015300834573590789,0.021492221459295364,0.04426284007542078,0.11439456335675355,0.01407725621764094,0.09717491785876313,,0.033087514168352004,,,0.019325782516575175,-0.02705945374127939,-0.0037707064876804754,0.06365520303341385
BDNF,,0.02937710431502025,-0.03928577692723337,0.038924428033131744,0.01204548408991271,0.030758756255002337,-0.044971210703363504,0.047028734772155474,0.043505953417766974,-0.019314052474339545,0.013417941195052123,0.162642141578032,-0.022582499631081027,-0.003052576632141054,,,0.062021222632821754,0.06592441328784965,-0.017113972823353495,-0.004384195961610722
CCL5,0.02051533120360431,-0.056145862371256024,0.06976866983526861,0.010153274900317004,,0.07641511562115381,-0.017142539143542437,0.06198115738721457,0.05396054967770703,-0.06912642389827267,-0.009979372023802745,-0.06269639793372872,0.007742895409086478,0.033545461828163405,-0.06731062639120078,-0.05536734364189729,-0.010903353564784208,0.06177804287622605,-0.01569534321132355,
GAD1,0.03316313172706882,0.10636376424661748,0.06298858210508035,-0.02523256011345222,0.09555580357932583,0.0932626797896447,-0.0013232965861057172,-0.013649686353458668,0.0603358790733339,0.10423153640229277,-0.028317370659123868,0.24792797615491322,-0.04081056583263661,0.175864207176441,0.14473709394933545,0.0033741236388497593,0.05747440791782841,0.0758475223796111,0.02188018030617517,0.038821488208347125
COL14A1,0.11839920312167593,-0.06720151851296895,0.09698725399657701,0.022512198930049087,0.048276969250990225,0.0029919167650441733,-0.02304167698478397,0.04161401559858875,0.012852627870784256,-0.007624796461387489,0.045072760086626494,-0.05266905934581052,0.07238058298030894,0.008942030438049852,0.028990365509156346,-0.013935587409925773,0.048478303195024636,0.07461907623120627,-0.0356867177664405,
HLA-A,-0.08268893661539753,-0.12312064836425855,-0.03886699465086794,-0.11299632078158864,-0.11099066570322841,0.009900198865640827,-0.04117122925670061,0.0025469691610341713,-0.055634517698554056,-0.09238454037713494,-0.010774764458811268,-0.25916500106808094,-0.003898538229132102,-0.13323339068673848,0.03303276858752324,-0.04928712927585487,0.02925919612919275,-0.08601630940107961,-0.003627797075836625,-0.060268742767678254
CD5L,0.1237891344130648,,-0.05237525852438003,0.012805892335190935,,,,,,,,-0.07265115077136153,,,,0.011735875389768254,,,,
FGF18,,,-0.012388915725712931,,-0.06541800994755444,0.0006243921242282393,0.026734415928529546,0.039113820964361695,,0.05608984255574392,,,0.04577395731383631,,,,,0.029600277820978755,0.032358911453520406,
ADM,0.011131717327282345,0.08874859974946045,-0.08468577182107365,-0.024345466942161425,-0.03808113051905488,-0.0322710743119535,0.022335503990092678,0.10029381215320349,0.0190225476671775,-0.10609762249235688,0.005562665811648689,-0.0186061683019022,-0.07980791088698866,-0.09654657584596905,-0.04130441582492241,-0.06413022056075553,-0.025523868921931966,0.0597314990415658,-0.04458436413312287,-0.04842006570309221
CCL15,,,0.0129880687323811,,,,,,,,0.02294849090071106,,,,,,,-0.010476335357849203,,
GNAI2,0.0038241243578427103,0.022839042324197645,0.07115514190721943,0.027132385077446027,-0.030603238717985322,-0.030878761421592564,-0.09269685048316571,0.12286667195801482,-0.0789601705853381,-0.06294327285904687,-0.017760278313137402,-0.17381082248254842,0.01446844021261071,-0.1237978227658672,-0.013767994985373393,0.04466066086060339,-0.008550048794409269,-0.07473989332159026,0.010497165547538568,0.001189402426536644
HDC,,,,,,,,,0.04688073190333791,,0.03252785834164939,,,,-0.05839974326634387,,,0.0756471856025616,-0.024545852049983802,
COL11A1,0.013683148487275967,,0.04900320670147998,0.052514685311756404,0.00580014814153697,-0.0579887956944172,0.009458775217056547,0.14936543515505796,0.056595417427195094,0.12787502861664907,-0.0022069197393385074,0.08100883102373908,0.025733179164191305,0.008857946792602541,,0.020020241806623405,0.03712145766266116,-0.008717575971060728,0.010034198465891923,0.03721304550394406
NUCB2,0.016350295736958467,-0.05520684009834217,-0.0005144667703029296,0.013528912719421492,0.04471352177963608,0.010117829530525311,0.05106913957617089,0.09360009466478868,-0.03726190458443418,-0.027535972631924907,-0.015055763433492343,0.03713207574602489,-0.029829691315773052,-0.029878554630847223,-0.027924476257531212,0.17521661593582863,-0.011739163818621673,0.022918127917359594,0.056509044540389075,0.00621617908297318
FGF16,,,,,,,,,,,,,,,,,,,0.013146044677353967,
CXCL1,,-0.11345767602177242,0.061502305615172795,0.03448758415496211,0.016158393447497692,0.08330567427783882,-0.04364854168030904,,0.0027919723414522434,-0.02436142872040555,-0.0033459822896531833,-0.05596036786237277,0.08138394739400408,-0.024063764844084082,0.0023409449163463783,,0.019042252980167457,0.07294470365859011,-0.021102488317844226,-0.054962820318662474
VCAN,-0.0397123324440866,-0.06499189958661943,0.034123698537912237,0.0428636492434348,0.013594637447331751,-0.019173339424641934,-0.08476649110107327,0.14362105197360955,-0.04147129705203035,-0.011082395111463405,0.047882240890770235,-0.04389008980294398,0.049639306158127124,-0.14756038184706297,-0.1424622797597357,0.06804002720962674,-0.009623572673428117,-0.08247193916863485,-0.028646668246496605,-0.049157420060252845
MMP7,,-0.0576876944636178,0.005027992151653493,,,-0.014487565611371996,,0.009422047988279544,-0.013116408462317921,-0.017123440782726783,0.05004882777855739,-0.042754160677236135,0.052216001374665456,-0.027415921061544484,,,,-0.05277029377742925,-0.014114754812665773,
PTPN6,0.05474880099479579,0.09837747787514345,0.029756878502554353,-0.034410037773701795,-0.0070003322214742284,0.017643103716069575,0.015340280364092476,0.035969872692814486,-0.008426995577484168,-0.04749118106031673,0.0035056344965438218,-0.12018823694900511,-0.010407912174656487,0.01492171572514465,0.12268089859260822,-0.023929140434463442,0.03857182452839675,0.09296898164465561,-0.003537430401673799,0.06750889170855419
PTGS2,0.015140629503103324,0.0005744379675743527,-0.06086885695510985,0.0344167008441348,-0.0014560269287671038,0.05047974992505195,-0.047684258963044415,0.03203324144032039,0.05301617798250922,0.038759878116694,0.010254869526167902,0.007973310229137836,-0.010917283153355934,-0.023122893255738713,-0.02856290011866222,-0.02047590206610235,-0.031046715194810396,0.0645840483043319,-0.08235399215499227,0.0503434890248658
XCL1,0.005354628748969011,,0.05343429165146821,,,-0.025774918864668452,0.09168870084120284,,,-0.007576637995134468,,-0.02428781051402271,-0.009574277422039744,,,,,,0.061432096115062784,
CD58,0.04769822578327308,-0.05656228550867906,0.028687979624191118,-0.0184982548603502,-0.06110326538483168,0.026330992123087038,0.021712951435919454,0.007666990286390709,-0.009790304785068588,0.005986432158708697,0.009237539079662644,-0.04084116958452439,0.054717476621762635,-0.022299566382860746,0.06936445698187983,-0.013783451104301014,0.014849567131872004,0.031212680920401515,-0.0190316339351832,0.06250481979625698
TNFSF14,0.11755876948303352,-0.012446129334394578,-0.03859940278258517,0.011983925259972671,-0.022869373491963024,0.019552697297581953,-0.04440974805472153,,-0.027139983427005864,0.022849818645700105,-0.037822558942108016,-0.08127956140789283,,,,0.054378036459563135,-0.02230275647681257,0.03658272524962665,0.06089582747068694,-0.05968376322696009
CNTN4,,0.05235552761190839,-0.03705842773750694,0.0167026109303496,0.008869934463571778,-0.006449536227393375,0.0036966812635320476,-0.015832618472928994,0.08117698908889431,0.06394243385914435,0.005998232692147142,0.19630739125107055,,0.1560867070783158,,-0.03562521047041758,-0.03151553355275641,-0.03785610480457866,-0.06542775950781078,0.03928494365149617
NTF4,,,,,,0.02185292678488796,,,,,,,,,,,,,,
INSL3,,,0.02044040619216408,,,-0.023689398902330187,,,,0.037712012546505455,,,,,,,,-0.0011008459644913423,,
BTLA,,,,,,0.04116892430291985,-0.03709691055401255,,,,-0.0014422348300054857,,,,,-0.03631323321692808,,0.010781687781987204,,
MFNG,0.050563241290376225,-0.023355966025790514,0.08369802987768633,0.04738919797032325,-0.00763958714001956,0.026522183977979362,0.007887688716440171,0.04172169014816979,-0.001749604601001184,0.043654540800705015,0.014041422790278153,-0.07992375721158841,-0.01681246473606094,0.03492085787175038,0.00845461386964933,0.06067506893358119,-0.02606802409803756,0.036381630049063855,-0.05709641195030356,-0.023919865917583424
ICAM1,0.07895726945262764,0.0031834181556742005,-0.010968676631833074,-0.04719349547626641,0.012179417630149477,0.01569307522925172,-0.010216326878040699,0.04265782857266181,-0.0058004140765822,-0.056768630180667634,-0.05170885108544122,-0.0761029816134634,0.06301411178813572,-0.017962754015512904,0.071707396931239,0.009382778275703675,0.04277086171148131,0.06758677303813594,0.0295927150019288,-0.03187113538155112
PROS1,-0.0036468030333066414,-0.0645195894504205,0.09356027016521364,-0.007392235694900434,-0.036972732476641706,-0.046967615369535524,0.013414131061665854,0.16094144396853893,-0.0459377410289672,-0.07652995999876543,-0.03461875824174952,-0.0410984058892243,0.13554478059242278,-0.04247566274777277,0.1398921391380882,0.0015576287519500896,-0.0015163825667604215,0.010715097338987754,-0.02086707973503132,0.08146649339804218
CLCF1,0.05260925518472147,-0.04454797227422041,-0.002652777813898142,0.04774490242136662,0.022716874664462934,0.06129167812983853,-0.04021531222585446,0.11025655638062212,-0.03770047150451312,-0.002615446696386415,-0.015712938951072748,-0.07514628319854116,0.006355566607694584,-0.026843369722433428,-0.01142327330884705,0.009671705010506694,-0.041412735367963034,0.055058056798747076,-0.009022004667805159,
PSAP,0.07717457238883242,0.12877741724336947,-0.011701392183313142,-0.09224335251846784,-0.03152204141931984,-0.03629186643861225,-0.03322340542441291,-0.08074752696744396,-0.037329177961753585,0.07180661553338706,0.00044195960238106556,-0.04622153737361504,0.026443726506172844,0.16930442326709066,-0.10474514769103103,0.03866351442791943,0.005173576440395465,0.0337123532345755,0.011566038355943498,0.0015397991049192995
EFEMP1,0.09415146138407242,-0.10553743985840568,0.010791105664189723,0.015231297514963398,-0.057901106672104484,-0.02599971314702467,-0.010100653684683731,0.04301085165963708,-0.0495651719974704,-0.015115510149999163,0.10818465369138312,-0.23573524213210054,-0.011251533095371639,-0.04223562479131317,-0.11762547653845036,0.0025839278260140685,0.008087831084721966,-0.01219519328171023,-0.03634298084398971,0.09669012546951383
C1QTNF1,-0.05525605661429987,0.019967285057000836,-0.031516525908853774,-0.0183942895019351,-0.020024859639573227,-3.137300921143035e-05,-0.012000462720542499,0.10030357827130452,-0.031143820989925432,-0.04930639194441147,-0.025326013503331572,0.005238732956501678,-0.02484921927454852,-0.043752070981901835,-0.009419575030982489,-0.012683112282718604,-0.02650023213228282,-0.015546111287598339,-0.047077616413590435,0.04768462713564799
ALB,0.08647162831560684,0.03752621032163509,0.03160493680886944,-0.02382326165039861,,-0.020404285117621077,0.0185402157020504,0.09619348652179177,0.054686085768555694,-0.021556501148719976,-0.006656709561471697,-0.10699189297287634,0.06830325762587733,-0.028580841520468418,0.042820491967511164,-0.023704791952684684,0.07043474796451592,-0.004909443234995094,-0.003337110825089349,0.034971980491737754
CCL13,,,,,,,,,,,,,0.04342941669843143,,,,,,,
EFNA3,0.029106323166741496,0.1313533120084079,0.0059979549653383785,0.007138649989820918,0.032588178103531304,-0.020253180290219205,0.038998412196750626,-0.025987186607858072,0.0866093243810564,0.0722674539906755,0.047029175020029026,0.1518753596578389,-0.02773870841786307,-0.03962484332666193,0.025404410912008,-0.01432691522623285,-0.022879202343524075,0.0755864283535435,0.09802099809899434,0.0803197533344415
DRAXIN,0.015123128224343458,-0.03065217437330508,0.006049666453664705,0.032365457765055616,0.029108145121201506,0.03304095806634659,-0.06525288653475175,0.12934541947118247,-0.020268760185572228,-0.07256792070469903,0.005701242975760088,-0.05852962918600301,0.06557160859049148,-0.05102288227597369,0.09053000778561948,-0.03319530677974104,0.08025606888329462,0.032135169543248895,0.031707290175894715,0.14197325363282345
RAET1L,,,-0.011723061340526296,,,,,,,,-0.04154648996239601,,,,,,,,,
NPTX2,0.06840118408754467,-0.09118061576912459,0.06038290835689565,0.051065776958809636,0.003337330868867789,0.04647157156321437,-0.04765286932707874,-0.028068352541906188,0.05667109965115593,0.18055924981406846,0.04679586025501228,-0.06801537011992914,0.057362246950759074,-0.016502958220719316,,0.02828834202309056,-0.02349129789472478,0.0014485007537734709,-0.00490700024525809,-0.03507765451766301
FGF11,0.0033375891283228412,-0.009462333721803768,-0.04076370624401736,0.009197434553059462,0.04573562371276951,0.005982243413682486,0.09161006267972875,0.08038298620261194,0.007313480791040957,-0.022970181132667137,-0.010731936701227055,0.05647321744092397,-0.030838371303859583,-0.09612979068568074,-0.05583614082699207,0.04077201586300596,-0.036075283239907,0.14086371038984,0.02507528225435366,0.1123917258746351
CD59,0.14447448876802346,-0.004813491928324928,0.062140257286749344,-0.04492234981787033,0.017641386824454788,0.02708080556423431,-0.08717484344643217,-0.003553198966107528,-0.017480799307840612,0.009941827359592573,-0.0022771632216041053,-0.025014653020647547,0.11891947930567508,0.07580160562086675,0.14795206917538153,-0.07375134850287113,0.025635391465398467,-0.07328054441377103,-0.009442401901652834,0.10961000830317918
COL9A2,0.028898361245249443,-0.011411148830664172,0.04429929847721694,-0.01723872323314877,0.026728370616743668,-0.03322004099003996,0.015677358920925796,0.0026955972145464918,-0.03532265819594052,-0.029037120621246162,-0.0038623341680473033,-0.06142426710323492,0.02813550890994977,-0.05614391948910601,-0.05299947872230217,0.051096657891099025,0.008346585777723245,0.1677394493211161,-0.050483270564534506,0.039572458817463706
DLL3,0.10301671501669124,-0.01845977466135975,0.08553563223551156,0.08977579135132933,0.05335211004203773,0.022250369964410155,0.02214212299724146,0.09958777557256172,0.03545686297451355,0.010348451793872627,0.0014032382002056223,0.0950830736162614,-0.01035048973188107,-0.0015516383434786537,0.11537055500083633,-0.05218774536182349,-0.030549225884214836,0.09836268412136347,0.036670128136382096,0.014650471494378332
FGF5,,,,,,,,,0.03790267289497,,,0.047609666495949735,0.08515906196375575,,,,,0.03668407217347661,0.0016375177629169887,
LIN7C,0.009638533809160828,0.06522619604359502,0.02852556149219805,-0.037847282031003654,-0.017545364485066904,-0.0016540692464515686,0.07111838160209538,-0.00578248743998693,0.0030066393830261045,0.00744571409383704,0.01958870314893779,0.09144301678293562,0.03850626742482668,0.013446950066099826,0.011611197492577333,0.03729792185678083,0.053007796397369404,0.0753130950812328,0.09538026570717269,0.15786765459672897
GDF7,0.0707776435823966,-0.008699831648735551,-0.012850341002485001,0.029861483670435396,,-0.0422688037803366,,0.09936739962996603,0.03827830243006974,0.03992894792538634,0.023836772329501762,-0.023092631533200705,,,,0.08117683030384303,0.0068123644762093805,0.08555905339068104,0.010385374592900195,
PSPN,0.012309274022559123,0.021641123180455458,0.00369526518418601,-0.010137160967899461,0.08103685623018511,0.033381728147360484,-0.05155076848402519,-0.01629417398469841,0.052605629367674114,0.029208013572894407,0.00374524476764636,0.039158851282330036,0.014361012719201972,0.02803260878982252,-0.027808520107242666,-0.03985961070341118,0.021587862404841583,0.061747116855869935,-0.0013275962010179674,-0.031633193133308965
ANGPT1,0.009720612995561262,0.016633182365452977,-0.011767420579580423,-0.03720189232924328,-0.02261365597942288,0.001117334281035389,-0.05145016166394702,-0.001540501593898586,-0.005375901887341409,0.06647015202844109,0.0147092600653944,-0.07198274613504581,0.04346288645102221,-0.015172882257886312,-0.037341975521468465,-0.026481822968651782,0.018163675473894712,0.0505999577658428,0.025999866864836546,0.10808111808550637
PNOC,-0.028308326859037815,-0.051268061409766474,0.06628127953278742,0.061366281766684884,0.05275375319164919,0.06587923185902309,-0.03266795116565945,0.025000373210690912,0.05807331035700012,0.135606487941615,0.025150603331391682,0.14753915348650282,-0.02578725191196499,0.07735177838005436,,,,0.02157966635830222,0.022538131490349764,0.07658675067040521
L1CAM,0.09298611368901426,0.09202184014550811,0.03197728743139235,0.06383705712035465,-0.06837705055677493,0.0073790610702424275,-0.029401313138424288,-0.04096092531377774,0.05299583922333873,0.13786727654025174,-0.01463069865095515,0.15212362613517835,0.03778609310309335,0.16490748750433873,-0.09400315979987758,-0.07093996004781603,-0.013363267249121256,0.012994309379116385,0.07826808285936686,0.1991955291444839
APOA1,-0.03142673518764582,0.1180062097166198,0.03888112491609265,0.022733670233172715,0.03846287979994091,0.028509664955097325,-0.07169786246220632,0.02556882842011645,-0.0209889665118771,-0.025711591726224704,0.025862387410346764,0.07976999433819766,0.04685737853415665,0.029543403634666787,0.12818719083682026,-0.05284534683314015,0.05494982099911708,0.09879299560252279,-0.010717358881284696,-0.024593566867287368
PSEN1,0.07508329044365745,-0.03135977543672409,0.03321716712671271,0.009406031463810742,-0.033463511479503376,0.017190544480542743,0.041508351693293505,0.0512329600630559,0.013282422448793177,-0.007066472110084827,0.01479437356088871,-0.04522374655223155,0.002674021277901389,-0.083653697874022,-0.012987404314295941,0.060070051689425995,-0.01731545502104824,0.008482000201866806,0.06740487298948966,0.008956352661053926
CALM2,0.1038479503430146,-0.004274320301330802,0.10493205486420902,-0.04980234535955474,-0.03167519940426843,-0.001958953111746084,-0.016262014072574524,-0.10295467243629797,0.07646419446769699,0.1622774352729495,-0.005034538642720747,0.3001246794615846,0.05234293837822007,0.12131939473106614,-0.07251842586184465,0.04807644358138803,0.010220135576262633,0.0275108073525256,0.07191511795487776,0.09146278498999395
CLEC2B,0.06368870705443619,-0.010793551645889583,-0.011154079107339199,-0.03854778539988997,0.02237303648238325,0.02955319892550958,-0.03634436687450113,0.06443723556028826,-0.0047174491460950105,-0.003487852213321182,0.009477002530127714,-0.017035649469772946,0.03590323538299229,-0.06037990019525721,-0.0011796637997836207,-0.006442780604182201,0.10505653672801153,0.132226582071586,-0.02749999048124045,-0.06371446291274892
NTNG1,-0.03190175589327234,-0.006057026140222914,0.03850729821163549,-0.011948320893419274,,0.029993745618584002,0.017429335866204914,0.09379999204833686,-0.03961409245657594,-0.04350139889220772,0.03584736203023261,0.07986693250304322,0.015325155660065709,0.07481767359671293,-0.019680117981100077,0.12218287193907908,0.04872312339999638,0.12392461983356291,0.01098583963447059,0.015549708810921605
LRIG1,-0.034881523334029434,-0.15102320314522233,0.08357923146633599,-0.03600384328841672,0.025182489798904136,0.032347338093488276,0.04860462798173162,-0.004982322499477182,-0.04751521046178583,-0.06106707294158287,-0.017590957089615736,-0.10116408174888955,0.027573006307306278,-0.06019311913171871,0.1722487625681721,0.010394363301981282,0.044571038756188515,0.0674739660491927,0.01936870186276659,-0.12559457007909994
CPAMD8,0.08618828524702721,,0.04467046625915727,,,0.04313563195863092,-0.010942899705046902,0.022473667725072265,0.027502555201803666,0.028135549444248797,0.04840263284228156,0.005105223263129627,,0.06327088637863237,-0.0018229492254386982,-0.001951461710534877,0.021098915081556306,0.02489610758889692,-0.0050695535119740604,-0.017232194059022092
GHRL,-0.028140584994983862,,0.031182069258439537,-0.02885335622021028,,-0.009025933291536382,0.03130278693650645,-0.009094807545648658,-0.05371565756983072,0.007988546259707078,-0.009997569939858128,-0.04585935107016674,,-0.022638518930695947,-0.02051308067630009,0.022210648183624136,-0.040149180004731284,-0.011792498318931841,0.020950269661429516,
NPY,-0.02587602426154489,-0.043828384233871726,0.03976281453582103,0.02654042570425024,0.034677340534631666,0.024072560816356812,0.024916240643686638,-0.03566617772029916,0.003512433768512015,0.07651932039386224,0.010149825471626111,0.09420872527656896,,-0.0006771205600942129,,0.209655868620003,-0.060605634030368595,0.0015758819667761677,0.06056198347217119,-0.04941334331637165
MMP2,0.020817044477774386,-0.005404969522583594,0.08682463557455475,0.026077403333971818,0.034430246319091355,0.026350252371438877,0.008307221949631339,0.125730191121302,-0.024223259761002456,-0.0307878300075786,0.04699521833208498,-0.0673561952279653,-0.009266757508043542,-0.14064110914110273,-0.0006939525545150064,0.042616040313290166,0.010887211565448108,-0.037236339407581705,0.03454164894558953,-0.019448488863538
LHB,,,,,,-0.012475850931518928,,,,,,,,,,,,,,
PPY,,,0.041463401574163096,,,0.01619966877771862,,,,-0.016006730119200972,,,-0.02385205810518479,,,,,-0.0005973813391357133,-0.05412948680232118,
ALKAL2,0.04425833835236886,-0.05230238213046702,-0.04573242988664435,-0.010933139498224493,,-0.011766293581005961,,0.07994711085124513,0.02686377439863784,-0.009289436362566572,-0.009155697196983515,-0.10973175958525641,-0.05354060795175238,-0.058257638192958115,,0.023717856828726007,-0.00838158359364832,0.0329497781467208,0.06322592305277025,0.07372574251100698
CSF1,0.034254338867458003,-0.07130433561800863,-0.004538057425307973,0.07047219069753487,-0.042126426741006154,-0.09303104528254089,-0.05306255560523314,0.0541671290971087,-0.05181209109741267,-0.03857952960269866,-0.034990826627993805,-0.06806520011674554,0.045300436552260924,-0.052241547418031116,0.09588547646606503,-0.00822855059538666,0.033265131605353326,0.07696809869043666,0.010037299617869528,0.022396089851301725
SEMA4C,0.046434676245136426,0.05906845012215341,0.026591873101032535,0.04284913955649966,0.07394068553146443,0.06311966106907654,0.010543465047412829,0.06717034100846372,0.00871558522090204,0.0010167959479395086,0.0427596559839853,-0.049648899807528526,0.055472447200974245,-0.033094453043217516,-0.0360677436425168,-0.04263942097740354,0.027884655827375468,0.0395777181147242,0.0030303933222254626,-0.03412847257930845
BMP8A,,,,,,,,,,,,,,,,,,0.01984504961498222,,
ICAM2,0.06356895453394948,0.0039038805561186756,0.04659359773337561,0.02257414975007826,0.011089697341182725,0.010969923136478876,-0.03267714820034237,0.022596230957472718,0.0007740221157783858,-0.013829985760658496,-0.0062720771205579135,0.04437156118797523,0.029706692815726538,0.056093435089538436,-0.03780149970166549,-0.03679200113593988,-0.023214431180186307,0.0543879471499179,-0.010486672389063397,-0.011000965283002132
SYTL3,0.0013293688146964221,-0.03365050793484465,-0.006297075282686603,0.05349960249539881,-0.018055596820716443,0.028991189065443162,-0.02582360869952171,0.09165676800567568,-0.0038957546826786336,-0.042215164637141686,0.049336225600492764,-0.029346541709744177,-0.0334374856217067,-0.05538232888451934,0.036848148232795405,-0.005047018144141183,0.005600064743314535,0.025941918673096795,0.02373607591869497,
IL1A,-0.020495381338033677,-0.07960466068477187,-0.012475663518438007,0.057497982980756146,-0.03861182154127049,0.07171043481405692,0.07059763634498216,0.011637059309165056,-0.045959715274881976,-0.08947461758378947,0.049951867747197315,-0.08208434871397448,,0.006953445208234206,0.15814931710891889,-0.021354454319905847,-0.0011304862952291478,0.0694772638814611,0.07369192147639342,0.009432899460253285
HLA-G,,-0.03422994664647246,-0.02449832620069282,,,-0.0032677992390932557,,8.354392630505043e-05,,,,,,,0.03190983146980848,,,,,
PGF,-0.07578577216573958,0.10661766177602157,0.07420116558846795,0.0490860476671593,0.027740640193094735,0.039105678875596336,0.05523494148175539,0.13970633585191758,0.0006200164350384212,-0.033611957084828344,0.054910813294035965,0.0017488178231451158,0.00859876556686173,-0.03178178663842702,-0.049604219225542576,0.00042841690705017335,0.07759044194710539,-0.009219969825566542,0.04404075497705522,0.017132531383940115
LGALS8,-0.011431692677332402,-0.018240002427928656,0.036018883514628716,-0.01193524116296257,-0.021226022303525684,0.026689356833527023,0.007268896658678438,0.043726994874849136,0.019842672521662965,0.049765186908284596,0.001613795708067,0.01906474169077258,0.050148600333187916,-0.00830394044331678,0.04244460782465825,-0.036416446371299115,0.07173756086868767,0.08186444724081444,0.006609555298013974,0.11460530953304074
DKK3,-0.025201532806079494,-0.07258431546405687,0.05006538800856849,-0.09167966788107614,-0.0021786429481042598,0.048524244174091055,-0.0970733287300725,-0.13652350953354397,0.06296970987199695,0.08730099134520794,-0.047725250052220856,0.2810791426853238,-0.03119964625789074,0.1612376626513008,-0.07994985374687089,-0.04351798081106576,0.006288777428626267,0.09489923037842009,0.07807607506150938,0.04152161682751604
COL16A1,-0.06128721861805189,-0.1717978590909967,0.0492078093383153,-0.022433133402006533,0.004848270174639298,-0.03679528376589268,0.019434750739684765,-0.06799615074395018,-0.045731337507846415,-0.03012965229675093,0.02170250803459879,0.021731762466687128,0.04374134964363715,-0.12151833984825808,0.13085518254224351,-0.03977566860324405,-0.03214533358867063,0.061935281259492436,-0.011036546941542179,0.06114287073795328
TPH1,-0.019058720251720597,0.023279025205798793,-0.0015425446038815531,,0.01997444582747562,0.024364502396892054,-0.02130444398256701,0.018928524752416624,-0.002893323470666037,-0.03702020792924455,,,,0.02682332935269242,0.07056173528905292,,0.008373558039496295,0.0587121692633213,0.030742237235940294,0.05811967097677259
TNC,-0.05769231789902222,-0.058688816913327196,0.007785976956261488,0.008503503406390197,-0.13045435317199966,-0.013341060592827669,-0.026717304412806384,0.046434478751790034,-0.023337094097554956,-0.10129716915905362,0.06052870735010986,-0.20550404404113673,-0.12913661933552983,-0.16275533130425784,-0.033874258855069055,-0.01335536274734614,0.04073587673864082,-0.0010705435318345896,-0.04107546304479435,-0.011658107749265473
TNFSF9,0.08609316512662529,0.047690640647973875,0.03203667453516488,0.036029781227565866,0.08718629046213816,-0.01396734755574317,-0.03867941734874416,0.027651458840553943,0.057566562717657116,-0.0041095368929962095,-0.0031279634172562253,0.1029166944242668,0.009274571001025878,-0.0066586599778077574,0.005707310893832007,0.014719981053197669,-0.01387322777859866,0.028526692053132366,-0.04474914797604098,0.05837338920074374
C4A,,,,0.013578398665363069,,0.0015403197116358289,,,,-0.01897517567944559,,-0.025248451410083642,0.02634691241984684,-0.018764765629469198,,,-0.03421134795023359,0.029295142781731596,,
CNTN2,0.14134433121287293,0.05886447160893231,-0.018696752626065877,0.0173596642824176,-0.005768546842934355,0.018398213208779574,-0.0035433459238565137,0.03578384151635048,-0.08750711491611607,-0.03080017251596304,-0.06492720450463292,-0.21728592114392,-0.029949847526116513,0.012665756240106355,0.10073306805981741,-0.012870480424230984,-0.040671518661063256,0.0013058635666653349,0.03018284460998546,-0.129196809333047
