,UKF248,UKF259,UKF260,UKF266,UKF269,ZH1019T1
IGFL3,,,,,0.16465263304572308,
BMP1,0.01542247036407603,-0.012665732961528743,-0.06918614000770403,-0.05370600684302072,0.09408507957844969,0.001054572899952546
NDP,0.01097795156309077,-0.01448338077910636,-0.01380830424794945,0.05170027588199065,-0.0009640892868958237,-0.008242057494460093
TNFSF18,-0.024830504610871256,,,-0.012024542087658513,0.001452702028518541,0.07484235205503091
RTN4,-0.028729821160689888,0.03720008354975175,-0.0501210064490082,0.023237462558117337,-0.11249586132043635,-0.07322594507824708
HEBP1,0.01455431342035601,0.06077099378237365,0.024556070901308825,-0.026844684948572523,0.016255233979042466,-0.07275753116683291
WNT7B,0.025023034550684203,0.07390144606778212,-0.00495379207719862,-0.0053231374167006205,-0.030489447861755743,
PTMA,0.03702710742531849,-0.016790482829095253,0.0794968833666574,0.009911166450277387,-0.025497567173715444,0.01026350325021226
CEACAM1,-0.01580393568753256,0.01519323602957879,0.07044989546768005,,-0.009944538495089823,-0.033632015981884235
PDAP1,0.05831107437934164,0.02871248654137639,0.011099311409640362,-0.021522049579098663,0.042628060830494904,0.10374328682456807
QDPR,0.06923051464890292,-0.01047348076170233,-0.023027786275524046,0.010441748293341118,-0.10890201507874336,0.050604959277202675
POMC,0.010284793195763066,0.03070329727001102,-0.03377706514382043,0.039458286358778336,-0.008843201778864263,0.006737494406173427
CCL18,-0.019721818518551773,,,,,
CCL17,,-0.016496629260565776,,,,
VEGFD,-0.019721824781152864,-0.01837906671442824,0.028620563548674507,,-0.02151605940640949,-0.04572198872116435
TNFSF13,-0.01488272184950288,-0.011379005658473365,,-0.01166129736404696,,
WNT5A,0.002534863311914488,0.0036241443611561286,0.07780343627102554,-0.008733185636226624,0.088521410125904,-0.1374798021927573
CXCL8,-0.06665956381103452,-0.011816884328202822,-0.0014686715275445423,-0.01658743915845664,0.08927337580028032,-0.011921710070626508
GRN,-0.0480697369617136,0.04297627348606577,-0.02776328620189078,-0.02008739103569303,0.07014159497969501,-0.05462619439079717
MIA,0.04244025118918079,0.05518901711630191,-0.018254294465944527,0.049105157024298844,0.03829272215981445,-0.05415752954927766
