,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.025625046063647607,,,,,,,,,,,-0.04863151363353614,,,0.08159171897354385,,
BMP1,0.04609584349746479,0.0982992166214712,0.0068942132243798825,-0.009339939316751198,0.06700879331038345,0.008545876050086056,-0.02923818738808416,-0.10560002578048992,-0.21433901105982192,0.007449653864935916,-0.02943706567947886,-0.03118791303295842,-0.09267329375334513,0.06132574392553131,0.023124266649719512,-0.008659911249394274,0.039158533563433184,0.05252258460986188,0.0784968823452758,0.22053197516159156,0.08332123312929633,-0.024641428166740417,0.053636227410371516,0.09594711593905712,-0.04269375809115995
NDP,0.018321511721301663,0.1343091656972336,-0.007042760000073853,-0.028507177345405213,0.04122059975872466,-0.037470869737023065,0.08093802222310248,0.021053585285698034,-0.027486607382019714,-0.014740385173636242,0.0018551075093374814,-0.09973993676685161,-0.05001785202167583,0.0338306675738185,0.12433724513339245,0.014027384002754216,-0.01708778025802396,0.037612795554530024,0.07579855529065974,0.15358834824310263,0.011576847755408879,0.20322931232351082,0.004424338534761985,0.09533748496174209,-0.03785493766976025
TNFSF18,-0.04851175611442578,0.009810736125297616,-0.02588129139744306,0.04546486198157096,,,,-0.0038371126534717413,-0.02922027717300009,-0.041667161682923934,,,,,-0.06444824486180464,,,,,0.02610562257702619,,0.056697702493527825,0.040658222562847665,0.06429961044201762,
IL36G,,,,,,,,,,,,,,0.0027594739226225857,,,,,,,,,,,
RTN4,-0.17653234526060343,-0.15239737662145683,0.047083433940697715,0.024637004906484326,0.02484523613421922,0.004336886659669232,0.15393825157089555,0.29876797350740336,0.2657924974630804,0.0017355291414405775,-0.009074396256447495,0.17085197572973648,0.005636720817830017,-0.0046492520228818696,0.07943733598160775,-0.022572107579601975,0.052712193422227126,-0.05085996209501525,-0.1720962918831373,-0.16674952719532946,-0.2627507338283612,-0.1527750873011059,-0.021409927819448518,-0.04388057290822536,-0.032099580567208054
HEBP1,0.015963169139984423,0.012001853957836697,0.033258359271142124,0.001836518331264573,-0.058436188084565605,0.04740486648285063,-0.044997809306370116,-0.08976951258888057,-0.0749886078454824,0.0059524030174877675,0.016061503718897755,-0.08316950927700303,-0.03112779331716107,0.023877714056470493,0.05603224913262247,-0.004331043323912353,0.06754430108015888,0.08968017679956754,0.10975084602688512,0.022008105988911845,-0.03933023879155158,-0.010573667827335884,0.11938388082795402,0.11465309177922597,0.06116121130133359
WNT7B,-0.04187194518975903,-0.06393551884496831,0.006440441522426125,0.011886783817711546,0.044367414798852374,0.032452629851480105,0.041927096974371234,0.16543787653422903,0.2125219582490167,-0.055854596477594165,0.08991928856263141,,-0.04561366415486642,-0.03379988023984624,0.01764840717856685,-0.05298827762828468,0.04491991840269216,0.046604250697273066,0.040234915064675206,-0.006205181817885581,-0.014733658605519045,-0.03762189471123009,0.055182532557702176,-0.0012125196770970857,0.05633354596345878
PTMA,-0.06550393951863215,-0.07467612651004261,-0.06756586722070923,-0.1043964720636736,0.04499989484341439,0.0606019836378512,-0.09309563809677598,-0.3287422130680336,0.019013444353544975,0.009020404424265249,0.030850466332552517,-0.17008462524509363,-0.020777286452205418,0.0029223100716332454,-0.040875988560393255,0.058860464589000454,-0.010555961136894583,0.009623500724644693,-0.06049528700765315,-0.13390459075158598,-0.02078800043912937,-0.06315314152203758,0.05719141821029358,0.10778960272623755,-0.11712359448088205
FASLG,-0.058112549871023815,,,,,,,,,,,,,,,,,,,,,,0.026013798805755398,,
CEACAM1,0.04889063954702342,,-0.013077897979349256,-0.023498609480974632,,-0.005949643007051262,-0.0055360348388836375,,-0.03784180737158118,-0.023218217033407554,,,,,,-0.041718021548486646,0.013211017486249227,-0.033358820695129056,-0.01962042838117804,0.04167820722176393,0.0319431184705989,,0.04395567272654587,,
PDAP1,0.14121303652894493,0.07103858031128236,0.044014000405050845,-0.007972825895279834,0.049913797246473324,-0.028429495027429363,-0.02992563275183788,-0.13344918374253853,-0.18414636501655807,0.00894641669151106,0.0016306638855594997,-0.00881994952001514,0.01345117293188089,0.01606293714554435,0.0006906187162646006,0.11986710067381022,0.06690007457695876,0.05619738374862351,-0.0011524905284094225,0.01810616234755482,-0.10333083359300684,0.030382832107726365,-0.002812523270830227,-0.016909801312081644,-0.12248880955804328
QDPR,-0.16401512073213975,-0.016088138617387192,0.07930273430918547,0.025779911891136167,0.04109863981804802,-0.004179915899945198,0.15036746679997726,0.043072718137216706,0.13228270885027657,-0.023868300697906953,-0.04449395687338625,-0.2137211898088041,0.0612371984208022,0.09302793347883674,0.10390384553039947,0.00748667523989412,0.02094905885991904,0.052414331698487665,0.06306450456425286,-0.12677105047506035,0.058116896840411526,-0.04683194178797955,0.07928191651533398,-0.062473067422652934,-0.09843168515062269
