,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CCL17,,,,,,0.022485734442208808,,,,0.007150301362044142,-0.013718239610270817,,,-0.023387099776542034,,,-0.017219975973166057,-0.032349233694815266,-0.03660184593437598,,-0.013791986590858635
VEGFD,,-0.03120862697861716,0.07082025089740682,-0.02326972905398386,,0.012968694526394884,-0.007075238689785703,,-0.01868003075671485,0.0036644561995026284,0.07349178118567049,0.07235503875358447,-0.015037427028425598,-0.025064679207037324,0.020802615825064298,,,0.014295859325815171,0.017803197103064657,,
TNFSF13,,,0.04289074402536633,,,-0.017641763891194415,,-0.013221204097012128,,,,,,,,,0.0716232872159771,-0.0109169709369632,0.012716406872699974,-0.017243089207140315,-0.0224728909794578
WNT5A,-0.026091444969349877,0.061661812216397015,0.003143471708040868,0.009146406885775294,-0.039866452510252566,0.0432446642099565,-0.014218465060652498,0.09847257732493248,0.04270304596625414,-0.025571477176958138,0.02486415420143883,0.023037459908563936,0.061076636291718674,-0.013358736585693747,-0.006029970062632753,0.11479652645282526,-0.0059159586056049445,0.027708645482333975,-0.026774029836406876,0.008869685336283866,-0.03747779336257798
CXCL8,,-0.05241272312894024,0.06616149534506673,-0.02178839504532296,0.014204996238393683,0.04102192634647594,0.0009387751014655515,-0.018806305311866087,-0.04777050980465052,0.0003779515911500351,0.05006314774581717,0.09654496552317163,-0.01884681565551182,0.03175262582593905,0.03867646407470046,0.012248059591211313,-0.018481127458568603,-0.07618775367501844,0.055325405676764375,-0.02816518996636078,-0.023454629156586984
GRN,0.011075012142664016,-0.05090620849326071,-0.052246315830477084,0.02255561384085442,0.025390166084459542,-0.01914673073359667,-0.01933157446540431,0.04391174119272604,0.0095600538151041,-0.009967880698316178,0.011143131444257222,0.11436638801751672,-0.021767608101326785,-0.03637770377344686,0.033627883546920166,0.06111594958480777,-0.010636132248357013,-0.012759062641355108,0.037672438921309975,-0.017368384419779295,-0.10442124473065464
MIA,-0.0222319792043132,0.016478557937548755,0.00025565719203629855,0.04223533414502847,0.030810871774145654,-0.01778093305974318,0.0516051814783312,-0.00738592924332998,0.027184910805480935,0.018258888588168713,-0.011443968528013994,,-0.02039345256820922,-0.03432722682713416,0.07640090578607675,0.07978028167098941,0.09384718469860882,0.009049011972849977,-0.05343780971249474,0.0030192460621284245,-0.032248347195956185
COL4A4,0.029646405945912894,-0.029960373670073894,-0.02264737509345697,0.012167399425037879,-0.026379379103477693,-0.02705696382353561,0.03360007867741433,0.01628366206182532,0.003096943557279438,0.00338930632594684,-0.019224957018437423,,,0.028524742025569486,-0.04160530322895209,-0.04026386596544774,-0.007501042973805306,0.08002564844742563,0.08434702483249137,-0.018981319752835953,-0.01888947805143118
TAC1,-0.016985051265129756,0.05766290287812204,-0.03194785157231492,-0.03229285115790856,-0.11568826470063036,0.019943292220615257,0.0184738313213383,-0.051587319172922814,-0.041672512541569784,-0.043597223368372205,-0.032264381673815686,-0.015460709537739654,,-0.052804594496714326,,,,,,-0.026492445883735297,-0.01813096880190856
RARRES2,-0.10092246740422535,0.024087887041626007,-0.009397437590080968,0.03490662718956329,-0.06985806935208623,0.0006667127413840219,-0.02359713081282318,0.06444795738495447,-0.003762621326464983,0.010072820740326454,-0.004479982588011876,0.08046664374105639,-0.061231710572743236,0.08418776358836581,-0.014563855968589863,0.03568697006655461,0.006566422923090167,-0.069737136538334,0.07343957113556909,-0.03133907374351778,0.06251189340588666
FGF7,0.0033653470424337413,0.10026983220977763,,0.09028625296105866,-0.018502687991140406,-0.018551924262220076,0.03206305896804954,0.07024060300583625,-0.0038618853173528287,0.01183616269664176,0.02573570836851584,-0.07483731055232108,0.0052739721628181505,0.015990379839064116,0.014927189008733507,0.04292048093462238,0.09727814746024233,-0.019387281960587286,0.04580442836508225,0.03168118833966049,-0.00805972306866926
EFNA2,,,,,,,,,,,,,,,,,,-0.021298541466077407,,,
HBEGF,0.043717880631992445,-0.01810875536464542,0.0210096534588147,0.011722856832499925,0.08458068332937291,0.06706832667898364,-0.020754424120447437,0.0454839723837467,0.04187551236701742,0.04661730119215696,0.05113346635078453,0.03094456549794378,-0.020126389129022936,0.002232309354591645,0.07618534152502572,0.09229029915924133,0.01089245724420429,-0.04698288636461085,0.010011873243112196,-0.01137173209903133,-0.03068644453317345
CSF3,,-0.030258236524118996,,,-0.03416930967363931,0.03580959604521559,0.015895237924047213,,0.08118697983726685,,,,-0.022591121195556445,,,,-0.045009309189457905,-0.044613477928509546,,-0.022014068744537454,0.10098529645711127
PI3,,-0.006758271332470427,-0.004430650432840919,,-0.01924411573113587,0.028087704429311584,0.00024185393326713262,,-0.004695101756964242,,,,,,,,-0.07011784351477049,-0.10072929441924275,0.10429922736293594,-0.03714858002633148,-0.004849801861885372
PCSK1N,-0.03244977832748799,0.024825336555439594,-0.025331713626571217,-0.04414821481208245,-0.021431261231124415,-0.0778965603169668,0.01589466990249234,0.017025135654205156,-0.06309733039886344,0.0334423721649005,-0.031154578857253274,-0.09103870174656416,-0.005031272568973357,0.008083083684016178,0.00866142942718736,0.071531828010914,0.0007637349088366914,0.02021988288071455,0.026150726303733426,0.017192214464146427,0.0012753263065186991
NTS,,,,,,,-0.0038635454240954783,-0.01535657897855634,0.009539250721035128,0.026810570578204043,-0.007118824306680541,0.02120234552384717,,,,,0.036872349271653886,-0.02594823109226418,,0.02196989785104083,-0.02150337539395545
SFRP1,-0.024713678629540006,0.02484058159747409,0.058939160251958334,-0.02881846205520267,,0.003792945039056329,0.006561840631850468,0.013026109360756818,-0.0021743719576120205,-0.028203235194841605,-0.013718239748424755,0.00019653407661026682,0.008214932166158631,0.0381010500905856,0.026331698117935332,-0.0175160932045509,0.006492231371660986,0.00672281169293983,-0.07823312715076873,-0.008996988574151396,-0.021003691427351662
CXCL13,,,,-0.005056840120775491,0.018495001010366836,,-0.011585078958420581,,,,,,0.06091869536464147,,,,0.010715843364926226,-0.05472202460268795,,0.040985764816611155,
MICA,-0.01541301367417422,0.003628777700192116,0.019782043122291714,0.036105618471992895,-0.046210528377130695,0.060342306282155915,0.01612607137156649,-0.009380725590146355,-0.006964795458822933,-0.035723684746004576,0.08572081208757315,-0.02992463657075517,0.0010949456705974647,0.03296958338262302,0.01647186563213133,0.029110669162408977,0.024547943231123172,0.010351308008837571,0.07210032880569427,0.03043797472518432,0.03581508521823153
TG,-0.01967076525166557,0.0156380964738748,-0.02758687856134986,-0.022091850123639994,,0.024930456571138574,-0.007834771817554728,0.0030716234904531767,-0.02352654677553217,0.015888734484312148,-0.00992783043283581,,0.017466668068005745,-0.015615649431627576,0.031172522916098584,0.019757513775697223,-0.022881042827603205,0.04687610876314288,,0.024389643015183777,-0.02831839645794816
ADA,0.04653612806769705,-0.00783663894663846,-0.028887434091926817,-0.03800724620371925,-0.018411286319834227,-0.010346052387953242,0.02865552706155825,0.00828076740485717,0.05054159689438882,0.001144204133416915,-0.016123595019580165,0.09246660577895949,-0.011789167928162194,0.01171268377826136,0.020811240797069964,0.10990154173426266,-0.03763069837537635,-0.012858803841976024,-0.02628553070394257,0.012243904155430908,-0.030679409580785272
LAMC3,-0.02131777165986947,-0.04814474069798693,-0.03696268062119832,0.023019219974812904,-0.06378199973613546,-0.02536995703328077,0.0017888692099383527,0.028388206244998094,-0.010709500192979423,0.03967550986665412,0.02845175888578038,-0.015917546381874512,0.01419131002541973,-0.009780853636792037,0.06993359149966635,0.13990904222547895,0.02453324391522548,0.021164909456084853,-0.0021113913588197654,-0.03001579160149377,-0.11096053702302948
CCL7,,,0.06020159302448565,,,0.04763514313216933,-0.03680574994377839,,,,,,,,,,-0.02580877476860567,,,,-0.015216426684875266
NGF,,-0.02560199291092966,0.037533766026516466,,,0.04198919900244897,-0.040768850138693725,-0.016914919775394482,,,,0.13432606553892382,-0.047167271983266756,,-0.033695580279262526,0.031218396007667966,0.0733074365318744,-0.021012253236416374,,0.04284975528153748,-0.045557522878695224
TNFSF15,,-0.0316728604467438,,,,0.03911098027852328,0.06685724013223622,-0.02053842091691013,,,,,-0.014386470020399009,,0.04393510334885844,-0.04779509548749913,0.04192794532291561,,,0.09366071634204724,-0.01987350301701613
HMGB1,0.031008026733124458,-0.06519621312165058,-0.07522267801461541,0.008483966060587987,-0.12138265343270886,-0.07731309009844507,0.08922708320375937,0.016493655386899266,0.07230104754097516,0.026461233956084837,-0.004586916778619009,-0.024322900583577244,-0.06083046433890055,-0.07548709885755342,0.04485063943033001,-0.10878715290161622,-0.04898121757756028,-0.007618234209505544,-0.043405674479409025,-0.02065884197975474,0.047051481148356666
ITGB3BP,0.006852617716935501,-0.08322484055804372,0.0222329589484284,-0.009921633876400942,-0.07101735861719856,0.0578952026117504,-0.0157170429795302,0.020715605532697585,0.006552672956894041,0.0013417959606987313,0.01096717526953011,0.012046455579106174,0.019557244818575875,-0.008891922164642288,0.005047076158132943,0.03417976143934253,-0.025000498493668297,-0.009267863722745887,-0.07120540069781009,0.008006950779568735,0.05467791497940937
AANAT,,0.004512178502514533,0.026060062939144573,,,0.015092644776713852,0.1084552377954747,,0.004282523494791368,0.01421695135496231,-0.011443969164556742,-0.01976942474575785,,0.03489437535757394,,0.10466269544674504,0.015229587488970884,-2.133268687668912e-05,-0.0452753091575456,,0.08505146566981549
RELN,-0.01630758590795534,-0.044143372595640024,-0.012585131187893134,0.048684120245241616,-0.03847986350943663,0.06626604541839051,-0.015173427801570409,-0.026368041535060893,-0.03459616862623809,0.05057818257012223,-0.005216116020253457,-0.03619983666817579,,0.0033217078117690965,0.001468196646002155,,,,-0.047375559270837066,-0.01651231188795593,
IL15,-0.03400770475537833,0.051917282259672785,0.04131236761375502,-0.028144679071913023,,-0.016215583246590295,0.06802044722587322,-0.014614307477396376,0.021936173418775,0.008611494622761026,-0.02459684014756654,0.0831236585971539,-0.020581115827251244,0.01611785851096023,-0.027743980429083083,0.08534162906252216,0.010631583182157851,0.08306385520715227,-0.011995107738505786,-0.02179681332297234,0.0026390569002160526
UTS2,,,,,,,,,0.032371072693602544,,,,,,,,-0.01928096058183289,,,,
BSG,-0.006529405939398577,0.09765656614662555,-0.012798238451704462,-0.045192145119536585,0.03631555733175997,0.03262730459105267,0.00792199265181724,0.0602603340559374,-0.07473613911494949,-0.06136082530363681,-0.021877647688694723,0.02010377926431371,0.03135706231091047,0.051425659629875595,0.10185202356535429,0.06689446444785009,0.04386760503912712,-0.034580994442189414,0.025047958229675937,0.037861038750117204,0.05734632920517222
ADAMTS3,-0.007668887685867383,0.03959888665832034,0.05645225980362535,0.005802734317334788,,0.04372888254383001,-0.020889981735197745,0.008172973661644371,-0.002864107016564477,0.044715217273609206,-0.024758137033911342,-0.046097373234797054,0.046713519863798424,0.047934240849134335,,-0.039716997427157195,0.04672626047514126,0.06064282704053653,-0.02491371988149037,0.08103399821278032,0.10271730729142367
CD34,0.004476070062868751,-0.05172871938265296,-0.04410690056917117,-0.031900914038840246,-0.056656475471874565,-0.00480417052269758,0.04004560315851483,0.03045684777693017,-0.024189005425866616,0.009939954786276864,0.01793072563002051,-0.04010545376729178,-0.020663181321261995,0.014751336132602757,-0.011377954903887056,0.10162498393973877,0.008109395305249395,0.025369065811540765,0.1089595660734726,-0.04202929381455422,-0.04762682555395432
CCL23,,,,,,,,,-0.02000710973790813,,,,,,,,,,,,
PLAT,0.007158611465430747,0.058087121162278585,-0.05927640749213392,0.0039026048304000986,0.11247960802969124,-0.030786915107895496,0.10233268325474114,0.09471102930071694,-0.019616404869493512,0.03214610795164137,0.07801482977770915,0.024057268480895424,-0.053129339450018395,0.016188559377015133,-0.11914050866839851,0.09442221220560686,0.09640311961063563,0.021488773128312953,0.006100435188132026,0.06547857419081242,0.005253033118528383
NTF3,,,,,,,,,,,0.042831256544851315,,0.009854839518890676,,,,0.05894218054208661,0.061918090443787856,,-0.029299019771163427,
LTA,,,,-0.01624641602095833,,-0.009361029840652985,,,,-0.0048213692202205075,,,,0.016757442206367983,,,,,,,-0.021667654161470432
CKLF,0.029521481817646092,-0.07942390901126659,-0.05471831578081151,-0.027990654554981537,-0.06615345206215296,0.024462548110775854,0.03916657126146569,0.05800706903974511,0.04035664177304987,0.046455633403542015,0.054553322649471825,0.08466813010601049,0.03383806740207233,0.014195506296497795,0.0026180204908948625,0.084567356821876,-0.05294435575361101,0.014872399877204772,-0.010404401411829946,0.04358787958360268,-0.031595384612500874
APELA,,,,,,,,,,,,,0.0035261899572673005,,,,,,,,
CD24,-0.04545314118936436,0.051072968034738896,-0.03002750610743321,-0.015391985246925912,-0.09485029118643808,0.040885127829288284,0.0005833150388206056,0.09245148960914358,-0.010762596110654958,0.03343570109647605,0.03616215972932691,-0.030551951949733158,0.004203283415085236,-0.020142984400876824,0.05392728861466105,0.08551251895401268,0.11260249353840905,0.0644125391933382,-0.023547406906247202,-0.017693198645925775,0.02883728497023998
HSP90AA1,0.04249677417921674,-0.0011235951936123896,-0.02094041617272655,0.04707450156932213,0.010400823973090513,-0.058592447312605385,-0.05245060669958886,-0.041818598161993764,-0.018153733720564964,0.02070790764515001,-0.023757177318553452,-0.06397340829979381,-0.007993906871290752,-0.07066451645490077,-0.008905114152920156,-0.13144348717466117,-0.07314897319459024,-0.1122410593483362,-0.03319434851790662,-0.07866834643721804,0.049657510095439714
BMP4,-0.020244073154886605,-0.05540897523693569,-0.04932632440141286,-0.01722215334721547,0.055190869731014704,0.011026114274389454,0.0012104977096576517,0.057675790376527925,-0.024443323903427964,-0.024301681884815893,0.013599482063278663,0.04508058567158289,-0.035305487932093725,0.015809592333218055,-0.059511579566620086,0.04905105558936276,-0.013522112362015207,0.01208726286285006,0.05658061281595852,-0.0004598984901045688,-0.02040442913020459
SCGB3A1,,,-0.01771376473213224,,0.008188324776313347,,0.019161636266747533,-0.01865542196812159,,,-0.009653099920212271,-0.02559790946739069,-0.030119282753405686,-0.020302575889799203,0.016450007158182324,,0.0415299773785143,-0.0407708816324041,,-0.028389021534987565,-0.031904778531603326
IGFBP4,0.01557039538001097,-0.0030325436263800598,-0.013537343441488933,-0.019330341814965766,-0.06721468404593288,-0.009290384823046893,0.012499633714118389,0.06484003209002816,-0.006967445543342797,0.020804509227249156,-0.0028801861487289804,0.0696013977556433,0.007947621942498548,-0.02441193642132602,0.057538694550386724,0.03823412916222259,-0.011626680238865058,-0.03898217299211635,0.07824785938783012,-0.01994318839471941,-0.06819760085553583
RSPO4,,0.04136249128882713,,-0.026264187008646262,,-0.03415864283622069,-0.04206864490140108,,,-0.021994237875925998,-0.009653098508228038,,,-0.024068591414660168,-0.05212917723437749,,,,,-0.019118797833468665,0.047058726171438664
LEFTY2,-0.019476274920103797,0.026653314963215494,-0.006883686981299384,0.061989656958809154,-0.017580157085726796,-0.04986329995723332,-0.033158240182956156,-0.04189095004177891,-0.04309088476242123,0.025485862844284085,-0.010584740574260775,0.05347938890116525,-0.016266635779799858,-0.016086372024327313,,0.04338858022459805,-0.002223265745569131,-0.02448949603764686,0.0043533467170896855,-0.01156385333370411,0.014759954762841627
PF4,,,-0.018375187434425462,0.007403533139308859,,-0.015191328590919598,,,,,,,,,,,,-0.019521587820379036,,,0.1547827321973535
ANGPTL2,0.0864276101394575,-0.052824421383102345,-0.03423604542532594,-0.021648789235748454,0.03992373245647088,0.008323081603657644,0.018879917528697894,0.07763533408416684,-0.015424878915122278,0.000756545872290141,-0.021380633383003386,0.03861293483666594,0.012790506332028167,0.03848374063385506,0.04732049285119714,0.11685699946042524,0.10449423034460811,0.06870317677001261,-0.011328544848500743,0.02888380493698834,0.016307322998016044
LRIG2,-0.006906795859519405,0.04889523326599644,0.03199627024830578,0.058905146868426114,0.060792987610109435,-0.00818138513941916,0.038340112247269194,0.09973500490949477,0.013709440892445413,0.04096925323968358,-0.02270504590713803,0.011774489027238643,-0.021074226745461694,0.02184192803705227,-0.03549869360959445,0.10967383616186292,0.1071350936426663,0.07343389927300717,-0.020765541997481974,-0.0408367197506956,0.030075592149707526
ICOSLG,-0.028520810496640812,0.060937901886062115,0.018654850736927582,0.04572744101077409,0.02774143107676055,0.039484656294932835,-0.0023388627253439244,0.023754745772851135,0.04265266453822385,0.037767319150643894,-0.018319778330641,0.053128523563567294,-0.026505611117635133,0.025180492422360222,-0.0501031510412838,0.00549594689771005,0.02651959237738444,0.0036633705677228783,0.00024557484719307766,0.01969963530615976,-0.025799272380326786
WIF1,,-0.008457325394029696,-0.00024315642788763804,,-0.013823604702102428,,0.004119301190003678,-0.04079564276713566,-0.08390268055465612,-0.023982616271563006,-0.01816513276416907,-0.07660241222769446,,-0.048526527310769035,,,,,,-0.017772774469409166,
NPPC,-0.02253827458655317,0.08045244047139848,-0.029055279822507087,,-0.021371106667982056,0.025728481187027974,0.02790240086464775,-0.03579036109630522,-0.0026438809581275356,-0.014561026403923698,-0.013415444608214967,-0.015783892545523093,,0.07405044928836202,-0.02299079831027142,-0.03971692114828531,0.005991510505459945,0.02841534915117907,-0.031217719194081405,0.04383879995868753,
LYZ,0.07287405189752154,-0.09583648586814093,0.04800766204992095,0.015031086600513334,0.03294569438673558,0.010603711056852717,-0.01587761000215944,0.013732027204529212,0.0488654386243519,0.039123552955992055,0.0039332561328616535,0.07650420293257364,-0.03702108989226687,0.05316273410086426,0.05660278696207857,0.02974130560648371,0.0029658465549959987,-0.00884774798609267,0.004982953147884376,0.017413230386904646,-0.005918413089647443
EREG,,,,,-0.03456266191240436,,-0.010385588880227604,,,,,-0.037988063156899204,-0.019021291653449707,,,,0.012371129853563447,0.046292866246198584,,-0.023812785045864187,-0.0058617848130946264
SPTAN1,-0.04364881392270469,0.06372967406127483,-0.07064798589086836,0.011196415647107502,0.062383862151109,-0.023463832503306064,-0.01244869022265941,-0.00904677467994247,-0.027351295238670525,-0.0424647090752925,-0.0038012703329382536,-0.08137815056376323,0.0010140310801168265,-0.0023593169890848745,0.0347238804497077,0.03448841109396141,0.02613037301926763,0.040473634047469696,0.0890571664177887,-0.05798874102584309,-0.012863830113543664
PTH2,,,,,,,,,,,,,,,,,,,,0.08256378836973055,
LIPC,0.08806885230900026,0.07591355566939362,-0.007332564357387711,-0.022242166673565832,,0.0361164358657623,0.026640042472355643,-0.022663043593492787,0.04633981564170378,0.00853668259126013,,0.014811598371990246,-0.02378368174924298,-0.01653261277582964,0.001307365459381836,0.010744349565755956,,,-0.03146128696113518,,-0.011759784348094696
COL8A1,-0.018903788551566405,0.015681820558898114,0.006929073420664971,0.00650789520571282,-0.042661006731678865,0.013591329580872679,-0.029460647809987767,0.031658061683595584,0.031892560842803945,-0.03234609198437973,-0.015591820935243769,-0.0053535330438257075,-0.041254692020551445,0.04337130057258857,-0.021135865966527154,0.042791112089423794,0.06278414133764691,-0.03211588069187197,0.016013628706909158,-0.003149391120175843,-0.027851548470675343
GSTM2,-0.020313142966233218,0.06770872230977083,-0.04651586229083749,-0.022167522151483512,-0.0006184157355394147,0.053532094290379424,-0.05493315021556432,-0.012358364826802984,0.03938559216263146,-0.01667882781754659,0.011316308812920907,-0.016356967919708025,0.001909246063856719,0.06751036900890067,0.02450218590943646,0.14026297703369833,0.025972730785141052,0.03302527947430423,0.02552220960417004,-0.019593247515926955,0.10850112666384318
SPX,-0.010146948298441783,0.06863368783414368,-0.026925989217849104,0.007684841625943696,,-0.030320836660802125,0.010419004194084229,-0.016437206882207553,-0.039708281530124664,-0.01270439330155494,0.03035841781295648,0.024642437185606294,,0.021631858097829942,,0.015436205734668222,0.09115365996400615,-0.024238546500773544,0.02731712030558103,-0.009717921830446325,0.010014829307169496
MFGE8,-0.0010995551693544995,0.08996688536789321,-0.008855568692355525,-0.0032816139286939473,-0.011543080261406345,0.005927160190616658,0.009934269419407084,-0.02303196751290675,0.05794105531164334,-0.016611737248851084,0.009551185321886488,-0.016308084556261544,0.019957991515608613,0.06436150485555381,-0.009979299234643678,0.08657595059960035,0.02865595620593225,0.017825462091222575,-0.006001692386595917,0.010192830479296092,-0.017300236478085776
TGFA,0.09048690074041293,0.05334971464187672,-0.001179303143981836,0.04536932242986439,0.13559454577350097,0.008776447219424827,-0.015393431349554282,0.06742683487986906,0.05700184124383996,0.010760401377312467,0.05280946491395665,0.07931659844962463,-0.02563483596535786,0.043527054000465824,-0.07787191889439231,0.040959428224648896,0.04751109959887764,-0.0038062932311521344,0.002643925151121821,0.013781294127096807,0.07481322763273472
SLIT2,-0.020244069915531314,-0.0034731433555210446,-0.02626567091196601,0.030932066268589357,-0.0271469125706748,0.021066727239711928,0.02390147471889362,-0.03575152092780165,-0.04500790454163259,0.022650266884954737,0.01659785836368465,-0.037554517630999734,-0.018479103314522332,-0.059931337858546714,0.049274873479958285,0.0868076315348994,0.002194227714346493,-0.03117469563765235,0.03513897846400584,0.025932702885623275,-0.03405726679399042
PLTP,-0.060481792992896646,0.02857739367020365,-0.028868368153751475,0.0033646562688876827,-0.06289674503155529,-0.051726498000673735,-0.029570870585209796,-0.028420131725409435,0.054899920057217964,0.00549915556995745,0.03372826363915779,0.043588422504976757,-0.04331469194397198,0.0407139692524165,-0.07229379951670295,0.07149855022700091,0.02526164891698673,-0.005432564839270606,-0.014016022163827324,0.03424181699694455,-0.05004680769064418
APOD,0.04315704187595959,0.001420776601065741,-0.07403967817343271,0.012688991103769013,-0.05217612967005284,-5.163194814155341e-05,-0.000731184818863353,-0.06843229484145287,0.10775171533190535,0.04659257490066471,-0.02981337899038965,0.05433143580454912,0.011857392659290521,-0.016298256397556235,0.049099282092227935,-0.10594071051145165,0.09418366183677926,0.08979988249511975,0.03842369819777642,-0.03598396040453396,-0.10443793248175223
B2M,-0.006447372782725533,-0.09551593454680418,-0.006632500387892411,-0.04213668367409669,0.007592837274519818,0.044445385419672696,-0.012506197934880711,-0.0003339119750219426,0.04326979651208903,0.04804702001854707,0.06773433315599817,0.09983371926765451,0.02519959021997031,-0.04846135012185949,0.0429475772418484,-0.007789255540023304,0.01073992064213792,0.042173264044614925,0.0032545111762922957,0.03610921198135036,-0.12311240690320632
OMG,0.014371729929556668,0.02116836497665746,0.015179240857706423,-0.006764880777519734,-0.008114216892396567,0.034465399048030615,0.025173279421911828,0.017342953910631367,0.06604144306563225,-0.026784462504134916,0.046164972145213,0.010843915355479976,0.05167097741082017,-0.011263383977765003,-0.0623966888871762,-0.06941578921006318,0.03239525401232556,0.08759629052221655,-0.022315360900138904,0.0012788967354013042,0.023741477485850093
CXCL3,0.10040189045399404,-0.1007335836835619,0.07103159078001761,0.03362787472224734,0.049319653965555356,0.04187792167660787,-0.05084852484156438,,0.029298062215265815,0.0013635424093644437,-0.010326774963813564,0.02778611485465291,0.0034021927501574544,-0.020954153436379477,,,-0.0434180298163353,-0.058153827249460506,-0.031882894512257266,0.006745463407132389,-0.0458095460054455
