,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.0006426678846516192,-0.0037339613846112106,-0.043897500382023606,-0.035076616975764294,-0.040700338129409624,-0.04280908103878484,-0.0530006958014062,-0.01924010255336841,0.022335890876590807,-0.04446784671030065,0.0038483075673373633,-0.023581506462792383,0.03541987669463784,-0.04850279741912405,0.005299497721164311,-0.04138644117566774,0.027333534000824267,0.04932652133746369,0.045274682115215126,0.05118124132805757,-0.0522981832516781,-0.10009945044996768,-0.008691643502151616
RARRES2,-0.021130212855648242,-0.02908902970728954,-0.03472726499024778,0.029200290716324594,0.0666948215054379,0.020263884398004875,0.13696020375964918,-0.00944706526657849,0.08217070154227432,-0.06787322537873665,0.017881353064387172,0.01629369471267376,0.03357941509553795,0.058641740614719405,-0.02890697859435149,0.013894269729445482,0.024342999414235397,-0.05588817714499449,-0.04150951430844003,0.09135836143931299,-0.05320135075863787,0.051942067104810995,0.09416937814519591
SEMA4A,-0.012369889385539509,0.0313744576236669,-0.0031668756001427887,-0.009839478475795155,-0.040537064993255004,0.0817046068485625,-0.02278279965303593,0.020324200249391407,-0.05915815957095609,0.007121105500639794,0.03169342535515429,-0.001035252637924485,0.026342346290601525,-0.034491214938325424,0.017508349984089257,0.005185893807954657,0.06714245786327146,0.04508504370732842,0.07908301570700113,-0.0069038671896584,-0.019392595574605244,-0.06549765371808086,-0.08870213681125441
GDF11,-0.03414759941523794,-0.02068790908605785,-0.09305419027390535,0.003423456968665462,-0.001145273215759702,0.015858950675970807,-0.057777420786101374,-0.015994499694478834,0.0275664532450352,0.007740599564139334,-0.025941631495597108,-0.062387360960790623,0.08049473785760032,0.04617722053034959,-0.07217453941833257,0.053533496395593225,0.0225080904907563,0.03670891309624814,-0.00954053303989589,0.003996592233317947,-0.018904619278517457,0.03691089042509534,0.06954725672124602
GPC3,-0.023906400686534865,0.061712564724033844,0.012297074673166836,-0.020047994770006898,0.08151509235046431,-0.010598768042471415,-0.03597832488048286,0.06113574487198426,-0.008355121005359319,-0.029739891857037716,0.05657291544521425,-0.023791317302247622,-0.017138982461392716,,,-0.053590579579752544,0.03856744656860985,0.08180753061079722,0.13808000373072196,-0.0040264101804310904,0.004872479866965237,0.04172133010729218,0.04195521474384471
OSTN,,,,,-0.02996383728398108,-0.025772075679900378,0.043974764660847265,,-0.018699066145027882,-0.03924855368282242,-0.025701813214119143,,,,,,,,,-0.022217138778273506,,,-0.0688256388222709
GRN,0.020968753946571078,-0.036245034930927705,-0.03354904935086685,0.030021390231601736,-0.03874249017934675,0.019789890700263046,0.03172132844848204,-0.030180124092940904,0.07380156744250818,-0.002397946951578574,0.03223497716216549,0.00047493432994664584,0.020013368195976856,-0.012215647135146156,0.09828982012095636,-0.011609483133380137,0.0333781312020617,0.015027999451608943,0.004775468061454856,0.005835208194776184,-0.07655220884161526,-0.09409495323362212,-0.08919710260049271
CALM1,-0.02046373742285485,-0.05912264694618464,-0.001349380810321317,-0.009632002311740277,0.040219271493116694,-0.07722198852312814,-0.10463346845293951,-0.009873197021078257,-0.11573962933328016,-0.07366398216012084,0.006613003110991764,-0.07226341586687177,-0.038503467700875926,-0.1472772304890956,-0.06229559673997468,0.04634025761057008,-0.02551676969249739,-0.012770604834758987,0.050815339202707796,-0.07963552934765009,0.03319681904773316,0.008413402186394527,-0.13440999596162007
ANGPTL4,-0.04827615513046613,0.07763869320041662,-0.027466260688900332,0.0692439796756293,0.08660502210744697,0.06320719442617531,0.0833237382420949,-0.0022629068307463357,-0.06310387581010428,0.0112270539012345,0.027669640180315893,0.005768586780862106,0.012672713847638016,0.17587582050152228,0.04696845298679704,0.11537674387656313,0.041779806306814916,-0.057643839297379804,-0.05416169736446068,0.11197675408324578,0.028271792277423175,0.0882260321323961,0.15776943578709476
BMP8B,0.020854063747554278,0.009297458674851091,0.011084967413910796,-0.024860862681449176,-0.011322389922202672,0.1688299804912946,0.07664387499700274,-0.003870388881231978,-0.018116995526154495,0.034426932300910415,-0.008857823862335027,0.07532605848030001,-0.021431553767874898,0.0010622211417460777,0.04642374527332244,0.0020983833906473522,0.011543490244861815,0.02450926457257569,0.022982986484186813,0.020609577887032212,-0.012228458387523974,-0.02832516206074236,0.039524066263325934
