,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.06232612872728761,,,,,,,,,,,0.005177301629821991,,,0.10938714220486762,
BMP1,0.0685943745640399,0.1775062121402983,0.12740854395260662,0.04851122815527954,0.1816322002120219,0.03330661955330695,0.020276987181458376,0.26694090446460617,0.3799978094234945,-0.0015508190900528859,-0.025697767631765945,0.17160331543906251,0.1265539447396991,0.03851418756327872,0.1432514382150309,-0.04522188483640018,0.08890609045448132,0.11335427007477658,0.0942138029914542,0.05354436775086787,0.10371506873355216,0.0849106704613984,0.13026776323486364,0.17306546761609318
NDP,0.00850677302475542,0.08401698369932284,0.007594359587169131,0.06838718873458033,0.08572787735958899,0.041268647489643435,0.07223660351672402,0.0455198493974731,0.06361319785281044,0.01626742195284322,0.08986739570666546,0.1516165822578231,0.04122604470816881,0.09132242008897955,0.10784463830098723,0.14620421151022894,0.046213883097833156,0.07163449291959287,0.16081937726044288,0.10326535853933526,-0.0005366141962273714,-0.004674211905416561,0.14096575059749636,0.05809655345811713
TNFSF18,0.05520307592945512,0.13308728921182583,0.08033584465996488,0.010720116648426347,,,,0.009071164765321979,0.08236528349789503,0.03156069005279173,,,,-0.03317546834540365,,-0.023982323001134287,,,,0.06107227763038286,,0.05850331093849369,0.08459814516889927,0.03362378968006135
IL36G,,,,,,,,,,,,,0.05067435770679912,,,,,,,,,,,
RTN4,-0.021232831326757153,-0.08168658461602836,-0.018055527327740552,-0.024955318140030637,0.038790809723469884,-0.0487411336649306,0.007934355353161376,-0.3389038120189801,-0.4987373386278848,-0.06334192617133665,-0.04036423986928689,-0.07273017449576319,-0.06502508940827963,-0.07324398574023308,-0.035860502486282725,-0.06514820978631981,-0.052711538208902016,0.05425617969977099,-0.005829039266311507,-0.08615069579481917,-0.057440354086233714,-0.12138669479296252,-0.0230009697912823,-0.0642372319133587
HEBP1,0.05908856996526963,-0.04240175981130929,0.034259620429902646,0.05937923743866778,0.010143580360770316,0.04749079843709156,0.08865836918052339,0.09608170337640273,0.17937561665917293,-0.028906240550204843,0.06692259840472765,-0.013248904565655004,0.004050956774265254,0.12662748060123571,0.06908585957435588,-0.08801671634067403,-0.007019671549926847,0.05451921913618976,0.06539184028870806,-0.03455999597607334,0.036269751204298546,0.0334804599620895,0.08516907514090657,0.09079192635943877
WNT7B,-0.02289108195996205,0.03283486344001285,0.06245452400915937,0.030317067950221533,0.08251874071392332,-0.017060608010096397,0.06263183033816223,-0.05418842158707966,-0.1885703076885256,-0.019658292266332106,,0.06719429510881365,-0.027562457711230132,0.10030338571555047,-0.03339792852088364,,0.008824138436723987,0.004935053787421256,-0.0034724093782743217,-0.010534698889775122,-0.01769302949448404,-0.049112975589484076,-0.012172049959495166,-0.04411440114225011
PTMA,0.05155827064327379,-0.12999884902403802,0.21430337620183865,0.08744874198508219,0.21829163321982417,0.016115894733092734,-0.0186825017032857,0.49975174537483574,-0.20820860133815622,-0.03858570672587787,0.09335497602182341,0.2483108078432343,0.09794405779480621,0.0587079481077591,-0.10458578780256493,-0.010588842166889005,-0.11769741526638484,-0.02875173480627283,-0.02829249312298908,-0.0628478794114394,0.023227637986,-0.041527373112592476,0.004911104663690651,0.008131626080709595
FASLG,0.02745770980991241,,,,,,,,,,,,,,,,,,,,,,-0.03310380773382898,
