,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HMGB1,0.006621288714732895,-0.08012514116682329,-0.04513543824012259,0.06172223711014651,-0.001960761484567242,-0.00279015928588692,-0.047295177927239584,0.005079575805348445,-0.01252061292392532,0.02310896587733543,0.011030595782748879,0.01144692171548953
ITGB3BP,-0.016663414771315613,-0.0402270603505237,-0.044574312888729734,-0.041771942074486514,-0.03872010056094906,0.07465162924014147,-0.05816985164021961,-0.03675047403784858,0.07831389394197194,0.11270501153737887,-0.042037814620890145,0.018872070344016903
AANAT,0.02231027899108701,,-0.02258449135559803,-0.023015662861673745,-0.01811350500425765,-0.024674629155091506,0.010501196847138353,,-0.030427047810054605,,-0.04242121192671694,
RELN,-0.008803034572289767,0.014184037808953661,0.1145912446833831,0.11915307586134513,0.012356762659880683,0.02903870993525831,0.07263617373296223,0.0998652958060836,0.13530473639598453,-0.01589240019071152,0.02205825757978274,-0.0020388903498401232
IL15,-0.009637587323433328,-0.027393167979645486,-0.05890955654093782,-0.012384601854070398,-0.022890037651899033,-0.05056382660533675,-0.01291977904062548,-0.011374121649348456,-0.03789136400498848,-0.0375287764322678,-0.021994075935247447,
UTS2,,,-0.04007354250985542,,,,,,,,,
BSG,0.08071747064454633,0.034210785678856506,-0.032159260871739745,-0.049053227676707764,0.018163724683161218,0.12071883921018445,-0.09859683734401614,0.05560052775006501,0.10649998451438408,0.06181698323314338,-0.08655353206543244,-0.012891974343781205
ADAMTS3,0.031767789516571485,-0.027022634951636704,0.0031596526864522147,0.017015815073473457,-0.003799378992473969,0.1014602398893726,-0.021468503005765423,,0.0994896848687575,0.05417720473791184,-0.03919082595755693,
CD34,0.10373970397627591,-0.023109394757086826,-0.00227292900504782,0.0843429015928881,0.04392441722230197,-0.015069720254747577,-0.029920138253604667,0.06757813436936165,0.06701241514481511,0.10819213725264869,-0.046786543447655614,-0.01892423180044076
CCL23,,,-0.02569756611063291,,,,,,,,,
PLAT,0.06512719463383156,-0.10980659597974236,-0.0555012725747296,-0.13013965193397364,0.05739084664323611,0.00646313506652808,-0.08179515722920432,0.07930971557894435,0.0815006623091135,0.1281894156726586,0.01625024397870533,-0.0006179361318655687
NTF3,,,,,-0.009350898853378508,,,,,,,
LTA,,,,0.028958747928044485,,,-0.012919780635449034,,,,,
CKLF,0.07063672956267639,-0.0033523653108290252,-0.025199385476381297,0.011320256628309707,-0.006456226769977725,-0.03564300925206644,-0.044440821298459776,-0.026387048523494515,0.05101333717653182,0.02195280490760509,-0.03086919668668562,-0.06469773650125597
CD24,0.009442118331063376,0.015684194502823073,0.05393863227822411,0.0626747190729103,-0.09615746011148867,0.020569858585792147,0.021388714606950496,-0.046798655954542995,-0.06073300116218855,0.01830270042965988,0.08805253544802231,-0.002163805149585095
HSP90AA1,-0.08610273293426696,0.07759793391017628,0.05622081520696704,0.03536143569160049,-0.05128750852197876,0.11730329049471805,0.10702220712178259,0.09376148568992951,-0.05748029947467362,-0.019106832324640576,0.11621503115085703,0.07805536893545087
BMP4,0.012491836956454257,-0.034990512970899224,0.016926478287545305,0.03987916055375521,-0.0096083984449449,0.08609600880858577,0.01954404011077977,-0.03453904158050609,0.09199189990291251,,-0.018644768529871025,
SCGB3A1,-0.025342174158317184,0.007655379197385572,,,-0.015278918633658914,-0.0305377733241106,0.027904832459389593,-0.05593331627046835,,,0.07962216537697697,
IGFBP4,0.08395120964431935,-0.06335410555010762,0.0013304723431283936,-0.10764952968987565,0.04878711077075013,-0.061457264614868154,-0.04348945180271065,0.10125775771116298,0.08730607381766672,0.0037260727085531727,0.06602647506368806,-0.06783975185699521
RSPO4,,,,-0.025780967960763863,-0.015278916398771434,,-0.01792176972606368,-0.010694714749227193,,,-0.03512569872522762,
LEFTY2,0.007290988649818289,0.0009537337488811013,-0.02678572962133395,-0.04845749859940129,-0.016753518696506174,-0.026245499286526596,-0.015949324911075983,,0.06771380817527385,0.027499286920073616,0.08327468459946501,
PF4,-0.02628843767526308,,,,,,,,,,-0.017408600217447754,
ANGPTL2,0.024011288049270493,-0.10768098029538824,-0.030563326205868883,-0.028658767841183402,-0.03870701506843182,-0.0915122064225914,-0.10198392907947189,-0.022155741318382514,0.016979775849945648,0.04043958949442451,0.027262903586951194,-0.029112741844289657
LRIG2,0.019265158155840362,-0.00512636243466905,-0.039437397311590086,-0.002378328973045346,0.022850970292772298,0.031375495290139055,-0.01768887227069145,0.013483388115164018,0.020780396488405354,0.019504789171969242,0.04187400279639688,0.06074616305905524
ICOSLG,0.04557159413061341,-0.010320233570757028,-0.024054974832513742,-0.05792185503181228,-0.028996530110959057,-0.04188159952337665,-0.05278221527869314,0.016243837318319163,-0.02041808440853297,0.05974805378075715,0.08962793683715492,0.0182902404466542
WIF1,-0.039702423956098486,0.08072775355904543,0.0905110676343536,0.00725146306228339,-0.028751757235228926,0.10730097457620028,0.12182776318142698,,,-0.03818878182836576,0.09051108527715904,0.04129145760355779
NPPC,0.014450390908398085,0.0610308973031457,0.057669584239299285,0.053462034606079775,-0.021233954718948705,0.047001716354666295,-0.062464069540834624,-0.06059713775984644,-0.011221815730962086,-0.02959338326563182,0.13656374044971276,-0.010786388737518028
LYZ,0.015306433015691475,-0.0520051914840213,-0.013337039707076833,-0.02147697307515016,-0.03304001830195433,-0.1188058394369271,-0.002111771238330286,0.028163896954558676,-0.003149727548299363,-0.023973736513564856,0.062197260143411884,-0.02641605598539073
EREG,,,,,,-0.026998948824097643,,,,,-0.01455857747827692,
SPTAN1,0.09236247185148297,0.048585932117549226,0.05409648578315306,0.035752655202371406,-0.0071725622010242055,0.1330984795255042,0.06913948729869006,0.13453461625162272,0.037681902441560465,-0.03196589378517109,0.14548026144340906,0.03082049543045968
LIPC,-0.009472474791394715,-0.01577103827540769,-0.024976630831656688,0.018257480824415574,,-0.048354625256685546,-0.020295767189803676,-0.01171608978232009,0.022059671727346235,,0.006243433827907635,
COL8A1,0.013606075524645262,-0.0863407585626232,-0.0519749188767562,-0.07398824141974296,0.021257196649856633,-0.027591970420328772,-0.07549241372040301,0.11276549619874722,0.08888412091300954,-0.05668329222949918,-0.07640431791090166,
GSTM2,0.0217532047129556,0.07535847837779557,-0.007174585634054755,-0.036303614321328635,0.010569419413405041,-0.04294216073413479,-0.024324106942982676,-0.04448702805629088,-0.03993896509358004,-0.03167797113275353,-0.023864728644615123,
SPX,0.01943630172136235,-0.05615208708770864,0.020647196684089097,0.06661668076845359,-0.026113346186630255,0.05298165326684457,0.08418252199173634,,-0.06677798933710465,-0.07049803067610834,0.012289593741234848,0.042797469299201016
MFGE8,0.04613170370524047,-0.069635280275703,-0.054933557309335516,-0.05247830576304525,0.002995795474459106,0.09218843783289243,-0.05532908949856744,0.04317997753775871,0.09795768269866144,0.062467663993093135,-0.015215843773733166,0.03992620610685411
TGFA,-0.012639970214798579,-0.007734177281288911,0.013245796062805331,-0.07827506061558513,-0.027020657087347605,-0.07355834503283208,-0.054743123063472184,-0.050898271487699494,-0.006390030286211463,-0.06340360784849211,-0.04233197443408535,-0.056738185240485135
SLIT2,0.07322391046533397,0.10601689207784429,0.010743351050087403,0.027555301113589215,-0.006523549437166014,0.11215305287036718,0.13682800500948797,0.0708055633001626,-0.01698659762044009,-0.018903515777093434,-0.03225252603585883,0.06159879819909268
PLTP,0.04465981610273088,-0.027708250690346076,-0.0507359189780577,-0.01105629807818923,-0.10707452610746415,-0.14913382702910233,0.0074796709985740775,0.1270332427941924,0.1008150122348186,0.1140421531220536,-0.006163442526099942,-0.07489924011103911
APOD,0.08363192340831462,-0.0921105643474661,-0.0289984552666866,0.026110235557144725,-0.05647216027788477,-0.0692788691038529,0.059549930707718544,-0.009280240082848596,-0.06868438646826219,-0.020142919637659837,0.030621501772620744,-0.11132782161974539
B2M,0.049758266328689474,-0.1314340006800779,-0.05925633604258382,0.01680932951792374,-0.07328022584616559,-0.13056219669005026,-0.12149855106011627,0.06302715450498028,0.08592432129079018,-0.0129157522343646,0.11904969436809147,-0.13053779880555422
OMG,0.05661663846015399,0.030571279046595984,0.05204520367379858,0.030089605307273778,-0.03255983184640813,0.03967749059040519,0.05337348385368821,0.10790185590254218,-0.05925388943625423,-0.10615493539711761,0.1523443539093487,-0.02436972064573989
CXCL3,0.01059060884559126,,0.023373621148706804,-0.031133509028448914,-0.016345210939942685,0.09377768369960836,-0.00930458165394847,,-0.021426741720784074,0.02606457231485623,-0.04750440683061273,
CXCL10,-0.01958518502216966,0.01424305833523512,-0.007953085178965686,-0.0344766319632526,-0.024829571751560555,0.018695390421337523,-0.014786106267764524,-0.05129336060970461,-0.028866391531919923,,0.0886797464314986,
RSPO3,-0.03442412361605121,0.0467830953102399,0.005302870860805626,0.01933878168394727,0.007997898759115949,0.055458588720972264,-0.009723108500131186,,,0.07495027997995099,0.00558053461523637,-0.03349392624175036
CORT,-0.003666129492094232,0.07032398813287412,-0.012057972726512965,-0.061236620516632555,-0.010128508406203768,0.05523652373338113,0.030915172386901498,,,0.047381910936273024,,0.02972663692471429
NCAN,0.029339254015522124,-0.011575175490203812,-0.04573600285183755,-0.028730069912944647,0.016772953446957728,0.06518440134792194,-0.10279931356801951,-0.01703451537628048,0.08348625766173534,-0.05202325917149548,0.10798899757037127,0.00483244033283027
PRG4,-0.001343721536392189,,0.03198645034367328,-0.032947053588363986,,,-0.011367921125779843,,,,-0.05832311915821896,
ZG16B,0.031391570131860794,,0.013681198253800242,0.07791341365330634,,,,,,,-0.020020125080963652,
TGM2,0.027230246830952372,-0.019169708915643745,-0.029325561494176818,-0.02925550731969048,-0.005434219279322371,-0.027449011268211684,0.08284485683634295,0.06540598487655343,0.06463518829850894,0.10917015371145683,0.062066055484575326,-0.05204895918204853
VEGFC,0.006724814941312713,0.06784802997602142,-0.003789781932541435,0.079972419860333,-0.051096318831062276,0.003996502050287692,0.07550082425658422,-0.004427459974372083,0.08103696893251085,,0.017626901169793898,
WNT6,-0.02278165183319306,0.024815218212528,0.06738157627789093,0.005469002787289339,,,-0.01012513060108702,,,,-0.02127225836836179,
NRG4,-0.023341034435157858,-0.0018964343258409072,-0.020228856036641707,-0.025387064337311218,-0.035832199118053354,0.01422046780675706,0.011081904879453108,-0.040818043913204,-0.02269415877904277,,0.09008658644062276,
PMCH,-0.026901798305923236,,,0.04073585819151454,,,,,,,0.019899439582845815,
COL9A1,0.023082626261928762,-0.054440535980838006,0.017350800772147935,-0.02783381836931407,0.013397342308254446,0.013703628191279862,-0.015422133515344204,-0.05494558482041577,-0.008791979245236819,,0.016188968518802627,-0.054494580242160334
GDF11,0.03755477253343601,-0.04646459381765692,-0.03402384152800214,-0.004580399817392192,-0.04129088762145977,0.030698992258099262,-0.04221377306492255,-0.05246006464013253,-0.012789326373696636,0.03883757602193946,-0.0018498252865650705,0.03088873893333085
IL24,,,,,,,,,,,-0.03645043521591995,
SORBS1,0.04054010403920861,-0.019372158942546392,0.0019011306717671816,0.0039756868349626094,-0.05480648101326631,0.060287097964996386,-0.03861816496152071,0.025601959232990017,0.042048717099640455,0.027630640268411038,0.08753485946862442,-0.03478412557870905
DLL1,0.02805123417935676,-0.025707979626334445,-0.013791512700627744,0.07596455236741272,-0.016515346720280665,0.020545205635734403,-0.03214608826131647,-0.020448591119086215,-0.027417591339651083,0.013296765017844756,-0.0022355989576688154,0.05058685775440577
TLN1,-0.01834103732154331,-0.0542650724942666,0.014728922157676464,-0.07965215882553535,0.009895049267563849,-0.09635775168326947,-0.11905691881668332,0.10825061804648281,-0.0003833408711023793,0.017005871821338,-0.021255486360573932,-0.0652335193146239
COL2A1,0.056835479569067315,-0.005690788320127345,-0.029652367643915253,,,,-0.009446060637437179,,,,0.044823017834601915,
SHH,,-0.011383322550868298,-0.02331036391920268,-0.009284447190036833,-0.017542923470703027,,-0.009015251282473975,,0.038974957162892204,,0.014257233492425178,
PON2,0.11964583830998146,-0.026758906559939385,-0.07045468174829421,-0.05569764932902732,-0.037717621747502116,-0.020484627244572937,-0.053630961242042925,0.060052521552044984,0.041323400433326656,-0.07802426524860492,-0.08759091129611907,-0.05004211426691549
ICAM5,-0.009519419798610786,0.07867417448203856,0.02100712355631671,0.012851567148167755,-0.018529449550775325,0.13911357408849856,0.021427586974974613,,,-0.05055949369688152,0.11312060610553078,0.05460714590977311
HPX,0.036279034471160675,-0.028096951808482908,-0.033586984595245874,-0.017862077329669043,-0.015278917076009958,,-0.02291496948139117,-0.0156323823570139,0.11978495073068024,,0.009826078233828476,
SFRP2,-0.03369248807885712,1.871719403548383e-05,-0.023665345656150652,-0.028807646008384306,-0.006045542019613789,-0.041907836675147705,0.06238115004367106,,0.0881149239157682,-0.04681869403736727,0.032962088214726466,-0.07971014719574741
CFC1,,-0.02077784449716484,,-0.0221664832826201,,0.030876437512937307,,,,,-0.025998133404364795,
CD70,0.041446273578633924,,,-0.04134825252253365,,,,-0.044299428581007785,,,-0.08038656048041633,
HP,-0.02129313741606406,,0.0295211413496482,0.02318083395132668,0.041212370434878166,-0.02805529408893001,-0.007454253226997473,-0.04314316941083241,0.006707803240703899,,0.03627602043080412,
CXCL2,-0.01302036276221246,-0.006852730978297199,-0.011443082728213223,-0.07281746860121818,0.04614439000785634,0.031811855619199005,0.021665708599505503,-0.04021232908257882,-0.007848519507952898,-0.06217877215190545,-0.08172484409796463,-0.016878394912161827
NPPB,0.021470171123443845,,,0.009767590632875203,,,-0.011601417476445027,,,,,
CCK,0.03960457300450297,0.08880138548699024,0.03791018868399425,0.1007513117191097,0.07266392172778809,0.15565621316478764,0.14247783962004043,,0.044065148210482755,0.0001447637883213583,0.15628550741097144,0.013348899002256507
SEMA6A,0.026629556763629467,-0.10199154512845954,-0.026241740340475134,-0.05110607764776261,-0.033040480700673606,-0.04798199898099617,-0.0926760521132147,-0.039806860697625804,0.009908689449733206,0.059982208978987116,-0.0036667659576522884,-0.14984970106581236
IRAK4,-0.07452361658210094,-0.04184228586405033,-0.04197278962140719,-0.049577991110723515,-0.04236195587454792,-0.011564210548676937,0.07620649419537606,0.00785604924606625,0.00148277524783754,-0.027740951122911327,-0.022602978401375075,0.12499109608303757
GSTP1,0.026820195440699128,-0.11348753093819727,-0.04665279780384736,0.032729366677648884,-0.0573511092453526,-0.11577484801604229,-0.07701456573725969,-0.02100395573027771,-0.06651257888915517,-0.043933419061235414,-0.07862442843032683,-0.04476916514943507
VCAM1,0.011524861941815059,-0.09659481456167614,-0.07086208433490183,0.023836326656547818,-0.05894615798914699,-0.043196692701084366,-0.007109193449794673,0.07427912719953522,0.027965905780220113,-0.03939323411598968,-0.08147205882169024,0.05328440787526316
NXPH3,0.00608889778634473,-0.05530752252502863,-0.0213504322656075,0.008656376195582861,0.004791574766411381,0.03002447243043685,-0.002993261803989412,0.04639141818522812,0.04619593698507858,0.008211700722348421,0.02140650828057364,-0.02836011344472043
MTMR4,-0.012429719385864681,0.04396029817840251,0.02649110952101576,0.0034292402517903326,0.05198375071907224,0.06432574899072376,0.021666624207450438,-0.048693832912681784,0.052713626140318284,-0.047826922092745534,0.0569945596718689,0.034772344238687226
LAMC2,0.026802124338134205,0.0016301457469853249,,-0.024434866226457814,,,,-0.040818068383816936,0.023981516132758656,,-0.01673471522361408,
IL10,0.01475737059561288,,0.002057906308289085,-0.03568824843142741,,-0.07425234443458041,-0.010384918022538681,0.052697261876834,0.07164304128585318,,0.015577031088848493,
SEMA4D,-0.022165924995274682,-0.001606309657078218,0.06797943221002835,-0.025306764310331225,-0.0261138245612798,-0.04451809494130983,0.012693244476176996,0.06134026517998491,-0.06193355927541158,-0.009479663290212206,0.10475957347478644,-0.03443241513397459
TRH,-0.006279323869366096,-0.05266513865278156,0.015200225374808751,-0.03516107835721685,,-0.03032820352072961,-0.04287962641444291,,0.17503861977387067,0.06881093171859395,-0.0018496266976407022,
SEMA6D,0.07018862308549137,-0.07796170847163594,-0.060521967705753174,-0.00176107333515498,0.019930317957925246,-0.00020894435165143266,-0.013876714253029065,-0.01124679536370213,0.05305717505754956,-0.00474868104666144,-0.02843460601286863,0.10936545684461012
CEL,,,,,,,,-0.003516447379994871,0.07928987928805747,,0.02695025458808463,
PDCD1LG2,0.0064941810712899365,-0.027034801703649677,-0.029038501761804007,-0.04957580997792157,-0.04801937839396173,-0.06183060514503244,-0.017764635794590696,-0.003035284858609949,-0.04500507838763676,,0.019430682316510062,
SPINT1,-0.0005790456886198821,-0.012413732876835781,-0.017782091814061426,0.04010736575887829,0.03330739796839297,-0.027834927211334473,-0.01524282397623544,-0.010633690383660648,-0.043352780823193215,,0.0155926269385346,
CTHRC1,0.05990832203580973,-0.10331300707428344,-0.013396436073035773,-0.00797081818986353,-0.016352802949645587,-0.06040628588090097,-0.03986998720137218,0.09135658912214555,0.18513896617959993,,0.0007190785784532266,-0.04427549144729542
PODXL,0.0714676609169217,-0.11506892203151199,-0.036436075518856026,-0.02113549583396974,-0.0340290728422629,0.0649863345055246,-0.018454893183060362,0.08731532437111503,0.05485531632061517,0.03743321484781494,0.055572899546037405,-0.0718175299174225
JAM3,0.032060743636843754,-0.017226194623056558,-0.02072779049086596,-0.07235214758905067,-0.02493535726541167,-0.06078560461524459,-0.07704530778953461,0.03276664225514764,-0.04214232721307145,0.0038925003913646825,0.0369997513611488,-0.11158353122740408
TGFB2,0.0025055681270441978,0.027771104522236228,-0.07266758705951798,0.033017023718262255,-0.019982283559626952,-0.02301390620589265,0.029311378763203787,0.05190169493621243,0.11768968757331938,0.027293227466880156,-0.03668357483587801,0.023887111071168525
COL18A1,0.07407563004217263,-0.0754319637107558,-0.02610804770502628,-0.05302890479669448,0.015167211864953602,-0.11300559948600405,-0.010324702365513878,0.012382387294249677,0.04490979820583191,-0.006073756494230554,0.05770800699560831,-0.01307576418978006
NODAL,0.038935475271178854,-0.0005044870689498031,0.025025078486156548,,,,-0.015949323126968895,0.06469373184884486,0.028068815511693757,,0.0172880488450133,
INHBB,0.0315040004390665,0.01631810391983139,-0.0361832387441176,0.02355916691790311,-0.010835173220482663,-0.0150298081352653,-0.07889565288623698,0.10323410735772427,0.025714873331462534,-0.03980447328987428,-0.0026262036048477267,0.010339802932691705
LCN1,0.05366694530362166,,0.004737090616516822,,,,,,,,0.018388116320608983,
ARF4,0.0020324537096646045,-0.05690879225830008,0.034939631918688215,-0.026725733889928917,-0.008147284149329092,0.04174265422384903,-0.07175243063465594,0.01804131907247177,0.03148372767484921,-0.06784240383441312,-0.08140158421307289,-0.07560549827670131
CXCL14,-0.004609390907744057,0.0715581147637647,0.03337402308915111,-0.07158295405547611,-0.020248719997050076,0.05745092753864028,0.07907314154770441,-0.02651392797197425,0.113589324650099,0.029921657328805543,-0.04874121066519449,0.07737999729174949
LIF,4.72886688876222e-05,-0.03410657788028895,-8.677378444040122e-05,-0.09075669044146455,-0.01811350500425765,-0.03773289863803347,-0.019213338721002934,-0.08629935533694444,0.0006737319218114685,0.06114030602689442,-0.08788789208837955,
IL17B,,,-0.03394270508565889,,,,,-0.03897619271105802,,,0.03245075556354209,
MMP1,0.042060760095318936,,,,,,,,,,-0.005562780853869231,
MATN1,0.15200181572924357,0.08054244468201965,0.0321610035574027,-0.019653647044268214,,,-0.009446059461920132,0.16427724674919422,-0.022195133915034835,,-0.025541390097008645,
ADAM28,-0.009313031182627808,-0.04509617614682942,-0.02036282670909011,0.000346768758542645,-0.04846348514226189,-0.04112466035611544,-0.033375609425511675,0.014915202547346202,0.043605969077868664,0.09533204770390957,0.014553209034135137,-0.11254246901331262
TCN2,0.09870630216246552,-0.04588556078330677,0.010158450394782024,-0.012619226723334272,0.003244773422462812,-0.043966386644455915,-0.01711537427030173,0.06311011012527182,0.02749798553379571,-0.09733724070997359,-0.012226163907894725,0.053777583876170716
THPO,0.05489260083620493,-0.020115120859570415,0.05373179171938073,-0.025708612285792593,-0.003998021416383091,0.050491746376441646,-0.009446060547012776,-0.04081808893916581,,,0.024340650270716253,
CUBN,0.0231638905775386,0.01776411303871081,0.02382535438274938,-0.026443090155131337,-0.01790222869900365,-0.028802800806577128,0.026815220077377643,0.0439392038379557,0.12450513037227919,0.039780153926828404,0.08446805551856088,
TIMP3,-0.009778801488176656,-0.04138134756183523,0.01566469111141009,-0.03524359884755583,-0.012640525295194554,-0.013406841248691258,0.03636537231024502,0.027791737919433023,0.043960621215101206,0.0341008576558381,-0.008121691074782703,0.029699697234414728
PIGF,0.000421603975841843,-0.021790061274814504,-0.02258535567166422,-0.024396130351099908,-0.024904943021453994,0.03191386740874088,-0.040272292822238036,0.04821916933929264,0.10616468057513648,0.0609673487312135,-0.016859869421753406,-0.01853620466187794
