,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GNAI2,-0.013073404365257522,0.0024875704405606202,-0.0396473900520157,-0.0061901017655318765,0.041732765058747415,-0.047966019122584365,0.05356430616889485,-0.08651456320227897,0.04167237834444776,0.16278909964664742,-0.19913477633949753,-0.06318012052776872,0.01624677885236588,-0.019374309276675838,-0.04048708576846776,-0.0300307965509777,-0.06752620340803266,0.0307037208712552,-0.03991378901861953
HDC,,,,,,,,-0.018276131185989627,,0.034438013669309875,,,,,,,,0.010963757609533921,
COL11A1,-0.023718221668101756,-0.028138383353645574,0.01739897495271097,-0.014790751634782263,0.01234996736281837,-0.042031208412575224,0.02328597298417884,-0.0351917872899714,0.0027365702823424084,-0.011583632974949404,-0.07478875486025845,0.011048816438360231,0.012343624056885088,0.05547099037388549,-0.012006585859903943,0.013917371906819418,,-0.10279625967170607,-0.0329147389963484
NUCB2,0.02809941767065417,0.03635189835312038,0.03249070622763374,0.008276862860703494,-0.03664300479507273,0.005875445937986609,-0.06419172905808682,-0.027625515286770423,-0.012232140539447009,0.042501318347686175,-0.00022421122660879736,-0.013323252659996112,-0.05142320568570377,-0.0030412399158673315,-0.0697915744256949,-0.006331283028468968,0.05124902763804315,0.03610628599759829,0.01739304664899539
FGF16,,,,,,,,,,,,,,,,,,0.13229836840573214,
CXCL1,,-0.02445202760814033,0.016749272891214285,-0.017066590288935153,-0.0352579838440896,0.06708930306870985,,0.0030401797744503438,-0.01302691872852224,-0.008311823923325922,-0.05091416857823496,0.040108975968753596,-0.026639970184792545,-0.007015439954915653,-0.0654755228438912,0.024609583655627387,-0.0302138549624907,-0.042397274852978103,-0.060023989838216475
VCAN,-0.02331550475299997,0.010493002979588762,0.042582972295079645,-0.05551947792765946,0.07683691504741175,-0.04508014084680788,0.01838849143350301,-0.07515035326099215,0.0034357066872171896,-0.013949934525108834,-0.04699841475978786,-0.15096727658409662,0.018142585038296008,-0.04422246366610782,0.031858527150445834,0.008302754810668158,-0.10163826983582745,-0.057788712908646914,0.03396187566596362
MMP7,,0.008030444717424645,,,0.02194458326702003,,0.06972731554929466,-0.020698171672095096,0.08078070516798606,0.02614678781912601,-0.022774501991806514,-0.01623420040521975,0.01261789848419338,-0.0002704796820818439,-0.03173549896979621,0.0026313736440246177,,0.002433996500441647,
PTPN6,-0.02987549113385772,-0.006642924223284683,0.06763141299617821,-0.04580327631433445,0.04608676442483125,-0.01539963081136737,0.002590638667362759,-0.0751228164387285,0.04655861875552839,0.020747493037804092,-0.040412948783151645,0.0048037962124071075,0.05975040126662594,0.042583731467869305,0.04349819026160283,0.025126927187764894,-0.07263824444072403,-0.022843104782188945,0.05531370854622681
PTGS2,-0.04081776734228436,-0.0011793535948912178,0.05077796426592491,0.03881966106569738,0.01691417018365545,-0.02078475458776431,-0.026248360122995935,0.07540356900704562,0.0003377940415432598,0.017031956101024724,0.0768387877691874,0.035519672741072345,-0.011055379827051593,0.04949283738973516,-0.04774538239549063,0.07222861090825493,0.09171979380827205,-0.061015343150464176,-0.10557518801665586
XCL1,-0.018391192744273917,0.025663412667021778,,,-0.01414925429993251,-0.012948609566677148,,,-0.006398567048505926,,0.0008130703386399008,,,,,,,0.14794497258016606,
CD58,0.011892818913395586,0.025670623921272746,0.025491988047775603,0.02189269749131943,0.023847821670111766,-0.009040016353983422,-0.020795745908526484,-0.038691079720425216,-0.023832715889266613,0.021418666229053543,-0.025716940702204837,-0.08671426606665336,0.04340571598555764,0.04773389703738162,-0.016256369832152,-0.0403542102707844,0.009980308119865574,-0.0006086300913907806,0.06612225255819557
TNFSF14,-0.030085029757338417,0.19203603259925817,-0.030191535241989555,-0.0456435585978046,-0.024349907711386804,-0.036446012098175294,,0.0011548997836308853,-0.0030481780160634283,0.1170148960768804,-0.04914572767384007,,-0.00895675791309844,-0.0011219157236455556,-0.02267316910620812,-0.03593954002411125,-0.06723372770827697,0.023012285051346677,-0.08224652621568991
CNTN4,,0.06934749986523732,0.004031572914305612,-0.01991133547039174,-0.025428755571992853,0.13231070017206079,-0.07353307553630851,0.05427211602285719,0.0012086687839687632,-0.0316099582099879,0.09239372598728346,0.07761510778962713,-0.02958099478535799,0.014695696912176974,0.08406714577690866,-0.02374728872597635,0.09158646424890177,0.1249924723489807,-0.0899790334188584
NTF4,,,,,-0.017898187060468352,,,,,,,,,,,,,,
INSL3,,-0.023778350835888383,,,-0.013004399006705601,,,,0.0013549978020309242,,,,,-0.033367957424894915,0.017421979636293064,-0.014680133984463039,,,
BTLA,,,,,-0.020641933318475914,0.12068827684380941,,,,-0.030148273125112438,,,,,,,,,
MFNG,0.14587502331441804,0.027881518025449057,0.03913445501828965,-0.04270682157485143,-0.03819971722730284,0.050005879828318174,-0.008709458700871277,-0.0045911343898466985,0.03482029189034409,-0.005591807102661876,-0.03254890490140867,0.03681503493522239,-0.022761699088926782,-0.04362011314993098,-0.003041160938548231,-0.03003036269053356,0.022645085659005918,0.022610050198385665,-0.050325622926581125
ICAM1,-0.003885149464564082,0.010839867041994541,0.006247891856251071,0.01683157794478359,-0.026749100709538568,-0.04011565038666898,0.0072922279996597145,-0.03532803340140343,-0.022973712880541432,-0.005360904900092479,-0.07934128126041595,-0.025724122810319695,0.025132348177141033,-0.02812947577930788,-0.07745456985084326,0.001000559805228623,0.032375303228708935,-0.05394045386469059,0.06887050641493056
PROS1,-0.021270937498422435,0.04921010815737265,-0.019195530350492332,-0.004341947439586554,0.01804122760599986,-0.03317318877991171,0.03132938393844525,-0.0994013919249473,-0.04522321984014227,0.02930258074911803,-0.011318659925683212,0.03787742223120061,0.012935164696315173,0.048807119497516316,-0.007065200249078016,0.03863229066120132,0.013766517518436867,-0.06656494804719834,0.009530042252882768
CLCF1,-0.030088416016980007,0.03780146208549029,-0.013333507230618161,0.08791777532663007,-0.014833538098803702,-0.030567524283676574,-0.019396191146255716,0.022187132239541833,-0.011786658361818388,-0.011847163019959762,-0.06728116947645113,-0.009392850926165989,-0.04021851103800024,-0.021077203344493388,0.04420078929284891,0.0031807554701623417,0.014530999411559914,-0.04225442920194017,
PSAP,-0.027793637165956977,0.026497628426514545,-0.03857051714645134,0.0023224595552140013,0.029723756086466154,-0.04054137114913085,0.016106370043818256,0.061377885597773595,0.06386230990870377,-0.0687167234751668,0.011340411820163177,0.22560802936898172,-0.034966355141193006,0.07341621233820446,-0.07631151677541259,0.04574737157954183,0.04593043929180584,0.0841109834165207,0.1898047446140985
EFEMP1,0.02887309698182738,0.025400264245010122,0.07685179770024345,-0.05044184625157834,-0.00741397298685562,-0.09512094300788883,0.048895282549909345,-0.036804508287434666,0.07789820078115127,-0.02429472027455814,-0.10638870866906244,-0.0885170654374796,0.06213343558428373,0.029202193016002832,-0.0007709973732206767,-0.019973819876643567,0.017552008233781318,-0.07851827263398442,0.05823493104997278
C1QTNF1,-0.0226093993252205,-0.018142361998964497,-0.03133996027512728,0.050069424411510174,-0.021150553742796854,-0.005075635690323376,-0.04048576472947432,-0.015444499783223722,0.04123905989248128,-0.01899155430092592,0.0013274949108914229,-0.028091475036901244,0.010185958255223138,0.061928814557105784,-0.033484401582338265,-0.00017885883995772975,0.03832246926406762,-0.08917083169209655,0.028349136945973276
ALB,0.04527392807329513,0.06512109370340104,0.003798104490918813,,-0.023087453827467654,0.03901085159019977,-0.02791920722286299,-0.011389387878091295,-0.0247364134031838,0.0518407457125397,-0.08364896729886642,-0.029458039622547946,-0.03371207124341868,0.03207717532073742,0.020220739555198868,0.005372168511222549,-0.04028592766900235,-0.03141177153627997,0.11976205321938828
CCL13,,,,,,,,,,,,,,-0.0222727438483183,,-0.02075998771703023,,,
EFNA3,0.015602427571444697,-0.03133376116465736,0.05606216490159231,0.0021002352555030248,0.012444431985402687,-0.01794064276089875,-0.02618092787283563,0.12709118920255813,0.008610754790429399,0.03211235942432558,0.1467879073873429,-0.021736476200321077,0.03511543394301189,0.09586873677677975,0.04875187896740119,-0.01277310448784116,0.15719254919972056,0.0501583645205775,-0.04800203133329014
DRAXIN,-0.053170414040660696,0.049789791488920605,0.10071452436619606,0.06890597007678974,0.005781850117827711,0.0036085342355187348,-0.03402967428952396,-0.032213336516681804,0.011200729023206537,-0.05747286196063479,-0.03577520196563535,-0.06886917837737917,-0.055720198928010806,0.04673955433577988,0.06361894953997921,0.04459207707678925,0.038186876927009054,0.0077187122628909425,-0.004837591220568756
RAET1L,,-0.018523566233812985,,,,,,,,-0.0547125129994892,,,,,-0.03442982625449659,-0.03421357680594468,,,
NPTX2,0.019309720716977313,-0.001863994466315362,0.1005870977703431,-0.05556021144423156,0.04996786194420542,0.09609538955176082,-0.00730164697380437,0.09799479669770726,0.03960761832910853,0.10072613823773595,-0.10805787984958617,0.03139679225438706,-0.05152830750172224,0.01900409514258768,0.0631729084620112,0.033323401637307536,-0.036263035339624286,0.12775132182420343,-0.0921795099467997
FGF11,-0.07500727046956333,0.037193339507399455,0.04413669953488075,-0.033161652086161446,-0.006890737492093703,-0.02105960322711233,0.0046058517463742924,-0.044748092995846485,0.02499208536249221,0.03827765258736093,-0.002395813002213089,-0.05395794749098099,-0.03442803621830827,0.013973084530225902,0.06820553138204472,0.041052895362499606,0.028663717415245604,-0.07024012358529727,0.12513406868403995
CD59,0.004307224348958623,-0.011054786254764516,0.019761787249984567,-0.012111596645197632,0.009046154086008423,0.03128547567786884,0.027019697974091927,0.05887747919800629,0.04617196503305331,-0.04896892276624449,0.03041276074010075,0.18522297181306982,-0.04115776498511689,-0.030592235950884422,-0.08501787623268295,0.04476764371455209,-0.007612418669535012,0.07536938171511509,0.04036253653853751
COL9A2,-0.026656292039444977,-0.009954850048614818,0.007758197200698103,-0.05156911924345401,0.0170935492823212,-0.0033029553109943377,0.06529837186111609,-0.021384195571906434,0.015014365286822108,-0.02385645806470365,0.03192640299372359,-0.012366026996623664,0.010612103286230338,0.007622756448557025,0.06310453156453252,-0.06867692216195916,-0.07945469408459607,0.06214955102987923,0.13722246269314367
DLL3,0.03391267435108251,-0.006546272895069927,-0.020373622218250034,-0.030861019477263975,-0.024454541458538915,0.044610079603593075,-0.04098756276777997,-0.05608391662678595,0.021076177287885287,0.0009521851913504136,0.05726862572019696,0.09107162251953557,0.12652991832894497,0.029665909513326722,0.10795502158547002,-0.04473029819578323,0.047299668208925894,0.0018555651786533523,-0.03855983838524676
FGF5,,,,,,,,0.046685732190920044,,,-0.021971589975406564,,,,,,,-0.030953071161551434,
LIN7C,0.029564570822952142,-0.032121638236779826,0.03280394957512457,-0.026479618361853165,-0.02991711133282514,0.03507434040456495,-0.024793737787338576,0.022637909695074798,0.02003871733920854,-0.0336657825056284,-0.020775017824847107,-0.0033563001589891313,-0.056403761569551056,0.013367306238726421,-0.04613492523839286,-0.0017467237635164733,0.02978692036746697,0.04023407200308983,-0.0201654084222848
GDF7,-0.019049682383599414,-0.035967339189422604,-0.047496843732461415,,-0.01026579416574676,,-0.032317234354658976,-0.04945454983934995,0.036720422350372046,-0.030843731296603203,0.011955389908723224,,,,0.04284997982853867,-0.00391069727790413,,0.05826512362256853,
PSPN,-0.060134735404119996,-0.04380098002253996,0.013493316623761286,0.011913584092068268,0.012083013865651266,0.012386109036178669,-0.06322143294516823,0.009632390198080333,-0.03528873202846082,-0.019230179720945473,-0.05723068141000487,0.002033464169026587,-0.05687924696869721,0.035341108205228906,-0.05183890764347849,-0.040875527248102485,-0.12406195403478258,-0.001716566586088342,-0.045981322477538694
ANGPT1,0.01741309595806437,0.037927390020540915,0.02613219731007924,-0.020349860465368564,0.01514249667360963,0.01429839741685918,-0.03884128593920435,0.004640636625976548,-0.016270940876091336,0.047967423040543085,0.027256744418148793,0.036914007128041396,0.012055599661805165,-0.03154566866010067,0.008506658278862595,0.010042925232935143,0.10287915358674185,0.10807775190044669,0.12184297840986047
PNOC,0.09879173195136644,0.018099903502327683,0.006894797301617607,-0.014382438966475179,0.002592003556399768,0.07857002498341571,-0.0929881064927483,0.03449888353698241,0.017737557752455727,-0.0238434484016535,0.04936453707302527,0.009452826306935771,,,-0.031386299865443563,-0.03463764503009664,0.12225811257406162,0.04916695033911671,0.05726702131223025
L1CAM,0.12045502094742098,-0.03557925488252434,0.03125827893684362,0.04811444977466204,0.05910924198461476,0.01109025702890124,-0.03235172889136476,0.042128499010875085,0.02790731457469022,-0.02435385014387882,0.02935309804770769,0.203961379615293,0.10142415767928147,0.1471744049417374,0.0037104751604601295,0.08885571985414728,0.09534228817682966,0.12778498013052822,0.05937389272050416
APOA1,-0.026946408645032033,0.010344583749462297,-0.027345466233868385,-0.040881377463174204,-0.005438605775592395,0.02861613517776985,-0.0682081125619279,-0.003886743707774601,-0.020091990959429977,0.09537658593309124,0.011172958146281083,0.023117758701035235,0.020725030490084655,0.04059969619699711,0.011074405461018465,0.025066051056409945,,-0.043067224664895175,-0.04857483159491574
PSEN1,0.07779129121053402,0.05702749410351984,0.023829758751055988,-0.015590682769373478,-0.0022725613102992192,-0.014576373530551223,0.07915318907991416,-0.05462249962739063,0.041946157085460095,0.057203500123574905,0.048003788370186186,-0.053897398262536256,-0.03861308376041671,-0.022632007568852766,-0.03315208401708718,0.041606979744017,0.03730949541587514,-0.04356370361951502,0.10192699547715628
CALM2,0.02364166948406112,-0.006426269484273292,0.008703238370957116,-0.027555915214350742,-0.024020290153031445,0.09959931288749459,0.045904606577913426,0.059855880696973486,0.02421273423637046,-0.013386854644315422,0.18312659412666185,0.17540917408696147,0.00277817314882133,0.06709618503864781,0.15402508374132348,0.028571683919597718,0.0025930184873237693,0.13254359640139324,0.03185318726065559
CLEC2B,0.009703993845497309,-0.0071353239330126435,0.030653123514018558,-0.009302698841155041,-0.030942183961446993,-0.037805327282836185,-0.05101661603068882,-0.051714022831128206,0.012216088346234505,0.06986647304033815,-0.05787468431308183,0.05399558118061088,0.015434442516160007,-0.06860071604542738,-0.05040017319383144,0.006817839237817264,0.012478994265381954,-0.027140445190926673,-0.017015183762076728
NTNG1,-0.06573980956015382,-0.048910363073795676,-0.00241966684132676,,-0.014174721756643468,0.061377425384279455,-0.10869177469912536,-0.002351435093034509,-0.05538692510199146,-0.010428322838196263,-0.05899348524426976,0.033556877352617094,0.03814899361111537,0.02261641946206556,0.050420731364675765,-0.02530806877455691,-0.09649410452834878,0.048336911790606195,0.08081839183469208
LRIG1,0.017592272650144954,-0.030254021764663706,-0.007862421481728733,-0.03708891332595162,0.01620879753781303,-0.04306292696337721,-0.03950625239436765,0.03828844846714882,-0.055455583679603876,-0.03747761359412424,-0.037975372867954826,-0.04519274120514252,0.05815858217150595,-0.03687251961801629,0.03408639177328306,-0.04197858911088897,0.10716260897434693,0.01976428013750178,0.030076034041997046
CPAMD8,0.0917953517000433,0.018211787682632485,,,-0.015381883572720386,0.07038043024350478,-0.0006031953708528214,-0.025009716462434002,-0.014072603237234487,0.02337456019441214,-0.017898338681781874,0.05428601127343293,0.08309074804660405,,-0.008759790753245273,,-0.016348925323938054,0.01629697350805313,-0.03247875373402665
GHRL,-0.026742702604552752,-0.021158435758563746,0.015976548426456974,,-0.024658158839430216,0.037310508687500146,-0.03046806545012898,-0.01997913829341513,-0.017114850213260754,-0.023298804221161585,-0.023980049532438954,-0.034178287193292224,-0.03589255300614376,,,0.014616446880370127,,0.007150707938512763,
NPY,-0.02459063383145861,0.013364209210335851,0.06193908754562832,-0.0160151228813652,0.1061440042300524,0.040176499117801724,0.10608442603144044,0.07864566120034899,0.1341181121659931,0.1616911279210762,0.18948445529657246,0.07297339742407116,0.06342575493723286,-0.03547084035788393,-0.06526589094282388,0.020936036791743957,0.10845452035880775,0.14031116348279588,-0.025166745166967337
MMP2,-0.04675665297003294,-0.027251292623583757,-0.05010304876022454,-0.06886244520079521,0.0206068427920415,0.09743208676396171,0.019757131163777187,-0.022006681703496078,-0.014848176569838974,-0.034379101077935556,-0.08331789816599651,-0.0965089381043193,-0.006507234583327259,0.027767408969193153,-0.01882719084117948,0.027068231500998557,-0.08209075373200024,-0.07283237588387062,0.10704380062388084
LHB,,,,,-0.013396458947957886,,,,,,,,,,,,,,
PPY,,0.012797124534498201,,,-0.023319327908472177,,,,-0.018367966616199227,,,,,0.04061360414660076,-0.030263621352740497,0.04467091269875439,,0.008013601246692986,
ALKAL2,-0.025101361181421984,0.0044949668612837765,0.07666426644857911,,-0.013201829294332992,,-0.07728893353135083,0.07219831735331012,0.021495433859154697,0.14415048850820383,-0.07931827728395034,-0.038731302591270056,0.03316065735365176,-0.03935674594250637,0.03479571549597873,-0.016948718871152218,,0.058315838444452844,0.03971054887921719
CSF1,0.00255673376945422,-0.00902585373707536,0.006919262682597119,-0.020611246269697268,0.007326700079713974,-0.08367100279845972,0.020926607277766067,0.005459444532260841,-0.0008743477615975813,0.030630870592394728,-0.01548416680505132,-0.08610990366307854,0.0453270979333441,0.04475541204459701,-0.006516780572975921,0.012590350056345647,0.06619556897796805,-0.09246052605518201,-0.037718408089308875
SEMA4C,-0.009891709505667933,-0.0032364286469618616,0.03578785179667572,0.0174409973176279,0.019199556668104755,-0.012770748876519513,0.008509414606401706,-0.025156168135210866,0.00558012192537186,0.030988306287441387,0.046860487258094635,0.007119838624142009,0.021935303574830492,0.010862187115032253,0.009052189724864518,0.027459508053817593,0.02889383453474737,0.14760351834369087,0.03183224604847881
ICAM2,-0.0015811175927237314,0.0032477660984416724,-0.03381630480537116,-0.034614130301205644,-0.046188017427568576,0.05024620525036514,0.06689290457347727,-0.04120883398837586,0.013565318490258143,0.016877935124924928,0.008763900905004333,0.08867813597711109,-0.01023400636790923,-0.00618377377867913,0.022789518983011587,-0.026986436139939698,-0.09457582918792955,0.09893356775416161,-0.10661386942412843
SYTL3,-0.01348044367785326,0.027234217897633403,0.03140742860117852,-0.051422569543252555,-0.023789089283873452,-0.002675587233642192,0.015085418209583415,-0.031596898618926124,0.08722760211269931,0.018521225890584657,0.013553869502343212,-0.03336463452711403,0.0548499364411039,-0.013263616238015537,-0.013000824784727487,-0.005095423939550132,-0.03310706887931082,0.024076876144115928,
IL1A,-0.019477274121616015,-0.016525942015936868,-0.023033443725748864,-0.03373006632751779,-0.007089916318198297,0.00604712598465982,0.014969041511880698,-0.019643695652308894,0.01682811929888434,-0.002920455359651257,-0.028789063265263592,-0.02390912402621043,0.09861874224177522,-0.021251189487354178,-0.05462046153481416,0.07285757448470791,0.12738536968298664,0.04825980024609064,-0.011505684529978601
HLA-G,,-0.02850334534015876,,,-0.014149253022136007,,-0.043457310339376075,,,,,,,0.016214335453591504,-0.004616316029460202,-0.025224423872568447,,,
PGF,-0.036710318091738324,-0.016961553942675216,-0.04284115173230537,-0.009210668844882293,-0.018779548938563876,0.02566010697052774,-0.009923209447049183,-0.06624801820693947,-0.049555739462893274,0.05052223871277454,-0.019857431484202333,-0.05892997680471089,0.03165042527218411,0.010667082503613565,0.040956795762166404,-0.04003349067695832,0.07458446547018101,0.07175216647801926,-0.03446344819335542
LGALS8,-0.058753695954076424,-0.021442390452139613,0.030795364230447618,-0.01488288711902154,0.026713796631391704,-0.003985672308024726,0.018007023583589906,-0.0014262744993461059,0.0018647893225595814,-0.025046663320613217,0.020068648445953085,0.041418853762058054,-0.07067404184913402,0.0027871821759491424,-0.05955524152271658,0.022939113788033864,-0.07163126542253316,0.06631710253876583,0.011405906073503344
DKK3,-0.008741675963760494,-0.04120094296042427,-0.05236688640811432,-0.020861292487892962,-0.0393025288469853,0.10870172898511596,-0.012093312626601403,0.11392316764833693,-0.000718594655395618,0.05782697206898373,0.2529641095910564,0.25075054843056416,-0.09182631661657409,0.02665535889701742,0.021684679645789566,0.011503205820517783,0.12989607662237335,0.17826512912726622,-0.01659509951772158
COL16A1,-0.031924428275810914,-0.061286410315835795,0.02451075038862577,-0.03505291053095584,-1.8279839390238228e-07,-0.010281143540900454,0.021243324780909314,-0.010296685275031203,-0.03954139213927798,-0.0020077248652297917,0.03598603422106296,-0.1613618246607778,-0.11201775862288868,0.02793545180827954,-0.012406178967824056,0.045575506974640675,0.09530675292931119,-0.041286661069742034,0.05656742968948473
TPH1,-0.016642502118446926,-0.020928694375563894,,-0.02378287911861621,0.021693948314039806,-0.016138355334232635,-0.036290299641344254,-0.029730243102320208,0.03907486227216179,,,-0.021085971255508762,,0.06703206085293412,-0.04201438838559505,0.03226655674363373,,0.005458623566593857,-0.06570524673938118
TNC,-0.03428426561865767,0.04378889873446622,0.01429907540863432,-0.00499738565658248,-0.003997729466577778,-0.06770836067353989,0.050948434228016405,-0.0712056742041435,-0.06003220730723611,-0.03198486533328149,-0.054063097020861074,-0.19631171370732295,0.015429701954039405,0.050667427158609675,-0.04418465445226201,0.014949742231425847,-0.06889244161627239,-0.028656124490222236,0.04236448369647429
TNFSF9,-0.016762077687389406,-0.03721575604628156,-0.011354734746918848,-0.026485260731458713,0.0026282446963238897,0.028008572703769788,-0.05230069355778522,0.0798040090289499,0.0719930450700674,0.026360681210562065,0.03860690315019486,0.0473388678552683,,-0.004965196657921608,0.007530024412490784,0.05048966694126094,-0.07550453672604032,0.09241787937058286,0.006453155199699749
C4A,,,-0.03756949215449301,,0.0022577560726942695,,,,0.003829863303066964,,-0.04948433691984795,-0.02832992523769757,,0.043861543136676104,,0.04703070356382194,0.04899019087959197,,
CNTN2,0.10116407167876365,0.015872994744118244,0.05765669835045492,-0.010412232094977894,0.017227598887933404,-0.02926054629724744,0.11878108504658631,-0.021820735898950092,0.09526555821203016,0.2367127990056174,-0.06376376769881537,0.027440352484530726,0.03214272453499633,0.02330442666924604,0.038325336674009204,-0.012557059192849409,-0.10472671002347098,0.1988571225219762,0.05264887430321866
F7,,-0.02041751868785614,,,,,0.04798203210111852,-0.025009701925950183,,,,,,-0.03124228253178629,,-0.029216748269642646,,0.05154345537604687,
LUM,-0.016195831954965052,-0.025888201334810897,0.021780707183428727,-0.015591862373540355,0.025367834834754948,0.013808566906279065,0.00800723426696652,-0.0872811484214591,-0.004565458830332965,-0.039310869682421555,-0.04088253116743707,0.009556928523259222,-0.03677107919205959,-0.015116683766474414,-0.0021414519337127616,0.024923545257531973,0.0337771642376655,-0.046437544028394076,
IZUMO1,-0.01601669623115853,,,,,,,,,,,,,,,,,,
BTC,,-0.018523558518152315,0.07068520851162179,,0.03207045243906046,0.0027681742868565424,,,,0.07469751701503084,-0.08227948289923667,,,-0.02260269304884186,0.07012246268904777,-4.731406809787128e-05,,-0.05281140376586082,
APOC1,0.04187237484376777,0.0137511569322356,0.00424385604988726,-0.006676070380652882,-0.03206824186470929,0.09476147216310135,0.01695697437468792,-0.06777809024466147,0.002575471757379197,0.11496291966232795,-0.11678097127053207,-0.08701997463005243,0.020929205689641097,-0.0016363519752009687,-0.012681413221301658,0.03633802131030252,-0.061868383319798964,-0.041867889157927544,0.12377070784781384
PKM,0.01720629100568394,0.043903621730558326,-0.01603514000044844,0.020436194384703902,-0.006043304742039381,-0.06493905239983619,-0.004908145849370891,0.010292203806407533,-0.07908674148864368,-0.03473633731881944,0.07196045646082452,-0.1726128152089576,0.028350500418434798,0.054219999355843346,-0.018964018668870188,0.009307623659009398,0.014032585532819433,-0.08748066618684051,-0.01472076174617237
TNF,,0.006067076846603875,-0.025862833026430897,,-0.03506259006023778,0.008337156798191815,-0.025957208559461136,-0.03670484087547908,-0.032351372956313705,-0.01685708384943837,-0.01285994978438077,-0.02733185103063937,-0.06060554013400001,-0.021938144441691163,-0.021609279169231138,,,-0.009287564354880772,-0.08716864729972384
GNAS,-0.053262537060230354,0.016591682929562573,0.03666161742803751,0.02082047022781571,0.04449219784963049,0.08376669001046375,-0.07310827776616885,0.06879147161061547,-0.06400546146293407,0.04176062232207316,0.17482621606963789,-0.20248871986857747,-0.03177687111945546,0.06460101072315763,-0.01556954526439334,0.053685024563331546,0.04122404337264835,0.07233358341284879,-0.05566258290601259
BMP8B,0.1266574816527089,-0.021935525492423377,0.001207608132648927,-0.0023864888126704435,-0.02051277221583673,0.0025512437351873176,-0.00919187018655689,-0.0302687259377249,0.05517277151312239,0.08802464559079373,-0.10935809551482775,-0.04956925533735943,-0.04220682472576501,0.05442363876824991,-0.08121226066449402,0.06395620330813014,-0.03611126705582021,0.028562419973235744,0.08269136448781905
LIPH,,-0.020928689223082966,,-0.01706658849463568,-0.020120763777827733,,,,-0.01755604067170629,,,,,-0.02227275203969168,0.004538034393064801,0.014126313718626078,,0.038521006936611174,
CCL28,,0.04144031919154068,,,,,-0.04404898671219012,,-0.005721331884143345,-0.0009812082986271886,0.03153058100471759,0.00016114093566507015,,,,,,0.05663196127182231,
PTPN11,0.03742394647551314,0.012532333245618914,0.027575522763856077,-0.006612147042713807,-0.04710614699469857,0.0024345465615996102,0.01688197346523409,0.057559625094907516,-0.03256113829689291,-0.014630811423670067,0.021008194281767048,-0.0037413531919310997,-0.0022999802072879993,-0.03798227348723683,0.01460703143127157,-0.05340971212619706,0.01499947175122808,-0.01582865998482463,0.14186515323787868
ADAM12,-0.0333097127603799,-0.012473467756548133,0.025513110507591013,0.007729987676548441,0.006827047587861678,0.020198662336565826,-0.03504678314149574,-0.04513525767435054,0.007300422179293904,-0.03529661723532018,-0.019623396784673255,-0.029730298226083886,-0.013851375883962354,-0.050761019503608666,-0.01201892013188048,0.0005376319153688978,-0.05873898576017099,-0.0448962662921659,
EPO,,-0.015611948460743322,,,-0.020512772790215954,-0.017317274372796176,,,-0.018367967417964596,,,-0.021935512072645238,,-0.005261984548684077,-0.02932357325618926,-0.014709350212678884,,,
EDN3,-0.0037518936649296886,-0.03645678463551395,-0.02406529508793463,-0.020131680649600414,-0.02553555093317609,0.06434924731160152,-0.03207554934011555,0.01748560478746156,-0.028469443592680926,-0.017363456673723365,0.05244165704213083,-0.01011170177069663,,-0.033662184728933245,-0.045351215782794344,0.03274134181496968,,-0.03109122135633584,-0.03417485065487159
CCL22,,,0.06813672918090648,,,,,,0.031802019460051734,,,,,-0.027376486329933097,0.01999319750167915,0.03639401311470939,0.01995739864475598,,
CCL2,-0.004936169113415224,-4.720994395620258e-05,0.012535182578860224,-0.05617847932807824,0.028200507433443843,-0.07745092275657406,-0.05085250306506813,-0.016044571944060098,0.011331991890805778,-0.015431328257568324,-0.10430924051294728,-0.07553084614273807,0.021771283348735182,-0.056891870733157476,-0.03781243846911492,-0.03211270629147862,0.1386221185366171,-0.023573058341027617,-0.016753251533627816
DSCAM,-0.027617753708192493,0.08458068051905958,0.015421245282751107,-0.023703388650728654,0.045766286103654456,-0.009770753002244375,0.0457713791535204,0.0568879184371535,-0.025926806210454883,-0.055667967110306596,0.12102394675791231,-0.05052178283141869,-0.10522598249383003,0.016968263767738197,0.048850627417666735,-0.027495977946275903,0.010580765284650807,-0.004844532807411142,-0.025108011368024218
GPHA2,,0.005459610696317457,,,,,,,,,,,,,,,,,
ANG,-0.00551849715262837,0.039918806660535947,-0.030780768731528275,0.07137818313834539,-0.01900662025239281,0.030287509532159584,-0.01860207880189979,-0.04796380023091759,-0.007285235728579969,0.031152383961271544,-0.0003799897917294342,-0.08266102844682562,-0.001216482327186247,0.025485705779374222,0.07559829017820986,-0.0188234975682674,0.04014049933383206,0.056205413138863236,
FBLN2,-0.02207198430941812,-0.029710067687283872,0.003075091961238063,-0.023402259062762477,0.0055584485005050945,0.1231173775847408,-0.0898200787847052,0.044183505442784016,0.0338581847998193,-0.0874640268215498,0.05266293924730654,-0.020140147351395153,0.056209657522908435,0.005256067229021572,-0.010654564682794526,0.03564991059454768,0.023799465636279854,-0.07186903573473125,0.10396575700944996
