,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PROS1,-0.07963790437797119,-0.21342979577293525,-0.028991255597698704,-0.07826906339557357,0.0845750710355283,-0.06637183006489844,-0.19515519814366816,-0.319051753715029,-0.495927431105482,-0.2469874166916618,-0.14300320605538272,-0.18413917286035134,-0.0181695152521027,0.04801328509469971,-0.08421778200284642,-0.107672186921196,-0.0867799997241473,-0.17015357656646496,0.0640465079168517
CLCF1,0.01957594167208589,-0.1475134592357336,-0.10664298407855738,-0.06664612264119951,-0.003935630603923448,0.056813845280494615,-0.18451781830620867,-0.1297919540222834,-0.09764112063312083,-0.25796284057266156,-0.005008807229249011,-0.24663944374795022,-0.10570081715108398,0.027578432217513854,0.02222432566045506,-0.12301338651172972,-0.08565067727493184,-0.33648940094577745,
PSAP,-0.19057257980858214,0.3207575250580341,-0.09875304910574334,0.10066689461805066,0.2078688655380013,-0.024539062067597022,-0.10041493746973743,0.4868981646815677,0.25464466980658523,0.33549221144254116,0.018749005568387194,-0.3143856873140941,0.5897288255632571,0.08666270393127742,0.017721814039145797,-0.015966693094636396,-0.07176166556379455,0.3084000938466677,-0.1604870377130453
EFEMP1,-0.12296954845629603,-0.2903371065139953,-0.07827431682402552,-0.0982214345073678,0.050417741189477755,0.011516170938027,-0.48886975814025085,-0.29780620767936766,-0.5561043722061657,0.022261462921249094,-0.14420718409679897,-0.6339044631169267,-0.3268890955803254,0.05872046715613954,0.021249029395943177,-0.15860829527412845,-0.0827208596373125,-0.2961362715449311,-0.1461283534505961
C1QTNF1,0.08742499265959933,-0.3489828935741554,-0.08893630973116701,-0.07768700394685503,-0.00011012458041814136,-0.0552009765463991,-0.04294988798262545,-0.07829866269305105,-0.3578350645425508,-0.1998563424737433,-0.011890828113569032,0.032035886609495016,-0.22920548647781297,-0.01652782366753879,0.017753294146525888,-0.08668315754286197,-0.17103726834759614,-0.36137392648612393,0.11007288878123948
ALB,-0.021665661377521225,-0.0433541539676317,0.05845000710565754,0.012144209047912233,,-0.014808194575944988,-0.01586432171727063,-0.0691250274090216,-0.015104254182992367,-0.05531589703460297,0.0005732401851419319,-0.21020937781190982,-0.03240101204396928,0.06958733351464348,0.008975341568844076,0.006974178170556554,-0.08957706639917863,-0.09815612994810965,-0.016948600056704347
CCL13,,,,,,,,,,,,,,,,-0.05874961712302171,,,
EFNA3,0.04125896490481936,0.08301859723259102,0.037787267319307725,0.016842218060666672,0.022873851521023707,0.07916365662713384,-0.018640420476203172,0.351789738106213,0.633331222262527,0.16450580525895311,0.08004160369618263,0.4246955880135771,0.021814077122701107,-0.028157288247558254,-0.0016821252569897565,-0.06544197323685491,0.23060034492486345,0.19196460945540075,0.23707073199787806
DRAXIN,0.06509920119634786,0.18429121335217585,0.12566440728470715,-0.06287220977697887,-0.1176979541984456,0.004660618923009901,0.02095643629914584,-0.2601835834631575,-0.39028645732562206,-0.34649743991949766,0.023267003722214095,0.0016697889381170885,-0.25146744855053516,0.13629590022927088,-0.020828644752939673,-0.21243133164748387,-0.11138030992677593,0.11050086714186709,0.12444907134500521
RAET1L,,,0.00352778829928494,,,,,,,,0.003231516006031944,,,,,0.045391500680401875,,,
NPTX2,0.11979863699708707,0.3266832135912715,0.21402238312604607,0.10818823996815337,0.2260320632325081,0.1841318252251754,0.34692999431536437,0.5628855943687029,0.702510310263017,0.4828291725059466,0.01001850820962128,-0.2853645319014468,-0.1764701918041781,0.08398021270738583,-0.03526899838099319,-0.0756758191662763,0.1839442952306818,0.08189161874984198,0.14362026247919374
FGF11,0.06855844043647842,-0.308605237432096,0.08338144079281695,-0.059405840414777644,-0.0800730020038559,-0.04955706124086044,-0.1173022274051589,-0.31578921509141167,-0.38606576109142376,-0.04106206695612958,-0.040366960427495754,0.0190875850557728,-0.29194489805115037,0.0070763075518071265,0.0812968088536054,-0.03205201840818536,-0.013782106628914376,-0.29747747683978826,-0.004752969360609482
CD59,-0.011173794808648283,0.1264591067944432,0.007499385626317149,0.0405083053906053,0.12668395076746836,0.01099589994743846,0.23413064702160968,0.2901826692871624,0.33928617995763627,0.08986969607028392,0.023302132189065898,-0.2077558214415319,0.45217264930336026,0.03881903739972371,-0.034620474481804046,0.05511669969283954,-0.024460263255685216,0.3402938964133601,0.025862546782599794
COL9A2,0.007423819260772307,-0.10680481814112572,0.05395456995266988,0.056591771824022655,0.13712016313863615,0.04644248154959492,0.04483346151602147,-0.2745313244548088,-0.31105283758654534,0.07378813479298116,-0.05516136861061021,-0.2813886272852934,-0.17599947259697443,-0.000893075219984403,0.01740453597886594,0.032059572695147705,0.04379418094962554,-0.005620188843147362,-0.0485971479565637
DLL3,-0.11743117467931806,0.3805514774621168,0.05984530684737059,-0.01796746128255291,0.18289338391341736,-0.017565221565421892,0.07333795008052975,-0.404344841989394,-0.15614165465653715,0.2753203087829409,0.0910531990642227,0.3260291172738388,0.07791454146636391,-0.03688061080073413,0.09257352310030764,0.04981545021799164,-0.04791240506607147,0.18951154380001292,-0.0849321068029393
FGF5,,,,,,,,,0.06359317811468854,,,0.12390298798873271,,,,,,-0.030520179684988588,
LIN7C,-0.014767287775349061,0.012069372807100565,0.039473418590451254,-0.031063231898930458,0.05101974850243473,0.005189451421225194,0.059280400657831946,-0.032809838761749074,-0.193902966215168,-0.06921226962871807,-0.05971780638261391,0.23513099578504107,0.027208350607084306,0.07607102998200412,0.006081403032073648,-0.02079784575137632,0.0894474010509607,0.09211350992657895,0.0320763449041419
GDF7,-0.006675627548970897,0.06746620720833513,0.028574722082494123,0.10130561518033304,,0.01585626140125773,,-0.1103754649093493,-0.06522249049255359,0.08048236283285454,0.08017413598068002,0.24127188783345457,,,-0.011221869581693543,0.002795245090304729,,0.06607547033010581,
PSPN,-0.008867791164875323,0.034413823553783876,0.014081110237705481,0.014279855143814989,0.045660224132226715,-0.011597305234269197,0.027474958959066337,0.025353140905471062,-0.06611106300045638,-0.061570225853658636,-0.010012979254197057,0.08107616220992775,0.027760140425402202,0.1172967479576073,0.006069173680792903,-0.04575233153276957,-0.04284160856472915,-0.03637231609207538,0.2040770009385129
ANGPT1,-0.038879267992948476,0.0671929954575389,0.03633959502974789,0.058175686198909504,0.06395833970848859,0.0300785317937256,0.03260145285263277,-0.008720531449860559,-0.3327715090693218,0.3008672321044757,-0.024364485480543242,-0.1722586460764298,0.03174415361996123,0.022902565589712168,0.04526386139353209,-0.011067682266223735,0.06591025457538172,0.05493603944306719,-0.007456036662294972
PNOC,0.06487203532148016,0.2798322690722074,0.1804766795287181,0.08169414478011415,0.298221468786968,0.3513202685541516,0.47397466807850186,0.43225076085541375,0.65613291690386,0.4860077864812782,0.15453961906442132,0.3800828818266963,0.2742342010795584,,,0.07975101809466134,0.009731485993984374,0.38042061418090095,0.2502967050414206
L1CAM,0.014936197531980944,0.507507732601192,0.2593331357736347,-0.03503032130295771,-0.028542188319186798,0.10841123182698252,0.03786591403908469,0.2814733963556595,0.4832953238290279,0.321818255081446,0.2537878350460257,0.39076878347473964,0.7027001532005194,0.06730042394452027,0.01789177466265909,-0.13089474506528023,0.19497764304085718,0.48972107408984084,0.24258919682986937
APOA1,-0.0036343159554991337,-0.09266254384839656,0.10062131905309424,-0.03916953886661156,0.06777229275981923,-0.013408677529449794,0.08169858560375569,-0.07978791631705788,-0.09099078038079454,0.03197400413143917,-0.01339614450880018,0.11975530522761972,-0.04280964802726102,-0.042561693737352045,0.014700414947084578,-0.025664012571004473,,-0.08568704461151429,0.1012588523530905
PSEN1,-0.007127747823984045,0.08194679055834656,0.08172273720432904,-0.11258757188167166,0.07592720785395138,0.04343060061832646,0.1478236748448524,-0.09881713727171942,-0.24772713997911952,-0.060492090969929975,-0.08646028447540968,-0.3208192652299651,-0.23579936019110814,0.07675882346307855,0.03283867491418082,-0.02508364878476931,-0.006045154276870256,-0.15263438837432575,-0.16073558148951184
CALM2,-0.027865020790983422,0.4825571316441222,0.2155393374899294,0.10469630652933437,0.11740055652204233,0.07058284394710072,0.3832452659520856,0.6738822369854602,0.7114700757038316,0.5162895475762207,0.31769346429112966,0.732223669164669,0.6071609585377585,0.07026316270611636,-0.046320495499679294,0.06940940744858187,0.005087131664954475,0.42810517976809764,0.10184666599801717
CLEC2B,-0.0333465397573314,-0.14888179933954948,-0.12161591998111605,-0.0014342203003431964,-0.1143737893113587,-0.020286669628591502,-0.09254242115609851,-0.07160425396464602,-0.40301370349713256,-0.11949119331960113,-0.042299592953655395,-0.1685691035482811,0.03320438093732888,0.13290034111611024,0.011416270123816904,-0.028673779916102357,0.0599805245612738,-0.09624937080882995,-0.044881955075390265
NTNG1,0.0030185719756318876,0.21560893574304432,0.09874355472287552,0.030256664342750244,,0.06314014231532113,0.04419388962007386,0.058733338722426864,-0.044086077762047635,-0.0678891286541872,-0.008077613808889529,0.12429839864192886,0.2862093804371242,-0.06351349041584253,-0.019647220363108942,-0.06847610822421281,-0.027111805889409764,-0.009708734735585247,0.20875110846684847
LRIG1,0.03919140304770667,-0.16378400649483488,0.19038297698499568,-0.015359287175104732,0.10898850317023713,2.9142557084597816e-05,-0.17903786142882683,-0.23508155526644398,-0.43117049216368103,-0.1926121203675448,-0.07269470704421535,-0.2444907386685158,-0.30478067356228483,-0.003211888951404885,0.007664792551512977,0.23039416455586034,-0.007512302514918031,0.04507761157851463,-0.014677373420283473
CPAMD8,0.0006619860270089249,,-0.002734390329957688,,,0.02630032747135272,0.02525197841835488,0.05842359603841731,-0.028721279836784398,0.02965370755288256,0.03327913096982148,-0.052162608573871456,0.10464962080967577,0.08912052921339575,0.16915183427014202,,-0.027185385414688554,-0.018791885299824052,-0.08665502532042603
GHRL,-0.007488156501367002,,-0.005686644680454916,0.01761584065440318,,0.057465625914565006,0.08202810608850218,0.0472947595427613,0.043225750441209944,-0.010398377553550131,0.06504827687933681,-0.02043128745465749,-0.015220156027036318,-0.0005713813395724419,-0.025740894055107575,-0.0294718212742422,,-0.08436615614538057,
NPY,-0.023751013257390846,0.33098714787564565,0.10822290168838308,0.11102606624327191,0.010668861497996958,0.05875428238931865,0.19697840691618687,0.37714512055428273,0.40252808673722823,0.13864033619803512,-0.11211101869874923,0.12013008844445834,0.21460720819630336,-0.042726368583642364,0.05935357423511294,0.16006027069994655,0.004958012870897197,0.28495031449409053,-0.038234637998933986
MMP2,0.004512834730631817,0.1894065874795506,0.01679712759649508,-0.07394964369895642,0.12514313682227554,0.01637702034395767,0.07512685102164784,-0.3712177086231261,-0.5239903590198289,-0.01976690768697326,-0.00607769985509067,-0.17607474932412692,-0.4289670700864989,0.0643078021583152,0.009924671313979378,-0.025483803226049172,-0.0838485366365334,-0.00453502007646392,-0.04469849999060112
LHB,,,,,,-0.015192547385154374,,,,,,,,,,,,,
PPY,,,-0.002146910502176886,,,-0.03297974116255889,,,,-0.046717069667726256,,,,,,-0.04103148058438045,,-0.08146273099768209,
ALKAL2,-0.046833084698950096,0.037865271063533,0.030521170979190555,-0.043206216788012584,,0.03023369219102815,,0.10626255043650404,-0.028754739035097204,0.0410892836270921,-0.05973095069479623,-0.27331285200844063,-0.14984829567229513,0.009387138128350856,0.027416643525940206,-0.017388579058715596,,-0.11293629862804369,0.08394335418517154
CSF1,0.022505602580819694,-0.36549408992644417,-0.05492368067260059,-0.08160260966012946,-0.03360269077281918,-0.049478280345179725,-0.2968734725709302,-0.29991586383582663,-0.4076072841606112,-0.20672447180931525,-0.040777225494431746,-0.28195593340488145,-0.2891569490243118,0.06978091663102315,-0.038286307244803634,-0.09903280423376365,0.033562108663422574,-0.24165552776109242,-0.13357546001845447
SEMA4C,0.06786105202011716,0.0632194984301403,0.03885078098348988,-0.06363098730754403,0.046526063796925296,0.002177536037012923,0.054589778628510284,-0.19873413873825585,-0.07697583299448822,-0.0554621872983151,0.015486904499798084,-0.02910322914898779,-0.132048852669984,0.0019424799677937594,-0.025575565055144727,0.03785032419131877,0.11999470263897118,0.05462847670103349,0.155583908703848
ICAM2,0.010953897706891565,0.2080981542836743,0.03644485939905767,-0.04498065843602523,0.17587296822203097,0.04077822540067993,0.14453545122656855,-0.04192426860639633,-0.2043033424360615,-0.05294834210477498,-0.07326511503218232,-0.002245874734427881,0.11634098243233461,-0.027135771779701605,0.0240323219239956,-0.029231374508505405,0.008429964868048022,0.22976248716524056,0.013811772760855994
SYTL3,-0.0005907534628378535,-0.06336300688983797,-0.02267010304348089,-0.004859897941818047,0.06302789472631169,-0.03133795726786383,-0.03575562639552604,-0.049382628917230435,-0.3143271466350098,-0.1529590306661209,-3.2806780095899747e-05,-0.07485412274047865,-0.08020226961463398,0.08929525600133932,0.03637681652746214,-0.054890438389851685,-0.0030911230669112416,-0.15363486660211895,
IL1A,-0.009963980963501668,0.030861212583726847,-0.07338331103306786,-0.07585775861838563,-0.06847354879219482,0.0120019313016116,-0.13242161165295652,-0.03319432546583039,-0.12232865434165467,-0.3200275370496216,0.023329665889419184,-0.163775400538388,-0.07834870453956469,0.08710636989657355,0.13307059079823919,-0.015017577403955507,0.07507243110624406,-0.13425220878346966,-0.023870971757341375
HLA-G,,0.07197015015448882,-0.0559460913185698,,,-0.0025283937815202295,,0.025768733485137862,,,,,,,,-0.016511041149584033,,,
PGF,0.13228365721640983,-0.14497535623430324,-0.05682755516443053,0.010611098173478878,-0.03381423358523607,0.006172475897286265,-0.0059536670662542835,-0.24333497330158793,-0.3771707940645253,-0.11520403854756832,-0.03100966703790055,-0.11986769175754994,-0.24371684671646415,0.0018912373051012087,-0.061625381344735705,-0.1197458526382691,0.05095381466352133,0.21309908593738638,0.030800531308681177
LGALS8,0.03636660586541194,0.04786659759539017,0.03018866644238018,-0.0020524056701318057,0.03600747919862081,0.06622947339837072,0.01014911027458352,0.04174759315805762,-0.09452947780201268,0.08304781127927117,0.10004829729974789,0.17654412897172164,0.11796657425607068,-0.07105811745016523,-0.009986911528587914,-0.07513632334545745,0.02138182630392904,0.08069498862126871,0.07462142848477252
DKK3,-0.020067036751891303,0.4683372839617419,0.25499531109676,0.18005507391864548,0.19598245533802078,-0.007462488340241649,0.4087454296016133,0.6455499830586171,0.7111919192376954,0.32241471757992,0.25010365360024495,0.7245597663588563,0.6587961302272407,0.0802834091220775,0.008997803083815946,0.17751977670097172,0.12622365701314006,0.7299237063338135,0.2969869547160395
COL16A1,0.10923748273927307,-0.09160859671486253,0.14666923365790324,-0.043792066270647335,0.14733988537040826,0.023094451674421486,-0.14143502454183637,-0.03948783898112624,-0.2488345406605944,-0.039581509035203515,-0.03309583642493674,-0.01863615378642606,-0.4708921797796772,0.0004940058418357798,0.04653405181002623,-0.048024204797368124,0.05167160371960935,-0.06000309863824817,0.024987605353505166
TPH1,-0.016786736242613034,-0.051690059071315304,-0.012230110211830836,,0.0395986367569188,0.01481703358000532,-0.05961504204401452,-0.024333586656489672,-0.08185122070881273,-0.10675997984899083,,,-0.021409989589407562,,0.02297671253599116,-0.05192050090078183,,-0.1443331142606953,0.04399196586232331
TNC,0.0764006077339588,-0.398349605715575,-0.10036461261388602,-0.05682325486873347,-0.0623864129623038,0.0805693818008749,-0.3069789563047884,-0.5667122875505387,-0.6526869509777989,-0.5093287475871054,-0.09686039480788504,-0.5418976456432432,-0.5639821991330667,0.09113246696449445,-0.05068336242873173,-0.2378626993227528,-0.09228087119742019,-0.29376411857094464,-0.2993865816605485
TNFSF9,-0.031273993405779854,0.30032664064938364,0.008233200663122884,0.04992152854371575,0.08471197213040546,0.04548847244861236,0.16891498986995318,0.04208867950259139,0.24559441526519454,-0.0032804787189907665,-0.0016916597776819014,0.0069292384354321356,0.1358844082972075,,-0.05519720208157945,0.03686935621774892,0.01173157542248394,0.0016747696685641199,0.19013218867751014
C4A,,,,-0.008121515341761422,,0.02743328578365855,,,,-0.05944699533126235,,-0.014665681301364366,-0.06434530103865013,,-0.03781074310212821,0.024580791691724814,-0.026380775396540882,,
CNTN2,-0.12144849954259977,0.24407802635969517,0.1039513196065394,-0.018418429292301752,0.05175376291799901,0.030034150179478292,0.19605749267862752,-0.14815196223385652,-0.2270546294390773,-0.05933418570434857,-0.036396751294604276,-0.5582125924422444,-0.008797063018285445,0.05632113478162122,0.05333181234749836,0.14960060797427346,-0.07755767394766738,0.507626548993549,-0.2333458511347252
F7,,,0.00914409414696199,,,,,0.08811780296295861,0.058370506724921736,,,,,,,0.019153584600198236,,0.0504090198226622,
LUM,0.01118761581821709,-0.006550250009363579,-0.055367339173134356,-0.034308778379418876,0.050178183670179934,0.018932216908938426,-0.04718249636444676,-0.05990124547190576,-0.4355225893985744,-0.14481949752891135,-0.021057291251792315,-0.21354715495288684,-0.020264509076282126,0.034170771140521375,-0.03701334219641032,-0.10838229410261567,-0.01711484524113569,-0.009848524496484198,
IZUMO1,-0.01306374794069305,,,,,,,,,,,,,,,,,,
BTC,,,0.004390570152251179,-0.022625664166510257,,0.021847867949623304,-0.046809384110424644,,,,-0.05311171927687378,0.016962227122697623,,,-0.032443044549723306,-0.0314884522651952,,-0.12063024180252753,
APOC1,-0.17817783707333143,0.2653758617019861,0.031117143500136103,-0.12636161982120017,0.26110071196151574,0.3156335830665641,0.37559554189667266,-0.614362617267565,-0.7032100062054998,-0.031741785776927586,-0.23409059237763116,-0.7429014773291709,-0.36584725175581784,0.12328434836441951,-0.09694434676035872,0.12939270434372188,-0.17324861583600232,-0.2382474450008045,-0.20080240127599677
PKM,0.036593675605304216,-0.31451166885764625,-0.00670907575392587,0.08823073073475488,-0.09579157340467229,-0.046967604441329004,-0.2242442544543435,0.22107306917222797,-0.016148227679785538,-0.12615370161781952,0.20807440880665082,0.4904895680348128,-0.36664355888203054,0.041267099150055,-0.0353769271120509,-0.09841264805486563,0.017531973235312033,-0.20163851574749864,0.16100598548065564
TNF,,0.19066963211190874,-0.012968160887403999,-0.031685050716664595,,0.0032528194656553347,0.04319876166421402,-0.15935966842604188,-0.04714859136800498,-0.13616657639493787,-0.07593707906885948,-0.24053969728470787,-0.1462123574448106,-0.015490611268389326,,,,-0.04520802202673411,-0.03915509547487477
GNAS,0.13162751557017138,0.3982073831092051,0.08165479352349034,0.10612699351352572,-0.055939824622660825,0.135138610306914,0.4559057767304663,0.5954565441634787,0.7302319261279491,0.23540697303989364,0.21160386478105134,0.7709319546606984,-0.5401248195578175,0.012751467986288352,-0.12780629283165643,-0.0701272486084312,0.16890180090362528,0.625081679986634,0.24598472369552188
BMP8B,-0.0267567978771485,0.010402716335632564,0.05604047520192005,-0.007234265189923686,-0.021030627930250203,-0.025974340048370025,-0.09620170531210068,-0.3893241494782844,-0.0789575026560632,0.00688741541748717,0.010716849944031673,-0.28776572766403413,-0.1205593416017288,-0.04759980097369726,0.06469129503811072,-0.15024064352347197,-0.03759185421755999,0.023461349867565387,-0.04880603553387138
LIPH,,-0.04602472219907567,0.0061852955955949635,,0.018275899279907432,-0.025559660839190774,,,,0.033350471363871766,,,,,,-0.02740940976161134,,-0.12004813080028238,
CCL28,,0.14254612754728196,-0.005346458364105277,,,,,0.12619273551444118,,0.10846548892017062,0.00424752957678186,0.03196952302991468,-0.016470759685416735,,-0.02613623943472713,,,-0.05735745192545695,
PTPN11,0.07173740545758593,0.012074849789191563,0.059917558121671564,0.07679089289467045,0.10834225328247964,0.04807818034217748,0.06558665104775006,-0.041582850249435414,-0.1864992806249703,0.05600716848481137,-0.038889692592569546,-0.15306800915306065,-0.09856064196994631,0.10755719466537304,0.04122700603431867,0.07405183309314321,-0.046341518262991654,0.2483586217869033,-0.03386613883928277
ADAM12,0.04742901321062261,-0.12066918730705646,-0.07373637314128711,-0.020930231466079675,0.08480574404714233,-0.104477046369025,0.030377428222026367,-0.22929627074108694,-0.3067400522054896,-0.2872529319516726,0.06003897882502373,-0.07775217089260875,-0.20997635486005864,-0.012445187223110363,0.020122096342803916,-0.14480889507278358,-0.08791644404907861,0.030816589981544896,
EPO,,-0.06578362663541262,-0.02247671130538536,,,0.01086890273293251,-0.042241629089980075,,,-0.008710174528772532,,,-0.018887651167298885,,,0.03560450244751877,,,
EDN3,-0.0002761577569898822,-0.022127999404374307,-0.01569478222135118,0.03612422424690128,-0.031238231257726127,0.03813939014312404,0.12519249764674883,-0.0013799472604510037,0.008998814580198078,0.058614493838083655,-0.040191935829764124,0.1477096896210125,0.20577550197769728,,0.0407394493997377,-0.023170922573615662,,-0.05874174122846454,0.14331746261584496
CCL22,,,,-0.05382853141638447,,,,,,-0.008447936298593311,,,,,0.0480390120026754,-0.01358851456844428,-0.08999359087442227,,
CCL2,-0.10664477604385506,-0.2580376839273676,-0.14382065129664226,0.0218334349745686,-0.03377606121261607,0.020166137524199636,-0.4544014832160839,-0.22220527014505523,-0.10859969453054441,-0.3299330364881363,-0.02310490995467203,-0.5131308268527083,-0.23209896888523487,0.14492281518291694,-0.009353685158173076,-0.0881570495421798,0.1306481277308831,-0.256666073089414,-0.17127880140192014
DSCAM,0.05795190080405629,-0.06618468884998543,0.10970662142013249,0.003986420717729607,0.12701728434795956,0.0030271364787213184,-0.01717130503570231,-0.1641453779142445,-0.09660573474280634,0.06657065119198653,0.08120037600515057,0.2069053375050584,-0.17147482537569278,0.03399992958129045,0.051348109807217324,-0.025314366087703707,0.0830461098016661,0.03886962385696886,0.01704062530624702
GPHA2,,,-0.06825363680268771,,,,,,,,,,,,,,,,
ANG,-0.02478844968340877,-0.26436961750349464,-0.057468630738693446,-0.06107016930557662,-0.11613848563551371,-0.0403814804695885,-0.09859890128935307,-0.022474079934790656,-0.27730832709956604,-0.09491331920371746,-0.060827136413188744,-0.16004060400895395,-0.2735140663005288,0.09457308576337836,-0.03558266586941812,-0.08917088324581013,0.06540655121928297,-0.1664579563412181,
FBLN2,-0.04118099824012483,0.07077792077626052,0.014349371691064669,0.04709161178514588,0.012384934851158097,0.11157963192995397,0.1631404616705083,0.1535524151815196,-0.024493695241667106,0.1360902546025262,-0.06494567856820185,-0.028864579662757708,0.1362468474815635,0.09686986716131116,-0.028166620856698826,-0.12289654665746014,0.02496888857210936,-0.10797335420051396,0.043194029804627866
VTN,,-0.042831975569816286,-0.011991759521723475,,0.06171657104773122,0.01572193603056912,-0.009586585290774509,-0.01975161937834509,-0.08380473643440572,0.045904122710200584,0.0012114082840791911,,0.034306524261565434,-0.031030050627534486,,-0.05274721612490003,,0.02168491038943449,
VEGFA,0.07005135775334509,-0.44600917466960593,-0.012544851701847378,-0.07362549966032934,-0.21243059355955116,-0.08073600082332166,-0.306437442746326,-0.2786718732281971,-0.16096560197058576,-0.3811791834476675,0.027442461572541006,0.07937883918155429,-0.6244605313535134,0.05324462322176234,-0.004358531924893362,-0.07191875343322199,-0.04086150623808801,-0.5132579855353359,-0.00863966383974538
F10,,,,-0.05008004790485575,,,0.11162386344494904,0.04348085398103606,-0.10022632891243409,0.04876907253929162,-0.010285425284926129,0.032855310096734716,,-0.03365923490751902,0.027049063513194145,-0.05969151171444667,0.005199532102343446,-0.028900189611194095,
SERPINA1,-0.07517331340688062,-0.05170887836367986,0.02782084627128986,0.01578351867354284,0.21436773306303242,-0.10750937794913279,-0.1921783032705306,-0.22017475243054266,-0.450856081051683,-0.06555792618058505,-0.06840869720052711,-0.505485043902865,-0.11582326044862316,0.020156941173059422,-0.011440376424854909,-0.19122584382510346,-0.07500149133006329,-0.1715433644483713,-0.03366052683062422
VWF,0.028495757709961704,0.1867949187975625,-0.006271183101614907,-0.030065291512364235,0.18541242945264658,-0.09089533162635798,0.18241952735964814,-0.08887870838783023,-0.44833071869223295,-0.1527611256523033,-0.11901251684175307,-0.11929550325382508,0.22629807902923638,0.017877712484299004,0.005486268877762893,0.029581626396566,0.003203091131745871,0.41384181438858736,0.08522550821843351
GDNF,,,0.052487831320251435,,-0.0934242865557142,-0.011344088194276769,,-0.1837215369573964,,,,,-0.03929136985733137,,,-0.0209147223179026,,,0.07339250883662464
VASP,0.0428731910740844,-0.06708264062388916,-0.05704414550105294,-0.013355129404111283,0.04327484338442825,0.0058856247333296564,-0.15510050637325173,-0.20461132917860134,-0.29544354954700486,-0.0837805764894204,-0.019634350226298773,-0.24177356923399065,-0.1827286394240517,0.0025817827412344704,0.08381698048916225,-0.057266449585646646,-0.0304430509522169,-0.08456461979432084,0.06740758581860302
ADAM15,0.08634847048513548,0.02303428300474343,0.027978395306599277,0.012072843550241822,0.09200255373023089,0.047777902702402265,-0.08380386809146669,-0.3036426900946507,-0.2988175389376764,-0.1248104355627218,-0.020516079605860122,-0.2348557053246546,-0.1463369245075503,0.02530879046469833,0.0699003209630821,-0.02445608130200032,0.000359551484640584,-0.12217587821380121,0.046716580769926574
WNT2,,0.27078490324150567,0.035256803307237204,,0.02599202222577046,,0.09550599639458035,0.10709505220211196,0.2671927844864172,,0.1362088010914484,-0.07627738067943839,0.19855948294648712,,,-0.018434047503297715,,0.06100883914718526,
CALCB,,-0.03840773819730606,,0.010958636464467958,0.05266038271603302,,-0.08368636936641374,-0.04325497565553465,0.11955735183911816,,,0.02881124696029286,,,,-0.034069525343012434,,-0.12589570400825514,
OLFM2,-0.010468159849794711,0.06938152471310191,0.0529777797095355,0.020030118044427843,0.11820061892042989,0.0027281078838180873,0.15048810724997716,0.02134513257568666,0.3670084545844394,0.07316148256174626,-0.09422239389268229,0.1916441410895012,0.043864448370792744,-0.029328218947126547,-0.04348414450881477,0.03308992990625681,-0.017110266849869837,0.0463647437755088,0.09535971434691844
MFAP2,0.051505785793134355,0.05595290657117865,-0.06661499302367947,-0.03699412414451421,,-0.05146844730442102,0.013624163426268425,-0.2394685683295106,-0.29709717486008663,0.03949047089473687,-0.03509559348264396,-0.11004190454643027,0.0160863186613158,0.06865579924823308,-0.0029839902229561706,-0.0752709043430937,,-0.0024515523183203463,
HLA-C,0.09670162670929489,-0.2941144316146095,-0.08754446929459,0.14699355028889746,0.08827980339950679,0.07319767837318956,-0.06986980188398215,-0.2884604635732762,-0.6434991946584332,0.002394625415549533,-0.1693035662350287,-0.6966572202628497,-0.49527089724311846,0.11105585361278289,0.018141510855404684,-0.08606650714442675,-0.03964131985055817,0.11741077275573712,-0.0456107237066203
THBS1,-0.06788296896163461,-0.1252474453924967,-0.10260086925784682,0.008338378369794284,-0.09983878300555366,-0.06347358224776142,-0.23948477966676382,-0.24100113540416998,-0.14522726202287958,-0.3345176484600942,-0.04037257710100386,-0.25676333746522695,-0.00678735460543068,0.043621033236618395,0.0525757059362265,-0.1607059257175981,0.18576634260819772,-0.11668537240047223,0.04627295668925551
HSPA4,0.02123670467715171,-0.07920171724344008,-0.017036120419871195,0.0004741781487752224,0.12537042936130405,0.045739391844480795,-0.06464011355769472,-0.11157231419738815,-0.036621426631813316,-0.16541612658447336,0.023729658165842913,0.20419591401525486,-0.033840092802566155,0.01989205759496651,0.024539954422462106,0.016695366902966458,-0.013621554417251337,0.19056750886837148,0.01614387331881985
LMAN1,0.004772015314739423,-0.2639737673058039,-0.0422171473349076,-0.006790223581373385,-0.1249906151856643,-0.0864828033817057,-0.23163234278290198,-0.2136633115372641,-0.553323374899945,-0.19441296513799725,-0.10920588487045223,-0.19145318072621154,-0.24987394280306122,0.025462177430658796,0.07082293269209507,-0.10864724224557232,-0.1020322435196996,-0.17291724561746064,0.030114496533832486
LYPD3,,,-0.009435357600250709,0.015023885995737106,0.05779981233646678,0.08388552898310417,-7.108637653690622e-05,-0.07274380290258842,-0.1316501954731415,-0.02265385089209067,0.07023488006190443,-0.05377154668880979,,-0.03484459384928336,,-0.017879532255321726,,-0.05295924461988,
