,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HBEGF,0.01804136253040173,0.0025630394163375803,-0.013224575593687787,0.08557413653259653,0.008257801103115562,-0.11610616268155458,0.10922779942878712,-0.08794727601525928,0.015625010464828504,-0.007617487821941167,0.15664533129901356,0.04110116509126761,-0.04076990478614595,-0.12086317990867981,0.049915604592020775,0.02487121839828216,0.05534286625677502,-0.013893736549350576,-0.00576785022881309,-0.12420035160783789,-0.04656980243291458
CSF3,,-0.03152335390183509,,,-0.024051411912837092,-0.06607582707890294,,-0.020401452103275097,,,,,,,-0.08340433388445759,-0.07676441200932152,,-0.021473492534607976,-0.10004460509948654,-0.07891053951607685,
PI3,,-0.03734411349025508,-0.023298192163510246,,-0.04150547561433438,-0.08740983493262575,,-0.052841302459771,,,,,,,-0.14363017196812772,-0.20600189416599274,-0.10487487626338371,-0.09487498059846015,,-0.15678187764025442,
PCSK1N,-0.3195775969931054,0.16832113950220046,0.11185836198989506,-0.02274471811205867,0.09197797229342482,0.11295380310230269,-0.03294634128475847,-0.053091546014610094,0.01667229383281874,-0.05725219727748115,-0.38017370857167354,-0.07385360863021151,0.09049041084483295,0.10200038743725569,0.03698893214768257,0.056936599603043155,-0.0538982086474115,-0.013920994080328885,-0.17030115813574664,0.21062494011153948,-0.1418542228619683
NTS,,,,,,-0.029055622547211557,-0.0012633845339521672,0.007267809646722017,0.0626862809599756,0.05260483189953094,0.03619984780801112,,,,0.04383107189997791,-0.020039794595896485,,0.1980340150715236,,,
SFRP1,0.11099261110607402,0.11880210004608041,0.03441828596084012,-0.033399053745529865,-0.017606813556148654,0.10265421611960113,0.09850267800428181,0.020070676288733193,0.08116881202884679,-0.028082166858806358,0.10514452335538901,-0.030084402875637847,-0.09544253647208334,0.04022426154160329,0.07159238124302598,0.0710738584093324,0.07526941361115459,0.11289353908006473,0.11101756197033791,0.09672634981891592,0.014579260669202607
CXCL13,,,,-0.040911513418564596,,0.004822014086448809,,,,,,,,,0.09987551994076663,-0.06122502252868726,,-0.002142033853355742,,-0.04441149226574151,
MICA,0.017627672116828735,-0.06641500483797581,-0.01440235906139649,0.01458274384600466,-0.004953383895274029,0.009062382440545101,-0.0031145260898596634,-0.05673329058860425,0.04074557921990058,-0.009419385061867503,0.021886259821318494,0.02085688546217256,-0.0737034675887341,-0.10647328615065557,0.07027894239879051,-0.0107718190248047,-0.06584665148824816,0.04128003491422745,-0.09072015222624552,-0.032854021169173506,0.013769897211815872
TG,0.012244921027469156,-0.025129144558448436,-0.025033590342748543,0.020909138927545937,0.010984505073024503,-0.01691610788689406,0.0303366227113538,-0.044844388287157755,0.056878370449646325,-0.03033700093976076,,0.0023962342639390942,0.07665279871062558,0.10695411824202823,0.03307155030166516,-0.027543195470939714,,-0.018217097131644808,,-0.011285554845567926,
ADA,-0.0522150347583822,0.04670450900670269,0.08438437053406174,-0.006039282467209722,-0.02593508344253979,-0.022380819907354216,0.11127037921798462,-0.06611270014360818,0.026192785387894373,-0.01881911554952677,0.1774413120488002,0.06516267336384722,-0.010899101074729299,-0.10323154030964106,0.05154029353624679,0.06673753902064905,-0.08976169162037083,0.0017928252617095822,0.15483886556639254,-0.030210460886372706,-0.004113290312486146
LAMC3,-0.10419786662818684,0.09690745554573517,-0.0484829446777179,0.01664127611172158,-0.0030432729633968142,0.030548604361064234,0.04785649442650026,-0.18084009510211121,0.04814926261513567,0.0037494886423876514,0.04968415715282499,0.013741578860924348,-0.14252815023571733,-0.11295925850586036,0.04471228805986971,0.012124857166035053,-0.2541580642096557,-0.10718433601390334,-0.008268500655861264,0.008875022504651265,-0.09936337281638637
CCL7,,,-0.014086525173563041,,-0.013737361037801602,-0.05525090865350851,,,,,,,,,-0.05255351515914446,,,,,-0.11795348071362034,
NGF,,-0.018161500281418694,0.032108955280691014,,-0.03147580282435045,0.006889808444454755,-0.01643214820133945,,,,-0.09978581750904249,,,-0.07304293019964339,0.06418262058798228,0.04857181472290877,,0.026232602395754204,,-0.03154685830506386,
TNFSF15,,-0.022468042465213896,,,-0.0152972234013137,0.014063438683794994,0.043375826286038414,,,,,,0.03541272509847121,-0.030984045267851364,-0.008157324084875076,,,0.0114081280217847,,-0.0685721187167786,
HMGB1,0.06137863172005981,0.11110178800578309,-0.08673049109445409,0.023941094563749946,0.028540050460888495,0.05873032421589317,0.08181618682228284,-0.05186842705971556,-0.06544170517468192,0.11234377674917713,0.13776451276896196,0.04040675705128297,0.010781934720193774,0.11335220630289036,0.013602732414399792,-0.05499374445867049,0.2033559954739216,-0.09605388429476289,-0.10317120770181785,0.013744381979619741,0.10610321192724291
ITGB3BP,-0.05101318901321008,-0.08262355918004823,-0.010049098981223716,-0.00493040103402656,-0.05478764948945979,-0.007042285560180857,0.15287595726965725,-0.10998644133064621,-0.014039260970784973,0.025242003980931977,0.019184531432182773,0.05780652802677691,-0.07727786456548148,-0.11415136363893094,-0.010011031064339421,-0.06208862861362672,-0.043331403519782576,-0.030188273412476933,0.04426374651446788,-0.0616775384821554,0.011995540843495774
AANAT,,-0.03255161756464463,0.18085559382362681,,-0.01391891027993134,-0.01133381205369785,,-0.015710773817992563,0.07240569791764595,-0.016904345228628045,0.03162018492700834,-0.005225508153181546,,-0.04396965030725745,-0.002242542126841898,-0.026671157269644107,-0.01929555611206014,,,0.07694087847745562,
RELN,0.007058445974349124,0.1912689097684184,-0.03652995716066493,-0.05196466172252833,0.04913252148995451,0.05010334666299371,-0.06262712236129801,0.02332538748465084,-0.016834564537960017,0.036308688844122625,0.06986739568318022,-0.06491862920814451,,,,,0.009037302731444038,0.04963263653500848,0.108237791591273,-0.004275153670377501,0.006831765387494742
IL15,-0.10052922896240905,0.007538203167112981,0.05736973053245492,0.06582360435969938,0.003231083095713319,-0.015920498383735947,-0.05405119914466407,-0.06507363773553543,-0.030268680111575266,-0.046080692629181325,0.025726308437383934,0.02316003671959689,-0.0014080403344976743,-0.06673835038024169,-0.010123543635552696,-0.011504951709570084,-0.10953993377536109,0.012832629687216527,0.01554258185034224,-0.025935694711595608,
UTS2,,,,,,,,-0.03822271451606491,,,,,-0.02335577501565463,,-0.039261152972391355,,,,,,
BSG,-0.3908716339835481,-0.09865901064645378,-0.0266272886728904,-0.011457634501180654,0.04892282740695099,-0.046521247799130125,0.053614625146484816,-0.13205410871890558,-0.0545451184328658,0.042105679485305886,-0.25745932198501137,-0.01306001602946877,-0.1606202185946429,-0.20667598726785782,-0.01909431222520637,-0.06315139291484245,-0.3779902858964872,-0.06840532797932936,0.004196808000849806,-0.08251298188660869,-0.05684102455525233
ADAMTS3,-0.1825245963580285,-0.04860236414943152,0.02453651340153696,0.06003553345781235,-0.024967223133951784,0.02499213664778952,-0.02880819084710472,-0.21988013007140472,0.008750175651838618,-0.0026216682132912286,-0.046964975791034196,0.047302350580080824,-0.03709790110722208,0.036405133197846426,0.07043501450881237,0.0059209802781078555,-0.12677869160028024,0.052338179199969866,0.0407117425898337,-0.024795732492475294,
CD34,-0.09491901042139728,0.08699686373912845,-0.06675784328786293,0.0017625092819417733,0.008516948653372831,0.02695505029323452,0.04447069132083299,-0.1554497212201368,0.01125711978232223,0.03384870141336629,-0.025402707903728287,0.10350133613339935,0.016064104829265326,-0.172220658352155,0.019521893830857843,0.06341369403265225,-0.1516125501954167,-0.020137804402400303,-0.046139640376921996,0.0310873377420198,0.1028444324856048
CCL23,,,,,,,,-0.040105010068578834,,,,,-0.019046111495741796,,,,,,,,
PLAT,-0.1604005226158433,0.009130464329887079,-0.06986162439759099,0.0852180474236833,0.040363748881819116,0.006704211560673345,0.16613821238139267,-0.17583476268268713,-0.002239298240740371,0.036554494605756827,-0.05344655916162994,0.13708784179430444,-0.10032253415898226,-0.036451903859115196,0.10176532796697448,0.16034937366413848,-0.23983630818315554,-0.15189099025893016,0.04204090381727216,-0.01820904679904767,-0.020965446588110642
NTF3,,,,,,,,,,0.004553734426029125,,,,,0.10924478373713908,0.15406235255496856,,0.061269235208004,,,
LTA,,,,-0.01111971471420814,-0.017606812732474244,,,,0.05067543022644604,,,-0.05931497291599649,,,,,,,,,
CKLF,0.07767763039199867,0.03580781580799077,0.008782702106769697,0.04000656258845071,0.02384474099555902,-0.001030639645401314,0.09329099685790833,-0.09475600859168017,0.03653672668101411,0.014568881664725045,0.24468369319913366,0.08152586045905397,-0.04215640775156833,-0.06333468944710847,0.035115247011910794,0.04364968083255602,0.026877888322956796,-0.029235802571484875,0.03953905988414539,-0.001315912192243144,-0.0198050009975037
CD24,0.1714742329668506,-0.004495635326773339,-0.042088048079067596,0.08291699312684318,0.035411853431507205,0.07860850143019212,0.05131889938701406,0.0026620632111514306,0.06123245721008138,0.026038663786513466,-0.04867774390686457,-0.01311313552313978,0.0635811707411552,-0.2931929414319784,0.08126360492805539,0.06791548277308394,-0.0045938231757477145,0.13448122048416744,-0.009465812691040895,0.06093415169421617,-0.03152494962124985
HSP90AA1,0.24609754199637174,0.08373081877653234,0.025298575021997487,0.07039324561021439,0.006928164669145041,0.20188079546528598,-0.11924594182614331,0.11171709182044337,0.14814262967818706,0.037403872674623515,-0.3867358186340328,-0.08671809680875776,-0.0006401020692593364,0.12081104555578921,-0.13470766520694255,-0.19807248946793402,0.025820749726260982,-0.05131491300974419,-0.042915147926426964,0.12348532117538907,-0.09912815281121941
BMP4,-0.011202611818948188,0.16247929408718093,-0.04901835486998317,0.06181120022897893,-0.009995557843507651,-0.007899745472316488,0.12740751619140267,-0.005091425593635676,0.07551118452639373,-0.01707394737247093,-0.037406289613013316,0.03645485723291559,-0.16831418793662403,-0.07660189712037378,-0.024283348304591185,0.002644557494085617,-0.1356721874246331,-0.035549315072512085,,0.014640126042998827,
SCGB3A1,,,0.03523731251678548,,,0.007127911172972353,0.038627635184766064,,,-0.010032121458284284,0.0403208385882506,-0.03488500985592726,-0.0011862678270027262,,-0.07403157810238277,0.05991800213475187,,-0.041955807917400646,,0.1059873181752747,
IGFBP4,-0.13040616111683548,-0.07538484822806243,-0.03969178140282307,0.07814974351243388,0.012620925892175967,-0.10297564841027558,0.11085169695778142,-0.2409226577452154,0.04704748705063251,-0.02815461474540022,0.05045831524542292,-0.045501199014188906,-0.09046235021342335,-0.08678727716452699,0.049416327754802335,-0.06400380089908668,-0.31542116709682616,-0.19196952697158495,0.09021741858820188,-0.023493183942305696,-0.017366771179918333
RSPO4,,-0.022186134579321292,,0.030103433703714322,-0.02695031160772447,0.010420814280791347,,,-0.016461447518582757,0.057780684306456075,,0.025080225575566842,,,,,,-0.022580349991495375,,-0.07034033616862861,
LEFTY2,0.10908984618799324,-0.037161918935209336,-0.017664965231370795,0.005094655172199478,0.023843973503811747,-0.05197759894327575,0.14692331712453083,-0.20458947895324106,0.027211707258744815,-0.01431001994290193,0.04097889249479708,0.06905910324576632,0.11421506906921701,-0.11146762694774348,0.03465705092625908,0.02110203875404108,-0.360791700664335,0.04235303909657512,-0.13957743752402388,0.0012772892193010732,
PF4,,,-0.014612507188295933,-0.04720477898616488,-0.011985576863331678,,,,,,,,,,,-0.0234598502265202,,,,0.08155026995134575,
ANGPTL2,0.06538893664435373,-0.03356387875035305,0.03033693899827102,0.07845225159144535,-0.003101319425189498,-0.028965415253904506,0.16164796180321564,-0.06786899441925436,0.024521448131851233,-0.04195833970537282,0.2678451595867449,-0.0025817120209332594,-0.15082206828204095,-0.04418166970623335,0.0960695706785976,0.1801681815680757,0.018876712992087555,-0.06824978653601413,0.24213304768885724,-0.04605135665019302,-0.04553828119589097
LRIG2,-0.10412379294447009,0.02771542428044743,-0.0547767136461276,0.03391200258921959,-0.008370388934367687,-0.006043747024693304,0.05492744564043674,-0.009404925670769008,0.01195575987508834,0.010834169098631954,-0.039199986748913146,0.08750566332714266,-0.0014097601231236152,-0.1285676303412231,0.010260258938631783,0.061802009143934904,-0.04519135135520629,-0.020404391861455894,0.03694711865891813,0.002896980071696766,0.08738412179334609
ICOSLG,0.2019985439923309,-0.05190355241666719,0.03736976849953358,0.05747926915611976,-0.026083398885975558,-0.07342566912950024,0.10709142990688773,-0.02876492675457289,0.024902588978887467,0.05853098922705769,0.2505323913214513,0.12563144799158119,0.0202594848890459,0.044248920867953956,0.01616925125593847,0.0719199542265745,-0.02189482568624558,0.0014553060244780222,0.10438379049217401,-0.0009022090512705872,0.02340919368086702
WIF1,,0.2553026783953702,-0.026292834880913885,,,0.10543266885825359,-0.1862971024573775,-0.017982479431038385,-0.02578792157503604,0.005257077965566297,-0.25446332570489594,-0.10680176285663644,,,,,,0.07544719813821592,0.006065294328452943,-0.0568278915124634,-0.048232527587230616
NPPC,-0.2311894193118985,-0.016452703721663433,-0.004730713769305254,,-0.018592585435295128,0.06219081186561823,-0.06119452534468263,-0.042465602913749324,-0.020017236450624767,-0.016798345351338475,-0.11515089393993994,0.01353956902991016,0.0554437391980462,-0.1446373874038818,0.020811628052868396,0.1103702610540293,-0.12282310119285919,-0.05531050620073813,-0.05913512182582371,0.07764924702004204,-0.01646151297317737
LYZ,0.23709146562399092,-0.015193594237769007,0.04146601735809966,0.04633360194485426,-0.046243626727196875,-0.07813187083901132,-0.0054799084068725525,-0.10289412426921403,-0.010567829426168159,-0.008123825626207698,0.20237296989844725,-0.015437593991284143,-0.04287972957143355,-0.08004409010484849,0.07836638272644836,-0.018941049121211525,-0.08468362821884388,0.01760658445877791,0.045333351960623554,0.050689106424301675,-0.06810828103387458
EREG,,,,,,-0.06884482962813634,,,,,-0.05225029112104864,,,,-0.05734971663449948,-0.061586286852096536,,-0.027008441651053542,,0.05639296028804596,
SPTAN1,-0.2933595391491453,0.06390692585460142,-0.05208969805872332,-0.028113003988737166,0.038635080255743054,0.11506860669889254,-0.08939230518480598,-0.10837685123178614,0.013356559285718824,-0.04132023824888098,-0.41300236449211375,-0.03437689255567614,-0.04542651188293857,-0.18055686728972686,0.01913391230962291,0.05766171008717641,-0.0791271003698574,0.19214597374705472,-0.008465866862645704,0.2352961651272371,-0.23622556457268265
PTH2,,,,,,,,,,,,,,,,,,-0.028946334319938878,,,
LIPC,-0.022626406497094142,0.010682496533762008,-0.01788954961988452,0.04773781688418121,-0.021538974277442422,-0.014310541918440459,-0.07860298509012625,-0.06632241136251298,-0.05542014257166269,,0.09688039651811148,0.06537042939928328,-0.05768952384680711,-0.025841804122535644,,,-0.0721070327366516,,,0.020457667406720875,
COL8A1,0.13521132770966537,-0.1777517064886686,0.0034713393594671803,0.022197929393965494,0.02761572015415809,-0.05021154613490467,0.08298534983303407,-0.012474907065597573,0.010696932836733241,0.01325944564426325,0.10446677162920201,0.03148611252640635,7.274701044884863e-05,-0.12315119152890634,0.11145687005032728,-0.012953830095679006,-0.22470616586369924,0.0009214070694945654,-0.039780191627458904,-0.12799580534752317,
GSTM2,-0.14853509625983263,-0.023466921369429586,0.10303818743253168,0.00777750260077538,-0.016196053859845627,0.022501664635598575,0.054456644531869554,-0.04868716074220146,-0.033524388902509854,-0.023128891856778373,0.002604592506779309,-0.009928144104666083,-0.033487117354968066,-0.04314588559644807,0.027163829286049986,0.1325164647967879,-0.014157046799435066,-0.05711197134298048,-0.09058909566044403,-0.007425262472656533,
SPX,0.09147572182677648,0.18644821963577807,-0.028933520161809455,0.0024020637879458126,0.0006648374962290655,0.18485813561160977,-0.06623592414249443,0.014574431415214677,-0.0538411490069804,0.0013845400820971718,0.008480334192960962,-0.051902405510621016,-0.004059307268504878,0.05063795603730957,0.03253097242175869,0.021227156133812736,0.10595839348971316,0.120682933825472,0.04882688068945496,0.16346332169917444,-0.0017707416296183845
MFGE8,-0.13225464401752365,-0.12862008475188266,-0.02285120994801253,0.045879420159675145,-0.038308912720616754,0.018244164524819126,0.06803045666354283,-0.04569173321313615,-0.00969776335775951,-0.0052497624946160415,-0.18048503885962075,0.037732875066640574,-0.06231073603272143,-0.054494501352707156,0.03568555213252049,0.08508067600401138,-0.2895175543851852,-0.058037613211472855,0.022676832805165928,-0.12396826240455946,-0.04300771586306113
TGFA,0.20155930378820724,-0.10265555499449068,0.03516238394899285,0.030503652161035164,-0.011616683640731339,-0.03897197913155724,0.08811732370802959,0.05722221710813825,-0.05826910855302727,0.09175466445374246,0.13161160186457466,0.12162168793703478,0.04321508954349892,0.009669969136457233,0.04538243230920978,0.033618837573372175,0.16951593961163264,0.001792915489284334,0.03267444918697766,-0.033428203807353125,0.11467472572071367
SLIT2,0.07265613831360318,0.10914873259539425,-0.016836829131894007,-0.06488077027116683,-0.01887446154309742,0.11607557965486355,0.031398916198410225,0.0317864272614461,-0.029122615500186345,-0.01782741730278827,-0.1798441480082177,-0.09202935269822836,-0.058014195767959895,-0.04315482617552099,0.00936339235940536,0.03210718725055186,0.06496034378186205,-0.014576817282107123,0.06949530405552103,-0.1273967915871142,-0.11538893875937724
PLTP,-0.21628612896436825,-0.020721672048905043,-0.014983503018780644,0.018208154615389695,-0.025723824217863175,-0.14335978305386027,0.02817640715478968,-0.13197594184699052,-0.0001718246025193299,0.09476021237859414,0.22814515090306564,-0.07581067771923375,-0.07228970729955586,-0.3772298616875885,0.06290431607251297,-0.023484427421315363,-0.36169210162356713,-0.1537131557295309,0.04305917357542404,-0.05061916711817719,0.1325818633228923
APOD,0.5148160987530288,0.12177146866467754,-0.018957801483311155,-0.061625032267163295,0.038017771998625355,0.06287979304173666,0.1077215274594305,0.19016142212785492,0.1293882963961057,0.03216408056311277,0.4439077646017698,0.17674553641022453,0.27890045564641225,0.4851835184327799,0.1187332303091283,0.23209264033593915,0.4555146028825257,-0.09161928170119202,0.14233623438514287,0.15272603928613376,0.1608774862117402
B2M,0.04408386564045081,0.08428389404119123,0.017493096715477552,0.037904508194527994,-0.010632234506745856,-0.11682769842923284,0.20565222151734108,-0.14531608135558474,0.06704768421955991,0.10351444220902441,0.3782054002446685,0.01539447139811294,0.021739266492654324,0.05004107119228544,0.06917675157471484,0.09250504279711105,-0.38155048167531075,-0.12292567761094866,-0.004701758204520951,0.09859196192904912,0.096238360720963
OMG,0.22915615516390958,0.1960510588694592,-0.011290203711432308,-0.0038354955797269908,0.02484153284234584,0.13789876704520895,-3.670193301933623e-05,0.21996257511026415,0.044079879560345224,0.03430113499324194,0.1725093156177629,0.11617166408300261,0.19872843812711202,0.41876015535190675,0.10664445770409962,0.21982216771033392,0.336830327345387,0.07751811621404235,0.021759653893307866,0.3028018308419843,0.23377004139217106
CXCL3,-0.07040109363728449,-0.08008284355322408,0.0029764559743547195,-0.0016730122468222354,-0.020024063345026034,-0.1476309340848089,,-0.012662531964693255,-0.01871387483226985,0.025796286540146183,-0.029383323740224954,0.0026529708098518125,-0.015949434347437664,,-0.1308832874168648,-0.08415547800734295,-0.0739082751519248,-0.014910894791514102,-0.028701293373376346,-0.1637601733399643,
CXCL10,-0.2198861292910681,-0.05793871065593482,-0.009432645015655185,-0.004621286402469568,0.011333335449280214,-0.045575386654770976,0.05285984998361686,-0.21848328658005628,0.04824447438044566,0.005805105066702523,0.06104696356915245,-0.010744387288215064,-0.018688334451168003,-0.04206600082462766,-0.01717433942737459,0.010155196086295563,-0.030420087789204006,0.00319421025082582,,0.050764866929276564,
