,UKF251,ZH8811Bbulk,ZH881T1
BMP1,0.014462856605113629,0.04980580100751187,-0.0737483246542544
NDP,0.04927715997180728,0.06786954306605038,0.007390215104431213
TNFSF18,-0.008882589011964918,,
RTN4,0.005583634946140157,-0.035727309991417405,-0.00414948155622949
HEBP1,-0.03683203559728914,0.030987775670606718,0.01906166683037313
WNT7B,0.08983315350681347,0.004654162410045857,-0.0283431046948457
PTMA,0.037972572949435006,-0.04895960766749113,0.03246581109885225
CEACAM1,-0.017516058519227946,-0.0182720348451614,-0.01881173079959351
PDAP1,0.041943067547707956,-0.08450363614249694,0.06977980658226501
QDPR,0.01722843512898119,0.08465379800452998,-0.0062813374858431146
POMC,0.08469591383782309,0.025478683260528507,-0.030773520373238352
CCL18,,0.034727283944110905,0.007193180673120358
CCL17,,-0.02637682940699412,
VEGFD,-0.01229154754387665,-0.0182720348451614,
TNFSF13,,-0.00032328441966117556,-0.021124312878052855
WNT5A,-0.012258069963921493,0.028752528185231413,-0.08692378167794645
CXCL8,0.19681961117754423,-0.0549448297498958,-0.010164336200101879
GRN,0.018658749466471336,-0.0037700317751539567,-0.0562943337268832
MIA,0.03683128971600224,0.04101554473696529,0.0592831623852249
COL4A4,0.03275056993163148,0.013827761280500674,-0.0174894755512491
TAC1,0.024847105645215,,-0.03245559476205487
RARRES2,0.01696728251826688,-0.03735437484007842,-0.00896463873723412
FGF7,-0.005815743313919055,0.011270833850828844,0.020677346796147338
EFNA2,,-0.017366346299527775,
HBEGF,0.029332168349449225,0.04699102039091726,0.01983935781642664
CSF3,,-0.08206753651117418,0.0011264266448026373
PI3,,-0.09420742005756334,0.0357126284820668
PCSK1N,-0.0405181811984396,0.04630025758193666,-0.00800359470751877
NTS,,-0.021157597468641414,-0.04448304082388538
SFRP1,0.014697688683271651,0.0015085488260930214,0.02664176202953913
CXCL13,-0.004115465885415785,-0.03449201156326934,-0.03476767970733921
MICA,-0.008088506401202157,-0.005155520799437725,-0.05120609836064906
TG,-0.009479314053653995,0.02122539568188471,0.01109704379653199
ADA,-0.03618079495136559,0.0881807976796875,-0.027334005749724923
LAMC3,-0.0027935480678808328,0.06415485888114442,0.018793739397569387
NGF,,-0.017132913388373226,0.054048887093465434
TNFSF15,,,0.07440510202454317
HMGB1,0.044700217060181444,-0.053210494907587565,0.04905679025068075
ITGB3BP,0.021054949290958195,-0.05537067568917368,-0.012282537137533571
AANAT,,0.11524123137764765,
RELN,-0.010080423791684024,,0.01600789432563082
IL15,-0.030344163019187038,0.038308216981221666,0.04570919590652862
BSG,0.01689973128310518,-0.06209640851399666,-0.0605136217819773
ADAMTS3,0.04511632717296719,0.10311227957991599,0.01712341522599739
CD34,0.007937808547151325,0.07072011019155369,-0.06437093924366454
PLAT,0.047549574024711785,0.10788794892605291,-0.01038534892895567
NTF3,,0.060843995710545065,0.04980640983638997
LTA,-0.017516060316689293,,
CKLF,-0.0097410316454791,0.07186364852193669,-0.07078548553202751
CD24,0.08540192109405743,0.059370215894118304,0.022419359966975073
HSP90AA1,0.01968053960028904,-0.08090873813688733,0.0011404636635127137
BMP4,-0.01856805072724614,0.07156157234104699,-0.04302290188863288
SCGB3A1,,-0.020093499787139566,0.021557155938680978
IGFBP4,0.07402735756721063,0.016730043188433196,-0.010674096087318712
RSPO4,0.04093377652307425,,0.024760393935722023
LEFTY2,0.09276505614883061,0.1237456521736979,-0.03185267481947959
PF4,-0.015933237539623005,-0.015917458711682556,
ANGPTL2,0.01698182352056811,0.0900486946359812,-0.02229349829327082
LRIG2,0.043038446282747375,-0.01370906284352566,0.020081334216092747
ICOSLG,0.05634254066764449,0.0387780969387272,-0.011670572268762948
WIF1,,,0.013630815231804197
NPPC,,0.010874730585573701,0.008270532698306802
LYZ,-0.04515192908047295,0.028455130098769845,-0.030182224982410917
EREG,,-0.012173940484412605,-0.0031144405617456747
SPTAN1,0.031045503412114983,0.050590263446182906,-0.018335983797643708
