,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,-0.01415863204448836,,,,0.03130924841964038,
BMP1,0.04104248915993393,0.02785411483289629,-0.008967213269695263,0.04161729404759169,-0.004093056830473993,0.13445934677647886
NDP,0.02012024696823564,0.07110435474110825,0.014587643412451135,-0.006436373428329258,0.12282428904110197,0.0338518108259878
TNFSF18,0.05372338110173037,,,,0.08569851475514553,0.030418326931734015
RTN4,-0.02909417127064749,0.01758461672910223,-0.06749066695257666,-0.08538560755936811,0.03647407924425812,-0.11764188902708683
HEBP1,0.02927833852191064,0.047984728467904615,0.02227923982689968,0.09773313366100372,0.031034409018879862,0.02209564788916347
WNT7B,0.030373102455475347,-0.0071408226104245805,-0.05638476788705661,0.0029136828997396,0.04310839401414143,-0.04455511336914498
PTMA,-0.014887460694754214,-0.07951227983171479,-0.05248968346743172,-0.0221891625430153,-0.07136162384110764,0.05733745317452757
FASLG,,,,,0.06304910771946136,
CEACAM1,-0.013951329355108812,-0.025733324712353362,0.03642344511905025,-0.02474960515413516,-0.0006394733012186443,
PDAP1,0.034473676511184916,-0.044354880367346965,-0.006725544650750395,0.03932255660329785,0.028932222789025276,-0.015898169521705266
QDPR,-0.04029676923186377,0.014834575690612233,0.04413999460318644,0.04621004687450215,0.03619228079981691,-0.12514250444184746
POMC,0.04651087266929617,-0.046840528060136964,-0.03007551626803762,0.05315384629866889,0.07633921432963338,-0.026892638291405105
CCL18,,0.07881762924162228,0.0065299004022565605,-0.01765564530988814,,
CCL17,,-0.018256548355487724,-0.03943206492102744,,-0.048077465632041315,
VEGFD,-0.02371950663928001,,-0.027315794978096556,,,
TNFSF13,,-0.035031574118547744,0.05638071904330244,0.012934554340409472,-0.03779811671509242,-0.03390242481310703
WNT5A,0.018153341894887372,-0.0009429584300783438,0.02515790606304162,0.000581059058473674,0.031809924981971806,0.11591386151840027
CXCL8,0.11179794080329844,-0.01982908666779155,-0.04872569930103478,0.005237196345534945,0.033473694863624184,0.08929571323581997
GRN,0.01833135722655779,-0.0017626045901919143,0.07062341482761512,0.04223839266888673,0.03174077156594709,-0.03032101299953836
MIA,0.02290147247799823,0.08370935283030617,0.08054046528409282,0.03295155097484072,0.07194402293845986,0.11331771550828651
COL4A4,-0.013952280953013426,0.010047277715961339,0.03270272195695325,-0.0032477300759691965,-0.011306058846828485,-0.019169081013847625
TAC1,0.02694723766379996,,,-0.008691969363484434,-0.010212815056121214,-0.09237531870906271
RARRES2,0.03227293526080689,-0.019248394782060002,-0.002217965604546924,0.01975559163485978,0.024015709934784357,0.043741922296106066
FGF7,0.04159666336038499,-0.023829358341430764,0.04822033805238711,0.055832477486278245,0.05597482566327607,0.05425178608854492
EFNA2,,,-0.025961835069625294,,,
HBEGF,0.018495098365945463,0.06453769902792814,0.018707138462216555,0.029604459315919384,0.011020145708208725,0.21380705994126015
CSF3,-0.014761244700227404,-0.05108876255756872,-0.014807643915495222,0.056212803907740194,0.017281514534327046,0.081828441797843
PI3,-0.016621356359797876,-0.017928039035827265,-0.005756435141227668,0.04909038136367557,-0.06544758626517537,0.040532235224162785
PCSK1N,-0.00425201524821516,0.0550227620129181,-0.04959501851195448,-0.023338671475789552,0.08783404147231572,-0.12271679015728622
NTS,0.06629893858173913,0.010070165363709674,0.007786263596489681,0.040201696616405755,0.013500281345392873,
SFRP1,-0.045529182813083144,0.03806495638047846,0.008133386082494252,-0.023248790808202295,-0.027082397133158836,0.007041130442095715
CXCL13,,0.03412069296975372,0.007752690740338421,0.03530475757471519,,0.07137479159703927
MICA,0.1188111613103245,0.07154117360551124,0.04734945799224912,-0.015348479054160874,0.13349618461050897,0.04250174192768594
TG,-0.017815501694497207,-0.005881867050477482,0.04334726397690662,0.05772463302125498,0.011136309321969046,-0.07248832451321141
ADA,0.032097548742365756,0.02513839127516335,-0.005771577909715838,0.03150252058653002,0.02907961512377778,0.011555898352538311
LAMC3,0.031981247846632636,0.025012095669014744,0.027316762424590742,-0.025277717289191752,-0.05994238754078311,0.07492359998266238
CCL7,,0.004120521516889169,,,-0.05304291924627098,0.005462322867718496
NGF,,-0.018009181164159012,0.006669833346526465,0.04417432576997325,0.04534964041536681,0.10820849465586499
TNFSF15,,-0.02667522636536048,,-0.022033675435935,0.05353058712424878,0.11947686496913174
HMGB1,0.012888838661212862,-0.023340573666822555,-0.009676218397951169,-0.0669523286469676,-0.03292766170617079,0.05036283513284272
ITGB3BP,0.04595077603727921,-0.021898817288999853,0.00011229416260775934,0.010736098195922071,0.059401498577400354,0.025011139598984485
