,UKF248,UKF259,UKF269,ZH8811Abulk
IRAK4,0.00758374899566386,0.03970948257569442,-0.0032779305832338046,-0.03990700753948786
GSTP1,0.013905979174316414,0.0328421316653316,0.10043437644383776,0.049996410032088746
VCAM1,-0.011483312953644463,-0.006724878499661416,0.062129448813856285,0.07186133595069107
NXPH3,0.045819243110835586,-0.03930125286242027,0.10045507935826953,0.026844896635532068
MTMR4,0.050506613710515215,0.002658226052034982,-0.00474251143050188,0.08012082838894745
LAMC2,-0.01270269321221339,-0.009910537056540878,,0.0061505817393660315
IL10,-0.01355334648595578,0.06253705751883554,-0.021438599073355682,0.016766866254828375
SEMA4D,0.021034923723708025,0.01218077260613113,-0.028459791572222587,0.016840031004626558
TRH,0.027806909336129088,-0.02660419834606336,0.02400889699638966,-0.06865370324433233
SEMA6D,0.03869871474251968,-0.01473515667689209,0.0710269351389084,0.009514959723336863
CEL,,,,0.09379096597426341
PDCD1LG2,-0.03543159765547503,0.011842223406876917,0.034520706531771396,0.03475886020562534
SPINT1,-0.03213560410561401,0.06454077951440074,0.04574529637745333,0.023018239498777012
CTHRC1,0.009869650215477845,-0.06447364759891416,0.004471233103887145,0.04930102563462491
PODXL,0.012963692493181895,0.032464158932382296,0.0461967214738931,-0.01075908239808416
JAM3,0.030787102185652178,0.015801017442854896,0.06401293601029535,0.035090769120025074
TGFB2,-0.015196773123148674,-0.004991573599615572,0.07841387809842851,0.015405854191925195
COL18A1,0.025556008276340258,0.02189982998948832,0.07317617391337827,0.09591125358953978
NODAL,-0.026100477331862503,0.01373802286258674,0.04766391284058266,-0.022272753374287906
INHBB,0.03309156513269581,0.03475419084533849,0.009587710198106503,0.06052915936149323
LCN1,-0.012702696070371085,,0.03810184763772008,-0.02369067332477354
ARF4,-0.0559738506779883,0.032396928211538514,0.06063657740966767,0.019522205621235814
CXCL14,-0.014319588448994516,-0.015261460690138028,-0.014674477488738598,-0.025983218706836637
LIF,0.006669948053688904,-0.01364982055522997,-0.027009695380461243,0.07301787113893116
IL17B,,,-0.02367810720796481,-0.020615897826712165
MMP1,0.021841015548244094,,,0.07056427876847787
MATN1,0.004296988508102245,,-0.015031584826941969,0.030155492127983817
ADAM28,-0.02440022176014367,0.008847465914749358,0.0366812051708434,-0.031874334718728185
TCN2,0.007571512992506064,0.017682307859236957,0.08548535659053116,0.04183948566905204
THPO,0.04301542421098641,-0.009194983294398567,-0.0018756759104958378,
CUBN,0.008640190538851948,0.032264088295298136,0.03877040152224463,0.01918180119832323
TIMP3,0.08949462432569066,0.027937427993829454,0.044111688829381164,0.0516617652101393
PIGF,0.05062521581144864,0.10865787199316836,0.06522960851008923,0.04065182377646541
CRH,0.07747633886006026,-0.02227834123680712,-0.022046851269836125,0.05901095187264799
BDNF,-0.03496396134849735,-0.01729070798433166,-0.0740455225120624,-0.006668604622204376
CCL5,-0.004091067175425791,-0.006076407070890261,-0.007035585854921099,0.12532682476262794
GAD1,0.013557161436166329,0.03884639405486288,-0.026521846750516345,0.014715856326113552
COL14A1,0.10111319613995151,-0.01761420398913253,0.09612992428027985,0.1266047737439572
HLA-A,-0.010576708603779201,-0.0354994736378958,0.1032573480105326,0.093708207383091
CD5L,-0.014882719088657393,,,
FGF18,-0.013466170812705049,-0.0015533670989966487,,-0.024372929406796248
ADM,-0.02490289437120919,0.004509233201890509,0.02691196653643579,0.07642767390428584
CCL15,-0.02483049850501345,,,
GNAI2,-0.019102598679401964,-0.03133433262001384,0.0530366510690145,-0.040394429279348165
HDC,,,0.05279440690186818,
COL11A1,0.0913550950884161,-0.029007366820959384,0.06188877416616881,0.08646680693373272
NUCB2,-0.011364466013139726,0.05187376158752112,-0.013934786277851514,-0.07124807173964848
CXCL1,0.10143198196948205,0.07030146157766455,0.0434228770790637,0.0805423765318936
VCAN,0.010175084941563292,-0.021871891948739428,0.08005681312613053,-0.09308888561219256
MMP7,-0.034592969134651125,-0.035188755316759836,0.06197441124757727,0.030972518177300228
PTPN6,0.001125248406418079,-0.0031941488887111446,0.0040559665118114294,0.05031699300452847
PTGS2,-0.04981082386323876,0.0017338125809919984,-0.02278758079591458,0.03990361183740593
XCL1,0.0252247381905027,-0.01925820680701812,,
CD58,-0.017443304162828983,0.029667851378745336,0.04639272482768998,0.0643176229270919
TNFSF14,-0.016432795465366076,0.0774799613455267,-0.021805318231027656,0.07051973159855605
CNTN4,-0.02889082951202257,-0.02556443703125224,-0.037158973107754,-0.028276544735110376
NTF4,,0.022449654194429153,,
INSL3,-0.01460967324767268,-0.01769997203833647,,-0.02168316411991669
BTLA,,0.015907378245646173,,
MFNG,0.004579138197846535,0.0007275986434517101,0.06945816338820199,-0.06134807184779136
ICAM1,0.004722390242878097,0.06427415512485136,0.0415595747346638,0.0840937522939433
PROS1,-0.016140004553741427,-0.002483620439960136,0.06163250644404751,0.0958277669299942
CLCF1,0.0215564182481773,-0.01433983302113452,0.011066912915280476,0.095185419446176
PSAP,-0.021548266556259438,-0.010878563976945529,-0.06402555646107087,0.09945175520323148
EFEMP1,-0.03514172124254963,0.0482926431920663,0.047326712486089995,0.021373600570579316
C1QTNF1,-0.02277893419443149,-0.029635508606523385,0.045725877636883856,0.0821412689537375
ALB,-0.022586936079225302,-0.031423773368676744,-0.017553682829870673,0.07781489403366221
CCL13,,,,0.1960469376244823
EFNA3,0.03193261010009304,0.013838481572816806,-0.04616918656831339,0.03209872692967092
DRAXIN,0.04398267059452422,0.03443457834815318,0.0784811575144039,0.01679061225797551
RAET1L,-0.01138107734743244,,,
NPTX2,-0.0005803609038526422,-0.0006720652191346601,-0.0694890948990276,0.06617634984314
FGF11,0.048932877143378975,0.02077936276603305,0.05617640307521869,0.08145567039073823
CD59,0.026362827395223568,-0.045531446716616186,-0.07898049307512822,0.05147379680563465
COL9A2,0.06866982754036696,0.05318808555599843,0.010114985873998596,-0.0076559059235167
DLL3,0.0006265627182498836,-0.026219816094006823,-0.01502006914381829,-0.04902122089172444
FGF5,,,-0.013977898819777344,
LIN7C,-0.051463867689476896,0.03781225172097958,0.02042051963810491,0.012245021258119701
GDF7,0.025846805704009056,-0.031581917637103774,-0.025004176770865576,
PSPN,-0.022868204705423993,-0.022546239375922653,0.10231249226452113,-0.01826768587170976
ANGPT1,-0.0004971866622139934,0.01628603072006219,0.038683154766195306,0.04880557090435858
PNOC,0.007476081444246465,0.02514486913689799,-0.061700843494982574,
L1CAM,-0.00293057286512642,0.10437024317516821,0.021290188899293613,0.024164481324945624
APOA1,-0.02444228047580804,0.047194313058697375,0.022892238190002693,0.10949220152978023
PSEN1,-0.006761955499552263,0.0456025239617111,0.002399378110141362,-0.03564425365851502
CALM2,-0.0001942073520472454,0.06177131634471261,-0.0988426231262254,-0.011733660462301477
CLEC2B,-0.09262394981033661,0.04646670413898525,0.06173417087159603,0.014351882828451287
NTNG1,-0.01631443159713187,0.025692992786673714,0.03704927380808889,-0.023032574365785045
LRIG1,0.022241101907767423,0.0022315579240335596,0.06310664459773979,-0.038291335827435144
CPAMD8,-0.00795471513443709,0.10206422761793285,-0.012644890580286927,
GHRL,0.017733658178016812,-0.016591536224871646,-0.01276292900649746,
NPY,-0.002639102610439939,-0.003674518725209372,-0.03827833433710496,0.0717575996600184
MMP2,0.034279866851871045,0.008580204978345541,0.10196760387155075,0.09849659482299841
LHB,,-0.001644421142614789,,
PPY,0.016508809012525657,-0.03173937155572705,,0.09088060998077825
ALKAL2,-0.004700409930017766,-0.017968689613729508,-0.014337202770819985,0.08739614687625134
CSF1,-0.04751502177715904,0.0007370543479347474,0.0187558220860561,0.0385408033570882
SEMA4C,0.0015007976904375653,0.07449751303170281,0.027393474004273076,0.03789116371835151
ICAM2,-0.024059529131089687,0.046948801989869886,0.003210431548963883,0.05448870349459165
SYTL3,0.004820392422341708,0.09578958030239373,-0.02554035255102237,0.04221059720727114
IL1A,0.0215596932257309,0.01818058468151549,-0.03477913608164571,-0.010539775872500318
HLA-G,0.09775306186064774,0.040193266985649824,,0.09471604570445176
PGF,-0.005957491787299624,-0.002739837056337584,0.1018818717087185,-0.004262698601310549
LGALS8,0.012444741162327813,0.02021518366688502,0.04678233095542975,0.030717655354910202
DKK3,0.019028862246243807,-0.016481620476884094,-0.0805581264910138,0.013231652621047281
COL16A1,0.013366656816841864,0.018452192965121853,0.06297218416258701,0.03832620633888899
TPH1,-0.012858813819245671,-0.03504495983219991,0.08765320507356836,0.0019501124015946104
TNC,-0.022621754718617618,0.0020650146050125145,0.10955925456926142,0.10444565752017897
TNFSF9,0.05465058062031057,0.052595537159315586,-0.033932370868669896,0.03714210449093321
C4A,,0.005142729007651075,,0.1423295624581489
CNTN2,0.0008436989719655622,-0.03303044825749628,-0.012854934727981904,-0.054361530758909635
F7,0.041146089156684114,,-0.012644883230653532,-0.020301858186624135
LUM,-0.01919687087335749,0.003766203811932455,0.09720524919983345,0.06775995336230557
BTC,-0.011381072606847946,0.041682548413711815,,-0.014687680659904275
APOC1,-0.05858086387562457,0.09799551806563998,0.11994839655124104,-0.057651677605645164
PKM,-0.0002751950398435495,-0.03981789632435592,0.061473287555206174,0.10845146042797285
TNF,0.02099028878393036,0.052956765645320404,0.021966422448224134,-0.014255843723317913
GNAS,-0.009063847972780146,-0.01811605867596589,-0.07049026942513356,-0.04780666373970461
BMP8B,-0.010492719241300958,-0.007498764331317189,-0.0197621423163776,0.02515168605167264
LIPH,0.09347568070977398,-0.016366972726581858,,-0.014473278412856427
CCL28,-0.018087516728478126,,,
PTPN11,0.0002803649433183684,0.004817107367991773,-0.006109037384526931,-0.02605001448561327
ADAM12,-0.01260931033755036,-0.04106206477798928,0.06216332847148956,0.06234773440989022
EPO,-0.017278060657586386,-0.02791943746330415,,0.011800014547808857
EDN3,-0.0223994386684611,0.10371045896018309,-0.022404948768111516,0.09644584810427703
CCL22,,,,0.15621375203152071
CCL2,0.013921690524436266,-0.025523672561403272,0.03884248237219258,0.10361824130760414
DSCAM,-0.027494879862294437,-0.022885001914971816,0.03937373308014528,-0.03114278024217217
GPHA2,0.08025806803445135,,,
ANG,-0.048266826265106,-0.008106918421121621,-0.007978008385282575,0.05259771475554138
FBLN2,0.036379196223184335,-0.006650847096501365,0.016700651526648014,0.06342281528580107
VTN,-0.009991275519496612,-0.010551663938452837,0.033070910475576074,-0.017967149692631145
VEGFA,-0.0023009935597420286,-0.05923309146250576,0.08319053338946551,0.06491220117040332
F10,,,-0.02056084979279829,
SERPINA1,-0.013493757449395986,-0.011023726755539622,0.10592517012660486,-0.013714426500933312
VWF,0.02061030404118066,0.029080466253012877,0.06308033661243008,0.02705850796336372
GDNF,-0.020137828933400638,0.002670902532390813,,-0.03962790204802131
VASP,-0.0401187955515085,-0.02240257396660662,0.04222915455075446,0.034347875561621444
ADAM15,0.013617958842617257,0.038550228685228075,0.03384057517371739,0.014193899220329148
WNT2,-0.02249334860185216,,-0.032457483496987474,0.07137328955295753
CALCB,,,-0.01397789866787497,-0.017063487257929187
OLFM2,0.06333591588648235,-0.004421539337418193,-0.027523043547512234,-0.006617557271036332
MFAP2,0.04079278926615127,-0.011397730881942307,0.02825601658053307,0.09065552405061157
HLA-C,0.002369128993968509,0.008482482865128635,0.06878526956453485,0.12405501997919324
THBS1,0.037118571579656326,-0.026658038753948215,-0.012675053875850745,0.0029946562332106
HSPA4,-0.02186717044859803,0.008995631291517491,0.024096411749584,-0.039008130322323246
LMAN1,-0.029360143924959427,-0.045513090097328464,0.06829000689089225,0.007650805792734352
LYPD3,-0.01961661793940733,-0.020469936866705472,0.24909614008613656,-0.01887627213908225
APOE,-0.03861673492226753,0.003948578159160148,0.04358412825165786,-0.004537322655301459
SOSTDC1,-0.0033562825693028518,,0.1710664101449,0.034817282862610426
ANXA1,-0.02926759213551409,0.06582150841027476,0.0870585014231913,0.01951408904586582
WNT2B,0.12886123526873358,0.022482133736672478,0.07357933368139469,-0.009469034330123544
AMH,-0.023953889140673423,-0.028443854516904368,-0.0013581379464111991,0.07139896831318272
GDF10,0.053800177107460725,,-0.022523219908767614,-0.024237788197116892
EFNB3,0.0041215108730619475,0.03972003688850405,-0.03971393265500866,0.029153909431097046
LTB,0.12620734689024238,-0.023503447678576945,-0.006311421554149757,-0.02426720046669188
ANGPT2,0.025900828046274558,0.03383746295421386,0.0671667484845888,0.011065169379934103
ADAM17,0.022998295827061786,-0.013300437842578776,0.045797581143900555,-0.007333002722547704
LRPAP1,0.009685088532522493,0.034859468772807774,0.08777075319618442,0.05928734074902239
NID1,-0.0029701008568939254,-0.03218419750377007,0.04176305235519239,0.05811967611853201
MST1,-0.017218376055942633,-0.007914382404549072,0.08947134658522855,0.0588100637026262
IL13,,,0.09405375007111812,
DCN,0.02756929029297583,-0.026752054959777973,0.06179614400192996,0.04485600112822719
COL7A1,-0.010060009381430228,-0.01197789587976009,0.006741562039647001,0.11044864824940982
CALR,-0.054962487882155804,0.007072147925350453,0.06402126671667052,0.052569361569457095
PIGA,-0.020480830318762123,-0.0050902822626264855,0.05824767431544234,0.03987948969176026
CD200,0.005975289696649796,0.017910954129763665,-0.04681921750374585,-0.01804821969717868
GRP,-0.02386478174361448,,,
CDH1,0.08320002171758978,0.07125383303397391,0.04511415254016765,-0.023889231097023615
LPL,0.03547697995057212,-0.024352880719191502,0.08931550191529389,0.011754993243684127
SEMA5A,0.0680229713412843,-0.02964606778619456,0.06030378127216184,-0.052779943751963716
SEMA7A,-0.006119658690209671,0.04071199620523659,0.02084574023522848,-0.001202320345224406
SEMA4G,-0.020492004364387206,0.07154526369243538,0.02271141511770362,0.05897504703045322
SEMA3B,0.0051937761808339275,-0.03598270679982505,-0.018453141945519964,0.0772173292882133
RPH3A,0.017846594489371072,-0.006453171389526635,-0.007788532238357729,-0.014980372739090865
JAG2,-0.011517440535709005,-0.006511838594483413,-0.05826347700572301,0.04296754778930047
CGN,0.04832044331307846,0.003957994849042558,0.02811015004656638,0.08199096560710316
GDF15,0.00019002742241433875,0.015005023570268292,0.015277421196776466,0.03830907459273333
SEMA4F,-0.025369114321536733,0.030454053945736737,0.007009822772479913,0.02503840782474672
NXPH1,0.06291699020569384,0.036897307723865486,0.0824969998602651,-0.050769976829402146
ARF1,-0.016030476525936563,-0.011102079362502388,-0.05111046672700298,0.033728045013957736
DSC3,-0.010846021122553656,,,
EBI3,0.007053734997259739,0.02701681515851143,0.06917481957946234,-0.04100899298134423
TIMP1,-0.0050595530969668135,0.02433672776626419,0.07228372401698915,0.08691649523995815
SEMA3C,-0.005432197620763485,0.04862078505256809,0.020759688261068075,0.01546636750729536
GAS6,0.020715753508936837,-0.0010766531192994567,0.05007631574449479,0.006697913465528718
MEPE,0.045630185772992736,8.153332088371934e-05,-0.022286127395344444,-0.010835777456590723
SERPINE1,0.026583874870990686,-0.010656972680742081,-0.011781799596519048,0.0785354541785192
RSPO2,0.032507860152428306,0.02677914992812819,-0.0008404652409326281,-0.021979697475467252
SHBG,-0.01404880338794004,-0.028473996774107283,0.022449234590708873,0.10968359518133877
LGALS3BP,0.011523027617236685,0.0067871187144106365,0.05400534607925749,0.0771013001538998
LAMB1,0.00638057093680717,-0.03988134812557933,0.05095779260708315,0.10528531569847367
SPTBN2,-0.029452732820028967,-0.006808782937866547,-0.042732675928185075,-0.024198148385923955
COL1A2,-0.0010464648708625312,-0.029202606043728235,0.06729455234094017,0.05524060517277126
WNT11,0.07165663371338127,-0.021317850700223923,-0.013794952284501153,0.04561032657722558
LGALS1,-0.050819112545020036,-0.020385967725402708,-0.0005765177765076885,0.06950005236940242
BCAN,0.029287282807417294,-0.038677812669557034,0.09803835892009645,-0.062795238332051
ANOS1,0.0342994204907173,0.022875851832122904,0.09452818853286493,-0.05167312386792421
EDA,-0.011381076506360565,-0.02875865058298937,-0.01649411898784995,-0.03203368847203217
FGF22,0.027018444519609292,,-0.012644888909914574,-0.005716414756778659
SHANK1,-0.015545869642973106,0.018956331559701386,-0.012030808690417191,-0.028172799803761462
NPVF,,,,0.029659875789660554
TGFB1,-0.015283799657050186,0.053348806786368136,0.02912185278901646,0.07361706515719135
MSTN,0.04587321940340693,0.0321725500292716,0.03477125010924454,-0.02014320727634449
WNT4,0.21525658348433072,,-0.014337206182133763,-0.011667393568774418
TNFSF4,-0.02395388820350138,-0.0022127054677042787,0.046049925899125065,0.058722051775192526
NTN1,0.005571469948868522,-0.04123751905371722,0.09854554878163892,0.018713405480489453
CXCL12,0.03527981862162054,0.025539792582538332,-0.03921049526867322,0.014269846415925276
GNRH1,-0.018062362243264157,0.03005650172050426,-0.03519719944736259,0.06207763592995399
FGF8,,,,-0.010392398040850948
RIMS1,0.07376877152764984,0.05620157734081876,0.009279268419038086,-0.00811563145800169
FGF14,-0.01460444982799018,-0.008564987322477556,0.06906678455298065,-0.003697348667185029
IGF1,-0.0017744294720168946,0.03249872725753386,-0.03452662521287155,-0.034467710409328056
TNFSF10,0.0011868626707472,0.02949095450338898,0.07581379573931085,-0.048972482327344434
GDF5,-0.01605818300596946,,0.04776475560874101,0.013986993300970701
CHAD,,,,-0.03587156440291853
RGMA,0.012311936945242583,0.034186437397963225,0.08077638410033555,0.004773235253483694
WNT16,0.02007365520513911,-0.02741798519661328,0.00848541819389457,
CX3CL1,0.012685591983324414,0.005621986788439675,-0.029584476950858044,-0.007917507744533649
FGF1,0.013792054594781627,0.007155572918152829,0.0014792164854297866,-0.04899837161343763
ALOX5AP,-0.046158357923850375,0.07280221307279287,0.052566543204470656,0.05668886028197368
IL1RN,-0.035365029177547316,0.020278086431601988,-0.012843354154418054,0.0061452966018937915
PCSK9,,,,0.03920705968087078
NPW,,-0.0021814457640235356,,0.056221176475841864
CXCL9,-0.028172052911028842,0.08283354294187446,-0.015533296895600984,
ANGPTL4,0.04285701185611584,-0.03543201865749059,0.03329795786777647,0.1103101656576897
UCN2,,-0.017968690965535786,-0.013609675155832052,0.02126089473906123
COL4A3,0.07995498595492506,-0.008021802887345511,,
NRG3,0.0001749662798436049,-0.014362544771629477,-0.052120640096272215,0.0002802509618419727
IL23A,0.08201690765831948,-0.00762122830608397,0.006116628803330725,-0.015517350829019281
COLQ,0.011471951131331922,0.0071714278244803505,0.0472487756403707,-0.014897963323607582
TNFSF12,-0.0036046786502438206,0.017262071236896503,0.07252266884910097,0.015902936097791778
DKK2,0.13287417575583674,-0.018233596813651602,-0.0242379936010074,-0.018317155312821017
FYN,-0.001746222227380508,0.07724672107260246,0.0543087045588435,-0.02520660730412889
ACE,0.020810162350564966,-0.0067334705278306985,0.0366167204256632,-0.03430773116658723
IL18,-0.04935820184164563,0.023624121819240652,0.07267054835620212,-0.006083924646559387
PPBP,,,,-0.0189995038096522
CCL27,-0.011381076582821635,-0.021655512305223074,-0.0011742963801151945,0.05795276885228544
SERPING1,0.03222735174481961,0.0065942490920280535,0.08490846647170898,0.02609404638767628
AZGP1,-0.012674388484941668,-0.0456125817951482,0.08776771705141792,0.10878189988281757
INHA,-0.021828812907881964,-0.01617607423208205,-0.03263349124037287,0.06544523059712974
SEMA3G,-0.041504283812130185,0.03802547284606972,-0.02617050861268586,
COL6A1,-0.007362455782713696,-0.016500119228874517,0.09036697050155713,0.1280803850803028
FGF17,0.08964334303854779,-0.03372695198156846,0.05478986526145524,0.04336037607565443
TNFSF8,,-0.022921696550098132,0.07623726132894199,0.021595906020709457
