,UKF248,UKF251,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
QDPR,-0.00017420744342873333,-0.0026136663176757383,-0.05588071339230418,0.024526476455277592,-0.032153984363781335,0.10220404999687151,-0.02515095033295471,0.03264394248368836,-0.016353220694638765,-0.030341756623980098
POMC,0.025541225029075108,0.07196338564216494,-0.03284495723145884,0.05189652897882286,-0.03511229062796423,0.04961056439577357,-0.034944754766581564,-0.03163568998813489,0.09346416718231121,0.0505804802934561
CCL18,-0.019721818518551773,,,,,0.0449326849705845,,0.03937996767618329,0.009849041536399403,
CCL17,,,,-0.017738826495208485,-0.016158209700427296,,0.07543358705777806,-0.01949426575707881,,-0.019543069998881685
VEGFD,-0.019721824781152864,0.057454745669003805,0.10201704293970786,0.038342008341824114,-0.011852242223369343,-0.02186477354299727,0.005116145493585662,-0.013504272924467946,,
TNFSF13,-0.01488272184950288,,,,,,,-0.021189600390202814,0.04861627541569946,-0.03184380136940361
WNT5A,-0.016987348512028027,-0.005831497271972239,0.07733505196255511,0.02325092664168988,-0.0034045253865894083,0.07853377147550843,0.025759429126668013,0.04316499296733757,-0.014960729296404794,0.10481854069979794
CXCL8,-0.026913395110716515,-0.015933239113947662,-0.0230954121655886,-0.0037096090331422446,-0.011037323311026444,0.07218799094400695,-0.03972105873136052,-0.010134170094595015,-0.020266907463724924,0.07589454591669233
GRN,0.03229087658960377,-0.023925868340540456,0.07821724957408406,-0.008579970925432256,0.033184179920902404,0.0844578648156362,-0.022528203458431012,-0.014765959742741135,-0.0067013112479462405,0.08241428829961786
MIA,-0.039292679281232826,0.050960610228251574,0.009069831693143765,-0.017590572209131735,-0.013479429470111867,,-0.02186972860850165,0.054640061773335906,-0.001771809929225773,-0.02156790660978093
COL4A4,0.0065448685787662065,0.026749226300270844,-0.012848909067450173,0.13270600729987334,0.06852684378256331,,-0.005248125147999298,-0.021622452465504104,-0.027825395169458127,0.0500737870609474
TAC1,-0.007045105532843106,0.011483268138357743,-0.06472126850006452,0.005677878363150247,0.015564150065855377,-0.08098515769197756,-0.03759644183622604,,-0.03220661569341731,0.05954910569933669
RARRES2,-0.0562286900364131,0.001548198336856416,0.09907648035672938,-0.020208789224300524,0.010412567678144014,-0.016200905571200828,0.10675374951629406,-0.02898944645940296,-0.05017855740152747,0.027943301943660598
FGF7,,-0.019206263257064603,0.0885984040821121,-0.04221844269036336,-0.027129485830022507,-0.05076087284127973,0.04676769822232368,0.056852836548645286,-0.04566225707979334,-0.0064983835797060765
EFNA2,,,,,,,,-0.012834907667207632,,
HBEGF,0.009443802474951541,0.038184456490561826,0.048548128325998856,-0.022912152787505,0.056590345667338816,0.13154611004595052,0.014685966755964818,-0.0702289742786964,-0.007496758072428533,0.030584245361447333
CSF3,,,-0.013593898482573096,,,,,-0.06065347514259542,0.0011710882833787589,-0.020575837834433102
PI3,-0.004566996486337275,,-0.015306909111416748,,,,,-0.02790614646646427,0.03589837294647925,-0.044704459962230055
PCSK1N,0.04191416323512191,0.010612407292234038,-0.07163825197259763,-0.014834483032170722,-0.032440743633267474,-0.036955706132526474,-0.07514005677060742,0.024358886715634,-0.10547101944282809,-0.004232486739157465
NTS,,,0.07403215031835833,-0.00789507817884663,0.040269590133730944,-0.019685319746430403,,-0.015636899396469055,-0.015438197491925931,-0.030470010086497527
SFRP1,-0.03147792109277536,0.007291344477024475,0.1114737046320646,0.04023518024370812,-0.016158209863153743,0.11363527628859722,-0.000279327655949174,0.02046215027810743,-0.03703007034044331,-0.015259398194787919
CXCL13,,0.041076103686933305,,,,,,0.06278449702768509,0.061536927862727964,
MICA,-0.010812167292698802,0.0396126335886047,0.00035025780796115456,0.004003590077998505,0.0028092920373476524,0.13539135993186124,0.03523630240651354,0.03375940823025243,0.026606173206526577,0.007182818148708052
TG,-0.03105707965186022,-0.01615514725877015,0.1436095516871676,-0.01787119639476023,-0.011693626191216389,,0.054874329319253665,-0.019258550976708762,-0.022025780026605424,0.0011501594424989747
ADA,0.09580003377048939,-0.033374383296819646,0.04848316439621608,0.09178400874863533,-0.01899138933657963,0.05220366054732422,0.04446206613129638,0.039421873635388724,-0.0009330752412694016,0.07228874276095246
LAMC3,0.03380637349820843,-0.02872817683633865,0.04581593579472698,0.02194911691283108,0.06300603056616752,0.11999040586734047,0.03711077317908897,-0.007780185144621328,0.00916129027577759,0.12323380644776212
CCL7,-0.012544742632953531,,,,,,,,,-0.021561483538018362
NGF,-0.021538700140325016,,,,,-0.019685332707907358,,-0.012662384914898038,0.06971234115116177,0.036765153520977936
TNFSF15,,,,,,,,,-0.01661892574054666,-0.0124011951614113
HMGB1,0.051715739619660334,0.026606566397725347,0.07010214447412469,0.006316961435130197,-0.05640730690646934,0.03345031297335062,0.03260552862289613,-0.023618632258471536,-0.019561482403120466,-0.04249736520625198
ITGB3BP,0.024759938965815784,-0.018839340654282048,0.04097954869080849,-0.017287969272591904,-0.06319919791862576,0.09959395072755257,0.10380884194230351,-0.056144301879103596,-0.01729609833556794,0.009366665547049735
AANAT,-0.01820051301107473,,-0.012262064308281839,-0.016071671357404692,-0.013479430219872152,-0.018507107792442003,-0.019986684293637123,-0.017272309441353658,,0.03219971210761125
RELN,-0.0006137988730556412,-0.029299535029908137,-0.03598074402636275,-0.03538463237628655,-0.02835978486028881,-0.06502987615911453,-0.022126984634529893,,-0.02007386126290959,
IL15,-0.029753539140501398,-0.020581410448328036,-0.031984460455793916,0.10315422853510019,-0.01858200744384006,-0.009350840423899075,0.036100899323592,0.0767243099986838,-0.0010751773651676017,0.04564270649690162
UTS2,,,0.0753177979061122,,,,,,,
BSG,0.0232700580804331,-0.029423642960632376,-0.024316326297179742,-0.017379186020349813,0.017088868060743577,-0.025973586260926815,-0.025826398228169203,-0.05050585749973468,-0.04472665237011296,0.02848021557414805
ADAMTS3,-0.005531980225337753,0.017686643420048536,0.036308580127823085,0.05088528690817142,-0.02153825177710309,-0.029718066421959084,0.058628912346519124,0.008859113439326478,-0.04579717528962604,-0.011535652756674019
CD34,0.01834037238100083,-0.04047251421140633,0.05312511555725046,0.0640713382941615,0.02170305468939078,0.02384619638079794,0.012032506502259533,-0.024077763295518504,0.02895500859481178,0.07126873653494255
CCL23,,,-0.013952282708231085,,,,,,,
PLAT,0.019435358207609905,-0.031808122519872674,0.06735384595430582,0.029782206678763936,0.03001287945381458,-0.04729655121918961,0.030711947580552998,0.03867522159457398,-0.060488250109909054,0.015758149540540705
NTF3,,,,,-0.02175901595391587,,,0.010968460021341666,-0.06537809627238228,
LTA,,-0.011880546073638634,,-0.015478694447281905,,,-0.01853672820100954,,,0.02547704361240857
CKLF,-0.004159097755156569,-0.05346772149429829,0.08118954836596441,0.025398001776304756,-0.0006568179576794809,0.054414796127912314,0.057246588893459946,-0.0004789691498931052,0.014078612739980017,-0.00010909283902009769
CD24,0.02870541560714736,0.03606045070017131,0.06458174181483102,0.024886127701808466,0.09948585259230028,0.03509324638672437,0.01564345338794926,0.08496530314320191,-0.03297857695416415,0.027970075817878904
HSP90AA1,-0.02191224700157746,0.005638043955245974,-0.06541714725729716,0.03846104126421668,-0.028413335606530313,-0.1111919428454079,-0.07532278646331599,-0.015488602406116663,-0.023934227469236322,-0.07668044221891432
BMP4,0.03914796707135087,-0.012594075275735429,0.005020989882196225,0.018499230703907715,0.02672771191455253,-0.029519238512373695,-0.01579520698258247,-0.009481688041031644,0.0545738534794627,0.04273773496776991
SCGB3A1,-0.012544741378496026,,,,0.03897669601695818,0.1025076355806714,-0.01293468380068633,0.010824922928711915,0.04478119342753222,0.05206286086210646
IGFBP4,0.05407627402760241,-0.008258017791117041,0.057210777734936116,0.026008279254694178,0.04350909930955707,0.04789776455211938,0.0228865821745262,0.01717926119218549,-0.018268578792428034,0.12373725491421243
RSPO4,,-0.0023394363121565964,,0.012734182376297773,-0.011370029565459046,,-0.025713360285824813,,-0.023242541554862536,0.05550794699515075
LEFTY2,0.05599941115698459,-0.012026457255357172,0.07065292563104467,0.020265803792715746,-0.012467376477042777,-0.019685332707907358,0.006855747809131484,-0.014757837805948767,-0.01908083732378136,0.05882779663519986
PF4,-0.013013155454645703,-0.010806971389071952,,,,,,-0.011764081479049547,,-0.030702783910752693
ANGPTL2,0.059928030205611875,0.0018700356671091888,0.07647599397747194,-0.01267065728261164,0.02706387571417994,0.11806394699265423,0.04394411064634146,0.041238319589867165,0.006066769858389318,0.09429718582061786
LRIG2,-0.010457390314638168,0.002177021779149011,0.02582458204984545,0.00451499968819067,-0.006897230370016042,0.09566690220050628,0.00719457326760723,0.038872062438201,-0.003648290444548314,0.057354095762668186
ICOSLG,0.04852490630436599,0.018828808571866147,0.06313270854793607,-0.027967116180985976,0.005456332767456773,0.03486343540009298,-0.030117377431532765,0.0210607080068597,-0.003489393190041219,0.14139636796741112
WIF1,-0.008170767552028828,,-0.04169679134377589,-0.013892229373413412,-0.021396041531436115,-0.045093513696078696,0.005863858067481114,,0.012394679295870292,
NPPC,-0.03891714788559766,,0.014131912251257116,-0.005565588899689017,-0.015801558608271375,0.0007563839287785842,0.007395988180077896,-0.022258430822449646,-0.05146185743477267,
LYZ,0.04195600964100938,0.003340565293836201,0.06829087592658416,0.02849778778716564,-0.0038346950342086133,0.05122988125961137,-0.034306879768284185,-0.03893870867636962,0.07016882799859275,0.1050655547640936
EREG,,,,,,-0.020250454547038048,,-0.03738087363601905,0.0235334106666215,0.027241113661958177
SPTAN1,0.018523413261408744,0.012333798215758626,-0.01531115211086254,-0.0025448113873797243,0.053670334175192916,-0.07903447997385653,0.013562375836639837,0.023690158087366485,0.00168105446068511,0.03394082370185091
PTH2,,,,,,,,,-0.0369633841376524,
LIPC,0.0683689729319846,-0.016265069514529232,-0.03207125743349222,-0.033657813625236815,,-0.03626819500563631,0.01971787565557262,,,-0.01680005209236025
COL8A1,-0.029676107900287015,-0.021290319353201578,0.033397939791500124,-0.004056739385005069,-0.002169806420266558,0.03486634173767997,-0.010224233918050713,0.012280897531698953,-0.006577581939924793,0.054967010557436975
GSTM2,0.05853576254554911,0.0036081357806532635,0.012222458500844276,-0.02041630221844636,0.02812976005909753,0.17438580936135695,0.057617438879601565,-0.036366011176495724,-0.04081010044556234,-0.020178951771558346
SPX,0.0022903751992970184,0.03614115327115423,0.03289496206466365,-0.04172671794950741,-0.03307745594775422,-0.00981703241799693,-0.017074929873970635,0.09518718950469741,0.09187623786821406,-0.027902462891625332
MFGE8,-0.02779438608657862,0.044129590421092546,-0.0043831418760666326,-0.024675382391723094,0.050656752953909236,0.032944315899173626,0.014224483114681124,0.023891165309278907,0.012584284347230225,0.06418439734372142
TGFA,0.02513780101911431,0.05009045295360645,0.026599534022954247,-0.025865967446065,0.028154203328015614,-0.016963272268743473,0.03823708344480183,-0.024882445310440933,-0.016640975688209624,0.028681765362812403
SLIT2,0.05484762852477714,0.03522514766038994,0.007737103889936875,-0.026404774056654763,-0.05214575081331198,-0.06557083037419192,-0.04169622531952077,-0.00791711303085005,-0.03614066680223766,0.06570889256043366
PLTP,0.041824300180919725,0.005915317305980291,0.08102197207220503,-0.028467542642843895,0.0438231023796437,0.10394663976679079,-0.034063731549339143,-0.02708713129350205,0.019811020813010102,0.09095655857712867
APOD,0.03057126002844295,-0.005480856061941783,0.07247060881740573,-0.002908074261424733,-0.009997819054588443,0.07568792416551993,0.02171579048272504,0.06532250745449093,-0.0637581195205053,0.00912849920384293
B2M,0.004514086530990216,0.02019798583080022,0.10094607592715843,0.003770694818933918,0.08254879260990854,0.11827774849318572,0.040363147978564794,-0.010224371519112362,0.05594859677744408,0.08888358103609247
OMG,0.01499621852745907,-0.030654785470425078,-0.01886883555739636,0.0060021959510592575,-0.03966313325419593,-0.0013350580912936912,0.010123406245226157,0.007207412125497653,0.030708910366105627,0.04725102411335768
CXCL3,-0.02127507595182709,0.006901185761053139,-0.016099504278433544,0.04553952322432805,-0.012163528275850552,-0.009404900760529515,-0.013349801053905288,-0.0018021940505616038,-0.013970029000351996,-0.017024106274185588
CXCL10,0.008459396677572445,0.015398676646463693,0.07968786580784609,-0.005626683193961712,0.04473643746582654,-0.03578429915725078,-0.021214449437691137,-0.015779043629317036,0.01751755973818521,0.013200875557717201
RSPO3,-0.017040437227167086,,-0.020134959782506817,0.015192716833996346,-0.02953673937797888,-0.043491928913326566,-0.013950284809119223,0.004722565626046824,-0.009954193083148757,-0.021880689648708308
CORT,0.0017874569535470824,-0.002718947222406194,0.012141505127364116,-0.039278347852498625,0.10148723660748923,0.06120205035221383,-0.009149288226386273,-0.01231051334539725,-0.03865546382015226,
NCAN,0.002479509299642116,-0.03040036157993724,0.03758419653739999,-0.006496596127361107,-0.02775588902867366,-0.052282038855796124,0.09432380314085258,0.009119292976682644,-0.031086633371116393,-0.09057737253679794
PRG4,-0.018865794757603443,,-0.017442345576098753,-0.023006689863742623,,,-0.01631018900900801,0.07233666737805546,-0.03288324185806646,0.03939561456581319
ZG16B,-0.01739577004732238,-0.013004433624499018,-0.018831815021171525,-0.01229922787075266,,,,,,0.0029902208395318924
TGM2,0.003533319094380587,-0.03977307702445648,0.03321549025401672,-0.0013443896578662,0.003297343878878428,-0.0025964897010666145,-0.00550963786028427,0.025656154971276556,0.02750989131642255,0.07628451922314412
VEGFC,-0.023953879651811553,-0.016698193568414184,-0.006112218692390227,0.010557228451699381,0.011626581525973914,0.13607754964156019,-0.016645198005597425,-0.024665782075319147,-0.039668434217697036,-0.03318285472096023
WNT6,0.030918121603518457,-0.012026457570985569,-0.01715226289777092,-0.02737149294204708,,,-0.014527088287946872,-0.02287963928600849,0.018936728940125668,0.006491831428955744
NRG4,-0.011554148379945825,,-0.021725547927112066,-0.02362880816202227,0.03510872068472826,-0.025492933004499358,-0.019418564956194664,,-0.030692379166944166,-0.021880692101011585
PMCH,-0.013316777805092599,,,0.04449906425683063,,,,-0.017272308828842762,0.12603440704912922,0.01681070064870089
COL9A1,0.013237693412950082,-0.029870762883659495,-0.007602631850246314,0.021371206816101624,-0.024085286646794934,-0.01996972710845613,-0.02212699312163512,-0.015177960065718726,0.0902850825942297,-0.023465425098685697
GDF11,0.04536571943659985,-0.03146039399572242,0.010246996326605187,-0.023800528804348974,-0.014623127229723927,-0.04007122921278105,0.04395454730048624,-0.005434130480778757,0.026183967937765833,0.07552595070552669
RAET1E,,,,,,,,,,0.010623905860161577
IL24,,,,,,,,-0.01157650918094504,,
SORBS1,-0.021261777580405546,-0.005700367813475947,-0.00235231253609381,-0.00038616230811201204,0.05611401071076327,0.04157569925214902,-0.003133484356598506,-0.09301594907102252,-0.05117201025146098,0.04580333570749196
DLL1,0.01508574958030915,0.07612502951986759,0.0012233974008194679,-0.022088707875331095,-0.003037702145763359,-0.05843904530617541,-0.01568717866307018,0.054854738769714646,0.015132711597068771,0.03538121212085994
TLN1,0.009371712044110896,-0.03263725902820265,0.06557868847013086,0.011178800879168683,-0.04433456252815628,0.08746684623189072,0.016978112789453728,-0.0013442704937746109,0.08960482938514498,0.06027640080302082
COL2A1,0.017017805173552968,,-0.016099509757273277,,,,-0.01355278882413798,-0.030171924266420895,0.004488363462141756,0.08561156185662307
SHH,,,-0.012656170861951529,-0.03646147185093512,-0.013054823609252655,,-0.012934682670114446,-0.03305150191869238,-0.007872292825130248,0.0022841858860625764
PON2,0.03217028455077827,-0.05908925325711375,0.05990018788870546,0.02864501287737172,0.015640374745182987,0.08861281587554667,0.11321041247763543,0.05568308006472954,0.07723981350020896,0.018532732555669444
ICAM5,0.11769781430428822,0.026210809415874326,-0.03146001535604508,-0.024359447220892987,-0.040585727249686024,-0.06358080505863344,-0.025260736562324453,0.016894535187545363,-0.03810243364311516,0.03239378451634662
HPX,0.03676591452717843,,-0.023444240355958715,0.03404557576396801,-0.011370030069436023,,-0.0012533422980078772,0.005091508342992343,-0.012816128355435255,0.028186623465927485
SFRP2,-0.01667826709369396,,0.1062146032531693,-0.020116171409435314,0.012436692841605684,0.0459606161973127,-0.025374537238607484,-0.023395219372367538,0.004968592173452294,0.027227961103954673
CFC1,,,,-0.015478695382739369,,-0.020801353996578033,,,,
CD70,0.08271688259049012,,,0.051243492336341484,,,,-0.04863327110581581,0.009731788230270438,-0.033382949340244085
HP,0.01411928598247471,,0.0584530746190977,0.09217750541766016,-0.045500809315905076,0.035842299129998145,0.01302536441491656,-0.02528117054612545,-0.01676127869109989,-0.03273112219799103
CXCL2,0.029285092740409163,0.06381867162283116,0.018815708586903707,0.06252869061807804,0.058232295824912524,0.03857931782861707,-0.012474339414977794,-0.022624503347897847,-0.0010551739704957957,0.04699071138377111
NPPB,-0.016183930516179473,,,-0.01355377517535882,,,-0.01664519921625041,-0.033748503696710876,-0.02641174075880212,-0.02219552527897419
CCK,0.030818289379021476,0.025107250640141708,-0.07250935365579719,-0.0486241612852003,-0.07359372200491521,-0.04737062347541443,0.010288800152553606,-0.029252166080590045,-0.06453420459285804,-0.028793588088893735
SEMA6A,0.021011127571213355,-0.03966866394170587,0.0359172137731042,0.03605936811169392,0.027896456710663008,0.17866043322324962,0.07495902789200536,-0.008406810384968346,-0.030880866170995596,-0.01002123773838035
IRAK4,0.014308352480468136,0.047780046749630475,0.021235288694030494,-0.020230269040246933,-0.013988533720942243,0.05884381739627511,0.04204857002506167,-0.050637906455576746,0.014389446064610425,0.0832429832203619
GSTP1,-0.010059363644036423,0.018472539696385053,0.08066539174971657,0.011414614738291487,0.008986582308037568,0.08504510574860012,0.017619819454777707,0.012230942040761382,0.043883568614706554,-0.0024588215727346105
VCAM1,0.025144216689529004,-0.03076760918007418,0.04574610929291031,0.009890820247655923,0.03462023035105318,0.07217945440943208,0.029808342318376195,-0.02135315422470986,0.06799604493968595,0.09152073123281212
NXPH3,0.03232820457723792,-0.001099640172853957,0.0015165060689145784,2.6947600727232446e-06,-0.006108076428672117,-0.03843050673879705,0.011473039610490992,-0.02874645547598493,-0.019765328582686575,0.017110236254497414
MTMR4,0.03809314205954109,-0.04184064125423511,0.01872042195885395,0.045825733510193915,-0.009261407199130267,-0.025631533853920245,-0.01870510101142925,0.010841314423120663,-0.016630247814758182,0.006053914403245105
LAMC2,-0.01270269321221339,,,0.06364386904490339,,,,-0.015203204860724706,-0.01715285461667372,-0.021272107041769257
IL10,0.0235461358745288,-0.017225755997469658,-0.0211261514326817,0.006899591507418581,,0.03738185059075054,-0.014899819757417615,-0.03548225124516723,0.03684848211382993,0.037625111635355736
SEMA4D,0.007526717158214335,0.023952399059977977,-0.001318512788471044,0.011829967033147927,0.006792170508326097,0.11571699443880042,-0.02942352152952068,0.01597065805700194,0.05650791318007858,0.050804776446922176
TRH,-0.04171641028515454,,0.059065797748290294,0.019861542819883032,,-0.03239356497153146,-0.039797001771267555,0.03161601137675575,-0.06266684392977415,0.040584024425333314
SEMA6D,0.012830127561611301,0.05078130651892832,0.02735626592680782,0.019745792907069838,-0.012314306143699893,-0.02837947573539505,0.06266293450929071,-0.030587191234963708,0.021381229286931373,-0.0581948677180554
CEL,,,,,,,,-0.018900186320706284,0.017834958659808654,0.007741424923791273
PDCD1LG2,-0.025217299377052256,-0.020213552803970927,0.01724182730205342,0.005781333991663794,0.03290085688933079,0.048536993162378875,0.19381563618805783,-0.03303751720734139,0.044833244817017025,0.03370938715028076
SPINT1,-0.011269407188653657,-0.028419953446753098,-0.020039252483600455,0.010299222259505825,0.011667293333049323,0.0024813710515906215,-0.021869727748166805,-0.02412581181466019,0.04333071644359572,0.05482347277536579
CTHRC1,0.07019582442189594,0.017938996165111274,0.06609295483025457,-0.044095837279675726,0.012362818733390733,0.044892503892906326,0.016887891745167857,-0.0006820067560613457,-0.03251296620394524,0.06357555089083869
PODXL,0.002944707331289344,-0.011926818187426145,0.060211119886199614,0.007340241171102787,-0.03888156526202614,-0.01000947392710521,-0.028968175181255756,-0.019406901348879207,-0.05562470520296663,0.009360604334337642
JAM3,-0.014984917670960936,0.08394172008119435,0.07585764542199937,0.04854905311169121,0.030511177627719425,0.09707262513839345,0.013983015764293998,-0.04721394929599218,-0.029459387652314126,0.005048887156323065
TGFB2,-0.03650262418921283,0.0008864633908240547,0.07011193979790162,0.0053052567742993,-0.013030673573214689,0.0678028537421816,0.026316336768007344,0.07481781291201221,-0.011503719612368655,-0.03115254276052466
COL18A1,0.000700044697200198,-0.021172081334458963,0.04917298533245564,0.02234665004084931,0.08318573744825294,0.11003927856003151,0.013519009469407255,0.012978856553525363,0.012416044286645275,0.07842348008295713
NODAL,0.06622900549236536,-0.011583495000981473,0.06222114524807879,,,,-0.008052603127032593,-0.014299715831394945,0.11276651715701402,-0.034023823268468166
INHBB,-0.05861454736963242,0.007016809256994706,0.11538302149145328,-0.04174315979947375,-0.026861693273744627,0.012897279010551935,0.09847150645444501,-0.06902587930799932,0.03150741801887619,-0.0027839857630246293
LCN1,0.09204595694636301,,0.012901860195277927,,,,,-0.013504272924467946,,0.10631475908937936
ARF4,0.026642021148271876,0.011239360287200862,0.06425924280482538,0.006383162124066936,0.011656035963665368,0.0969506944969281,0.04316078742695821,0.07436527373604587,0.006616147767156567,0.03686333581123975
CXCL14,-0.008277459163961805,-0.010345606000657648,0.006299163089340739,-0.03798663452012247,0.0056769425026937425,0.003483953306588853,-0.055003892791937486,0.017664120852940363,0.08949358955186815,-0.07000790873888621
LIF,-0.022505020213179964,-0.014658248436683148,0.022781815958843862,-0.02054859423131249,0.028944431294558075,0.010743133200230454,-0.02756644619243456,-0.020664100430510587,0.0243462984659955,0.011230393279498005
IL17B,,,0.026142334305104126,,,,,-0.021622453742263525,-0.024403598942097357,0.060049439964190064
MMP1,0.09826554862083572,,,,,,,-0.022258429379405927,-0.01767140330902094,0.04848687897287357
MATN1,0.02320776561393784,,0.011046419991327666,-0.013723999963342197,,,-0.01355278713755826,-0.023885312976969615,-0.02515052855949375,0.051267217780255156
ADAM28,0.0036654344474298336,0.000584016563665764,0.08731554864493672,0.01890799660017728,0.006639308252920393,0.12746290883641526,0.02813786538475658,0.005936350413091667,0.009031179352405593,0.09152844196610575
TCN2,0.053778878812411696,0.0015695188490479717,0.05910233885073934,-0.04797172148301625,6.156617887396685e-05,0.058507273589616056,-0.048253757535898306,-0.06599594887367345,0.018377752079355363,0.1248721963200437
THPO,-0.021732475553752354,,0.03031161880015229,-0.028174776843296955,-0.014026627186654969,-0.02809405118043419,-0.013552788694401055,,-0.021816918607644772,0.09635895846049214
CUBN,0.030568570964293468,-0.027901173008518132,0.06462863985455497,-0.02369360123715241,0.011992697630837676,-0.021603426576385417,-0.022036055559805517,0.021931861648125973,0.02451179425549561,-0.038231807202343
TIMP3,-0.061125103245217714,-0.0016072913043186632,0.07386494334811407,0.020340648423700574,0.050548019318035285,-0.021803172655956136,0.03884056236326161,-0.04055232418115347,0.03593322131843197,0.0923341521536449
PIGF,0.07057262322339387,1.9837279025386875e-05,0.03487472728337237,-0.009757632669138778,-0.025690399338120177,-0.0008069646739423489,0.034735746716547514,-0.017894703956157807,-0.04661287660521225,-0.003575129748276742
CRH,0.054183080543643715,-0.01453725568246312,-0.021725538919155917,-0.02160477948854279,0.05398189414327959,-0.02410067691542568,-0.0185367242047484,-0.0028979044942130405,0.011455698555982762,-0.037279798688209936
BDNF,-0.02475600254407426,-0.013004431145742876,-0.06761798858368034,-0.021874093116030464,-0.02281789131000875,-0.027885360198462786,-0.015263920927621315,-0.006528393433392305,0.008188700658249986,0.018632765034664447
CCL5,0.0005951952375239166,-0.04505227347111747,0.018575154658427438,0.03176568526593037,0.008639305541438528,-0.03190956957569574,0.017402617322426484,-0.01168771613750857,0.0029312209401728424,0.0709052480106142
GAD1,0.04530189128332192,-0.0017557571282161583,-0.052871777258922954,0.009007932543946379,-0.019953022275238978,-0.03127562034490536,-0.008140481104667701,0.02733449254147231,-0.025609249123828212,0.018323811974133613
COL14A1,-0.017948533550635845,-0.01814066060332194,0.006469093486174383,-0.010419782891579727,0.04408651046773678,-0.016047263889787316,0.03614161151030802,0.026039768123736703,0.011260209633784492,0.07139135346566254
HLA-A,-0.04137757584268637,-0.02264516638788057,0.08046878401165236,-0.0031678591324384962,0.0646821843073257,0.08638145107586344,-0.012077331062903181,-0.06953490964468974,0.04381586539997628,0.06799181098530536
CD5L,-0.014882719088657393,0.04589560501465413,,,,-0.02931926987471288,,,,
FGF18,-0.013466170812705049,,,-0.01470580664406776,,,,-0.02108021909369249,-0.03053744237616626,-0.02486047877163064
ADM,-0.010245426234713736,-0.01616396127541945,0.033167774176562935,-0.03138795863182532,-0.004676470506566605,0.015361116275584693,0.00932783483516482,-0.054881361189117274,-0.004717189357055171,0.032098163372645205
CCL15,0.09867601243821594,,,,0.0294056947162175,,,,,-0.021561491308635553
GNAI2,0.06543662528711622,0.01834879119754808,0.08057959438915428,0.04812192044198518,-0.006402256920731322,0.07208851040983545,0.056395037260702205,-0.06703949661421399,0.011187224612642427,0.027852701192458727
HDC,,,0.0210626417615571,,-0.01707561446337925,,,,,0.06047112297332244
COL11A1,-8.461124246682383e-06,-0.005108312919200216,-0.02568635440532286,-0.017668619786386865,0.028834033189237555,-0.03558876258200901,0.01662643429060486,-0.04193782021928474,-0.010265741127922775,-0.03644550602747253
NUCB2,0.01049474279163927,0.01805022646657789,0.03700494637018681,0.02728644189620417,0.0016164098999969809,-0.03778816051890663,-0.02286127709347684,-0.037523287941474685,0.039925892364506305,0.014550141406835857
CXCL1,0.005603540088473195,0.02508642363491053,-0.036140612477752035,0.09062394023146698,-0.012764314479721704,-0.04000058929909488,0.053191231325512706,-0.008458672290708532,-0.033357758621654875,-0.012689000896454423
VCAN,0.0014582532637008952,-0.014388388791754261,0.03266710270088359,0.052872991587379174,0.04114845152107071,0.008606562137179537,0.10895517768918236,0.05603829184411676,-0.05392045261870906,0.03175292010224545
