,UKF296,ZH1019T1
BMP1,-0.0324068999181142,-0.0990639281390439
NDP,0.049726959671201026,-0.019244201876035986
TNFSF18,,-0.04478966740397376
RTN4,-0.025714980904150406,-0.015421686177121884
HEBP1,0.008276568035742655,-0.06091327320989826
WNT7B,-0.028005488084808527,
PTMA,0.07497692750672162,-0.1317723480331947
CEACAM1,,-0.031494737635276854
PDAP1,0.050329862483980914,0.050407603299704035
QDPR,0.06630837276668346,-0.002724866794035785
POMC,-0.00134818263949549,0.026799434718351032
CCL17,-0.03679463603655667,
VEGFD,-0.012551158334011396,-0.04281640564490131
WNT5A,0.03947428335165942,0.03691747908668615
CXCL8,0.02119146019341989,-0.02864152676579142
GRN,0.005884783044120346,-0.056529191064903395
MIA,-0.022943669185021644,0.01774114685708048
COL4A4,0.037657674974249766,-0.03352608885615925
TAC1,0.019084746262695056,
RARRES2,2.447336595316513e-05,0.004255879573540985
FGF7,0.024686380266809714,-0.08990471736871707
HBEGF,0.012562928189011724,0.018414199899169117
PCSK1N,-0.013582988365870165,-0.02605416480421858
NTS,0.032089576397334105,
SFRP1,0.04160336679130051,0.004888498988432393
MICA,0.04867656878272333,0.10067594570569834
TG,-0.028574347030504453,0.061400640516133365
ADA,0.012641776771566776,0.018705413194015086
LAMC3,-0.022477235103166317,-0.0015953907586750032
NGF,,0.07171553849982316
TNFSF15,,-0.048179068378809926
HMGB1,0.028982761633893836,0.011272849701862422
ITGB3BP,0.04475909151212004,-0.033440701459365875
AANAT,-0.032182991119544896,
RELN,0.043855292648765365,-0.04622479707538295
IL15,-0.028288934286185674,-0.04890754322913754
BSG,0.02667612334972852,-0.03719480592070962
ADAMTS3,0.01837885783716146,
CD34,-0.01139646759153829,-0.11961264735920472
PLAT,0.04424655355293339,-0.09190218924802242
NTF3,-0.009630963626813144,
CKLF,-0.026709548678771764,-0.06284231978804393
CD24,0.08841320932782512,0.013460382207365508
HSP90AA1,0.013551003164021847,0.006549096189106562
BMP4,-0.008951764962166136,0.027506623212797024
SCGB3A1,-0.03983066924478654,-0.022586666506551
IGFBP4,0.039331103418387504,-0.08062372476270917
RSPO4,-0.009485233454104042,0.046360363031117145
LEFTY2,-0.0010466779013429052,
ANGPTL2,0.001135471445674499,-0.015649823903607623
LRIG2,0.026512169205764727,-0.04760810623413301
ICOSLG,0.029655845782823213,-0.025642094636119057
WIF1,-0.04203445940378456,
NPPC,0.018397211646387402,0.09333378618770993
LYZ,0.04410345784355624,-0.012118860281400714
SPTAN1,0.048065075244401005,0.009852829179083726
LIPC,,0.016092277648762872
COL8A1,-0.014210068624976209,0.02664692354071506
GSTM2,0.04085784143716051,0.017243172631804405
SPX,-0.0073480619603761375,
MFGE8,-0.017926885447014207,-0.09128637364283973
TGFA,0.010826003977034964,0.00649124632581709
SLIT2,-0.020887296875844258,-0.034981060649953113
PLTP,0.04951866381946453,0.05201807574048355
