,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BTLA,,,,,,-0.027714525999965454,-0.020003098096235784,,,,,,,,,,,,,0.013844862315606304,
MFNG,-0.011219869117569243,-0.05500551413483347,0.003739655152068687,-0.031842941803066634,0.05453212355124154,-0.03001447288943087,0.021859932612270788,0.07031057297134541,0.05711585511061783,0.0014059190285141947,0.04447187382051884,0.05807805485729587,0.043065194441899476,-0.0667109772323665,0.027502618664822065,0.088746652848677,0.06140088711837823,-0.03503051583766949,0.03355861173386918,0.05562208357141124,-0.023040700465514517
ICAM1,-0.033621318001467934,0.00651002662417647,-0.046060386189003745,0.010144845993210558,-0.014414675459992976,0.027622890047816675,-0.057155050302259015,-0.00523572971868866,0.09608617445872018,0.03121834801053563,0.0922124432845307,0.01549476077557461,-0.020476929646010632,-0.10310328610394087,0.004240290699473871,-0.021217025882726007,-0.024793292227867508,0.06542917214927507,-0.03326091860441143,-0.0072746874788234455,-0.004754219506734621
PROS1,0.005636616171304149,0.01787501678166744,0.014050061625736507,-0.0023710617536157213,0.045613375883912385,-0.003676874496694678,0.017739172378040208,0.1229938136142556,0.16693961838937108,-0.051695027115319835,0.02771737996978205,0.0386400517589277,-0.015462920871540784,-0.018415003638984042,0.09480461760559944,-0.018798930208632363,0.0005915542762474456,0.051624402385004944,-0.014020969748638269,-0.018618739759567293,-0.011372848891069093
CLCF1,0.05084017006277365,-0.05097029773935341,-0.0014535391510766263,0.013878098270947617,-0.05435422655765259,0.0568602517105897,-0.03349460856524934,0.0053402785423071995,0.023933230055598786,0.010599764760927645,-0.01842748130866416,0.013962373579506067,-0.004410396694053088,-0.043972030306717175,0.027156337855647035,-0.012010323956841044,0.030624545035106254,0.02097172524528899,-0.03616250582887055,0.02652485101447367,0.03196650355497753
PSAP,-0.0719508985618058,-0.023271092737217454,0.024684228920339897,-0.045233826135173454,-0.02720889706596096,-0.047418802939438794,0.002700406895990164,-0.05086403922970151,-0.13732560945404657,0.03519980713062163,0.11693613798618635,0.023209954449310254,-0.07995141192020776,0.04484502075760935,-0.01876053602027784,-0.044359114742410416,-0.05126267871478084,-0.006167171225439602,-0.05111739693911501,0.05167000340154399,-0.04635072869740725
EFEMP1,0.023661493695235205,-0.025961315566963815,0.050220664453560146,0.03088508819597581,-0.01117585104629272,-0.060038839608864525,-0.025663893873479827,0.07081627946812909,0.09738528830208966,0.05448898572062887,0.07322611760047947,-0.007419770232943688,0.03670034411050641,-0.0031736106463130524,0.004994786313630289,0.014152666331544347,0.008601388940916839,0.12132377828502043,-0.046945854537635376,-0.037767748704183285,0.045177898541556925
C1QTNF1,0.09706405761408278,0.07756471901317988,0.020979622225208498,-0.017744881316888447,0.024245254544794526,-0.015913073983682795,4.822721495929034e-05,0.05011269203885678,0.13207099242697035,-0.03700854618212959,0.012454095908381814,-0.02433693224632995,0.06435588926693582,-0.025900510139996162,-0.059064843174414204,-0.029141364312321043,-0.07639784683091085,0.06989970293343188,-0.04544988584712924,-0.0533509033170489,-0.023053641977665056
ALB,-0.026554006753202814,-0.018467579039351072,-0.028482365911232377,0.004133158101013506,,0.05564014297826796,0.029208432315640888,-0.017188796397491695,0.03874015392272527,-0.016202949762761355,0.04090257504000373,-0.013196858910430301,0.03672932144081827,0.020098962300977484,-0.0013612113427400564,-0.04256469336043093,0.02016796132932289,0.06845268503233948,0.029953388267094514,0.0683723101181728,-0.0314254048955446
CCL13,,,,,,,,,,,,0.03524523742019863,,,,-0.019166648800631153,,,-0.026316889919854897,,
EFNA3,0.09082302993879247,0.03971315059545298,0.07770507118675345,0.023039193764695893,-0.005648536610142116,0.04871780021494754,0.05127788141918013,-0.060379848224080476,-0.11202790764744533,-0.015053359500128496,-0.01696493617632043,0.049103641602702544,-0.025962273794404887,-0.024827837338736336,0.041192263132490976,0.00043745644016239505,-0.014678441969905438,0.02218949522429903,0.026851593345820445,0.08524597980483663,-0.02995374686690397
DRAXIN,0.05960047416088733,-0.025493608579584943,0.019680797054272076,-0.05380550594531436,-0.030026643737241555,-0.007257317677976393,-0.06307015306206462,0.04707208226008167,0.11339528278506396,-0.025059162418698756,0.031825888572605,0.10102019212222497,0.025033892638379785,-0.04549456910484861,-0.04620386596831158,-0.06702532046666135,-0.050758601134388334,0.04877637147431886,0.036519418091680245,0.010872772801362037,-0.04551780907470187
RAET1L,,,0.0811271338735364,,,,,,,,,,,,,,-0.025816647475376892,,0.022920308815108946,,
NPTX2,-0.046153446749411665,0.010195145116622147,0.06507691293648687,-0.05308770810587818,0.03287640152854663,-0.000387854514809554,-0.005760780693279809,-0.10756317403842265,-0.12396473387496844,0.022092037847480664,0.03384965657687186,-0.0026640948371835097,0.06713902643182904,-0.04073823954176643,,0.08180219959072134,0.0787062143353859,0.10555180441287874,-0.038272731170066326,0.02230604829237693,-0.0365969138389533
FGF11,-0.05099150777815668,0.038497741006518434,0.03891055286103564,0.0008703138927025923,-0.09684563650290456,0.06446877524667885,0.004604534138330553,0.025420886495720125,0.10273436766463852,0.031674658389029595,0.017824468523654033,0.01305785920719855,-0.018434305125961503,-0.1342749418461164,-0.01952416890955654,0.0006678276619807154,0.02545347220225353,0.04458351653942915,-0.0008541175945595502,0.08073030053737681,0.029981153920927057
CD59,-0.03212153095106067,-0.03676582512089469,-0.004345926436598695,-0.042162634175593613,-0.05651118815898815,-0.047253095733693774,-0.0014022534457868816,-0.06417086859301037,-0.07663093406955235,0.06487871787032574,0.08824563670075973,-0.05582016530718554,-0.045839191225483175,0.10231767303176495,0.011385202438011286,0.020613678500236127,-0.008073450792488142,0.031986540310774504,-0.040493201930191486,-0.03638492001531105,-0.08278970157661371
COL9A2,0.012649160208815723,-0.036475378383183425,-0.01699491635492059,-0.030140482072478176,0.05498716711440707,-0.010750113683271443,-0.036328571716131935,0.049075144015521176,0.07712866498836594,0.025560392908257044,0.0035528084134554667,0.03623178658404545,0.0035355036336237626,0.10372711015787922,-0.0014727304469906004,0.06569326159463176,0.10218870180458925,-0.01968282070235424,0.015694561084310735,0.1049721956688003,0.02232566527282205
DLL3,-0.08909584173484233,-0.012239091934113325,0.03231544063342631,-0.01654711337725056,0.07425269407089985,-0.06896965300463392,0.008696232276060933,0.05793131670324685,0.07775512268586296,0.025493421210081628,-0.008047269087685176,0.07277116837468767,0.003495893499493533,0.028258953755265378,0.09899983416059792,0.03190722891593915,0.11352656010788774,-0.0479253157732403,0.01953884700988745,0.010379198249030138,-0.08416783563014411
FGF5,,,,,,,,,-0.012009062161372899,,-0.014574321529704622,-0.031838555503209236,,,,,,,,0.00803024303248027,0.0051173162259052895
LIN7C,0.03463968656925463,-0.004228262614199675,0.019777157530101536,0.024285202495655314,0.074723509187687,-0.030485116126346704,0.016546227999850407,-0.050722310935421344,0.03983492273755369,0.02932908476442151,0.01310998136320886,-0.01643319372878017,0.0001373219261882967,0.03259189625833983,0.05470081428682086,0.04175418982249309,0.0040904039830543006,-0.0063498716161395465,0.02304865378302502,-0.0018058943708529499,-0.005666292424766558
GDF7,-0.01826980421644959,-0.02459887212893568,0.006111878147278312,-0.015567038936057183,,0.03380388757402411,,0.005540254871621545,0.09515427329495953,0.021445318585647643,-0.026789869860939154,,,,,,-0.0037973433307282437,0.020029658528150137,-0.0190727883643689,0.05324772820700841,0.01128027885702156
PSPN,-0.020259719624371942,-0.011538308646810278,0.0027288452170626666,-0.028047684781395004,0.008835063014546733,0.016761457114528727,0.02682531096702335,-0.04129085856054634,-0.0014626457489246873,0.11358471230516695,0.07074413603558245,0.04213315466349631,-0.0608359631657409,0.0708619965755089,0.035326473510191664,0.017058498215466608,0.05409977162841655,0.10091477981338495,0.056914302401708874,0.05176073698003216,0.06496767288774181
ANGPT1,0.05623628295993557,-0.004447598283774118,0.07498796496456145,0.08080764471931152,-0.025919923813595803,-0.01658843482107572,-0.014888488206681951,-0.01723607354345159,0.09601368481039871,0.027835262417246445,0.08889499740973002,0.05394517869030009,0.028078359151565514,-0.022421776868031016,0.026092775791331534,0.03243733240060205,0.057053251086128645,0.044769016887540446,0.03175510607956612,0.0826132498394061,0.03594567550057794
PNOC,-0.025800761792090666,-0.03332218162006233,0.04242051385987099,-0.021341647704322224,0.06556066008432515,-0.016572568801416766,0.04829168013766281,-0.07467370962352347,-0.12063925529297913,0.06426762717640769,-0.02450129045056542,-0.013196858910430301,-0.021523831826912858,,,,0.048609966993863746,,0.010642317385916863,0.059385262704581346,-0.1308567659594351
L1CAM,-0.027434927287048223,-0.03031046109811095,0.004115413145653541,-0.049665235237495026,-0.04857038737110508,-0.061081927430291574,0.027003307998018717,-0.10238560480068826,-0.09169657408587682,0.06485226342693054,0.0033335722160949635,0.0037090332018419755,-0.059668264947536756,0.007360398865626364,-0.05329657432699878,-0.03205593655430391,-0.11042514110071466,0.0538827420937566,0.06486420380614547,0.09699986179177314,-0.08847565103495027
APOA1,-0.025768752697504976,-0.006674193159869626,-0.05681536746000193,0.038890768049458305,0.0351473682376696,0.03973076823701208,-0.042084923610179396,0.0885566699176641,0.07068364808044728,-0.019326124689088856,-0.03884209544218612,-0.021147641881567737,-0.03462657328384629,0.13527006815116285,0.08289877149380595,-0.029552953019028237,0.018296343350225775,0.054708931209190514,0.01003731430927437,0.05102886890568833,0.043856022181357354
PSEN1,-0.051470714484397745,-0.0142462455176384,0.02997161095234488,0.0201619134964415,0.02408594033056764,-0.003917681914943972,0.015239487639134894,-0.0012855967968685234,0.08046490042014655,-0.045596426257357714,0.004567845740368882,-0.05681988035467545,0.04730697511089913,0.0022569767664999325,-0.01144620448978666,-0.028295349740619577,0.029980049359769816,-0.02644639393865561,-0.023014579603050513,-0.036754133813283275,-0.054627467113189915
CALM2,0.007458546865691769,-0.033936193633731696,0.0445498682679138,0.006585757664883467,0.07189277473882279,-0.007725948883380069,-0.005304241503223947,-0.07520831483608842,-0.1540056462460435,0.0840899745879032,-0.0507763446068414,0.021600359355724612,-0.032398080310988425,0.08965264512165877,0.09976393549596166,0.11459184833948537,0.07551916918017891,0.0015026910129812656,0.08547000335089644,-0.012262798240726127,-0.034630471836030595
CLEC2B,-0.01767796879358217,0.021759586062076324,0.0362957533971512,0.015951038277336422,-0.0866293588995379,-0.024538406235198325,0.045915679105356946,0.015400551313198525,0.10121582724487148,0.01177060031009924,0.08134824810179447,0.06599562132340686,-0.007024935916922228,-0.006305048469715831,-0.0009326067145668828,0.058088557312189516,-0.015302148649265521,-0.01424514967452826,-0.024301923009604192,0.023505650781301544,0.0402402013089709
NTNG1,0.08146788707815907,0.012209671255287918,0.025798944441004026,0.012532958247965168,,-0.06142908016515621,-0.04875219772386116,0.03916002918617546,0.02890309951505459,-0.0028383086829201747,-0.05324888536123545,0.048445609991633234,-0.012963318696671151,0.006785429735125102,-0.038790703812134474,0.02079473079806047,0.08941373788350278,0.025155811698940017,0.03562302794622364,0.08333544924175607,0.015795589451750015
LRIG1,-0.02057841850041828,0.017589394168057902,0.08923749505546093,0.010640150457445412,-0.0423156575255974,-0.033711621901636096,-0.022883721428846444,0.054504103815828604,0.030540190518746093,-0.035189847415214665,0.00170413363121802,-0.023337087626850696,0.025113435876994352,0.1587335161681968,0.049386845538353735,0.05788999355751799,0.14069894817943485,0.06751520783986381,0.03570498283422054,0.0069231126596703005,0.08160518666710338
CPAMD8,-0.016075859785445748,,0.005495512824305072,,,-0.020652213415641267,0.006042237764709578,0.03118097437597044,0.006506409296865598,-0.016462573436739143,-0.015398869225313933,,-0.029802353042903806,,0.1731393679590567,,0.04236435828085385,-0.020745431426059023,,-0.03677548517697547,-0.02405847828865844
GHRL,0.04645298817982361,,0.01468063913992303,0.045215993396013045,,-0.04974503107852738,-0.013313477570875228,-0.018273060296669464,0.029358960085565725,0.05195512567483461,-0.016254535749714732,,-0.020593474648709576,-0.022906071752796117,-0.05431675728487918,,,0.002382806185406075,-0.0024079346292092984,-6.240455620675124e-05,0.026809815546564805
NPY,-0.023583913716374638,-0.053305667303827554,0.039238300376344216,0.015771769307686517,0.1316912075635335,-0.04908399178498382,0.06652519715627878,-0.0526982641705562,-0.10397407910302718,0.025341855237639332,0.12459682348644582,,-0.05948956649024192,-0.015046638833946673,,-0.03229835070338098,-0.027834125967467736,-0.013619704838227433,0.022355695750154544,-0.04431961638120116,-0.10127985686406592
MMP2,0.04514419912760368,0.021934830145618835,0.0488674974151132,0.00924534142606994,0.058349605198294706,-0.025258122199045278,-0.03754550963453144,0.08140044885178152,0.14523034025637635,0.05419593256449224,0.07301772755981406,-0.03467778167682161,0.07045912293422762,0.1417223837512713,0.023591244037214805,-0.012333289684529151,-0.003467451552455412,0.042833981162248895,-0.07139533079638359,0.00043677787875151075,-0.009618602715382504
LHB,,,,,,-0.017986518224450004,,,,,,,,,,,,,,,
PPY,,,0.06169301774230184,,,0.02416891770783312,,,,-0.012031462907555064,,-0.01220650601359575,,,,-0.02457112576240394,-0.01999063180362905,,0.03157554634153079,-0.044726763453509705,0.029032239120712507
ALKAL2,-0.024073732313027476,-0.03215275155485722,0.07572040380940347,-0.012495099253755412,,-0.017725202168801118,,-0.008294722227132028,-0.03583329818796983,0.050436305699892506,0.05636008580491449,0.07164720713690946,0.011165823399695832,0.1876387066907331,,0.08189098801871283,0.057316088662630146,-0.008495355450619703,-0.0011504656127761927,-0.03751127424828833,0.08464550065922759
CSF1,-0.018531903629659743,-0.03497478358927523,0.05547595053006312,-0.00718624941450728,-0.1078053536744197,0.004307272517707227,-0.00882011211881868,0.06314126390469724,0.04183238344305513,-0.014362850726470781,0.0852105992255552,0.03771059131506613,-0.005140030694985649,-0.014084440432216329,0.13410241301612336,-0.05664153208660936,-0.009196706415313366,0.01728309870489804,0.024195752105436973,0.02927259057914728,0.10844127927124833
SEMA4C,0.014789828263658844,-0.03995374927991528,0.03776329522564079,-0.04719601248250462,0.05929406351073035,-0.015230162312673181,-0.04853010280949729,0.02728576387232308,0.06351068617598754,0.014120653732432677,-0.021710177656092674,0.003938693345717952,0.0037997354299983297,0.028484651438499643,0.05512639035966274,-0.02132262161376141,0.021917005167057264,0.03820305232762765,-0.028440711495981968,0.07466446865128573,-0.021511166031852255
BMP8A,,,,,,,,,,,,,,,,,,,,0.020944888584644276,
ICAM2,0.03180365094905024,-0.032611301922285854,0.05833929891758038,0.035472283060709195,0.016731943370722913,-0.057551773137496445,0.07924761799526073,0.018058501068089126,0.0827982744371356,-0.00809141518379951,0.05439685952075918,0.02447912113046101,-0.010802384045360778,0.03097544204599462,0.059712255144921234,0.0680457315143278,0.14462024723584888,0.039499211896785756,-0.043458191985103964,0.034744138474124484,-0.03214634902055161
SYTL3,0.12332937271416258,0.0038686919782115305,0.0159401711899656,0.020363607373803095,0.005093635488297455,0.028959817711309215,-0.00332393933236781,-0.023608874402470992,0.06144725684725338,0.0481710010051938,-0.04147067370321642,-0.04100768397065735,0.003758706227113863,-0.08758343942408327,-0.033499149484809684,-0.05647680479444553,-0.02854707866388836,0.017939757670812802,0.00798224676911269,0.037384239205059115,-0.039088934063707045
IL1A,-0.01867989070402591,-0.06677456782053784,0.04905319106497422,-0.02493227500915451,-0.05915791279107244,0.05461118743786164,-0.018134808265768784,0.0354990079138022,0.02449563093761853,0.031158149097798925,-0.020988982491058742,,0.05721589165768637,0.01040695244459634,-0.012039335746462517,-0.009677933601148405,-0.058310864437615725,0.008669666731941354,0.0428175231006724,0.029506090783932255,0.09844752436301725
HLA-G,,-0.03890502346665142,-0.006604106631782698,,,0.11931714603785004,,-0.01326145232049979,,,,,,-0.0466939587530536,0.040573080826707304,0.020419232647218295,0.014209710551391625,,-0.0025632867431588336,,
PGF,0.03889175704700062,-0.0659289155220403,-0.017908158432387685,0.013002686762215561,0.006576185350761848,-0.05719792433560388,-0.009968522187120072,0.018729692179414188,0.07458171708832861,0.018867394064288372,0.046854161001202536,0.06590140305907877,-0.026329508706967316,0.12209477392533317,-0.053663645318362804,0.0474066117011974,0.12894917676050052,0.04416317810195917,0.007706085326432848,-0.009561928570474748,-0.05882274077248522
LGALS8,-0.014964468084204747,0.016628918180428966,0.06584334832840658,-0.004624299912838145,-0.02502234748993799,0.037263075609609966,0.014717626040177272,-0.003975849503209908,0.03537272412430254,0.013861191202976264,-0.021416455662607588,-0.0408572462909719,-0.011218633755795477,0.06649308838959551,0.07230652124884816,-0.004783234658221413,-0.009845881433887854,-0.01272234755903371,0.076962897163575,0.00907854039053908,0.06028599849574933
DKK3,0.020440962014596196,-0.024147498993115305,-0.01005399133438312,0.00199180333191356,0.061501557248787475,-0.024195342163355726,0.03298480454730523,-0.10240316700910972,-0.16168348545847544,0.013947043598576531,-0.020092231789327685,-0.04722422324018719,-0.051513960498160705,0.09436076247085713,-0.034621441511780385,0.0008426503694504714,0.07459373496068757,0.06702852733302875,-0.0073124710131966236,0.06417038218219134,-0.11854879305322616
COL16A1,0.03416828425583776,0.01773514915205363,0.059019681810941575,0.004347349024551725,0.056059188446259456,-0.029369723739074306,-0.062317450698749555,0.04734508567182298,0.10860333389916589,-0.026973484013645247,0.07754787345012296,0.0010322013313842238,0.07512360261093617,0.04324716821784057,0.03216933678101953,0.07576599358084159,0.10126970968898484,0.06879327288540099,-0.004560548441204097,0.06663571689322516,0.03916398429111434
TPH1,-0.02994848578411375,0.0899097263703652,-0.03074871285504056,,0.059546654698481694,0.041830335173604585,0.03831354282737239,-0.014052358050853768,0.015005000401883902,-0.01757687543728121,,,-0.019418564390107203,0.05239062303282293,0.0784999261215441,-0.037220644005110014,0.00618149082548821,-0.01703010844888205,0.047831191895365784,0.004563345997074876,0.0341360541551389
TNC,0.05459782343115903,0.002642211004424077,-0.003216746833533389,0.018043446120744915,-0.057454312067916444,0.037323179565863805,-0.027050569297766773,0.1348111337913918,0.18449010601262195,-0.04492031918763129,0.0044573583040501035,-0.012221137171711208,0.03347521380732162,-0.058889849969116705,0.07212895181578048,-0.047867192769328416,-0.07885239168777775,0.08763667808804809,-0.02323111110182483,-0.04392170505477342,0.029686598160498148
TNFSF9,-0.016075852155581136,-0.006218518113074393,0.018868690784528994,-0.020894654521927528,0.15207110885793712,-0.03115396418353738,0.02507203168808322,-0.003195588710436835,-0.08480794915145698,-0.013387772297882532,0.03658534377272563,-0.028888189235453277,-0.032945937677880455,,-0.04260931742655762,0.01616211355225553,-0.055598506664409665,0.007698606214008724,-0.0041588685527869694,0.07672431053292017,-0.02474777580166563
C4A,,,,-0.012313360240760136,,-0.021324061071638336,,,,-0.01426269579429798,-0.017539138454729056,-0.014475367469526315,0.0022938260334727277,0.03324351927731827,,-0.021338533744407414,,-0.029526063128180097,0.13993560484967996,-0.020524167715199996,
CNTN2,-0.05603091092623344,0.046002235604069394,-0.0001160016797741564,-0.03749841486620638,0.06695605511763647,-0.012271707837916921,-0.02208062765541237,0.04520979118123149,0.024003230809481385,0.0044554035676147765,-0.006643147304872506,0.03399915219646147,0.04564786661304633,-0.02460377402988396,0.012203001435837281,0.02637819293035728,0.1007333948770302,-0.06789867211432833,0.06283309512674343,-0.009410558167010368,-0.08915166553720774
F7,,,0.014304154906452475,,,,,-0.01220451306655567,-0.03160364532740391,,,0.044392173619982205,,,,0.020879239595908372,,,0.07701539948779201,,-0.029737638727739567
LUM,0.003245783191148775,-0.048272799463189166,0.001249437172559003,0.05268043229278657,1.903332943176327e-05,-0.04747110936265255,0.018977183176233925,0.04944856523449277,0.135719507602391,0.023786074377858443,0.12632283570115435,-0.06808683225494361,0.011299886085099293,0.10035847597194657,0.013799764457893531,0.11533531628372817,0.07111502752103041,0.01838429127286113,0.0076989988868837005,0.017534012042899446,-0.022647889190579373
IZUMO1,-0.015360985996781843,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02721505564117923,-0.01926822180904979,,0.02381023658536135,-0.00310503433229737,,,,-0.021375413619276765,,,,0.0053865010424054794,0.002247517307867589,-0.01642731762695175,-0.005943788557514079,-0.018457107207091525,0.059791850995988285,-0.02378490118598271
APOC1,-0.07895160746414305,0.0009926884162331977,0.05614938602106967,-0.01537733035109478,0.10245932958396907,0.001595585722143123,0.06986029519059514,0.07687147405819472,0.18595374793563843,-0.013354932040389041,0.008674162879160006,0.0914719928009577,0.07850309443632766,-0.06226826142225263,-0.06892243755309618,0.11114511309734049,0.030272497792284796,0.04517123285422887,-0.04715561847177147,0.09045765397548121,0.09043684656347359
PKM,0.0842451748121269,0.08923287022918566,0.01167233133291413,0.00021792845034498363,-0.09634940939752816,0.07309193814474901,0.035913858798451034,-0.013693662711442463,0.003999106154630011,0.0032213672563521883,-0.041079680598276984,-0.10119742814793124,-0.00590355715865694,-0.11166230704608245,0.0035936859627146195,-0.11414740006354364,-0.11372276935001947,0.08044934877910474,-0.0047993504227452225,-0.03872824383862025,-0.005150000269588304
TNF,,-0.037321230086911295,0.02935115423184893,-0.02734078039304691,,0.003498402321419432,0.07587769156248886,0.03204672441372795,-0.01121751932071828,0.046170517647311025,0.08527557758794452,0.04235417607814028,0.011685888529391687,0.11090447680488084,0.045364602787126874,0.2553759365006441,0.006262642775091305,,,0.0415890808138301,-0.023144557636564034
GNAS,0.006836079697535708,-0.013761857499058203,-0.008640119783005338,0.006315737830815822,-0.025833867423788643,-0.06269847390595909,0.05390040470389638,-0.10845360505332242,-0.11937781980513026,-0.02897579604947027,-0.01283110123539975,-0.06996911401568753,0.018704252654215447,-0.04626163866352302,0.06500239882054368,-0.08455959408388787,-0.008712711621767325,0.04604904538197842,0.0017894820531264054,-0.029823682065978324,-0.12609329904672015
BMP8B,-0.037235552994697295,0.062384390322017244,0.025134608832921353,-0.024190067374876435,0.033233834934565575,-0.005691395048542763,-0.01297542716192178,0.07647085729839263,0.0014799585079778848,-0.0370440195636255,-0.04076283902073643,0.05549967635131545,0.15029648222888783,0.0828251526879142,-0.04789961942753473,-0.04893012983568315,0.018115836506152557,0.06262354393475393,-0.00564270213262999,0.0040481988115194795,-0.027114005273468807
LIPH,,-0.016683633471909314,-0.030748705284947865,,-0.021737970847110464,0.016175398896150113,,,,-0.011499631753406889,,,,0.10348279678775026,,-0.019166655849658334,0.12935228865461815,,-0.030288434440704493,-0.04073658641586847,0.07258014226888722
CCL28,,-0.02459885053633648,-0.004022401021484916,,,,,-0.02624544063727027,,-0.017707541092721494,-0.021786333132362105,,-0.015399765106650498,-0.04246699327627701,,,,-0.02040955009528886,,-0.0244613219639606,-0.03501669448462226
PTPN11,0.020345624604671743,0.022570173007336856,0.05846871239064208,-0.0239043826017799,0.03917449688500701,-0.0361593097528127,0.03241670987672065,0.04159600692929228,0.08350956769173883,-0.0031881473716546638,-0.0001848389265588041,-0.015625703050233624,0.08151624186561578,-0.06094328947414629,0.013412917469680583,0.02850640277501798,0.007602150370797237,0.027912369232268818,0.04308114006682258,0.02484879198112021,0.0007017237801947379
ADAM12,-0.018625152449853466,-0.06235088432414137,-0.003872298312247869,0.0503394720118569,0.021014433716541027,-0.012104292678235725,-0.0028116573310521774,0.14391247704226617,0.1197447928256478,-0.013758592885027848,0.024936827739975624,0.07259445085289017,-0.0031447234882321386,-0.019023788041053265,0.003395183701338128,0.0588706396788256,0.036337179569608205,0.06755298007531779,-0.015336653752291648,-0.029250012260534735,-0.0050605271978095955
EPO,,0.0008443652836910318,-0.023661127909137235,,,0.02514570758710152,-0.02566041849760175,,,-0.012031463432730795,,-0.011999095038859604,-0.01941856724178915,,-0.027415517099656034,-0.020815477744751874,-0.0006614697917518518,,-0.018247550095497948,-0.026012582979040032,
EDN3,-0.022576637904682766,-0.03394923848696785,-0.026414607219943816,-0.011380612239410452,-0.02564202489571384,-0.017306125014351036,-0.026288005340215456,0.12736361657941545,0.011041457351961652,0.11581671466574193,-0.026100965903189593,,-0.019618937956509465,,,0.008960184787708554,0.028937507107317344,0.0026237443300647623,0.005344576926089531,-0.027932080854770867,-0.022726887287511023
CCL22,,,,0.02573588105135054,,,,,,-0.02422561217939129,,,,,,-0.02355863751922626,-0.027337332697179667,-0.025334477591507514,-0.016011430843908398,-0.04019625732200474,
CCL2,-0.02551019753504913,-0.03854352813930745,0.008029947359663565,0.0493243728081092,-0.031215866855210626,0.019907728270140923,-0.022678032178682462,0.027064247437884905,0.02364583754478801,0.015089048420506821,0.14216565954548824,-0.011710023510386433,0.004166444688808324,-0.008695698150767314,0.09647254474034496,-0.014375339131516078,-0.0069611961294586905,-0.008032329333101235,-0.03723765392341049,-0.024818229304981895,-0.026292743321165834
DSCAM,-0.02419386699063712,0.03546566021587197,0.0017416508805268508,-0.034021523645778436,0.03151263731608502,-0.03911449113925346,-0.053017812539579004,0.022173710085026745,0.09785904592103335,-0.013063804836952252,0.01852933003579502,-0.01765336547275768,0.02947536454309224,-0.06722324450318654,-0.01877665387641993,0.02014825711653283,0.07194337285108918,-0.031114010268561948,0.011515047629615305,-0.0004653256491337528,-0.05439382503225157
GPHA2,,,0.04180647834142528,,,,,,,,,,,,,,,,,,
ANG,0.03495757873633531,0.055602561496154744,0.000757460646746597,0.049423359228649474,-0.03450291010405753,0.0544791866719077,0.028471119804332458,-0.01578807503464173,0.040989846387572575,0.0034176032265863924,-0.03647396992604552,0.0685946391402862,0.0485365992439978,-0.09250850376010505,0.02913335647909805,-0.03230224309306197,-0.046196063580238034,0.02094070207162914,0.08350585789147251,0.06846180195761101,0.004321178711880992
FBLN2,0.022364216578760063,-0.03804983481308771,0.008347579063553717,-0.016955291426912295,0.04031649850868539,0.0499334661737312,-0.00015717204670950968,-0.05632460809788708,-0.0038969229687009365,-0.04210039529621122,0.12680382116235667,0.020738604449854987,0.04652216443679457,-0.039692451513453554,,0.05393016274510944,0.05199164478053756,0.06565827285055024,-0.016507570986887574,0.08846640896243464,-0.023921509863112922
VTN,,0.04378335185102251,0.04392045157811032,,0.05606227628237256,0.05726024150763014,-0.02587116141679633,-0.014052353455720014,-0.022514845102112258,-0.019766343261607214,,,-0.016135660254399102,0.12428005058652178,-0.03194141589054893,-0.02379351553494998,-0.021020648560798365,,-0.023628114502108465,0.03964704971595853,0.0175025258712254
VEGFA,0.04518723623687767,0.04084766258728207,-0.0376910454888452,0.020104129360195414,-0.1361693020949976,0.12282644923389151,0.010061091753592565,0.025023203477221142,0.0823174858558607,-0.08243731124133066,-0.03330625868445545,-0.08479460522946586,0.033865938071751873,-0.11168391311970172,-0.11452342862316968,-0.1212467170459457,-0.13200246642289934,0.023842267118254767,-0.02915846588346969,-0.05186183627374344,0.054733777133254495
F10,,,,0.018093916099330976,,,0.18790359658449565,-0.02443672340297945,-0.027380817407808265,-0.013192239612439052,-0.0012752111028270223,-0.038714210706978835,,,-0.03944992916119834,,-0.03590134744164965,0.0715013089641677,-0.03160358030205564,0.08985549262724428,-0.03047098402594855
SERPINA1,0.014522056373580242,0.04462888276396651,0.05449202553233777,0.00921652174584155,0.07726691745279704,0.003889564442158575,0.025779507525513976,0.014238988183189992,0.11313125940228516,0.023111888307210313,0.03280457495349933,-0.026687917771113474,0.03201383368668885,-0.0358533065815545,0.007690021655092434,-0.012997461273621558,-0.029602767818575508,0.0373737440030427,-0.013134511577092627,0.01918695438545556,0.03460119299021954
VWF,0.0379071360591155,-0.016165717958423906,0.02654095510611506,-0.014205097008422521,0.014348657489647127,-0.09111990091103635,0.020779978065634714,-0.025904252074887932,0.11202757800367809,0.016985244231275384,0.07180983657672176,0.054096623539923935,-0.07497514680259491,0.14485296317378435,0.09618991464806774,0.11891527809906662,0.08317114224006034,0.04777267861805958,0.03421390422524948,-0.02548294844130453,-0.06115886804085785
