,UKF243,UKF251,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
ICAM1,-0.02869269795745927,0.058449138996384355,0.0017963897193499917,0.040649699789737676,-0.03581419572860615,0.03431080815021389,0.06781145781639877,0.04876833171143624,0.07413312052202291,0.032589452186342314
PROS1,0.09426573833450005,-0.005675255661046117,0.010233381087964004,0.040070079404939334,0.0015705871670327173,0.08377974996307685,-0.07709560859859699,0.03421927060458538,0.0048390339792326225,0.038363243152912174
CLCF1,0.04114467796547101,-0.018963705483352303,-0.005528331726890263,0.05488226339044224,-0.027819463169402522,-0.01265366343863814,0.03569608781847152,0.05622944578203713,0.0640821276726081,0.14174950871787662
PSAP,0.04436245868712931,0.012752844086078482,0.01628368016618495,-0.0005604126169090738,0.09115641313214985,-0.07725026962240113,-0.002633123609471287,0.09714603595570719,0.117308837479269,-0.08279691948269359
EFEMP1,0.0679711534912108,0.046302332090993235,0.05828166361302458,0.029665708167321385,-0.022705044053296007,-0.09340678432759396,-0.008580567897850474,0.030681215294804734,0.012535381044420773,0.10540358598477942
C1QTNF1,0.0018400144145678933,0.018880502586578623,-0.014008753379805287,0.01112699204378865,-0.036969406784088756,-0.04693771856069804,-0.01814538268967292,0.01679620977019821,-0.034150286274738796,0.09319258749957987
ALB,-0.005317024815272845,0.02842706861173225,-0.023729786776310404,0.0016483878975788154,-0.027440512045503247,-0.030594502237994634,0.009234672591610342,-0.05683452650685958,0.006213345361642947,0.2049374220194118
CCL13,,,,0.02621516576243919,,,,,,
EFNA3,0.04279067864695619,-0.05598798139967759,-0.009050406446681687,-0.00904090659768429,0.019166015165890626,0.024527256582294144,-0.08592924546557715,-0.0028105604704559825,0.13553345057322388,0.02080181545219215
DRAXIN,0.013715124169313466,-0.010525356968767406,-0.019053854317149163,0.05009567870207246,-0.027502306415327204,0.07436711505824073,0.03766416152773766,0.030930690442129684,0.06163639219880903,-0.01890317898126862
RAET1L,,,0.026446770544782817,,,,,,,
NPTX2,-0.03612189749562932,-0.029355319457903754,-0.03210054794568491,0.06552762573916356,-0.037467069732561586,0.07707679394926824,,0.16906253225232576,0.060900263437347044,-0.0018860359879834614
FGF11,0.04836839040520238,-0.022606213389165793,0.08796748622857324,0.050015798592633845,-0.05361304642117562,0.13814102658841196,-0.05626538780908624,0.09288509077038551,0.0801095175451193,0.068676308678163
CD59,0.028683231633248492,0.008442135166152826,-0.033338027981209516,0.02631833501107655,0.05019860625298008,-0.11569970103918947,0.0844657630605472,-0.03260940796148244,0.0033249998617227,-0.017560263970208018
COL9A2,0.021491316140120773,-0.013885049473790188,0.01723268526310264,0.07235816019973866,-0.04437426305164757,-0.032814473665928955,-0.02526952325652381,-0.0350344166898572,0.11799208707559093,0.0046216043378383455
DLL3,-0.06017286856530582,-0.015499004888358259,-0.008280762186425438,-0.022736023826177357,-0.08163309649537588,-0.10244850587041611,0.06656866506853504,0.023893984645156418,0.0963044584319728,-0.012952266104887108
FGF5,,,,0.013053409441935959,,,,,-0.01476909518489875,0.06107948932596001
LIN7C,-0.04831651431513674,0.004692350613537318,0.05189708431960503,0.024857917371178036,0.017343304747780466,-0.027666236374340677,0.02020923302897828,0.03866987994695414,0.04259924229276993,-0.03793996380682734
GDF7,0.06719888227755823,-0.020562945398432415,-0.02089278042457665,,,,,-0.04493808566360515,0.06847588281877587,-0.03268515278524134
PSPN,-0.03812962439069261,-0.0022196780130342214,0.020096500839303123,-0.05697114232056612,0.019943289727047276,0.06487497360750613,0.07340855756980065,0.04264637121810078,0.06211539840770021,0.03247277830858652
ANGPT1,0.09258555041534229,0.07526805993978589,-0.018426554689915893,0.10086622466452518,-0.020100877317266005,0.005597913019952276,0.03920377613335505,-0.04724484465110719,0.09049637015575654,0.0043123669646378295
PNOC,0.012110486282183613,-0.027041156947462848,-0.05125455236453256,0.032315536293237516,0.09866340724971163,,,,0.03555000194150756,-0.023080031167198103
L1CAM,-0.005845952398906659,-0.027516550200464607,-0.02831289949329177,-0.006061971748465065,0.1590522762749237,-0.03975565142318372,-0.021572935856852635,-0.00894058728601004,-0.014050639256413236,-0.13745008171160705
APOA1,-0.011024213803606606,0.019995155878734572,0.0197538116463823,0.009481435049703371,-0.029099806565156205,-0.11108420323567145,-0.059648538277685896,-0.04556718159037677,0.12175301758041807,0.0650578227419346
PSEN1,0.002342088432553288,0.016322784521727904,-0.0341718577017493,-0.026913902553545203,-0.050136115294751774,-0.12027926300545556,0.008977488902668807,-0.03127975462726444,0.031219186701354103,0.06047448426509993
CALM2,-0.010019411773451689,0.016830044129643604,-0.05327788012655634,0.07967447411607975,0.12620955393406852,-0.054690736798813346,-0.0539659801047164,-0.044016359048948545,0.07901271030737378,-0.09115628981656058
CLEC2B,-0.07364010504472455,-0.04087920029276539,-0.06860983524575279,0.03190537663125934,0.06431839540781285,0.0014091643615624272,-0.022996837288444996,0.0008975279058054457,0.059001568526945256,-0.02878472592691863
NTNG1,-0.05271492450501477,-0.0015218358190399498,0.01593182274281234,0.08477189303693017,0.12231687828956121,-0.02117764992046019,0.006409874395656099,-0.0344773103284995,0.09709149568366689,0.02178999587704563
LRIG1,0.07034514221047919,0.015672541850763694,0.053463027884457524,-0.013691773987665763,-0.12518553111835143,-0.08795969255070682,0.1713294441808445,0.0429458088705031,0.09229738903136685,0.11111387270228884
CPAMD8,,,-0.007435403517007382,,-0.008659294447101201,,0.1423502935373804,0.15448781664347588,0.10864230934320088,-0.023176223065104674
GHRL,,0.025702798556295245,-0.019053854317149163,,-0.016187451005499363,-0.052469839497344496,0.018547426268878876,0.02840002661343251,0.011604177936601387,-0.02043008178151147
NPY,-0.06803354184508073,-0.007588021123528005,-0.04744061898496562,,0.034073892956720024,-0.05074588263378744,,-0.04000158531804773,-0.03944305446775213,-0.07751076307446825
MMP2,0.005209592606934672,-0.02342454833437079,-0.016035010169217954,-0.0644724777578793,-0.1582300300990476,-0.06138487558995994,0.04073639160617921,0.03035066946990466,0.06376213555288376,0.04620033927167322
PPY,,,,-0.008313774225408811,,,,,-0.002895578257613994,0.079688264814536
ALKAL2,0.08402627023652454,0.023894143543404214,0.012233182008254502,-0.050006439875078496,-0.04165655301177546,-0.04715648062142613,,0.16828567066402186,0.0913294907968647,0.023976211564011314
CSF1,0.03802151162724644,0.000706777484719538,0.008673616085185696,0.054168243114522945,-0.09345416278911474,0.012560654901097631,0.031345757779010365,0.015115697651663323,0.10427773497072343,0.09238422146551743
SEMA4C,0.05770684991710032,0.0019194661683598685,-0.01721574621815941,0.013210953955918807,-0.05339416941401121,-0.0100528039954092,0.04660668625504524,-0.002164732239244377,0.04993786615393215,-0.0030426962778292233
BMP8A,,,,,,,,,0.037315839339096955,
ICAM2,-0.018295591783483205,0.010047924619302264,-0.05165153197991711,0.0482388993010506,0.0037875148583304125,-0.06012282211739498,-0.03470569380453168,0.05782280307737037,0.05750632776730913,-0.017998448079233936
SYTL3,0.01606748746726324,0.007341475223776597,-0.0215159222283588,0.03918581597252635,-0.00043971523820410095,-0.04722770577484532,0.03272846547043351,-0.04935986027831562,0.07803031412921976,0.1849905490287093
IL1A,0.0327215567942732,0.00761760642018579,0.01725573105821637,,-0.02437746274259074,-0.09928705297066112,0.024369475174545626,-0.004523335681718413,0.06441580344675521,-0.036723714005376086
HLA-G,-0.04126715380780071,,,,,0.18318731796842097,-0.07222965336089726,,,
PGF,0.07641848544221735,0.0014818716262927803,-0.0012028382149714496,0.05871306202713199,-0.05253937911211129,-0.07727058219455923,-0.10392895696717401,0.01591211899649646,0.06517266059494789,-0.028931874461210295
LGALS8,0.051778149096922854,0.010123971418387306,0.05217246996954865,0.04292611831057598,0.045492884853919426,0.11458592202756253,0.0443120196410496,-0.008176167584296134,0.04692241611022217,-0.032360878911663546
DKK3,-0.03242536812156079,0.006708655839294592,0.021341269115208967,0.050692810511574114,0.11700634733294477,-0.03538087998611608,0.026217565365069577,-0.05720656633696164,0.07746083622513948,-0.14230685240558846
COL16A1,0.10397171919422128,-0.044588259125261924,-0.04978487215893637,0.08220097697003584,-0.13505531408214094,-0.07752205783726528,0.049712904260208454,0.10834960224126985,0.12284196511454477,0.11496206108544729
TPH1,0.03303188071033302,,,,-0.015263915634639727,-0.05373579516813769,-0.06922518183098444,,0.018996172203605857,0.09229458208090027
TNC,0.06726132467576683,-0.041905836076858695,-0.013328255448618292,-0.11160627897011352,-0.1295022736036778,0.05795919197703089,0.03143236823171151,0.12430738902960235,-0.01961826780051989,0.027269495723036028
TNFSF9,-0.04897322086250027,0.009832747695478788,0.04377173292285086,-0.003804066623030465,0.0010907436167993298,,-0.05528086810587466,-0.058499168910392065,-0.011823189849142653,0.029297335185997357
C4A,,-0.016265068478470028,,0.01174510811973551,-0.01341756168707867,-0.0259246950116035,,,0.013844512657895939,
CNTN2,0.031176913505045274,-0.010722791977992556,-0.01337196247629169,0.044387509163741165,-0.071493527198291,-0.005539806151019955,0.09444816666281612,-0.09548450174198873,0.03854334379348714,-0.0976711223966362
F7,,,,0.08268391953636081,,,,,,-0.028647121414511513
LUM,-0.03401173844333796,-0.009835272466426594,-0.01412006169011015,0.0024404377995592814,-0.04310729393238574,-0.05176043938138844,-0.009012561322583466,0.07954355159426287,0.0233673214682145,0.0685683162702802
BTC,,-0.02545194334078847,0.023398396049180818,,,,0.028460820226110965,,0.0629526193551099,0.1013399646388912
APOC1,-0.052888754698947375,-0.002712295286456705,0.003488076945759703,0.1052481417912747,-0.11680463221118532,-0.09607631621071504,0.06209642290670857,0.02259925966088751,0.15960079083048387,0.010004576462264202
PKM,0.05228240978345615,-0.037287882425650926,-0.02013520695645362,-0.016282533286606952,-0.060389748045297585,0.1338634477095533,-0.05534233446440406,0.0488187646052872,-0.0020698280725669586,0.036009486000951746
TNF,-0.024208248712222498,0.063635435993918,-0.02785631391133399,0.01482271840528568,-0.009810760382944084,-0.09468297718190592,0.015891204885952036,0.06392956766398548,0.07609230235082087,-0.022295817054275167
GNAS,-0.03364353936840375,-0.015002487480722094,0.06340169363878356,-0.07776050498230785,-0.05746229093709172,0.14022597412338697,-0.0033166322107983336,-0.03062567465475301,-0.027320115687817278,-0.1631972381221515
BMP8B,-0.034316883882799486,0.015503357521608483,-0.003053743552112143,-0.001406580829799232,-0.0553581386726329,0.0815717103433371,0.06761889319141308,0.029712267065952414,0.08719080865918621,-0.006483647366158865
LIPH,0.24400893533085566,,,,,-0.014466739671259733,,,0.08474670541131604,0.23984884234472703
CCL28,0.018992239967227237,,0.06965421916890431,,0.016111246328106617,0.021454846891832868,,,-0.03025921824818373,-0.03373258743304667
PTPN11,-0.04907107824283799,0.016552440383457663,-0.027563191700843245,0.04418904863341895,-0.03577266769491799,-0.0726707992308674,-0.02353070368985112,-0.06959719034541918,-0.02392796008304766,-0.15732116422656264
ADAM12,0.01623612176703471,-0.019368553111739708,-0.021142977466841045,0.028259705698642834,-0.06920601592029123,-0.10300753208560148,0.008255068585914233,0.05927602633006626,-0.031101424925004777,0.057280021509082575
EPO,0.08534213588179373,,,-0.024292215142638126,-0.015263917876197434,,-0.034073410424770315,-0.04037099904684528,-0.004474547194723452,
EDN3,0.012958568844754702,0.005974032279835401,-0.013258691166485965,,0.07048924146019458,,,0.014406386360345014,-0.02801951405990556,0.03762247477173306
CCL22,,0.026800659228093174,,,,,,,0.08007849656747676,
CCL2,-0.012633128208766579,0.038780869957614685,-0.015052682983703287,0.10783788505541834,-0.07304624505634769,-0.02949233111060072,0.07826132960000833,0.09159793590790102,-0.028618590935443024,0.1520766678370602
DSCAM,-0.0344076748938567,0.01470751574841953,-0.045372230644655606,0.040795927107379046,-0.034082504411223846,0.07661215706128092,0.004282393517569253,-0.017338773977986385,0.025321659674181065,0.04416840630074378
ANG,0.010267626987415035,0.00440752301829929,0.038435941151120916,0.0567100912213693,-0.02584017968679622,0.16440180363742193,-0.05988022656144722,0.09739556791374734,0.058704773125199936,0.05760675399177589
FBLN2,0.014423859756345307,0.025275403013446957,-0.027919011355589923,0.0551737440336036,0.01722548454514108,-0.07397001463307513,,-0.006846482036142111,0.10301333678999373,0.11412844029374643
VTN,0.10281773276359576,,-0.029172565832993436,,-0.012683396768395073,-0.0358777027813701,0.07193022590994855,,0.006626191433646348,-0.036141901738760265
VEGFA,0.057473796889619656,-0.03619639873045522,-0.029520859943943753,-0.08847373272812731,-0.11839197025968276,0.07138211073904775,-0.08095646983326339,0.04435089085293802,-0.1576930128264785,0.10810044171809287
F10,,0.04764649549314559,-0.015580719841322423,0.031580910237832605,,,0.014561653313824051,,0.016297556131597498,0.0386696295697011
SERPINA1,0.09863174046143082,0.016109057593964072,0.028031577559388066,0.07013270451676715,-0.07208140779865986,0.010486714590255058,-0.04156045944959247,0.05408143135405062,0.03891893736077283,0.030213967869297472
VWF,0.009675940572684252,0.028204103388066847,-0.01886105933136963,0.03324630712249033,0.022056301651471957,-0.1294267549765187,-0.037644507416126044,-0.024592910493649946,0.004429010103436865,-0.054092494763537
GDNF,,,,-0.04970625850671619,-0.015263916687492468,,0.0039039492278575383,0.04456603069657745,,
VASP,0.014114626970780721,-0.03321819920735582,0.014996179105444452,0.07646181695606684,-0.054738541278791096,-0.02789715608431314,0.006368591500222791,0.038841206132770596,0.005306262325244529,0.04106442420247024
ADAM15,0.07961393594128603,-0.01559818931486788,0.06155498919976434,0.029063672725684372,0.001119180134861118,-0.14186862515146742,0.09188781983215845,0.10913927343322846,0.053954079401292515,0.14354313239600433
WNT2,-0.011042248380900373,,-0.024821351939810155,,0.1033270063144963,0.13511592703450054,,,0.09613019234021387,0.07052433304470083
CALCB,0.04403939103371215,-0.0073128883217476,,,,,,,,-0.034348090090549156
OLFM2,0.029376341410372892,0.0037560545984021386,0.020828630596534954,0.04958498744664085,0.043371151664324516,-0.007347577090678194,0.007086300288131918,0.019413757509979222,0.10454244197615399,0.015312726200299994
MFAP2,0.04724242305184657,0.01072145435485382,0.006935364500499942,0.06039934704986003,-0.035727873700146406,-0.026959140207640134,-0.0032683420031973517,0.02629930790336535,0.07066542807635302,0.0819116823771704
HLA-C,0.0514001172658502,0.0310629079874691,-0.0053434034393679,0.055831860274000424,-0.1560329355153552,-0.060131983023701284,-0.009080666960236974,0.010224348551028122,0.10632246251648145,-0.04489396400138266
THBS1,0.006023731921469467,0.04634954436283785,-0.06778656232788628,0.05947268641169016,-0.03423949553691156,0.0025828901863936098,-0.05828980653333369,0.029036962029965818,-0.1098249856981605,0.0859990497493206
HSPA4,-0.02789517269663552,-0.034802578554419386,0.04456967620079631,0.0910978014637971,-0.023470159188399484,0.0667311638793577,-0.07817517986958084,-0.01737864485704764,-0.023777437865322753,-0.0779904466839025
LMAN1,0.023677096086134775,0.05039755847649771,0.023866237764917284,0.0394867051472979,-0.0756174886363662,0.1450336377666841,0.007099599288617531,0.051177833278383815,-0.03748234844026776,-0.08119499248415374
LYPD3,,-0.01895475585243775,0.041409264267603836,0.031708532559828084,,-0.045754364598394846,0.11415054557546006,-0.04391938182020022,0.0043031541287240965,-0.000489651109615177
APOE,-0.0067122967310999,-0.015013455817824617,0.003416158422417076,0.04469725019234647,0.05537646119619338,0.05546871586896291,0.21063541465343413,0.012338533007077613,0.1481327095160845,-0.11812197297481271
SOSTDC1,-0.007648324352997612,,-0.031112546082108877,,0.020943394404440676,,,,0.019879796517481882,0.01121216831871305
ANXA1,0.06282880775468729,-0.037865229778365685,0.04485534140312397,0.05801132813267508,-0.086025708210756,-0.03601445578450725,0.06548232080750754,0.10184218249744598,0.05845307465756525,0.1170258946242341
WNT2B,0.017234378304596273,-0.026698480604679737,0.03066400869863182,-0.03262945846085008,-0.024994591901160185,0.004239059827027819,-0.06559275899267902,0.0225645638792439,0.04169553952072795,0.09629179821782245
AMH,0.08698929883903612,-0.02545194601822566,-0.012502951476118568,-0.037878376129506244,-0.04439556003099943,,-0.033822208056220236,0.0590692677589591,0.08301470843650828,0.032461258473559886
GDF10,0.010252112154244663,-0.021324410378657822,0.019655880027931984,,0.005280633595076884,-0.008552410466428446,-0.06284094725489019,,0.07654888683956877,0.17563124450184645
EFNB3,-0.021090811996407357,0.0724501190010768,-0.00888396608702667,-0.04373248829067228,0.09130977786981265,-0.07822752166923261,0.03435533202568043,0.025739433400496933,0.03314631990163382,-0.09938411983945339
LTB,-0.036010468945374394,-0.031109865396151425,0.001527027975704096,0.0699166950982982,-0.01592528692361437,-0.046239552809539786,-0.05509609681285395,-0.021898127863748236,0.07807880587406336,0.05594332561642644
ANGPT2,0.009962039463457811,0.05777446956512146,0.0007254089965522075,0.07368071058316261,-0.04302547655996579,-0.04671857797328344,-0.03258013826752938,0.06968332167538976,-0.005815236225545246,-0.002315559827743027
NRTN,,,,,,,,-0.03531269076792069,,
ADAM17,0.0038262275801964423,-0.02286131996764241,-0.028951680099803735,-0.029101064355861902,0.028002257612654867,-0.035030590525626966,0.054763333979727824,0.03048562665451524,-0.008326353875094589,0.047209601914613854
LRPAP1,-0.0017962661977652748,-0.02408239168071622,-0.035551696138027236,0.03819808059528865,0.07468952045795477,-0.1415505778967142,0.04657128689055867,0.05254420170868328,0.10449556932508038,-0.042520298855861935
NID1,0.02604220801862662,-0.047012522996171126,-0.025731598914378918,0.05849443773987348,-0.045467538524360064,-0.0635216963589404,0.007405660168471451,0.022180611858086178,-0.023731122209006427,0.07533263602850473
MST1,-0.004547590825038301,0.0202498957268955,0.05841180279674098,0.014327846340551849,-0.06256379695827184,-0.018842811260676034,0.07966682508302458,0.0888966836858725,0.07316482279645961,0.1749908421631413
CCL14,,,,-0.017096325465205377,,,,,,
IL13,,,,,-0.017901676509003414,-0.037021282278768976,,,,
DCN,-0.0870433948421109,0.002123270764498191,-0.004006512815207177,0.013552241306186952,0.07827397124901443,-0.024436385725885423,0.0202907840971361,-0.007306624069199314,0.026923511695285635,0.08659932411179393
IGFL2,,,,,,,,,0.06448084817197441,
COL7A1,0.046779138683615586,0.11445711532756911,-0.03061444583487712,0.025286326488292724,-0.04142629352567582,0.018302265739065716,0.0017498813846957488,0.07427967328559934,0.06229376651035695,0.14449418840539846
CALR,0.0036589414097351176,0.005010492191018522,0.003121546509975805,0.020663623094201833,-0.1123235291992798,-0.029852359285467228,0.05479954799998746,0.00731074589999176,0.007712175399346161,0.053943741713698014
PIGA,0.076620488414848,0.07209873124235258,0.02436268362635008,0.08948182819818143,-0.040005491395215226,0.04094840465034435,0.07770218245982499,-0.027055015464622332,0.1348266559913141,0.06305743192270102
CD200,0.045777169605825216,0.05065683144505367,-0.02145477414308567,0.049770406064466644,0.09574406156328799,-0.09041185103414356,0.024133052421581123,0.05279222672940042,0.01689842405935914,-0.06872476398644413
GRP,,0.05544223257412672,0.027734336680157456,,-0.01542142111356025,,,,0.05094263928260407,0.13240649388701953
CDH1,,-0.035056267330290686,,,-0.025096205842807758,0.06173742060055417,0.010177757278121084,0.09486228488998509,-0.034602017136466524,-0.00632265110692694
LPL,0.06692958689595355,0.04628472688794711,0.0011139565094557401,0.02328289265676822,-0.057465866961902576,0.044853899405837915,0.11023583353613488,0.0289313689299408,0.0544509551921394,0.11706538502959377
SEMA5A,0.01830741967142813,-0.0016305665026638526,0.040250645347084626,0.03993784111476347,-0.08344994970191262,0.006738431995864461,-0.0072890285711092505,0.02532293144672975,0.015139393832955305,-0.00874092855897141
SEMA7A,-0.04768799964752464,0.04719990985921066,0.024578971743355205,0.009431204923085452,0.0545829486072391,-0.006774215482091149,-0.0025200707682464813,0.008648760570799635,0.032005554122792,-0.042889190106447414
SEMA4G,0.06142262200831102,0.0838063133253924,0.04432924181323037,-0.021635008801856485,0.06522613965762866,0.05100264999585773,-0.046408145308215173,-0.01798745931617852,0.10140264908711975,0.005230679437447313
SEMA3B,-0.00864423675058434,0.021334546583827375,-0.03441808367478484,0.056683487710786046,-0.05500445244608455,-0.022981931843047174,0.09419353861424312,0.02969226133561992,0.12794740845315772,0.0546247902090871
RPH3A,0.021619225362909677,-0.014313848370712989,0.01426527069457379,,0.004710243317496624,9.469770734761404e-05,,-0.056274782020109174,0.0035309909670652017,-0.0901189211603628
JAG2,-0.011628389475235363,0.025838031649258936,-0.028085785469137297,0.04329357112465015,0.08535217431999052,-0.07862709774253752,-0.03846393694971961,-0.0360163195107857,0.04053146057699799,0.09335747162720356
CGN,-0.0594612543944364,-0.024644222737486687,-0.009852305819193451,,-0.038215977141407995,-0.06923563654358518,0.05493349542912774,0.0709853020017671,0.007675704977068446,0.05300420586890784
GDF15,0.018174082347410143,-0.02833248096242791,,-0.008110147858339061,-0.013148093478786085,0.025353708227737644,0.15487590178139346,0.019729724763577008,0.08734977167466763,0.17524369953877353
SEMA4F,0.0003835857751915609,-0.04672796037587435,0.02435955331618675,0.030257839380096692,0.10202721537903575,0.05516849529411155,-0.05497602272914929,0.07563297639968446,0.09271568589400042,0.09920843830414736
NXPH1,-0.05153686330428686,-0.009532839197097577,-0.022754292748709104,,-0.04857795738003916,0.09661403490648937,-0.002492377280543401,0.006103685349557133,0.03194696971249651,0.03452853461451672
ARF1,-0.021585337417452714,-0.05349102497345204,-0.005428137053819822,0.0815756698286681,-0.013824912421588115,-0.14540101553785617,-0.0022306249126566764,0.0995617425486646,-0.021652381605513183,-0.0054678200387631905
DSC3,,,,0.041361329145957124,,,,,-0.032178173593544995,
EBI3,0.011570520185751072,-0.00864806120702419,0.014302430861350907,0.03215316199425062,0.020059843588066242,-0.1360329469217792,0.03335764637367552,-0.019344011214206112,0.11244249944712069,0.001838996541689269
TIMP1,-0.022865425344676883,-0.00035989931755831916,-0.023936814196620113,-0.06885142725283845,-0.10013876538779093,-0.04481816574324001,0.012453523845531798,0.08221891251804327,-0.056415660890184426,0.0954901836975307
SEMA3C,0.027669224691493625,0.03354744138259054,-0.057271892396022074,0.07912226285241353,0.07068762513508418,0.005398924308285445,0.08753859898035919,0.016828540418597243,0.09088795328378178,0.059545151549601195
GNRH2,,,,,,,,,-0.010059167597488518,
GAS6,0.04747373280419107,-0.013828965735820455,0.018805843257279516,-0.02219846741232266,-0.018354214300294384,0.022272676675536916,0.006036556075486718,-0.018111572053927553,0.09509863999740031,-0.05098357692895355
MEPE,-0.030699138851946098,,-0.0006218731958677418,,0.08161149637240167,,,,0.07443223389745132,-0.03679797910140978
SERPINE1,0.021259546135331094,-0.01275114518514068,0.008690475315405151,-0.13849092398919327,-0.08681899816217035,-0.003313186780679723,-0.020426359594937667,0.020551021282642492,-0.09533313200996552,0.23159374784564246
RSPO2,-0.03008899006863543,-0.016458016770478548,-0.018505483241041638,,0.16907012289711498,,,,0.08050997734951411,-0.015512369133346264
SHBG,0.08740755986468542,-0.015604621128816623,0.04800037437474943,,0.015376912569575742,-0.03529383868612259,-0.0021868002258148673,0.01170442998825282,0.07601541695455284,0.08458257730470195
LGALS3BP,0.05264828941110025,0.04898597650790944,0.03696626038873105,0.003565153265676585,-0.13716999579341713,0.03831908688216711,0.04866006158980023,-0.023507372107076527,0.06404998361877291,0.14417782464049664
LAMB1,0.016736052991854114,-0.0020021424240948466,0.007762609905933928,0.012114142326826479,0.04486387324426656,-0.05013582546936443,0.04227459893447218,0.09828570990887826,-0.021342015991156798,0.04493696679617582
SPTBN2,0.037411655793154176,-0.03360820755953275,-0.022006189641701725,0.06153196705690922,0.1621078540845342,0.05678654541172805,0.08465438510871624,0.0498675905196773,0.11839336444785874,-0.07319976186063158
COL1A2,-0.007503568119932248,0.024597783398261474,0.029724261125458996,-0.09558974544778308,-0.11843331360244543,-0.0966109452207776,-0.06470073957536082,0.05488583768095333,-0.07261914670016165,0.06393726371491763
DEFB1,,-0.01602155902616684,,,,,,,-0.02601927707771245,0.008570738354130747
CEACAM16,,,,,-0.022328481594593292,-0.04382961026017076,,,,
WNT11,,,-0.006217166206770109,0.010865521421212627,,,,,-0.04270446468198735,0.05450303878605687
LGALS1,-0.00332165040346462,0.06062336939269208,0.012382181621662724,-0.10713446723413128,-0.04191605910792684,0.13515912775740355,-0.08053758755837029,0.02201830048676691,-0.10304931741136586,0.04900744664936
BCAN,0.007528254098090364,0.04771649933483065,-0.047565365442931155,-0.03454128282817573,-0.17104296319287443,-0.08231283432241207,0.11653782747805165,0.06259644525875252,0.09284773494099194,-0.02961528075032257
ANOS1,0.05494987845031355,-0.0022086293375120805,0.010499502998233467,0.05088628720996375,-0.08159566252974403,-0.09585951787158553,0.1358755749499259,0.05244328991352672,0.0949406329938829,0.0014020851228013426
EDA,-0.01969921381252062,-0.003235925460702849,-0.015506509400170254,0.049913318815519046,-0.026870234439182742,-0.049423428239785676,0.061726490005182294,0.05780019930319845,0.06944075400155361,-0.044052100801369065
FGF22,-0.033461358808877316,0.03715620714439946,0.015492211805113775,,-0.02790851345424082,,,-0.04252990527199069,0.06597716369266032,-0.00548339136278097
SHANK1,,-0.017880854002435605,-0.025245804283411714,,0.02192365076861445,,,-0.04460067860848484,-0.01612147060670786,0.08252279022347142
RAET1G,,,,,,,,,0.02218319642520287,0.06294154384890625
TGFB1,0.028905288993217766,-0.03331360497079578,0.03719316679421258,-0.035544703245804936,-0.04003138203508965,0.026765999333186036,0.009137057662062862,-0.019512599642506113,0.04192263379986948,0.057630562308264535
MSTN,-0.043956815465571224,0.01068829063506551,-0.024265776912252693,,-0.033418057672970555,-0.058991533578684446,-0.03860957968650505,0.046439528084725276,0.0236815227957227,0.0335457463731586
WNT4,-0.033778146179228474,-0.020946904047272227,-0.01608111057510781,,-0.01706441748987288,,,-0.035312683227997264,0.015399947371762708,0.10509014429510465
TNFSF4,-0.021947373531534795,0.024669711693732894,0.05705945201826563,0.022522037766180444,-0.025499264188977962,-0.06779266661564468,0.03971084005788882,-0.0006112572794831505,0.0757199697284352,0.11221796065227732
NTN1,0.047475939455665556,-0.010981875320390936,0.05315715819192692,0.021434455168164907,-0.05112207202703379,0.017457376160508888,0.009754498946004563,0.0445364734339707,0.1329522313258638,0.16096003753051247
CXCL12,-0.00212872198579417,0.04780610685242722,0.0011277084335050203,0.10427384146072487,-0.036188901948631794,-0.0056694715776858425,-0.03852179747244303,0.09632722683839642,0.010310766464971559,0.014716761887743146
GNRH1,0.15806508759245433,0.016388833829485177,-0.03721187832280648,0.031344772673849775,-0.009806214301153441,0.11519106220985449,-0.08756340239529359,0.1216210613918943,0.06236738097503737,0.06494590723960637
RIMS1,-0.030562652297742392,-0.011649661666698612,-0.006194857772874938,,0.1071206154746113,,-0.02738177169157663,0.043485637994836665,0.008872943511507334,-0.06374491039791641
FGF14,-0.03146149010824464,0.0529768459896452,-0.029441747535557443,,0.12988477548309185,-0.008314219867485222,-0.033143582658060326,-0.032238779433669644,0.02312205550924859,-0.04508463186906007
IGF1,-0.03619691757642467,-0.041857558204357936,-0.030413597468403584,0.06048216905809657,-0.013977821752969338,0.030757047525956264,0.00175510208448135,-0.011919154537616999,0.10295027640125216,0.017701455379611496
TNFSF10,0.04131983035056605,-0.03924605545408339,0.04514965421198337,0.005919666827224846,0.010602788743653451,-0.04810030137202912,-0.06825042789750173,0.06074930421140907,0.11184259357601835,0.037538335450509094
GDF5,0.008731862082872898,,-0.005449281438610925,-0.04618657307970257,-0.01249343103886301,,,-0.034477281447496705,0.15504705958247164,0.1012166478704676
CHAD,,,0.03033621412465809,,,,,,,
RGMA,0.06970062840953747,0.00620561115045204,0.036842425401295745,0.13328571654806606,-0.1301960618408553,-0.04470932231717722,0.10403830643593065,0.06820634593174053,0.09156514845146917,0.10231187912389572
CLEC3A,,,-0.00037395937985148706,,,,,,,
WNT16,0.015024712867139266,-0.016265064509727308,0.024761762482134526,-0.017300453098003536,,,,,0.06931055962734077,-0.004869006250521622
