,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PROS1,-0.025073352814448786,0.012195167556620748,-0.015194930892669769,0.03450381790657697,0.017844445171118727,-0.016484290372521773,-0.061677795511263955,-0.009503788417057322,0.014532605688463512
CLCF1,-0.05034934544969412,0.06442351208119791,-0.008310653976158818,0.05250362539503927,0.012966382302316082,-0.06153220155693839,0.04851496145461413,-0.02221576454194045,0.04413782575676742
PSAP,-0.009964839841991124,-0.025788834468450633,-0.018215899560007135,-0.00175175181658154,0.017709087660675672,-0.04355624244285601,-0.05595838391461691,0.010331827281658696,0.04525877010153084
EFEMP1,-0.05660234588300513,0.0029425548552574382,0.018948740147565125,-0.012433124116278744,-0.009826890337207192,-0.05837302414268656,-0.04991561290767745,-0.019594482188925767,0.05869250376532167
C1QTNF1,-0.01544884990784256,-0.010363026343447978,0.01976904300671428,0.009988638463083612,0.008703231390304234,-0.05171567589758658,-0.016030403018297227,0.013771203601152335,-0.03568637349320641
ALB,0.03968030237407604,-0.016507807571105107,-0.014005706270161877,0.0321670441065927,0.02844330265866388,-0.04626376539754301,-0.03093061765307561,0.1570581213504939,-0.026876513793119148
CCL13,,,,,-0.015517350392769262,,-0.020726182288467714,,
EFNA3,0.0017396652285341914,-0.028309758729545494,-0.05181556788935465,-0.030690116328848868,0.016766527223551736,0.09289354338108423,0.0501089330641753,0.009684937004562051,0.06754496501931698
DRAXIN,0.058546429563581914,0.0493071076404581,0.025929647339887573,-0.005039524958689109,0.0017268599962420128,0.017707282532412515,0.007189985349896917,-0.0010917905269477203,0.08838837374264992
RAET1L,-0.015464497393487502,,,,,,0.01037281565098746,,
NPTX2,0.0038942058970972736,-0.029430800031810044,0.002234138373576994,-0.009661994248021596,-0.019166883636617223,-0.010569873469665838,-0.05424988554105529,0.02413186468662011,0.02756997286576815
FGF11,0.00034448031816759013,0.042179538485949755,0.03901815454222691,0.03974312060503885,-0.01720694009064893,-0.045443618744716044,0.012404845662705666,0.0494022158519783,-0.014849956480296468
CD59,-0.018030499195829462,-0.09196704633166539,0.06520533140084121,-0.05581721198881241,0.03326434158228642,0.04693032087316262,-0.07262211721276823,-0.030624498937663377,0.02911785190967217
COL9A2,-0.03578053476703908,0.02524133654778662,0.004473168341063142,0.012624917434159716,0.07167059381034438,-0.03332472973672013,0.02553355596332817,0.08887225026008234,-0.037152552597457277
DLL3,0.011431915629956164,-0.026744760234678557,-0.03630195981317082,-0.019455847004760867,0.04473350702464291,0.017623348097416426,0.0049218759811238974,0.06366227333609528,0.02773002621474426
FGF5,,0.016550780037280093,,,,,,-0.02822151061389739,0.0015948693182870695
LIN7C,0.017616680875788045,-0.022788072087634805,0.012749953762634535,-0.016218056209268864,0.044928252913294574,0.02758167541233029,0.06814357235691501,0.013255350265154366,-0.008972311728120824
GDF7,-0.026560451578208483,-0.02351438969291131,-0.03654653992912269,,,0.07223057178196861,-0.015021003226184241,-0.02934919028406193,0.03838815407252738
PSPN,-0.01148775047578827,-0.016679014487473026,0.07613180205139666,-0.04236623155133234,0.014938258194803537,-0.04729182629866247,0.08435792922881526,0.04747638273261734,0.05451338113019292
ANGPT1,-0.003924109940527564,0.020750253212451816,-0.004557045431203154,0.055614526508568136,0.042414311543056527,0.005521136917688327,-0.0315052935989256,-0.04555396449851025,-0.013180218599179963
PNOC,0.030352272558343135,-0.033249107282161246,-0.039994305233249046,-0.03192707170499863,,,-0.01780801283064387,-0.0016638364135146714,0.1016778038784692
L1CAM,0.11592424430623807,-0.006912065295768243,-0.01426642400819037,-0.043863565633053526,0.057741757101096435,-0.0030993297632843763,0.046215659050319755,0.039256602278576296,0.05787551083316633
APOA1,0.0014223556794601218,0.02787583774982348,0.0001522840476523187,0.020564930272656445,0.01945480638805495,-0.02916384052799049,-0.04170163659638305,0.03820534598653193,0.039857498216497235
PSEN1,0.05286909254499411,0.05292060730196742,0.01460481508033756,0.018667225366414564,0.016160372466721605,0.04996386298007309,0.007859636617249465,-0.035101076564923894,-0.023773769807607644
CALM2,0.04760708652434489,-0.03655133201383774,0.034941606418890575,0.014017494364610167,0.14121317076430392,0.033937288080347384,0.0652220778362621,0.020428850565559303,0.05357055999538294
CLEC2B,-0.07716137425924628,-0.016072996405434095,0.003689314908305705,-0.04201306048243869,-0.04763741637795027,0.02649148583248809,-0.03890508945657038,-0.024741716087538175,0.010208462495216892
NTNG1,0.09554442836002194,0.03450136887353717,0.026445463583890005,-0.0488052540018946,0.04295489929929805,-0.06863710760792179,-0.0594278969493306,0.06857099351161787,0.019303412805428518
LRIG1,0.07570661510273008,-0.01963837065388593,-0.01932915407547515,0.055194538734681366,0.0575511296931443,0.0034449360209477804,0.021823178017855046,0.03337206286836354,0.10424056369541551
CPAMD8,-0.009300356280650053,-0.0118914886682269,-0.01423012299500232,-0.029802351526025103,,0.006822934177048654,,-0.021558600830901546,-0.020575964755771857
GHRL,0.0055099033203318245,-0.010050759594756209,0.04171600263014415,0.061386349919624675,,-0.04252204303286957,-0.0162481313362673,0.028487523717122785,-0.01813792702603237
NPY,0.05701625865766483,-0.0497374035755972,0.02530332997236491,-0.005860532250983178,-0.010932292154336514,-0.04079705697734446,-0.008768771855135717,0.007920796981863435,-0.05905707253898729
MMP2,0.010004504124687525,0.02083411265167848,0.02896778564683774,0.02046171632267094,0.03872273995408147,-0.06277684861968998,-0.02998029735595044,-0.03687906978960655,0.012280985950214212
PPY,-0.02607619864290777,,0.0416160023834262,,0.0017339310904473972,,-0.009489625843738404,0.04571735956842653,-0.036833498864020014
ALKAL2,0.019578096755592043,-0.013482970311270855,0.018590033309805114,0.01040545829067748,0.04237896041672633,-0.02325444387404655,0.07144924636979158,-0.023978693811414944,-0.06195401860564981
CSF1,-0.026778448483500715,0.05562443107798424,0.04746961755125389,0.029296847391620494,0.030570829431039462,0.03090420789771296,0.03674495759771655,0.013384997809210472,-0.007402858483704805
SEMA4C,-0.04355724811929636,0.027587315633173223,0.03439501963700474,0.018874288353498577,-0.021118956417349705,0.010834229139643605,-0.045368764668485384,-0.008175346577074182,0.04979764841797449
BMP8A,,,,,,,,-0.018467130356656324,
ICAM2,-0.025042319335657755,-0.05374335785186305,-0.0324675200248145,-0.04535869652057149,0.016052027464551973,-0.08400037110561528,-0.03213444490677438,0.0030592061350046785,-0.03015816543400493
SYTL3,0.016652266289259077,-0.024694531237616363,-0.001935680305115438,0.017414868893340575,-0.01342513153338363,0.0462234617768461,-0.03838238797739185,0.011860768852711312,0.014625593336228869
IL1A,-0.0298681824233629,0.02810943739737693,0.07879648422182148,0.0025398142652149043,-0.039202614485899234,0.00042213498880344646,-0.023959269704389816,0.059512221633701526,0.02981577362488517
HLA-G,0.034072708194014305,,,,0.03141128224193645,,-0.0004071734126466242,,
PGF,-0.07032935855365202,0.0032064482488870162,-0.02331226522867381,0.041774079157984645,0.0724482800419842,-0.04309429421672153,-0.02394954282866724,-0.03261570145768178,-0.017516804929996018
LGALS8,0.03571439337457801,0.006350811061111618,-0.002393979872205517,0.0011717750756706793,0.057309024806906785,-0.06961714368864153,0.04285557247652048,-0.03243568401983353,0.07228446158048836
DKK3,0.07417160168656241,-0.018476851102342838,-0.010928069654758375,-0.05906152424294593,0.04435060156538281,-0.054429162811632535,-0.03517886272591484,-0.00762462367867345,0.045915897519655545
COL16A1,0.026617865177248522,0.02721426790836124,-0.031298879668370846,0.08190844067389386,0.03820409555339549,0.04012173641257292,0.00830076686283444,0.03434880030298171,0.033798962918720955
TPH1,-0.01747243136309299,-0.014135979889492306,-0.02405279756395462,0.014782922395367248,-0.03759726423902448,-0.04101842091010765,-0.015349676011451915,0.024452408687927914,-0.042839494998135524
TNC,-0.09707610149939862,0.029946828567666815,0.05827108739207953,0.002219780478683259,0.0012254157741880861,-0.06613900710237688,0.0007601759436631205,-0.03257853243493911,0.04817297579278546
TNFSF9,0.07343906492936345,-0.03191062833710219,-0.032692476250226005,-0.010959109445583244,0.0061529220684653635,0.06292803426056823,-0.023214152899892093,-0.0007592802952120257,-0.05144613503061981
C4A,,,-0.012328565529142708,0.022824743880707668,-0.017275712015393997,0.04134302222043285,-0.015179424432607919,-0.02486881328643747,
CNTN2,0.03595539071302217,-0.007181756119380521,0.055398680367926674,0.0023903771839300105,0.010677872630877034,0.05195814879928669,-0.0036347328365274926,0.029094686673460147,0.02110730446830791
F7,-0.017045673632406083,-0.011891481756495898,,,0.01720980201731266,,0.0840791505310602,,-0.025433055201595854
LUM,-0.09485629311068008,-0.0008048707918395133,0.043754176611997826,0.0053171537287729055,0.020027027189124306,-0.028673878732931656,-0.021698114613933964,-0.056870224182896466,-0.014190858025984176
BTC,0.0717909238121759,,,,-0.0157472249601421,-0.0247117603612401,-0.01453611614658756,-0.04148882784895172,-0.04005018864675749
APOC1,-0.014158575176256424,0.011170534522068155,0.04152265355864711,-0.012903429271466548,0.039520404266624315,-0.004469650795020918,-0.05671025269576354,0.07280615908753328,-0.026247250988659356
PKM,0.022186651098474328,0.051642730219702566,-0.0023595720674690515,0.03667006704043019,-0.05498549595907087,0.014006711168787718,0.014354775155801722,-0.020184362085500264,-0.030824574237884674
TNF,-0.03977549289436655,0.11729498875328344,0.07770627580168427,0.025595096306140944,-0.015284236041470419,,,0.11197835130740318,0.005704923501690267
GNAS,-0.01381174106218102,-0.060015487801167985,0.014711128417031054,0.026388983186005334,-0.05191433957511635,-0.05862511434311017,0.050706345534189554,0.018358135912132957,0.05372616079533839
BMP8B,-0.035617516697943614,0.0681677533305596,0.035692323223638786,-0.014680547313123177,0.029415361573839657,-0.038591560379747106,0.04705927532986227,-0.03922023151240394,0.021124531983112836
LIPH,0.02139942271412112,,-0.009940194033274287,,-0.01551735609967326,,0.007783139984769106,0.005596287139998692,-0.03156348748532367
CCL28,-0.024577142107316825,,-0.015306263547237737,-0.015399764322834011,,-0.019907887641835962,,-0.014339766653775041,-0.02994795692954841
PTPN11,-0.00673043528408917,-0.0003748402883289315,-0.030145859343800683,-0.004644291083972198,-0.04494304377860702,-0.0012686977303231668,0.02165048866993814,0.028623343545207774,0.08560821438963817
ADAM12,-0.0902070247467251,0.02058694934706282,-0.009986761713695887,-0.0024396814466213475,-0.02180485674671676,-0.037929053120070215,-0.006084636367123781,-0.07485338562596756,-0.004548447503067722
EPO,-0.023477261057719006,,-0.010399905283067617,-0.019418566253423867,-0.016852245017792,,-0.014371076930025106,0.039387005887890826,
EDN3,-0.030436139772140852,-0.021070027668215436,0.0006134990852626475,-0.019618936957945726,0.002274840711945287,-0.027159782800429244,-0.044672338471133576,-0.027707594684943066,-0.03156347860275358
CCL22,,,-0.02094043451144951,,-0.0190731116829373,-0.0247117614548869,-0.012609994394499852,-0.005474765377988768,
CCL2,-0.08291940871697683,-0.0004606466813742305,0.06687043553621416,0.06258634671717722,0.05284096840493678,0.01292308974992421,-0.018309874376301678,-0.028990805530970856,0.02508103011305841
DSCAM,-0.005540407140012853,-0.007746652873514049,-0.02457155067796326,0.039256739774504806,0.052572643954958,0.07230007772841676,0.032003041964490775,-0.00892823901828976,0.03755707830679727
GPHA2,-0.019473907779997114,,,,,,,,
ANG,-0.019046965547098945,-0.024571751371313743,-0.019012751582046707,0.0893340362925731,-0.05613737837432682,-0.058106992450372125,0.033887330341072365,0.08668917623203154,-0.008965931342243607
FBLN2,0.00608514636035548,0.035424360239760325,-0.028792135071867404,0.022037138407069976,0.0322791935237651,-0.012313837609100006,0.01766611371943481,0.013617476294316337,0.022084785471017766
VTN,-0.0330289762383296,-0.02004515861242772,-0.017085876449084533,-0.01613565943312706,0.0026553061367167946,,0.06276807726988934,-0.02486881844950114,-0.016432458590132357
VEGFA,0.009801179420438986,0.028256113855672706,-0.046101009141814524,0.0318625562688754,-0.09767581999677923,0.00786014828065905,-0.00472578195210513,0.0026929547262066803,-0.010375681899667468
F10,,-0.019335802929077484,-0.011403271364949723,,,-0.02138032749895458,-0.024889778704984773,-0.02692229417406808,-0.026060247280359723
SERPINA1,-0.03774087383051889,0.008218028614879767,0.0028879314094061048,0.021564262699587968,-0.0038840989395020403,-0.05045693681134232,-0.041329161425348954,-0.000505271425682379,-0.03618642014712118
VWF,-0.09839855029795512,-0.013111012112635382,0.028361205110366765,-0.015705909617566963,0.017594128819989275,-0.07102614099830395,0.010377591662157033,-0.010195496797883093,-0.027966222072469408
GDNF,-0.02736308642356496,,,-0.01941856474116821,0.02357356006091452,,-0.020123869275345877,,
VASP,-0.08736695982864444,-0.013773143785390914,-0.007022063280950466,-0.01280717132623219,0.009621639646100997,-0.0336492588744259,0.019253853339309054,-0.04323931188240244,-0.012588303349794473
ADAM15,-0.0321593865515903,-0.029888495293801096,0.003334701761937941,0.0380824285926271,0.030450059847723615,-0.07487249280728947,-0.04837730587330325,0.010167980620324283,-0.05366030999345914
WNT2,0.0037092569205398394,-0.004111467290990785,,-4.501970867914319e-05,0.019543550469658274,,0.07083556440624353,-0.03708386054387195,0.0978925462850673
CALCB,,-0.013145074096077106,,,-0.018294418205091912,,0.045279345843619555,,-0.03049440321427214
OLFM2,0.08904596643398462,0.005515037133404732,0.013467126313302229,0.03336276968388857,0.06907002984122818,0.007466630278074964,0.04264913639449469,0.056394398965452085,0.022887480578211807
MFAP2,-0.0610120905437339,-0.0331247243946185,0.017896276614771663,0.021995828152356924,0.05463638397615762,-0.0386328690585711,0.021371257187578974,-0.003820300509072073,0.009293670063498141
HLA-C,-0.06557439989909129,-0.004191694049719359,0.07859271278496867,0.06080285350083835,0.02690070665658038,-0.0544133486622597,-0.00650397594687437,0.02147886540309545,-0.00794828108843028
THBS1,-0.04277700658721089,-0.04965933701216547,0.046802193748152476,-0.013120988752043884,0.02890546571560965,-0.0368180510073284,-0.08447892737470784,-0.08917955371000698,0.032187526671709536
HSPA4,-0.041529529889048594,-0.034970599317155966,0.020954801162250705,-0.005651938642564993,0.04678945235265536,0.058728663930250356,0.01586573217373557,-0.012794940810659067,-0.02928105347702697
LMAN1,-0.01645284141082659,0.07184146434214546,-0.017046885465143796,0.03944059744965719,0.004798660056709788,-0.016729317763743,-0.0012244615054446246,-0.018743750544219166,-0.017768670802999376
LYPD3,-0.026654869985699797,-0.020391737019693733,-0.014560703911159878,,0.07219499990436803,,0.04154740450690681,-0.03162338213868216,0.00761316855111452
APOE,0.041092266850163074,0.03617383707448576,0.03959008624155218,-0.05493573944634299,0.017398895950494715,0.02667560732769419,-0.0784737740827286,0.07392702292901722,0.03366500401973803
SOSTDC1,0.018042812512039177,-0.036434847699913786,-0.0251539237586555,0.12321795928587169,0.019626442386700454,,0.07566514475825711,0.09441846801603428,-0.013683326951148227
ANXA1,-0.025783550839006786,0.009775828830622061,0.028843244440074696,0.03640581261025406,-0.06768548864979293,-0.045766763653202217,-0.02337869363854502,0.0038414358477978734,-0.04352617202186556
WNT2B,-0.044528456542090665,-0.031800075571658856,-0.029647818963082096,0.10019787071532717,0.04853247681855923,0.0017319738009825714,-0.03248086506461254,-0.010939574095978555,0.048367169185013076
AMH,-0.010932586217547448,-0.026968586387894348,-0.014990936985584987,0.08414892694144938,0.04205283791546717,-0.019907885103157115,-0.019403326322027258,0.021860858314532706,-0.022517119128276884
GDF10,-0.02022249511953887,-0.0211812520335004,-0.01400570587906044,-0.027359212845998092,-0.025986261011121697,0.03485429460179965,-0.005004072960155694,0.0021774315402873865,0.017336288913195552
EFNB3,-0.012096624857582259,-0.03432367073363612,0.000283801921328125,-0.023683945443583865,0.04236438787817594,-0.037765799358797876,0.02680472528963383,0.08440155265765821,0.015307494131148899
LTB,0.048851320335987373,-0.021511977005799404,0.04185198389761061,-0.007701314774751428,-0.006813320193500281,-0.047961786428950534,0.022123468878946936,-0.012326160710840986,0.15180624117323732
ANGPT2,-0.07889223748267933,-0.016059511706196513,0.014891767040168084,-0.04607717263025174,0.018166704054037995,-0.03842665189884644,-0.07713543444906819,-0.0350727968624211,0.031096039248727326
NRTN,,,,,,-0.02512599577276977,-0.012796412833528368,,
ADAM17,-0.0008169729785266895,0.015664668192370064,0.0537851244116862,0.030125657793932024,-0.03555910539766607,-0.03368461454710843,-0.006650203921857717,-0.018538043336879157,0.023355488974569467
LRPAP1,0.0507531397485254,0.06843640522600561,0.0040987855698812895,-0.007425341027251262,0.06788815761159187,-0.006608943237990996,-0.04234431794615727,0.07016404642930968,0.048512680293210625
NID1,-0.06476621392697539,-0.0015836110969149762,0.013236974152958622,0.06502142886435763,-0.024432879134987425,-0.05263094082431033,-0.040561148569575704,-0.07008730167709189,0.011946442744530793
MST1,-0.03039871806630786,0.037710327586188995,0.006885162962165315,0.05925466024248522,0.1076747261458133,0.039968109011292205,0.08697192236841714,0.12494479683408616,0.02766034795243622
IL13,,-0.013315036279120923,,-0.022774289940299734,,,,,
DCN,-0.09216992704384187,-0.04948895071938587,-0.002687311952280876,-0.04122901501773543,0.02528093968507009,-0.04392821290889965,-0.04459060305973476,-0.02934498042492771,0.007803056371652914
IGFL2,,,-0.01232856683365492,,,,,-0.01948523784080024,
COL7A1,-0.041039152589078746,0.030244888563771572,-0.027487354652002936,0.019899481725473473,0.041861856188583346,0.022408315465260894,0.011042506779199011,0.015571048752635819,-0.04214330269316346
CALR,0.00745531720605123,-0.01580834284475586,0.0020156537179925214,0.029693311496632412,0.0068070608706384894,-0.041269675483311445,-0.04715052149166108,-0.08923679920684537,0.013119937237607491
PIGA,-0.05297035517518586,-0.010857912049539866,0.02041376111924439,0.0409695497121259,-0.013101266723454257,0.10225201255793971,-0.0002987756306610877,-0.0341637723701583,-0.03554141706403607
CD200,0.0079699954371328,0.003093695319566298,-0.016008716157219247,-0.06129694871372224,0.028719519521708207,0.04088454015284949,0.03136066182929252,-0.011446380396075848,0.07881479082580084
GRP,0.054899935110033785,,0.0685125838004282,-0.002535165232300355,,0.008818000731799234,-0.0140355733000328,-0.018094100339689608,-0.02957895458173623
CDH1,-0.025861395447713445,0.021286263567170612,0.019159531936799697,0.011775259618406964,0.06075853957154896,-0.038323542802527026,-0.048784099160449484,-0.0018051845112631772,-0.007020585702980969
LPL,-0.042731993743493596,0.04253897840658162,0.028444559269220956,0.054017257364663056,0.06526086123439394,-0.009068085529805533,-0.03407676131298723,0.05458802748851668,-0.018237322182895824
SEMA5A,0.0022020593689619666,0.04786024381053723,-0.01895238963690485,0.030308544575459832,0.0607442517159656,-0.03957697917586303,0.01144058027112509,0.06389573405695699,0.03751123797636633
SEMA7A,-0.011893376499992626,0.027594477707252537,-0.02705155757364028,-0.012354279033848288,0.03204814555813824,-0.0459612979041155,-0.021338829616357406,-0.04020390551395593,0.006795288487371983
SEMA4G,-0.054821189370787636,-0.006134199459423555,0.06950922944713808,0.019038511582145787,0.03361642419702272,0.0676507549333385,-0.001349969188674652,-0.0387102667814244,-0.04270039700156054
SEMA3B,-0.024213588398167247,0.031859919944359535,-0.010574932523301567,-0.014090488155307512,0.008383065016073199,0.08485007531302996,-0.06770961115818411,0.055484475766601926,-0.005114034189446865
RPH3A,0.08121444741385775,-0.04391418185285262,0.0342362991507213,-0.0016458619967968454,0.024320782617606077,0.06477174335381096,0.01334911493631002,0.011348121752072558,0.020404897617935767
JAG2,-0.0573590554178901,-0.02578889181385803,0.015851901747988537,0.005132760204632254,0.02310599068369201,-0.03592547088438326,0.03763897850172791,0.010784592805933618,0.07079498085384027
CGN,0.014209415786183635,0.024623188642311576,0.03742784842770519,-0.041376431256958446,0.07159136195309918,-0.02894865851551292,-0.01646639468529005,0.04250177988962134,-0.04932227666023178
GDF15,-0.04958307894401468,-0.010325770759496634,0.020333150403790506,-0.029375577335955156,-0.03799864935213338,0.019322568838587278,-0.011350169248122,0.06652317036455627,-0.012573026471706852
SEMA4F,-0.0046948259094515025,-0.009934518597895858,-0.01720932144836808,0.0013196829860836834,0.06558401627027294,-0.02583961546465186,0.05979040901498729,0.024826304422543213,0.003973696678169171
NXPH1,0.06968247230598097,-0.023146440842025502,0.0013578720691584288,0.04767946868318752,0.10026996550170567,0.03405881526249969,0.0325784806174091,0.07431181304873313,-0.04283131333086857
ARF1,-0.0002559828036835336,-0.04305618894855954,0.011684417604618342,-0.04743990769695178,0.07462936034966182,-0.02452819818737563,-0.009083426075980467,0.015250389256907358,-0.02729244640124678
DSC3,-0.014737468190327403,,,,,,,-0.01524915471680428,
EBI3,0.02637105780449203,-0.0586692676119007,0.07475806732646173,0.04053907737510256,0.039064068372135025,0.03189895156780138,-0.025187745762289333,0.11539496089105147,-0.06975389756159124
TIMP1,-0.14316674199559293,-0.02496441592785169,0.03444380279298357,0.003996029667588735,-0.037774882617979934,-0.05522281336468478,-0.07575171379461589,-0.10219435735696557,-0.0413263015687781
SEMA3C,-0.04905983892199062,-0.02421211600863655,0.07770079187644743,-0.03851113770616874,0.022847303445601652,0.028981663944538716,0.048760289270852485,-0.023024837346142742,0.011440045296839264
GNRH2,,,,,,,,-0.01652453741646773,
GAS6,0.0014170337669505127,0.006087417254459325,0.009554953962167009,0.034473659627959195,0.06344333420996305,-0.012789278196856239,-0.012611239468312167,0.04828131738630854,0.07710975654776968
MEPE,-0.02123658964564297,0.055897883743305024,-0.0214139705397802,-0.01759578318242552,-0.02916471949921009,,0.012829797567618728,-0.0210719203373237,0.06105984423794454
SERPINE1,-0.10928661034591036,-0.03620874064242505,0.04022574948053999,0.012570338255948003,-0.07597224874332233,-0.012966828801932995,-0.0018949169894352904,-0.09308762822171411,-0.054824946399965255
RSPO2,0.01563082395802727,0.015157696018580885,-0.0026269440947926715,-0.010654361228802749,0.05008691388425469,0.0008925292878755722,-0.0163836048735142,0.004759288508824906,0.03552635907411737
SHBG,-0.019089377634660412,0.02983488376205376,-0.02094043459090816,-0.015648744775849193,-0.008128937362369934,-0.033265962662977086,-0.0021858755298959434,-0.005600481425096116,-0.035733702560621625
LGALS3BP,-0.03915402150819418,0.012920084955441072,0.041005429868817014,0.015145011727097781,0.013928092231605736,-0.0545786261927978,-0.027738321910593534,0.002912206632566706,0.013261826542992053
LAMB1,-0.04677271529367429,0.03783282580022485,0.029616394453844824,0.034716223705734975,0.03666010398319241,-0.060520898250637466,-0.025660163045806376,-0.06392544966654215,0.02823655259949017
SPTBN2,-0.001981696111769262,-0.020476212691803452,-0.027308956542754222,-0.038180994666017626,0.07870642531100178,0.026590778202303933,0.04165414251530938,0.015330505129218415,0.03501449419735839
COL1A2,-0.07187899011937078,-0.02299607407439141,-0.002153717276025364,0.004723522709568751,-0.007325871965801237,-0.06940422953431567,-0.03240573869131407,-0.08376788497214875,0.02489976936898896
DEFB1,,,-0.01098402697348631,,,,,-0.0326567412600715,0.07776340945527327
CEACAM16,,,,-0.0036180489499637106,,,,,
SCT,,,-0.010095674369440217,,,,,,
WNT11,-0.021123578082127312,-0.012973027937909918,,,0.004293853984038669,,0.0339449051370145,-0.02023753732140231,0.0006794877675134776
LGALS1,-0.08741787112373443,-0.035844313079749064,0.04384220974264842,0.012267147999875683,-0.07540853460794576,-0.006498818382348372,0.015379737213464093,-0.05555492708865613,-0.028479640104789133
BCAN,0.043840512280290754,0.06864867617192316,0.05445394726431336,0.06894177217366335,0.09374624721406088,0.03281394971700919,0.0060761348252788006,0.06332957628492235,0.03483783721802916
ANOS1,0.06070920347659803,0.014042960829922665,0.028717649110149082,0.06995320263153962,0.02802883114710355,-0.0051239724784213556,0.04898846136852839,0.05682113985643698,0.025669006875821285
EDA,-0.015464496250647206,-0.015511374162634563,-0.015818927827920593,-0.024289276622632354,-0.007166699725616865,-0.0365469689922053,-0.028815814892766432,-0.032718637816691945,-0.03910967162166401
FGF22,0.008442107837903723,-0.011891487097377886,,0.023871971158215193,0.04010001251226614,-0.02692051797130967,-0.021544626956370768,-0.029225589306439734,-0.030674734511078428
SHANK1,0.011435169772473844,0.057000496315635994,0.11600164154244037,-0.021889963104695043,0.028529859730038114,,-0.022807443953950485,0.018877575695674245,0.029073267662533188
NPVF,,,,,-0.019073112961392073,,,,
RAET1G,,,,,,,,-0.019014049382957258,0.08250981890444146
TGFB1,-0.020767478573753786,-0.02576419728329132,0.025373439152181928,0.06017730058121259,-0.011859286805732528,-0.015068494494674567,-0.04411000049773595,-0.0193627659710753,-0.06442072536123943
MSTN,0.0469049858738262,0.016363104310302284,0.04957055000129163,0.05418282258100345,-0.021596303987278763,0.047826566442089304,-0.02177354983113556,-0.013358292875019292,-0.027474824887801348
WNT4,-0.0142330197359524,-0.013482973519333344,0.055780099023634094,-0.021709139441841125,0.013556776703263237,-0.019394276190438473,-0.02080746738754228,-0.04115200459873258,-0.013513501591651345
TNFSF4,0.0093791085095943,-0.021402223332012197,-0.026543266049615707,0.10894460994505308,-0.021628054624245684,-0.012333677189412527,-0.03853028128634369,-0.01548095054300555,0.02330642256942988
NTN1,-0.023488785550566573,0.029601016988258833,0.03754493935317987,0.06413725243201236,0.037325524112572325,-0.0133068343230321,-0.02695499962679099,0.02315846471390736,0.03008096880757064
CXCL12,-0.010047701155087562,0.009271149344534248,0.0038454508778027253,0.046687903471693167,-0.018122032115219802,-0.021515483412275927,-0.011313486584545717,-0.04551277404575779,0.0037765444704147585
GNRH1,-0.03174948925162646,-0.033100096495428666,-0.02341501835286776,0.06800092473909017,0.004366810314821214,-0.019652628836203088,0.055766800048101584,0.023394202096495877,-0.02786750232652568
FGF8,,,,,0.16943010459138416,,0.01837788977849272,,
RIMS1,0.03464916888730224,-0.03348142111129928,-0.004834397153079393,-0.03775785349856745,0.033052324826024194,0.05278987052461244,0.08825768940630008,0.00667973821870082,0.013509137365061312
FGF14,-0.009493163924285092,0.037978089612513644,-0.051742685283577415,0.06707538292945528,0.079434333512274,0.014216554744918784,0.01501486412157221,-0.02972056538554384,0.0476577833057434
IGF1,0.035170507941734805,-0.032469476098990716,-0.0049493790824106714,0.045533372336502904,0.006248250028286693,0.04850117886235912,-0.022243423333385266,0.01825006551684008,-0.03691399584983996
TNFSF10,-0.062439902919154085,0.01702209738757537,0.04872579171479672,-0.042846513447701316,0.01996226502451783,0.046392177694760485,-0.027592288232696265,0.02340818197735569,-0.03785218376745961
GDF5,-0.021819703149279043,-0.0028259826476784216,,-0.015893987397499115,0.047329317206272,-0.014819673869867015,-0.014707518965534358,0.0662168090504947,0.05505390590566449
CHAD,,,,,-0.0268110352074642,0.0018096899152908225,-0.0009456488632222723,,
RGMA,0.042275086463690645,0.04490517385729668,0.0002560380032413418,0.05254376108190321,0.06306418848317005,-0.041099529235444916,-0.020208606170327055,0.0653381116927266,-0.021537232731243534
WNT16,-0.013659725651670599,-0.007993645996768661,-0.01736631864341436,,,-0.018051182117021985,-0.012796411144532505,0.04187658951314179,0.002932996624585553
CX3CL1,-0.0020906177021790913,0.051388361624043304,-0.04403692525465387,-0.09965290092360007,0.05744600018634858,-0.009385489654385376,-0.042867325790928855,0.04211565163552279,-0.019226576377486034
FGF1,-0.034035276495052315,-0.028688193338183315,0.029599832793025495,0.01710599888924825,0.04562206196491049,-0.10018306919181946,-0.013552673872414078,0.0771474193143348,0.01680729731720597
ALOX5AP,0.06391632222439396,0.012833674026535012,-0.015438764958264769,0.048671370214035094,0.02149789588697858,-0.01097753116786175,-0.0323450404423912,0.028656782317736586,-0.03300598639157959
IL1RN,0.03671231406455669,-0.012078127479203669,-0.02731213751554341,-0.017069651143270893,-0.043479075090006335,,0.02719176185449864,0.04420418175445823,-0.041500190736393196
PCSK9,,,,,-0.016636751927650885,,-0.012420916001472897,,
NPW,,,-0.014005707199027929,-0.019011874902101603,0.013425560363035993,-0.020160138253442317,0.005573943050079523,0.05744162755228409,0.0044893961786993345
CXCL9,0.024332401418610056,0.03720959432308928,0.027023046731280538,,,-0.023648195239105507,,-0.03246779901273359,-0.05648768371193032
