,UKF243,UKF259,ZH1019T1,ZH1019inf,ZH916T1
SEMA4D,-0.06827102683259728,0.05217294484442838,-0.08447415613592762,0.00835379094937609,0.037414318318996366
TRH,0.021690681732005047,-0.02553872476845564,,,-0.017325826857468567
SEMA6D,0.1043715579529809,0.009726258203339371,-0.035500794674906,0.004185039164298875,0.07568816172100058
CEL,,,-0.0040302265089650945,0.03536736043140125,0.0034707844949951007
PDCD1LG2,0.0227226965582943,-0.012594476742553422,0.07781448274580026,0.05556215912724834,0.07409299928498156
SPINT1,-0.03121404033717875,-0.030022100741148958,-0.01685062577888384,0.05938088203275176,-0.004907403703185646
CTHRC1,0.028764546738208177,0.0390420268723996,-0.02408476830937999,0.04911178672380866,-0.0006677441639599923
PODXL,-0.00011634387197566295,0.026201087527822027,-0.05879551660315424,0.015075155137437624,0.01153540729750569
JAM3,0.00845455891577445,0.05504340312272279,-0.01924156331547348,-0.04455074762064403,-0.028285322913308444
TGFB2,-0.05128444279012673,-0.03927665322949095,-0.02270691874088937,0.05511673153323996,0.009349924513324679
COL18A1,0.03169436289084646,-0.002471057820865522,-0.08741691603890388,0.0488286267593634,-0.05478340312542571
NODAL,,-0.021217619804068662,-0.0815408116893581,0.01899379780565843,0.08298307720093333
INHBB,-0.02500311822314017,0.00936557136641089,-0.0044259821135403075,0.10631649940243093,0.01495487156261354
LCN1,,,,,0.02944346546925867
ARF4,0.022844261791262175,0.01901318447560462,-0.014776858826346212,0.040332672360334595,0.01146193518063285
CXCL14,-0.10475108988298978,0.011732776231792733,0.04657508783297273,0.05311488909102463,0.04241910463574371
LIF,-0.009556585615436222,0.003450271444253221,0.08117163796896108,-0.011231100071883816,-0.029012474406212196
IL17B,0.06941831568926193,,-0.03376082469345556,,0.06913579303491384
MMP1,,,,,0.03034260211864107
MATN1,0.010967728365591923,,-0.03689072907597362,,-0.021071907768161726
ADAM28,0.014822243807284115,0.002349539586868942,-0.1063456324963417,0.08171038413270626,-0.0007713455110731533
TCN2,0.05077868170273077,0.023506271312559484,-0.045155710941133645,0.06632185520272944,0.05255326075412821
THPO,,-0.02185687915942864,0.01695153766138279,-0.023843921368242576,0.03289102493362653
CUBN,0.06379267334338608,0.06385410061785284,-0.09328744684778516,0.04271210086465402,0.09807830466739648
TIMP3,0.029162123511628207,-0.04533418989417895,0.0053308072240041545,0.06390883738349025,-0.04158061095795926
PIGF,0.01779020181037511,0.04617993413973042,-0.04006690242814325,0.04510522085196513,0.07997035013749079
CRH,,-0.012151940906474956,,,0.068327383924654
BDNF,-0.001223763070021313,0.03474231286666734,,,0.046103692504587096
CCL5,0.003072096830342819,-0.002752318139153598,-0.08027570256513965,0.07532450215411282,-0.03433798080171161
GAD1,-0.06678738397870662,-0.008295831966333067,-0.03885466011659349,0.14458450060434275,0.06458661040292606
COL14A1,-0.03871911547427369,-0.018595361296143018,-0.02141485179218994,-0.015027183893894451,-0.012004486369740584
HLA-A,0.12727651571395923,-0.02192073902923609,-0.04473350733899593,-0.03599152437652121,-0.0318963285929413
CD5L,,,,-0.027217181003145845,
FGF18,,-0.009654626175185248,,,-0.017325828247506062
ADM,-0.052265111854053366,0.04322772173265591,-0.006541610514085385,0.027149873008749055,-0.05149497655503357
CCL15,,,,,0.09464643607069897
GNAI2,0.057596236956649026,-0.015047639113758044,-0.0029534850874733034,0.08750201940447071,-0.008357146560884982
HDC,,,-0.042102337499616484,,0.026939214410092633
COL11A1,,0.016515103879911598,,0.025678571385875374,0.03517553340054508
NUCB2,-0.03797069725018772,0.008154183377980528,-0.01744131205478727,-0.08955540892263886,-0.05468366444121292
CXCL1,0.0018152841699916383,0.007525552217315192,-0.006198696068509733,,0.006374276653032628
VCAN,0.04861639704274093,0.018257911357191663,0.09450161862142706,-0.0023537265405358964,-0.04015724005982639
MMP7,-0.020533256752852787,0.12235536799242502,,,-0.02503886850713727
PTPN6,-0.06803229934162698,0.039328755629149274,0.003178172625951537,-0.03471765876672509,0.03234724949805582
PTGS2,-0.01824895333869726,-0.04464711977697072,0.03000335812625806,-0.024867176096444548,0.004861275127937011
XCL1,,-0.010504578801267065,,,
CD58,0.027255381381640242,-0.021307438031830786,-0.037064884976042656,0.10199144901535499,0.04981689762697892
TNFSF14,0.017077942461531537,0.013191209775216827,,-0.03250750626440828,-0.036041189002692806
CNTN4,-0.03140815142954649,-0.018878617986633543,,0.028147155817239658,-0.009260912313006778
NTF4,,-0.013287832163522929,,,
INSL3,,-0.009654624281486673,,,-0.020574946356761856
BTLA,,-0.015324822818080574,,0.13212432596099988,-0.019894944366109626
MFNG,0.04883027375429196,0.010589300083377688,0.06247376995788754,-0.017454519773000488,0.06187348407039191
ICAM1,0.06041010531541074,-0.034200676329444596,0.04002064792882518,-0.04419218614852104,0.024755716607409394
PROS1,-0.045945428039353885,0.005746742597555264,-0.01744432619486723,0.061056285544847266,0.04304086276734952
CLCF1,-0.014561543458700976,-0.018782263595034147,0.0043464534113849575,0.022312572244854362,0.046934242709933904
PSAP,-0.07970159639789531,-0.008423086334203795,0.026259903881486583,0.045569069660583016,0.04093947563357143
EFEMP1,-0.051016014264604996,0.020390734516578853,-0.02993994191977914,0.05465032920245685,-0.0063001530550731285
C1QTNF1,0.10320519642675939,0.06158358950810424,-0.07038127528607227,0.050246492446435816,-0.03380266444511582
ALB,0.03942794673094007,-0.01714040704268109,-0.007880672107508382,0.16353247941965907,-0.023265337425114517
EFNA3,-0.011841310765427795,0.006873121546672745,-0.09844783182661013,-0.004322687506330385,0.028477472776065303
DRAXIN,0.030305743092769215,0.02467483536519417,-0.05210929363075783,0.07798309848015228,0.013797560380818388
NPTX2,-0.04943848829104983,0.05674812192013966,,-0.010643805162785147,-0.0195585516174341
FGF11,0.019054827305699993,-0.04346866838703311,0.07919017044123094,0.02555780895058132,0.05544651436227134
CD59,-1.071866690324321e-05,-0.023950570914173765,-0.109731381651175,-0.006339425568444038,-0.02397517076312443
COL9A2,0.03492730156544276,0.009211866356176353,-0.08771164202392868,-0.042156127084889264,0.06472167116131547
DLL3,0.07928095846325349,0.008976780174255962,0.004665756288923031,0.012267553248680303,0.12265655194421805
FGF5,,,,,-0.035818955107728256
LIN7C,-0.007944116891479874,-0.053207134184834914,0.050551552736745484,0.02348273864737871,0.03397666183444855
GDF7,-0.018985879643018667,0.0002561242991811384,,-0.03463595981881043,0.09819568171001553
PSPN,0.06084931178238427,-0.016208962638204878,-0.013946576920404068,-0.041223168275084106,0.003730290726148134
ANGPT1,-0.052768115227916364,0.06187541844900271,0.09040393725426728,-0.036413890730262403,0.056984853131786736
PNOC,-0.03615722282207537,-0.04972663833442114,,,0.05736527891089767
L1CAM,-0.030882815388556275,0.04492119205251363,0.09221762156365049,0.0027874561096210056,0.040439591939277056
APOA1,0.08657233835369539,0.12001740567079229,-0.057334395937393375,0.055007701698187486,0.010596227269427877
PSEN1,0.09588562165171116,0.029344680626337903,0.13379331594676666,0.027920019547707533,-0.013939169251917126
CALM2,0.009022842833011552,0.03029994106197765,-0.011169011438549514,-0.019182432693228325,0.07704529116069656
CLEC2B,-0.011218362713059812,0.011876827213833362,0.06841096419175584,0.03659136608399511,0.013238722934282117
NTNG1,-0.03835749899496597,0.024712887424860695,0.1219044913410834,-0.026573333455672744,0.023625717933294724
LRIG1,0.1253600860372721,0.03196688830710705,-0.01635414575837589,0.10884129216617006,0.07642148703225023
CPAMD8,,-0.011419697793001529,-0.04210229659516582,0.04662879022965297,0.0166187970324554
GHRL,,0.009905421276986319,0.05805217728112865,0.03225023041493888,-0.029595111370875404
NPY,-0.01356596107075117,0.0008759758055472073,,-0.008085314364840838,0.05520692773505273
MMP2,0.04425241653102891,-0.001116737254213146,0.007385759198673167,0.06735985683162388,0.02974449607229023
LHB,,-0.009945694359131995,,,
PPY,,-0.01731255318580999,,,-0.0016789152200217688
ALKAL2,-0.024816108153768956,-0.009801198932713957,,0.05979947600384915,0.013852613251296792
CSF1,0.023862344513072335,0.01672903761420416,0.003059647812386408,0.05263489613908382,0.032001669249916216
SEMA4C,0.0147187157722508,-0.004920744352340436,-0.07132306933299754,0.07626759096166195,0.02581968553845334
BMP8A,,,,,-0.01846712188822052
ICAM2,0.037934715002527715,-0.05490752049913496,-0.029409075209614437,0.013566221528775733,-0.00864672159671065
SYTL3,-0.03330018048716648,0.03308424418477049,-0.035982051489970295,0.08743538541098707,-0.0014145626228119546
IL1A,-0.012507370312364714,-0.013024999076065724,0.012474756368310918,0.06889335442993194,-0.012121390974223682
HLA-G,-0.030027640664784402,-0.010504577852615373,-0.03689069884567636,,
PGF,0.04144033263495868,-0.01954859604133638,0.033110580272483994,0.005954119105754889,0.001498787839395514
LGALS8,0.002596059955847686,0.008000426504904238,-0.01646725184225246,0.08350374118467906,0.025091439278240875
DKK3,0.04693567681758344,0.02845814633930947,-0.03353124666094469,0.045932840576450286,0.001416362071394565
COL16A1,0.0995064173367261,0.017518841807383664,0.035466559349165934,0.0735948300507203,0.025445212984199835
TPH1,-0.002027549403086941,0.07318947378172644,-0.035356189828353216,,-0.0040274113819895214
TNC,0.021822592196321898,-0.006725343553847148,-0.002151176027602437,0.06470191543177631,0.0007149326311791767
TNFSF9,-0.03563488495245591,-0.01722666955206571,-0.03587403258665608,0.11098686315572635,-1.3322028778520705e-05
C4A,,0.16263819989203776,,,-0.024868801882394466
CNTN2,0.05821846306697834,0.0762856940268102,-0.12552289582144044,-0.05191162124586739,0.04179929459520767
LUM,-0.0025266269923535432,0.03850831460143368,0.0027199360957011775,-0.00576648296655418,-0.08644449334617962
BTC,,-0.026994695059868463,0.026457081297788496,,-0.050196504963999106
APOC1,-0.11792318712539547,-0.00876893828226423,-0.06163983597835934,0.03495170027599466,0.09460837851927925
PKM,0.044649083182248,0.00467446095284958,0.0062186488085539384,0.01577174098778496,0.02092117568543587
TNF,-0.012570234672891653,-0.026030894099206902,-0.0006984181223035704,-0.0381246894773735,0.10262368944380848
GNAS,0.03228452364377064,0.007936096146761846,-0.01059282111623333,0.05740407377525459,0.055109236065207505
BMP8B,0.002963901001735814,-0.015228932041650165,-0.02457727926832185,0.006865852172032518,0.007729354011834159
LIPH,-0.025976082037584742,-0.01493790020064023,,,0.030423217143404884
CCL28,-0.01898586297743793,,,,-0.01433976007801633
PTPN11,0.002164906769354885,-0.03462107303875012,0.04034573922496014,-0.018812994243391223,0.014044437101097715
ADAM12,0.08714788445212836,-0.028063433281444863,-0.006814883659520274,0.020525244932175692,-0.03880704736254044
EPO,-0.009420453805974043,-0.015228932468076299,-0.032298403895768595,-0.031115884893250473,0.039450837108678985
EDN3,0.06313595989447311,-0.01895790416407997,,-0.023843869018031115,0.09371119165726634
CCL22,,,,,0.045963203107873656
CCL2,0.034937460760794604,0.008257439179034202,-0.07836954531347143,0.03612923543456092,-0.03014204549589945
DSCAM,0.09178918104154618,0.01717787538500859,-0.025837078107433176,0.025665661274814518,0.024938557475861652
ANG,-0.05357448915931592,-0.02018343483349377,-0.006492881194507678,0.0634583054645271,0.010868324927351064
FBLN2,0.035288019558271544,-0.009799725223935782,,-0.04293436387125936,0.0010723753060034684
VTN,-0.02457834065461055,-0.019582183657251978,0.08939139641354027,,-0.008299453247469392
VEGFA,-0.031425745336055785,-0.02310294158029119,0.031938332522037344,0.07111379571965737,-0.04864755843468118
F10,,,-0.004286249537079756,,-0.026922281828364363
SERPINA1,-0.017592165046756113,0.01613614977668917,0.12296303031219273,-0.000628087151561128,0.032938990232259824
VWF,0.03680042264478429,-0.00584520278396492,-0.009444681285762861,-0.027689395044453422,-0.02921974018083657
GDNF,,-0.012386929101226707,-0.02643195759249631,-0.00043385022099053864,
VASP,-0.04475507574591091,-0.0032245861684451673,-0.012852388921639335,0.025755535107184355,-0.02678281752666124
ADAM15,0.04103606862502433,0.049793968389477354,0.009002354801288205,0.02134080634263403,-0.011685858883740768
WNT2,-0.022076415364454878,,,,-0.025795952647514202
CALCB,-0.023106347223534388,,,,
OLFM2,0.135621644614709,0.06334322104977079,-0.05448500137991809,0.08859484231741437,0.042305843128139085
MFAP2,0.046722980080554304,0.0034923785155630714,-0.07666969471028547,-0.021434977405251535,-0.003637624631760618
HLA-C,0.10297945602207924,-0.010576829050932596,0.0521284306459182,-0.018416483971893365,0.039157991755181344
THBS1,0.015052911813601187,-0.03359191837651629,-0.08420898548747496,0.06115579901762386,-0.10522959179289446
HSPA4,-0.02008693170730974,-0.014405448766671363,-0.008518395963231297,0.05860917590005484,0.007684297464809387
LMAN1,-0.051229058915613,0.007489266302411286,0.00874332231989356,-0.003201303614651968,-0.003917745048044652
LYPD3,,-0.011165528910765898,0.03656037175996424,0.06815599597003627,-0.03162336763720974
APOE,0.007771368673113361,-0.022658024554327586,-0.07897143417340942,0.0511309292665461,0.07700273537147982
SOSTDC1,-0.027957789655504935,,,,0.19417695256475884
ANXA1,0.017305349023708755,-0.02260441662922376,-0.03168208398796878,0.07587004006741314,0.029153227012477467
WNT2B,0.11985602212687403,-0.008401655810035718,0.0804342226880655,0.03720575299777904,0.04346105944680959
AMH,-0.020245410312374486,0.0036954522117736634,-0.10203922467453061,0.09838541364527455,0.05007721149726519
GDF10,-0.02154482344254064,,-0.03209549475163629,,-0.04029079920943412
EFNB3,-0.06711824309557356,-0.01655670973468107,-0.03158604607460074,0.03133577001726322,0.04253972574114748
LTB,-0.02620266536185688,0.02252543418502095,0.07992946816937212,0.06596056083722439,0.03342109835305058
ANGPT2,0.05546893973382179,0.012529668645590112,-0.021837018549093267,0.008208625514855109,-0.02215898133482587
NRTN,,,,-0.027217201633543214,
ADAM17,-2.503169641373227e-05,0.02267014014580193,0.0033242529399165523,0.05542297020400519,-0.025480663399726343
LRPAP1,0.043396412355928775,0.03257973175498056,0.012694045344354084,-0.03807397626141756,0.060768926521076856
NID1,0.061176958211149934,0.01658410906757559,-0.018879315944926322,0.03958378687771021,-0.05544111414755222
MST1,0.05564933464611955,-0.04743102082618362,-0.02012674662888379,-0.01249137278035314,0.11491674790775
DCN,0.02777480366860961,0.0137935702721912,-0.06187774131544157,-0.005216649581815782,-0.05807453303859156
IGFL2,,,,,-0.030060576476646127
COL7A1,0.01686210712762176,0.04826321709988318,0.041183529552385606,0.041816211725373136,0.003822791214460961
CALR,-0.009597608057893699,0.032186070933986295,-0.07425098516783339,0.0460351550874261,-0.02445610062820873
PIGA,-0.054239205200641696,-0.012426691497384318,0.0014165695262023117,0.08142643304189726,0.008148794022759726
CD200,0.06281683529969434,-0.03584932046196486,0.04344732382582814,0.10322717620440489,0.0209289571979172
GRP,,,,,-0.01809409204231345
CDH1,,-0.018567880190866606,-0.014678872034358697,-0.021495268023517727,0.024324015496888222
LPL,0.151840076188072,-0.015219132651532552,-0.02449531272151225,-0.0036300345718949813,0.09034818954504627
SEMA5A,0.07875316521747229,-0.008520460043398768,-0.0001858108125786192,0.08618165313930311,0.05842065769368761
SEMA7A,-0.04895003157824139,-0.04221073002546247,0.0006780599404253371,0.03655767222734855,0.02328945483298759
SEMA4G,0.0268537951142817,-0.03372446623815003,0.0021478074945235444,0.09185241757640451,0.14051019900683684
SEMA3B,0.06260317951559101,0.036999740644763836,-0.026459098271601016,-0.035444987713902074,0.03855354711083382
RPH3A,0.09443989614565973,-0.01511651127292315,,0.1305861583597104,0.08072854425863485
JAG2,0.022725069081612956,0.020038330144904904,0.10848407959874588,-0.037489694967025256,-0.025707997275543185
CGN,0.039865338412689515,-0.025859574757779655,0.007856308836439261,0.0643089473941657,0.0710877607323497
GDF15,-0.015171744985034047,-0.02447360161161447,-0.09103472895666627,0.09083497418060635,0.05381136911585059
SEMA4F,0.033097789698845304,-0.014377802392982116,0.03195309795677779,-0.030190522974812877,0.09740193145097377
NXPH1,-0.031307150656840026,0.028706275373247228,-0.07066716776296678,0.0731793290327465,0.09713541556211262
ARF1,0.026384283009780855,0.002071064602400426,0.015752104414128085,-0.001888057202509037,-0.03489577550792937
DSC3,,,,,-0.015249147724029265
EBI3,-0.01953554934186272,-0.06563473293648056,0.10056895765759692,0.05369553637725011,0.047661309412203694
TIMP1,0.027601068034382524,-0.018596706032343133,-0.062436614192480346,0.013460487197476412,-0.06486303557346156
SEMA3C,-0.020826227000218075,0.026728590168037462,0.08802072237066122,0.09247810655712921,0.0075205379413371305
GNRH2,,,,,0.008705775851143923
GAS6,-0.05727087742456203,0.014041314005653392,-0.008648305922776362,-0.009325761259889057,0.007176900507514003
MEPE,-0.022337927991300136,-0.024669452742219822,,,-0.021071910674414458
SERPINE1,-0.031787024840147345,0.019407782570238924,0.08398809669339344,0.015132890612648069,-0.10894431722749949
RSPO2,-0.04491671187599164,-0.01261779815838812,,,-0.007452926204127164
SHBG,0.12331065989462502,-0.02018985502826291,-0.016031833540791192,-0.016401535018328892,-0.0044866156693878865
LGALS3BP,0.09886435767414781,-0.030440799484642556,-0.03792991757019242,-0.03594674372020356,0.016965624235524095
LAMB1,0.0735651501134825,0.09273524205879972,-0.08845080296634569,0.01635695045384584,-0.02590939787661873
SPTBN2,0.034716472006065084,0.022197143101721294,0.029272999656506146,0.1365690983490234,0.06834797423048236
COL1A2,0.056482971631997614,0.03708999937269549,-0.03878621023845691,-0.024723463966915334,-0.07971549561993517
DEFB1,,,,,-0.006575653244556592
WNT11,,0.05133493916657767,,,0.021128626019177674
LGALS1,0.024384099009534373,0.005790398537331056,0.061274665588412075,0.07294495324133989,-0.10887586659006396
BCAN,0.08899516566419517,0.024037514950397503,-0.0659434395388069,0.0855498362532224,0.1044259372103272
