,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.006135433325742941,,,,,,,,,,,-0.0538814092069302,,0.13809210011770093,,
BMP1,0.04418990490120198,0.07271154062683706,0.1947498561974638,0.018897657521696875,0.1611484562019265,0.03058914154508405,0.15526786251110936,0.26106230857663165,0.10003274875338924,-0.03581690924343145,0.019334385218841222,-0.035727749278194595,-0.043963724624904936,0.015440983139070046,0.10430731417568129,0.09937679988945895,0.14254170700729787,-0.08357568760715722,-0.05654612398925388,0.17698888869029367,0.04914484355701653,0.05573482377676499,0.1582863685549005,0.11471813539114477
NDP,0.024337940335526994,0.13370600967234222,0.04792245773846125,0.03701875263245351,0.09426190041596058,0.0449142719909836,0.02982803240868135,0.047991028772636835,0.05450036224997353,0.0420216887725602,0.04534703770007757,-0.039479739818183,0.030896622841948735,0.03625278266206067,0.08886847067696971,0.05095080896618535,0.003736800804696237,0.046445286276136845,0.11766138063863987,0.06971595698608923,0.0021339618542939674,0.2771173633014017,0.08795908235265368,0.020752105014625932
TNFSF18,0.006759909089213164,0.018980326754954625,0.051096584491324995,0.05684572536064906,,,,0.03859456893368212,0.0639020317879274,-0.0073106673644195005,,,,0.014430005065642317,,0.03979132841297267,,,,0.05816652160048039,,0.07997591843157414,0.09418725042146102,
IL36G,,,,,,,,,,,,,0.008287698672423526,,,,,,,,,,,
RTN4,-0.18168430980487732,-0.11684535615847404,-0.022543718989458783,-0.03265071428215078,0.058998609327384086,-0.016540704003706486,-0.02646382417447501,-0.4564249285083636,-0.18904793465356828,-0.03674655930831366,-0.04815994207353799,0.06328208049520367,0.0478844847285436,-0.013039183681733655,-0.05866683801035319,0.09786259152725382,-0.03500044370225694,0.11744423448925756,-0.010191617922922185,-0.0807268594745148,0.012060121070310122,0.07501839565773391,-0.18026127333900957,0.019832493377789428
HEBP1,0.009327509297771012,0.022234778876854173,-0.0008529997947720645,-0.026256767588973027,-0.010816206573956705,-0.022146754930142433,-0.01811856762559983,0.2042994772560841,0.0995977871378662,0.0005823845042786052,-0.032880307167218986,-0.09170416881769855,0.020616527137681938,0.08441096538431696,0.014114440154186891,0.12587869891106934,-0.04634798703895886,0.11469996715393645,0.14093762783649458,-0.011099748584922044,-0.033855190771954535,0.16311533586898647,0.11551408455342896,0.07616023224365065
WNT7B,0.022178916637637446,0.038890447230137085,-0.03948367806018121,0.005898238495606919,0.06899745776730686,-0.03014978816174999,0.0178106784934597,-0.02805521399827695,-0.04523375860667398,0.021347461457106354,-0.023824361662736573,,0.003241534816284726,0.008135132522966953,-0.11365111374174432,,0.03317672484830108,-0.035773801369804736,0.07501226734381572,0.0210174289978706,-0.014795820594443822,0.001251861374001343,0.12512547054505152,-0.05449459211952022
PTMA,-0.10268034508560439,-0.1582884734640425,0.15111112602800844,0.053959947566829855,0.08760022662838816,-0.03578931529361051,0.09843567009827983,0.5729534159116408,0.008924974257896467,-0.00035728867885413495,0.04143852433376973,-0.13343415200446682,-0.052631528940005064,0.15317943879500753,0.08047719165805528,0.07240828499124342,-0.11780826327692841,-0.013116718207647923,-0.07964057655273915,-0.1735042760156116,0.11234442384631778,-0.14118761794810203,0.01619976623989826,-0.055154738076948845
FASLG,0.03719699719028349,,,,,,,,,,,,,,,,,,,,,-0.002001474394791183,,
