,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
CNTN4,,-0.03988992044188398,-0.01399707473603747,0.059311446386226485,0.04702868982047467,0.004587342266128857,-0.07247487904551164,-0.03647373475056556,-0.019169723790810483,,0.003873272631401215,,,-0.041650324102289464,-0.03291841559668543,-0.012710702927261112,-0.002519606603704278
NTF4,,,,,-0.019694500395132812,,,,,,,,,,,,
INSL3,,-0.02404627108554319,,,-0.01430955775077961,,,-0.018134455362134975,,,,,,,-0.017860919465051476,0.031008453566560106,-0.007547823528186534
BTLA,,,,,0.002210835055259336,-0.02161756049947388,,,0.11147445437448068,,,,,-0.030094481187275614,,,-0.0199187736371561
MFNG,0.03926675978014522,0.014550551986157942,-0.026129766443901824,0.06953359121152829,-0.01770660051256321,-0.06294595276885938,0.10707232769812161,0.01000026998805553,0.05365040958460602,-0.023166227727332185,0.005693806246086125,0.0009060368291654433,0.0178109749846483,0.09849735604387296,0.03840307580789368,0.008605191947860122,0.1065244393987639
ICAM1,0.06292309102362265,0.021206921137902027,0.01700600314635335,-0.013126728185146007,0.02103941355771749,0.060681314016477396,0.10287916629819673,-0.048614572987952645,-0.028243369360887647,-0.06627968479322188,0.05167221436162993,0.13548623560722892,-0.017024164020050456,0.07916556338142612,-0.06377347173869768,0.002917024541498192,0.09878406131852488
PROS1,-0.029550476853997136,0.06616091490879795,0.03968502486203037,-0.02331842653464025,0.02239160561052326,0.021848248374998984,0.1331489247836799,0.022535697712259748,0.048979940559637836,-0.023136470423941752,0.016858138668907976,-0.03487025664468763,-0.01080063474473986,0.0019181854892493739,-0.007826173733649274,-0.05087854737744711,0.03640359818893841
CLCF1,0.055982826769806364,-0.03784480245944869,-0.012291375367665707,0.00980593902912595,0.049672589625753535,-0.016191274356876513,-0.008158670103721606,-0.03916535821242259,0.04443934592412499,-0.03386487637301976,0.030109925596507922,-0.01052008113473229,0.07770770589961647,0.005305517106804908,0.039332259062461926,-0.03214134669094302,-0.02411714989119775
PSAP,-0.0223342926466078,0.0623031049284115,0.08072922198374438,0.021643719863956547,0.045151551205383354,0.03892353544585122,-0.06647603186722927,-0.0495096726675444,0.0035669907146671,-0.01514432231275079,-0.021385903361200803,-0.0015156200881901096,0.018578001915218294,0.04952316524868353,-0.04801553041110991,-0.0901857404373838,0.06474256237214476
EFEMP1,-0.053293867446113474,0.057920254763330445,0.008674404004345455,-0.022799260715309813,-0.03054730681128904,0.0023679185699992393,0.11843157127052771,-0.05702255373667613,0.08243440966973431,0.02398149149188914,0.08398988521596251,0.03756931898808159,-0.010649054676267516,0.00478218348998602,0.07647214801718477,-0.025552784590526588,-0.02286589113016648
C1QTNF1,-0.019776781623659114,0.04934419830995166,0.026633425887199528,-0.08500952153455198,0.02493130904683628,0.006213561391224704,0.06416946380382248,0.03686363830357014,-0.016909707125430967,0.002037573631348456,-0.032917238340501115,0.05182242163045284,-0.01878422855715848,0.021607557370688604,-0.05268139000606398,-0.04742019251307955,-0.006001341893119435
ALB,0.04713567765773102,-0.018948182571434435,-0.023587412131925296,,0.053526790505575135,0.10862604308188671,0.008966278360173876,-0.01979806887268104,-0.014006905053328371,-0.016450431181542696,-0.032227640848961486,0.03565782962755947,0.017860365531504475,0.00820147332050519,-0.04094851440528416,-0.04369795165671295,0.04944965172242705
CCL13,,,,,,,,,,0.01898231532965776,,,,,,-0.01573993976605752,
EFNA3,-0.016962038269858155,-0.0038386864078696495,-0.0015922482608886758,-0.010229559495638975,0.08500453197611574,0.03467024101480798,-0.10875767061197361,-0.03810684666950354,-0.008339093663403015,0.04741926970818761,0.003218182675911547,0.0786925309387218,0.039712395554332806,0.030378890108808364,0.056303534608377906,0.07780822182661207,0.03348936382834739
DRAXIN,0.01290210331877019,-0.024372948763944267,-0.034126187748187445,-0.07145338126596953,-0.009108478165831333,-0.02534076460282504,0.13602782227032853,0.04970290554587244,-0.011246857413261408,0.02677667132534515,0.0816377494404062,0.13209138705084614,-0.06852300529074243,0.09926352046118354,-0.03768580715992256,0.07742944566431392,0.026885785686425207
RAET1L,,0.052961854919318485,,,,,,,-0.013470642872538853,,,,,,0.004502347104524846,0.039332725072700116,
NPTX2,0.14190243471410752,0.03313155822631238,0.049104131501770926,0.03434853384736735,-0.037544755347462384,-0.02309169778006546,-0.14296808378872566,-0.04295582574515871,-0.014608123034486581,0.07722929864717516,-0.006437098689346554,0.05691651436013222,,-0.05773842953324402,0.046815619971019844,-0.0694656883751553,-0.025132753479004264
FGF11,-0.020907013399183903,-0.0038077076699815494,0.0045634313180610495,-0.044943604425801295,0.07314497554558785,0.01311107801907231,0.129329003833125,-0.011299850040972613,-0.025492090818688612,0.03164293629837348,0.09084922056206246,0.10370435963296316,0.07416628481151821,0.007050710527001239,-0.01662840163110559,0.008869393913222291,-0.0007254607867304472
CD59,0.049899679620844316,-0.051601613212152064,-0.03345760079041901,0.06999904523578653,-0.0961426835531059,0.03844851100938131,-0.09593951116918237,-0.024224563787226504,0.052497998839749795,0.026347739735138227,-0.06572235135734086,-0.06482232455686365,-0.08004883051388015,-0.029903562669401453,0.03394326257574186,-0.09414773887900368,0.025220151740014313
COL9A2,0.029181537300387663,-0.02833701255410592,-0.004660526124811008,0.09555256533024399,-0.04122577994202388,-0.05607077375257724,0.08655155681065566,-0.021138356731309305,0.026626795244397376,0.0013143963166954205,-0.020027234966989948,-0.04779071064765437,-0.014356147941992345,0.005535530873911672,0.07512388137705027,0.042647335459231675,0.08894212339096834
DLL3,0.0780161487300147,-0.030616272106285317,-0.03047938929811179,0.1473519709604203,-0.0948453163080056,-0.01742678273511504,0.048807246785697866,-0.04222228913752502,-0.05355014652660591,-0.02107990553728185,-0.07794639164050951,-0.02222457369840355,-0.021316200085068977,0.0577206957242006,0.049823305077632045,0.055720580800736226,0.0495381038070777
FGF5,,,,,,,-0.02936287625688219,,,0.10355507386604443,,,,,,,-0.01920427987318867
LIN7C,0.012872172752932539,-0.06272151699026333,-0.0016003977211649395,0.10837027314831268,-0.008056380721216875,-0.04580244398215548,0.0953380605386491,0.013859308261467916,0.029135941370204158,0.02024157342058074,-0.0228194692982866,-0.07867348134417557,-0.02733438536477287,0.053796651852753376,0.04587991013138558,0.07977491415035666,0.020759290319783484
GDF7,0.0852956105304338,0.00276094681133716,-0.015019857207184044,,0.09827304567227976,,-0.013343673596848663,-0.026424748554827442,0.010812806663377098,,,,,-0.013134356489295016,0.010968695501516787,-0.02122127272643906,-0.014661397136454968
PSPN,-0.04198249653832917,0.01933251207332075,-0.02706180810230322,0.026507210264082315,0.05626645771501723,-0.02190671888446118,0.039699325486002884,-0.0011180539261739857,-0.03848389768226932,0.003065783587158566,0.04032611650452261,0.10200364798854573,0.013322076268938917,0.0798022533738117,0.04692199361298275,0.011837969841733633,-0.0038379381997376743
ANGPT1,0.03731651455968802,-0.029062030753583455,-0.031130247727059697,0.10344996639405642,-0.03891454493898252,0.01058975696395378,0.12926800411517997,-0.03618515415179812,0.03241447138215919,0.01227631683606364,-0.0236075716756183,-0.02517739093860333,0.012126434737359176,0.10398226099534326,0.017737937368381616,0.03903984261613685,-0.012531588408876497
PNOC,-0.02580075046503551,0.08101342063006634,-0.031431880087501245,-0.021853208217688058,-0.001405872442610468,-0.03311419386040103,-0.09877446436962857,-0.026745992676023747,0.015246995059669434,0.07637265156802181,-0.029474351011578925,,,,-0.01648268628473073,0.03310925385597811,0.0241377553770476
L1CAM,0.10819317045664704,0.04743067693020503,-0.011773097678815386,0.06379990268470925,-0.01639284179882348,0.02292398197380926,-0.07798551193685735,-0.0467644556899954,0.03870686637147764,-0.053246393962312205,-0.0710129500558775,0.04124582415503573,0.05386333518341151,0.07934803762613556,0.009056116495185857,0.06511997613677904,-0.042847456697334856
APOA1,0.008967664974897501,-0.029381902307298004,-0.02080048585559687,0.01876217348210933,0.031914887522825806,0.026302230230392423,0.032882462190613575,-0.023614215512533652,-0.01995866686438695,0.009029639155462748,-0.001842979313830269,0.05105026510346657,0.0359283577061924,0.07806547137699635,0.012982934747646549,0.054572460464776366,0.07785164210328914
PSEN1,0.029707897179186447,-0.06058266324019869,0.02998115190555208,0.04082923377743572,0.009550492463012742,0.01199371092729026,-0.019700855811370686,0.010171801867206464,-0.004551682095436499,-0.0062458301796413,-0.004017859354783995,0.026886575354729835,0.0637438151929293,0.0046709295025555075,0.002820102732408402,-0.050436493194260135,-0.02732563341002534
CALM2,0.025457198874356532,0.047824313044604966,0.016383501213719023,0.04536446943842801,-0.1086558867521604,-0.04031764018137897,-0.18483009183675042,-0.010489901587618089,-0.06428540870449288,-0.0069750765573534925,-0.09317936704739717,-0.07734201481939706,0.002974471434344213,-0.10665530522243168,0.11960331390704249,0.07738222517876006,0.09319990467563095
CLEC2B,0.009761970585149113,0.01475603909158955,0.04725639504655693,-0.06853976252245374,0.011492989376370492,0.021483663608679773,0.18109032971325176,0.012844821133531774,-0.02625203691643627,-0.016229022229535716,-0.03714711353143069,0.11561842802108664,-0.04992546023808859,-0.0010830490153890622,-0.000813084611534857,-0.04966935648632587,0.059036258364252296
NTNG1,-0.006853590735779621,-0.0008062985160139976,-0.006807100579613588,,0.0064402253210974056,-0.02283397151926083,0.019000604020729596,0.01095313677350176,0.020570653306507265,-0.026957506960197396,-0.04505590744283292,0.0008778474682781889,-0.0377042387291939,-0.026182030881403306,0.03678565172575918,0.016083871922912604,0.033787601971300235
LRIG1,-0.011127793336025477,-0.02621949439728946,0.008297928540970667,0.08072383813358716,-0.06380973228899903,-0.08122747052332814,0.07846730354950168,0.029923485640854796,0.0017716544636329323,0.03022457904255985,-0.04007472108979044,-0.0012915098817318715,0.0011516575356785104,0.05394931548793541,0.02211580363781127,0.034455004577388926,0.06422071928959854
CPAMD8,0.04065002164992841,0.024489402488706517,,,-0.016925653479727427,0.056925798222062306,-0.010918997177399603,-0.020115297985506157,0.09000914437004273,,-0.02751285736333289,,-0.028705349707782574,-0.04127064987689327,0.12221962695975683,,-0.012024634646205614
GHRL,-0.025647867322257534,-0.049908943859981375,-0.01905106677110999,,0.07747805588929935,0.03905557427020764,-0.012489126655670365,0.02064164672748778,-0.011246857413261408,,-0.01901142939316556,-0.013017741812391336,-0.05152079044390538,-0.013830657499198387,,-0.022954926591112895,0.03234270394009778
NPY,0.016195563567144227,0.0029237634403256286,0.04012423674845015,0.007408731027388849,-0.02126425992853203,0.014488814744050992,-0.04603374966929617,-0.019527374649844553,-0.015894452971519184,,-0.03272322176458615,0.03775998501347583,,-0.030377159126490243,0.005002031151294255,0.016493596865692545,0.08970955586428388
MMP2,-0.009409953538567817,0.03722378479830917,-0.007807951780617784,0.08421771792987853,-0.07011785209541076,-0.054067074557299574,0.1314905372007241,0.005456299310916562,0.02360039576630551,0.0094754417304307,0.019141117348783578,-0.06812369715879377,0.07639110538493366,0.029024417595150235,-0.008889958931936358,0.0077860286438455025,0.06321534445948983
LHB,,,,,-0.014740965951052759,,,,,,,,,,,,
PPY,,0.06905192793147122,,,-0.02565972247111039,,,0.004291645528541589,,-0.015215915280039656,,,,,-0.051008796283656406,-0.004593919168374942,0.121634681062591
ALKAL2,-0.02407372174417312,-0.03512944624014987,-0.012055896265942815,,0.06449582795865844,,-0.03011765332238407,-0.0016326396562823925,0.050018928314715466,0.004461438025811868,-0.03442260760060868,-0.0235232466587204,,0.025658962521663126,0.06076795059251299,0.05151526793130158,-0.019716131025874956
CSF1,0.06655045564502249,0.036764168780832454,-0.03158023007423405,0.057081459739865704,0.005100698646936343,-0.0009396399530846928,0.12575552211020413,0.021867601512455318,0.012715278311836846,0.001930603464947901,0.05692155857903291,0.1304173185148621,-0.07225672586086244,0.10563830984173006,-0.011862322381947897,0.00027020306005088587,0.03215018881098072
SEMA4C,-0.00850923873974451,-0.08705886196595969,0.03800437937040418,0.09881546274980954,-0.05423116385513658,-0.016516364674238688,0.0785723203201805,0.014983892417560736,-0.014109935149117445,0.04305327086319905,0.007196111029057906,0.011033790496793157,-0.02266452059305184,0.020269495787638564,0.05021038221554473,-0.05549617485128596,0.02280897575627026
BMP8A,,,,,,,,,,,,,,,,,-0.030616756023777718
ICAM2,0.032728477254089505,-2.32757456898933e-05,0.068866961390155,-0.014761773894604745,0.007048731088140124,-0.007896220461526566,0.06353192432737889,0.04290634998728939,0.01989699084599754,0.028947209689032947,-0.0066225017421070054,-0.021883705318480166,-0.003378965403089789,0.026066462042906323,0.07614065116499066,0.014289748133801738,0.08290446571134517
SYTL3,-0.023183696854077222,0.006539512794263467,0.019353610420062447,-0.05402016367858376,0.09159496095411053,0.034365893900242986,0.09476042012798097,-0.015031430215883717,0.07922526412605405,-0.009346154672783227,0.08167233405755847,0.11389865315061001,0.09255601952994606,0.030421944514456855,0.038282104521903317,-0.0010671454330091151,-0.021600245056693432
IL1A,0.10976434363039857,-0.0039034937696948275,0.0027500155544508795,-0.00249947958765091,0.11227548788046067,-0.029241912789524375,-0.02364422817888479,-0.018628373521177105,0.006988918866503081,,0.03106959878588408,0.08785663222084754,0.07312245493103453,-0.013392213231605943,0.08242187688133507,0.04225708577962203,0.01823970689219627
HLA-G,,-0.028824504004703603,,,0.0574119177904098,,,,,,,0.06258906825911996,-0.04258962129800533,,0.07349861336507817,-0.01934546171302753,
PGF,-0.0333175483574774,-0.05963447015608369,-0.03822181432794108,0.01856029621124669,-0.04393052633732636,-0.03905106379195428,0.10492382849495906,-0.010302024428577835,0.007534695102387739,-0.028519446759906718,0.040025007037362996,-0.13322977543304085,0.0201451051874549,0.03830263521223288,0.019502110261390922,-0.05037467883368643,0.05029017447407852
LGALS8,0.0008767010997517509,0.013001792277779164,0.06057642506437857,0.06432445452438537,-0.02176621069070586,0.030999761744767332,0.037560122118820594,-0.021528853130412418,-0.03226699933849113,-0.011738415686032505,-0.018193436605353087,0.043112062949454535,0.02888522868542209,0.04981874214938343,0.040238500611025324,0.034076234448809854,-0.010844309431756325
DKK3,-0.025520282443887234,-0.0064717737530619514,-0.010819937361010513,0.040577688813036666,-0.0732801894259306,-0.04108579072761125,-0.11503620587051828,0.04329673661804979,-0.051984497014789764,-0.04057808080871901,-0.08366031817883705,-0.09198306287212062,-0.018708718075048838,0.023785721516052415,0.026704560044646754,0.002745662868373731,0.03554707489585167
COL16A1,0.06583521529450653,-0.04994611470985908,-0.042571199070129837,0.14202704707225097,-0.018102502354715975,-0.02983621058631944,0.035574749941183745,-0.035859990290735284,0.014368109461081528,0.035709435578324254,0.02576818630205796,-0.019706363725359465,0.016115936480313994,0.029122793247640215,0.0029724662215152085,0.05339111389211236,0.04563273691129333
TPH1,0.06507276676140399,-0.02116450639889342,,0.11663781402000982,0.024724127222150154,-0.0258435927663602,0.005215788771546658,-0.03400035196842126,,,-0.017926778851877493,-0.05535242864830417,-0.04081805936041338,,0.05394389046480911,0.009222121882943699,0.0586062737166257
TNC,-0.0076903535021589755,0.03945257979700143,-0.007290701799795947,-0.02721355483072164,0.06159862369353217,0.023736779298975434,0.15918557332359934,0.08054839302580041,0.03355303077644807,-0.012500578367042164,0.08307819581918256,0.14116217494384978,0.005779425693425658,0.020236558603199624,-0.012608468479897437,-0.06145718801866838,-0.036296846032696145
TNFSF9,0.1832813287427288,-0.0013307826550001596,-0.020160206999024946,0.11245082004508578,-0.025532430431453583,0.008474584059898616,-0.028171472626490338,-0.04621315654744078,-0.018785648417185948,0.0505161578953985,-0.030414943502208126,,0.21716461911184304,-0.044424203406674835,-0.028750644242348106,-0.010625836022156296,-0.009676143591654937
C4A,,,0.041930757749865,,-0.0006237273339469275,,,-0.0019171913548349908,,-0.018044145050060252,-0.015758319611634885,0.08751271837424683,,,,-0.021445085981555603,0.032840697100029834
CNTN2,0.05329373648336126,0.006104982694005889,0.06487252220339236,0.05684669899794588,-0.025748028179899796,0.0027281941651996528,-0.0112316593033019,-0.02762309585067645,0.011369825081923277,-0.01910587088954115,-0.058993414397297335,0.016275756505434585,0.03921472841969187,-0.08193165652966486,0.08195215359947614,0.027440107562469267,0.004271589757811525
F7,,-0.020647571088964038,,,,,0.06356273080013466,,,-0.01645043348994861,,,,,,0.08226691476175409,
LUM,0.0640459417823375,0.03534426968613365,0.057158349190560315,-0.050220140803177556,-0.059369480286152264,0.011662696707380986,0.1072730847099611,-0.009530967961130248,0.030851262586366484,0.03269222983342899,0.01184599458995462,-0.08852378756781758,-0.005035036682627137,0.021506162538343636,0.03293699885697677,-0.04222601173735248,-0.01351029228093457
IZUMO1,-0.015360979252998966,,,,,,,,,,,,,,,,
BTC,,-0.01873227090770914,-0.018590943428421717,,-0.03182456593055425,-0.021777460678034613,,,-0.06537590707630914,,,,-0.007532065437909729,,-0.026413420078949198,-0.020536237193012733,0.06162236422587395
APOC1,0.03171784810736566,-0.006281301820220241,0.04579662064582692,0.049818618237227864,-0.01159449241792844,0.00737213097986074,0.1491719535996705,0.0014944949587263482,0.05308673059877035,-0.06854902796866866,0.07845278263417352,-0.05933236830356157,0.13741199529696108,0.0063814533993327115,0.02021452854195134,-0.027831292439044177,0.020696569391659977
PKM,-0.008555968843248343,0.05430133020623109,0.012246433314154372,-0.10882845293260943,0.05037964279598365,0.03200860303166863,0.06149380183614833,0.035344831358939725,-0.010705708680058204,-0.004375689571482855,0.07760129288034275,0.16809191401276713,0.0231888667232093,0.008872502365342837,-0.020146589383361512,-0.06835035385508928,-0.03139840641208308
TNF,,-0.03308190110127815,0.011150751353980736,,0.007485698408258314,-0.016895193036206242,0.013292543471935725,0.012362148308117125,0.08846031483675668,-0.02341742421800681,0.08481774462453431,-0.04243213414946621,0.040814531108921755,-0.01657532503050283,-0.018081015672705553,,0.08140564819472278
GNAS,0.01456083012930842,-0.021188599885977138,-0.004801724970676831,-0.008671856272265927,-0.09124028261337,-0.009699474269124807,-0.1203387402934646,0.04047801924828631,0.0011883410534278569,0.05345188589612856,0.08414818273478136,0.04837499313332377,0.01673668043038647,-0.024376823904070692,-0.005511916427808344,0.013525300823700544,0.09506726672134008
BMP8B,0.2053315742940017,-0.020625236155744,0.027095134874072377,0.03327686203014353,0.06942544241614212,-0.04254024183682768,-0.03152133233315486,-0.01872043575958188,-0.010917755223238701,0.1240524304338098,0.02446150264051522,-0.0011875498660976667,0.037285064728151456,0.005734991633329518,-0.0002655062481949613,-0.01226677527895144,0.0147550795511414
LIPH,,0.011291530476867378,,-0.02088046631628369,-0.009230005377493293,,,-0.014051176162235977,,,,-0.042565658304268755,,,-0.020158776942298815,-0.012181416946416572,0.1067419214071916
CCL28,,0.029272293935761674,,,,,,-0.02163649972705857,-0.012913399063209709,,0.009638114349068111,-0.038712384442974666,,,,,-0.023773977255664224
PTPN11,0.017328974251350007,-0.0034074556083414777,-0.017863283447551337,0.030676940707525906,-0.040424049875340456,0.03431825060898636,0.006880134474725171,0.0015186991586254525,-0.025228977984397223,0.04967302493948797,-0.04386137817093059,-0.061104906246416874,0.001535600822589277,0.0015393977365015642,-0.030006305011281265,0.0051239151621973065,0.02265542275368048
ADAM12,0.06486492997044546,-0.037469829139261196,-0.014147433473721518,0.015701092120711944,-0.04847473852331164,-0.05293934630562494,0.06487088831529496,0.05699856669657642,-0.012479997427467398,0.05669651157463952,-0.009473840043965193,-0.000512319347993544,0.019863185416348964,0.012283781873581827,0.01072412921176793,0.0034830014741744028,0.03340446112112968
EPO,,-0.02843820825841986,,,0.027763674044577746,-0.027731486724954457,,0.09916346070468757,,0.08621559925515113,-0.01792678148448568,,-0.058210890566130415,0.08830478341440864,-0.020936426630570923,-0.02030307418968387,-0.025281649005557082
EDN3,0.019401827205203497,-0.017543922171691834,-0.002774199363588962,0.0589630842691814,-0.01786375758460317,0.009939176622203047,-0.012094838831888336,-0.02278584190148841,-0.03777464768658391,,-0.018111759190304846,,,0.16216414037256038,0.00028694724202609054,0.011981634387852552,0.040274553806669174
CCL22,,,-0.015019856843472216,,,,,-0.029600803892680282,,,,,,,-0.01914604158430422,0.02500159843903352,-0.03906677279110714
CCL2,0.09050691394658786,-0.012181288064473342,-0.00207059097185451,0.04514924966668344,-0.03565223726281844,0.03516621570542734,0.0027537096626137976,0.0065705105187339845,-0.024010295164147193,-0.03363828934433274,0.07444463405912809,-0.0002729101828065531,0.010241550894020164,0.0012913469051160462,-0.0041439966048728094,-0.020757584130918015,-0.028941656778114933
DSCAM,0.010735131511651922,-0.026685901086365597,0.020306521959874698,0.04935618677389832,-0.0005950818779592435,-0.06687201300532086,0.028312997957935418,0.010250112134658061,0.016620258553540684,-0.022005651178303994,0.07785142042231982,-0.08702032291613512,0.0006378966731302325,0.09367389865015942,-0.01024038477980952,0.11338614151976414,0.010873584022848617
GPHA2,,-0.023588911998349893,,,,,,,,,,,,,,,
ANG,-0.040869814366651935,-0.025991184637898034,-0.001959398517132607,-0.04221403115786537,0.11522273031683405,0.03652302959726826,0.014821558788429653,0.013053776253877481,0.03587379955171183,-0.041015861189345755,0.08941690302513788,0.12540830110632212,-0.003420805289032964,0.08320432136341081,0.02225273480033769,0.06721939118118395,0.032917548913337605
FBLN2,-0.021168366319510717,0.060164425862856474,0.03624899770812323,-0.028631971892833046,-0.03422488464724917,0.0050044949139509375,0.10298397215934037,-0.01495527295799787,0.04288234651753459,0.01996459465736167,-0.013845140862942432,0.026771479957243424,,0.07065626995084054,0.040393967131176364,0.000935969468131745,-0.01649662281704393
VTN,,0.013196301568048205,,0.01943847560914836,0.010513054304276799,-0.013981885065524531,0.04200043700346133,0.020757556825636892,-0.017219596772468076,,-0.01489607610524524,0.1802956968509197,0.03364602150873397,,-0.01472207314196426,-0.026289740770023225,0.06287559705323842
VEGFA,0.08816602227882471,0.04517798698673679,0.016594184795562957,-0.14506574664425284,0.08831682781410931,0.08537925012048585,0.07781903822683238,0.06945380516215889,-0.021854504659246113,0.011835302444573594,0.11184122136178022,0.10807040848006108,0.062341539507413044,0.0829807609306702,-0.07337743324455583,-0.015239691441910655,-0.07865089737998253
F10,,,-0.017144216593784,,,-0.012202153607698262,0.07511017885106952,-0.016119340753141243,-0.02426519939217123,-0.029687290403528726,,,0.06873762021499898,,0.0232786914566905,0.008944711924015357,-0.02586654751415048
SERPINA1,0.09535779791190756,-0.04650010505902869,0.02914422170026588,-0.010694612459679282,0.008577269455389454,0.033077532588121995,0.10112888351537769,-0.013654670909128768,0.024903651287718927,0.03472678258001868,0.011497102106215825,0.021841814792731236,-0.028665089421107046,0.03160373221228094,0.002717827014379459,-0.0871111139482131,-0.0014046172047379952
VWF,0.0019627942190221345,0.020406026382532336,0.0185905309953496,0.050431427905464024,-0.11426232194236624,-0.05181105800381813,0.12005471818678957,-0.009241332054211007,0.013735001452361185,-0.010933395674633436,-0.02736972675365031,-0.10417001092275024,-0.04147591709220721,0.04782983412374369,0.062281868123627154,0.012912894954028592,0.03212519185803184
GDNF,,0.007943100066152228,,0.07553019970957618,0.04326448684864048,,,,,0.01546421837705722,-0.017926780088405436,,-0.02070206947664613,-0.026182023570663446,0.02055725333375261,-0.028430465780001454,
VASP,0.04381318216161302,-0.013548941519443296,-0.0722031463385996,-0.016543044186876087,-0.019398651378198257,0.051025245093289415,0.04614060549415869,-0.0506359169519413,-0.0040429066355109474,-0.006559172936437636,0.019080960472090264,0.03934816779257935,0.034514682717165776,0.008664427910472216,0.023430094311835535,-0.0586526054566085,0.04543666023135699
ADAM15,0.04919985386767993,-0.0003598424223008414,0.05656826204222631,0.05752695820029173,-0.023685716404032997,-0.04603105920839572,-0.04184243819712933,0.04591271140865013,-0.01989403233691944,-0.01235920271931672,-0.00761297880359636,0.12496219444096292,-0.01452079434660318,0.014464835613245122,-2.1099517606327444e-05,-0.011253398680295566,0.08930377486644427
WNT2,,0.01863290601353724,,0.12292178991497008,,-0.022466708806468963,-0.06818228432039974,,-0.014651219717795792,,-0.016776808296732088,-0.023484896026259125,,,0.03450252688991307,-0.024378379546851996,-0.0038334653458716515
CALCB,,,0.039234208084949485,0.08935803895444241,,-0.033771877033974884,-0.02936287593778626,,,,,,,,0.007881888463382145,-0.007934461794298579,
OLFM2,0.020688501301920355,-0.056919532805080914,-0.0245588566921215,0.05844285125394328,-0.05140617676598355,-0.044400606717464354,-0.0006622217499861157,0.04380986735597252,-0.002731671851314502,0.03086254483113658,-0.01286610765950524,-0.055257669958681484,0.021048127252264823,0.04397769268121386,-0.005854739356688574,0.07193909789716567,0.04283457262909999
MFAP2,0.11512928586721664,-0.01414482023634623,0.006564428427942452,,0.018152224295574376,-0.037002894530409995,0.04565617130757341,-0.023605045685725922,0.09759313634416243,0.007498073450875428,0.015776430238932496,-0.024402990680468414,0.006577117688168629,-0.01443854752039456,-0.01760207265838133,0.08578126038637984,0.046982050524135545
HLA-C,-0.05793655482565075,-0.010476487002273199,0.004758377471774754,-0.002881465097854309,0.0067402518968902305,0.019607092954896477,0.16818613968497453,-0.04521937702725782,0.0435974419233065,1.7779695922563022e-05,0.09080976732576349,-0.04871315839514226,0.039328812811910564,0.024283744676847657,0.01893179643627721,-0.09689152555493839,0.01868460726709727
THBS1,-0.034894043739710515,0.024965418456985144,0.028892416761023793,-0.03702895462212434,0.017252229638484193,0.02924409232743265,0.058992131294715686,0.027906190922560553,0.04828517672325017,0.012680376611183595,-0.04021273958676118,0.01944894938575338,0.012751827721536312,0.05709128514688334,-0.02186462856648373,-0.08274913158356538,-0.06069032425349787
HSPA4,0.033822334085118526,-0.04078566478898419,-0.017483468432945015,0.05025308978776879,-0.0024375327826493486,-0.018176803953469177,0.009288400816719094,0.03326709242160399,0.001944888723589802,-0.0197373771197364,1.8616521725280395e-05,-0.01372656734329847,-0.10718688759811013,-0.05618613165157386,0.009491248122653692,0.08080946262772026,-0.00041299877767961345
LMAN1,-0.015021251875713085,0.07126516175328645,0.023852352006104523,-0.09286415453479276,0.06322908127516257,0.038164094236592894,0.11340331428404705,-0.04071979190958322,0.05047420628644257,0.06875045576165811,0.017079134152948698,0.05157724437924635,-0.05365674594190204,0.03096720002048789,-0.036026110837127936,0.014237529255087283,-0.062143248441046996
LYPD3,,-0.03228727328502445,-0.013845182233589675,-0.028631998033929698,0.05467147156032785,0.06204188922755802,-0.010538977342353614,-0.02058259778601852,0.016945064932587635,-0.022228476601413864,,-0.04713087791585977,0.0002547602936239954,0.010187506948372149,0.015164948502992407,0.040991390408644905,-0.05242857752600095
APOE,-0.07116728461427688,0.011656802930367308,0.0037328367771449745,0.07136970782203159,-0.09290884827140564,-0.02428062582011535,0.08214230501260061,-0.04700648063948045,0.0650971788676273,-0.031522585246820646,-0.04576118841079135,-0.06641155398455852,-0.0064430091748523015,0.10281288701021729,-0.03721200523169468,-0.08276909691392609,0.04809862063206766
SOSTDC1,-0.016075851392592343,0.007197029563243328,,,,0.018147837268543975,0.008226416953234799,0.005869591029895456,0.0188069580514838,,-0.027259244184376665,,,,0.08258986530935868,-0.04061579304490729,-0.042160803417350234
ANXA1,0.09790538180941004,0.01803693769983798,-0.00817173424953022,-0.05592333584171643,-0.01425134574879517,-0.01032925799062412,0.11125361022117597,0.002638152663638063,0.06790541297279892,-0.02309732930710775,0.05418271206401083,0.025902703008674983,-0.029794928985088058,0.030762983038720743,0.05050736519446764,-0.050955003695015336,0.010204884752547516
WNT2B,-0.035843898376093454,0.02810663347875989,-0.003016342130170935,0.009315052964529048,-0.011036142173080623,-0.011490315062073658,0.07299702110990176,0.03985348736436447,-0.02431052849270869,0.06750705170981482,-0.017746854372325607,-0.005749919110562002,0.03052769241228407,0.008427492873900759,0.005665261982530222,-0.0583160930955234,0.0385400835557996
